source,target
SPT_0689,SPT_0366
SPT_0689,SPT_1008
SPT_0689,SPT_1803
SPT_0689,SPT_1802
SPT_0689,SPT_1068
SPT_0689,SPT_1660
SPT_0689,SPT_1559
SPT_0689,SPT_1324
SPT_0689,SPT_1557
SPT_0689,SPT_0498
SPT_0689,SPT_0299
SPT_0689,SPT_0293
SPT_0689,SPT_1039
SPT_0689,SPT_0519
SPT_0689,SPT_0517
SPT_0689,SPT_1038
SPT_0689,SPT_1615
SPT_1660,SPT_1068
SPT_1559,SPT_1068
SPT_1324,SPT_1068
SPT_1557,SPT_1068
SPT_0498,SPT_1068
SPT_0299,SPT_1068
SPT_0293,SPT_1068
SPT_1039,SPT_1068
SPT_0519,SPT_1068
SPT_0517,SPT_1068
SPT_1038,SPT_1068
SPT_1615,SPT_1068
SPT_0807,SPT_0539
SPT_0808,SPT_0539
SPT_0807,SPT_0073
SPT_0808,SPT_0073
SPT_0807,SPT_1798
SPT_0808,SPT_1798
SPT_0807,SPT_0245
SPT_0807,SPT_0336
SPT_0808,SPT_0245
SPT_0808,SPT_0336
SPT_0807,SPT_1739
SPT_0807,SPT_0689
SPT_0808,SPT_1739
SPT_0808,SPT_0689
SPT_0807,SPT_2080
SPT_0808,SPT_2080
SPT_0807,SPT_1348
SPT_0808,SPT_1348
SPT_0807,SPT_1482
SPT_0808,SPT_1482
SPT_0807,SPT_0313
SPT_0808,SPT_0313
SPT_0807,SPT_0923
SPT_0807,SPT_0922
SPT_0808,SPT_0923
SPT_0808,SPT_0922
SPT_0807,SPT_0239
SPT_0807,SPT_1130
SPT_0808,SPT_0239
SPT_0808,SPT_1130
SPT_0807,SPT_1268
SPT_0808,SPT_1268
SPT_1527,SPT_0539
SPT_1528,SPT_0539
SPT_1527,SPT_0073
SPT_1528,SPT_0073
SPT_1527,SPT_1798
SPT_1528,SPT_1798
SPT_1527,SPT_0245
SPT_1527,SPT_0336
SPT_1528,SPT_0245
SPT_1528,SPT_0336
SPT_1527,SPT_1739
SPT_1527,SPT_0689
SPT_1528,SPT_1739
SPT_1528,SPT_0689
SPT_1527,SPT_2080
SPT_1528,SPT_2080
SPT_1527,SPT_1348
SPT_1528,SPT_1348
SPT_1527,SPT_1482
SPT_1528,SPT_1482
SPT_1527,SPT_0313
SPT_1528,SPT_0313
SPT_1527,SPT_0923
SPT_1527,SPT_0922
SPT_1528,SPT_0923
SPT_1528,SPT_0922
SPT_1527,SPT_0239
SPT_1527,SPT_1130
SPT_1528,SPT_0239
SPT_1528,SPT_1130
SPT_1527,SPT_1268
SPT_1528,SPT_1268
SPT_0073,SPT_0539
SPT_0829,SPT_0539
SPT_0084,SPT_0539
SPT_0184,SPT_0539
SPT_0473,SPT_0539
SPT_0474,SPT_0539
SPT_0475,SPT_0539
SPT_1739,SPT_0539
SPT_0689,SPT_0539
SPT_1348,SPT_0539
SPT_1482,SPT_0539
SPT_0313,SPT_0539
SPT_0533,SPT_0539
SPT_1740,SPT_0539
SPT_0951,SPT_0539
SPT_0952,SPT_0539
SPT_0239,SPT_0539
SPT_1130,SPT_0539
SPT_0085,SPT_0539
SPT_0073,SPT_0245
SPT_0073,SPT_0336
SPT_0073,SPT_2080
SPT_0829,SPT_0073
SPT_0829,SPT_1798
SPT_0829,SPT_0245
SPT_0829,SPT_0336
SPT_0829,SPT_1739
SPT_0829,SPT_0689
SPT_0829,SPT_2080
SPT_0829,SPT_1348
SPT_0829,SPT_1482
SPT_0829,SPT_0313
SPT_0829,SPT_0923
SPT_0829,SPT_0922
SPT_0829,SPT_0239
SPT_0829,SPT_1130
SPT_0829,SPT_1268
SPT_0084,SPT_0073
SPT_0084,SPT_1798
SPT_0084,SPT_0245
SPT_0084,SPT_0336
SPT_0084,SPT_1739
SPT_0084,SPT_0689
SPT_0084,SPT_2080
SPT_0084,SPT_1348
SPT_0084,SPT_1482
SPT_0084,SPT_0313
SPT_0084,SPT_0923
SPT_0084,SPT_0922
SPT_0084,SPT_0239
SPT_0084,SPT_1130
SPT_0084,SPT_1268
SPT_0184,SPT_1798
SPT_0473,SPT_1798
SPT_0474,SPT_1798
SPT_0475,SPT_1798
SPT_0533,SPT_1798
SPT_1740,SPT_1798
SPT_1739,SPT_1798
SPT_0951,SPT_1798
SPT_0952,SPT_1798
SPT_0085,SPT_1798
SPT_0184,SPT_0073
SPT_0184,SPT_0245
SPT_0184,SPT_0336
SPT_0184,SPT_1739
SPT_0184,SPT_0689
SPT_0184,SPT_2080
SPT_0184,SPT_1348
SPT_0184,SPT_1482
SPT_0184,SPT_0313
SPT_0184,SPT_0923
SPT_0184,SPT_0922
SPT_0184,SPT_0239
SPT_0184,SPT_1130
SPT_0184,SPT_1268
SPT_0473,SPT_0245
SPT_0473,SPT_0336
SPT_0474,SPT_0245
SPT_0474,SPT_0336
SPT_0475,SPT_0245
SPT_0475,SPT_0336
SPT_1739,SPT_0245
SPT_1739,SPT_0336
SPT_0689,SPT_0245
SPT_0689,SPT_0336
SPT_1348,SPT_0245
SPT_1348,SPT_0336
SPT_1482,SPT_0245
SPT_1482,SPT_0336
SPT_0313,SPT_0245
SPT_0313,SPT_0336
SPT_0533,SPT_0245
SPT_0533,SPT_0336
SPT_1740,SPT_0245
SPT_1740,SPT_0336
SPT_0951,SPT_0245
SPT_0951,SPT_0336
SPT_0952,SPT_0245
SPT_0952,SPT_0336
SPT_0239,SPT_0245
SPT_0239,SPT_0336
SPT_1130,SPT_0245
SPT_1130,SPT_0336
SPT_0085,SPT_0245
SPT_0085,SPT_0336
SPT_0473,SPT_0073
SPT_0474,SPT_0073
SPT_0475,SPT_0073
SPT_0473,SPT_1739
SPT_0473,SPT_0689
SPT_0474,SPT_1739
SPT_0474,SPT_0689
SPT_0475,SPT_1739
SPT_0475,SPT_0689
SPT_0473,SPT_2080
SPT_0474,SPT_2080
SPT_0475,SPT_2080
SPT_0473,SPT_1348
SPT_0474,SPT_1348
SPT_0475,SPT_1348
SPT_0473,SPT_1482
SPT_0474,SPT_1482
SPT_0475,SPT_1482
SPT_0473,SPT_0313
SPT_0474,SPT_0313
SPT_0475,SPT_0313
SPT_0473,SPT_0923
SPT_0473,SPT_0922
SPT_0474,SPT_0923
SPT_0474,SPT_0922
SPT_0475,SPT_0923
SPT_0475,SPT_0922
SPT_0473,SPT_0239
SPT_0473,SPT_1130
SPT_0474,SPT_0239
SPT_0474,SPT_1130
SPT_0475,SPT_0239
SPT_0475,SPT_1130
SPT_0473,SPT_1268
SPT_0474,SPT_1268
SPT_0475,SPT_1268
SPT_1739,SPT_2080
SPT_0689,SPT_2080
SPT_1348,SPT_2080
SPT_1482,SPT_2080
SPT_0313,SPT_2080
SPT_0533,SPT_2080
SPT_1740,SPT_2080
SPT_0951,SPT_2080
SPT_0952,SPT_2080
SPT_0239,SPT_2080
SPT_1130,SPT_2080
SPT_0085,SPT_2080
SPT_0533,SPT_0073
SPT_0533,SPT_1739
SPT_0533,SPT_0689
SPT_0533,SPT_1348
SPT_0533,SPT_1482
SPT_0533,SPT_0313
SPT_0533,SPT_0923
SPT_0533,SPT_0922
SPT_0533,SPT_0239
SPT_0533,SPT_1130
SPT_0533,SPT_1268
SPT_1740,SPT_0073
SPT_1739,SPT_0073
SPT_1740,SPT_0689
SPT_1740,SPT_1348
SPT_1739,SPT_1348
SPT_1740,SPT_1482
SPT_1739,SPT_1482
SPT_1740,SPT_0313
SPT_1739,SPT_0313
SPT_1740,SPT_0923
SPT_1740,SPT_0922
SPT_1739,SPT_0923
SPT_1739,SPT_0922
SPT_1740,SPT_0239
SPT_1740,SPT_1130
SPT_1739,SPT_0239
SPT_1739,SPT_1130
SPT_1740,SPT_1268
SPT_1739,SPT_1268
SPT_0951,SPT_0923
SPT_0951,SPT_0922
SPT_0952,SPT_0923
SPT_0952,SPT_0922
SPT_0085,SPT_0923
SPT_0085,SPT_0922
SPT_0951,SPT_0073
SPT_0952,SPT_0073
SPT_0951,SPT_1739
SPT_0951,SPT_0689
SPT_0952,SPT_1739
SPT_0952,SPT_0689
SPT_0951,SPT_1348
SPT_0952,SPT_1348
SPT_0951,SPT_1482
SPT_0952,SPT_1482
SPT_0951,SPT_0313
SPT_0952,SPT_0313
SPT_0951,SPT_0239
SPT_0951,SPT_1130
SPT_0952,SPT_0239
SPT_0952,SPT_1130
SPT_0951,SPT_1268
SPT_0952,SPT_1268
SPT_0085,SPT_0073
SPT_0085,SPT_1739
SPT_0085,SPT_0689
SPT_0085,SPT_1348
SPT_0085,SPT_1482
SPT_0085,SPT_0313
SPT_0085,SPT_0239
SPT_0085,SPT_1130
SPT_0085,SPT_1268
SPT_2102,SPT_1119
SPT_2102,SPT_0136
SPT_2102,SPT_0396
SPT_0362,SPT_0692
SPT_2017,SPT_0692
SPT_0312,SPT_0692
SPT_0354,SPT_0692
SPT_0751,SPT_0692
SPT_0608,SPT_0692
SPT_1520,SPT_0692
SPT_0362,SPT_2017
SPT_0362,SPT_0312
SPT_0362,SPT_2115
SPT_0362,SPT_1800
SPT_0362,SPT_0699
SPT_0362,SPT_0670
SPT_0362,SPT_1821
SPT_0362,SPT_1032
SPT_2017,SPT_2115
SPT_0312,SPT_2115
SPT_2017,SPT_1800
SPT_0312,SPT_1800
SPT_2017,SPT_0699
SPT_2017,SPT_0670
SPT_0312,SPT_0699
SPT_0312,SPT_0670
SPT_2017,SPT_1821
SPT_0312,SPT_1821
SPT_2017,SPT_1032
SPT_0312,SPT_1032
SPT_0354,SPT_2017
SPT_0354,SPT_0312
SPT_0751,SPT_2017
SPT_0751,SPT_0312
SPT_0608,SPT_2017
SPT_0608,SPT_0312
SPT_0354,SPT_2115
SPT_0751,SPT_2115
SPT_0608,SPT_2115
SPT_0354,SPT_1800
SPT_0751,SPT_1800
SPT_0608,SPT_1800
SPT_0354,SPT_0699
SPT_0354,SPT_0670
SPT_0751,SPT_0699
SPT_0751,SPT_0670
SPT_0608,SPT_0699
SPT_0608,SPT_0670
SPT_0354,SPT_1821
SPT_0751,SPT_1821
SPT_0608,SPT_1821
SPT_0354,SPT_1032
SPT_0751,SPT_1032
SPT_0608,SPT_1032
SPT_1520,SPT_2017
SPT_1520,SPT_0312
SPT_1520,SPT_2115
SPT_1520,SPT_1800
SPT_1520,SPT_0699
SPT_1520,SPT_0670
SPT_1520,SPT_1821
SPT_1520,SPT_1032
SPT_2228,SPT_2039
SPT_1463,SPT_2039
SPT_2051,SPT_2039
SPT_2228,SPT_2105
SPT_2228,SPT_1463
SPT_1463,SPT_2105
SPT_2051,SPT_2105
SPT_2051,SPT_1463
SPT_0239,SPT_0090
SPT_1130,SPT_0090
SPT_0239,SPT_0801
SPT_0239,SPT_0800
SPT_1130,SPT_0801
SPT_1130,SPT_0800
SPT_0239,SPT_1076
SPT_1130,SPT_1076
SPT_0239,SPT_1636
SPT_1130,SPT_1636
SPT_0239,SPT_0891
SPT_1130,SPT_0891
SPT_0239,SPT_1459
SPT_1130,SPT_1459
SPT_1463,SPT_0777
SPT_1957,SPT_1468
SPT_1957,SPT_0729
SPT_1957,SPT_1283
SPT_0073,SPT_0950
SPT_0239,SPT_0950
SPT_1130,SPT_0950
SPT_1978,SPT_0950
SPT_0073,SPT_0184
SPT_0239,SPT_0184
SPT_1130,SPT_0184
SPT_1978,SPT_0184
SPT_0073,SPT_2122
SPT_0239,SPT_2122
SPT_1130,SPT_2122
SPT_1978,SPT_2122
SPT_1978,SPT_1482
SPT_0073,SPT_0082
SPT_0073,SPT_0083
SPT_0239,SPT_0082
SPT_0239,SPT_0083
SPT_1130,SPT_0082
SPT_1130,SPT_0083
SPT_1978,SPT_0082
SPT_1978,SPT_0083
SPT_0073,SPT_1950
SPT_0073,SPT_0059
SPT_0239,SPT_1950
SPT_1130,SPT_1950
SPT_1978,SPT_1950
SPT_1978,SPT_0450
SPT_0239,SPT_0059
SPT_1130,SPT_0059
SPT_1978,SPT_0059
SPT_1978,SPT_0147
SPT_1978,SPT_0073
SPT_1978,SPT_0239
SPT_1978,SPT_1130
SPT_1586,SPT_1416
SPT_1586,SPT_1241
SPT_1637,SPT_0928
SPT_0337,SPT_0498
SPT_0337,SPT_0299
SPT_0337,SPT_0293
SPT_0337,SPT_0249
SPT_0498,SPT_0249
SPT_0299,SPT_0249
SPT_0337,SPT_0999
SPT_2163,SPT_2160
SPT_2163,SPT_0323
SPT_2163,SPT_1283
SPT_0239,SPT_0807
SPT_0239,SPT_0808
SPT_1130,SPT_0807
SPT_1130,SPT_0808
SPT_0539,SPT_0807
SPT_0539,SPT_0808
SPT_0723,SPT_0807
SPT_0723,SPT_0808
SPT_0239,SPT_0533
SPT_1130,SPT_0533
SPT_0239,SPT_1740
SPT_0239,SPT_1739
SPT_1130,SPT_1740
SPT_1130,SPT_1739
SPT_0239,SPT_1527
SPT_0239,SPT_1528
SPT_1130,SPT_1527
SPT_1130,SPT_1528
SPT_0239,SPT_0829
SPT_1130,SPT_0829
SPT_0239,SPT_0084
SPT_1130,SPT_0084
SPT_0239,SPT_0951
SPT_0239,SPT_0952
SPT_1130,SPT_0951
SPT_1130,SPT_0952
SPT_0239,SPT_0184
SPT_1130,SPT_0184
SPT_0239,SPT_0473
SPT_0239,SPT_0474
SPT_0239,SPT_0475
SPT_1130,SPT_0473
SPT_1130,SPT_0474
SPT_1130,SPT_0475
SPT_0239,SPT_0085
SPT_1130,SPT_0085
SPT_0539,SPT_0239
SPT_0539,SPT_1130
SPT_0539,SPT_0313
SPT_0539,SPT_0533
SPT_0539,SPT_1740
SPT_0539,SPT_1739
SPT_0539,SPT_1527
SPT_0539,SPT_1528
SPT_0539,SPT_0829
SPT_0539,SPT_0084
SPT_0539,SPT_0951
SPT_0539,SPT_0952
SPT_0539,SPT_0184
SPT_0539,SPT_0473
SPT_0539,SPT_0474
SPT_0539,SPT_0475
SPT_0539,SPT_0689
SPT_0539,SPT_0085
SPT_0723,SPT_0313
SPT_0723,SPT_0533
SPT_0723,SPT_1740
SPT_0723,SPT_1739
SPT_0723,SPT_1527
SPT_0723,SPT_1528
SPT_0723,SPT_0829
SPT_0723,SPT_0084
SPT_0723,SPT_0951
SPT_0723,SPT_0952
SPT_0723,SPT_0184
SPT_0723,SPT_0473
SPT_0723,SPT_0474
SPT_0723,SPT_0475
SPT_0723,SPT_0689
SPT_0723,SPT_0085
SPT_0723,SPT_0239
SPT_0723,SPT_1130
SPT_1076,SPT_0448
SPT_1076,SPT_1734
SPT_1076,SPT_1735
SPT_1076,SPT_0618
SPT_1962,SPT_0482
SPT_1962,SPT_1190
SPT_1962,SPT_0481
SPT_1962,SPT_1189
SPT_1190,SPT_1962
SPT_1189,SPT_1962
SPT_0615,SPT_1412
SPT_0615,SPT_0775
SPT_1462,SPT_0615
SPT_1462,SPT_1412
SPT_1462,SPT_0775
SPT_1462,SPT_0239
SPT_1462,SPT_1130
SPT_1462,SPT_0916
SPT_1462,SPT_0684
SPT_0239,SPT_1412
SPT_1130,SPT_1412
SPT_0196,SPT_1412
SPT_0239,SPT_0775
SPT_1130,SPT_0775
SPT_0196,SPT_0775
SPT_0196,SPT_0615
SPT_0196,SPT_0239
SPT_0196,SPT_1130
SPT_0196,SPT_0916
SPT_0196,SPT_0684
SPT_1173,SPT_1639
SPT_1173,SPT_1638
SPT_1302,SPT_1639
SPT_1302,SPT_1638
SPT_1111,SPT_1639
SPT_1111,SPT_1638
SPT_1734,SPT_2247
SPT_1735,SPT_2247
SPT_0239,SPT_0609
SPT_0239,SPT_0611
SPT_1130,SPT_0609
SPT_1130,SPT_0611
SPT_0239,SPT_2109
SPT_1130,SPT_2109
SPT_0859,SPT_2081
SPT_0859,SPT_0300
SPT_0859,SPT_0752
SPT_0859,SPT_1303
SPT_0859,SPT_0313
SPT_0859,SPT_1659
SPT_0859,SPT_2025
SPT_0859,SPT_2139
SPT_0859,SPT_2140
SPT_1821,SPT_1815
SPT_0354,SPT_0692
SPT_0751,SPT_0692
SPT_0608,SPT_0692
SPT_0354,SPT_0772
SPT_0354,SPT_1622
SPT_0354,SPT_1047
SPT_0751,SPT_0772
SPT_0751,SPT_1622
SPT_0751,SPT_1047
SPT_0608,SPT_0772
SPT_0608,SPT_1622
SPT_0608,SPT_1047
SPT_0354,SPT_1800
SPT_0751,SPT_1800
SPT_0608,SPT_1800
SPT_0354,SPT_2081
SPT_0751,SPT_2081
SPT_0608,SPT_2081
SPT_0354,SPT_0986
SPT_0751,SPT_0986
SPT_0608,SPT_0986
SPT_0354,SPT_1435
SPT_0751,SPT_1435
SPT_0608,SPT_1435
SPT_1210,SPT_1352
SPT_1210,SPT_0075
SPT_1878,SPT_1352
SPT_1878,SPT_0075
SPT_2201,SPT_1352
SPT_2201,SPT_0075
SPT_1210,SPT_2240
SPT_1878,SPT_2240
SPT_1210,SPT_2101
SPT_1878,SPT_2101
SPT_1210,SPT_2200
SPT_1878,SPT_2200
SPT_2201,SPT_2200
SPT_1210,SPT_2201
SPT_1878,SPT_2201
SPT_0239,SPT_0998
SPT_1130,SPT_0998
SPT_0239,SPT_0620
SPT_1130,SPT_0620
SPT_2228,SPT_0998
SPT_0195,SPT_0998
SPT_0645,SPT_0998
SPT_1463,SPT_0998
SPT_2228,SPT_1463
SPT_0195,SPT_1463
SPT_0645,SPT_1463
SPT_2228,SPT_0239
SPT_2228,SPT_1130
SPT_2228,SPT_0620
SPT_0195,SPT_0239
SPT_0195,SPT_1130
SPT_0645,SPT_0239
SPT_0645,SPT_1130
SPT_0195,SPT_0620
SPT_0645,SPT_0620
SPT_1463,SPT_0620
SPT_1673,SPT_1511
SPT_0089,SPT_1511
SPT_1673,SPT_0245
SPT_1673,SPT_0336
SPT_0087,SPT_0245
SPT_0087,SPT_0336
SPT_1076,SPT_0245
SPT_1076,SPT_0336
SPT_0089,SPT_0245
SPT_0089,SPT_0336
SPT_1673,SPT_0087
SPT_1673,SPT_1076
SPT_1673,SPT_0999
SPT_0089,SPT_0087
SPT_0089,SPT_1076
SPT_0089,SPT_0999
SPT_2114,SPT_0403
SPT_1815,SPT_0403
SPT_1740,SPT_1738
SPT_1739,SPT_1738
SPT_0486,SPT_0498
SPT_0486,SPT_0299
SPT_1463,SPT_0498
SPT_1463,SPT_0299
SPT_0486,SPT_0482
SPT_0486,SPT_0481
SPT_1463,SPT_0482
SPT_1463,SPT_0481
SPT_2200,SPT_1514
SPT_2200,SPT_1197
SPT_2200,SPT_2101
SPT_2200,SPT_1036
SPT_2200,SPT_0631
SPT_2200,SPT_2179
SPT_1543,SPT_1044
SPT_1543,SPT_1043
SPT_1210,SPT_2201
SPT_1878,SPT_2201
SPT_1210,SPT_0247
SPT_1878,SPT_0247
SPT_1210,SPT_0301
SPT_1878,SPT_0301
SPT_1210,SPT_1772
SPT_1210,SPT_2050
SPT_1210,SPT_0330
SPT_1210,SPT_2021
SPT_1878,SPT_1772
SPT_1878,SPT_2050
SPT_1878,SPT_0330
SPT_1878,SPT_2021
SPT_1210,SPT_1428
SPT_1210,SPT_2199
SPT_1878,SPT_1428
SPT_1878,SPT_2199
SPT_1215,SPT_1374
SPT_1215,SPT_1373
SPT_1215,SPT_1140
SPT_1734,SPT_2025
SPT_1734,SPT_2139
SPT_1734,SPT_2140
SPT_1735,SPT_2025
SPT_1735,SPT_2139
SPT_1735,SPT_2140
SPT_1734,SPT_1514
SPT_1735,SPT_1514
SPT_1734,SPT_1165
SPT_1735,SPT_1165
SPT_1734,SPT_0300
SPT_1735,SPT_0300
SPT_1734,SPT_1036
SPT_1735,SPT_1036
SPT_1734,SPT_1360
SPT_1735,SPT_1360
SPT_1734,SPT_0366
SPT_1735,SPT_0366
SPT_1734,SPT_0807
SPT_1734,SPT_0808
SPT_1735,SPT_0807
SPT_1735,SPT_0808
SPT_1734,SPT_0631
SPT_1735,SPT_0631
SPT_1734,SPT_2008
SPT_1735,SPT_2008
SPT_1036,SPT_1165
SPT_1360,SPT_1165
SPT_0366,SPT_1165
SPT_0631,SPT_1165
SPT_1036,SPT_0807
SPT_1036,SPT_0808
SPT_1360,SPT_0807
SPT_1360,SPT_0808
SPT_0366,SPT_0807
SPT_0366,SPT_0808
SPT_0631,SPT_0807
SPT_0631,SPT_0808
SPT_0949,SPT_1764
SPT_0853,SPT_1764
SPT_1140,SPT_1764
SPT_0949,SPT_0714
SPT_0949,SPT_1738
SPT_0949,SPT_2013
SPT_0949,SPT_1517
SPT_0949,SPT_0085
SPT_0853,SPT_0714
SPT_1140,SPT_0714
SPT_0853,SPT_1738
SPT_1140,SPT_1738
SPT_0853,SPT_2013
SPT_1140,SPT_2013
SPT_0853,SPT_1517
SPT_0853,SPT_0085
SPT_1140,SPT_1517
SPT_1140,SPT_0085
SPT_0239,SPT_0302
SPT_1130,SPT_0302
SPT_0651,SPT_0302
SPT_0239,SPT_1348
SPT_1130,SPT_1348
SPT_0766,SPT_1348
SPT_0767,SPT_1348
SPT_0763,SPT_1348
SPT_0764,SPT_1348
SPT_0765,SPT_1348
SPT_0239,SPT_0651
SPT_1130,SPT_0651
SPT_0766,SPT_0302
SPT_0767,SPT_0302
SPT_0763,SPT_0302
SPT_0764,SPT_0302
SPT_0765,SPT_0302
SPT_0766,SPT_0239
SPT_0766,SPT_1130
SPT_0767,SPT_0239
SPT_0767,SPT_1130
SPT_0763,SPT_0239
SPT_0763,SPT_1130
SPT_0764,SPT_0239
SPT_0764,SPT_1130
SPT_0765,SPT_0239
SPT_0765,SPT_1130
SPT_0766,SPT_0651
SPT_0767,SPT_0651
SPT_0763,SPT_0651
SPT_0764,SPT_0651
SPT_0765,SPT_0651
SPT_1821,SPT_1770
SPT_1821,SPT_0699
SPT_1821,SPT_0670
SPT_0979,SPT_2246
SPT_0979,SPT_0059
SPT_0979,SPT_0089
SPT_0979,SPT_0046
SPT_0089,SPT_0059
SPT_0046,SPT_0059
SPT_1636,SPT_1610
SPT_0886,SPT_1281
SPT_0888,SPT_1281
SPT_0887,SPT_1281
SPT_0889,SPT_1281
SPT_1277,SPT_1281
SPT_0239,SPT_2132
SPT_1130,SPT_2132
SPT_0871,SPT_1821
SPT_2138,SPT_1348
SPT_0616,SPT_0693
SPT_0239,SPT_1266
SPT_1130,SPT_1266
SPT_1778,SPT_1266
SPT_1779,SPT_1266
SPT_0239,SPT_0311
SPT_1130,SPT_0311
SPT_1778,SPT_0311
SPT_1779,SPT_0311
SPT_0239,SPT_1480
SPT_1130,SPT_1480
SPT_0239,SPT_1978
SPT_1130,SPT_1978
SPT_1950,SPT_1480
SPT_0184,SPT_1480
SPT_1950,SPT_1978
SPT_0184,SPT_1978
SPT_1950,SPT_0239
SPT_1950,SPT_1130
SPT_0184,SPT_0239
SPT_0184,SPT_1130
SPT_1367,SPT_1522
SPT_1371,SPT_1522
SPT_0389,SPT_0615
SPT_1463,SPT_0615
SPT_0389,SPT_1463
SPT_0904,SPT_0073
SPT_0951,SPT_2161
SPT_0952,SPT_2161
SPT_2162,SPT_0950
SPT_0951,SPT_0950
SPT_0952,SPT_0950
SPT_0951,SPT_2162
SPT_0952,SPT_2162
SPT_1281,SPT_1213
SPT_1283,SPT_1278
SPT_0651,SPT_0599
SPT_0766,SPT_1348
SPT_0767,SPT_1348
SPT_0763,SPT_1348
SPT_0764,SPT_1348
SPT_0765,SPT_1348
SPT_0766,SPT_0651
SPT_0767,SPT_0651
SPT_0763,SPT_0651
SPT_0764,SPT_0651
SPT_0765,SPT_0651
SPT_0766,SPT_0599
SPT_0767,SPT_0599
SPT_0763,SPT_0599
SPT_0764,SPT_0599
SPT_0765,SPT_0599
SPT_2170,SPT_1008
SPT_0239,SPT_1570
SPT_1130,SPT_1570
SPT_0239,SPT_0486
SPT_1130,SPT_0486
SPT_2061,SPT_1570
SPT_2061,SPT_0486
SPT_2061,SPT_0239
SPT_2061,SPT_1130
SPT_1165,SPT_1595
SPT_1165,SPT_1172
SPT_1165,SPT_0536
SPT_0418,SPT_1556
SPT_0418,SPT_1962
SPT_1374,SPT_0807
SPT_1374,SPT_0808
SPT_0418,SPT_0807
SPT_0418,SPT_0808
SPT_1374,SPT_0957
SPT_0418,SPT_0957
SPT_0418,SPT_1374
SPT_1748,SPT_0907
SPT_1748,SPT_0908
SPT_1547,SPT_0907
SPT_1547,SPT_0908
SPT_1520,SPT_2115
SPT_1520,SPT_0362
SPT_1798,SPT_0710
SPT_1040,SPT_0692
SPT_0518,SPT_0692
SPT_2017,SPT_0692
SPT_0312,SPT_0692
SPT_1040,SPT_1032
SPT_0518,SPT_1032
SPT_2017,SPT_1032
SPT_0312,SPT_1032
SPT_0746,SPT_2039
SPT_0746,SPT_1145
SPT_0999,SPT_1673
SPT_0999,SPT_0089
SPT_0429,SPT_1021
SPT_1187,SPT_1190
SPT_1187,SPT_1189
SPT_1526,SPT_1190
SPT_1526,SPT_1189
SPT_0899,SPT_1740
SPT_0899,SPT_1739
SPT_0899,SPT_0689
SPT_0899,SPT_0930
SPT_0073,SPT_0900
SPT_0073,SPT_0904
SPT_0930,SPT_0073
SPT_0930,SPT_0900
SPT_0930,SPT_0904
SPT_0300,SPT_1639
SPT_0300,SPT_1638
SPT_0300,SPT_2008
SPT_2025,SPT_1639
SPT_2025,SPT_1638
SPT_2139,SPT_1639
SPT_2139,SPT_1638
SPT_2140,SPT_1639
SPT_2140,SPT_1638
SPT_0631,SPT_1639
SPT_0631,SPT_1638
SPT_2025,SPT_2008
SPT_2139,SPT_2008
SPT_2140,SPT_2008
SPT_0631,SPT_2008
SPT_1240,SPT_0714
SPT_1239,SPT_0714
SPT_0777,SPT_0714
SPT_1359,SPT_1361
SPT_1359,SPT_1018
SPT_2160,SPT_2161
SPT_2160,SPT_0147
SPT_1442,SPT_0418
SPT_0495,SPT_0387
SPT_0495,SPT_1755
SPT_0495,SPT_0396
SPT_0909,SPT_0387
SPT_0400,SPT_0387
SPT_0909,SPT_1755
SPT_0909,SPT_0396
SPT_0400,SPT_1755
SPT_0400,SPT_0396
SPT_1500,SPT_0859
SPT_2051,SPT_1500
SPT_2051,SPT_0313
SPT_2051,SPT_0859
SPT_2051,SPT_1047
SPT_0313,SPT_0859
SPT_1047,SPT_0859
SPT_1665,SPT_1664
SPT_1044,SPT_1936
SPT_1043,SPT_1936
SPT_1044,SPT_1018
SPT_1043,SPT_1018
SPT_1044,SPT_1676
SPT_1043,SPT_1676
SPT_2216,SPT_1962
SPT_2215,SPT_1962
SPT_2217,SPT_1962
SPT_1765,SPT_1764
SPT_1367,SPT_1764
SPT_1371,SPT_1764
SPT_0651,SPT_1598
SPT_0766,SPT_0651
SPT_0767,SPT_0651
SPT_0763,SPT_0651
SPT_0764,SPT_0651
SPT_0765,SPT_0651
SPT_0766,SPT_1598
SPT_0767,SPT_1598
SPT_0763,SPT_1598
SPT_0764,SPT_1598
SPT_0765,SPT_1598
SPT_0766,SPT_1348
SPT_0767,SPT_1348
SPT_0763,SPT_1348
SPT_0764,SPT_1348
SPT_0765,SPT_1348
SPT_0693,SPT_1511
SPT_0245,SPT_1511
SPT_0336,SPT_1511
SPT_1278,SPT_1277
SPT_0950,SPT_1192
SPT_1067,SPT_1068
SPT_2104,SPT_1376
SPT_1021,SPT_0308
SPT_1163,SPT_1685
SPT_1163,SPT_1776
SPT_1936,SPT_0778
SPT_1936,SPT_1264
SPT_1936,SPT_0441
SPT_1936,SPT_1478
SPT_1936,SPT_1857
SPT_1936,SPT_0319
SPT_1936,SPT_1183
SPT_1936,SPT_0002
SPT_1936,SPT_1336
SPT_1936,SPT_1304
SPT_1936,SPT_2221
SPT_1936,SPT_1115
SPT_1936,SPT_1163
SPT_1936,SPT_1211
SPT_1936,SPT_0070
SPT_1936,SPT_0403
SPT_1359,SPT_1367
SPT_1359,SPT_1371
SPT_1359,SPT_1361
SPT_1359,SPT_1071
