"","Gene","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.181029_NS500751_0096_AH53GNBGX9.Out.Rep.Bams.19F.11L60MIN.A","X.ExpOut.181029_NS500751_0096_AH53GNBGX9.Out.Rep.Bams.19F.11L60MIN.B","X.ExpOut.181029_NS500751_0096_AH53GNBGX9.Out.Rep.Bams.19F.11L60MIN.C","X.ExpOut.181029_NS500751_0096_AH53GNBGX9.Out.Rep.Bams.19F.NDC60MIN.A","X.ExpOut.181029_NS500751_0096_AH53GNBGX9.Out.Rep.Bams.19F.NDC60MIN.B","X.ExpOut.181029_NS500751_0096_AH53GNBGX9.Out.Rep.Bams.19F.NDC60MIN.C"
"23","SPT_1857",5924.15469724313,2.09203918068358,0.565723623473593,3.69798801725528,0.000217315145067693,0.0187457933832305,7095.25017357312,20681.6658580986,2630.94662707205,1640.84136234303,1461.53681797792,2034.68734439411
"24","SPT_0674",433.785988574289,1.58424951261693,0.430907706379533,3.67654021769006,0.000236418597123702,0.018762179867737,428.474677830925,1088.50872937361,493.510900895644,177.550922289296,180.558635779693,234.112065276567
"25","SPT_2137",2995.53111981617,2.0513448471375,0.557728288357403,3.67803622294117,0.000235036586854387,0.018762179867737,2529.2549934827,10665.6645854434,2071.41197051604,753.839085313028,716.844733095499,1236.17135104633
"26","SPT_0757",12913.0944973095,1.81380219633716,0.505088391986114,3.59105896139269,0.000329337113619814,0.0251309551316043,16493.304162669,38489.3244781672,7892.83988121615,5059.44895082846,4663.08397180293,4880.56553917326
"27","SPT_0864",1060.31897265418,1.15378979627418,0.324013946034702,3.56092634404881,0.000369548745879356,0.0260469288933993,1768.69593514491,1540.26136409388,1139.74341841981,575.535828607252,583.89608585473,753.781203804487
"28","SPT_2168",3142.68282430001,1.49516546925378,0.419337179073063,3.56554473075538,0.00036310122291606,0.0260469288933993,3411.95244226536,6789.19673893895,4086.13687809137,1129.25395913658,1237.85970201203,2201.69722535574
"29","SPT_2190",2041.67791215222,1.08085464030989,0.304200844708491,3.55309546015774,0.000380726279187793,0.0260469288933993,3111.55802252257,3175.17566117677,2127.43212683393,1206.74440403403,1286.3679922215,1342.78926612451
"30","SPT_0066",2251.9086569496,1.56589678704792,0.447219614655035,3.50140453534397,0.00046281274708792,0.0278350076434348,3746.01744531998,5137.07281767624,1531.88451264499,1004.36644600089,969.267502518851,1122.84321753665
"31","SPT_1481",721.421105470305,1.54575851979975,0.441480379313812,3.50130740170674,0.000462981477940196,0.0278350076434348,1023.32164967324,1738.17204216181,562.202283047336,306.200107507388,302.727662973914,395.902887458143
"32","SPT_RS08360",399.538112994102,1.68576537300703,0.479894309479598,3.51278466884737,0.000443436696724792,0.0278350076434348,343.307908277475,1153.04482004793,403.478506813331,153.476220961934,163.490904039324,180.430317824615
"33","SPT_RS09005",753.807681125832,1.04102786628239,0.295935996041666,3.51774667565558,0.000435227628194027,0.0278350076434348,1014.73895196631,1036.87985683415,1024.36857266988,446.886643389161,408.727260098311,591.244801797189
"34","SPT_0168",1267.09332794614,1.76427134437883,0.50764379178845,3.4754120367812,0.000510069241940738,0.0289136393145836,1601.6634336176,3704.37160470624,822.295865951797,416.793266729958,422.201785156497,635.23401151476
"35","SPT_1450",440.891300716035,-1.39428080386734,0.401153837088427,-3.47567609969038,0.000509567318278677,0.0289136393145836,239.655328278314,133.374587393604,304.10942001137,609.390877348855,835.420553607536,523.397037656528
"36","SPT_0071",599.452398961041,1.74788390357946,0.507039918892126,3.44723134896076,0.000566363369150645,0.0309637752659244,633.799215281492,1837.12738119578,422.151892252626,229.461997026421,219.18560761316,254.98830039677
"37","SPT_1204",22.0052275892307,-1.67141058740704,0.485860581353455,-3.44010329619871,0.000581492206681487,0.0309637752659244,7.92249019101865,17.2096241798199,6.66906622831952,36.8643864075233,35.0337651512838,28.3320333774189
"38","SPT_1590",2630.90802435349,-1.84183761605076,0.536233118352264,-3.4347703508324,0.000593056179488471,0.0309637752659244,424.513432735416,460.357446810183,1941.36517906381,4658.45470684458,3917.49358524996,4383.26379541699
"39","SPT_0565",2604.61844310629,-1.92231176362231,0.562459057625795,-3.4176918969651,0.000631545554809732,0.0313246595185627,364.434548786858,344.192483596398,1851.99969160433,4644.91268734794,4631.64341333382,3790.52783396836
"40","SPT_0726",420.632521195169,1.65598154920621,0.484002208986377,3.42143386633349,0.000622918725309989,0.0313246595185627,344.628323309311,1196.06888049748,450.8288770344,141.438870298253,185.050144132422,205.780031899148
"41","SPT_0211",2902.18033133945,2.04304929623338,0.600695332348501,3.40114062189529,0.000671052983270494,0.0322680698472862,2859.35875144181,11100.2075959838,1002.36065411642,918.600322522163,765.353023304969,767.201640667475
"42","SPT_0527",1125.05664870609,1.84087700043178,0.542028078957816,3.39627608217517,0.000683094220557469,0.0322680698472862,1094.62406139241,3773.21010142551,681.578568534255,352.092506912672,388.066321675759,460.768332295918
"43","SPT_1050",2066.53357523123,-2.01154575059741,0.593460703501565,-3.38951802323018,0.00070015606131332,0.0323048750150146,145.245653502009,309.773235236758,1355.82116421736,3595.40617635825,3829.46002153648,3163.49520053653
"44","SPT_0062",1462.39441626854,1.23456904955554,0.368610026189139,3.34925520697059,0.000810291221613494,0.0337100355104141,2643.47089373656,2366.32332472524,1262.45423702089,817.787510713834,833.623950266445,850.706581148288
"45","SPT_RS00575",1508.73735444543,1.80395742404625,0.538222248244643,3.35169612540113,0.00080318125715865,0.0337100355104141,1944.31113437916,4706.83221318075,741.600164589131,617.666555930136,555.150432397266,486.863626196172
"46","SPT_RS01550",353.879469565774,1.49658513004482,0.447846350759881,3.34173791414286,0.000832556320569702,0.0337100355104141,575.04074636477,787.340306226761,256.09214316747,157.990227460814,141.033362275681,205.780031899148
"47","SPT_0775",16326.5365431409,1.98756628321248,0.594214593952633,3.34486278768663,0.000823232865594856,0.0337100355104141,16484.7214649621,61102.7706504506,5800.75380539232,4809.67392455708,4908.32032786191,4852.97908562157
"48","SPT_1181",3189.61521661506,-1.84245243606319,0.548216197790922,-3.36081356860211,0.00077713261627532,0.0337100355104141,435.736960506026,580.824816068922,2362.85016469361,5340.822022592,5737.45276977563,4680.00456605417
"49","SPT_1952",4278.92409953078,1.8553889808757,0.552249953760318,3.35969060430371,0.000780298047546109,0.0337100355104141,3928.23471971341,14761.5551402405,2509.56962171664,1354.20194966412,1344.75760080697,1775.22556504301
"50","SPT_1710",97.5215776728801,1.37293657362695,0.412141669769749,3.33122485380808,0.000864647297518884,0.0343092047655493,157.789596304455,176.398647843154,100.035993424793,51.1587403206446,34.135463480738,65.6110246634964
"51","SPT_RS00570",1107.07512883859,1.71071697847218,0.518342719193813,3.30035884584794,0.000965612743074193,0.0353365982428975,1412.18387654907,3299.94543648047,609.552653268404,455.162321970441,442.862723579049,422.743761184119
"52","SPT_0175",778.507542548308,2.06828823229778,0.626558039556129,3.30103214981172,0.000963298435978126,0.0353365982428975,677.372911332094,3175.17566117677,212.076306060561,224.19565611106,195.829764178971,186.394956430387
"53","SPT_0558",227.884442110751,2.02181313044424,0.611207298770396,3.30790082924672,0.000939980895178762,0.0353365982428975,200.703084839139,894.900457350635,82.0295146083301,57.9297500689653,55.6947035738357,76.0491422235981
"54","SPT_1744",18.5765735008039,-1.88927061133525,0.57314486826173,-3.29632299956755,0.000979593197257743,0.0353365982428975,3.96124509550932,0,11.3374125881432,36.8643864075233,24.2541451047349,35.0422518089128
"55","SPT_1823",1676.85984034365,1.46108627005789,0.442679907661132,3.3005479687963,0.000964962162654283,0.0353365982428975,1727.76306915798,4276.59160868525,1599.90898817385,697.414004077023,832.725648595899,926.755723371886
"56","SPT_1353",1251.87409650411,1.65608610364718,0.503285085725542,3.29055271180894,0.000999907660009757,0.0354252999546314,1020.02061209365,3725.88363493101,1198.43120122902,476.227685631883,420.405181815405,670.276263323673
"57","SPT_0072",1639.07949333582,1.80442239222211,0.564118190685592,3.19866017798351,0.00138067809637191,0.0369094764588369,1545.54579476455,5722.20003979012,818.961332837637,640.988922841018,567.726655784906,539.05421399668
"58","SPT_RS00555",144.844188841025,1.37172341772893,0.41975030980205,3.26795093582139,0.0010832914345082,0.0369094764588369,192.120387132202,322.680453371623,131.380604697895,60.9390877348855,75.457340325842,86.4872597836998
"59","SPT_0174",526.108275156708,2.02745508504869,0.627968623156476,3.22859297468991,0.00124400813604633,0.0369094764588369,454.222770951736,2138.29580434262,142.718017286038,161.751899543215,123.965630535312,135.695528281322
"60","SPT_0176",1775.75648299983,2.02492743934858,0.630668427507893,3.21076393081884,0.00132382638104008,0.0369094764588369,1453.77695005192,7301.1830582886,480.172768439005,571.774156524852,459.930455319418,387.701509375206
"61","SPT_RS00905",169.38972318649,1.90316993865432,0.596364280713205,3.19128760759828,0.00141640207383082,0.0369094764588369,136.002748279153,645.360906743247,76.6942616256745,51.1587403206446,51.2031952211071,55.9184869291162
"62","SPT_0218",638.966559675159,1.41089062516822,0.443591988032383,3.18060439149596,0.00146968177431861,0.0369094764588369,723.58743744637,1604.79745476821,544.195804230873,285.134743845946,332.371618101923,343.712299657634
"63","SPT_0255",7674.30791725117,-0.962520063626149,0.298431516830084,-3.22526278005072,0.00125857089139209,0.0369094764588369,4146.10319996643,5003.69823028264,6153.54740887042,10975.8068020277,10520.0108637611,9246.68099859866
"64","SPT_0330",1544.14906676222,1.6462977589668,0.506565974428857,3.24991776406413,0.00115438385071327,0.0369094764588369,1559.41015259884,4685.32018295597,1079.72182236493,626.694568927897,640.489091099111,673.258582626559
"65","SPT_0517",17.7194281995628,-1.82851492517982,0.569504121301484,-3.21071412266716,0.00132405583904723,0.0369094764588369,3.96124509550932,0,11.3374125881432,26.3317045768024,29.6439551280093,35.0422518089128
"66","SPT_0557",3458.89624692637,2.00416214120206,0.625789525360166,3.20261375427878,0.00136186502314001,0.0369094764588369,2675.82106201655,14215.1495725312,1014.3649733274,956.969377762647,887.522050499189,1003.55044542121
"67","SPT_0651",18822.5797176971,2.0039310130558,0.614683494187566,3.26010220219826,0.00111372074122422,0.0369094764588369,13610.1779406541,76397.8241402655,7009.85551258665,4621.59032043706,5212.84459417692,6083.18579806212
"68","SPT_0666",423.56537191005,-1.74937804044184,0.54419776727756,-3.21459981211131,0.00130626492595589,0.0369094764588369,56.777846368967,94.6529329890095,326.117338564824,650.016935838779,720.437939777682,693.389237921041
"69","SPT_1057",4046.16456045976,-2.04421616789234,0.642397541848823,-3.18216685887228,0.00146177575957807,0.0369094764588369,196.081632227712,288.261205011983,2595.60057606196,6949.31300502639,7392.12444692088,6855.60649750965
"70","SPT_1104",22.8706749380338,-1.91908809333147,0.595595150423195,-3.22213519026787,0.00127239083656926,0.0369094764588369,1.32041503183644,8.60481208990995,12.0043192109751,36.8643864075233,35.9320668218295,42.4980500661283
"71","SPT_1198",2711.99422553244,-1.64655984317134,0.506092778197956,-3.25347429187636,0.00114003040291481,0.0369094764588369,654.265648274957,555.010379799192,2199.45804209978,4608.8006353569,4412.45780572066,3841.97284194314
"72","SPT_1462",334.606912392248,1.5798131409825,0.494409762359185,3.19535183416296,0.00139660471979219,0.0369094764588369,386.221396812159,946.529329890095,234.751131236847,135.420194966412,130.253742229132,174.465679218843
"73","SPT_1664",7319.47913409784,1.90540366880979,0.588678099006475,3.236749714361,0.00120899397251828,0.0369094764588369,6301.0205319235,27496.6770333073,3109.11867564256,2397.68978532198,2281.68624318617,2330.68253520556
"74","SPT_1848",1176.93762438378,0.913703855401622,0.281700244411721,3.24353234875505,0.00118057403962739,0.0369094764588369,1684.8495806233,1480.02767946451,1487.86867553808,794.465143802952,689.895682979127,924.518983894721
"75","SPT_1959",4211.99832363905,1.54268286091423,0.480627831896918,3.20972436162435,0.00132862312332789,0.0369094764588369,5364.84627435146,11379.8639889059,2768.32939137543,2004.2188855029,1929.55198833224,1825.17941336635
"76","SPT_2017",143.370776773088,-1.65503035332643,0.511593718999278,-3.23504822647904,0.00121622186204386,0.0369094764588369,39.6124509550932,21.5120302247749,112.040312635768,200.120954783698,241.643149376803,245.29576266239
"77","SPT_2054",3060.82559986156,1.74617347943176,0.543878540193627,3.21059455445715,0.00132460682003005,0.0369094764588369,2710.81206036021,10278.4480413974,1894.01480884274,1105.9315922257,1085.14841801925,1290.598678324
"78","SPT_2104",1222.29371955014,1.88493842913817,0.591997006358532,3.18403371789449,0.00145238093575127,0.0369094764588369,1286.08424100869,4440.08303839354,427.487145235281,402.498912816837,363.812176571024,413.79680327546
"79","SPT_2121",3386.81231648776,1.40066086520846,0.439476181785315,3.18711439495642,0.00143699927549309,0.0369094764588369,5172.72588721926,7619.56110561526,2376.85520377308,1597.20596618718,1646.58696211034,1907.93877402145
"80","SPT_0363",309.6414354868,1.80088556482816,0.567272374949782,3.17463998663355,0.00150022507286972,0.037205581807169,280.588194265244,1084.20632332865,165.392842462324,91.0324643940883,106.897898794943,129.73088967555
"81","SPT_2246",2642.50839865353,1.17806324596872,0.371609299084468,3.17016621723706,0.00152351758831435,0.0373167764841441,3367.71853869884,5365.10033805886,2469.55522434672,1600.21530385311,1500.16378981138,1552.29719715227
"82","SPT_1223",818.11291944674,-1.27061700695912,0.40218961110908,-3.15924870226075,0.00158176446222906,0.0382709840617373,264.083006367288,425.938198450543,668.240436077616,1196.96405661979,1103.11445143017,1250.33736773504
"83","SPT_2106",5117.68741373452,1.87429223728351,0.594657689853233,3.15188430127945,0.00162220537270689,0.0387765718006081,4474.8865428937,19231.7550209487,2035.39901288312,1922.96676852305,1608.85829194742,1432.2588452111
"84","SPT_0884",1711.44271847395,1.57688959504089,0.501397196374881,3.14499085045122,0.00166092024387574,0.0390067618552221,1846.60042202326,4995.09341819273,1170.42112307008,636.474916342138,797.691883444615,822.374547770869
"85","SPT_RS05450",104.319220819206,-1.70306372837074,0.541826027206266,-3.14319291221942,0.00167115663190216,0.0390067618552221,19.1460179616284,17.2096241798199,82.0295146083301,147.457545630093,175.168825756419,184.903796778944
"86","SPT_RS11195",183.925351015631,1.65948241674504,0.531970695906392,3.11949968205966,0.00181158456360097,0.0398582735145115,176.275406750165,572.220003979012,133.38132456639,68.4624318996862,54.79640190329,98.4165369952445
"87","SPT_0080",14559.4062261268,1.49250636572351,0.478089275232891,3.1218151986289,0.00179739726284879,0.0398582735145115,20137.6496505376,37641.7504873111,9013.90991419666,6753.70605674157,6857.63495294616,6951.78629502773
"88","SPT_0106",90.8850857790049,1.53502198924387,0.491407462478732,3.12372543449176,0.00178577009105717,0.0398582735145115,87.1473921012051,240.934738517479,96.0345536878011,31.5980454921629,31.4405584691008,58.1552264062809
"89","SPT_0455",20108.2537141626,0.85671830685389,0.274874731665342,3.11675904752474,0.00182850954575019,0.0398582735145115,23892.2497935645,31028.9523962153,23433.0980064463,13962.5744354536,14194.9629979638,14137.684655332
"90","SPT_0564",350.91181808346,-1.57661828851803,0.505187134807563,-3.12085993464303,0.00180323779903072,0.0398582735145115,102.992372483242,68.8384967192796,284.769127949244,631.208575426777,618.031549335468,399.630786586751
"91","SPT_1467",4856.93100101171,1.94831627582298,0.625746105455087,3.11358913597397,0.00184826671539065,0.0398582735145115,3621.89843232736,19890.0231458269,1447.85427816817,1357.21128733004,1348.35080748915,1476.24805492867
"92","SPT_2132",2048.3864942842,1.79838517738511,0.577078450059571,3.11636169605617,0.00183097544273454,0.0398582735145115,2135.11110647953,7172.11087693995,826.96421231162,792.960474969992,694.387191331855,668.78510367223
"93","SPT_0616",56.59186360038,1.31347307098959,0.423036044476247,3.10487271271594,0.00190360925533684,0.0406103307805193,77.2442793624318,120.467369258739,53.3525298265562,25.5793701603223,32.3388601396466,30.5687728545835
"94","SPT_0237",41.2887530828018,1.85483278866235,0.600387105461753,3.08939477845016,0.00200564736685348,0.0422452609488891,37.6318284073386,146.281805528469,25.3424516676142,8.27567858128075,19.7626367520062,10.4381175601017
"95","SPT_1492",3728.23843004399,1.386680046686,0.449220346847854,3.08685939186912,0.00202283255551636,0.0422452609488891,5602.52098008202,8510.15915692094,2565.58977803452,1752.93919039856,1688.80714062599,2249.41433420192
"96","SPT_RS00340",61.8197077012203,1.3214324427839,0.43186160502579,3.05985164554044,0.00221446654284574,0.0426841591773397,58.7584689167216,133.374587393604,82.696421231162,24.8270357438423,33.2371618101923,38.024571111799
"97","SPT_0111",5223.0204705844,1.44652166043151,0.471832371615202,3.06575332141731,0.00217122364882037,0.0426841591773397,6806.07928160094,13479.4381388439,3443.9058003042,2415.7458113175,2486.4990240706,2706.45476736923
"98","SPT_0526",861.91489215271,1.22835416219735,0.399969604866315,3.07111877315756,0.00213258300364759,0.0426841591773397,1123.01298457689,1824.22016306091,761.607363274089,447.638977805641,440.167818567412,574.842045631315
"99","SPT_0933",29357.5855730394,1.6249169464723,0.528508902480282,3.07453089029644,0.00210833886800513,0.0426841591773397,27605.2568630886,91955.3243988227,19818.4641106971,9602.04415753511,11730.9215156568,15433.5023924361
"100","SPT_1059",1454.14044256023,-1.8445944204236,0.602877697215015,-3.05964945949184,0.00221596189277519,0.0426841591773397,149.867106113436,154.886617618379,1113.06715350653,2335.99836317061,2549.3801410088,2421.64327394359
"101","SPT_1109",29.1645201921224,-2.13062542097184,0.69433160439288,-3.06859922188743,0.00215064896971494,0.0426841591773397,0,0,14.005039079471,51.9110747371247,53.8981002327443,55.1729071033947
"102","SPT_1423",244.474368643345,-1.55364242569103,0.504803720568453,-3.07771587725521,0.00208593691457985,0.0426841591773397,52.1563937575394,64.5360906743247,206.074146455073,386.699890070755,376.388399958664,380.991290943712
"103","SPT_1783",3479.17713694961,1.87365603507223,0.612014374310225,3.06145756328673,0.00220262212226726,0.0426841591773397,3053.45976112177,13470.833326754,1081.05563561059,1119.47361172234,1074.3687979727,1075.8716885162
"104","SPT_0070",4364.20124425898,1.48680909861329,0.488409743101578,3.04418394516766,0.00233312437008948,0.0436690448137502,5675.14380683302,11711.1492543674,2655.62217211683,2074.18598623555,1976.26367520062,2092.84257080039
"105","SPT_1309",88.7736450162247,-1.59045776109486,0.522278312589017,-3.04523033554793,0.00232502172934095,0.0436690448137502,14.5245653502009,30.1168423146848,68.0244755288591,161.751899543215,137.440155593498,120.783931766891
"106","SPT_2087",3487.43357124743,1.73069466161671,0.568397063919215,3.04486910907529,0.00232781594067448,0.0436690448137502,4124.31635194112,11551.9602307041,1351.81972448037,1293.26286192924,1331.28307574878,1271.95918268096
"107","SPT_0093",174.570155692163,1.29490877280229,0.428233680843372,3.02383682257796,0.00249591020850738,0.0455261763800806,334.725210570538,296.866017101893,133.38132456639,109.84082480609,94.3216754073025,78.2858817007627
"108","SPT_0520",2356.79582241213,1.64200763963842,0.544042421044263,3.0181610406164,0.00254313721527657,0.0455261763800806,2554.3428790876,7520.6057665813,1192.42904162353,900.544296526642,903.691480569012,1069.1614700847
"109","SPT_0521",1850.20025684114,1.65840498092563,0.548629244049194,3.02281549682927,0.0025043487989301,0.0455261763800806,2185.94708520523,5851.27222113877,843.636877882419,710.203689157184,716.844733095499,793.296934567729
"110","SPT_1814",5079.16470092175,1.52500070879599,0.50531165968275,3.01794086792581,0.00254498558695577,0.0455261763800806,5949.12992593909,14559.3420561276,3062.43521204432,2117.82138239139,2287.07605320945,2499.18357581863
"111","SPT_2182",3974.86124813271,1.32764844837379,0.439954975520792,3.01769163265446,0.0025470794244904,0.0455261763800806,6595.47308402302,8338.06291512275,2612.27324163276,2202.08283703716,2077.77176397229,2023.50364700829
"112","SPT_0025",142.613340257531,1.41640100983105,0.479636779838176,2.95307005086001,0.00314630556285392,0.0469343626819712,165.712086495473,378.611731956038,104.037433161785,75.2334416480068,66.4743236203846,65.6110246634964
"113","SPT_0118",732.429283165978,1.5205390882549,0.512864121368766,2.96479910545659,0.0030288064805593,0.0469343626819712,1049.06974279405,1983.40918672424,371.466988917397,351.340172496192,304.524266315005,334.765341748976
"114","SPT_0198",3146.89997436055,1.71408511779568,0.572438151691877,2.9943586267435,0.00275022474599312,0.0469343626819712,3780.34823614773,10407.5202227461,1155.08227074494,1161.60433904523,1210.01235022511,1166.83242725423
"115","SPT_RS01650",125.213861467095,1.34265382442061,0.453059484703769,2.96352657818983,0.00304135796162972,0.0469343626819712,138.643578342826,309.773235236758,110.706499390104,70.7194351491264,52.1014968916528,69.3389237921041
"116","SPT_0514",51.2680968105555,-1.54456149921288,0.521959470542673,-2.95915983209773,0.00308479061067632,0.0469343626819712,7.26228267510043,30.1168423146848,32.6784245187656,82.7567858128075,77.2539436669335,77.5403018750412
"117","SPT_0556",951.108058589525,1.85401372816685,0.627539638159041,2.95441692512971,0.00313260481025069,0.0469343626819712,882.697448782661,3712.97641679615,234.084224614015,353.597175745632,271.287104504813,252.005981093884
"118","SPT_RS11225",238.945863430166,-1.22857737383513,0.412884208123538,-2.97559787868546,0.00292418018317193,0.0469343626819712,71.9626192350861,154.886617618379,180.064788164627,314.475786088669,361.117271559387,351.16809791485
"119","SPT_0734",57.6814808849393,-1.85449413039968,0.619869753464605,-2.99174805680461,0.00277385081208024,0.0469343626819712,4.62145261142754,4.30240604495498,42.015117238413,91.7847988105683,104.202993783306,99.1621168209661
"120","SPT_0929",3211.60886381514,1.16097416493851,0.386474878421653,3.00400939300344,0.00266447098821337,0.0469343626819712,3809.39736684813,6750.47508453436,3026.4222544114,1719.08414165696,1863.97596638241,2100.29836905761
"121","SPT_0988",2526.28139080034,-1.42325874517307,0.479349977758897,-2.96914323815603,0.00298631357114907,0.0469343626819712,668.790213625158,774.433088091896,2269.48323749713,4105.48891073173,3530.32556524475,3809.1673296114
"122","SPT_1033",24.7648490982063,-1.61707246357186,0.539960186529932,-2.99479943875866,0.00274625351772114,0.0469343626819712,5.94186764326399,4.30240604495498,18.0064788164627,32.3503799086429,39.5252735040125,48.4626886719007
"123","SPT_1065",5527.99965929727,1.39584500942764,0.471332998398802,2.96148373691118,0.00306160661916405,0.0469343626819712,5425.58536581594,14666.9022072515,4775.05141947678,2314.18066509269,2530.51580592734,3455.76249221938
"124","SPT_1385",1022.52483111051,1.50083340662611,0.506452052686426,2.9634264461267,0.00304234761757874,0.0469343626819712,815.356282159002,2826.68077153542,1085.72398197042,413.031594647557,309.91407633828,684.442280012383
"125","SPT_1562",14446.994706573,1.81787160946233,0.614917098436511,2.95628730130363,0.00311366906213418,0.0469343626819712,11631.5360154472,56395.9384372698,4562.97511341622,4954.12213252125,4536.42343625598,4600.97310452768
