"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X.ExpOut.181029_NS500751_0096_AH53GNBGX9.Out.Rep.Bams.19F.11L180MIN.A","X.ExpOut.181029_NS500751_0096_AH53GNBGX9.Out.Rep.Bams.19F.11L180MIN.B","X.ExpOut.181029_NS500751_0096_AH53GNBGX9.Out.Rep.Bams.19F.11L180MIN.C","X.ExpOut.181029_NS500751_0096_AH53GNBGX9.Out.Rep.Bams.19F.NDC180MIN.A","X.ExpOut.181029_NS500751_0096_AH53GNBGX9.Out.Rep.Bams.19F.NDC180MIN.B","X.ExpOut.181029_NS500751_0096_AH53GNBGX9.Out.Rep.Bams.19F.NDC180MIN.C"
"11","SPT_2225",867.187264220972,3.38411179059893,0.20306213391281,16.6654005125937,2.33916457701414e-62,4.58050954444405e-60,1267.06466710995,2021.21954270292,1481.49441068522,156.491506110312,158.898084590413,117.955374127021
"12","SPT_2048",7334.20665432092,2.53640331700769,0.154419535173462,16.425404429294,1.25841992768444e-60,2.25886377019357e-58,13364.1347460004,13879.8550470203,10419.0344620321,2148.89555951477,2265.35985838524,1927.96025297269
"13","SPT_2041",14331.6750142263,2.93458680073107,0.17951584663893,16.3472298166165,4.55209126378308e-60,7.54246506322212e-58,18892.0540980921,31127.0523533339,26351.1710753027,3348.66377302716,3413.33479037266,2857.77399522913
"14","SPT_0063",3830.75086366326,2.22447002261424,0.139764158341467,15.9158832207861,4.91682313061403e-57,7.56488358810188e-55,6687.72985968286,6456.50391687175,5843.4025444404,1357.53200829026,1420.73581516134,1218.60103753295
"15","SPT_0069",1036.61017008466,2.51698847764331,0.161421840502055,15.5926141705172,8.1719822223461e-55,1.1734966471289e-52,1752.70617201171,1815.637293143,1748.64914048092,259.546888182956,354.334231412845,288.787295276499
"16","SPT_2044",1511.84612613183,2.73857139605004,0.177113100943017,15.4622745661888,6.23571547827987e-54,8.39483196263428e-52,2472.84124306632,3269.63980405685,2178.52538751581,408.404662287886,395.120905532309,346.544754331799
"17","SPT_1056",1331.33918985423,-2.43818927233195,0.169335412228355,-14.3985787747927,5.28185039171669e-47,6.69241514338691e-45,365.063847306127,365.705717864005,497.879269164705,2237.95576624421,2500.73295694965,2020.69758159669
"18","SPT_0163",23723.9490781416,-2.13988620579231,0.150042349422109,-14.2618814890204,3.78120746683845e-46,4.52484493531668e-44,9141.25203053772,8513.68339101584,8259.93850941055,43924.4939589626,32409.2611998017,40095.0653791214
"19","SPT_2043",6592.03382320828,2.60640702985782,0.18451013466683,14.1260914180362,2.62304232088591e-45,2.97370166273066e-43,10075.229245726,14544.7745340458,9517.9944188121,2010.21609475034,1916.12396123733,1487.86468467808
"20","SPT_2224",2284.94952251882,2.39376819789653,0.171980766151676,13.9188134316449,4.8692060559622e-44,5.24413492227129e-42,3037.09138662159,4345.72379020214,4189.47189906886,629.782890443937,787.692643932152,719.934524844231
"21","SPT_0062",2233.42919284513,2.24009643503594,0.161259655956486,13.8912390811524,7.15861131813615e-44,7.34268989488823e-42,4124.28882969385,3605.49199393196,3373.4356335111,721.38767450851,902.405164893145,673.56586053223
"22","SPT_RS00290",411.201679571453,2.57688097766739,0.186350382822146,13.8281496321195,1.72398282530732e-43,1.66680283061239e-41,620.20883547811,705.628843373962,799.035510025308,115.778268748279,124.05946711337,102.499152689687
"23","SPT_0135",3658.6604980695,2.14362986551605,0.15504498093868,13.8258578416276,1.77978018124814e-43,1.66680283061239e-41,5279.43611295813,5840.43565746449,6851.3044795787,1257.02120355275,1492.96221724789,1230.80331761505
"24","SPT_1788",841.74215206348,2.23468702417932,0.163399334688708,13.6762308637096,1.40804336643775e-42,1.26371892137788e-40,1434.27456797462,1399.72336911585,1345.48836642559,332.067342234076,294.853664988627,244.045601642112
"25","SPT_1786",585.953581197299,2.32600020509959,0.170321463623397,13.6565301613582,1.8457115337452e-42,1.59026505747486e-40,1125.16941259133,943.100088740199,874.324570240458,190.843300134526,189.488090180011,192.796025297269
"26","SPT_2256",32828.9844520802,2.12191046711172,0.156266328323867,13.578807986798,5.34898710931218e-42,4.43143008979171e-40,47491.6088949887,53851.6935563379,59444.356058904,11122.3475318402,10863.7005961948,14200.2000742157
"27","SPT_0207",960.557629551052,1.95257571210584,0.14393060757619,13.5660909447091,6.36259107591881e-42,5.07593376945523e-40,1548.19047653182,1492.67639944492,1554.35479153859,390.592620941997,396.820350287287,380.711138561695
"28","SPT_0064",2077.08062563951,1.9568473327076,0.146014824074284,13.4017031840005,5.90913370798385e-41,4.54581214535614e-39,3537.38873940791,3519.32385632764,2882.84240243173,860.067139272932,822.531261409195,840.330354987673
"29","SPT_0988",11294.4500351424,-1.84024257940836,0.137638381675892,-13.3701265373908,9.03869554304195e-41,6.71356903438358e-39,4898.38406795976,4974.68334578643,4760.21154908694,19118.6818074769,18399.8883621433,15614.8510784011
"30","SPT_RS09270",1274.59146702519,2.10738607076809,0.157788092238577,13.3557991662749,1.09575802660866e-40,7.8675426310502e-39,2332.27833835538,2030.03990324509,1865.22574984631,517.821487698348,477.543976148727,424.639346857275
"31","SPT_1058",699.159469415432,-2.56273461990376,0.19615950254712,-13.0645448557261,5.2497668447093e-39,3.64774122048511e-37,167.209900864668,242.220670273562,172.436234686313,1433.86932834407,1142.026875345,1037.19380697898
"32","SPT_1899",11767.8458979183,1.94444033911967,0.149067444655247,13.0440307983855,6.87253884138875e-39,4.6260777076098e-37,20596.1295021232,19716.8982581224,15924.8505751852,4829.60778207108,5146.76844044989,4392.82082955802
"33","SPT_1789",1319.72178853691,2.37266003071317,0.184862753012103,12.8347111143467,1.04793129333994e-37,6.84013335107345e-36,2252.33734989419,2162.34531137771,2253.81444773096,500.009446352459,452.90202720155,296.92214866457
"34","SPT_0067",2750.12612646376,2.45081072464675,0.191338346311306,12.8087796925939,1.46419072057619e-37,9.27607885917973e-36,3638.64732479209,4262.26960968772,6129.98670913032,708.664787832875,858.219601263726,902.968726075815
"35","SPT_2042",7348.88219801877,2.66810359695959,0.209056994098242,12.7625655791538,2.65316377834343e-37,1.63283279387193e-35,14448.0013145534,15524.5130434996,8361.94304260527,2296.48104495213,1854.09422768064,1608.26051482152
"36","SPT_2235",2878.67733113025,1.96047563736708,0.155215439499432,12.6306741371193,1.43047443963831e-36,8.55900539716924e-35,4186.90927065512,4653.0794306333,4952.07721866748,1344.80912161463,1006.07129494678,1129.11765026417
"37","SPT_0987",9401.4882372773,-1.97029999661264,0.157432878323703,-12.5151748325495,6.16719367018537e-36,3.59030680150792e-34,3869.81001642571,3384.98298037759,4043.75113736212,15450.6735788913,17206.878144149,12452.8335664582
"38","SPT_2014",2006.12789658239,1.77041753099763,0.14158069592109,12.5046534026388,7.04062335848498e-36,3.99092176688859e-34,2899.19318152603,3267.60433623942,3169.42656712166,977.117696688775,869.265992171081,854.159605747393
"39","SPT_0080",35105.8186765978,1.6547364422645,0.134039041366836,12.3451826079228,5.17167671701665e-35,2.85635683293689e-33,58563.4357968643,53002.9034764717,48741.1661115438,17346.3836935609,16783.7164001595,16197.306580987
"40","SPT_0038",6939.29560486401,1.65579712698279,0.134304414997727,12.3286872364606,6.34723528520718e-35,3.40805057817201e-33,10081.2248198606,11482.7524473663,10130.0216179804,3202.35057625735,3235.74281347749,3503.68135424192
"41","SPT_0191",4187.30671872202,1.72919615006169,0.140277903773043,12.3269317800712,6.48700435028099e-35,3.40805057817201e-33,6164.78256016587,6327.59095510151,6873.16259383471,1751.94149523495,1887.23340040271,2119.12930759234
"42","SPT_0568",1020.13568503046,-2.08850236298451,0.170033705056523,-12.2828727533182,1.11951166241944e-34,5.74149552583684e-33,303.1095812487,402.344138577653,446.877002567345,1631.07407181642,1728.3353158123,1609.07400016033
"43","SPT_2247",5799.74117518377,1.61786574888142,0.134448181018242,12.0333777417331,2.37251813639873e-33,1.18846606181462e-31,8856.12917169279,9269.52044055295,8194.36416664252,2642.54356252941,2993.57193589317,2842.3177737918
"44","SPT_1898",15279.0285083249,1.63374982558333,0.135903006509361,12.0214399044277,2.74151977012721e-33,1.34209854201228e-31,23038.9928745166,25283.9027387795,21204.7995076929,7717.70305744025,7496.25081420652,6932.5220573136
"45","SPT_2220",2334.6554165565,2.24596538666871,0.187167534712136,11.9997594140619,3.56330694163816e-33,1.70563625606413e-31,2913.18285450674,4672.75561953507,4048.60849608568,660.317818465461,874.364326436014,838.703384310059
"46","SPT_2046",761.462014969887,2.65051782689496,0.221553788073814,11.9633153192213,5.53087500871689e-33,2.5898923410383e-31,1209.10745047558,1677.22548155811,1078.3336366299,273.542063526154,178.441699272656,152.121758356917
"47","SPT_2246",9569.50059819439,1.61472043790997,0.135235000711519,11.9401074382694,7.31286736611793e-33,3.35147155459958e-31,15342.674210415,14472.176181891,13588.4610291538,4983.55471084627,4283.45050492123,4746.68695193908
"48","SPT_0999",3588.20237620426,-2.09883000713465,0.176691952320617,-11.8784697297713,1.53145258841048e-32,6.87239349049204e-31,1429.61134364772,1186.67773755871,1374.63251876694,6160.42172834251,4436.40053286922,6941.47039604048
"49","SPT_0248",10044.7707022405,1.52215451695144,0.128192139222616,11.8740082362468,1.61538443840307e-32,7.10109812310247e-31,15703.0748333942,14782.245779412,14329.2082344964,5324.52807375329,5170.56066701958,4959.00662536772
"50","SPT_1765",2291.32711561818,-2.74647861220437,0.232418893305189,-11.8169335252706,3.19121501754847e-32,1.37477542955988e-30,560.919269036056,468.157598007725,667.886824489239,4030.6104988412,2447.20044716785,5573.18805616704
"51","SPT_1306",1854.52994176083,-1.637694508457,0.139281782228412,-11.7581386614605,6.4132544662333e-32,2.70865688632677e-30,950.631587784385,886.785479124777,837.894379813772,2900.8181620448,2876.31024779971,2674.73979399755
"52","SPT_1865",1194.28503359352,1.69818364298176,0.144944783279683,11.7160728696594,1.05447833818492e-31,4.36797373163525e-30,1767.36201989627,1871.27341348595,1855.51103239919,609.426271762921,527.677596420568,534.459867596226
"53","SPT_1856",487.222537933687,2.03245276753323,0.174149660407736,11.6707248396273,1.79884019061532e-31,7.31075805770829e-30,831.386279996435,833.184826599255,692.173618107029,212.472207483106,177.591976895167,176.526318521128
"54","SPT_RS00340",454.726793208521,3.17250002901456,0.273438636819288,11.6022375839711,4.01442641624841e-31,1.60131009270353e-29,496.300303363256,677.810783202489,1306.62949663713,91.6047840645727,72.2264020865512,83.7889898971252
"55","SPT_2084",5469.66299968043,1.56658746757355,0.135090372033754,11.5965885946492,4.28833892122208e-31,1.6794694611477e-29,7535.77051227538,8112.69623098314,8959.39816560292,2664.17246987799,2756.49939257379,2789.44122676934
"56","SPT_2237",3351.11148920872,1.64420918092909,0.142518902959176,11.5367796607309,8.6088156349642e-31,3.31131944244873e-29,4957.67363440182,5642.3167899018,4677.63645078645,1729.04029921881,1578.78417737426,1521.21758356917
"57","SPT_2096",259.321952040621,2.46731267250781,0.214066591855192,11.5259118722124,9.76725794061405e-31,3.69099536913731e-29,387.047619132956,469.514576552675,471.163796185136,71.2481653835565,94.319183901261,62.6383710881421
"58","SPT_2248",7793.25736713645,1.69066432004816,0.146784161544055,11.5180296175261,1.07030531472409e-30,3.97489249640637e-29,10525.5634807241,13770.6182741519,11524.0835716416,3591.67090853179,3839.04570149457,3508.56226627477
"59","SPT_1728",621.663787601301,-2.89799614721173,0.252435960482155,-11.4801240745436,1.66042074253569e-30,6.06194284647775e-29,96.5953610572781,127.555983225293,199.151707665882,1045.8212847372,767.29930687242,1493.55908204973
"60","SPT_0549",1599.72919210881,1.62675028971616,0.141822511417985,11.4703249396123,1.85959688956154e-30,6.67595283352594e-29,2503.48528864311,2487.34167289322,2280.52992071053,778.640664548868,827.629595674128,720.748010183038
"61","SPT_0065",5622.71015415123,2.04827840243631,0.179543999847301,11.408225305097,3.80411441159218e-30,1.3432889250114e-28,7570.41160727523,7951.89427340657,11788.8096220755,2024.21127009354,2021.48953604594,2379.44461601059
"62","SPT_2013",2136.53936643293,1.83460292808138,0.162355693915005,11.2998989061745,1.31369139569986e-29,4.5640181715121e-28,2936.49897614125,3882.31561710174,3235.00090988969,882.968335289075,1050.2568585762,832.195501599603
"63","SPT_0036",1595.27807723182,1.81173033422088,0.161217214686388,11.2378218278066,2.65861197405323e-29,9.0899209398582e-28,2035.83050614512,2751.95248915845,2693.40541221297,729.021406513891,660.234287308827,701.224362051669
"64","SPT_2255",11096.5769214311,1.72362223099946,0.153497823304415,11.2289685540438,2.93889186321494e-29,9.8912079271328e-28,16701.0048393515,17716.0333935938,16879.3215643644,4741.8198640092,4428.75303147182,6112.52883579611
"65","SPT_1305",4377.77271778991,-1.57078266777052,0.140096851712192,-11.2121196770178,3.55574573678468e-29,1.17831943338988e-27,2454.18834575871,2113.49408375951,1979.37367984993,6679.51550470842,6578.55064651858,6461.51404614433
"66","SPT_0081",31662.6341923272,1.5567336553108,0.138959522785709,11.2027849844551,3.95113576067095e-29,1.28950703461897e-27,51233.5133298765,49137.5500911818,41829.1446479206,16736.957421798,16064.0015464265,14974.63811676
"67","SPT_1731",2372.30575790408,2.19188087422956,0.196355751117549,11.1628045613871,6.20041420380338e-29,1.993386894775e-27,2855.22563787237,3619.06177938146,5277.52025314588,851.161118599988,835.277097071527,795.588661353286
"68","SPT_1198",4057.09091787254,-1.79684727873774,0.162346548103792,-11.0679734168969,1.79412027133088e-28,5.68313980065695e-27,1858.6279817228,1992.72299325897,1498.49516621767,7250.77311644444,6239.51141790053,5502.41483169082
"69","SPT_0112",10465.7824767915,1.73179571999178,0.157099797098845,11.0235388712957,2.94258174615128e-28,9.18597258146355e-27,15240.749450127,13846.6090726691,19368.7179101879,4769.8102146956,4458.49331468393,5110.31489838583
"70","SPT_1061",1862.33884962199,-1.81510400274191,0.164949276909547,-11.004013092687,3.65495817513145e-28,1.12468284417616e-26,718.802721246918,714.449203916137,1017.61665258542,2905.90731671506,2861.8649673824,2955.39223588598
"71","SPT_0060",3035.72380822644,1.73818962498829,0.15949869705419,10.897829619246,1.18039301327128e-27,3.58107964871315e-26,3981.72740027139,4805.73951694017,5287.23497059299,1223.9416981961,1549.04389416215,1366.65536919583
"72","SPT_2236",2170.30736158554,1.81015054509591,0.166713584978867,10.8578466795335,1.83013800263954e-27,5.47516285789663e-26,3370.17883854324,4068.90016703236,2734.69296136321,927.498438653798,1009.47018445674,911.103579463886
"73","SPT_1864",2842.11971482154,1.62821064547654,0.150517288224913,10.8174327658864,2.84638820965774e-27,8.39879479945584e-26,4423.40136151949,4305.01443385364,4204.04397523954,1169.23328549086,1576.23501024179,1374.7902225839
"74","SPT_1181",3933.99345976857,-1.70004257081636,0.157745819998405,-10.7771005966025,4.41585731316328e-27,1.28537252061536e-25,1730.72240018489,1779.67736170183,1979.37367984993,6389.43368850394,4940.2859027201,6784.46772565072
"75","SPT_0066",6197.0625102137,1.46867666663545,0.136966859509364,10.7228615147961,7.95048431424108e-27,2.28337909505004e-25,9644.88025784326,9559.91384917224,8184.6494491954,3106.92892619009,3394.64089806791,3291.36168081329
"76","SPT_2238",1987.26744992552,1.68887511034609,0.158223827217183,10.6739619439737,1.34755204536162e-26,3.81924619172228e-25,2883.87115873763,3624.48969356126,2625.40239008315,921.136995315981,956.787397052431,911.917064802693
"77","SPT_1224",3090.6066415897,-1.52267410078367,0.143116994065587,-10.639366140445,1.95454435253445e-26,5.46764744851844e-25,1517.54643095503,1756.60872643768,1464.49365515277,4335.95977905644,4941.98534747508,4527.04591046118
"78","SPT_2098",234.167934236719,2.3547199906304,0.221348066031046,10.6380870312196,1.98155796614832e-26,5.47214853728652e-25,385.715269325269,457.301769648125,340.015110649067,72.52045405112,90.0705720138168,59.384429732914
"79","SPT_0126",341.246310558911,2.07519825114799,0.196289727493368,10.5721184579978,4.01324989095433e-26,1.09424560317919e-24,525.611999132361,516.330336353447,624.170595977216,128.501155423914,149.551138438035,103.312638028494
"80","SPT_1897",16782.7181569209,1.3848883445215,0.13127671327966,10.5493831306643,5.11316875023992e-26,1.3767206860021e-24,25531.1531897944,24662.4065651925,22805.2992071053,9680.84447149074,9374.13726845685,8642.468239486
"81","SPT_1855",14546.9286106645,1.72775733103037,0.164531580081944,10.5010681242462,8.54081731840982e-26,2.24352689071399e-24,27388.4488217095,21969.4826427393,17964.9412390796,6871.63109351051,6784.18346187088,6302.88440507695
"82","SPT_2159",487.268200662966,1.75750689214255,0.167362814064338,10.5011791416636,8.53077754879273e-26,2.24352689071399e-24,755.442340958299,683.917186654763,828.179662366656,227.739671493868,220.078095769609,208.252246734602
"83","SPT_RS00285",319.45302552784,2.8765779098435,0.274074935281524,10.4955891237874,9.05113243254113e-26,2.34893244092694e-24,355.737398652321,584.179263600944,767.46267832218,52.1638353701039,99.417518166194,57.7574590552999
"84","SPT_2086",2350.3308731638,1.46121308021116,0.139600611376804,10.4670965678446,1.22337822251249e-25,3.13709129915702e-24,3693.27366690724,3533.57213104961,3145.13977350387,1286.28384290671,1182.81354946446,1260.90227515091
"85","SPT_1276",539.42768397877,-1.84682626965274,0.176565052465139,-10.459749785521,1.32204320399549e-25,3.35021301341915e-24,217.839193556758,210.331674467239,272.012088519254,735.382849851708,914.301278177989,886.699019299675
"86","SPT_0111",10121.0774656849,1.31582208561228,0.126208645418095,10.4257682288984,1.89124736849003e-25,4.7369149206134e-24,14839.7121580133,14014.1959229704,14572.0761706743,5679.49661200351,5635.35880750597,5985.62512294221
"87","SPT_1729",294.322451151254,-2.59538475609439,0.249873269750844,-10.3868043135719,2.84733754495311e-25,7.0496150250908e-24,79.9409884611957,69.8843950649213,89.8611363858249,456.7516316553,356.883398545312,712.613156794968
"88","SPT_0025",174.795062808913,2.38741484725511,0.232249111294754,10.2795435209445,8.71393266245924e-25,2.13293306306104e-23,249.149414037393,317.532979518283,320.585675754835,62.3421447106119,55.2319545367744,43.9282082955802
"89","SPT_1356",3894.82882160636,-1.40416545266966,0.136821608671973,-10.2627462598844,1.03714418936048e-24,2.51012200436232e-23,2268.99172249027,1905.87636638217,2188.24010496292,5739.29417937899,5584.37546485664,5682.19509156718
"90","SPT_1049",2946.77060905719,-1.6669381802973,0.162489479524454,-10.2587452749298,1.08102201808819e-24,2.58724602995774e-23,1342.34243124424,1568.66719796212,1260.48458876333,5339.79553776405,4184.88270913252,3984.45118947689
"91","SPT_1248",946.146038084545,2.3534619585035,0.229697358845393,10.2459252049459,1.23438180411323e-24,2.92182242424164e-23,2124.43176835627,1450.61006455147,1207.05364280419,398.226352947378,217.528928637142,279.025471210815
"92","SPT_1525",1771.22381909151,-2.53224092520013,0.24836627249291,-10.1955909704786,2.0747879691947e-24,4.8577100930928e-23,517.617900286242,409.129031302403,558.596253209182,4026.79363283851,1602.57640394395,3512.6296929688
"93","SPT_1239",657.590970173845,1.77043413703611,0.174048560829093,10.1720699591109,2.64232726192932e-24,6.11997088408146e-23,1065.21367124543,1001.45016617305,998.18721769119,301.532414212552,342.438118128002,236.724233592849
"94","SPT_0803",745.774829744045,-1.9192164642547,0.189066531899864,-10.1510111015903,3.27947905637841e-24,7.51489136961605e-23,311.769854998663,337.887657692532,259.868691710358,1034.37068672913,1487.86388298295,1042.88820435063
"95","SPT_RS00570",1529.71879512647,1.44999176121477,0.14428084458129,10.0497870346041,9.20661677268119e-24,2.08747921351108e-22,2361.59003412449,2300.7571229626,2076.52085432109,774.823798546177,882.861550210902,781.759410593566
"96","SPT_0962",779.831847620314,1.60524904134475,0.162002623733185,9.90878421814055,3.81257190007729e-23,8.55445820079842e-22,1275.05876595607,1169.03701647436,1088.04835407701,435.12272430672,341.588395750513,370.135829157204
"97","SPT_0061",640.709512958858,1.88043159595648,0.190291646902133,9.88183993658737,4.99079910381785e-23,1.10826611027048e-21,1038.5666750917,1096.43866431954,903.468722581807,278.631218196408,324.593948200736,202.557849362953
"98","SPT_0551",2268.11930704903,1.53730931285271,0.155785493268398,9.86811596253145,5.72293970947373e-23,1.25787878920474e-21,3091.71772873674,3697.08804571608,3373.4356335111,973.300830686085,1282.23106763066,1190.94253601351
"99","SPT_0548",5768.53530863647,1.3101648028108,0.133239543215615,9.83315291535206,8.10410302561357e-23,1.76325635526986e-21,7595.72625362127,8242.28768202586,8893.82382283488,3338.48546368665,3330.06199737875,3210.82663227139
"100","SPT_0109",1602.40111776383,1.33587731449126,0.136292383526864,9.80155515607335,1.10865411895187e-22,2.38804097222232e-21,2309.62839162471,2365.8920931202,2229.52765411317,871.517737281004,900.705720138168,937.135110305711
"101","SPT_0746",33945.4033170271,-1.44828500901216,0.14795860316747,-9.78844743061608,1.26219039862832e-22,2.69183972143109e-21,20462.2283464507,18041.0297551093,15609.122258154,48270.6320473595,54400.9260515904,46888.481443499
"102","SPT_1200",1175.32835853087,-1.46674677998374,0.149896025917619,-9.78509450804149,1.30473336177518e-22,2.75528986398405e-21,593.561839324378,624.888619949441,638.74267214789,1918.61131068577,1570.28695359937,1705.87875547836
"103","SPT_2249",1453.35940314079,1.84137035638202,0.189596951559309,9.71202512085755,2.67959428130145e-22,5.60373406011972e-21,1658.10933566597,2340.78799003862,2860.98428817572,648.86722045739,575.262049559943,636.145534947106
"104","SPT_0612",1904.0251145893,1.56542110500448,0.161222329816914,9.70970402662083,2.74131964828316e-22,5.67769473307878e-21,2589.4218512389,2566.04642850031,3422.00922074668,992.385160699537,866.716825038614,987.571201311748
"105","SPT_RS10940",2107.50694756915,1.88681541094099,0.195165223843911,9.66778493513793,4.1322487642775e-22,8.47701317928927e-21,2517.47496162382,3102.73144302801,4398.33832418186,871.517737281004,769.848474004887,985.130745295327
"106","SPT_1202",211.423640310217,-1.99111713232941,0.207171207955245,-9.61097418884359,7.18657858917534e-22,1.4603670076494e-20,95.2630112495915,80.0617341520457,68.0030221298134,333.339630901639,333.940894353113,357.933549075098
"107","SPT_RS00555",445.445424469143,1.83921626527055,0.191960270363824,9.58123398026408,9.58923019189392e-22,1.93039269470463e-20,602.222113074341,799.260362975507,701.888335554146,155.219217442748,191.187534934988,222.894982833129
"108","SPT_1274",1901.04924454934,-1.5898721795384,0.166036184558826,-9.57545599932235,1.0140880779059e-21,2.02254233315677e-20,911.993443361474,776.191727711358,1131.76458258904,2773.58929528845,2680.02437859979,3132.73203974591
"109","SPT_RS00575",1865.06653888295,1.63982251840536,0.171307103245853,9.57241402915995,1.04438118240267e-21,2.06385052008747e-20,2898.52700662219,2538.22836832884,3072.2793926505,1109.43571811538,788.542366309641,783.38638127118
"110","SPT_RS02880",6284.08993884361,-1.34984398923011,0.141498125635702,-9.53965985885483,1.43301545326916e-21,2.78082458228988e-20,3517.40349229261,3358.52189875107,3672.16319500992,8192.26673044144,8760.63771190991,10203.5466046567
"111","SPT_0742",1362.79642562384,-1.65467658180686,0.173442494688092,-9.54020284811123,1.42553206365326e-21,2.78082458228988e-20,727.462994996881,511.580911446123,706.745694277704,2339.73885964929,1934.81785354208,1956.43223983093
"112","SPT_2193",416.425691142007,1.74189825009221,0.182660678816004,9.53625192560925,1.48087850572167e-21,2.84804669761113e-20,550.926645478407,690.023590107038,694.602297468808,180.664990794018,171.643920252745,210.692702751024
"113","SPT_0388",985.763539449572,1.55662508878035,0.163675138266158,9.51045531575522,1.89829824641891e-21,3.61852603786402e-20,1638.12408855067,1418.04257947267,1372.20383940516,572.529900403579,480.093143281193,433.587685584153
"114","SPT_1764",501.158704439668,-2.40713936786522,0.253475404433678,-9.49654019980092,2.16979685131308e-21,4.09977405063893e-20,196.521596633773,116.700154865694,136.006044259627,972.028542018521,520.030095023169,1065.66579383722
"115","SPT_0059",16218.2295436495,1.50112824199172,0.158478092156705,9.47214988244166,2.74142302138094e-21,5.13480451135178e-20,25349.2874410451,27672.8634671639,19157.4228057131,8796.6038475341,8279.69484625123,8053.5048541897
"116","SPT_1733",1390.91719060155,2.23311189564778,0.236441335276474,9.44467638467941,3.56504228079015e-21,6.61991471794999e-20,1332.34980768659,2331.96762949645,3281.1458177635,477.108250336316,429.959523009352,492.972115317067
"117","SPT_0037",1852.98782652464,1.57937608593157,0.168059376870835,9.39772665672462,5.57546510548453e-21,1.02645742198407e-19,2231.0197529712,3253.35606151745,2882.84240243173,964.39481001314,836.976541826505,949.337390387817
"118","SPT_1732",1770.12037823249,2.26380003338007,0.24172305284387,9.36526329097072,7.58609148134532e-21,1.38478313989981e-19,1714.0680275888,2954.82078162847,4206.47265460132,506.370889690277,535.325097817968,703.66481806809
"119","SPT_RS09960",583.032284273758,1.50320021326398,0.160623508351061,9.35853181576982,8.08523346952903e-21,1.46349520112315e-19,804.739283842703,953.277427827324,837.894379813772,292.626393539607,313.547557293381,296.108663325763
"120","SPT_0652",1452.85569504976,-1.31121870831798,0.140627806428996,-9.32403584763325,1.11997190292768e-20,2.01034956575519e-19,823.392181150315,880.000586400028,777.177395769296,2171.79675553091,2035.93481646325,2028.83243498476
