"","Gene","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.181029_NS500751_0096_AH53GNBGX9.Out.Rep.Bams.19F.11L210MIN.A","X.ExpOut.181029_NS500751_0096_AH53GNBGX9.Out.Rep.Bams.19F.11L210MIN.B","X.ExpOut.181029_NS500751_0096_AH53GNBGX9.Out.Rep.Bams.19F.11L210MIN.C","X.ExpOut.181029_NS500751_0096_AH53GNBGX9.Out.Rep.Bams.19F.NDC210MIN.A","X.ExpOut.181029_NS500751_0096_AH53GNBGX9.Out.Rep.Bams.19F.NDC210MIN.B","X.ExpOut.181029_NS500751_0096_AH53GNBGX9.Out.Rep.Bams.19F.NDC210MIN.C"
"11","SPT_0801",10049.0324562154,-3.31427828927328,0.196312068739197,-16.8827026812923,6.03189905725335e-64,1.18115550630216e-61,1945.45060141704,1770.05332401398,1657.81980071176,18501.7088323755,19798.9486587918,16620.2135199821
"12","SPT_0090",4436.4697513332,-4.81212190727932,0.288367439416086,-16.6874662306652,1.61688676630566e-62,2.90231174551866e-60,373.499102693892,169.339576630649,299.306023438982,10545.4596217896,7811.7294545216,7419.48472892454
"13","SPT_0088",2725.70736305258,-4.10297952139457,0.249448455650522,-16.4482057453298,8.63897625666649e-61,1.43141191206613e-58,340.946428605892,201.821592608396,312.295796608125,5967.18690793946,4841.1475359404,4690.84591661322
"14","SPT_0333",42433.8955334944,-3.99757143539395,0.245482153209133,-16.2845705202378,1.27017735333636e-59,1.9542585850618e-57,5691.57806949133,3442.66060009471,5146.11513717513,66446.8743937729,89171.2480856132,84704.896914819
"15","SPT_0172",3749.38929849529,3.43386851156932,0.212898524562214,16.1291324992995,1.59241486641963e-58,2.28670774817858e-56,7932.57268565468,6522.38880833141,6192.8743583885,687.788784727378,587.661520334987,573.049633534822
"16","SPT_0083",412.40071427309,-4.68114900126151,0.292722783903891,-15.9917480246378,1.4587952026809e-57,1.96390304160916e-55,42.8324659052629,21.2215837721274,23.2733435947129,868.785833339845,806.857922656733,711.433136369856
"17","SPT_0999",9577.01152131376,-3.74642250244435,0.237698313645961,-15.7612498169611,5.74848196621122e-56,7.28366479718763e-54,1585.65788781283,944.143931086485,1290.31746813478,17983.4857037167,19458.7235680715,16199.7405690602
"18","SPT_1525",5845.44032905615,-4.35568420814154,0.277866127374406,-15.6754774297212,2.22546487757376e-55,2.66313963682993e-53,578.238289721049,303.165482458963,641.911290775105,11591.4320395606,9792.56565464388,12165.3292171773
"19","SPT_0800",2626.83577439723,-3.43291835213562,0.222189619623827,-15.4503993388514,7.49774902988769e-54,8.50007968967268e-52,358.936064286103,495.02592350085,436.239882263689,4221.99431289714,5479.91005804364,4768.90840539195
"20","SPT_1274",4168.79359188931,-3.15685774160459,0.209013684629942,-15.103593562277,1.53343419402152e-51,1.65150862696118e-49,856.649318105257,696.847516109245,902.789235255376,6754.04776138103,8100.8535434736,7701.57417701134
"21","SPT_0979",9341.71987772781,-3.95567043807147,0.269683395612758,-14.6678308802944,1.03604420643209e-48,1.06268534316891e-46,1410.90142691936,724.565503076922,1065.16139986965,13992.0244737891,19835.2572653113,19022.4091974005
"22","SPT_1247",1401.84271896435,3.19657019792111,0.220818300043992,14.4760203175383,1.71757946636369e-47,1.68166644115791e-45,2625.63015999261,2596.8289040342,2387.95330092729,219.101690425619,301.226957791847,280.315300614557
"23","SPT_0082",1906.20960639522,-3.49884382464653,0.242019672258486,-14.4568571306453,2.26925453698704e-47,2.12520620550873e-45,316.960247698945,291.905050253345,283.610047526269,4610.66165939128,2996.13241946533,2937.98821403611
"24","SPT_2047",9006.27665228965,2.76312631384958,0.191310614640691,14.4431416889185,2.76925903782583e-47,2.48540998644868e-45,15391.4182983972,16965.1403984036,14873.2902786677,2130.04947735515,2296.85555316283,2380.90590775149
"25","SPT_0135",3586.57476520658,3.14146661731265,0.219452950401887,14.3149892109431,1.76391515199072e-46,1.5197892949552e-44,7172.72474049532,6358.2463542572,5863.80010477023,590.621948103842,829.718897132007,704.33654648088
"26","SPT_0958",6913.75450152505,-3.11166338386125,0.221956300519437,-14.019261343693,1.18845168469752e-44,9.84586511091717e-43,1117.07071080926,1616.30511505264,1440.24110012863,14073.9494536874,11827.1923829433,11407.7682465291
"27","SPT_0799",1454.28495909854,-3.13480094301355,0.226290943622689,-13.8529668612829,1.22064337202436e-43,9.73802156792764e-42,242.431757023788,316.158288850062,304.718428926125,2177.68027962159,2899.30946874653,2785.41153142313
"28","SPT_RS00290",279.557597708028,5.07358657112482,0.373422035854486,13.5867358751744,4.80014923457059e-42,3.69268623259466e-40,441.174398824207,689.918019367326,504.977431950399,11.4313925439453,12.102868839851,17.7414747224403
"29","SPT_0802",1632.14292901463,-3.30471291150294,0.246734349752107,-13.3938096370577,6.57212907139721e-41,4.88150552406538e-39,366.64590814905,256.391379451009,243.558246921414,3579.93109834555,2775.59125393916,2570.7396872816
"30","SPT_0957",4930.84206085458,-2.93281839511452,0.221929105777088,-13.2151138303614,7.1777652303712e-40,5.15363543540652e-38,1092.2278805842,1180.61300740448,1059.2077538338,10796.9502577564,8229.95081109867,7226.10265444994
"31","SPT_1789",1605.5245780126,2.7066097113467,0.208116916942469,13.0052364368578,1.14245020805097e-38,7.93818628432836e-37,2729.28472748335,2986.61309576716,2666.69218351513,371.520257678223,458.56425270991,420.472950921835
"32","SPT_0569",3037.20210296527,-3.06867607585243,0.237296291355886,-12.9318332718912,2.9763612116874e-38,2.00346314061708e-36,602.224470627996,585.109381145799,689.54045906196,3989.55599783692,6306.93942876679,6049.84288035214
"33","SPT_1787",2106.77564325672,3.07392571011069,0.237795472746579,12.926762964014,3.1792477293803e-38,2.07518169972278e-36,4387.75780733513,3652.71097008414,3303.19106880309,350.56270468099,414.187066963789,532.244241673209
"34","SPT_RS00285",216.626608774871,4.50538434133131,0.354922084024883,12.6940095984995,6.3832325627125e-37,4.04396557061257e-35,413.761620644839,435.259014101797,403.765449340834,15.2418567252604,22.8609744752741,8.87073736122015
"35","SPT_1216",3732.17162825072,-2.49974450097284,0.197590511405026,-12.6511363485912,1.10268290285608e-36,6.7862256364343e-35,1056.24860922378,1178.44753967263,1070.03256480808,5738.55905706056,6969.90768854974,6379.83431018953
"36","SPT_1786",772.652162907454,2.93162224939854,0.237160456304785,12.3613451208366,4.23018368726133e-35,2.53105990621136e-33,1608.78741940167,1298.84754556347,1209.13138582764,154.323799343262,190.95637502876,173.866452279915
"37","SPT_2045",5530.89409295096,2.56376103111346,0.208466938640147,12.2981660681409,9.26539526801391e-35,5.39396254251404e-33,8505.6710794671,11159.0883157681,8816.26729800649,1670.88854350668,1484.61857768839,1548.83074326904
"38","SPT_RS00555",491.914603938551,3.28974234020078,0.268834127925399,12.2370711099362,1.97014506384102e-34,1.11676117566146e-32,1122.21060671789,760.079173879258,807.530898681667,97.1668366235353,79.3410290612454,85.1590786677135
"39","SPT_2048",7067.77397155037,2.33705403604053,0.191432641391271,12.208231673844,2.80928633745373e-34,1.5515904540706e-32,12982.5204158852,11424.1415661465,11100.3024135806,2278.65758042644,2257.85742023442,2363.16443302905
"40","SPT_1248",659.311120706424,3.35823033958606,0.280999376466555,11.9510241688588,6.41300162993264e-33,3.45340137771873e-31,1510.27274781957,886.542489419282,1224.82736174036,112.408693348796,88.7543714922406,133.061060418302
"41","SPT_1764",1095.9957544883,-3.30773460932933,0.278335629800601,-11.8839783886058,1.43377350431228e-32,7.53255641046011e-31,246.715003614314,118.234538158996,210.001332901131,2232.93201025066,1962.00951526029,1806.08212674442
"42","SPT_0612",2039.6987420015,2.35536793143287,0.199944613559745,11.7801019467277,4.94332486827762e-32,2.53521946815952e-30,3428.31057105724,3308.8346942664,3535.38326420151,592.5271801945,711.379735142353,661.757007147023
"43","SPT_0960",6479.96552739045,-2.42366072928443,0.216257085372903,-11.2073124684224,3.75419743544977e-29,1.88059099440902e-27,1787.82712688567,2286.30083128695,1907.87293421775,12909.8526462956,9983.52202967264,10004.4175959841
"44","SPT_1788",1069.56078164342,2.79616670120303,0.25073828489081,11.1517341774141,7.02242239765099e-29,3.43779496466824e-27,2142.47994458125,1786.07778522966,1708.6964122909,190.523209065756,264.918351272294,324.668987420658
"45","SPT_2084",5787.76245386607,2.48278323043923,0.226379357185444,10.967357012174,5.48523746454928e-28,2.62560033303092e-26,12115.5913059627,8114.00759124097,9348.84799794131,1899.51639438558,1699.78069039685,1548.83074326904
"46","SPT_0062",2172.6309761892,2.64418814180994,0.241697460103953,10.9400741765043,7.41392257245844e-28,3.47164983066858e-26,4744.12392366691,3022.99295366223,3523.47597212979,497.265575661622,614.556784423545,633.370647591119
"47","SPT_2086",2554.20907944697,2.64766710163948,0.24298479805497,10.896431064138,1.19867160547939e-27,5.49348646426085e-26,5341.20849838628,3699.91816663846,4235.74853423775,826.870727345379,675.0711286228,546.437421451161
"48","SPT_1056",868.987340037754,-3.00501336134531,0.277690032942101,-10.8214664008912,2.72383955289065e-27,1.22232299935968e-25,120.787553852841,204.853247432985,224.614827716415,1219.34853802084,1625.81871415332,1818.50115905013
"49","SPT_0065",5032.29009224322,2.58895002162862,0.240905899421511,10.7467273646909,6.14016515719052e-27,2.69916647930375e-25,9567.05958459951,7407.63201711158,9033.3047580409,1802.34955776205,1247.94025370908,1135.45438223618
"50","SPT_1275",251.283143775788,-3.20735768418844,0.298712284969497,-10.7372808069007,6.8018279045609e-27,2.93022746128483e-25,35.1226220423155,41.143886905145,62.2426631021392,361.994097224936,540.594808180011,466.60078520018
"51","SPT_1079",5365.72928933815,-2.19750370126543,0.206053726334672,-10.6647122590554,1.48859093516354e-26,6.28710759674953e-25,1604.50417281115,2170.66485440618,1891.63571775632,8392.54735934653,9157.83742215392,8977.18620955479
"52","SPT_2014",1808.0419523691,2.04801420428434,0.19543251418622,10.4793934254608,1.07430553211041e-25,4.45010406954966e-24,2838.07919088272,2947.20158304749,2978.44673957454,676.357392183432,668.34731260066,739.819495925761
"53","SPT_2226",1012.12769367411,2.81023656107716,0.268955206387532,10.4487159732761,1.48522372641045e-25,6.0361734088455e-24,1323.52319647262,2356.89507934525,1662.14972510147,261.016796420085,203.059243868611,266.122120836605
"54","SPT_0038",7443.76007895105,1.91728914383834,0.183952500109803,10.4227403416311,1.95245081498548e-25,7.78810936199762e-24,11610.1682082805,12052.9933954756,11752.4972747813,2995.02484651368,3140.02208233912,3111.85466631603
"55","SPT_1213",1623.21176670778,-2.00675009595448,0.193069985300343,-10.3938998743525,2.64319441440715e-25,1.03517104884236e-23,638.203741988416,628.851829329164,648.947417908391,2619.69412465414,2739.28264741961,2464.29083894696
"56","SPT_1857",21627.2873533368,2.5035995669813,0.241643459992127,10.360717261137,3.74145741767574e-25,1.43912487101313e-23,45328.7420182216,28197.8546170545,37305.5460606787,5155.55803731935,6973.94197816303,6802.08140858361
"57","SPT_0064",2132.99128619667,2.41431269858125,0.233546874261819,10.337593710951,4.76348183980766e-25,1.80009471630626e-23,4486.27247891723,2896.96273166858,3441.20740872523,716.367266087241,646.831101329814,610.306730451946
"58","SPT_1276",531.402475263726,-2.34093295160385,0.227040296048421,-10.3106496615235,6.30734937867239e-25,2.34241906235523e-23,173.899811575367,145.519431580302,195.387838085846,874.501529611818,938.644716690666,860.461524038355
"59","SPT_0577",32200.7529676603,-1.96221086743426,0.190551435845312,-10.2975391328311,7.22868469959544e-25,2.6390825157506e-23,13118.7276574639,13369.1646828939,12492.3731048737,56850.2203531308,49346.0857864813,48027.9462211182
"60","SPT_2106",4685.77467768222,2.23001300530967,0.217879387468582,10.2350802029459,1.3808072433775e-24,4.95709800372521e-23,8748.10283649089,6487.30823107544,8031.46850237082,1821.40187866862,1612.37108210904,1413.99553537849
"61","SPT_0061",481.450955058566,2.47644160836705,0.243865995255293,10.1549279380857,3.15042834879089e-24,1.1124627316878e-22,771.841035612837,884.377021687433,804.824695938096,114.313925439453,146.57918928264,166.769862390939
"62","SPT_1215",1447.05355039574,-2.10791172399864,0.209210617803686,-10.0755484885409,7.08642952960823e-24,2.46196277528647e-22,478.010319502733,610.661900381626,519.04968621697,2179.58551171224,2499.91479703144,2395.09908752944
"63","SPT_0652",1685.65456033702,-2.05366023611207,0.203943714062385,-10.0697402984623,7.51763234417033e-24,2.5703142967211e-22,559.392004722733,703.777012851165,670.055799308247,2617.78889256348,2830.7265453207,2732.18710725581
"64","SPT_0025",186.632071665442,3.12162954235663,0.310323868978933,10.0592634160814,8.3621637033188e-24,2.81439072139823e-22,392.345387692208,309.661885654512,310.130834413268,30.4837134505209,41.6876593372645,35.4829494448806
"65","SPT_RS00340",384.966934116474,3.02978930309889,0.305455437227744,9.91892411736612,3.44448893824468e-23,1.14145064199677e-21,907.191627873467,513.215852448388,650.029899005819,85.73544407959,57.8248177903992,95.8039635011776
"66","SPT_0063",3784.25675007598,2.41629140115504,0.243891036660708,9.90725790598237,3.87125131641735e-23,1.26343565690348e-21,8006.24452701173,5326.18443325761,5885.99096726751,933.563724422202,1359.55559967659,1194.00124882023
"67","SPT_2193",373.982571500261,3.10773236357535,0.314001117770115,9.89720159483816,4.28085829338455e-23,1.37626399461945e-21,693.885947665258,644.443196998482,683.586813026103,106.692997076823,38.9981329284087,76.2883413064933
"68","SPT_RS02880",9185.48408186924,-1.93597922282253,0.195733442812549,-9.8908964916976,4.55926481915377e-23,1.444214179479e-21,4007.40551009639,3767.0476663258,3502.36759072994,13031.7875000977,15614.0455666122,15190.2506573534
"69","SPT_1306",1863.00946550314,-1.99451245356827,0.201704404878348,-9.88829398530587,4.67934036482299e-23,1.46076799214909e-21,829.236539925889,658.30219048232,725.262335277101,2916.91033079672,3060.68105327787,2987.66434325895
"70","SPT_0334",2199.19714717991,-2.63149635428139,0.266412371707316,-9.87753060196614,5.21009754320736e-23,1.60322144400981e-21,721.298725844626,400.611530392201,649.488658457105,4667.81862211101,3372.66611670514,3383.29922956937
"71","SPT_0126",261.094184375957,2.70233934129118,0.276045127133722,9.78948394905774,1.24931874185646e-22,3.79018671825186e-21,493.430007228628,390.650378825693,481.704088355686,78.1145157169598,65.8933970169665,56.772719111809
"72","SPT_1899",11493.4640688379,1.95302095325294,0.200354150289555,9.74784375781784,1.88427866079066e-22,5.63297235599612e-21,20862.8374931354,16388.2597946388,17742.406427402,4913.59356180584,4361.06707195964,4692.62006408546
"73","SPT_2042",6277.97893989785,2.19700814644856,0.225414668835039,9.74651808510456,1.909038913592e-22,5.63297235599612e-21,8711.26691581236,13085.0553164752,9259.00206685474,2272.94188415446,2111.27823095178,2228.3292251385
"74","SPT_2013",2053.60194862335,2.04730072098672,0.211251544868487,9.69129348739791,3.28343585034567e-22,9.55746056978996e-21,2769.5472454343,3683.89370542277,3505.07379347351,783.050389260255,774.583605750463,805.46295239879
"75","SPT_1305",4041.40880034004,-1.92365033573364,0.199766375998077,-9.62950009040641,6.00207620230592e-22,1.70111475523249e-20,1752.70450484336,1579.92525715757,1660.52600345533,7186.5354459603,6375.52235219262,5693.23923843109
"76","SPT_2044",1553.48376523025,2.49063034617887,0.258628347448778,9.63015218844928,5.96410810642885e-22,1.70111475523249e-20,2214.43848730209,3463.0159967741,2278.0814695383,529.6545212028,472.011884754189,363.700231810026
"77","SPT_2098",256.01285580833,3.06025805037926,0.318370653019313,9.61224918615101,7.0981238203957e-22,1.98563100118602e-20,382.92224519305,627.552548690054,371.291016417978,55.2517306290691,56.4800545859713,42.5795393338567
"78","SPT_0202",1223.19923341885,2.10133348908314,0.219392032797654,9.57798449782908,9.89571242124483e-22,2.73273904555915e-20,2257.27095320735,1809.89793028001,1911.12037751003,419.151059944662,517.733833704737,424.021245866323
"79","SPT_0109",1683.38824772644,2.89497468718589,0.302561744401554,9.56821125192795,1.08771207368902e-21,2.96573646421033e-20,3907.17753987808,2262.48068623661,2792.80123136555,556.327770472006,301.226957791847,280.315300614557
"80","SPT_0093",1932.22615989875,-2.20810354498556,0.231711952467313,-9.52951939454677,1.58013049786284e-21,4.25450136549568e-20,822.383345381047,517.546787912087,681.421850831246,3412.27067436768,3150.78018797454,3008.95411292588
"81","SPT_0163",27611.4924333656,-2.94311385946068,0.309143235135202,-9.52022727643879,1.72800720506513e-21,4.53917990208573e-20,3412.89088333134,7997.93852081382,6619.91315132404,60413.0043626604,34823.9879418646,52401.2197401997
"82","SPT_0197",710.402004393997,2.08341140380147,0.218816995251757,9.52125040106884,1.71107653456134e-21,4.53917990208573e-20,1222.4385769362,1200.10221699112,1039.72309408008,289.595277779948,256.849772045727,253.703088530896
"83","SPT_0112",11213.8889136602,2.26017435907084,0.240047750576121,9.41551984405753,4.70747133631519e-21,1.22167388655698e-19,24527.5832759897,14377.4064588431,17027.9689030991,3985.74553365561,3722.30454985639,3642.32476051699
"84","SPT_2021",8193.10652967199,2.26729338257902,0.240998789420395,9.40790361657785,5.0613059414222e-21,1.29786345212184e-19,17043.8948330222,13360.0697184201,10499.5254045078,2314.85699014893,3076.81821173101,2863.47402020187
"85","SPT_0498",26664.9654804647,-1.81686071405895,0.193425052590063,-9.39309923781966,5.82602061257995e-21,1.45921493017409e-19,11527.9298737424,12617.3142863957,10826.4346959312,44866.3105028948,41957.9567413545,38193.8467824695
"86","SPT_1200",1135.04542231189,-2.03880357831133,0.217026395903864,-9.39426547549755,5.76184332687115e-21,1.45921493017409e-19,430.037957688839,368.562607960825,512.554799632399,1880.46407347901,1796.60364111566,1822.04945399462
"87","SPT_1360",1349.21489184306,-1.81578762332731,0.193854761347757,-9.36674245555391,7.48056350960908e-21,1.85208434479287e-19,585.091484265891,597.669093990527,587.78723590368,2097.66053181397,2208.10118167059,2018.97982341371
"88","SPT_0248",9787.35612271451,1.95537035675968,0.209020980108311,9.35489995189211,8.36788734176699e-21,2.04823060615524e-19,18480.4957394847,13406.8438214281,14973.4197801798,4176.26874272136,3851.40181748147,3835.70683499159
"89","SPT_0313",18766.5156187745,2.38480486869161,0.256430130455944,9.30001815485303,1.40421705797865e-20,3.39852083470338e-19,43264.2171615879,22218.9982094174,29534.9555027881,5767.13753842042,6001.67818136166,5812.10711907144
"90","SPT_2201",241.519195774062,2.6162152894034,0.285330744508293,9.16906200876424,4.77152704761478e-20,1.1419854733958e-18,487.433462001891,417.069085154259,350.182635018122,68.588355263672,72.6172130391059,53.2244241673209
"91","SPT_0779",5781.04456408263,-2.04171812113759,0.222966839004883,-9.15704833171571,5.33361879436501e-20,1.26248515198486e-18,2696.73205339535,1731.07490484068,2233.69974454373,9413.75175993898,9417.3767206085,9193.63220116857
"92","SPT_1358",18858.0171753543,-2.24841900858104,0.245594082273635,-9.15502111356214,5.43471809975361e-20,1.27243291161622e-18,8408.0130572031,4917.77721903075,5874.62491574451,34726.6653164153,31943.50515798,27277.517385752
"93","SPT_1214",821.650343824613,-1.99125985599983,0.218384800752596,-9.11812474649137,7.64354041705458e-20,1.7703425869178e-18,286.120872247156,362.932391858016,324.744329228552,1167.90727157308,1402.58802221829,1385.60917582259
"94","SPT_1000",1630.85249772048,-1.9032999012397,0.209994666282514,-9.06356306535479,1.26257364435014e-19,2.89317407439384e-18,685.319454484206,573.84894894018,776.13894685624,2564.44239402507,2568.49772045727,2616.86752155995
"95","SPT_1173",44946.6849327417,-2.20228528365569,0.243158696949834,-9.05698752000652,1.34102939850676e-19,3.04060770987743e-18,20877.4005315432,12497.3473740512,13659.2877279016,79204.3084728159,76971.5562950434,66470.2091950949
"96","SPT_RS00575",1838.21090573759,2.26721513641702,0.250829224534489,9.03887950307511,1.58285923463824e-19,3.55154040771956e-18,4116.19997349576,2403.66918235321,2661.27977802799,611.579501101075,628.004416467824,608.532582979703
"97","SPT_1523",1823.2751532228,-1.93830335436681,0.214612689313661,-9.03163443208124,1.69126582763033e-19,3.75565628115023e-18,873.782304467362,665.231687224239,692.246661805531,2631.12551719808,3153.4697143834,2923.79503425816
"98","SPT_0071",1159.78710135406,1.8864052406976,0.209314647623748,9.01229446726775,2.01789661155201e-19,4.43525438906432e-18,1993.42296323093,1718.94828554232,1785.01132965961,539.180681656088,467.977595140905,454.181752894472
"99","SPT_2104",1195.04220714591,2.31912061578518,0.258329728786746,8.97736635530496,2.77325223311743e-19,6.03392455569186e-18,2551.10166931746,1498.93676398639,1956.04334305331,459.160933848471,359.051775582246,345.958757087586
"100","SPT_2041",10992.9256907845,2.44213865975511,0.272810725934456,8.95176922164653,3.49829716877721e-19,7.5353321015461e-18,11889.4358859829,25724.0242801894,18433.5706081101,3044.56088087077,3372.66611670514,3493.2963728485
"101","SPT_2103",1169.26002762874,2.23675310026662,0.250319114622368,8.93560647032887,4.04950845134892e-19,8.63627842000553e-18,2389.19494819556,1625.40007952641,1802.87226776718,493.455111480307,365.775591604385,338.86216719861
"102","SPT_2096",252.259953372785,2.78589805089357,0.312539915006365,8.91373522910452,4.93415676201256e-19,1.04197781033089e-17,418.044867235365,550.461897436203,361.548686541122,81.9249798982749,43.0324225416924,58.546866584053
"103","SPT_0579",15525.7521409876,-1.68292996630665,0.189204747451234,-8.89475549095515,5.85480629366992e-19,1.22439347151117e-17,6976.55204664921,7081.94567024138,7847.44671580797,22270.2579076962,23882.9945106393,25095.3159948918
"104","SPT_2200",317.513583168791,2.53764987812271,0.286046973075903,8.87144461217334,7.22030586073896e-19,1.49543642538767e-17,688.746051756627,498.923765418179,449.770895981545,70.4935873543296,104.891529945375,92.2556685566896
"105","SPT_0219",1228.07500839061,1.94199630063988,0.219113373011376,8.86297478766416,7.79072036406859e-19,1.59821063468607e-17,2141.62329526314,1832.85188823762,1896.50688269475,567.759163015952,511.010017682597,418.698803449591
"106","SPT_0959",3075.71124934857,-2.57269573551894,0.291223425762125,-8.83409611979616,1.00910856110693e-18,2.05058475530597e-17,513.989590863154,1173.25041711619,858.407510260807,6449.21062687583,4729.53218997288,4729.87716100259
"107","SPT_2094",206.974975855449,2.61321870663909,0.298831919613069,8.74477769986124,2.23455148715477e-18,4.49834009657138e-17,328.096688834313,433.959733462687,312.837037156839,64.7778910823569,57.8248177903992,44.3536868061008
"108","SPT_0961",5778.25912333833,-1.75727809138304,0.201278669574935,-8.73057286742855,2.5338589184002e-18,5.05364084280928e-17,2412.3244797844,2809.04474175548,2599.03711492585,10111.0667051196,8671.03314215102,8067.04855629361
"109","SPT_0069",1124.49595463941,2.27497474241085,0.260940828054902,8.71835488286328,2.82273030246074e-18,5.5781294233949e-17,2282.97043275051,1353.41733240609,1987.97653542746,310.552830777182,373.844170830953,438.214425644276
"110","SPT_0136",1662.82353576867,2.08456119574834,0.239191956854723,8.71501376199882,2.90723344698734e-18,5.69289167710066e-17,2322.37630138335,3184.10375291185,2604.9907609617,769.713764625653,568.834835472996,526.921799256477
"111","SPT_2163",328.820983287007,2.24137632228907,0.25738572455512,8.70823868014899,3.08632896684463e-18,5.9891464816066e-17,461.733982458734,624.953987411834,549.900397493682,121.934853802084,100.857240332092,113.545438223618
"112","SPT_1057",1896.7422279995,-3.02675782074301,0.347629923409662,-8.70683913241883,3.12466072165587e-18,6.00939213789887e-17,164.476669076209,527.941033024966,460.59570695583,2836.8905829891,3024.37244675832,4366.17692919256
"113","SPT_RS00570",1583.31722509673,2.19919484494681,0.253004295342885,8.69232216775747,3.55105404315724e-18,6.76900036191211e-17,3306.66636788629,2019.94830026943,2518.93351371614,466.781862211101,653.554917351953,534.018389145453
"114","SPT_2043",5451.65833988834,2.09128171923146,0.240912799399561,8.68065841434604,3.9348425259141e-18,7.43478140422716e-17,6896.02701074732,11610.3717910856,8116.98450906767,2194.8273684375,1952.59617282929,1939.14318716273
"115","SPT_2097",175.554725486426,2.78737223958271,0.321941000975894,8.65802190815523,4.80021289001826e-18,8.99100744791247e-17,260.421392703998,393.248940103912,274.408958198127,40.0098739038087,49.7562385638318,35.4829494448806
"116","SPT_2046",716.442142198513,2.34395615700204,0.271550827937505,8.63174004956996,6.0425588877524e-18,1.12204067622575e-16,1088.80128331178,1578.62597651846,946.62971970123,240.059243422852,263.573588067866,180.963042168891
"117","SPT_RS02835",14361.3375812113,-2.20265924562728,0.256324037567279,-8.59326057178363,8.45355359315936e-18,1.55632089227908e-16,6266.38976193996,4058.51962303278,4660.08112442973,30765.6877999382,21034.786043661,19382.561134266
"118","SPT_0067",2468.77347646047,1.96805438720501,0.22909973488559,8.59038264792337,8.66801618277812e-18,1.55879475396542e-16,4508.54536118797,3306.66922653455,4034.94829066476,1169.81250366374,958.816164757084,833.849311954694
"119","SPT_1359",1243.75994342254,-1.92470761267952,0.224059322438453,-8.59016974492644,8.68409333685471e-18,1.55879475396542e-16,605.651067900417,471.638871996873,454.642060919973,1703.27748904785,2107.2439413385,2120.10622933162
"120","SPT_2224",2256.99903211334,2.29123267058015,0.266692490265437,8.59129054702553,8.59978620181083e-18,1.55879475396542e-16,2438.02395932756,4866.23908701273,4006.80378213162,792.576549713543,712.72449834678,725.626316147808
