"","Gene","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.181029_NS500751_0096_AH53GNBGX9.Out.Rep.Bams.19F.11L150MIN.A","X.ExpOut.181029_NS500751_0096_AH53GNBGX9.Out.Rep.Bams.19F.11L150MIN.B","X.ExpOut.181029_NS500751_0096_AH53GNBGX9.Out.Rep.Bams.19F.11L150MIN.C","X.ExpOut.181029_NS500751_0096_AH53GNBGX9.Out.Rep.Bams.19F.NDC150MIN.A","X.ExpOut.181029_NS500751_0096_AH53GNBGX9.Out.Rep.Bams.19F.NDC150MIN.B","X.ExpOut.181029_NS500751_0096_AH53GNBGX9.Out.Rep.Bams.19F.NDC150MIN.C"
"19","SPT_1198",5645.81019500349,-1.7138378431891,0.146607937734699,-11.6899389601295,1.43489703184315e-31,1.62747531769578e-29,2578.40092185492,2588.04610803699,2618.20797375536,9855.35802991081,8561.00978818053,7673.83834828234
"20","SPT_2043",4951.85251160889,1.81591872985123,0.161859000463018,11.2191396502917,3.28450205774605e-29,3.53905096722137e-27,6965.68501422499,8686.52322778623,7625.94153025293,2329.78444984758,2284.64596372252,1818.53488381907
"21","SPT_1058",1275.56925939718,-2.45824468529963,0.222141035740046,-11.0661439797027,1.83111303996744e-28,1.87907076244277e-26,241.442650168688,390.427472455137,473.797049644014,2409.02881889002,2264.30261987211,1874.41694535309
"22","SPT_2246",8774.29618229389,1.6726166240307,0.151666775162549,11.0282335879963,2.79296811635063e-28,2.73583922306164e-26,14960.4063502919,14002.1932652629,11324.5710998728,4115.42423227045,4236.72248015133,4006.45966591389
"23","SPT_0038",7091.21800234107,1.51828039726098,0.138414586031462,10.9690780487244,5.38183437595028e-28,5.04254481746646e-26,10099.2749177512,10604.9862205627,10969.9079904572,3552.78921206916,3331.88592541338,3988.46374779276
"24","SPT_0071",1278.51146556711,1.67899351350709,0.157640854010787,10.6507511903749,1.72963629586914e-26,1.5530692573325e-24,1892.80708634918,1809.63133482956,2178.64481498158,566.597238653409,659.831935322107,563.556383266847
"25","SPT_1248",749.240684895169,2.54875697748436,0.239726115691691,10.6319537616097,2.11631795519513e-26,1.79206461682144e-24,1678.47831668072,1048.78579788261,1159.84422268347,253.581980935791,139.749927320232,215.003863868192
"26","SPT_2226",922.235005724284,1.96529517716017,0.184882701168356,10.6299570740832,2.16211972331125e-26,1.79206461682144e-24,1216.25121101018,1724.71335957057,1499.44442011617,344.713005334592,413.94282269537,334.345215618818
"27","SPT_0112",9582.77410498368,1.68333878802697,0.160685235931624,10.4760015957115,1.11352546383811e-25,8.88758286878192e-24,15727.3418272983,12164.7439730209,16218.6481386812,4061.27391342479,4573.71439349949,4750.92238397732
"28","SPT_2248",8977.3917499574,1.62752227553194,0.155553020097808,10.4628137371334,1.27997148307285e-25,9.85120909293566e-24,11542.7662700966,15645.4048899585,13731.8983058675,4152.40493782359,4540.10365148576,4251.7724445124
"29","SPT_1059",2237.06466857593,-2.33717828176556,0.223554080105734,-10.4546438188923,1.39522019015381e-25,1.0367929344074e-23,454.480282670472,673.97542432568,961.287655636121,3707.31573170191,3786.51543580957,3838.81348131182
"30","SPT_0067",2124.21964319769,1.63665542420008,0.157307735591475,10.404163648064,2.3733093994681e-25,1.70482725195125e-23,3319.51365552779,2753.00171514928,3627.42307660981,1063.19528465267,1005.66878077914,976.515346467427
"31","SPT_0803",1131.44067901249,-1.87748724730793,0.183206731499622,-10.2479162852802,1.20922186396994e-24,8.40604231243618e-23,547.44215867125,427.030047997806,438.193803138972,1621.86808640183,2144.89603640229,1609.21394146281
"32","SPT_0962",748.325252631683,1.60955899685103,0.157313539415131,10.2315350785136,1.43230744993435e-24,9.64569548315166e-23,1191.71960484331,1192.26789400987,1016.06188102849,369.807055531363,357.335257198568,362.759823178491
"33","SPT_2224",2245.85729347089,1.97609312360803,0.194645067757533,10.1522897362579,3.23678551896823e-24,2.11371902829592e-22,2735.91965618957,3782.75417374971,4323.05573909293,746.217808482928,969.404559132748,917.791824177436
"34","SPT_0163",35429.5287901535,-1.88257100640613,0.187738898250525,-10.0276022920618,1.15282021237667e-23,7.30684575785798e-22,11290.9945225945,16517.0342222146,16150.1803569408,66612.8166170707,52321.3113968418,49684.8356252588
"35","SPT_0080",32997.2118960793,1.62379745194388,0.162393118530076,9.9991764838431,1.53669618265284e-23,9.46165792461964e-22,57858.4387131511,52174.2872472017,40357.6492690994,15953.2122277262,15521.9713578655,16117.7125614318
"36","SPT_2106",4693.30663865158,1.3060249173184,0.131119831487741,9.96054450726247,2.26817017366205e-23,1.35775186784492e-21,6832.69788605721,6241.47118153593,7052.18151926784,2695.62928692682,2691.5128407308,2646.34711739087
"37","SPT_0742",1636.68519299282,-1.46685778240476,0.148647590927404,-9.86802257105625,5.72826951677646e-23,3.33632994828467e-21,951.5680918413,773.046395461171,851.739204851378,2436.76434805487,2310.29626683826,2496.69685090993
"38","SPT_2235",2939.36845311894,1.82529569343077,0.1857945839564,9.82426750318573,8.85151678298185e-23,5.01974175455944e-21,4079.99344670083,3991.14483717264,5795.11304651291,1426.39864276383,1132.15130993606,1211.40943562739
"39","SPT_2084",5160.48555087059,1.33347773713763,0.13588535574815,9.81325566537941,9.87306960408805e-23,5.45550384533583e-21,8011.50611923374,6853.95427894993,7391.78171670054,2895.06094901695,2796.76753282641,3013.84270849598
"40","SPT_0066",6084.60532415975,1.65345902998091,0.168643957587675,9.80443683623416,1.07746336009727e-22,5.80483385252405e-21,10747.4257754233,9783.62442538517,7353.43975892588,2818.4580589426,2813.57290383328,2991.11102244824
"41","SPT_RS00340",290.640231564942,2.40446677118599,0.24617305803759,9.7673839304496,1.55413181469364e-22,8.16866844064585e-21,471.265065837279,436.790734809185,581.976144793948,52.8295793616232,104.37019888473,96.609665702888
"42","SPT_RS00285",371.183201978735,2.1480687490235,0.220030025423079,9.76261646515349,1.62897315397061e-22,8.35818368287301e-21,560.353530338025,522.684778749315,757.253666049537,101.696940271125,146.825873007332,138.284423457075
"43","SPT_2237",3327.71064879001,1.42892105496272,0.149548048461634,9.55492946689508,1.23668131086641e-21,6.19778656957469e-20,4469.91687103742,4890.59212684116,5269.28048274614,1994.31662090128,1676.1146346319,1666.04315658216
"44","SPT_1305",5510.61697333426,-1.26542566027705,0.133623335819402,-9.47009481927121,2.79589783742967e-21,1.36935450901385e-19,3300.14659802763,3184.91210655278,3138.56311498289,8483.10970599265,7560.64796666672,7396.32234778287
"45","SPT_0136",2844.27724102691,1.41633587128708,0.149610092255218,9.46684712199075,2.88417747853883e-21,1.38120054805582e-19,3905.68992919937,4029.21151573701,4542.15264066241,1549.2274147796,1671.69216857746,1367.68977720559
"46","SPT_RS09270",1056.50883136656,1.48691522463464,0.157118245680902,9.46366997792533,2.97320591706006e-21,1.3928823372314e-19,1704.30106001427,1578.30305739989,1414.544370758,586.408330914018,556.346229648265,499.149939464922
"47","SPT_0061",717.748895951281,1.78397714878247,0.188892622742318,9.44439821356138,3.57452370620523e-21,1.63895714614304e-19,1076.80839700902,1372.35256567981,914.729564052605,311.694518233577,306.03465096709,324.873679765594
"48","SPT_0048",1418.15395092065,1.43466560275384,0.152384003954488,9.41480447765589,4.73963694388269e-21,2.12789950293067e-19,1886.35140051579,2160.03999135805,2195.07708259929,833.386614429606,720.861966873348,713.206649747791
"49","SPT_0135",3240.37665709683,1.41084365599179,0.152099186384064,9.2758133000744,1.76269064318444e-20,7.75224150216832e-19,5322.06740104456,4173.66968054541,4706.47531683953,1850.35601714085,1767.21743535331,1622.47409165733
"50","SPT_0059",15294.0722706194,1.39613925187444,0.150559330632867,9.27301712890099,1.80953359053878e-20,7.79908977522214e-19,20708.5490163401,25622.7789485495,20500.6232087299,8360.28093397688,8866.15994593674,7706.0415701833
"51","SPT_0805",649.378455722933,-1.61863985668254,0.176317959727929,-9.18023245720524,4.3016182003112e-20,1.81764455326875e-18,358.936132336339,282.083848848837,297.150172753616,1013.00718425913,1074.65925122837,870.434144911315
"52","SPT_1787",1243.44765456956,1.48332882250619,0.163497796957617,9.07246978312929,1.163492539477e-19,4.82178158187102e-18,1843.74387401544,1981.41942270982,1700.73969843314,735.651892610603,641.257577893469,557.873461754912
"53","SPT_RS00290",440.694571120512,1.78163238753621,0.197035334240247,9.04219740284675,1.53553480389375e-19,6.24354245734157e-18,595.214233838317,633.956608399029,839.415004138094,176.979090861438,189.281547129934,209.320942356257
"54","SPT_1856",404.374903000262,1.63785245551598,0.18139686882355,9.02911095510234,1.73072115177073e-19,6.90685941123319e-18,614.581291338479,669.58311526056,565.543877176236,192.827964669925,212.27837061301,171.43479894336
"55","SPT_1898",13484.1095510801,1.12550733844323,0.12567192158309,8.95591731442644,3.36922441886326e-19,1.32012338593642e-17,17741.5158073152,19059.6931365787,18853.2883800543,8385.37498417365,8706.95116797698,8157.8338303821
"56","SPT_1855",13289.3271978924,1.51018432142075,0.169235972715529,8.92354206489681,4.51608121722676e-19,1.7378848255578e-17,23262.4183320281,20454.4952819246,15685.9687967404,7093.69176878196,6496.60263396901,6742.78637391039
"57","SPT_2098",243.664658119683,1.70618812845693,0.191572513960366,8.90622612391001,5.27991785603803e-19,1.99617947013368e-17,366.682955336403,377.250545259776,384.78893338141,112.262856143449,115.868610626268,105.13404797079
"58","SPT_2236",2421.80279591718,1.71580004892813,0.194443363928836,8.8241635726694,1.10280935490875e-18,4.09750717211784e-17,2912.80544802439,4410.85437006191,3916.35711555457,890.178412243351,1209.10221928327,1191.51921033562
"59","SPT_0804",452.830454759502,-1.71525305197783,0.194504661377692,-8.81857041280426,1.15930293674291e-18,4.1638297144683e-17,178.176929001492,222.055624958859,213.619479030249,738.293371578685,788.967944111689,575.869379876038
"60","SPT_1899",9561.23779487596,1.31142558076344,0.148692129790849,8.81973768623866,1.1472816829001e-18,4.1638297144683e-17,14130.2051521183,14848.4448118094,12109.2118786185,5224.84539886454,5982.71207844334,5072.00744940162
"61","SPT_1049",3919.0407842356,-1.54989082954198,0.176488528104396,-8.78182194723269,1.60847578671821e-18,5.68240216455368e-17,1563.56710884642,2156.13571663349,2137.5641459373,6721.24323428252,5710.28816948998,5225.44633022386
"62","SPT_1200",1374.78809614374,-1.29443235318985,0.148646204996541,-8.70814262106435,3.08894499274551e-18,1.07365749344622e-16,845.694844173747,734.979716896795,781.902067476104,2132.99426672554,1904.31388304088,1848.84379854939
"63","SPT_0548",4713.41278315143,1.16429159452572,0.134034395110872,8.68651358901298,3.73732259260201e-18,1.27840161699323e-16,7050.9000672257,6396.66610183685,6179.90197989432,2987.51271289979,2893.17729281315,2772.31854423876
"64","SPT_0070",8192.99155138889,1.18368942747197,0.136721824145442,8.65764800075216,4.8159802283335e-18,1.62163084250917e-16,11853.9303272659,11560.5574593966,10850.7740502288,4774.4732348067,4669.23966027534,5448.97457635995
"65","SPT_0207",749.181680684619,1.52883613792028,0.176893582285444,8.64268854849283,5.49054409849681e-18,1.82032654342471e-16,1318.2510471777,1083.92427040357,961.287655636121,347.354484302673,400.675424532057,383.597202055585
"66","SPT_2086",2410.97238581118,1.26002099138182,0.145821127810429,8.64086713840174,5.57879636116454e-18,1.82156153913782e-16,3758.50029219813,3442.59423837317,3049.55499872029,1439.60603760423,1344.42968054907,1431.14906742219
"67","SPT_0121",700.34111321323,1.3417478346685,0.158853511184919,8.44644745124076,3.00301074984609e-17,9.65893756107212e-16,1100.04886600921,1003.3986042097,927.053764765889,373.769273983484,383.870053525194,413.906116785903
"68","SPT_1276",628.483735166778,-1.40479386738558,0.166925581206484,-8.41568953800964,3.90590503173422e-17,1.23782725638048e-15,386.050012836566,313.806080985816,319.059862910564,854.518446174256,931.371351064583,966.09665702888
"69","SPT_1203",127.239313556074,-2.0030156920187,0.238246503565733,-8.40732460724683,4.19468961588195e-17,1.310080597424e-15,43.8986636670342,50.2675370785989,49.2968028531344,195.469443638006,211.393877402123,213.109556697547
"70","SPT_1224",4626.85347858331,-1.46343566563096,0.174445298801063,-8.38908056387268,4.89958866922272e-17,1.50837336888214e-15,1859.23752001557,2715.42307092548,2668.8741322433,7100.29546620216,7006.95521665112,6410.33546546222
"71","SPT_0191",2118.72567399046,1.30364668859824,0.155832051576564,8.3657160090569,5.97509557485509e-17,1.81356774138207e-15,3298.85546086095,2597.80679484837,3201.55347418412,1125.27004040257,1273.67022367806,1215.19804996868
"72","SPT_RS10825",5352.54692809183,1.3055927633294,0.156428925561692,8.34623621329232,7.04727912035769e-17,2.10928979227372e-15,8729.37838390642,7634.8092238602,6622.20384993772,3152.60514840487,2771.11722971067,3205.16773273111
"73","SPT_2046",604.785934829759,1.73867465618288,0.208741882011478,8.32930430361494,8.13187974365517e-17,2.40057545857218e-15,897.340330840846,1060.98665639683,859.955338660233,340.75078688247,268.885936109813,200.796560088356
"74","SPT_RS00575",1907.16817400319,1.39695507344672,0.16849239263051,8.29090887509759,1.12386362880963e-16,3.27287313524966e-15,3319.51365552779,2522.16147206019,2504.55145606619,1126.59077988662,1014.51371288801,955.677967590334
"75","SPT_2238",2013.29860742213,1.51164048240445,0.18262669895204,8.27721516666863,1.26089270736078e-16,3.62296504581663e-15,2296.93301951923,3608.03787982603,3105.69857974747,1003.76200787084,1034.85705673843,1030.50310083081
"76","SPT_0060",2905.71614285674,1.53557766647146,0.185656553882196,8.27106630152052,1.32766188094571e-16,3.72388461749353e-15,3688.77888519755,5271.25891248492,4106.69754879306,1212.43884634925,1669.03868894479,1486.0839753709
"77","SPT_RS00570",1562.57163059294,1.44299580134518,0.17446860523826,8.27080493579108,1.33057594221347e-16,3.72388461749353e-15,2593.89456785505,2446.02811493143,1862.32366334063,738.293371578685,846.460002819379,888.430063032441
"78","SPT_0081",29779.8849780581,1.45013920178447,0.176127463989953,8.23346438388047,1.81875471160655e-16,5.01485615003144e-15,52342.7007371049,45039.225188084,34346.1780322866,17103.5763183255,14640.1316266106,15207.497965937
"79","SPT_2190",6046.50273037855,1.36376132303462,0.165662266526128,8.23217834472601,1.83839274177487e-16,5.01485615003144e-15,10459.5021872542,8274.13421000549,7551.99632597323,3621.46766523927,3069.19144177978,3302.72455201932
"80","SPT_2225",698.765203214693,2.04153852151265,0.248455988238759,8.21690205973539,2.08827476669981e-16,5.62529015279762e-15,710.125441672612,1286.94655608025,1426.86857147128,246.978283515589,310.457117021528,211.215249526902
"81","SPT_2256",31840.6974957947,1.74929550987293,0.213149184702304,8.2069068775285,2.26959457387022e-16,6.03824235393867e-15,32009.872636268,55333.3335337043,61504.6083374592,13472.863476698,14103.2442476019,14620.2627430371
"82","SPT_0137",8184.2962853135,1.05380357397031,0.129615016558225,8.13025837555579,4.28376371651908e-16,1.12579400110959e-14,11649.9306549309,10711.8657411473,10889.1160080035,5467.861463928,4992.96417546018,5394.03966841125
"83","SPT_2002",1420.14246789727,1.34671306342894,0.16685699754439,8.07106134743117,6.96896877954699e-16,1.80941297830407e-14,1832.12363951534,2190.78615481389,2127.97865649363,916.593201924163,689.020211281396,764.352943355202
"84","SPT_0074",2132.3391178299,1.09205905474857,0.1355160222045,8.05852353827655,7.72214542846623e-16,1.98109802361247e-14,2988.98254085836,2982.37785521668,2768.83709358438,1372.24832391816,1401.03724604587,1280.55164735593
"85","SPT_1306",2305.6176874705,-1.3314115267753,0.165676566766043,-8.03620905939838,9.26605965352892e-16,2.34921865333586e-14,1433.162255012,1377.2329090855,1061.2506169772,3359.96124739924,3576.89054482923,3025.20855151985
"86","SPT_1330",4342.34992661832,-1.01256392004356,0.12765133003434,-7.93226298363808,2.15188143067568e-15,5.39221451523964e-14,2746.24875352299,2928.20604341353,2904.4033014305,5717.48122641167,5751.8593504017,6005.90088452954
"87","SPT_2189",753.566646786511,1.24879305353158,0.157619103418511,7.92285342605823,2.32121144902222e-15,5.74966743981941e-14,1150.40321550963,1086.36444210642,962.65701127093,422.636634892986,434.286166545784,465.052410393314
"88","SPT_RS00555",434.817604280755,1.61098658015747,0.204740565148622,7.86842890165927,3.59122551533403e-15,8.79442157448278e-14,808.2518663401,665.678840536009,510.769651783865,211.318317446493,214.931850245673,197.955099332388
"89","SPT_RS10940",1843.91174300704,1.42760025699285,0.181973778819277,7.84508771678932,4.32650966225691e-15,1.04759868788356e-13,2335.66713451956,2384.04775367918,3408.32617504032,909.98950450396,1010.09124683357,1015.34864346565
"90","SPT_1788",640.273956071421,1.33356053109249,0.170701236406083,7.81224881066511,5.61765238823593e-15,1.34511565518316e-13,996.757892675012,904.81566741478,865.432761199471,398.863324180255,367.949175729218,307.82491522979
"91","SPT_0072",2411.78605868518,1.46040931037969,0.189109033585648,7.72257825387419,1.13999886650954e-14,2.69966764541545e-13,4311.10699953609,3260.55742934096,3127.60826990442,1529.41632251899,1134.80478956872,1107.22254124192
"92","SPT_1789",1165.14124831906,1.37536336457348,0.178222611059832,7.71710927359127,1.18997628551941e-14,2.78739010358079e-13,1616.5037326802,1833.54501751744,1629.53320542305,731.689674158482,676.637306328971,502.938553806211
"93","SPT_0111",9645.97687604501,1.19952547876796,0.156114697542131,7.6836165822519,1.54659089878789e-14,3.58376708267516e-13,15613.7217566307,13602.493140337,11310.8775435247,5836.34777997533,5819.08083442915,5693.34020137314
"94","SPT_2131",2684.85990637859,1.59029085295131,0.208429140078396,7.62988731975362,2.34958986733919e-14,5.38655974905954e-13,4450.54981353726,2970.66503104302,4799.59150000656,1023.57310013145,1422.26508310717,1442.51491044606
"95","SPT_0248",9021.53137664054,1.03970806054925,0.137163536419006,7.58006163805193,3.45390830288594e-14,7.83491830812547e-13,12881.6755119412,12584.4535059102,11083.5645081464,5750.49971351269,6230.37017749186,5598.62484284089
"96","SPT_1199",771.089715291527,-1.32266418521512,0.174875864941274,-7.56344613740322,3.92528398812837e-14,8.72060514888313e-13,361.518406669693,494.866821336886,439.563158773782,1010.36570529104,1180.79843653487,1139.42576314289
"97","SPT_2228",302.59581632716,1.54219665967988,0.20389306399541,7.56375243698628,3.91604722554949e-14,8.72060514888313e-13,386.050012836566,547.086495777761,429.977669330117,153.205780148707,147.71036621822,151.544573651589
"98","SPT_2159",440.312594613051,1.47505257115676,0.195264645048319,7.55412005481971,4.21701071002875e-14,9.27312048991016e-13,774.682300006486,656.406188065199,528.571275036385,231.129409707102,210.509384191235,240.577010671898
"99","SPT_2193",363.710987683162,1.55614993220422,0.206049791095499,7.5523004606347,4.27636524827908e-14,9.30865364650649e-13,513.872592337636,564.167697697673,564.174521541427,231.129409707102,158.32428474887,150.597420066267
"100","SPT_0988",9707.23920805646,-1.16928810877758,0.154921876190744,-7.54759842527289,4.43357465436656e-14,9.55435338015994e-13,5090.95384820929,6217.55749884806,6414.06179344671,14513.6061901219,13980.2996912885,12026.9562264242
"101","SPT_1417",3610.96927507812,-1.16462685798787,0.154357641830745,-7.54498996081383,4.52322342657994e-14,9.65103612304928e-13,2355.03419201972,1845.25784169109,2414.17398416878,4894.66052785439,5168.9783244268,4987.71078030793
"102","SPT_1181",6623.69036521607,-1.61380549811614,0.214003806494254,-7.5410130527724,4.66334431828263e-14,9.85245784892065e-13,2111.00926751767,3289.35145543453,4060.13945720954,11156.2864216908,10034.5754775192,9090.7801119247
"103","SPT_0025",146.082830944356,1.68782546001006,0.224871036795477,7.50574855731711,6.10785576083686e-14,1.27790574413626e-12,218.202181168494,223.519727980566,235.529169187198,66.036974202029,71.643950081891,61.5649830459581
"104","SPT_1378",411.998372228829,-1.27646769513338,0.170892656622882,-7.46941220505592,8.05538323046366e-14,1.66916835208165e-12,225.949004168558,257.194097479821,225.943679743533,557.352062265125,604.108863036192,601.442526679744
"105","SPT_0197",800.28183894574,1.20882408135931,0.162300016469419,7.44808354093468,9.47058478977934e-14,1.94372478304519e-12,1088.42863150911,1276.6978349283,1003.73768031521,467.541777350366,479.395320301049,485.889789270408
"106","SPT_1060",5254.26819652916,-1.71491895288741,0.231054444456514,-7.42214224409851,1.1524094700418e-13,2.34287019616989e-12,1821.79454218192,1868.19545569783,3361.7680834568,9797.24549261303,7547.38056850341,7129.22503672194
"107","SPT_2169",10070.2185218117,1.32313763776644,0.178716787643096,7.40354420653975,1.32596992400049e-13,2.67052821142155e-12,17252.1748211444,15039.7542733124,11180.7887582178,6134.8349033685,5279.53997578775,5534.21839903897
"108","SPT_1729",555.085857873906,-2.30492318628932,0.31183728816608,-7.39142903609959,1.45259083280023e-13,2.8984567080412e-12,60.6834468338414,185.941083756759,246.484014265672,990.554613030435,977.364998030736,869.486991325992
"109","SPT_0549",1355.25122288049,1.18572299926461,0.161014157337901,7.36409157348986,1.78357233912929e-13,3.52623705580149e-12,1724.95925468111,2059.99295154142,1895.18819857606,703.954144993629,883.608717676656,863.804069814058
"110","SPT_1700",731.745184512411,1.35335410024918,0.184179356361381,7.34802274796609,2.01160270586865e-13,3.94091257376995e-12,1195.59301634334,1109.79009045373,875.018250643136,346.033744818632,424.556741226021,439.479263589608
"111","SPT_0075",2262.82671395288,1.04456655151699,0.142195877660639,7.34596929743578,2.04273265807474e-13,3.96584583617212e-12,3047.08371335885,3175.63945408197,2955.06945991845,1621.86808640183,1373.61795650836,1403.68161344784
"112","SPT_1333",5461.00227023795,-1.00771848804216,0.137699217574802,-7.31825863494644,2.51209353640472e-13,4.83353711692158e-12,3519.6399163628,3655.86524520179,3627.42307660981,6898.22232514395,6946.80967831077,8118.05337979856
"113","SPT_1455",3372.28315726274,-1.0077131633211,0.137774835900185,-7.31420332847407,2.58912848709461e-13,4.93767423866273e-12,2085.18652418413,2286.92891990596,2297.77875520999,4663.53111814729,4734.69215788102,4165.58146824805
"114","SPT_RS02880",4819.58934303717,-1.0333708766888,0.141837924528996,-7.28557527981553,3.2030055905443e-13,6.05480442773945e-12,3007.05846119184,3222.49075077659,3185.12120656641,5755.78267144885,6763.71958365705,6983.36338458229
"115","SPT_0023",586.897150940019,1.71577333582463,0.235847200543458,7.2749361954308,3.46584223663085e-13,6.49468697386042e-12,792.758220339971,779.390841888567,1162.58293395309,347.354484302673,243.235632994074,196.060792161743
"116","SPT_2062",2160.89091918986,0.9620588373209,0.132341093033233,7.26953975723409,3.60714351878122e-13,6.70120196808063e-12,2728.17283318951,2917.46928792101,2949.59203737921,1464.700087801,1477.1036621822,1428.30760666623
"117","SPT_1589",8477.86512604443,-1.05299874449781,0.145326996237134,-7.24572014672074,4.30147470462423e-13,7.92280169954293e-12,5407.28245404527,5429.38203882925,5562.32258859533,12747.7774999597,11761.1062251717,9959.31994966537
"118","SPT_1144",1375.36882887553,-1.06656375658341,0.147247666876172,-7.24333213021522,4.3779303452092e-13,7.99528804569985e-12,867.644176007264,949.226792406552,822.982736520383,1876.77080682167,1991.87871091875,1743.7097505786
"119","SPT_0218",1037.45318957185,1.20548014080677,0.16799964590185,7.17549215259087,7.20475305022867e-13,1.30472628766746e-11,1595.84553801336,1207.88499290808,1566.54284622183,607.540162658667,595.263930927317,651.641666701833
"120","SPT_1216",3183.39154503248,-1.0595064629841,0.147779204894958,-7.16952336925349,7.52593219707432e-13,1.35153199039126e-11,2118.75609051774,2214.69983750176,1800.70265977421,4135.23532453106,4643.5893571596,4187.36600071047
