"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.WT4.KAN210min.a","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.WT4.KAN210min.b","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.WT4.KAN210min.c","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.WT4.NDC210min.a","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.WT4.NDC210min.b","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.WT4.NDC210min.c"
"334","SP_1382",112.099345355782,1.17822573224447,0.303807067504528,3.87820382824673,0.000105230535230241,0.00066919058930848,130.478098242228,195.0832640186,145.394008340637,83.3512434610652,40.3105353511502,77.9789227210139
"335","SP_1885",90.2080589549055,1.16796649847975,0.301457639852548,3.8743967446008,0.000106889151844653,0.000677709129904603,159.284951100901,109.07881428997,111.270924750488,46.3062463672584,69.2289628856709,46.0784543351446
"336","SP_0253",59.7829380472834,1.3002830916447,0.33636500398029,3.86569077121023,0.000110775220855628,0.000700257646123077,67.7808302557027,108.029979537182,82.3404843153609,35.8873409346253,34.1763234498882,30.4826697909418
"337","SP_0254",1508.84582846491,-0.511814878381266,0.132426482689378,-3.864898228716,0.000111135529003006,0.000700450633834967,1298.00289939671,1179.93909688669,1248.45977570047,1856.88047932706,1750.00302383145,1719.78969564709
"338","SP_0291",397.903537862939,-0.738672571168235,0.191405035394617,-3.85921179996818,0.000113753319453107,0.000714828551829585,327.042505983765,334.578286139427,231.443523481014,481.584962219488,481.097476256118,531.674473097822
"339","SP_0727",17.4778666896996,-2.28431744659237,0.592920370363254,-3.85265469154462,0.000116844113063295,0.000732085239370027,1.69452075639257,1.04883475278817,8.90167398003901,38.2026532529882,24.5368476050479,30.4826697909418
"340","SP_1001",518.265770910853,-0.660969100862205,0.17202354903361,-3.84231754649512,0.000121878009820083,0.000761379096640753,427.019230610927,416.387396856904,359.775990026577,547.571363292831,659.86593737861,698.97470729927
"341","SP_RS08555",113.429899812507,-1.05893444463505,0.275786434341409,-3.83969011080562,0.000123189705908886,0.00076731652595447,71.1698717684878,80.7602759646893,64.5371363552828,188.697953946578,157.736877461022,117.677283378985
"342","SP_1857",18.7374893722839,2.0725661424875,0.540000294855001,3.83808335335079,0.000123998393889263,0.000770095288364895,40.6684981534216,22.0255298085516,32.639471260143,5.7882807959073,3.50526394357827,7.79789227210139
"343","SP_0694",85.5475699985451,-1.20367817529813,0.314049074867397,-3.83277096360294,0.000126707912771971,0.000784628591042757,45.7520604225993,67.125424178443,38.573920580169,119.23858439569,97.2710744342971,145.324355980071
"344","SP_0690",1825.18619153006,-0.713033445472944,0.18609438258446,-3.83156888225431,0.000127328714269892,0.000786180782294335,964.182310387371,1509.27320926218,1649.03510480223,2550.31651867676,2160.11890523011,2118.19110082172
"345","SP_0002",685.700096565375,0.668510860548157,0.175222692746641,3.81520709486398,0.00013606876984459,0.000833596303552242,1038.74122366864,772.991212804883,722.519204713166,555.674956407101,530.171171466214,494.102810332243
"346","SP_1383",1778.30111666132,-0.539882868472022,0.141515993923473,-3.81499541856713,0.000136185460137772,0.000833596303552242,1359.00564662684,1368.72935238857,1608.97757189205,2014.32171697574,2297.70051501556,2021.07189706919
"347","SP_1435",72.0170848529711,-1.35160467962367,0.354264040820428,-3.81524660672173,0.000136046998670863,0.000833596303552242,37.2794566406365,31.4650425836452,47.4755945602081,97.2431173712427,68.3526468997763,150.286651062318
"348","SP_1569",1443.8586769418,-0.569830926304362,0.149432212952365,-3.81330715142397,0.000137119527395129,0.000836468106541549,976.043955682119,1232.3808345261,1265.52131749555,1805.94360832308,1627.31878580621,1755.94355981774
"349","SP_2231",345.846049512597,-0.674261442439723,0.17684496127657,-3.81272634273836,0.000137442264210452,0.000836468106541549,289.763049343129,254.866844927526,252.955902266109,453.801214399133,400.476405553818,423.212880585866
"350","SP_1264",291.502851872312,0.749125441638819,0.19672282960421,3.80802494121296,0.000140081147342145,0.000850092448442048,320.264422958195,393.313032295565,386.481011966694,202.589827856756,195.418464854489,250.950351302172
"351","SP_0325",13.4969911357912,2.5452759581944,0.668860166050823,3.80539324568029,0.00014157906974934,0.000856734883611393,35.5849358842439,11.5371822806699,28.1886342701235,0,0,5.6711943797101
"352","SP_2096",418.072808245771,0.69270699205646,0.182575022582992,3.79409506435405,0.000148182896847125,0.000894149070747993,491.411019353844,483.512821035347,576.383390207526,366.977002460523,317.226386893834,272.926229523549
"353","SP_0496",699.710242084384,-0.567856580371851,0.149799299418466,-3.79078261765123,0.000150173347286695,0.000903592605203796,576.137057173473,551.687079966579,560.063654577454,803.413374471934,908.739677372668,798.220608944197
"354","SP_RS03990",174.365724711485,0.939340831254162,0.248267070986211,3.78359009723982,0.000154582330451309,0.000927493982707854,240.621947407744,237.036654130127,213.640175520936,153.968269171134,83.250018659984,117.677283378985
"355","SP_1395",2338.32769463604,-0.581223386932859,0.153646422712448,-3.78286312607896,0.000155034677290971,0.000927587759340908,1972.42216044095,2029.49524664511,1606.01034723204,2993.69882764326,3029.42436323752,2398.91522261737
"356","SP_1397",1827.79386948561,-0.529351296508495,0.140314038907894,-3.77261819721385,0.000161543395554051,0.000963815090328105,1616.57280159851,1354.04566584953,1510.31735194662,2300.26278829356,2212.69786438379,1972.86674484165
"357","SP_1284",213.22282415016,0.814594660419224,0.216075863617413,3.76994749335611,0.000163281895708375,0.000970897610785136,288.068528586736,218.15762857994,313.042201631372,149.337644534408,153.355297531549,157.375644036955
"358","SP_1739",5360.08300773126,-0.580672697062964,0.154049369851447,-3.76939352379643,0.000163644700876214,0.000970897610785136,3367.01274295203,4733.39123933302,4747.55945602081,6563.91042255888,6084.26189006599,6664.36229545683
"359","SP_1863",100.985898715915,1.05637957197799,0.280741498143111,3.76281945834559,0.000168008491316911,0.000994011241106179,101.671245383554,163.618221434955,146.877620670644,57.882807959073,69.2289628856709,66.6365339615937
"360","SP_0507",86.8731533494641,-1.11047950001696,0.295560289301628,-3.75720128925602,0.000171824282477946,0.00101376326661988,64.3917887429175,43.0022248643151,54.8936562102406,129.657489828324,98.1473904201917,131.146370030796
"361","SP_0235",4360.06968356462,-0.613431581967382,0.163450426315867,-3.75301304373432,0.000174721759894261,0.00102800281998729,3411.07028261824,4071.57651032369,2827.76510099239,4638.72822984011,6093.02504992494,5118.25292768837
"362","SP_1742",791.236759403801,-0.62652477649308,0.168148521328473,-3.72602013709763,0.000194526870405264,0.0011413676042563,521.912392968911,587.347461561377,746.25700199327,921.494302708443,1011.26864772233,959.140749468471
"363","SP_RS09160",102.88679865738,1.07221040316033,0.288781184510352,3.71288179656973,0.000204912605079163,0.0011989927636037,174.535637908434,109.07881428997,139.459559020611,59.0404641182545,80.6210707023003,54.5852459047097
"364","SP_1665",1875.00654744671,-0.490958448357792,0.132981567945956,-3.69192855777817,0.000222559989131658,0.00129867422229572,1511.51251470217,1550.17776462092,1606.01034723204,2360.460908571,2024.28992741645,2197.58782213766
"365","SP_0829",1005.87170075369,0.540592830633779,0.146655543686179,3.68613976018915,0.000227681347029297,0.00132491830435678,1314.94810696063,1208.25763521197,1060.78281595465,834.670090769833,814.097550896054,802.474004728979
"366","SP_1245",282.135092960463,-0.742788156001364,0.202106406469732,-3.67523310604509,0.000237632345367138,0.00137904672557323,189.786324715967,210.815785310423,226.992686490995,388.972469484971,289.184275345208,387.059016415215
"367","SP_2041",389.238623461193,-0.762163969942566,0.207480393345817,-3.67342647491627,0.000239319561273784,0.00138505380966081,211.815094549071,334.578286139427,310.816783136362,441.066996648136,582.750130619888,454.404449674272
"368","SP_RS04070",452.339294872844,0.68009856897577,0.185853718214796,3.65932183390468,0.000252883588517902,0.00145957810329354,659.168574236709,456.243117462855,563.030879237467,317.19778761572,339.134286541198,379.261124143113
"369","SP_1838",580.77707623917,-0.599305142300097,0.163835667096459,-3.65796503851174,0.000254225714043286,0.00146334801254184,416.852106072571,485.610490540924,477.723170262094,618.1883890029,736.981744137332,749.306557419197
"370","SP_0916",201.276408383489,-0.816725388765895,0.224220320641496,-3.64251280360869,0.000269989544273678,0.00154637150672846,138.95070202419,121.664831323428,172.099030280754,223.427638722022,285.679011401629,265.837236548911
"371","SP_1735",289.083391845673,0.861194922134646,0.236435962568331,3.64240241958013,0.00027010538088336,0.00154637150672846,452.437041956815,368.140998228649,306.365946146343,159.756549967042,273.410587599105,174.389227176086
"372","SP_2230",864.017341976296,-0.629211943085468,0.173134365919258,-3.63424060696826,0.000278800592224892,0.00159186144592922,554.108287340369,664.961233267701,804.859689028527,1054.62476101431,939.410736878977,1166.13934432789
"373","SP_0103",1435.66127412214,-0.515441959416569,0.142094988268481,-3.6274464405646,0.000286238126458358,0.00162558764865656,1140.4124690522,1098.12998616922,1297.41898259069,1833.72735614343,1630.82404974979,1613.45480102752
"374","SP_0710",28.4537003072216,1.63808779947731,0.451528595987908,3.6278716653445,0.000285767235367023,0.00162558764865656,49.1411019353844,41.9533901115269,41.541145240182,18.5224985469034,9.63947584484025,9.92459016449268
"375","SP_0382",223.387681628098,-0.723722620855445,0.199947619624912,-3.61956107411081,0.000295103156303848,0.001671464277305,155.895909588116,178.301907973989,167.648193290735,285.941071317821,257.636899853003,294.902107744925
"376","SP_1567",719.700925758031,-0.682451067250058,0.188898832291315,-3.61278605575283,0.000302924633792635,0.00171120192067967,410.074023047001,683.840258817888,552.645592927422,871.71508786364,820.231762797316,979.69882909492
"377","SP_1734",502.551713103584,0.686298218385369,0.190012656198657,3.61185529488019,0.000304014201638455,0.00171280149676413,542.246642045621,626.154347414539,695.814182773049,324.143724570809,473.210632383067,353.740749434418
"378","SP_0760",49.1834203154485,1.26583089437337,0.352675951222164,3.58921806260606,0.000331671320717699,0.00186367694498516,59.3082264737398,70.2719284368076,81.5986781503576,28.9414039795365,28.0421115486262,26.938173303623
"379","SP_RS07335",48.8561375053942,-1.3070380185178,0.365656158380167,-3.57450021984557,0.000350897517994776,0.00196650746232428,22.0287698331034,27.2697035724925,30.4140527651333,86.8242119386095,57.8368550690415,68.763231853985
"380","SP_1802",437.83211478167,0.692855460575355,0.195518445509836,3.54368335309059,0.000394578836597378,0.00220548802350745,403.295940021431,602.031148100411,619.408147777714,357.715753187071,334.752706611725,309.788992991664
"381","SP_1202",954.576875430105,-0.527869818589523,0.149370553363041,-3.53396172608766,0.000409380355611892,0.00228221489585212,732.032966761589,802.358585882952,803.376076698521,1266.47583814452,1039.31075927096,1083.90702582209
"382","SP_0589",526.577551470442,-0.568092963057648,0.161256051676119,-3.5229249206638,0.000426812249857424,0.00237316549397164,440.575396662067,397.508371306717,431.731188031892,598.508234296815,691.413312870815,599.728805654343
"383","SP_0783",585.24503591562,0.760263354111492,0.21619681922834,3.51653348474348,0.000437221506137397,0.00242469576771758,955.709706605408,506.587185596687,755.900482138313,471.166056786854,462.694840552332,359.411943814128
"384","SP_1531",312.628227923412,0.701734334756971,0.200336830403479,3.50277247245889,0.000460442588874667,0.002546823069713,313.486339932625,389.117693284412,460.661628467019,228.058263358748,261.142163796581,223.303278701085
"385","SP_1402",172.79704139538,-0.806659112547329,0.230559311183539,-3.4987054238082,0.000467522792593172,0.00257926860121532,125.39453597305,124.811335581793,123.881629555543,192.170922424122,269.905323655527,200.618501182245
"386","SP_1638",328.990474459296,-0.645533709606804,0.184637738520517,-3.49621759223981,0.000471903717192859,0.00259669299305086,242.316468164137,250.671505916373,271.50105639119,459.58949519504,377.692189920559,372.172131168475
"387","SP_0923",170.275755484215,0.800978319536645,0.229743524622479,3.48640215585112,0.000489564434506607,0.00268691178008277,237.232905894959,199.278603029753,215.865594015946,141.234051420138,99.0237064060862,129.019672138405
"388","SP_1564",1167.09008162162,-0.588943133286294,0.169175685185229,-3.48125165056353,0.000499076357984006,0.00273205717618049,1003.1562877844,814.94460291641,968.798851494246,1682.07439929066,1365.30030602374,1168.26604222028
"389","SP_1972",618.13254888981,0.52135440396157,0.149895521939208,3.47811860699222,0.000504946442847808,0.00275708546171914,740.505570543552,717.40297090711,730.679072528202,532.521833223472,505.634323861166,482.051522275359
"390","SP_1068",3840.6757983214,-0.441042938117967,0.127271677481229,-3.46536595451895,0.000529510416346375,0.00288379519056333,2960.32776141781,3316.4154883162,3481.29633236026,4469.71043059962,4347.40360602295,4468.90117121156
"391","SP_0532",21.1022009769262,1.78247477008481,0.517193796375394,3.4464349390437,0.000568035324146751,0.00308569572503248,45.7520604225993,36.709216347586,20.0287664550878,8.10359311427022,9.63947584484025,6.38009367717386
"392","SP_RS10845",291.068815053877,-0.76695165281168,0.222888092754366,-3.44097184974748,0.000579628832662978,0.00314064194024532,176.230158664827,265.355192455408,198.062246055868,379.711220211519,436.405360975495,290.648711960143
"393","SP_RS01170",15.2818265444916,1.90810937966408,0.555675294149934,3.43385678606259,0.000595058503387905,0.00321604137708883,22.0287698331034,25.1720340669161,28.9304404351268,4.63062463672584,5.25789591536741,5.6711943797101
"394","SP_1736",873.635309163861,0.503965457598877,0.146840440494803,3.43206173926393,0.000599011175435917,0.00322918714879667,1011.62889156636,1098.12998616922,968.057045329242,744.372910353679,755.384379841118,664.238641723546
"395","SP_0970",310.762742930999,-0.634903238753125,0.185286969885699,-3.42659410505114,0.000611201936211793,0.0032865643354781,223.676739843819,226.548306602245,275.210087216206,364.66169014216,395.21850963845,379.261124143113
"396","SP_2083",1465.43843668374,-0.482174590350623,0.141100129250723,-3.41725123081807,0.000632568760304334,0.0033928688052687,1343.75495981931,1119.10668122498,1202.46779347027,1589.46190655615,1798.20040305565,1739.63887597607
"397","SP_0433",1191.51871762056,-0.553563062265383,0.162201208147828,-3.41281713364843,0.000642950697145544,0.00343986720588699,1140.4124690522,815.993437669198,936.159380234103,1429.7053565891,1542.31613517444,1284.52552700434
"398","SP_0769",281.40859849548,-0.717797877483108,0.210473987127228,-3.41038760789576,0.000648706147246781,0.00346193933857328,260.956196484455,215.011124321575,162.455550135712,349.612160072801,330.371126682252,370.045433276084
"399","SP_0348",1670.54920787502,-0.505510428234782,0.148364662409579,-3.40721584253842,0.000656292053648597,0.00349364491716697,1189.55357098758,1407.53623824173,1533.31334306172,1790.89407825372,2094.39520628802,2007.60281041738
"400","SP_0413",704.704319499437,-0.633533009802329,0.186112501893604,-3.40403252525457,0.000663988465172353,0.00352577875006519,715.087759197663,469.877969249101,470.305108612061,922.651958867624,808.839654980687,841.463466089486
"401","SP_0871",1715.77862491374,0.522637485737714,0.153756523110178,3.39912398619475,0.000676020631334459,0.003580717757991,2055.45367750418,1909.92808482726,2111.92215176426,1529.26378627871,1539.68718721676,1148.4168618913
"402","SP_0595",114.868687414205,-0.933278595644795,0.275357203966838,-3.38933785715369,0.00070061629396783,0.0037017637024569,84.7260378196283,93.3462929981473,56.3772685402471,173.648423877219,139.334241757236,141.779859492753
"403","SP_1891",6084.94224704134,-0.402676139355889,0.119009808850388,-3.38355420654536,0.000715540809960812,0.00377123742024011,5264.87599011171,5360.59442150035,5083.59764876728,6747.97775186873,6831.75942603406,7220.84824396589
"404","SP_2082",742.038317349716,-0.524127227855912,0.15502393532535,-3.38094389589533,0.000722372907991957,0.00379782192221514,555.802808096762,595.738139583682,668.367354667929,817.305248382111,865.800194063834,949.216159303978
"405","SP_1433",118.575941037157,0.907516887222388,0.269961112403442,3.36165782968828,0.000774760652922401,0.00406318920199304,154.201388831724,183.54608173793,129.816078875569,93.7701488936983,62.2184349985144,87.9035128855066
"406","SP_2215",7049.79553874277,-0.459826706659545,0.137079465982006,-3.35445358913132,0.00079521891664338,0.00416020930775995,5507.19245827584,6432.50353884986,5839.49813090559,7178.62584308424,8388.97293296871,8951.9803283724
"407","SP_1987",170.81260183417,-0.730243641658826,0.217754381800662,-3.35351984938383,0.000797906905614527,0.00416401539932495,122.005494460265,124.811335581793,135.008722030592,230.373575677111,197.171096826278,215.505386428984
"408","SP_0266",3571.16037216391,-0.46014486938181,0.137374393226639,-3.34956798406138,0.000809376906096291,0.00420321894510641,2914.57570099521,2718.57967922694,3370.02540760977,3909.40484955579,4436.7878365842,4077.58875901156
"409","SP_RS05180",62.4598326432077,1.14326144351728,0.341257441411632,3.35014362994728,0.000807696669667646,0.00420321894510641,99.9767246271614,82.8579454702656,79.3732596553478,40.5179655713511,24.5368476050479,47.4962529300721
"410","SP_1568",705.817904309455,-0.514420188086179,0.15371512577468,-3.3465814472951,0.00081814640803862,0.00423839748944885,540.552121289229,589.445131066953,607.539249137663,854.350245475918,889.460725682987,753.55995320398
"411","SP_0590",828.623354387725,-0.539694600145447,0.161576555803592,-3.3401788858619,0.000837244414885209,0.00432678135575714,554.108287340369,745.721509232391,717.326561558144,943.48976973289,1049.82655110169,961.267447360862
"412","SP_1007",24.7157512419907,1.66230175307759,0.498427123543675,3.33509489062132,0.000852702965139162,0.0043853295350014,20.3342490767108,56.6370766505613,40.0575329101755,6.94593695508876,12.268423802524,12.051288056884
"413","SP_2068",617.898175044719,-0.51570860865553,0.154622565432914,-3.33527391174532,0.000852154161748362,0.0043853295350014,476.160332546311,542.247567191485,502.202773707201,774.471970492397,728.218584278387,684.087822052531
"414","SP_0384",523.028253943674,-0.535053375105809,0.160904734235802,-3.32528049996155,0.000883296206751051,0.00453169358246192,450.742521200423,382.824684767683,445.083699001951,636.710887549803,589.760658507045,633.04707263514
"415","SP_1777",75.2815428700432,1.18408348241818,0.356550126851603,3.32094534048785,0.00089713105227347,0.00459158157838277,159.284951100901,98.5904667620882,62.3117178602731,43.9909340488955,35.0526394357827,52.4585480123184
"416","SP_0447",548.104024397016,-0.672280955199284,0.202510151177044,-3.31973953548404,0.000901014700505151,0.00460037313430995,360.932921111617,456.243117462855,442.858280506941,500.107460766391,846.521242374153,681.96112416014
"417","SP_0510",338.169051720411,-0.609534245791185,0.183693356873993,-3.3182160539932,0.000905943799758869,0.00460340820738717,291.457570099521,227.597141355033,281.886342701235,423.702154260415,384.702717807716,419.668384098548
"418","SP_0936",190.991001317643,-0.816454946503216,0.246014719065896,-3.31872397555418,0.000904297691018254,0.00460340820738717,123.700015216657,167.813560446108,119.430792565523,195.643890901667,311.092174992572,228.265573783332
"419","SP_1388",296.263988785821,-0.607105259465336,0.183317818636599,-3.31176349348141,0.00092709887172854,0.00469794807230187,210.120573792678,238.085488882915,251.472289936102,368.134658619704,349.650078371933,360.120843111592
"420","SP_1976",1597.38705871668,0.527400793571925,0.159277913959169,3.31119852377728,0.000928972782658561,0.00469794807230187,2119.8454662471,1741.06568962837,1807.03981794792,1515.37191236853,1302.20555503933,1098.79391106883
"421","SP_0265",110.885489859955,0.890610398775428,0.269342336239534,3.30661124875439,0.000944318448017127,0.00474816550954499,111.838369921909,176.204238468413,146.877620670644,69.4593695508876,77.9921227446166,82.9412178032602
"422","SP_RS02250",386.176541067505,-0.586600394409757,0.177422820451849,-3.30622855005822,0.000945609232833113,0.00474816550954499,342.293192791299,282.136548500018,300.431496826317,480.427306060306,416.25009329992,495.52060892717
"423","SP_0505",255.668551144671,-0.650480772965898,0.196740634675944,-3.30628583178722,0.000945415926271916,0.00474816550954499,210.120573792678,185.643751243507,199.545858385874,291.729352113728,291.813223302891,355.158548029345
"424","SP_0523",377.119715469623,0.575489484137271,0.17412270409056,3.30508009936465,0.00094949260163848,0.00475642048556635,472.771291033526,471.975638754678,413.927840071814,291.729352113728,284.802695415735,327.511475428258
"425","SP_0058",2468.0688088398,-0.550584184636181,0.167062340548708,-3.29568101840196,0.000981834266654703,0.00490686113499903,2184.23725499002,2279.1179178087,1531.08792456671,3156.92834608784,2642.09269747212,3014.94871211338
"426","SP_0314",67.5766001113902,1.08694603694823,0.330069266435682,3.29308465670199,0.000990946325394149,0.00494077463647223,103.365766139947,101.736971020453,74.1806165003251,43.9909340488955,51.7026431677795,30.4826697909418
"427","SP_1661",3333.72487498049,-0.51111487665638,0.15532310759502,-3.29065574704461,0.000999541526935968,0.00497195832133957,2201.18246255394,2798.29112043884,3223.88959310413,3937.18859737615,3725.21925603781,4116.57822037207
"428","SP_1241",5231.2917926831,-0.409040052105287,0.124628785727319,-3.28206721840526,0.00103049036891364,0.00511246356605071,4619.26358192614,4312.80850346496,4538.37011748989,5506.97034922621,6239.36981956933,6170.96838442206
"429","SP_1956",146.414042909901,0.801044515253483,0.244110002344093,3.28148993306855,0.00103260210444245,0.00511246356605071,228.760302112997,162.569386682167,170.615417950748,120.396240554872,99.0237064060862,97.1192037525355
"430","SP_0010",533.085160666442,-0.539786467668664,0.165057730896403,-3.27028891489765,0.00107437692257572,0.0053069222873275,374.489087162757,487.7081600465,435.440218856908,630.922606753896,621.308033999249,648.642857179343
"431","SP_1571",402.991918083658,-0.552762755611011,0.169195386418836,-3.26700844101429,0.00108690439550907,0.00535634555930689,294.846611612307,347.164303172885,333.812774251463,464.220119831766,476.715896326645,501.19180330688
"432","SP_0606",92.5388371125123,1.03899094134358,0.318369928452689,3.26347072537028,0.00110056553703151,0.00541111389040493,142.339743536976,111.176483795546,125.365241885549,35.8873409346253,85.8789666176677,54.5852459047097
"433","SP_1961",7752.29905011518,0.429241603542306,0.131638663293229,3.26075632191856,0.00111115486577566,0.00545056105059471,8753.894227524,9010.53936120319,8953.60041158924,6041.80749476804,7483.73851953962,6270.21428606698
"434","SP_1272",358.00604930708,-0.711273866542478,0.218269250257408,-3.25869936192873,0.00111924206105682,0.0054775809624071,357.543879598832,253.818010174738,201.771276880884,505.895741562298,432.023781046022,396.983606579707
"435","SP_1518",4558.67066275658,0.407133378027674,0.126091685739743,3.2288677531682,0.00124281352095394,0.00606835843334752,4748.04715941197,5474.91740955426,5381.06192093358,3971.91828215159,3785.68505906454,3990.39414542352
"436","SP_1151",650.772616613765,-0.510746193788938,0.158216977271243,-3.22813772957708,0.00124598967400246,0.00606991299903953,601.554868519361,470.926804001889,536.32585729735,759.422440423038,787.808071319217,748.597658121734
"437","SP_0313",85.6176675525152,0.963371198450733,0.298757062168193,3.22459724118045,0.00126150006130846,0.00613140990896835,135.561660511405,104.883475278817,103.852863100455,49.7792148448028,47.3210632383067,72.3077283413038
"438","SP_1964",559.37738783699,0.53787397190264,0.166975685972404,3.2212712214372,0.00127623309320026,0.00618885636976562,569.358974147902,722.647144671051,698.039601268059,424.859810419596,448.673784778019,492.685011737315
"439","SP_RS09620",81.9694713569861,1.03689885710822,0.3220623610047,3.21955926136023,0.0012838782080728,0.00621174786775999,122.005494460265,138.446187368039,74.1806165003251,64.8287449141618,45.5684312665176,46.7873536326083
"440","SP_1724",126.62384578472,0.866458896101803,0.270394958149943,3.20441957213315,0.00135335096008657,0.00653299418005426,211.815094549071,160.47171717659,123.881629555543,77.5629626651579,101.65265436377,84.3590163981878
"441","SP_2148",16.6242829283271,1.85848055624259,0.581056579061258,3.19845024256521,0.00138168374315446,0.00665464006907044,27.1123321022811,22.0255298085516,33.3812774251463,9.26124927345168,0.876315985894568,7.08899297463763
"442","SP_RS09410",26.5497636092525,1.47797452562038,0.462207276703554,3.19764443381602,0.00138555005847071,0.00665816362939321,27.1123321022811,39.8557206059506,53.4100438802341,13.8918739101775,12.268423802524,12.7601873543477
"443","SP_0142",10.4660350568494,-2.11772511493881,0.664039433846145,-3.18915565401418,0.00142689023771894,0.00684134281019195,0,2.09766950557635,4.45083699001951,11.5765615918146,14.8973717602077,29.773770493478
"444","SP_0796",146.308974084904,0.724432115195061,0.22726516173033,3.18760741716614,0.00143455162595821,0.00686258480525952,183.008241690397,190.887925007447,175.80806110577,108.819678963057,101.65265436377,117.677283378985
"445","SP_0346",3773.53544195619,-0.41140023259242,0.129118196596422,-3.18622969834616,0.00144140107903322,0.00687921640849853,3551.71550539882,2989.17904544629,3168.25413072888,4158.30092377981,4395.60098524716,4378.1620611362
"446","SP_0605",7342.33856606587,-0.377532198760627,0.118511849762352,-3.18560717360904,0.0014445058936866,0.00687921640849853,6398.51037613833,6526.8986666008,6219.30288738726,7935.73297118891,8402.99398874302,8570.59250633689
"447","SP_0935",74.112091408107,-0.995211538709557,0.312601265596659,-3.18364526391154,0.00145433120310504,0.00691051336777426,61.0027472301324,39.8557206059506,45.9919822302016,82.1935873018837,115.673710138083,99.9548009423906
"448","SP_0896",3390.5869897452,-0.48554595537226,0.152560117146954,-3.18265326779053,0.00145932256398727,0.00691875251318966,2284.21397961718,2941.98148157082,3226.11501159914,4255.54404115105,3774.29295124791,3861.37447328512
"449","SP_0415",877.20253693815,-0.560983295581086,0.17659951042804,-3.17658465882143,0.00149020287953273,0.00704942297578511,523.606913725303,798.163246871799,792.248984223472,1075.46257187958,1058.58971096064,1015.14379396811
"450","SP_0318",18.2726474850518,1.99502370147008,0.62887872718682,3.17235043136929,0.00151210425631269,0.00712613082817447,57.6137057173473,32.5138773364333,4.45083699001951,4.63062463672584,2.62894795768371,7.79789227210139
"451","SP_1354",2775.60727425422,-0.515365899946342,0.162465609701488,-3.17215379238269,0.00151312853272443,0.00712613082817447,1947.00434909506,2649.35658554292,2240.25461830982,2894.14039795365,3060.09542274383,3862.79227188004
"452","SP_1942",1002.58056880762,-0.523124578224609,0.165012337063276,-3.17021495201301,0.00152326206782068,0.00715798369922816,662.557615749494,836.970132724962,957.671759019197,1157.65615918146,1129.5713058181,1271.05644035253
"453","SP_0350",1126.1863054965,-0.651212154756541,0.205496968189263,-3.16896234769154,0.00152984212380934,0.00717303459375505,554.108287340369,999.539519407128,1054.84836663462,1532.73675475625,1310.09239891238,1305.79250592825
"454","SP_0533",19.7805767650111,1.86745340935853,0.589826425001398,3.16610672259064,0.0015449409989738,0.00722787374850296,20.3342490767108,60.832415661714,17.803347960078,2.31531231836292,13.1447397884185,4.25339578478258
"455","SP_0334",356.947661308862,-0.649421468497714,0.205258771427493,-3.16391579264187,0.00155661826278573,0.00725702125050211,227.065781356604,260.111018691467,339.005417406486,392.445437962515,516.150115691901,406.9081967442
"456","SP_1016",459.424778859944,0.635262763405956,0.200840639001268,3.16301903123275,0.0015614212389263,0.00725702125050211,674.419261044242,556.93125373052,453.243566816986,334.562630003442,431.147465060128,306.244496504346
"457","SP_1182",184.94700487605,0.757055267835295,0.239299794034542,3.16362690945742,0.00155816400856385,0.00725702125050211,279.595924804774,203.473942040905,220.316431005966,106.504366644694,133.200029855974,166.591334903984
"458","SP_1498",4283.42866074673,-0.435888377961045,0.137836147093864,-3.16236623811178,0.00156492612046587,0.00725743030539193,3643.21962624402,3593.30786305228,3668.97329210608,5645.88908832798,4802.21160270224,4346.97049204779
"459","SP_0336",1255.4970683739,-0.449870249152716,0.142528905160219,-3.15634396157754,0.00159760341647135,0.00737676012301119,986.211080220474,1134.8392025168,1057.07378512963,1324.35864610359,1476.59243623235,1553.90726004057
"460","SP_0758",507.632457041196,0.491460504869943,0.155683079165283,3.15680103133224,0.00159510146809711,0.00737676012301119,603.249389275754,566.370766505613,612.731892292685,426.017466578777,424.136937172971,413.288290421374
"461","SP_1804",825.820220796037,0.62925219914254,0.199420607249789,3.15540208116182,0.00160277056003857,0.00738456544364841,681.197344069812,1253.35752958187,1081.55338857474,611.242452047811,666.876465265767,660.694145236227
"462","SP_0085",4405.54395325754,-0.414949973048954,0.131615186712787,-3.15275146746148,0.00161739446615592,0.00743581351972982,3470.37850909198,4061.0881627958,3779.50241069156,5429.40738656105,5009.89849135925,4682.98875904562
"463","SP_1355",3856.87465330074,-0.522397475513878,0.165802422010078,-3.15072282528011,0.00162866970006928,0.00747147827850358,2626.50717240848,2871.70955313402,3970.1465950974,4246.2827918776,4432.40625665473,4994.19555063221
