"","Gene","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.KAN120min.a","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.KAN120min.b","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.KAN120min.c","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.NDC120min.a","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.NDC120min.b","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.NDC120min.c"
"11","SP_2192",3396.09013945548,1.13002941246494,0.0867030180706989,13.0333342207707,7.90751731541338e-39,1.49955282908657e-36,5334.3096333855,4429.68885922905,4475.32620517393,2117.16233998682,2073.05069980483,1947.00309915277
"12","SP_RS11205",2410.88469377047,1.09846982001287,0.0913499165049949,12.0248585005856,2.63038337481499e-33,4.57248309988672e-31,3419.98514394051,3118.12678168345,3520.46389363959,1524.28729851804,1283.99324165994,1598.45180318129
"13","SP_1907",495.654314788545,1.48313040390605,0.123858975606492,11.9743474111884,4.84232748356218e-33,7.77007317746977e-31,842.25941579771,604.137063951168,848.503885744621,240.072640031373,218.055724294539,220.897158911859
"14","SP_2194",9173.86347815548,0.882380134015822,0.0756723339926135,11.6605381050088,2.02756922820246e-31,3.02107815002167e-29,12406.2535570203,10942.6761744704,12747.6482110407,6285.72799247361,6275.94800899818,6384.92692492972
"15","SP_1650",2855.2873413728,-0.967573831892844,0.0917441901692921,-10.5464316607669,5.27630556239175e-26,7.33758226876613e-24,1977.19584866798,1993.65231103886,1615.46631171713,4149.42942755675,3702.89046232261,3693.08968693345
"16","SP_1648",1520.85463586626,-1.08004157736707,0.11122424655543,-9.7104867941615,2.7203476711284e-22,3.54665327623365e-20,970.170112147941,773.685207705206,982.042798125042,2505.80167174775,1815.44068133593,2077.98734413568
"17","SP_2193",2275.01645062263,0.858656180052482,0.0896119090457181,9.58194272609919,9.52364128308914e-22,1.16860680685435e-19,3285.57051387755,2724.46327549591,2937.85607236926,1683.29193111853,1472.63679849149,1546.28011238302
"18","SP_0386",1120.26663691489,0.832969463841588,0.0879289487197996,9.47321076811672,2.71371373541097e-21,3.14489269559293e-19,1449.29322898525,1422.64534414307,1502.0173242081,796.414888451904,805.284860883088,745.944174817937
"19","SP_0913",740.980354633811,0.973897028221181,0.107134693917216,9.09039819513298,9.86769921533922e-20,1.08336950332619e-17,957.162244722494,1046.52130110251,1019.85912729472,409.863144865156,527.390588991443,485.085720826546
"20","SP_1649",2933.65396415027,-0.935658879254254,0.105003279016386,-8.9107586736243,5.06845302248194e-19,5.28639650244866e-17,2111.61047873094,1915.69914149677,1718.27945664719,4689.76683330852,3393.55559762571,3773.01227709251
"21","SP_2191",1898.56986948505,0.83129502053092,0.0992879008268619,8.37257121570665,5.63744334128876e-17,5.59986038568016e-15,2790.18756275844,2124.22387002185,2532.51229408179,1436.26066383987,1238.35367145875,1269.88115474958
"22","SP_1895",618.144182357877,0.903310913527537,0.112916610524176,7.99980542574053,1.24615972964285e-15,1.18158599819772e-13,714.348719447479,970.516960798974,809.505796288392,396.641753095312,413.798769824056,404.053094693049
"23","SP_0385",692.428524927071,0.773424926550691,0.0987302575200669,7.83371730184633,4.73653118079307e-15,4.11683501797264e-13,867.191161696484,861.382523440053,945.408229241918,507.283926327163,483.779444132535,489.525864724271
"24","SP_0545",263.540723708878,1.04790470150078,0.133725414581951,7.83624193483875,4.64231009736751e-15,4.11683501797264e-13,358.80034315192,385.868189233327,382.890332842977,175.009475269248,152.131900670609,126.544101085186
"25","SP_0737",3186.38813331653,0.561049735700117,0.0844716547563421,6.64186983572727,3.09728439082754e-11,2.5843740957065e-09,3890.43634916085,3903.50496481997,3718.99962178039,2276.16697258731,2561.90120729305,2767.31968425762
"26","SP_0387",440.336088154987,0.720425826639973,0.114500451808067,6.29190378958153,3.13595838225e-10,2.51600353283596e-08,566.926221959076,608.034722428273,518.792765796502,337.49342149338,291.079036616431,319.690360636259
"27","SP_2195",710.490952088475,0.693372047301736,0.111142914011092,6.23856278622082,4.41609371900088e-10,3.41184129549475e-08,889.954929691017,783.429353897967,1026.94968901403,565.388463842002,524.347950978031,472.8753251078
"28","SP_RS01905",187.474480905321,0.900498934205138,0.146651419631823,6.14040379878962,8.23119718545279e-10,5.92078528581191e-08,291.593028120443,202.678240809424,284.804229059128,105.77113415875,126.776583892174,113.223669392008
"29","SP_0459",33647.9655702825,-0.414872276289568,0.067538542812501,-6.14274840725136,8.11056961199162e-10,5.92078528581191e-08,30267.1395211115,28059.2433766739,27594.1026909985,38445.0238158067,38411.2764939864,39111.0075231179
"30","SP_1809",939.184607289252,0.581108884212309,0.0968488450034244,6.00016328735528,1.97119203208265e-09,1.37063552630814e-07,1089.40889688121,1128.3721291217,1208.9407731431,689.252028843696,804.270648211951,714.863167533857
"31","SP_1894",1363.19752816181,0.593844532230604,0.100149504267083,5.92958034666765,3.03709874030086e-09,2.04367353944116e-07,1516.50054401673,1923.49445845098,1565.83237968193,974.903677344794,1121.71921427795,1076.73489519851
"32","SP_2026",19103.2379784293,0.525659437345124,0.0888389363201737,5.91699382183796,3.27879004399099e-09,2.13736125992663e-07,19655.9716688029,24785.2102559063,23999.1878993061,16410.530637275,15583.377692026,14185.1497172596
"33","SP_1884",3039.49074121147,0.485530752777594,0.0828539765507798,5.86007785009595,4.62650224959513e-09,2.92451020989559e-07,3616.18714427434,3297.41907163025,3818.2674858508,2413.94779208358,2673.46460111816,2417.65835231171
"34","SP_0845",12921.1923981867,-0.408453480291793,0.0701225575688859,-5.82485143800613,5.71634267133688e-09,3.5071443565908e-07,11541.2303732281,10365.8227198589,11151.0900639084,14990.6227474663,14976.8785146859,14501.5099699725
"35","SP_0366",6083.39666688252,-0.483815140447975,0.0876889110666052,-5.51740390618475,3.44044093835488e-08,2.05050279925951e-06,5224.82674922132,5148.8068482548,4625.40976156608,8101.58177265294,6738.42898703683,6661.32588256316
"36","SP_2058",5171.74254902308,-0.429344103255985,0.0785264237806526,-5.4675112221495,4.56398321871118e-08,2.64457472061987e-06,4655.732549358,4020.4347191331,4409.14762912699,6293.73041380799,5845.92183643592,5805.48814627651
"37","SP_1897",713.629944979661,0.597869186556887,0.109490119287525,5.46048529718797,4.7483481514184e-08,2.6770416875294e-06,844.427393701951,966.619302321869,821.323399153916,485.712181860576,618.669729393808,545.027663445844
"38","SP_1857",169.712489249708,0.77099521831735,0.14678720738941,5.25246874049445,1.50073940688878e-07,8.23826948097368e-06,214.62981251988,247.501313296124,218.625653012193,95.681124650185,130.833434576723,111.003597443145
"39","SP_0342",2445.09669068722,0.451411396506423,0.0866405768231007,5.21016148620637,1.88676335677329e-07,1.00917650313566e-05,3132.72807162855,2632.86830128396,2785.408995404,1989.12359863676,2173.45775424743,1956.99342292265
"40","SP_1242",3816.72912176324,-0.387043095495065,0.0757439247001376,-5.10988963177349,3.22347062739324e-07,1.64003895822983e-05,3296.41040339876,3248.69834066644,3297.11119948119,4525.54323027257,4055.83647187843,4476.77508488206
"41","SP_1268",51565.0600479461,0.354314975655465,0.0692893587662079,5.11355541405678,3.16150954078207e-07,1.64003895822983e-05,56438.9687811114,62259.2476840257,55745.9962372497,44927.6809593785,44726.7787971589,45291.6878287522
"42","SP_1883",2554.61657405455,0.436286593186461,0.0857692505726023,5.08674834248612,3.64254654195736e-07,1.80913144917215e-05,2856.31088883779,2790.72346960669,3242.75022629978,2026.35225440974,2288.06378608595,2123.49881908737
"43","SP_1896",496.593508562548,0.608731042470189,0.119854515491486,5.07891621749895,3.7959405219819e-07,1.84147254159401e-05,533.322564443338,734.708622934163,583.789581556884,351.758607350317,375.258688320835,400.722986769755
"44","SP_1810",285.386370766078,0.62678813477878,0.124600198009188,5.03039437170525,4.89471989406856e-07,2.32054220432432e-05,343.624497822232,346.891604462284,380.526812269872,206.323297882035,225.155212992501,209.796799167545
"45","SP_RS01935",440.58188908911,0.666888330857049,0.133683509243473,4.98856092745494,6.08307271079714e-07,2.81984214993841e-05,499.718906927599,641.164819483659,545.973252387207,270.342668557068,278.908484562783,407.383202616344
"46","SP_0191",918.650893281736,0.460171620663215,0.094211101938787,4.88447339212961,1.03705645251469e-06,4.70282556509922e-05,1063.39316203031,1077.70256891934,1093.12826506097,802.677652974461,777.901118762379,697.102591942953
"47","SP_0826",298.637728538003,0.631006877797467,0.131310771616388,4.80544642324466,1.54406583636855e-06,6.85302411630809e-05,353.380398391317,428.742432481474,353.346325679167,252.598169076488,202.842534227478,200.916511372093
"48","SP_0800",2251.84691421582,0.423642196986007,0.0884807560710677,4.78795860023775,1.68486393615178e-06,7.32213785585961e-05,2355.50799295807,2780.97932341393,2684.95937104705,1925.80009068645,2012.19793953658,1751.63676765283
"49","SP_0922",5232.55921397515,-0.34732107194765,0.0730446134710738,-4.7549169670833,1.98527994895337e-06,8.45162035411579e-05,4617.79293603378,4375.12164054959,4729.40466678269,6165.69167245792,5772.89852411403,5734.44584391289
"50","SP_0746",8126.11414768882,0.43642023521734,0.0926295905141258,4.71145594831046,2.45953266890394e-06,0.000102611702946673,9430.70388344926,9788.96926524748,9123.18941218451,5657.0160206813,7378.39718252452,7378.40912204588
"51","SP_1545",862.601593707227,-0.447987672964396,0.0956504936158949,-4.68358976549967,2.81893917440396e-06,0.000115300139564836,740.364454298373,730.810964457059,684.239205913838,1066.06169428424,958.430974224834,995.702269065015
"52","SP_RS01915",239.036730911122,0.61568703058833,0.132986591190777,4.6296925507707,3.66209056739904e-06,0.000146906171607585,275.333193838634,319.607995122554,304.894153930518,161.092220774675,184.586706147005,188.706115653347
"53","SP_2055",785.088905613322,-0.467448883931479,0.101148811918227,-4.62139767206938,3.81163329985389e-06,0.000148116440383234,621.125669565107,604.137063951168,711.419692504543,982.558167316809,884.393449231805,906.899391110498
"54","SP_2214",25928.2282133892,-0.333770180854317,0.0722419804689673,-4.62016930720349,3.83427026878938e-06,0.000148116440383234,22246.7052643712,22253.6810750271,23891.6477132298,31022.9519938513,27669.7500939703,28484.6331398855
"55","SP_0591",4699.47796586505,-0.334553290023107,0.0727349295137018,-4.59962348571581,4.23255237290691e-06,0.000160529168179706,4287.17630563699,4030.17886532586,4073.52770774611,5494.88000581953,5204.93942827709,5106.16548238469
"56","SP_1667",10389.783325434,-0.315843649697252,0.0692743241928915,-4.55931766028924,5.13200937206006e-06,0.000191167349109237,9005.78021421799,9128.3161533783,9488.3533407292,12030.7706478331,11599.5503197983,11085.9292766469
"57","SP_1415",374.933420942737,-0.573548703892757,0.127372572432594,-4.50292157046826,6.70256238419295e-06,0.000245290265498711,338.204553061629,266.989605681645,255.260221895318,504.500475428248,411.770344481781,472.8753251078
"58","SP_0463",3667.15883572105,-0.328392289087837,0.0731089917031939,-4.49181805736066,7.0617740816855e-06,0.000253980357489585,3354.94580681327,3209.7217558954,3128.1194785042,4199.87947509958,4014.25375236179,4096.03274565207
"59","SP_1885",1277.24618351888,0.486693201809469,0.109073600652241,4.46206230379423,8.1174615121887e-06,0.00028700041888857,1397.26175928346,1716.91855916445,1437.02050844771,861.825984576394,1147.07453105639,1103.37575858487
"60","SP_0481",696.654606796743,-0.461623408351464,0.103708548813024,-4.45116061920532,8.54074285497876e-06,0.000296933159924762,551.750376629388,555.416332987364,609.788307861037,748.400360445629,838.753879030622,875.818383826417
"61","SP_2110",2179.46091692636,0.424611015536559,0.0961752464824108,4.41497195033667,1.0102308849542e-05,0.000339893810647493,2210.25347337391,2825.80239590063,2547.87517780697,1679.46468613252,1828.62544606072,1984.74432228344
"62","SP_2229",2815.97542043469,-0.332415800490891,0.0752765692972346,-4.41592654386685,1.00578237527832e-05,0.000339893810647493,2498.59453463799,2445.78069438296,2479.33308118693,3051.01011657263,3294.16275585425,3126.97133997341
"63","SP_0912",86.9475465110581,0.720826952595197,0.164236054735222,4.3889689980516,1.13889301738436e-05,0.000377100132422822,107.31490625994,148.111022129964,105.176665503163,58.1045375148396,49.6964208857322,53.2817267727098
"64","SP_RS00615",803.114746907519,0.457382279442598,0.104312126489315,4.38474695930438,1.16120679521e-05,0.000378480839813758,933.314487775841,997.800570138704,898.137817779822,612.707129123548,619.683942064946,757.044534562252
"65","SP_0589",1764.14298798005,-0.361056318095165,0.0830110099613757,-4.3494991599688,1.3644880651591e-05,0.000437895708295675,1579.37190323972,1422.64534414307,1582.37702369366,1988.42773591203,2063.92278576459,1948.1131351272
"66","SP_1602",1009.88134776762,-0.457475684476775,0.105441494005456,-4.33866846056927,1.43348582386515e-05,0.000453068398270107,829.251548372263,869.177840394262,805.960515428735,1384.41889084759,1077.09385674791,1093.38543481498
"67","SP_0004",3016.59393071571,-0.365432323439429,0.0846823617078445,-4.31532985227994,1.59364760649307e-05,0.000488874839285961,2897.50246901838,2480.85962067689,2445.06203287691,3275.07791393524,3512.21848014878,3488.84306763806
"68","SP_1586",18925.7622568412,-0.293383431642496,0.067985606566957,-4.31537565754527,1.593317175295e-05,0.000488874839285961,16373.6531217817,17293.9106629118,17116.6159904249,21744.6663536822,20937.4063829603,20088.321029286
"69","SP_0955",299.119914511306,0.603027350946424,0.140210888211939,4.3008596453287,1.70136800472935e-05,0.000514355602589192,297.012972881046,473.565504968174,363.982168258138,219.544689651879,247.467891757523,193.146259551073
"70","SP_0910",1427.40775840291,0.380333741293363,0.0889875077431583,4.27401273436164,1.91986063283336e-05,0.000572118468584341,1682.35085369118,1547.37041541041,1660.37320260612,1328.7498728693,1185.61461255961,1159.98759328087
"71","SP_0638",713.400349698565,0.427742773957897,0.100442461693607,4.25858513168165,2.0572487215898e-05,0.000604425469469905,889.954929691017,756.145744558237,840.231563738754,618.274030921377,596.357050628786,579.438778653219
"72","SP_0408",1486.13453529839,-0.354591911037974,0.083677243148418,-4.23761464522721,2.25907072623267e-05,0.000634106663947783,1255.25920655566,1272.58549277456,1348.38848695629,1707.99505784639,1618.68342313528,1713.89554452217
"73","SP_0921",3747.74166269273,-0.317992406147277,0.0750234606849936,-4.23857288432021,2.24945156159646e-05,0.000634106663947783,3398.3053648981,3316.90736401577,3232.11438372081,4417.33657657727,4033.5237931134,4088.26249383105
"74","SP_2125",2222.17867526551,-0.366708146963411,0.0864178446611733,-4.24343083770717,2.20128236905071e-05,0.000634106663947783,1986.95174923707,1707.17441297169,2058.62641917428,2433.43194837598,2564.94384530646,2581.94367652756
"75","SP_2221",1581.26743700788,-0.400632066459501,0.0945878271175583,-4.23555629374567,2.27986576203661e-05,0.000634106663947783,1436.2853615598,1284.27846820587,1307.02687692695,1849.2551909663,1611.58393443731,1999.17478995105
"76","SP_1541",6527.72155691712,-0.444509995532325,0.106279815653556,-4.18244981701239,2.88384685377058e-05,0.000791540070653345,5074.15228487655,5460.61952642314,5704.35690318842,9519.05414292513,6520.37326274229,6887.77322134717
"77","SP_2126",7704.93894717487,-0.300773662659927,0.07199621065976,-4.17763184900556,2.94559917871493e-05,0.000797989595688227,6729.40341476472,6688.381946711,7180.37550109237,8843.37143721365,8671.51833822469,8116.58304504279
"78","SP_1604",1272.20656788192,-0.347883050861839,0.0836363125480117,-4.15947380107337,3.18981604633281e-05,0.00085307131700644,1108.92069801938,1114.73032445183,1103.76410763994,1422.69134070766,1441.19620568623,1441.93673078646
"79","SP_0358",14916.1037857429,-0.312750484237575,0.0752519507673543,-4.15604487389917,3.23804252268114e-05,0.000855007177507957,14156.8957146951,12969.4585825646,12533.7495991747,17662.3876790618,16157.4220638898,16016.7090750715
"80","SP_2106",4842.17464443434,0.291216476431115,0.0701722079189173,4.15002584452823,3.32437736948012e-05,0.00086683139909194,5378.75318042244,5507.39142814839,5171.38301395329,4334.87684369693,4392.55507869604,4268.08832168894
"81","SP_0606",564.97849835648,0.42479847262145,0.102677002427686,4.13723095315946,3.51522249372987e-05,0.000898017422793704,663.40123869781,684.039062731807,623.969431299666,475.622172352011,465.523616052062,477.315469005525
"82","SP_1462",340.986906328824,-0.502799242476516,0.121632115529558,-4.1337704296883,3.56859944519844e-05,0.000898017422793704,304.60089554589,259.194288727437,250.533180749108,405.34003715442,418.869833179742,407.383202616344
"83","SP_1690",141.828933924959,0.654106057464187,0.158245884272134,4.13347911367685,3.57312780881483e-05,0.000898017422793704,165.850309674453,251.398971773228,145.356515245945,87.3307719534416,104.463905127151,96.5731297755365
"84","SP_2205",5665.11799817329,-0.298413942635549,0.073395545858524,-4.06583177691419,4.7861451397173e-05,0.00118855937636313,4997.18906927599,5027.97943546456,5134.74844507017,6690.3721669033,6145.11457442145,5995.30429790428
"85","SP_0722",95.4352450357007,0.654976976834845,0.161569441829966,4.05384192342595,5.03832686785426e-05,0.00122208719143535,127.910696350231,132.520388221547,120.539549228345,63.3235079503043,51.7248462280069,76.5924822357703
"86","SP_1084",4463.98657732244,-0.305351218816965,0.0753216856315994,-4.05396156839143,5.03574929578817e-05,0.00122208719143535,3821.06105622513,3946.37920806812,4140.8880440796,5244.7173562796,4826.63810194284,4804.23569733933
"87","SP_0768",3719.06279649792,-0.290566973729834,0.0717279637205537,-4.05095807350477,5.10083475619701e-05,0.0012230277357962,3438.41295612656,3231.15887751947,3310.11056263326,4089.93316459245,4106.5471054353,4138.21411268046
"88","SP_1276",1235.45571434596,-0.389208782233418,0.0962689625070198,-4.04293109739327,5.27871366666154e-05,0.00125129508052909,1181.54795781146,968.568131560422,1010.4050450023,1510.71797538583,1389.47135945823,1352.02381685751
"89","SP_1007",377.272625002536,0.500748582467221,0.124021656841552,4.03758984696496,5.40031643974793e-05,0.00126573708913643,474.787161028825,495.002626592248,393.526175421948,299.220971633306,334.690181475339,266.408633863549
"90","SP_RS04335",1001.13246002438,0.410675395654504,0.102474587324195,4.00758282007288,6.13433532785507e-05,0.00142180261043396,1149.02828924784,1255.04602962759,1069.49305932992,765.101065839116,953.359910869147,814.766405232687
"91","SP_0690",3733.89864650292,-0.302505171162031,0.0757442880926875,-3.99376875510215,6.50312899287272e-05,0.00149071726144313,3298.578381303,3375.37224117233,3294.74767890808,4070.79693966242,4419.93882081675,3943.95781715496
"92","SP_0234",33374.9430276568,-0.288110579767398,0.0729724786251846,-3.94820876576288,7.87381277624996e-05,0.00176610467217822,29277.4576078254,28764.7195610298,31620.3599872825,39222.3024793286,34993.3797922534,36371.438738221
"93","SP_0579",2855.71094887727,-0.342869072423296,0.0867974062269898,-3.95022256225763,7.80785556996097e-05,0.00176610467217822,2418.37935218107,2254.79542900484,2800.77187912918,3269.85894349978,3254.60846167989,3135.85162776886
"94","SP_0581",8652.87902938864,-0.258050128354369,0.066072177653147,-3.90557928496062,9.39999313485365e-05,0.00208599847652178,7887.10361562952,7830.39588050256,7830.34365869618,9291.15910057651,9609.66505902678,9468.60686190031
"95","SP_0641",1169.81942845106,-0.432245706914145,0.110997872520012,-3.89418010544493,9.85314241302795e-05,0.00216354263932382,1106.75272011514,941.284522220691,872.139091475669,1595.26529644036,1194.74252659985,1308.73241385468
"96","SP_0536",45.8340583468106,0.660528552534639,0.170061831529182,3.88404938718594,0.0001027310262776,0.00223225959182368,60.7033813187539,62.362535633669,77.9961789124582,20.8758817418585,37.5258688320835,15.5405036420404
"97","SP_1220",28988.3366856225,0.282475439660406,0.0731411463560247,3.86205923387388,0.000112435295603607,0.00241793841885696,29677.4495311579,33475.0398306104,32728.8511360686,25274.4300248681,27353.3157405754,25420.9338504547
"98","SP_0565",271.386627357543,-0.513458667473964,0.134566063952652,-3.81566237721442,0.000135818106518647,0.00289098541018262,203.789922998674,198.78058233232,236.352057310479,382.72449860074,299.19273798553,307.479964917513
"99","SP_0348",6753.8215113206,-0.310140545939314,0.0815543424874524,-3.80286979797588,0.0001430295363324,0.00301373346251906,6558.13316032966,5719.81381515058,5674.81289602461,8052.52345055957,7418.96568937001,7098.68005648915
"100","SP_0547",122.959582178363,0.591879605827682,0.156442279221148,3.78337370673944,0.000154716846155038,0.0032273934107941,160.43036491385,142.264534414307,170.173481263545,87.3307719534416,70.9948869796174,106.56345354542
"101","SP_0720",269.590245752449,0.518183132160233,0.137419623272159,3.77080885408901,0.000162719277120462,0.00336071695122063,275.333193838634,409.254140095953,306.075914217071,199.712601997113,201.828321556341,225.337302809585
"102","SP_0391",1738.95123540494,0.398041331323197,0.105956400887497,3.75665205678166,0.000172201656531627,0.00342107290976165,2140.87818043819,1586.34700018145,2284.34263390578,1509.67418129874,1494.94947725651,1417.51593934897
"103","SP_0778",728.713086847077,-0.364781104250319,0.0970678791557726,-3.75800014817389,0.000171276779965099,0.00342107290976165,653.645338128725,613.881210143929,616.878869580351,850.692180980736,800.213797527401,836.967124721317
"104","SP_1102",1575.68524025906,-0.335315719814741,0.0892538903648459,-3.75687511708521,0.000172048299340372,0.00342107290976165,1314.87859892229,1403.15705175755,1422.83938500909,1873.95831769417,1605.49865841049,1833.77942976076
"105","SP_2003",2125.47353447394,-0.32060331472984,0.0852096033415831,-3.76252560928637,0.000168206078102153,0.00342107290976165,1825.4373953711,1921.54562921243,1871.908293899,2234.06727774123,2289.07799875709,2610.80461186278
"106","SP_0350",2107.76580463806,-0.404659268533052,0.107930165322659,-3.74926942179062,0.000177350474180183,0.00349012348245153,2030.31130732189,1596.09114637422,1706.46185378166,2900.35583666888,2186.64251897221,2226.7321647095
"107","SP_0421",11764.8371184151,-0.343176925819968,0.0919375283255638,-3.73271864134448,0.000189424147535982,0.00365869233111164,10826.8816537806,8531.97440638134,11395.7144432248,13865.4127215801,12961.6379371359,13007.4015483878
"108","SP_2109",2285.46914299586,0.316770628940406,0.0848565373352782,3.7330138476993,0.000189202188377701,0.00365869233111164,2428.13525275016,2673.79371529356,2553.78397923973,1842.29656371902,2091.3065278853,2123.49881908737
"109","SP_1559",5625.25061611883,-0.279670983729076,0.0750289868292235,-3.72750580206616,0.000193384110326155,0.00370091058844366,5172.79527951953,4659.6507093782,5319.10304977234,6236.32173901788,6285.07592303841,6078.55699598664
"110","SP_1429",2701.86015757202,-0.325471176492941,0.0874073368830674,-3.72361392188797,0.000196391180647174,0.00370319050775469,2443.31109807984,2188.53523489407,2494.69596491211,3322.74451057915,2952.37308568094,2809.50105128601
"111","SP_1898",1537.82021437673,0.317695561315005,0.0853386270750062,3.72276391364692,0.000197053761438529,0.00370319050775469,1666.09101940937,1824.10416728482,1672.19080547164,1420.60375253347,1352.95970329728,1290.97183826378
"112","SP_RS00125",487.425615299445,0.405474664671801,0.109158249009948,3.71455816073827,0.000203559049832321,0.00379128730312698,525.734641778493,555.416332987364,612.151828434142,418.909360286628,401.628217770407,410.713310539638
"113","SP_0502",7654.20513285445,-0.360950818363657,0.0978384721019333,-3.68925240356983,0.000224913997141312,0.00412071328769837,6816.12253093436,6308.36024519333,6705.3078658983,10483.519879399,7797.26701570426,7814.65325999744
"114","SP_0550",2407.31272419581,-0.28912941659309,0.0784717237024471,-3.68450446799697,0.00022914800641084,0.00412071328769837,2154.97003681576,2096.94026068212,2207.52821527988,2782.40710482738,2674.4788137893,2527.55191378042
"115","SP_2012",75324.3459651438,-0.237712069668648,0.0644880857049798,-3.68613933984851,0.000227681722889384,0.00412071328769837,68460.4062601289,69678.4405951938,68552.732462618,84650.308737787,79166.3984709713,81437.7892641636
"116","SP_2040",5919.58993899649,-0.276636673965114,0.0750152454151831,-3.68773937129748,0.000226255217530225,0.00412071328769837,5018.8688483184,5676.93957190243,5278.92320002956,6271.81073797904,6538.62909082276,6732.36818492677
"117","SP_RS00415",889.515090008648,-0.35171903079927,0.095711784826429,-3.67477245813673,0.00023806148197764,0.00424441240517399,821.663625707419,730.810964457059,761.053624539744,1054.23202796386,950.317272855735,1019.01302452807
"118","SP_0422",27799.0058626174,-0.35025408248537,0.0953982997104234,-3.67149187719853,0.00024113874351257,0.00426135226189921,27950.6551304298,19998.8856460222,24430.5304038977,29768.3115011656,32938.584920529,31707.0675736601
"119","SP_1266",242.188555886352,0.508332943477674,0.138532068575551,3.66942433405192,0.000243097276685525,0.00426135226189921,278.585160694995,315.710336645449,288.349509918785,154.133593527389,198.785683542929,217.567050988565
"120","SP_RS03140",58.7708886993915,0.623306859250249,0.170025145174931,3.66596869309512,0.0002464040709497,0.00428332410000894,56.3674255102715,124.725071267338,76.8144186259058,46.9707339191817,23.32689143616,24.420791437492
"121","SP_0770",5860.30391404491,-0.276426070228703,0.0758107893167073,-3.64626292273392,0.000266081733625697,0.00454956144543609,5273.60625206674,5456.72186794604,5078.02395131565,6030.69430386057,6460.53471514518,6862.24239393525
"122","SP_1573",28675.0586681915,-0.244406839287454,0.0670012993220347,-3.64779253179461,0.000264503081037907,0.00454956144543609,26258.5483761695,24909.9353271737,27279.7544547755,31353.4867880974,31439.578592588,30809.048470345
