"","Gene","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.KAN30min.a","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.KAN30min.b","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.KAN30min.c","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.NDC30min.a","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.NDC30min.b","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.NDC30min.c"
"11","SP_1805",1951.77789335372,1.2521101531481,0.138491520108342,9.04106007478707,1.55159728755132e-19,3.19850877353996e-17,2434.62383184439,2831.7859102091,3061.47935837056,1126.44597277212,1098.85936563732,1157.47292128882
"12","SP_1809",1252.42567954702,1.48865585694005,0.174071895230291,8.55195983803483,1.21015889295472e-17,2.22568389729255e-15,1592.09643306673,2101.39188913732,1946.20928596184,519.335480953382,751.939780470592,603.581207692275
"13","SP_1802",888.3218090611,1.34280369465387,0.161294757892785,8.32515397398376,8.42191992617987e-17,1.42978286746761e-14,1301.41710284046,1298.56209738073,1272.79409393538,581.509446983012,460.59469195679,415.053421270232
"14","SP_1380",1069.39325145243,1.18175114504947,0.142226386161921,8.30894447183717,9.65570891396161e-17,1.52215354093666e-14,1408.39299848211,1435.1337066927,1654.00222602989,650.997997251422,624.792068431332,643.040511827121
"15","SP_0010",459.596762043715,1.65237485088856,0.200774873684964,8.22998824783873,1.87231811286301e-16,2.75480405005911e-14,566.603364501968,857.911159048161,719.097158269186,206.637004745536,229.034289236283,178.297596461156
"16","SP_2093",1103.66544636896,1.64784468616614,0.202854790993055,8.12327220914668,4.53780005301817e-16,6.25932794813194e-14,1433.47700159808,2007.07447939148,1701.25943248789,404.130779192596,406.704270960018,669.346714583685
"17","SP_1221",2872.18265922175,1.07453220927441,0.134656093432835,7.97982610278513,1.46539596255755e-15,1.90242875844972e-13,3671.85539729986,4036.03059784399,4082.2350178633,1720.755942173,2044.46784656506,1677.75115358531
"18","SP_0006",1191.44029116064,1.19912731291886,0.152818036642814,7.84676559954512,4.26904085503314e-15,5.09471847953594e-13,1467.41418228439,1684.88620769969,1883.98729745881,766.202699012207,653.421354585867,692.730005922853
"19","SP_2192",1932.4423113677,1.31635668338596,0.16783043362703,7.84337295052991,4.38602859588504e-15,5.09471847953594e-13,2548.97737546133,2842.34946010064,3011.85929158967,998.440748593473,1321.99939007708,871.027602384009
"20","SP_2191",1536.25567055544,1.07811079806267,0.138555268788069,7.7810884240838,7.19032140655074e-15,7.93451967212874e-13,2163.8641511514,2174.58219910009,1976.92647015954,950.895951041403,1068.54600382663,882.719248053593
"21","SP_0529",1372.05456041828,1.04785770438289,0.134991668991965,7.76238794740183,8.33449992063521e-15,8.759162535639e-13,1832.60775706105,1911.2479910897,1852.48249315348,927.123552265368,915.295119117059,793.570449823015
"22","SP_1035",747.182543069015,1.3387071150454,0.176197076665425,7.5977827804001,3.01247427173492e-14,3.02205941714498e-12,1022.54200937465,1229.14448380779,1019.9680393851,369.386504058391,488.381940283251,353.672281504916
"23","SP_1687",3754.95090539527,1.0863600463659,0.145640453572834,7.45919158939322,8.70549448360663e-14,8.3534897066608e-12,4812.43977427909,5148.9760328449,5518.06647407877,2112.08619894773,2779.56687047416,2158.57008174695
"24","SP_0167",489.136527635714,1.58099142970363,0.215867088761176,7.32391138814476,2.40845753953039e-13,2.21477741239315e-11,582.096425250069,790.757163309123,886.072621087441,292.583369551201,202.089078737897,181.220507878552
"25","SP_0351",5667.57109376378,1.11171375262859,0.153794974403267,7.22854408567059,4.88199356045565e-13,4.30982391517025e-11,8417.15857500385,7326.57638905685,7781.68666341682,3055.66756575035,4285.13050707149,3139.20686228331
"26","SP_2129",452.095300593636,1.33456196165439,0.185349265270839,7.20025493332429,6.0100084835742e-13,5.10157258586471e-11,574.718777274783,730.394021071785,671.052331703555,281.611493193031,212.193532674792,242.601647643868
"27","SP_1810",497.114640681105,1.24213938528815,0.17447140218369,7.11944404493513,1.08363268278185e-12,8.85769381814648e-11,665.463847370801,758.311974356554,708.07047676232,296.240661670591,314.92214769989,239.678736226472
"28","SP_0360",5470.04769844261,1.2626897513576,0.179977593897989,7.01581638030614,2.28610126880593e-12,1.73980189663955e-10,7725.87295971955,7545.3927796672,8304.66641488531,2737.48315136342,4121.77516842503,2385.09571659514
"29","SP_1051",201.547718288023,1.66124596280353,0.236772967641397,7.01619774990346,2.2798732007311e-12,1.73980189663955e-10,280.35062306087,331.997282305357,339.464266389944,102.40417934292,95.1502745724265,59.9196840566181
"30","SP_0001",1072.79759706594,1.08955221364785,0.155626555273439,7.00106875547996,2.5401723828706e-12,1.86872014966514e-10,1289.61286608,1556.61453044534,1586.26689677343,594.309969400877,671.946186803508,738.035132892491
"31","SP_1154",4848.69150625024,1.04081203799944,0.149110157327512,6.98015518629863,2.94854183338961e-12,2.09917155686802e-10,5944.17097368797,6738.03575224281,7107.48385128273,2682.62376957257,3666.23270343668,2953.60198727866
"32","SP_RS04985",174.471178671922,1.63583487709718,0.235108732400809,6.95778017427457,3.45676025460339e-12,2.38408433809678e-10,250.840031159726,299.552093352788,269.366076810582,87.7750108653603,80.8356314951588,58.45822834792
"33","SP_0354",4956.1932488469,1.11148397237972,0.160343311252214,6.93190107962408,4.15222281705533e-12,2.74165314443688e-10,7203.53548306929,5666.58997753007,7723.40277545195,2598.5060508266,3543.29518053779,3001.83002566569
"34","SP_1034",351.358300346158,1.27985779740995,0.184718825404263,6.92868089978887,4.2478273934529e-12,2.74165314443688e-10,468.480646430664,513.841248295337,539.519773728798,204.808358685841,210.509457018643,170.990317917666
"35","SP_2239",2434.87247159296,1.26813333307881,0.183113743065265,6.9253858932195,4.34788672656505e-12,2.74165314443688e-10,2966.55225086252,3956.04943437951,3591.54769080776,1387.94235930851,1689.96992094566,1017.17317325381
"36","SP_0981",2880.07173844711,1.17192022659563,0.170548326509907,6.87148476081676,6.35370802308637e-12,3.88097609375761e-10,3397.40689261922,4576.28072086816,4179.89991120982,1492.17518471112,2111.83087281102,1522.83684846332
"37","SP_1222",732.502896460231,1.32285210468651,0.192608241992106,6.86809708143607,6.50639399497198e-12,3.88097609375761e-10,993.031417473502,1096.34557088564,1119.20817294689,276.125555013946,435.333557114553,474.97310532685
"38","SP_2190",16248.5274336688,0.797009184845418,0.116415087769062,6.84627053175857,7.58000746481117e-12,4.40238854601007e-10,19827.4289335812,22156.2913582148,20220.5710232692,12321.4171502249,11067.7452122122,11897.7109245104
"39","SP_0355",2039.17247121583,1.4605628871923,0.215808114688291,6.76787751610686,1.30685314846559e-11,7.39544845811168e-10,2782.8488162779,3049.09322226352,3398.58076443761,691.228210564712,1474.40823695857,838.875576792653
"40","SP_RS01740",6059.83728435073,1.02248252557524,0.154698930794913,6.60949962822149,3.85621188759437e-11,2.1276649089802e-09,8914.41204853813,7590.66513634521,8141.62905260523,3648.14888909154,4758.3557664494,3305.81281307488
"41","SP_2231",633.256985291058,1.15328014048735,0.176569946285917,6.53157666265506,6.50808945416986e-11,3.5032569330129e-09,827.034338029566,894.129044390564,945.93174926757,362.071919819611,454.700427160268,315.674433078768
"42","SP_2131",457.270092227347,1.12400168561187,0.172981050797486,6.49783129672265,8.14861056558896e-11,4.28190083767972e-09,573.243247679726,688.139821505649,649.786588797457,270.639616834861,303.133618106846,258.677660439546
"43","SP_0011",351.311036073176,1.29871786912464,0.200234666559787,6.48597913357257,8.81573675312202e-11,4.52472814282333e-09,421.263699388833,519.87756251907,592.290320940227,168.235437491941,192.826662629077,213.372533469908
"44","SP_2227",1216.3348755308,0.958584409775075,0.148859348428963,6.43953114058215,1.19843126544044e-10,6.0112222791524e-09,1416.50841125492,1771.65822466586,1679.99368958179,828.376665041837,854.66839549569,746.803867144679
"45","SP_1767",426.205561030324,1.1965132885097,0.188000272256919,6.36442316889073,1.96025013254205e-10,9.61393787226733e-09,607.180428366041,617.213129376777,593.865561155494,215.780235044011,303.97565593492,219.2183563047
"46","SP_0002",2026.74795385716,1.0048282851508,0.162872955125842,6.16939923742664,6.85499437670936e-10,3.21893033816969e-08,2211.08109819323,3024.94796536858,2981.14210739197,1468.40278593509,1326.20957921745,1148.70418703663
"47","SP_2022",398.645089834019,1.30643634859631,0.2117045776253,6.17103495470275,6.78444198257862e-10,3.21893033816969e-08,477.333824001007,658.712789664947,615.131304061592,173.721375671025,271.136180640012,195.835064965532
"48","SP_0359",9818.38015665887,0.91759883029647,0.149586191630968,6.13424822366094,8.5562833854745e-10,3.93410779827963e-08,12437.2389567372,13273.1004387126,13197.3625235033,6050.98981153077,8168.60897015141,5782.98023931799
"49","SP_0462",2013.96100339034,1.01574834955546,0.167934975273249,6.04846219736372,1.46234924293462e-09,6.58654036562593e-08,2419.86853589382,2958.54850890751,2821.25522554241,1206.9063993987,1601.55594899783,1075.63140160173
"50","SP_1996",843.720394281498,-0.872389421479069,0.144696932666257,-6.02908026731452,1.6489538070291e-09,7.27848210422644e-08,613.08254674627,617.213129376777,528.493092221932,1117.30274247365,1104.75363043384,1081.47722443652
"51","SP_1061",235.426142053266,1.28522120599022,0.215869156092851,5.95370468506125,2.62139639907057e-09,1.13439644171544e-07,280.35062306087,387.833188874894,359.154769080776,140.805746596515,118.727333758515,125.685190948028
"52","SP_0478",323.596746982927,1.08915295489453,0.185115010244541,5.88365553639186,4.01302612742552e-09,1.70322089677464e-07,422.001464186362,481.396059342768,438.704399951738,210.294296864926,180.196095207958,208.988166343814
"53","SP_0980",1197.05229047922,0.834926684868154,0.142042801533483,5.87799364595988,4.15268854969786e-09,1.7292421941855e-07,1460.03653430911,1527.18749860464,1657.15270646042,775.345929310682,923.715497397804,838.875576792653
"54","SP_1364",2090.49212372858,0.811842222513572,0.138470875024905,5.86290960006975,4.54825871737257e-09,1.85889018319283e-07,2666.28197826838,2574.48801642245,2816.52950489661,1444.63038715905,1695.02214791411,1346.00070771086
"55","SP_0615",1195.29798997442,1.00460452308064,0.171465101774249,5.85894454723094,4.65818197133157e-09,1.86920138376887e-07,1552.25713400018,1536.24196994024,1764.26904109855,917.980321966893,803.304087983141,597.735384857482
"56","SP_1274",1093.27825020964,0.981089961410734,0.168013392007444,5.83935571854454,5.24030757266988e-09,2.06524264515757e-07,1240.18262464558,1391.37042857063,1782.38430357411,689.399564505017,773.832764000531,682.499815961967
"57","SP_0358",7832.64231622227,0.994202062965629,0.17136685072485,5.80160082746656,6.56847802037545e-09,2.54326859490678e-07,10398.0570563682,10033.8633184014,11302.3485445376,4200.39999911943,6662.20329572601,4398.98168318098
"58","SP_1033",1768.63429702797,0.930311144093513,0.160447505889102,5.79822751957592,6.70194866754161e-09,2.55020701883868e-07,2193.37474305254,2068.19216090678,2778.72373973022,1320.28245509979,1215.06058591161,1036.17209746688
"59","SP_1975",23992.8884172709,-0.67630350110576,0.116909277140878,-5.78485743514435,7.25738524200141e-09,2.71475410662663e-07,17193.6086064041,19587.8396560161,18204.263547728,29289.4239381349,31436.640273336,28245.5544820063
"60","SP_0475",154.485117621304,1.42684274387182,0.247457586409508,5.76600929708657,8.11705835228662e-09,2.98572463058276e-07,211.000732093181,238.434411837484,250.463194227383,82.2890726862752,55.5744966529217,89.1487982305781
"61","SP_0168",1168.10276016267,0.877964592329404,0.153332602743862,5.72588331912699,1.02896927359634e-08,3.66279868843086e-07,1541.92842683478,1417.77930329947,1623.28504183219,932.609490444453,791.515558390097,701.498740175041
"62","SP_0886",176.886426307612,1.34400988595663,0.234628348963283,5.72825019608755,1.01471835540838e-08,3.66279868843086e-07,247.888971969611,288.988543461254,252.826054550283,71.3171963281052,111.148993305843,89.1487982305781
"63","SP_2024",111.361390326143,1.64164042146051,0.289681474258249,5.66705353065484,1.4527396773618e-08,5.08920074275792e-07,125.420015579863,187.880280213713,226.046970890752,31.0869830148151,53.8904209967725,43.84367126094
"64","SP_1873",1277.25726592001,-0.851657109850102,0.151913174361872,-5.60620968805098,2.06805395969152e-08,7.13155482662371e-07,970.898473547643,863.947473271895,847.47923581341,1658.58197614337,1437.35857252329,1885.27786422042
"65","SP_0136",20.2966062822861,2.03687204284321,0.367184537431072,5.54727074591361,2.90163244942478e-08,9.85215817827767e-07,33.1994158887872,51.308670901737,35.4429048434976,1.82864605969501,0,0
"66","SP_0510",858.095855668846,1.11592322801759,0.201528957927981,5.53728476289935,3.0719686132156e-08,1.0272476862677e-06,1039.5105997178,1294.78940099089,1270.43123361248,391.330256774731,692.155094677297,460.35854823987
"67","SP_2223",1524.13368938468,1.09508041553528,0.199488975560447,5.48942823761936,4.03236902909575e-08,1.32827439510662e-06,1874.66035052018,2050.83775751355,2438.47185323264,833.862603220922,1257.16247731533,689.807094505457
"68","SP_0117",16962.3469647357,0.60440293135494,0.111470302746644,5.42209823120925,5.89034960323988e-08,1.91176493740447e-06,19880.5479990033,21515.687511221,20245.7748667135,12910.2411814467,14013.193534817,13208.6366952125
"69","SP_0092",1429.87948775299,1.00899897714264,0.186585754794611,5.40769566386953,6.38407829547561e-08,2.04197982581372e-06,1637.10008571597,2291.53578718493,1906.04066047254,696.714148743797,1114.01604654266,933.870197858023
"70","SP_1976",7378.4513239471,-0.673508735018412,0.125826631338003,-5.35267238625495,8.66646736467987e-08,2.73241335340693e-06,5394.53619952916,5687.71707731314,5822.87545573285,9591.2485831003,8065.88035512632,9708.45027288082
"71","SP_0899",1443.34777905842,0.965145732443074,0.180469259620699,5.34797856694025,8.8941994794221e-08,2.76471806353304e-06,1659.97079443936,2150.43694220515,2010.79413478777,769.859991131597,1196.53575369397,872.489058092707
"72","SP_0783",26539.9273168475,-0.880581323739658,0.166619262752381,-5.2849911180337,1.25710856541706e-07,3.85338694982703e-06,18506.829946005,18311.1591976964,17957.7384540388,42435.5604612823,25597.1079356389,36431.1679064238
"73","SP_0357",9257.27322851257,0.927045699967286,0.178265694406194,5.20035951423684,1.98903412732953e-07,6.01342235481682e-06,12277.1439956735,12048.4831905726,12617.6741242852,5304.90221917521,8351.33117884359,4944.10466252534
"74","SP_0008",151.729325771753,1.23905696494132,0.238494108493111,5.19533573709686,2.04350705059874e-07,6.09462170361003e-06,222.804968853639,239.943490393417,196.90502690832,89.6036569250553,69.0471019021148,92.0717096479741
"75","SP_0505",182.952173020124,1.27343455216402,0.245883211076075,5.17902196978398,2.23052202766039e-07,6.56368282006196e-06,272.972975085584,297.288475518888,232.347931751818,133.491162357735,78.3095180109351,83.3029753957861
"76","SP_RS05180",152.340619293801,1.2958608407983,0.250903755250852,5.16477260176002,2.4073140299259e-07,6.9907132421664e-06,233.133676019039,218.816390610349,220.533630137319,109.7187635817,63.1528371055928,68.6884183088061
"77","SP_0570",71.6659508376679,1.68401461269928,0.328309055072819,5.12935780076416,2.90732287984689e-07,8.33306700756115e-06,90.0073052984897,101.862802525507,166.187842710622,38.4015672535951,15.9987187334168,17.537468504376
"78","SP_1273",278.197054602047,1.04997214453247,0.205977975092985,5.0974971671533,3.44173564624046e-07,9.7383468862214e-06,402.081814653089,414.996602881696,335.526165851778,164.57814537255,202.931116565972,149.068482287196
"79","SP_RS04170",1696.85551071859,-0.729194097415016,0.14324462463883,-5.09055121093425,3.57024129773566e-07,9.97407916975013e-06,1146.48649535945,1337.798139835,1296.42269716438,2006.02472748542,1982.99908511561,2411.4019193517
"80","SP_0007",86.3762819201849,1.53850369474451,0.304468064857282,5.05308724402894,4.34725196465294e-07,1.19929813574863e-05,100.33601246389,183.353044545913,130.744937867125,23.7723987760351,36.2076266072065,43.84367126094
"81","SP_1299",58610.6074630908,-0.816548418565663,0.16186737396582,-5.04455220690791,4.54584705464657e-07,1.23860301846975e-05,37161.2128515158,41972.0018761768,45754.4272926326,94703.7507855446,63087.158155003,68985.0938176718
"82","SP_2204",1662.86263075271,1.13969481661672,0.227152666947745,5.01730766330337,5.24006175410745e-07,1.41034345016038e-05,2211.81886299076,2469.60705678508,2386.48892612884,766.202699012207,1491.24899352007,651.809246079309
"83","SP_1435",167.858029005778,1.24160189814215,0.248230859101676,5.00180317078785,5.6796562555743e-07,1.51024112723524e-05,248.62673676714,270.125061512086,218.958389922052,69.4885502684102,119.569371586589,80.3800639783901
"84","SP_1770",128.247532377812,1.33357617872336,0.26746318821848,4.98601765576059,6.16365144846407e-07,1.61942604128098e-05,140.913076327963,221.834547722216,215.807909491519,56.6880278505452,75.7834045267114,58.45822834792
"85","SP_0062",7971.40040796272,-0.701286846904815,0.140821292288877,-4.9799773564513,6.35917131971205e-07,1.65114012971818e-05,6145.58076341328,6201.55832560847,5646.44855162299,10269.6762712471,8307.54521178372,11257.5933241007
"86","SP_1129",481.340735522934,0.913031200395563,0.184766253539311,4.94154740330492,7.75049667987548e-07,1.98899374098665e-05,628.575607494371,710.021460566684,576.537918787562,378.529734356866,328.394752949083,265.984938983036
"87","SP_1041",120.031283846357,1.33085821500748,0.272363972133946,4.88632253590785,1.02736844735141e-06,2.60620938310869e-05,157.881666671121,177.316730322179,206.35646819992,42.0588593729851,54.7324588248471,81.8415196870881
"88","SP_0509",232.928618576193,1.03897713594469,0.213346162521569,4.86991246369219,1.11647698091342e-06,2.80007351917719e-05,334.945218077986,301.815711186688,326.862344667812,115.204701760785,144.830506428826,173.913229335062
"89","SP_0472",124.754784641524,1.43972841669922,0.296518657837024,4.85543954367466,1.20119998842135e-06,2.97870603870328e-05,170.423668229108,193.916594437447,216.595529599152,91.4323029847503,45.4700427160268,30.690569882658
"90","SP_1833",36.4514650395078,1.73689119768292,0.358065507017544,4.85076379501091,1.22986941086574e-06,3.01591309975632e-05,39.8392990665446,60.3631422373376,94.5144129159937,3.65729211939001,10.1044539368949,10.230189960886
"91","SP_2224",1627.023295862,0.936476389991662,0.196450120792104,4.76699320018592,1.86995618419461e-06,4.53515747089837e-05,2116.64720410957,1942.18410148634,2477.8528586143,892.379277131163,1469.35600999013,863.720323840519
"92","SP_1803",1614.48672609572,1.04545609599374,0.220124819362378,4.74937855268684,2.0404268677035e-06,4.89480662719742e-05,1756.61798291561,2356.42616509007,2586.54443346769,782.660513549462,1443.25283731981,761.418424231659
"93","SP_0507",64.3687528785404,1.53993280841732,0.324410751694776,4.74686119486624,2.06597626159159e-06,4.90280603154047e-05,94.4338940836614,103.371881081441,114.992535714459,21.9437527163401,13.4726052491931,37.997848426148
"94","SP_2241",1074.4746269517,-0.930574059543852,0.196230542273387,-4.7422488301917,2.11358792730882e-06,4.96243463358572e-05,838.100809992495,667.012721722581,633.246566537158,1488.51789259173,1039.9167176721,1780.05305319417
"95","SP_2059",6502.52440452547,-0.771229176185261,0.163027614375745,-4.73066590061079,2.2378455808413e-06,5.19886862833342e-05,4858.91895652339,4866.02380360738,4420.12404403797,10057.5533283225,6356.54356413494,8455.98273052664
"96","SP_0571",272.449776297291,1.03808102138878,0.219996808449323,4.71861855045005,2.37451579098211e-06,5.34750648030358e-05,360.766985991488,468.568891617333,296.932780577747,188.350544148586,154.934960365721,165.144495082874
"97","SP_1251",167.68289603307,1.23779178638257,0.262100196862868,4.72259006745498,2.32859909438138e-06,5.34750648030358e-05,230.920381626453,218.816390610349,290.631819716681,76.8031345071902,124.621598555036,64.3040511827121
"98","SP_1771",980.131481416166,0.83417519306154,0.176722956147794,4.72024241357708,2.35563740890162e-06,5.34750648030358e-05,1199.60556078151,1331.00728633329,1290.90935641095,713.171963281052,824.355033685005,521.739688005187
"99","SP_1765",163.477527696294,1.1433196556288,0.242709919799052,4.71064246807626,2.46937107601335e-06,5.50495147955704e-05,182.227904989565,279.179532847687,236.286032289984,98.7468872235303,85.0458206355317,99.3789881914641
"100","SP_0706",109.108551175547,1.31585311403875,0.280832334663391,4.68554703864834,2.79213160613778e-06,6.16223445474609e-05,199.934260130252,168.262258986579,126.019217221325,47.5447975520701,69.0471019021148,43.84367126094
"101","SP_0463",1496.10245269009,0.883633089309773,0.18914619544599,4.67169369823297,2.9872620646423e-06,6.5276112640253e-05,1741.86268696504,2061.40130740508,2118.69808953353,938.095428623538,1340.52422229472,776.032981318639
"102","SP_0766",7678.8173462094,-0.610349851161049,0.131307480428175,-4.64824889770777,3.34764820692762e-06,7.24339175753848e-05,6060.73781169749,6064.9867162965,5946.53181263127,10176.4153222027,7990.0969505996,9834.13546382885
"103","SP_2127",438.5106518943,0.907947336317619,0.195628603836787,4.64117883842344,3.46427131782087e-06,7.4229580567288e-05,523.075241447781,568.16807630894,660.02565019669,252.353156237911,362.91830390014,264.523483274338
"104","SP_0039",663.312480180138,0.695891876334705,0.150444878935237,4.62556041295544,3.7358689083368e-06,7.9279448852878e-05,770.226448619863,863.192933993928,848.266855921044,480.933913699786,492.592129423624,524.662599422583
"105","SP_1063",563.435432721947,1.02841937059946,0.222516161108678,4.6217738319563,3.80472688340985e-06,7.99717355398624e-05,832.198691612266,726.621324681952,772.655325588249,352.928689521136,474.067297205983,222.141267722096
"106","SP_0807",2840.81927361278,0.806786207517767,0.17508301557522,4.60802097146397,4.06519669895046e-06,8.38494309774175e-05,3578.89703281126,3591.60696312159,3822.32038234431,1709.78406581483,2655.7873097472,1686.51988783749
"107","SP_RS04200",1238.25959678645,0.727343345349527,0.157822022273283,4.60863024610133,4.05330428264665e-06,8.38494309774175e-05,1370.76699380815,1779.20361744553,1529.55824902383,877.750108653603,1034.86449070365,837.414121083955
"108","SP_1972",4119.44676613426,-0.868414613759382,0.189097042792835,-4.59242831581864,4.38118022225438e-06,8.9530229171439e-05,3108.20309198801,2612.96951959875,2762.97133757755,6859.25136991597,3699.91421655966,5673.37106116564
"109","SP_2240",1182.02517753815,0.872354005041228,0.190781256747579,4.57253516363734,4.81858326186503e-06,9.75652592562947e-05,1240.18262464558,1781.46723527943,1646.12602495356,640.026120893252,1005.39316672104,778.955892736035
"110","SP_1546",6190.37693907029,-0.77686995298945,0.17019226996087,-4.56466062276544,5.00303024611541e-06,0.000100378979574334,4571.92845028476,4764.16100108187,4068.84547603353,9896.63247506937,6030.67492467008,7810.01930728212
"111","SP_0389",103.844376335716,1.2991015302604,0.285155220425347,4.55576976049259,5.21940830386987e-06,0.000103776884023791,149.028489100778,176.562191044213,144.922099804524,29.2583369551201,64.836912761742,58.45822834792
"112","SP_0219",15612.2817320135,0.649548177557582,0.144577511848872,4.49273313152989,7.0314876531644e-06,0.000137210205009343,17617.0856001855,21067.4911801088,18947.7769293338,10869.4721788271,14221.1768783514,10950.6876252741
"113","SP_1456",14877.9770432388,-0.627361628877093,0.139670486465593,-4.49172652542911,7.0648103907802e-06,0.000137210205009343,11018.5172510897,11531.6237851654,12164.792562396,21104.4041749401,15468.2349017299,17980.2895841115
"114","SP_1485",1645.64346342618,-0.65252699462943,0.145295111918623,-4.49104574828985,7.08743242911877e-06,0.000137210205009343,1133.20672900394,1406.46121412997,1253.89121135218,1936.53617721701,1894.58511316778,2249.18033568622
"115","SP_1322",73.3573826726091,1.56843809286002,0.350190970538847,4.47880792142249,7.50610361004728e-06,0.000144051918846733,88.5317757034325,101.108263247541,182.727864970921,7.31458423878002,15.1566809053423,45.305126969638
"116","SP_1651",954.389608385394,-0.682081546561676,0.152900462792376,-4.46095148507089,8.1596562545543e-06,0.000155244494429322,721.533971982975,747.74842446502,696.25617514782,1351.36943811461,1031.49633939135,1177.93330121059
"117","SP_1950",84.3406056585261,1.25942647050181,0.28478546836663,4.4223691529107,9.76244720183813e-06,0.000184151461320143,108.451425236705,132.798912922143,136.258278620558,47.5447975520701,48.8381940283251,32.152025591356
"118","SP_0240",4728.51984423438,-0.729574112950915,0.165484709545079,-4.4087101156145,1.03988102525399e-05,0.000194104186505869,3820.88388640064,3006.83902269738,3652.19443909552,6853.76543173688,4636.26028137859,6401.17600409725
"119","SP_2225",1385.16204943359,0.736383209394455,0.167082029526812,4.40731544547277,1.04659710893514e-05,0.000194104186505869,1626.77137855057,1800.33071722859,1826.49102960158,1062.4433606828,1199.90390500626,795.031905531713
"120","SP_1806",185.990483360116,1.17782214588372,0.267464424101989,4.40365910284426,1.06440156329555e-05,0.000195761187516107,260.430973527597,258.052433064618,294.569920254847,62.1739660296302,151.566809053423,89.1487982305781
"121","SP_1799",638.051355447144,0.879162944675675,0.199739211709068,4.40155409222416,1.07478265028963e-05,0.000196036802412331,869.824696286225,819.429655871858,841.965895059977,365.729211939001,583.532214855678,347.826458670124
"122","SP_0034",11552.264985573,-0.685992041294477,0.1562486309028,-4.39038753383525,1.13148825612909e-05,0.000204688080432533,9406.50116848971,8770.76456708516,8000.64505333887,16368.21088033,11211.7336808129,15555.7345633815
"123","SP_0851",13085.4236212525,-0.926175785424894,0.212033633717394,-4.36806071370419,1.25354649728855e-05,0.000224443827730979,9408.71446288229,9025.79884303791,7494.9929442383,24342.9363466599,10793.2408802599,17446.8582504367
