"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.T4.NDC30min.a","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.T4.NDC30min.b","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.T4.NDC30min.c","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.T4.KAN30min.a","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.T4.KAN30min.b","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.T4.KAN30min.c"
"546","SP_1433",139.994079587478,-0.138330687250998,0.109168680155959,-1.26712796246486,0.205109538598021,0.652978664514105,137.559777329217,165.946874181838,145.475484835575,118.645557920818,134.066477139481,138.27030611794
"547","SP_1961",20564.1796053691,0.0699976829934168,0.0552470681132302,1.26699362308159,0.205157570068475,0.652978664514105,20720.8464587484,19671.2551250549,19709.3849175135,21698.8406145703,20847.9756069852,20736.7749093424
"548","SP_0481",211.155076242028,-0.131535102784317,0.104223920069682,-1.26204332648757,0.206933196474029,0.654136614342023,203.524114995859,249.648148440221,218.721882794745,170.808691144626,201.738127505124,222.489492571595
"549","SP_1511",1875.80726253216,-0.111728756145453,0.0885478063158584,-1.26179022150934,0.207024281736045,0.654136614342023,1976.51680057244,1945.50874863181,1966.46232298718,1395.10811210341,1967.58515497086,2003.66243592725
"550","SP_1785",54.6309558302575,-0.146485977640454,0.115995667335871,-1.26285732049196,0.206640460451927,0.654136614342023,62.7465650975377,66.9610194067064,51.8828652210791,56.2543593590084,44.6888257131603,45.2521001840533
"551","SP_2004",169.178934257055,-0.139641335341795,0.110516593627767,-1.26353274886597,0.206397785008073,0.654136614342023,220.417420983658,159.39633967466,164.804395408134,150.352560468623,134.066477139481,186.036411867774
"552","SP_0547",49.2809815886473,0.144703419145704,0.115236653500663,1.25570653737243,0.20922238813794,0.659094911411328,38.613270829254,56.0434618947434,35.605887896819,55.2315528252083,53.6265908557924,56.5651252300666
"553","SP_1044",110.729289693568,0.140045283342205,0.111576594188119,1.25514929328357,0.20942456894753,0.659094911411328,102.164279069068,100.44152911006,104.783041524925,122.736784056018,109.806828895194,124.443275506146
"554","SP_2098",611.178326436415,0.104956787671901,0.0836870322579801,1.25415831867897,0.209784466528036,0.659094911411328,546.216893605488,586.636756976145,624.629004818482,698.576862585505,600.107088148153,610.903352484719
"555","SP_RS10910",64.7429945527081,-0.145569334092786,0.116151700066371,-1.25326907836567,0.210107797721589,0.659094911411328,74.8132122316796,72.78371674642,65.1079092970405,54.2087462914081,56.1802380394016,65.3641447102991
"556","SP_0463",613.478678214729,-0.111006949526814,0.08904567390794,-1.24662933812572,0.212533439186501,0.660300671027372,605.745686133922,680.527751579027,637.854048894444,498.106781960675,591.169323005521,667.468477714786
"557","SP_0885",113.869827428891,-0.139244213320128,0.111753803104901,-1.24599082493347,0.212767763610773,0.660300671027372,116.644255630038,122.276644133986,129.198507511315,113.531525251817,109.806828895194,91.7612031509969
"558","SP_1450",88.125071155495,0.144063788341934,0.115382180052346,1.24857918507498,0.211819029420521,0.660300671027372,89.2931887926498,70.6002052440274,80.3675755385344,75.6876835012114,104.699534527976,108.102239328572
"559","SP_1774",393.590246631149,0.113527225363178,0.0908168876423323,1.25006734221379,0.211274948381574,0.660300671027372,332.235017760039,382.842350086169,408.959055272036,393.780515513059,422.628608887316,421.095932268273
"560","SP_RS09160",224.780620020914,-0.12841275239006,0.10304337009774,-1.24620101485673,0.212690606584617,0.660300671027372,206.741887564964,258.382194449791,251.275837443266,232.177083172635,186.416244403469,213.690473091363
"561","SP_2005",125.097367054278,0.138101126162605,0.11077211119643,1.24671385848838,0.212502435500703,0.660300671027372,133.537561617837,109.17557511963,104.783041524925,137.056075529221,132.789653547676,133.242294986379
"562","SP_0446",248.961742079787,-0.121761544704982,0.0978850889956173,-1.24392331819235,0.213527786368868,0.661480206527044,249.377374105599,268.57191479429,269.587436933058,227.063050503634,259.19518913633,219.975487005814
"563","SP_1503",122.240842665861,-0.139185750011037,0.112070783298639,-1.24194500934418,0.214256851965858,0.662454411062255,139.973106756046,131.010690143556,124.111952097483,125.805203657419,88.1008278345161,124.443275506146
"564","SP_1804",3023.39029833814,-0.0766266073555068,0.0617455217754131,-1.24100671841791,0.214603266995469,0.662454411062255,3035.16397580782,3075.83986970371,3219.78957695521,2827.03725942362,2943.07837910956,3039.43272902891
"565","SP_RS04250",88.8556327540009,0.142241070354577,0.114715538220787,1.23994597907751,0.214995375783442,0.662490175644199,91.7065182194782,82.2455999234546,69.1771536281055,91.0297815082137,104.699534527976,94.2752087167776
"566","SP_0251",155.778085218759,-0.131741523602618,0.107477666420601,-1.22575720138045,0.220290057335274,0.671450874776062,175.368605016195,162.307688344517,159.717839994302,130.91923632642,139.173771506699,167.181370124419
"567","SP_0404",78.8080810310019,0.142048403227607,0.115837118650993,1.22627707665612,0.220094424704291,0.671450874776062,58.7243493861571,80.062088421062,76.2983312074693,86.938555373013,72.7789447328611,98.0462170654487
"568","SP_0455",53.1374705756454,0.142063791253922,0.116059263177014,1.22406249501383,0.22092865294723,0.671450874776062,49.0710316788436,45.8537415502446,47.8136208900141,53.185939757608,62.5643559984245,60.3361335787377
"569","SP_RS03820",154.201767598843,0.13473312223328,0.110084778626207,1.22390328540122,0.220988714099186,0.671450874776062,152.844197032464,122.276644133986,156.665906746004,194.333241422029,157.049301791963,142.041314466612
"570","SP_1190",198.319246253752,0.126223167753195,0.102752102433568,1.22842418562483,0.219287773381251,0.671450874776062,186.630809008061,200.883058220119,171.925572987498,230.131470105035,201.738127505124,198.606439696678
"571","SP_1726",2792.29692156527,0.0788728522786535,0.0642534317891055,1.22752746557619,0.219624405287204,0.671450874776062,2765.67552314532,2596.92301351227,2767.08614512422,3002.95998323725,2903.49684776362,2717.64001660898
"572","SP_1776",1636.69703967755,0.100370675469366,0.0817185213011906,1.22824879686,0.219353585790005,0.671450874776062,1332.96228675154,1657.28523031598,1720.27304095774,1581.25890125504,1781.16891056739,1747.23386821761
"573","SP_2228",2481.71896013919,0.0765395789490069,0.0622634868418791,1.22928513694362,0.218964917919461,0.671450874776062,2365.06283829181,2480.46906671799,2383.55986692134,2469.05497259357,2639.19436426007,2552.97265205034
"574","SP_0719",49.7339471584844,0.140810439895084,0.115669283591027,1.21735378246959,0.22346963959055,0.675639906301107,45.8532591097391,42.9423928803878,44.7616876417153,63.4140050956095,56.1802380394016,45.2521001840533
"575","SP_0750",458.492358785637,0.105529493593664,0.0866270343144609,1.2182050837685,0.223146048255934,0.675639906301107,413.483775129928,453.442555330197,449.651498582686,519.585719170478,466.040611008672,448.749993491861
"576","SP_0932",592.415757650493,-0.0969863265622656,0.0798234808008702,-1.21500998940663,0.224362281434888,0.675639906301107,638.727854967243,591.731617148394,615.473205073586,549.247108650682,589.892499413716,569.422260649337
"577","SP_1415",123.701763308094,-0.139669323125519,0.114912102876272,-1.2154448454912,0.224196472695899,0.675639906301107,135.146447902389,95.3466689378102,172.942884070264,104.326266447616,122.57506481324,111.873247677243
"578","SP_1508",11653.0690649778,-0.0757080038435689,0.0623633612119377,-1.21398209417033,0.224754561831322,0.675639906301107,12106.8692912557,11683.2422121353,12166.0232388017,11811.3698523242,11741.6697502349,10409.2400451151
"579","SP_RS09360",101.352934247023,0.139646231372526,0.115021573420652,1.21408729875236,0.224714389624647,0.675639906301107,82.0532005121647,96.8023432727386,100.71379719386,137.056075529221,108.530005303389,82.9621836707643
"580","SP_2157",39.2988023248811,0.137160841585247,0.113064528903041,1.2131200024976,0.225083943512144,0.675639906301107,32.9821688333211,33.4805097033532,36.6231989795853,32.7298090816049,43.4120021213558,56.5651252300666
"581","SP_1107",6591.28162028697,-0.0838751701836658,0.0692218750162512,-1.21168590368253,0.225632637098267,0.67612120686417,6852.24668590803,6929.00983425918,6625.74708205664,5649.98329271205,6675.23373795435,6815.46908883158
"582","SP_0648",2059.23769455958,0.076158167171017,0.0630783812098512,1.20735766692635,0.227294431157871,0.678764330438858,2012.71674197486,2028.48218572273,1959.34114540781,2166.30423858872,2040.36409970372,2148.21775595964
"583","SP_RS05460",197.336926312608,0.123662768283785,0.102372321482046,1.20797073362718,0.227058519834797,0.678764330438858,187.435252150337,192.876849378013,177.012128401329,212.743759030432,187.693067995273,226.260500920266
"584","SP_0341",3061.76711242251,0.0724738683122274,0.0605904835206242,1.19612625780678,0.231647292240016,0.682862546989793,2952.30633215338,2995.77778128265,2988.85996116726,3195.24761159168,3232.9173344492,3005.49365389087
"585","SP_0521",160.612720722008,0.127580468313639,0.106742715873498,1.19521474856267,0.232003137659579,0.682862546989793,160.888628455225,131.73852731102,159.717839994302,176.945530347427,163.433419750986,170.95237847309
"586","SP_0764",1236.59477272947,0.0837047726659991,0.0698934605443502,1.19760521247743,0.231070745906765,0.682862546989793,1223.55801940199,1204.57051215325,1159.73463435353,1208.95732295178,1336.8343006194,1285.91384689685
"587","SP_0855",3347.18439390528,-0.071650665492003,0.0596160712109762,-1.20186828881154,0.229414562357981,0.682862546989793,3333.61238159226,3438.30277910088,3539.22525694381,3281.16336043089,3296.75851403943,3194.04407132443
"588","SP_RS07600",244.779453845361,-0.118618246381552,0.0991514175071238,-1.1963343476459,0.231566110115226,0.682862546989793,266.270680093397,261.293543119648,246.189282029434,234.222696240235,203.014951096928,257.685570492525
"589","SP_1724",269.236923431166,0.119348025109862,0.099793887670497,1.19594524169586,0.231717928522487,0.682862546989793,271.90178208933,227.08519624883,266.535503684759,318.092832011848,248.980600401893,282.825626150333
"590","SP_RS08685",396.534956471486,0.11048007190262,0.0924736805325191,1.19471909484308,0.232196799435932,0.682862546989793,370.848288589293,361.007235062243,402.855188775438,446.966455270667,443.05778635619,354.474784775084
"591","SP_1764",50.9063070143333,-0.138460886731696,0.115634759006231,-1.19739849783607,0.231151268885968,0.682862546989793,48.2665885365675,62.5939964019212,57.9867317176767,42.9578744196064,39.581531345942,54.0511196642858
"592","SP_2021",121.624924880389,-0.133982414928148,0.111560896145742,-1.20098008851699,0.229758925207252,0.682862546989793,110.208710491829,136.105550315805,145.475484835575,112.508718718017,109.806828895194,115.644256025914
"593","SP_0803",692.227745918884,0.100322994440821,0.0840613549550871,1.19344964751546,0.232693320964315,0.683168755141438,678.145568938773,620.117266679498,695.84078061212,796.766289830319,722.682152961393,639.814416491197
"594","SP_0186",1585.63180049722,0.0790653818811193,0.0663778078368692,1.19114180563828,0.233597920465508,0.684669999209509,1483.39315435717,1604.1531170911,1524.94931306662,1605.80625806624,1676.46937603941,1619.01958436279
"595","SP_1362",745.277561549392,0.0961286185586951,0.0809683277177045,1.187237297204,0.235134033020609,0.688014036115765,699.061090637952,729.292841799128,722.290868764043,841.769777317526,794.184274102449,685.066516675251
"596","SP_1041",58.4275669408459,-0.137142048564122,0.115971782026394,-1.18254670375686,0.236988845497472,0.690037683409191,78.8354279430602,56.0434618947434,57.9867317176767,51.1403266900077,62.5643559984245,43.9950974011629
"597","SP_1059",276.698725528596,-0.12015200960872,0.101594843671868,-1.18265854118333,0.236944501363487,0.690037683409191,299.252848926718,315.153493511999,259.414326105396,213.766565564232,286.008484564226,286.596634499004
"598","SP_1389",1191.43872063186,0.0841019976153865,0.0711233040925163,1.18248158867855,0.237014666673576,0.690037683409191,1208.27359969874,1176.91269978961,1071.22857015287,1245.77835816859,1234.68841327503,1211.75068270632
"599","SP_1431",183.771756614423,-0.123799482471154,0.104787993573367,-1.18142812214909,0.237432691777324,0.690100695132424,169.737503020262,210.344941397154,204.479527636018,175.922723813626,177.478479260837,164.667364558638
"600","SP_2096",638.498377908245,0.0948646527960856,0.0805239393365867,1.17809254710646,0.238759712931403,0.692801100355955,617.007890125787,585.908919808681,641.923293225509,711.873347524907,626.920383576049,647.35643318854
"601","SP_1007",153.721036580833,-0.129723066489664,0.110459912995747,-1.17439044601328,0.240238670299899,0.695276631430887,160.084185312949,157.212828172267,175.994817318563,147.284140867222,173.648008485423,108.102239328572
"602","SP_1897",139.870321190161,0.127944319477977,0.108985365600508,1.17395871246571,0.240411563538997,0.695276631430887,119.862028199143,133.194201645949,139.371618338977,151.375367002423,163.433419750986,131.985292203489
"603","SP_0211",8156.63940208882,-0.089043071114477,0.0759426390613657,-1.17250430344573,0.240994645359352,0.69580709381531,8715.33700341953,8092.82146503444,8517.94569600187,6684.040698384,8526.62794607099,8403.06360362211
"604","SP_0149",1163.48392906152,0.0811753835874107,0.0695175631371302,1.16769604577888,0.242929392382805,0.700231907514012,1072.32270865407,1141.97651575133,1167.87312301566,1196.68364454618,1209.15194143894,1192.89564096296
"605","SP_0430",220.466448598418,0.11844983424016,0.101541969720733,1.16651109453488,0.243407865584843,0.700451395013572,201.110785569031,212.528452899546,212.618016298148,265.92969878804,208.122245464147,222.489492571595
"606","SP_1020",1955.55229326521,0.0798730250434875,0.068537940996018,1.1653840760715,0.24386356010688,0.700604716412671,1957.21016515781,1965.16035215334,1760.96548426839,1914.69383127389,2088.88339619229,2046.40053054552
"607","SP_1705",122.405597432592,0.132135711089099,0.113776678999867,1.16136023876434,0.24549543157934,0.70387192130056,114.23092620321,88.7961344306324,138.354307256211,152.398173536223,117.467770446021,123.186272723256
"608","SP_2072",257.350351715283,0.115281305903185,0.0993300630776364,1.1605882683582,0.245809378604676,0.70387192130056,220.417420983658,245.281125435435,265.518192601993,240.359535443036,280.901190197008,291.624645630565
"609","SP_0224",10806.8963327213,-0.073609648822363,0.0634926594633983,-1.15934108674085,0.246317180408586,0.704167834304349,11307.2528078332,10484.4943973218,11528.1691899072,9777.00765659567,10822.3567641356,10922.0971805344
"610","SP_0063",57.3694714290438,0.132785549707399,0.116121717660697,1.14350314809667,0.252829748403459,0.709183841662496,42.6354865406346,58.226973397136,54.9347984693779,65.4596181632098,66.3948267738382,56.5651252300666
"611","SP_0152",345.024209062,0.104630464019728,0.0909323727565857,1.15064042483319,0.249880195000439,0.709183841662496,309.710609776308,346.450491712959,332.660724064566,362.073512965254,339.635075420019,379.614840432891
"612","SP_0754",238.349927684727,0.119718773503021,0.10437723510485,1.14698165153311,0.251389204314804,0.709183841662496,203.524114995859,211.072778564618,259.414326105396,214.789372098032,293.669426115054,247.629548229403
"613","SP_1228",342.047725669276,-0.104401796359458,0.0911029153004648,-1.14597645986555,0.251804892350321,0.709183841662496,358.781641455151,341.35563154071,373.353167375217,347.754221492052,325.590015910168,305.451676242359
"614","SP_1673",1167.53582009655,0.0873721602672682,0.0757649424894279,1.15320037733098,0.248828148690527,0.709183841662496,1129.43817175568,1080.83819368434,1172.95967842949,1202.82048374898,1096.79146536014,1322.36692760067
"615","SP_RS08385",166.835528550715,-0.123820650761243,0.107674588828113,-1.14995238996366,0.250163481077598,0.709183841662496,170.541946162538,189.965500708156,171.925572987498,182.059563016427,157.049301791963,129.471286637708
"616","SP_RS08815",139.19418687013,0.124447000579768,0.108620210044791,1.14570760384694,0.251916156561836,0.709183841662496,123.884243910523,138.289061818198,128.181196428548,138.078882063021,163.433419750986,143.298317249502
"617","SP_1845",947.331720158298,-0.0927325565985388,0.0807810993944295,-1.14794868222521,0.250989749466007,0.709183841662496,967.745100158178,1021.15554595227,961.358973214113,1037.12582527336,868.240042427115,828.364833924753
"618","SP_1985",431.469336712761,0.097397119195229,0.0851653992784894,1.14362311479034,0.252779971331216,0.709183841662496,425.55042226407,405.405302277559,410.993677437568,433.669970331265,444.334609947994,468.862038018107
"619","SP_2075",521.592858448389,0.096021571999168,0.0834688174632675,1.15038855128653,0.249983873422919,0.709183841662496,493.123646215264,513.853040229725,497.4651194727,586.068143867488,534.989084966119,504.058115939038
"620","SP_RS10835",1169.49996998774,-0.0816358094791489,0.0714105613268575,-1.14318957815622,0.252959888381626,0.709183841662496,1224.36246254426,1251.15209087096,1143.45765702927,1179.29593347158,1141.4802910733,1077.25138493705
"621","SP_2148",46.1610782798054,0.132138798478854,0.114802105810038,1.15101371657332,0.249726592602076,0.709183841662496,36.1999414024256,50.948601722494,35.605887896819,43.9806809534066,56.1802380394016,54.0511196642858
"622","SP_0179",191.140589174742,-0.122480399586089,0.10752690395749,-1.13906748058617,0.254675009761868,0.709826616701889,199.501899284479,230.724382086151,178.029439484095,197.40166102343,196.630833137905,144.555320032392
"623","SP_0823",307.166052914131,-0.108246157630415,0.0949563814318182,-1.13995664112516,0.254304365554835,0.709826616701889,347.519437463286,298.413238660322,319.435679988605,286.385829464043,271.963425054376,319.278706854154
"624","SP_1273",409.099853631213,-0.100586455513097,0.0882440673235033,-1.13986649260336,0.254341926619878,0.709826616701889,447.270387105525,418.506371291915,414.045610685867,416.282259256662,357.510605705283,400.983887742027
"625","SP_1622",243.424600895119,0.116463947477391,0.102276204775332,1.13871987852135,0.254820008867709,0.709826616701889,218.00409155683,218.35115023926,256.362392857097,297.636701335845,247.703776810089,222.489492571595
"626","SP_0717",67.4308630840028,-0.132004387234877,0.116159125828206,-1.13640995740709,0.255785030381041,0.710242006209558,62.7465650975377,80.7899255885262,76.2983312074693,54.2087462914081,68.9484739574474,61.593136361628
"627","SP_1449",226.451334486922,-0.112829546667024,0.0992377741818938,-1.13696168215359,0.255554304441131,0.710242006209558,230.875181833248,239.458428095722,244.154659863902,213.766565564232,197.90765672971,232.545514834718
"628","SP_0054",112.484523920935,0.125605193879278,0.111232404798707,1.12921404609189,0.258807549819335,0.71294927885358,106.186494780448,108.447737952166,99.6964861110933,118.645557920818,118.744594037826,123.186272723256
"629","SP_0202",981.476957668412,0.0884943842319521,0.0783048853437726,1.13012596651468,0.258423149608371,0.71294927885358,986.247292430528,932.35941152164,923.718463151762,1124.06438064637,1004.86016675021,917.612031509969
"630","SP_0793",106.884854961177,0.12818266038406,0.113418099255113,1.1301781746116,0.25840115440519,0.71294927885358,103.77316535362,86.6126229282398,106.817663690457,97.1666207110146,117.467770446021,129.471286637708
"631","SP_1206",81.2603526077446,-0.130191019972003,0.115176241002025,-1.13036350934316,0.258323083605009,0.71294927885358,84.466529938993,93.8909946028818,84.4368198695994,72.6192638998109,84.2703570591023,67.8781502760799
"632","SP_1283",1904.17025585646,0.0750035364454466,0.0662239167894775,1.13257475669823,0.257392874361086,0.71294927885358,1809.192626979,1938.95821412463,1800.64061649628,1998.5639670455,2012.27398068402,1865.39212980931
"633","SP_0383",387.628786014016,-0.0997879013764493,0.0886425845102242,-1.12573321195232,0.260278461430954,0.713697037999635,393.372696573025,425.056905799093,391.664766865009,346.731414958252,383.047077541374,385.899854347343
"634","SP_1636",187.523329784255,-0.115921487325141,0.103019194672295,-1.12524163767625,0.260486653430298,0.713697037999635,193.06635414627,201.610895387583,198.37566113942,170.808691144626,195.354009546101,165.924367341529
"635","SP_1986",83.0848875833222,0.130096876432543,0.115673133229057,1.12469397863481,0.260718734157247,0.713697037999635,68.3776670934706,71.3280424114916,90.5406863661969,107.394686049016,79.163062691884,81.7051808878739
"636","SP_2094",382.491245271157,0.100012869835171,0.0888922357451179,1.12510242314007,0.260545634631388,0.713697037999635,383.719378865711,355.18453772253,360.128123299255,399.91735471586,425.182256070925,370.815820952659
"637","SP_RS00415",210.048654276613,-0.113950752963433,0.101693339707427,-1.12053309775518,0.262486656534176,0.715281821649636,233.288511260076,224.901684746438,205.496838718784,211.720952496632,177.478479260837,207.405459176911
"638","SP_RS02810",45.772671492847,-0.128730679498953,0.115129136654525,-1.11814162113665,0.263506512750207,0.715281821649636,49.0710316788436,48.7650902201014,53.9174873866117,42.9578744196064,47.2424728967695,32.6820723551496
"639","SP_0977",802.733228976987,-0.083963725684228,0.0751971753373214,-1.11658084638926,0.264173584905638,0.715281821649636,829.380879686684,837.740579751294,819.952732709604,769.150513417715,824.828040305759,735.346627990865
"640","SP_RS05570",39.3960999413411,0.1270393399126,0.113753017178837,1.1167997391478,0.264079960418341,0.715281821649636,36.1999414024256,37.8475327081384,30.5193324829877,36.8210352168055,45.9656493049649,49.0231085327244
"641","SP_1192",85.6209534175803,0.12851666258676,0.114858760647266,1.11891040668145,0.263178362859836,0.715281821649636,82.0532005121647,70.6002052440274,84.4368198695994,82.8473292378124,94.484945793539,99.3032198483391
"642","SP_1590",1279.57836136242,0.0767375122872045,0.0685586947048427,1.11929657671537,0.263013635768737,0.715281821649636,1283.89125507269,1216.21590683268,1225.85985473334,1334.7625266092,1354.70983090466,1262.03079402193
"643","SP_1910",193.375980111485,-0.117465142408111,0.105001094208104,-1.11870398393472,0.263266445028376,0.715281821649636,203.524114995859,188.509826373228,221.773816043044,176.945530347427,158.326125383768,211.176467525582
"644","SP_1365",704.093478221625,-0.0886498547518273,0.0794979738119173,-1.11512093329023,0.264798602160208,0.715860817330625,739.283247751758,764.22902583741,681.598425453393,651.527762030698,660.117796962968,727.804611293523
"645","SP_0058",5273.17274679834,0.0662416049257504,0.0595121960627144,1.11307613074713,0.265675734101942,0.716253794753476,5031.79185493716,4971.85569094795,5427.35462655798,5359.5062371128,5463.5281493318,5384.99992190234
"646","SP_1527",204.785617939256,-0.117398995748108,0.10549265534267,-1.11286416449337,0.26576677278044,0.716253794753476,180.195263869852,238.002753760793,230.92961578794,176.945530347427,187.693067995273,214.947475874253
"647","SP_0991",918.277482298804,0.0852982303344518,0.0767353929037306,1.11158915210695,0.26631483880698,0.716621536882461,906.607421345192,854.480834602971,899.302997165372,860.180294925929,1004.86016675021,984.233179003158
"648","SP_0782",42.1819371312086,-0.126809372729216,0.114618344828069,-1.10636192591538,0.268569898194263,0.721313274856648,49.0710316788436,42.9423928803878,47.8136208900141,34.7754221492052,35.7510605705283,42.7380946182725
"649","SP_1297",1426.04785178594,0.091757549274171,0.0830630921198275,1.10467292912478,0.269301337539817,0.721313274856648,1363.53112615803,1281.72125190446,1472.04913676277,1268.28010191219,1492.60677881956,1678.09871515864
"650","SP_2190",4109.86375691411,0.0697350150868726,0.0631177582751891,1.10483985794985,0.269228986282769,0.721313274856648,3942.57584029529,3807.31622300523,4259.48150354232,4345.90496211685,4219.90197091414,4084.00204161081
"651","SP_0716",77.2292781881107,-0.127837923174619,0.116039931974513,-1.10167182106499,0.270604371887081,0.723690032957615,76.4220985162318,95.3466689378102,79.3502644557681,75.6876835012114,52.3497672639878,84.2191864536547
"652","SP_1436",43.9376734252961,-0.125265585927343,0.114158102160862,-1.09729912775555,0.272510652073504,0.727670314815906,53.0932473902242,46.5815787177088,46.7963098072479,50.1175201562075,26.8132954278962,40.2240890524918
"653","SP_1375",525.981599833521,-0.0885995483942389,0.0810708499453904,-1.09286566569759,0.274452785094549,0.727813203512176,555.065768170526,553.884084440256,524.932518707389,512.426073433877,499.238024395591,510.343129853489
"654","SP_1519",355.080820998153,-0.101745093440564,0.0930145601794666,-1.09386200659609,0.274015504149696,0.727813203512176,343.497221751905,398.854767770381,368.266611961385,306.841960140046,343.465546195432,369.558818169768
"655","SP_1899",536.249455040284,-0.0911119953880716,0.0833190975431441,-1.09353075194906,0.274160834607566,0.727813203512176,533.34580332907,532.04896941633,605.300094245923,530.83659104228,505.622142354614,510.343129853489
"656","SP_2056",168.067925869105,0.115354614878705,0.105584707724402,1.09253145995161,0.274599570307652,0.727813203512176,151.235310747911,176.136594526336,147.510107001107,174.899917279826,186.416244403469,172.20938125598
"657","SP_2173",1283.4462150963,0.077671349653473,0.0711011289770274,1.09240669973846,0.274654379498851,0.727813203512176,1244.47354110116,1174.72918828722,1316.40054109954,1277.48536071639,1384.07677351617,1303.51188585731
"658","SP_0666",202.686281109867,-0.110311073026243,0.101536101966818,-1.08642217782098,0.277292253980095,0.730012131355934,199.501899284479,216.895475904332,223.808438208577,203.538500226231,181.308950036251,191.064422999336
"659","SP_0798",438.862395667069,-0.0992177064896503,0.0915321683048532,-1.08396543343319,0.278380125385617,0.730012131355934,477.839226512018,398.854767770381,496.447808389934,390.712095911659,451.995551498822,417.324923919602
"660","SP_0910",405.90862724983,0.106854415071676,0.0985557676570685,1.08420255467426,0.278274999223728,0.730012131355934,382.914935723435,338.444282870853,437.443765589491,350.822641093453,448.165080723408,477.66105749834
"661","SP_1078",120.475902270921,-0.123418837043179,0.113694963606806,-1.08552598222381,0.277688762485349,0.730012131355934,131.928675333284,138.289061818198,114.956152352587,81.8245227040123,125.128711996849,130.728289420598
"662","SP_1766",115.819187128833,-0.121597885624252,0.111763806154699,-1.08798984043135,0.276599592622237,0.730012131355934,137.559777329217,112.086923789487,121.060018849185,111.485912184217,99.5922401607573,113.130250460133
"663","SP_2066",1590.36504094727,-0.0768034070667737,0.070612401710745,-1.08767589270493,0.276738213813613,0.730012131355934,1679.67728107255,1558.29937554085,1673.47673115049,1428.86072771881,1638.16466828528,1563.71146191562
"664","SP_2153",69.7220206595142,-0.125953949055109,0.11620686390767,-1.08387701741253,0.278419330970902,0.730012131355934,88.4887456503737,58.9548105646002,80.3675755385344,66.48242469701,54.903414447597,69.1351530589702
"665","SP_RS08365",126.966192250652,0.119261460264906,0.110448201508743,1.07979540305566,0.2802332986945,0.733663418085901,115.035369345486,128.827178641163,111.904219104288,119.668364454618,146.834713057527,139.527308900831
"666","SP_1734",784.48808862345,0.0810203620678863,0.075144790584564,1.0781900040923,0.280948971879899,0.734432672737095,780.309848007841,767.868211674731,730.429357426173,844.838196918927,787.800156143426,795.682761569603
"667","SP_RS05110",51.6032059231605,-0.124318881298203,0.115556771429271,-1.07582515295779,0.282005460828099,0.734987286379821,56.3110199593287,56.0434618947434,56.9694206349104,37.8438417506057,40.8583549377466,61.593136361628
"668","SP_1243",3261.12167272703,-0.0769299945886952,0.0714917718640511,-1.07606781288042,0.281896929464301,0.734987286379821,3017.46622667774,3566.40212057458,3492.42894713656,3283.20897349849,3248.23921755085,2958.98455092393
"669","SP_2135",24343.5948772223,-0.0757693660981573,0.0706010971945178,-1.07320380431766,0.283179684169127,0.736944439668834,25097.0171527305,26252.3587932662,23817.2870697236,24189.3745243736,25771.4073769837,20934.1243462562
"670","SP_1699",298.611430922106,-0.11021748852984,0.103077317042997,-1.06927005564052,0.284947999486999,0.740439503144576,326.603915764106,325.343213856497,287.899036422851,215.812178631832,321.759545134754,314.250695722592
"671","SP_0439",1026.27184633178,0.078988326614845,0.0740142204610898,1.06720473610028,0.285879394373052,0.740648847624231,924.305170475267,1065.55361316759,992.895616779867,1044.28547100996,1050.82581605517,1079.76539050283
"672","SP_2224",1064.88539842145,-0.078163183304223,0.0731845398420746,-1.068028622888,0.285507600687728,0.740648847624231,1059.45161837766,1115.77437772262,1115.99025779458,994.167950853749,1114.6669956454,989.26119013472
"673","SP_0117",8843.74042219694,-0.0591536012319891,0.0555563083344322,-1.06475039478689,0.286988898316541,0.741317020725664,9036.3098171877,9035.37059690058,9037.79165929543,8488.27142400747,8495.98417986768,8968.71485592278
"674","SP_1662",2374.36484690594,-0.0697983778501919,0.0655425253259627,-1.06493269069301,0.286906390245733,0.741317020725664,2562.15140814946,2319.61705270841,2429.33886564582,2229.71824368433,2293.17517088103,2412.18834036662
"675","SP_0153",79.3380645898733,0.12156962046768,0.115193448648059,1.05535186153773,0.291264430342982,0.742907306262004,70.7909965202989,79.3342512535978,70.1944647108718,91.0297815082137,81.7167098754932,82.9621836707643
"676","SP_0618",469.507399402215,0.087923414071558,0.0834545893290456,1.05354798074546,0.292089916061813,0.742907306262004,444.052614536421,455.626066832589,458.807298327582,496.061168893074,462.210140233258,500.287107590367
"677","SP_RS03990",189.463546472929,0.116111580740881,0.110138145550385,1.05423584318262,0.291774953607069,0.742907306262004,136.755334186941,219.078987406724,177.012128401329,186.150789151628,191.523538770687,226.260500920266
