"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.WT4.KAN180min.a","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.WT4.KAN180min.b","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.WT4.KAN180min.c","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.WT4.NDC180min.a","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.WT4.NDC180min.b","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.WT4.NDC180min.c"
"40","SP_0107",1178.45467875444,1.32226588179129,0.138994181268225,9.51310241714102,1.85059409882115e-21,9.84978709097555e-20,1710.99571655214,1548.55835641206,1816.40535793979,599.409078594527,653.600170616965,741.759392411174
"41","SP_0289",1518.43799251359,-1.51060082707023,0.16223149140637,-9.31139086483746,1.26169166779841e-20,6.55156478229955e-19,687.528156834062,702.73907425077,931.912851065588,2458.84764610356,2290.61384186884,2038.98638495874
"42","SP_1266",101.702768600872,2.10713906067744,0.228431640483956,9.22437476793165,2.85219985693499e-20,1.44579368938443e-18,149.190480162778,154.475976682151,199.990147241951,32.9155274372717,36.1589365135957,37.4855435674866
"43","SP_1809",976.613875713435,1.99313796660529,0.216537606095103,9.20458114665731,3.43006328194469e-20,1.69828016913029e-18,1179.96107037834,1483.9823333728,2088.55689851646,417.507479599078,320.499664552326,369.17580786161
"44","SP_0520",1953.09076009636,1.83952238949165,0.204840183722438,8.98028090027609,2.70076355153308e-19,1.30680127300317e-17,3517.97411964258,3646.64600692291,2111.23619356452,803.831827941793,843.708518650567,795.147893855776
"45","SP_1650",4647.01539428245,-1.21079198600334,0.13604797692385,-8.89974267446147,5.59763120889259e-19,2.64830152082941e-17,2381.83123224911,2938.84214655142,2999.85220862927,6897.24666159251,6536.00170616965,6128.31841050273
"46","SP_RS02475",437.721977647766,-1.99989655863841,0.228692923837394,-8.74489916469993,2.23214898607166e-18,1.03309678072751e-16,214.917754640086,149.411190561425,121.643491621393,598.254147807254,678.801853641592,863.303427614842
"47","SP_1546",862.879177489554,1.46014469009639,0.167375267188789,8.72377809828641,2.69070140431008e-18,1.21883048718642e-16,1101.71431504821,1272.52751283247,1453.53663717088,382.282090587261,465.135410606708,502.07909869179
"48","SP_0117",16755.9644004822,0.978415547733867,0.113548605487381,8.61671126240822,6.89046015271145e-18,3.05620618023389e-16,21678.5243867299,23147.3387682492,22069.0158358541,12209.9282830469,10309.1319450959,11121.847183917
"49","SP_0387",336.267464658714,1.8105406813288,0.210693132533634,8.59325911365327,8.45366091562484e-18,3.67302940599292e-16,416.272738356283,505.212415542445,670.070080965301,141.479021440905,123.269101750894,161.301429896457
"50","SP_0342",1722.12164387367,1.41990918386237,0.167840619447401,8.45986620245615,2.67684467792681e-17,1.13980046386124e-15,2160.65373718261,2318.40584676245,3105.00166748844,878.902329114518,881.511043187508,988.255239506464
"51","SP_0386",969.569962598648,1.90076415992856,0.225910131105998,8.41380663462459,3.96914824372935e-17,1.65692482566663e-15,1216.47622286573,1362.42746647537,2086.49514442118,393.253933066351,449.795255722153,308.971753041101
"52","SP_0095",4957.37762536282,0.97194735754466,0.117098917164456,8.30022498141152,1.03914421380538e-16,4.17422270036161e-15,6043.77938169912,7242.64415263856,6480.09312145828,3377.59508737899,3378.66911332341,3221.48489567854
"53","SP_0770",3096.14185336937,-0.818836118237285,0.0986499101584319,-8.30042436858009,1.03740163058997e-16,4.17422270036161e-15,2288.97841592402,2172.79324579157,2234.94143928119,3948.70836168533,4076.09829789624,3855.33135963786
"54","SP_1649",2530.25965648773,-1.39112298988441,0.167791945999746,-8.29076140452247,1.12525803677152e-16,4.43643400053067e-15,1294.72297819586,1681.50899208112,1121.59422783115,3795.10256697806,3809.28917543986,3479.33999840034
"55","SP_0722",89.8761275968618,2.05887751107891,0.248604741580332,8.28173066205829,1.21397915697001e-16,4.69920295488938e-15,123.108228386069,136.749225259609,183.496114479729,28.8732696818173,30.6803097691115,36.3496180048355
"56","SP_0267",477.431623001286,1.33180317088054,0.161094905892903,8.26719605749625,1.37146322553812e-16,5.21400929851903e-15,781.424263230216,643.227837332236,637.082015440855,237.338276784538,267.904847805277,297.61249741459
"57","SP_1810",419.568709591803,2.51109545990525,0.305367527736152,8.22319084979764,1.9815912499722e-16,7.40141714244001e-15,439.225119919788,555.860276749708,1210.2496539281,112.605751759087,105.189633494097,94.281821700042
"58","SP_0044",699.149443963262,-3.73352853558107,0.454834846429808,-8.20853671368219,2.23900349475207e-16,8.21868696608132e-15,41.7316028427352,34.1873063149023,6.18526228583355,1767.62156992085,1422.79936554255,922.3715568727
"59","SP_0845",9862.02499604076,-1.25365886845363,0.152825208307304,-8.20322041330216,2.34031544754289e-16,8.44496879291325e-15,5500.2252546725,5111.63539234299,6609.98362946078,15919.5659717668,13301.5578729332,12729.1818550683
"60","SP_0545",173.873001823537,1.53576143567087,0.188197163477249,8.16038566838725,3.3395654187147e-16,1.18498912940727e-14,236.826846132522,293.757595002124,253.595753719175,78.535293534543,95.3281053540251,85.1944171988331
"61","SP_2194",4993.74996960461,1.22881539423316,0.152453747713181,8.06025048688861,7.61382707414986e-16,2.65735046571558e-14,6379.71878458314,6260.07564521767,8498.55038073529,3047.284882219,2891.61919573876,2885.25092913382
"62","SP_1242",6594.51782227263,-1.48015303284505,0.187077388352082,-7.91198255376209,2.53321900036321e-15,8.69874718027948e-14,2888.87020678834,4003.71342843411,3245.20094596733,7790.0081601543,10110.8056569456,11528.5085353461
"63","SP_1004",2413.01502194219,0.93634240149585,0.118531266068016,7.89953935832046,2.79936034805486e-15,9.46006060477586e-14,3154.90917491078,3064.19560303939,3321.48584749261,1757.80465822904,1495.11723856974,1684.57760941159
"64","SP_1267",7873.84180835688,1.31373101353438,0.166463320089147,7.89201496660544,2.97346058717264e-15,9.89140248451649e-14,12076.0825726165,13120.3284457414,8754.20788854975,4356.97639498623,4466.72438477797,4468.73116346946
"65","SP_0292",1212.77393887831,-1.09904637163031,0.139700914821174,-7.86713797140959,3.62846405551401e-15,1.18846153449067e-13,734.476210032139,872.4094092951,680.37885144169,1565.50868214813,1713.16658300021,1710.70389735257
"66","SP_0648",2542.16227952254,0.830598115730767,0.106424081033791,7.80460688654702,5.96873011818441e-15,1.92536763963858e-13,3100.65809121522,3299.70815765316,3389.52373263678,1910.83298754267,1774.52720253843,1777.72350554898
"67","SP_RS01915",182.665334329006,1.85255430509202,0.237687903300376,7.79406221086005,6.48885740734168e-15,2.06190707764633e-13,210.744594355813,293.757595002124,369.053983054735,68.7183818427251,67.3871089571556,86.3303427614842
"68","SP_2195",434.593008588829,1.35560337717241,0.175863216611492,7.70828262607714,1.27522096172317e-14,3.99256680515975e-13,543.554127026626,605.241941426789,746.354982490581,228.676295879993,267.904847805277,215.825856903711
"69","SP_0501",1391.32119394379,-1.61018319369826,0.210306594856253,-7.65636091820537,1.9127569245175e-14,5.90182535115618e-13,509.125554681369,590.04758306461,882.430752778919,2239.98826191539,2304.31040873005,1822.02460249238
"70","SP_RS01910",160.503760869365,1.9105776884789,0.250934945031742,7.61383667881418,2.66076980780876e-14,8.09254131546408e-13,182.575762436966,263.368878277766,329.880655244456,52.5493508209075,60.8127568637746,73.835161572322
"71","SP_1894",505.662164975674,1.4463995383621,0.190030467616881,7.61140861516044,2.7112457204917e-14,8.12991850553073e-13,899.316041260943,781.243259122027,560.797113915575,269.676338828173,267.356985130829,255.583251596499
"72","SP_0391",1134.94931025231,1.23129998622228,0.162971117347722,7.55532640544599,4.17810731205228e-14,1.23544312046657e-12,1361.49354274424,1502.97528132552,1948.35762003757,668.127460437252,642.642917127996,686.099039841269
"73","SP_2240",2300.61490845553,1.36960312006749,0.184859926133806,7.40886977892734,1.27380305076573e-13,3.71496807545237e-12,2820.01306209783,3004.68436612086,4226.59589531959,1123.17019062269,1219.54231332218,1409.68362325003
"74","SP_2106",2002.37448135406,1.08007555142246,0.146359639421572,7.37959970174176,1.58766151299225e-13,4.56774508264934e-12,2479.90049892954,2584.30711810058,3137.98973301289,1320.66335524632,1137.36291215492,1354.02327068012
"75","SP_1794",347.123656672947,1.28770025235724,0.175864323794686,7.32212324007553,2.44077834200287e-13,6.92855612016549e-12,429.835509280172,497.615236361356,566.982376201409,202.690353166357,217.501481756023,168.116983272364
"76","SP_2063",2607.52594028955,1.13442109312111,0.157473895873221,7.20386757964261,5.85282089811687e-13,1.63955995948563e-11,4157.51093320749,3288.31238888153,3368.90619168401,1462.14237668723,1509.90953077985,1858.37422049721
"77","SP_0720",168.282239865595,1.47461648371591,0.20494234280089,7.19527484444034,6.23350713967008e-13,1.72352424679969e-11,225.35065535077,216.519606661048,311.324868386955,79.6902243218157,88.2058905861956,88.6021938867865
"78","SP_0955",151.12951510101,1.38452846610753,0.193217271660233,7.16565581436313,7.74150495354848e-13,2.11303385206471e-11,245.173166701069,225.382982372319,189.681376765562,76.2254319599976,79.4400877950209,90.8740450120887
"79","SP_0298",270.082080019082,1.78285769040117,0.249614416109252,7.14244681132855,9.16839990203727e-13,2.47082574575156e-11,297.337670254488,386.189941705378,597.908687630576,103.943770854542,109.024672215236,126.087737454273
"80","SP_1896",118.50363871472,1.38140494254957,0.19841154401618,6.96232141833907,3.34710756720586e-12,8.9074900132266e-11,183.619052508035,169.67033504433,164.940327622228,57.1690739699982,65.195658259362,70.4273848843687
"81","SP_0389",134.396567534409,1.60259077428584,0.232511967026034,6.89250878044658,5.48169073596423e-12,1.44080488603307e-10,174.229441868419,188.663282997053,255.657507814453,75.0705011727249,53.6905420959451,59.0681292578576
"82","SP_0536",48.4974495522653,2.17164881984137,0.315529200149067,6.8825605326398,5.87861713195436e-12,1.52628974072327e-10,64.6839844062395,83.5689709919834,98.9641965733368,11.5493078727269,19.7230562801431,12.4951811891622
"83","SP_1953",264.2337560587,1.07432467003858,0.156749014842432,6.8537889767187,7.19191507284972e-12,1.84476954097555e-10,346.372303594702,346.937849269749,387.609769912236,158.802983249995,160.523763613387,185.155866712131
"84","SP_0521",280.59183765541,1.2749142519914,0.186349429315052,6.84152485294692,7.83546072195483e-12,1.96255245612257e-10,340.112563168292,381.125155584652,482.450458295017,144.366348409086,159.42803826449,176.068462210922
"85","SP_1414",10160.1863799368,-0.853655312474448,0.124761225748483,-6.84231264443818,7.79247865260179e-12,1.96255245612257e-10,6538.29887538554,8065.67189725658,6976.97585842024,13719.4228220123,12627.1389206872,13033.6099058588
"86","SP_0913",467.853755553915,1.32415313518728,0.19437043947512,6.81252323533886,9.59015603628706e-12,2.37412118619246e-10,668.748935554831,834.423513389653,521.623786105296,250.042515444538,244.894615478444,287.38916735073
"87","SP_0547",141.510162148768,1.52815835694688,0.224964978179066,6.79287224756602,1.09922715721663e-11,2.68994783645311e-10,174.229441868419,248.174519915587,218.545934099452,58.3240047572709,81.6315384928146,68.1555337590665
"88","SP_0828",1085.79799832774,0.978319524723187,0.144242149742825,6.78248020060342,1.18130056095033e-11,2.85794192529915e-10,1469.99571013535,1597.94002108914,1272.10227678643,765.719111961794,652.504445268068,756.526424725638
"89","SP_1586",8458.4991395378,-1.17200321148965,0.174369931357543,-6.72136074359331,1.80035248564617e-11,4.306685889821e-10,6173.1473505116,4928.03689546666,4203.91660027153,13512.6902110905,10862.4732462888,11070.7305335977
"90","SP_RS04335",1530.86901123022,1.2867211084842,0.191668145635903,6.71327572046576,1.9030303009752e-11,4.50172390086245e-10,1669.26411370941,2464.01844773333,2449.36386519009,740.310634641795,869.458064349642,992.798941757069
"91","SP_0284",9489.65822580292,-0.753402756255184,0.112523310724665,-6.69552603281199,2.14897184472452e-11,5.0276495136467e-10,7021.3421782902,6685.51767935867,7403.75895614276,12875.168416516,11202.1481044468,11750.0140200631
"92","SP_0505",408.936143844192,-1.16253867396616,0.173692943604236,-6.69306794992797,2.18539596962158e-11,5.05729132535254e-10,258.735937624958,268.433664398492,212.360671813618,496.042773133621,563.750692007424,654.293124087038
"93","SP_1717",275.057998642339,0.988444509224649,0.147845862676667,6.68564200126678,2.29914455641518e-11,5.26331049527733e-10,364.108234802865,373.527976403562,366.992228959457,194.028372261812,182.438270591324,169.252908835015
"94","SP_0544",50.0718557385437,1.79108209904083,0.268297832684228,6.67572332255415,2.46015718813253e-11,5.57199431227038e-10,78.2467553301285,79.7703814014387,80.4084097158361,19.0563579899994,21.3666443034884,21.5825856903711
"95","SP_1241",7291.35150155691,-1.124153562847,0.168975656053193,-6.65275453934691,2.87657725190892e-11,6.44656102033061e-10,3886.25551472971,4397.50054932058,5251.28768067268,8477.76944397519,10219.2824664864,11516.0133541569
"96","SP_RS08485",1687.43219973287,0.877496674071221,0.132028792595441,6.64625235769612,3.00649616381233e-11,6.66753159662131e-10,2254.54984357877,2363.98892184899,1960.72814460923,1086.21240542997,1258.44056320802,1200.67331972222
"97","SP_1895",169.169421511658,1.31461190441251,0.198339066481507,6.62810372022742,3.40026528852676e-11,7.46305649409637e-10,247.259746843206,263.368878277766,218.545934099452,79.1127589281794,93.1366546562314,113.592556265111
"98","SP_0981",7232.62596951042,0.872259140741963,0.133379541557834,6.53967715403898,6.1651774385939e-11,1.33935334354759e-09,9338.48942613307,8226.47885658964,10613.9100824904,5003.1601704653,4890.77009480104,5322.94718658309
"99","SP_0726",622.868440903104,1.02504612454315,0.156834596432606,6.53584188603201,6.32527122353383e-11,1.35314870069802e-09,721.956729179319,917.992484381636,880.368998683642,373.620109682716,391.173949556172,452.098373935141
"100","SP_1950",375.850505886615,1.25058139489679,0.191363145423358,6.53512144216745,6.35579474259285e-11,1.35314870069802e-09,443.398280204061,486.219467589722,676.255343251134,204.422749347266,214.214305709332,230.592889218175
"101","SP_1527",1153.84727213522,-1.21681042835752,0.187477536525115,-6.49043320555105,8.55899063715329e-11,1.80416743232667e-09,529.991356102737,672.350357526412,839.133916778085,1832.29769400812,1565.79152357358,1483.51878482235
"102","SP_0723",77.5073498440691,1.48348252073983,0.230695736545323,6.43047220098229,1.2720814439014e-10,2.65515822947656e-09,108.502167391111,112.691491186159,127.828753907227,35.8028544054534,42.7332886069767,37.4855435674866
"103","SP_2225",1099.8741704557,-0.740993310267939,0.117273821051364,-6.31848867568999,2.64133647269079e-10,5.45961684500843e-09,816.896125646541,777.444669531482,867.998474111974,1358.77607122632,1449.09677391607,1329.0329083018
"104","SP_0463",2014.81159399524,-0.895621006037666,0.14385155133154,-6.22600867176951,4.78467594232171e-10,9.79478373192589e-09,1565.97839667364,1315.57819485865,1305.09034231088,2942.18618057718,2584.81609804765,2375.22035150347
"105","SP_0912",74.5929011103233,2.10595876755594,0.34133196303895,6.16982584580169,6.8365250459342e-10,1.38618684026609e-08,89.7229461118806,86.1013640523466,204.113655432507,24.8310119263629,25.7495456990757,17.0388834397666
"106","SP_0910",1251.41250606247,1.71574955575675,0.278200710755397,6.16730831167893,6.94622394804601e-10,1.39514252692358e-08,1290.54981791159,1491.57951255389,3123.55745434594,520.296319666347,589.5002377065,492.991694190581
"107","SP_0831",1641.97646492955,0.605952452459032,0.0996290755472528,6.0820844631007,1.1863004238907e-09,2.36040523594701e-08,1960.34204353749,2006.92150033778,1989.59270194312,1316.62109749087,1305.00889053614,1273.37255573189
"108","SP_1777",252.850451390639,1.07427735102932,0.177640237882313,6.04748881129644,1.47120880684388e-09,2.90018847200984e-08,308.81386103624,359.599814571565,366.992228959457,150.14100234545,142.992158031038,188.563643400084
"109","SP_0390",452.732522093293,1.45250961188435,0.241424100309665,6.01642342260477,1.78312790235153e-09,3.4511630037331e-08,501.822524183891,550.795490628982,975.209687066423,239.070672965447,225.719421872749,223.777335842268
"110","SP_1951",105.281004810922,1.39323090377774,0.231566155855991,6.01655668820696,1.7816612432653e-09,3.4511630037331e-08,139.800869523163,140.547814850154,185.557868575006,64.0986586936344,46.0204646536673,55.6603525699043
"111","SP_0033",1027.71088065893,-0.847792947051901,0.141242800038465,-6.00237992181561,1.94446056928464e-09,3.7295104072135e-08,809.593095149063,753.386935458032,616.464474488077,1349.53662492814,1355.96011925984,1281.32403467045
"112","SP_0848",5145.43799296288,-1.08729475030487,0.181556600596729,-5.98873710309193,2.11476674190585e-09,4.0199449942121e-08,3638.99576788651,3679.56711670763,2373.0789636648,7318.21893355341,7153.99080294747,6708.77637301745
"113","SP_1996",785.073203650027,-1.14799671822229,0.191766042800447,-5.98644421847356,2.14478097908177e-09,4.04091920749123e-08,424.619058924831,612.839120607878,391.733278102791,975.339049851788,1146.12871494609,1159.77999946678
"114","SP_1793",336.75581637156,1.8144857253353,0.303754718970986,5.97352275376047,2.32184385568808e-09,4.33614523575432e-08,341.15585323936,388.722334765741,894.801277350587,143.211417621814,126.556277797585,126.087737454273
"115","SP_1776",3009.23387427802,0.995991459146701,0.167070380124447,5.96150830808434,2.49920208258905e-09,4.62678368159312e-08,3319.74900613958,4925.5045024063,3863.72717455069,1857.70617132812,2029.28334615695,2059.43304508646
"116","SP_1857",49.9226411835367,1.8982886162638,0.321540709724893,5.90372714511936,3.55379748971068e-09,6.52244384102935e-08,74.073595045855,68.3746126298046,101.025950668615,16.746496415454,12.0529788378652,27.2622135036266
"117","SP_RS11205",766.84355692603,0.924553286590526,0.156717304850971,5.89949710703437,3.64611167889294e-09,6.63467672167784e-08,990.082277443892,1188.95854184049,849.442687254474,522.606181240893,516.086639330412,533.885014446021
"118","SP_2107",1209.01812898964,0.757723985591341,0.129406332742216,5.85538566416811,4.75904336886364e-09,8.58644350195821e-08,1358.36367253103,1599.20621761932,1618.47696479311,845.986801677246,933.557997260108,898.517120057027
"119","SP_1016",1024.74593587949,0.625162421417471,0.10717842711944,5.8329128185543,5.446803112485e-09,9.7447427113282e-08,1240.4718945003,1244.67118916848,1251.48473583365,787.085331526339,794.400877950209,830.36158629796
"120","SP_1854",161.507382020416,1.06220375032525,0.182247301774392,5.8283647548328,5.59731321057827e-09,9.93056652110095e-08,199.268403574061,236.778751143953,224.731196385286,92.9719283754517,107.38108419189,107.912928451855
"121","SP_1300",125.972193762209,1.1823779532104,0.203376113320599,5.81375036578913,6.10884930315203e-09,1.0660442759353e-07,191.965373076582,148.144994031243,191.74313086084,78.535293534543,76.1529117483304,69.2914593217176
"122","SP_1615",98.3873232268792,1.18483337616121,0.203763507427061,5.81474765095182,6.07254226725128e-09,1.0660442759353e-07,138.757579452094,143.080207910517,131.952262097782,55.4366777890892,58.6213061659809,62.475905945811
