"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.KAN10min.a","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.KAN10min.b","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.KAN10min.c","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.NDC10min.a","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.NDC10min.b","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.NDC10min.c"
"24","SP_0441",3145.42297836587,0.369637755016239,0.133291803152485,2.77314693232394,0.00555170475814057,0.456318737478567,3227.72091473474,4127.92270746523,3453.68567795159,2741.81519756254,2754.0169832337,2567.37638924744
"25","SP_0680",85.9959621356486,0.538722158795469,0.199369157336823,2.70213390070826,0.00688960103419194,0.456318737478567,125.526732278041,108.906896962912,104.693193131154,85.6817249238292,45.1738037537614,45.993421764194
"26","SP_0965",333.04888836329,0.484097430080991,0.174958497562678,2.7669272245983,0.00565873858149353,0.456318737478567,499.045301495624,352.483612750931,366.426175959038,201.493287183511,271.042822522569,307.802130268067
"27","SP_0992",544.16132422251,0.432314212708688,0.159540576502101,2.70974458151712,0.00673350393782831,0.456318737478567,766.937717942662,592.547202830469,571.053780715384,395.454115033058,424.792259859932,514.182868953553
"28","SP_1648",1438.5205612083,-0.380488678858385,0.141273699083492,-2.69327327964648,0.00707542484873015,0.456318737478567,1066.21181745921,1411.10549290655,1180.17781347846,1710.80982622635,1535.11680475502,1727.70161242421
"29","SP_1676",1792.26384359119,-0.455794891833911,0.165710926305735,-2.75054217603596,0.00594967319461626,0.456318737478567,957.524037072126,1587.93282023343,1765.50793871173,2094.96525225846,2011.42305135169,2336.2299619197
"30","SP_1688",2590.47790709155,-0.416578509977671,0.152775183435257,-2.72674200488987,0.00639630290174322,0.456318737478567,1600.46583654502,2305.78150666639,2523.3438935361,3289.80161410834,2863.38513969018,2960.08945200325
"31","SP_1762",211.365377166975,-0.484820008164129,0.176544370229234,-2.7461652135076,0.00602963908223063,0.456318737478567,133.180801319384,202.590249189074,158.229485073221,264.577634105451,265.495162412457,244.11893090226
"32","SP_1777",1319.7248663835,-0.372617118928246,0.132173513972163,-2.8191511879356,0.00481508326733433,0.456318737478567,1059.323155322,1222.5677465514,1099.27852787712,1469.77112753953,1481.22524939965,1586.1833916113
"33","SP_1805",1728.4078754869,-0.41911001891868,0.155664473200318,-2.69239351987108,0.00709411846102939,0.456318737478567,1254.50191587627,1576.22240120516,1445.47988243582,2181.58853459904,2378.3611414919,1534.29337731324
"34","SP_RS09155",260.007036892885,-0.461887913480981,0.170735170134019,-2.70528862400419,0.00682450653572564,0.456318737478567,198.240388170808,194.392955869284,227.231816909663,375.681409281405,295.611031581632,268.884619544519
"35","SP_0091",892.659467598422,-0.382168198671498,0.142469218315263,-2.68246153934682,0.00730825547106493,0.456661563291972,685.039179200282,726.045979752749,855.390975696586,983.927500498918,996.993774074243,1108.55939636775
"36","SP_0411",820.055004893532,0.393755172768197,0.147757860875666,2.66486784821235,0.00770185822243479,0.467887887012913,1003.44845132019,988.359365986001,863.718843332019,578.116253881661,735.461226026151,751.225888815168
"37","SP_0062",11999.657809224,-0.401936689675114,0.159448749485338,-2.52078922520539,0.0117091966547402,0.501972160547931,6926.16707551213,10691.6125728106,12222.9302980622,12960.5378415001,13615.5429559583,15581.1561115008
"38","SP_0090",291.739120993758,-0.441640715602639,0.174300832428107,-2.53378431674904,0.0112838160396799,0.501972160547931,181.401436279851,245.918799593673,273.629936592788,409.577476284239,336.822220971028,303.08485624097
"39","SP_0319",33.3085886602222,-0.503645866889103,0.19886130999825,-2.53264884402871,0.0113204296542374,0.501972160547931,13.0119173702847,25.7629218621943,21.4145167768269,46.1363134205234,45.1738037537614,48.3520587777424
"40","SP_0416",1790.09610382405,0.46210580751849,0.184104532738406,2.51001863259443,0.0120724791395983,0.501972160547931,4970.55243544875,1952.12685201263,1180.17781347846,846.460117654093,971.633042142307,819.626362208072
"41","SP_0421",720.873332113518,0.412526532029126,0.159454893755906,2.58710486904605,0.00967861306225744,0.501972160547931,2632.99975022231,615.96804088701,381.892215853413,275.876323106395,227.454064514553,191.049598097421
"42","SP_RS02600",189.517783266,0.518847404344478,0.199074743522397,2.60629447595448,0.00915277343833939,0.501972160547931,369.691534696912,255.287134816289,114.210756143077,144.058284762043,137.10645700703,116.752532170646
"43","SP_0546",53.1541717484375,0.52154812637323,0.199341198052039,2.61635894370956,0.00888730762479728,0.501972160547931,123.230511565637,42.1575085017725,58.2950734480288,42.3700837535419,24.5682090590632,28.3036441625809
"44","SP_0803",186.825452950156,0.440259697902495,0.174177978576546,2.52764271063701,0.0114831144529687,0.501972160547931,251.818871460215,218.984835828652,201.058518626875,144.058284762043,145.824208608633,159.207998414518
"45","SP_0889",67.4050150674126,0.49635832256896,0.198050393154146,2.50622235413911,0.0122028853314234,0.501972160547931,83.4293525506489,81.972933197891,93.9859347427403,45.1947560037781,49.1364181181265,50.7106957912908
"46","SP_0953",220.795309308746,0.442497752423553,0.171639664996128,2.57806231696813,0.00993560781813635,0.501972160547931,258.707533597425,269.339637650213,266.491764333846,151.590744096006,207.640992692728,171.00118348226
"47","SP_0963",356.055600841693,0.445597269685068,0.175752613469489,2.53536639307173,0.0112329769017439,0.501972160547931,503.637742920431,474.271970644941,306.941407134519,281.525667606868,240.926953353394,329.029863390003
"48","SP_1229",676.111162785347,-0.429600168219675,0.16802459910892,-2.55676948790809,0.0105649201566979,0.501972160547931,479.910128892265,443.824881171439,720.955398153173,918.960038743487,691.079945145263,801.936584606459
"49","SP_RS06445",5.40562300381277,0.318051228694802,0.124921701596902,2.54600461432307,0.0108963747987818,0.501972160547931,13.7773242744191,8.1972933197891,9.51756301192307,0.941557416745376,0,0
"50","SP_1684",2486.47707944488,-0.37627739905528,0.146054768868041,-2.57627602283389,0.00998708853815471,0.501972160547931,1748.95477594709,2441.62236739433,2127.17533316481,2730.51650856159,2609.77782037081,3260.81567123067
"51","SP_1984",612.523722462343,-0.411442761326874,0.158537651309514,-2.59523689122663,0.00945257440614622,0.501972160547931,619.979592348859,478.956138256249,416.393381771634,679.804454890162,785.39016701715,694.618600490006
"52","SP_2093",366.978739863175,0.453498634799034,0.178123875413921,2.54597332190984,0.0108973516259081,0.501972160547931,420.208390369782,585.520951413507,328.355923911346,309.772390109229,320.971763513568,237.043019861615
"53","SP_2193",482.708941610716,-0.459550534169096,0.175253610870916,-2.62220294284026,0.00873633911339581,0.501972160547931,476.083094371593,414.548833600763,252.215419815961,577.174696464916,649.076232882993,527.155372528069
"54","SP_2216",6991.80561109308,0.425196035721494,0.170029954345241,2.50071252067823,0.0123943743345168,0.501972160547931,11153.5094070464,8285.12146250113,5508.28959315048,5016.61791641936,6604.88562252364,5382.40966491747
"55","SP_0419",801.622674101048,0.408879881549975,0.165985665910802,2.46334452620565,0.0137647578404807,0.547336825402387,2702.65177849854,752.97994351777,417.583077148125,293.765914024557,299.573645945997,343.181685471293
"56","SP_0420",1098.79518604237,0.385177204538927,0.15904309672506,2.42184170498635,0.0154420754552633,0.582618593882766,3970.1656117451,898.18913946832,552.018654691538,386.98009828235,393.883867817885,391.533744249036
"57","SP_1510",2975.07105717874,0.320561909868926,0.132374661730521,2.42162590391735,0.0154512475743943,0.582618593882766,3705.3348229146,2974.44643318062,3369.21730622077,2763.47101814768,2605.02268313358,2432.93407947518
"58","SP_1677",1850.27797865909,-0.378647422232054,0.155962044018243,-2.42781777204564,0.0151899733395439,0.582618593882766,1197.09639806619,1761.24702185183,1709.59225601668,2292.69230977499,1784.76150971001,2356.27837653486
"59","SP_1509",1336.71681258175,0.342123904709797,0.141731215260611,2.41389240952115,0.0157831221615831,0.58504556215902,1628.78589199799,1301.02755404081,1631.07236116832,1076.20012733997,1111.90959064083,1271.30535030259
"60","SP_1649",6077.16700607829,-0.326924099941927,0.135882689104458,-2.40592898254029,0.0161314002553886,0.587989539308915,5624.97533848366,5864.57784935769,4378.07898548461,6685.99921630892,6726.14162207321,7183.22902476168
"61","SP_0424",570.596854069705,0.428558983298075,0.179687865944981,2.38501904980772,0.017078236974352,0.588745367980133,1667.82164410884,551.560736231524,369.995262088509,232.564681936108,270.250299649696,331.388500403551
"62","SP_1427",126.641547932554,0.469973612507494,0.197319900700435,2.38178516631728,0.0172289453821347,0.588745367980133,206.659864116286,107.735855060085,165.367657332163,126.16869384388,76.0821957958087,77.8350214470975
"63","SP_RS07955",18.2477535514218,-0.416805246512138,0.17464667204976,-2.38656277626282,0.0170067035709254,0.588745367980133,11.4811035620159,8.1972933197891,4.75878150596154,11.2986890009445,30.1158691691743,43.6347847506456
"64","SP_2048",16.609766672071,0.411805931228127,0.171752467014571,2.39767112744407,0.0164996718164668,0.588745367980133,21.431393315763,17.5656285424052,39.2599474241827,2.82467225023613,12.6803659659681,5.89659253387102
"65","SP_0310",8.905372710057,0.324305500274731,0.138527195893614,2.34109626043243,0.0192272090605059,0.62832678036425,10.7156966578815,29.2760475706754,7.1381722589423,0,1.58504574574601,4.71727402709682
"66","SP_RS01615",28.7490471878075,0.455239158340695,0.194314302564758,2.342797994445,0.0191397427206302,0.62832678036425,39.0357521108541,26.9339637650213,55.9156826950481,22.597378001889,12.6803659659681,15.3311405880647
"67","SP_0422",2296.43916447043,0.392516000365484,0.168091466632137,2.33513341414584,0.0195364522472652,0.62832678036425,7544.61585405272,2008.33686334833,1267.02557596226,981.102828248682,966.877904905069,1010.67596030549
"68","SP_0959",1463.2066610989,0.439026495717315,0.187723049695896,2.33869253897441,0.019351351578803,0.62832678036425,2701.12096469027,1683.95825626525,966.032645710192,943.440531578867,1266.45155085107,1218.23601749775
"69","SP_2241",498.756595871882,-0.368865238278229,0.159346939925136,-2.31485611491208,0.0206208077348473,0.632421460723145,453.120887247561,407.522582183801,398.547951124279,551.752646212791,483.438952452535,698.156556010329
"70","SP_0710",52.791403187304,-0.467034152087971,0.200831552202866,-2.32550187938698,0.0200451395387476,0.632421460723145,40.5665659191229,37.4733408904645,24.9836029062981,68.7336914224125,41.2111893893964,103.78002859613
"71","SP_1121",484.482684184116,-0.384351258389408,0.16629767637737,-2.31122446664391,0.0208204596122846,0.632421460723145,336.779037819133,432.114462143168,440.187289301442,669.447323305963,444.605331681757,583.762660853231
"72","SP_2086",82.9768173759501,0.454650249468007,0.19620655552623,2.31720213551798,0.0204927232599602,0.632421460723145,115.576442524293,88.9991846148531,107.072583884135,64.967461755431,70.5345356856977,50.7106957912908
"73","SP_2054",562.079833715737,-0.422444736160293,0.183223233212643,-2.30562865174428,0.0211313909048696,0.633073313821229,316.113051407504,437.969671657304,590.088906739231,914.25225165976,542.085645045137,571.969475785489
"74","SP_0689",154.537717486337,-0.425513801749972,0.185636508372399,-2.29218813411618,0.0218947893683421,0.641906888353085,118.638070140831,140.525028339242,108.262279260625,184.545253682094,226.66154164168,148.59413185355
"75","SP_1996",585.842047535618,-0.377030876399533,0.164632320542744,-2.29013886918786,0.0220132677761689,0.641906888353085,365.099093272106,487.153431576038,618.641595775,676.979782639926,685.532285035151,681.64609691549
"76","SP_0946",1412.83213304536,-0.307171848912853,0.134747774418242,-2.27960610287652,0.0226310606813875,0.651238548818348,1180.25744617523,1301.02755404081,1242.04197305596,1469.77112753953,1516.09625580606,1767.79844165453
"77","SP_RS00750",215.360586524071,0.390591698312541,0.173627999084492,2.24958935409069,0.0244750248720284,0.67104688854631,221.968002198974,270.51067955304,268.871155086827,148.766071845769,190.998012362395,191.049598097421
"78","SP_0218",9305.43211082744,0.360326690676968,0.161017420987797,2.23781183716932,0.0252333281654879,0.67104688854631,9653.31187494297,12439.9781337314,10142.1530845805,5695.48081389278,10072.1731913431,7829.49556647394
"79","SP_0619",343.826889499039,-0.395871858127462,0.178502417615015,-2.21773947611879,0.0265726009680656,0.67104688854631,247.226430035409,215.471710120171,378.323129723942,339.902227445081,432.717488588662,449.320351080972
"80","SP_0671",534.788889986535,-0.355259116518732,0.159548330610297,-2.22665517815079,0.0259703281764729,0.67104688854631,507.464777441103,363.022989876375,488.964799737548,617.661665384967,545.255736536629,686.363370942587
"81","SP_1017",130.232827604723,-0.445040279845966,0.197427671383369,-2.2541940383918,0.0241839636794601,0.67104688854631,108.687780387084,100.709603643123,83.2786763543269,225.97378001889,167.222326176205,95.5247990487105
"82","SP_1117",454.877788276316,-0.347400610306947,0.154206627108373,-2.25282542534829,0.0242701584094554,0.67104688854631,328.359561873655,412.206749795109,427.100640160048,501.850103125286,534.95293918928,524.796735514521
"83","SP_1159",547.506949057445,-0.339299708360968,0.152679285013606,-2.22230349278051,0.0262628022707835,0.67104688854631,419.442983465648,546.876568620216,444.946070807404,570.583794547698,647.491187137247,655.701089766457
"84","SP_1177",1417.41182308007,0.344409727816599,0.155422719501186,2.21595484187864,0.0266945950176173,0.67104688854631,1278.22952990444,1760.075979949,1830.9411844187,1005.58332108406,1302.90760300322,1326.73332012098
"85","SP_1179",17492.6207149913,-0.274441908848067,0.123737994032089,-2.21792757345732,0.0265597711054787,0.67104688854631,13944.1829795204,16676.8077381595,16301.2060486712,19027.9338350073,19454.8514832866,19550.7422053028
"86","SP_1665",804.165403236695,0.335891178551173,0.149992568419019,2.23938547150435,0.0251308458573755,0.67104688854631,919.253691865406,920.438935622034,908.927267638653,704.284947725541,808.373330330468,563.71424623807
"87","SP_2108",2355.78602554254,-0.354578729708191,0.158768037363393,-2.2333130496324,0.0255283075593736,0.67104688854631,1419.8298071693,2215.61128014871,2367.49379921586,2537.49723812879,2615.32548048092,2978.95854811164
"88","SP_0531",52.8185032844478,0.439818105157332,0.199552574369637,2.20402120366858,0.0275228529311266,0.684005447276975,112.514814907756,53.8679275300427,46.398119683125,23.5389354186344,49.9289409909995,30.6622811761293
"89","SP_0318",93.0169040492985,-0.435357777188445,0.199023260929319,-2.18747183196369,0.0287080973410327,0.691708560612687,59.7017385224827,100.709603643123,47.5878150596154,120.519349343408,99.8578819819989,129.725035745162
"90","SP_0567",47.2193953767968,-0.439816275741927,0.201520274413366,-2.18249144917181,0.029073281655056,0.691708560612687,25.258427836435,26.9339637650213,46.398119683125,58.3765598382133,69.7420128128247,56.6072883251618
"91","SP_1607",764.462498454486,0.332021639667972,0.151314399477286,2.19425012302158,0.0282174329841373,0.691708560612687,963.647292305201,852.518505258067,792.337120742596,548.927973962554,741.801409009135,687.542689449361
"92","SP_2045",137.231678253633,0.406450930728014,0.186261072504203,2.18215714783261,0.0290979367061578,0.691708560612687,185.993877704658,129.985651213799,178.454306473558,112.986890009445,118.085908058078,97.8834360622589
"93","SP_1949",10.792211412784,0.350412349665574,0.160994088008886,2.17655414555491,0.0295138496167283,0.694051495825642,9.95028975374711,23.4208380565403,17.8454306473558,5.64934450047226,3.17009149149203,4.71727402709682
"94","SP_0360",823.062491915606,0.409037642389487,0.188939325982432,2.16491532539668,0.0303941703479416,0.699705795273139,1584.39229155819,800.992661533678,593.657992868702,727.823883144176,630.055683934041,601.452438454844
"95","SP_RS06430",8.55573898917513,0.291010774340884,0.134368931559683,2.16575938323678,0.0303295785877766,0.699705795273139,28.3200554529726,8.1972933197891,8.32786763543269,0.941557416745376,5.54766011011105,0
"96","SP_RS05270",3.49809487436662,0.227013542414306,0.10527576991666,2.15637028913698,0.0310547627270599,0.707466313375834,9.18488284961272,5.85520951413507,5.94847688245192,0,0,0
"97","SP_1858",129.25565125443,0.418549513892314,0.194606200830566,2.15075116880127,0.031495845227308,0.710117665073428,198.240388170808,175.656285424052,101.124107001683,88.5063971740654,114.123293693713,97.8834360622589
"98","SP_RS00205",525.722965641719,0.338448496893205,0.15900861414515,2.12849158338211,0.0332963470521294,0.713421584672369,698.051096570567,516.429479146714,590.088906739231,490.551414124341,479.476338088169,379.740559181294
"99","SP_0041",28.7299415707418,0.373088746301864,0.183841394752761,2.02940554712182,0.0424170005840086,0.713421584672369,46.689821152198,26.9339637650213,48.7775104361058,31.0713947525974,4.75513723723804,14.1518220812904
"100","SP_0061",1658.43425956392,-0.338393782162184,0.160739638993732,-2.10522920345354,0.0352713613371795,0.713421584672369,1015.69496178634,1453.26300140833,1785.73276011207,1912.30311340986,1772.87366661692,2010.73805405002
"101","SP_0063",3928.99362750775,-0.313411068417258,0.158388781241466,-1.9787453755292,0.0478446813854767,0.713421584672369,2360.51489235047,3826.96493843868,4029.49824017293,4585.38461954998,4224.14691241313,4547.45216212133
"102","SP_0064",2061.72780902641,-0.356552422415246,0.172443186249834,-2.06765155625619,0.0386728003169362,0.713421584672369,1101.42053504939,1891.23267306563,2197.36736037774,2458.40641512218,2708.84317947994,2013.09669106357
"103","SP_0110",943.186963758114,-0.290489221368785,0.143025724442517,-2.03102779238524,0.0422521753770975,0.713421584672369,889.402822604165,744.782650197981,862.529147955529,1168.47275418101,1049.30028368386,944.634123926137
"104","SP_0115",61.0548279864489,-0.401711594856673,0.201468332145715,-1.99391929529714,0.046160874924299,0.713421584672369,48.9860418646012,33.9602151819834,52.3465965655769,97.9219713415191,80.0448101601738,53.0693328048392
"105","SP_0160",222.246712212224,-0.373362336808276,0.179096761381814,-2.08469619398817,0.0370968863636647,0.713421584672369,191.351726033598,203.761291091901,153.47070356726,260.811404438469,206.848469819855,317.236678322261
"106","SP_0191",378.252568453951,0.307252085401949,0.152483447218643,2.0149864854602,0.0439060651318106,0.713421584672369,426.331645602857,454.364258296882,399.737646500769,331.428210694372,343.954926826885,313.698722801938
"107","SP_0368",586.770699754133,-0.311246461248743,0.156593616471439,-1.98760631666944,0.0468552471645238,0.713421584672369,456.182514864098,504.719060118443,568.674389962404,543.278629462082,735.461226026151,712.308378091619
"108","SP_0415",822.407129089368,0.329400405292109,0.158580744096448,2.07717782615378,0.0377851496312615,0.713421584672369,2724.84857871844,798.650577728024,339.063182299759,293.765914024557,365.353044394456,412.761477370971
"109","SP_0459",20813.0847966546,-0.311933045062436,0.150727311350667,-2.06951906902077,0.0384974037901405,0.713421584672369,13481.8772094232,21825.8789848899,19067.2477990114,21822.4762479076,24627.6482745287,24053.3802641667
"110","SP_0541",3.86622026951858,-0.20936937772556,0.105752250844336,-1.97981013220935,0.0477248674317135,0.713421584672369,0.765406904134393,0,0,1.88311483349075,13.4728888388411,7.07591104064522
"111","SP_RS02890",7.52579010329316,-0.28994058678871,0.144887421470742,-2.00114394918167,0.0453768792789175,0.713421584672369,4.59244142480636,1.17104190282701,2.37939075298077,14.1233612511806,11.0953202202221,11.793185067742
"112","SP_0614",547.528143205419,-0.312921642287851,0.158841299624508,-1.9700269578981,0.0488352810630786,0.713421584672369,426.331645602857,422.746126920552,574.622866844855,567.759122297462,592.014586036137,701.694511530651
"113","SP_0663",1366.87797030936,-0.336208359745778,0.163725926439982,-2.05348271380234,0.0400257845558019,0.713421584672369,1137.39465954371,1400.56611578111,964.842950333702,1763.53704156409,1776.83628098128,1158.09077365227
"114","SP_0728",28.8067064246042,-0.373522575697058,0.184824504240752,-2.02095808254142,0.0432841044793444,0.713421584672369,3.82703452067197,23.4208380565403,23.7939075298077,52.7272153377411,34.8710064064123,34.2002366964519
"115","SP_0749",794.065436753627,0.306939508212145,0.151326860027557,2.02832139751165,0.0425274565003867,0.713421584672369,991.201940854039,929.80727084465,764.974127083317,713.700521892995,770.332232432563,594.376527414199
"116","SP_0754",112.377422792226,0.390154957568003,0.192629851647052,2.02541275005947,0.0428249993165997,0.713421584672369,134.711615127653,145.20919595055,126.107709907981,107.337545508973,64.1943527027136,96.7041175554847
"117","SP_0766",3955.22033256054,-0.261592207372152,0.128472195846245,-2.03617759974481,0.041732524738717,0.713421584672369,3311.91567418952,3378.45588965594,3965.25468984245,4150.38509301362,4373.14121251325,4552.16943614843
"118","SP_0801",510.843878716609,0.311383172119555,0.157024553594384,1.98302217705329,0.0473649524100579,0.713421584672369,559.512446922242,653.441381777474,522.276270279279,517.856579209957,421.62216836844,390.354425742262
"119","SP_0824",186.175948875868,0.37480925945804,0.181360895317921,2.06664870506406,0.0387672678648639,0.713421584672369,229.622071240318,206.103374897555,223.662730780192,153.473858929496,188.620443743776,115.573213663872
"120","SP_0829",2747.47868892866,-0.297953608795791,0.142514504969187,-2.09068970811224,0.0365558881756993,0.713421584672369,1980.10766099568,2448.64861881129,2823.14712841168,2993.21102783355,2960.07293018068,3279.68476733906
"121","SP_0899",353.495818840673,0.350359186337682,0.174233731199187,2.01085739211511,0.0443405219610169,0.713421584672369,499.045301495624,423.917168823379,306.941407134519,263.636076688705,350.295109809869,277.139849091938
"122","SP_0962",1738.99653104065,0.348685997083296,0.177580661553333,1.96353586045502,0.0495839418702333,0.713421584672369,2960.59390519183,1791.69411132533,1311.0443048924,1574.28400079827,1456.65704034059,1339.7058236955
"123","SP_1180",6692.27524168755,-0.263622545690647,0.130043407722223,-2.0271888464639,0.0426431033708512,0.713421584672369,5256.04921069088,6286.15293437542,6464.80467584875,6977.88201549998,7895.90538243377,7272.85723127652
"124","SP_1190",220.097373422877,-0.378085536538214,0.183127945929126,-2.06459770309738,0.0389610807775736,0.713421584672369,144.6619048814,248.260883399327,147.522226684808,253.278945104506,259.154979429473,267.705301037744
"125","SP_1193",130.014816972935,-0.392424898195282,0.189493824250794,-2.07091128033761,0.0383670878103022,0.713421584672369,113.28022181189,76.117723683756,122.53862377851,165.714105347186,165.637280430459,136.800946785808
"126","SP_1227",1321.21303041696,-0.326503769535476,0.158510302811768,-2.05982679828201,0.039415101709899,0.713421584672369,843.478408356102,1174.5550285355,1396.70237199971,1378.44005811523,1513.71868718744,1620.38362830776
"127","SP_1268",33344.0585042867,0.279019247416157,0.135870615671665,2.05356578416053,0.0400177366197667,0.713421584672369,43381.7325125291,36219.1550125367,31509.0820463478,28139.3849568523,29559.5181124174,31255.4783850367
"128","SP_1284",220.597639483614,0.343240316992907,0.174396445708055,1.96816119502517,0.0490494935858535,0.713421584672369,239.572360994065,268.168595747386,259.353592074904,178.895909181621,224.283973023061,153.311405880647
