"","Gene","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.KAN60min.a","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.KAN60min.b","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.KAN60min.c","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.NDC60min.a","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.NDC60min.b","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.NDC60min.c"
"27","SP_0061",327.577083640191,-0.283724437599407,0.266480432568935,-1.0647102110434,0.287007087841224,0.953036789895121,185.634067825747,201.079823710952,147.616362459653,234.805564517427,1009.54230175665,186.784381570716
"28","SP_0062",850.077950013976,-0.270489571076579,0.158990921583441,-1.70128940937437,0.0888886556844631,0.953036789895121,705.209492853287,729.617203212176,685.828232666528,908.485907349615,1261.92787719582,809.398986806437
"29","SP_0065",2238.78706530564,-0.197050657381091,0.175305899754165,-1.1240389379788,0.260996507645121,0.953036789895121,1768.3561290546,2180.55137723301,1973.00807759494,2372.74550067074,3028.62690526996,2109.4344020106
"30","SP_0071",2117.7869385809,0.332147992503378,0.2666036272786,1.24584948784768,0.212819657334169,0.953036789895121,2516.55807208657,3667.09622575925,2212.50365090707,1134.22172903161,0,3176.34195370094
"31","SP_0073",8.06723376643659,-0.418553490480608,0.268758500119469,-1.55735907997162,0.119385255732939,0.953036789895121,5.99894653655915,9.63897956537186,5.66080446010467,13.6046142531556,0,13.5000577834282
"32","SP_0074",284.041460457289,-0.303320131096306,0.269890918626489,-1.12386193888977,0.261071600164089,0.953036789895121,117.646007078077,126.913230944063,144.132790484204,166.782493251649,1009.54230175665,139.231939229088
"33","SP_0078",3518.09424856102,-0.17234798822231,0.19142935224658,-0.900321639287106,0.367949108528211,0.953036789895121,3394.07064046214,3116.60339280357,3477.91117098893,4562.08064622486,3281.01248070912,3276.88716017752
"34","SP_0079",2772.98889646262,-0.27160029872321,0.185634031929752,-1.46309540281918,0.14344127562928,0.953036789895121,2471.23269825479,2321.11982922802,2542.57209558086,3465.64951234091,3281.01248070912,2556.346762662
"35","SP_RS00420",934.083847431115,-0.344172737788912,0.253389665521063,-1.35827456530702,0.1743765778441,0.953036789895121,662.217042674613,605.91696545657,599.609826274164,823.3310996169,2271.47017895247,641.957971611976
"36","SP_0084",335.007974823726,-0.2698993676795,0.217695473175715,-1.23980238882436,0.215048494451526,0.953036789895121,329.27550989558,346.735514921016,271.718614085024,466.587881423041,252.385575439163,343.344753178533
"37","SP_0085",10709.2760592552,-0.340663757021217,0.207017290107016,-1.6455811823501,0.0998500159918351,0.953036789895121,7812.62803944554,8841.35400633734,10637.0870270336,13651.4745911387,13881.206649154,9431.90604242203
"38","SP_RS00455",156.433198556656,0.17673330036366,0.192472989272166,0.918223907842729,0.358501654544497,0.953036789895121,210.296403587157,206.702561790752,175.484938263245,179.883232902836,0,166.232054795945
"39","SP_0090",233.301835660965,-0.321805185637292,0.173231864840619,-1.85765584139711,0.0632179031393398,0.953036789895121,27.3285342221028,24.3651983458011,22.2077713434876,26.7053539043425,1261.92787719582,37.2762789542422
"40","SP_0091",66.5365366424604,0.211972653441624,0.23477695529746,0.902868227305602,0.366595835239299,0.953036789895121,84.3185263194148,88.6250621149468,84.9120669015701,56.9378300224662,0,84.4257344963647
"41","SP_0092",215.979906696226,0.318661824917503,0.265559340208697,1.19996466577705,0.230153063561071,0.953036789895121,276.951365104481,359.319738242473,240.366466305983,124.457026686276,0,294.784843838142
"42","SP_0095",2432.26345570502,-0.248544537857348,0.209987663266737,-1.18361495142519,0.236565519129996,0.953036789895121,1861.33980037127,2037.57318034666,2131.94604897481,2583.36508429366,4038.16920702661,1941.18741321713
"43","SP_0097",812.391821820029,0.236319016519014,0.239665683979359,0.986036100768463,0.3241153979418,0.953036789895121,1013.48868987091,1195.23346610611,875.247458831569,761.354523574747,0,1029.02679253684
"44","SP_0099",427.321682809706,-0.321637330836985,0.245826134991613,-1.30839355566469,0.190739857298696,0.953036789895121,174.302724367802,205.363814628895,142.391004496479,122.441528278401,1766.69902807414,152.731997012517
"45","SP_0101",1524.01962814322,-0.285148631820811,0.204334136998607,-1.39550168175157,0.162864608004671,0.953036789895121,1204.12187981046,1089.47244031939,1276.72912900207,1505.57731068256,2776.2413298308,1291.97567921406
"46","SP_0102",540.979073831958,0.470863123510891,0.219187301175083,2.14822264331259,0.0316960727299229,0.953036789895121,851.8504081914,628.943416640514,742.871723764506,477.169248064385,0,545.039646330946
"47","SP_0104",245.418177520708,-0.188896878680847,0.206514525594124,-0.914690519407325,0.360354122831693,0.953036789895121,281.617212410694,243.919732890382,292.620045937718,367.828459437171,0,286.523614448283
"48","SP_0113",32.636757657743,0.240613464323464,0.269972533653994,0.891251643516604,0.372794184445899,0.953036789895121,43.6589997938472,55.1563830685168,33.5293802636969,19.1472348748116,0,44.3285479455853
"49","SP_0117",6666.19481448519,0.259293455704168,0.212573106325849,1.2197848551298,0.222546444075867,0.953036789895121,7436.02750687266,8646.96791843567,6592.22451704036,5432.27208382485,4290.55478246578,7599.12207827183
"50","SP_0118",2355.8396396269,-0.211576277765925,0.150693587086224,-1.40401646716967,0.160313946024786,0.953036789895121,2193.94805834272,2097.01355433312,2101.90024068656,2622.16342864526,2776.2413298308,2343.77122592295
"51","SP_0121",10074.1253365949,-0.298492459507757,0.17098292352025,-1.74574427295019,0.0808553982657765,0.953036789895121,9214.71515496245,8373.06024911969,9098.65455337593,12746.0119314009,11357.3508947623,9654.95923594823
"52","SP_0128",152.021938091982,-0.242939723802339,0.215785925073684,-1.1258367463929,0.260234627111733,0.953036789895121,173.969449560215,182.872862309694,139.342879017961,228.759069293802,0,187.187368370221
"53","SP_0129",379.708983561438,-0.306040805222138,0.207462128386266,-1.47516468476758,0.1401682733963,0.953036789895121,394.264097374971,374.849205320017,433.704710943404,594.068155721129,0,481.367732009106
"54","SP_RS00660",99.6921597089421,0.344400665155137,0.1967396091305,1.75054055803623,0.0800250820405509,0.953036789895121,137.642495533274,126.913230944063,132.375735067063,108.333039423276,0,92.8884572859764
"55","SP_0139",10.7887728560131,0.275982482655915,0.228849323723203,1.20595716939815,0.227834005434483,0.953036789895121,20.996312877957,13.9229704833149,16.1115203864518,1.00774920393745,0,12.6940841844176
"56","SP_0143",145.21304244239,0.271790080220799,0.233776721903396,1.16260540402783,0.244989637224555,0.953036789895121,239.291311847193,160.649659422864,170.259580300071,166.27861864968,0,134.79908443453
"57","SP_0144",149.6078778354,0.218548813001957,0.181159073304067,1.20639175844719,0.22766647230797,0.953036789895121,188.966815901613,204.025067467038,180.710296226418,158.720499620149,0,165.224587797181
"58","SP_0149",825.835787808205,0.470073135619668,0.182785125014516,2.57172532820894,0.0101193140552563,0.953036789895121,827.854622045163,924.806539410956,808.188698304175,522.51796224157,1261.92787719582,609.71902765155
"59","SP_0151",811.033234585082,-0.134604808958686,0.151159821447318,-0.890480073804519,0.373208163210819,0.953036789895121,786.195271096836,808.067786897008,766.385834598787,846.509331307462,757.15672631749,901.884457292908
"60","SP_0152",342.608279148526,-0.19129542338424,0.179357340883596,-1.06656032277147,0.286170425381311,0.953036789895121,372.267960074254,312.999086442214,327.020319195278,411.161675206481,252.385575439163,379.815058533765
"61","SP_0155",229.287745570057,0.233135211751245,0.187756158977855,1.24169142051283,0.214350436636092,0.953036789895121,312.611769516249,264.804188615355,304.377101354859,261.007043819801,0,232.926370114075
"62","SP_0158",259.81253578486,-0.232222675467837,0.193928034886601,-1.19746830623859,0.23112407370863,0.953036789895121,194.299212822999,208.041308952609,184.629314698799,258.991545411926,504.771150878326,208.142681944498
"63","SP_0160",282.665601306241,-0.380379949155266,0.247567785062691,-1.53646787710664,0.124423670372799,0.953036789895121,80.652503435962,90.2315587091755,75.7676904660164,89.6896791504334,1261.92787719582,97.7242988800403
"64","SP_0161",36.1216206221489,0.248368121429547,0.26375612850469,0.941658200844915,0.346367661777178,0.953036789895121,55.9901676745521,40.1624148557161,48.3345611593553,25.6976047004051,0,46.5449753428645
"65","SP_0163",233.233400357193,0.288140299029258,0.208044850935921,1.384991254208,0.166055141630722,0.953036789895121,321.276914513501,295.863122770442,297.409957403961,204.573088399303,0,280.277319055951
"66","SP_0166",328.060102150454,0.354169170703099,0.269114010269468,1.31605623337285,0.188155169259276,0.953036789895121,445.255142935724,587.977753487684,319.617728747448,172.828988475273,0,442.680999256595
"67","SP_0167",129.432456906219,0.270672377957584,0.267577234334517,1.01156729058346,0.31174499199423,0.953036789895121,167.303953408483,216.877040220867,136.294753539443,74.5734410913716,0,181.545553177147
"68","SP_0168",289.058745479522,0.497289056337916,0.256012654821472,1.94243935591659,0.0520839347860799,0.953036789895121,447.58806658883,433.486331009362,348.792644041834,166.782493251649,0,337.702937985459
"69","SP_0171",119.129939397112,0.51798613930532,0.213265372542814,2.42883377235247,0.0151474754354132,0.953036789895121,138.642319956034,173.233882744322,187.677440177316,110.85241243312,0,104.373581071878
"70","SP_0176",90.9282831002225,0.263149489516289,0.269081825870631,0.977953411252703,0.328097366771465,0.953036789895121,135.309571880168,123.700237755606,108.426177735851,48.3719617889978,0,129.761749440713
"71","SP_0177",49.7099916926628,0.504861578897619,0.266967674122328,1.89109629305264,0.0586114912796232,0.953036789895121,71.3208088235366,88.6250621149468,59.2207235826335,25.6976047004051,0,53.395750934455
"72","SP_0181",465.474568638743,0.227603695320178,0.191700481076631,1.18728807586662,0.235114009881842,0.953036789895121,594.56225673453,569.770792086426,614.850453666754,543.176820922288,0,470.487088422462
"73","SP_0186",1335.39988027527,-0.139306489765285,0.155353613514147,-0.896705822375986,0.369875912945668,0.953036789895121,1200.455856927,1099.11141988476,1176.14098821098,1247.59351447457,2019.08460351331,1270.01289864102
"74","SP_0189",1515.4822129332,0.350289367471618,0.184840777974365,1.89508706525893,0.0580808679889722,0.953036789895121,1664.04111427999,1894.86273289269,1929.89887439876,1558.98801849124,757.15672631749,1287.94581121901
"75","SP_0191",234.723421155879,0.542954567507257,0.229404591128508,2.36679904633254,0.0179426721811111,0.953036789895121,337.607380085246,369.226467240217,288.701027465338,165.774744047711,0,247.030908096762
"76","SP_0192",182.017758525504,0.416266518068376,0.259984800712254,1.60111866896823,0.109350638020714,0.953036789895121,223.627395890622,302.556858579728,235.14110834281,106.317541015401,0,224.463647324464
"77","SP_RS00945",1163.54221582717,0.158595112388321,0.157667050908529,1.00588621068539,0.314470310161054,0.953036789895121,1376.75823014033,1349.18938971969,1312.43574175042,1181.58594161667,504.771150878326,1256.51284085759
"78","SP_0199",292.964625457471,0.209688853804886,0.231116194736412,0.90728758339084,0.364254738535937,0.953036789895121,384.265853147373,425.453848038219,311.779691802688,260.503169217832,0,375.785190538712
"79","SP_RS00970",20.815289378629,0.253009176483588,0.26730332908765,0.946524599402296,0.343881081455423,0.953036789895121,19.6632136476106,30.7911847227157,33.5293802636969,17.1317364669367,0,23.7762211708139
"80","SP_0200",2669.63786621198,-0.310467887085134,0.263706810907008,-1.17732221635571,0.239066922849886,0.953036789895121,2058.30521165496,1814.80565261362,2168.52355471702,2133.90893933756,6057.25381053992,1785.03002840882
"81","SP_0204",108.504394984447,0.222841826873612,0.224694805931823,0.991753351616088,0.321317858398481,0.953036789895121,155.972609950538,124.235736620348,139.778325514892,98.2555473839018,0,132.784150437003
"82","SP_0205",133.912478819851,-0.228601957622607,0.192532153570158,-1.18734431305941,0.235091835733839,0.953036789895121,152.639861874672,151.546178722235,139.778325514892,165.270869445743,0,194.239637361565
"83","SP_0208",15155.6618221362,0.262567876973276,0.16807703753857,1.56218767785589,0.11824378257156,0.953036789895121,17637.9026419067,18466.9461000906,14371.9116312119,14162.403437535,12114.5076210798,14180.2995009932
"84","SP_0209",5113.660762697,0.258600128715668,0.192855028823994,1.3409042548311,0.179951540618447,0.953036789895121,5943.62291849978,5965.18960380332,5436.54951418514,4124.717491716,3533.39805614828,5678.48699182947
"85","SP_0210",11701.7135515914,0.199393095235915,0.145844135475285,1.36716567029673,0.171573383096511,0.953036789895121,13411.6448069007,12690.2520966768,11623.8087890796,10314.3131022998,10852.579743884,11317.6827707072
"86","SP_0211",6227.60668191655,0.244282759366221,0.165121249493199,1.47941443100745,0.139029585545883,0.953036789895121,7020.76709661973,7069.65601233552,6698.90890878848,5272.54383500076,4795.3259333441,6508.43830541068
"87","SP_0212",23909.6768051658,0.201661494490745,0.179874479641815,1.12112343503266,0.262235324557867,0.953036789895121,25325.5526285072,27445.3878158021,24736.8445976636,18300.2216689022,21705.159487768,25944.8946323518
"88","SP_0214",13253.1063998975,0.306051310897292,0.227085794613845,1.34773428438237,0.177743860890266,0.953036789895121,15971.195329166,16804.7576239287,12904.456936554,9846.2135970709,8328.72398949239,15663.2909231728
"89","SP_0215",20449.1918889275,0.35174445985286,0.250245118426543,1.40559968587803,0.159843029384362,0.953036789895121,24385.0511214978,25921.0902973115,22437.2516473703,16220.7311865773,8833.49514037071,24897.5319404375
"90","SP_0216",13874.4465219789,0.303225415837882,0.254665139346509,1.19068285755947,0.23377811006839,0.953036789895121,16535.7628532177,16500.3265193224,15679.5574614961,10633.2657253461,5804.86823510075,18092.8983373904
"91","SP_0217",3136.52985304249,0.389674594366043,0.262729822986861,1.48317610058882,0.138027629219098,0.953036789895121,4215.25976635557,3947.16213201978,3819.30122458293,2335.45878012505,504.771150878326,3997.22606429328
"92","SP_0218",10423.4187956724,0.623838955392765,0.219128888983488,2.84690420458333,0.00441466447846844,0.953036789895121,12682.7728027088,14961.8382809161,12232.5629917893,6030.8751109637,6562.02496141824,10070.4386262382
"93","SP_0219",7004.1943383075,0.34851109741415,0.215714800285751,1.61561050494675,0.106178551228336,0.953036789895121,8301.54218217511,8992.90018505957,7192.26978981145,4965.68420240181,4795.3259333441,7777.44373705294
"94","SP_0220",6330.77750421986,0.372966293650673,0.233687929321685,1.59600153389721,0.110488450875738,0.953036789895121,7933.2735197919,7991.24955855802,6873.08750756094,4725.33601726272,3028.62690526996,7433.09151687564
"95","SP_0221",14741.7826924563,0.28629999754409,0.214409461991496,1.33529553632966,0.181779638981243,0.953036789895121,17601.2424130721,16080.2276599316,16234.7517450833,10058.8486791017,11357.3508947623,17118.2747627868
"96","SP_0224",8743.44875624574,0.354265365544731,0.199568278648343,1.77515869728464,0.0758716873338563,0.953036789895121,10414.5044622743,10571.2830888892,8966.27881830887,5884.2476017908,7823.95283861406,8800.42572759719
"97","SP_0225",10444.9823285457,0.371301639587358,0.207877031932974,1.78616000110622,0.0740733554031159,0.953036789895121,12741.0958940365,12120.213555158,12069.706001937,8512.96140026165,5804.86823510075,11421.0488847803
"98","SP_0226",15082.6245267294,0.330012107523659,0.180414106998163,1.82919236757367,0.067370795430988,0.953036789895121,17301.6283610518,18326.3776480956,15700.4588933488,11346.2482871318,12366.893196519,15454.1407742295
"99","SP_0227",6796.81566110928,0.336966734272033,0.268106026931554,1.25684132553297,0.208811098429554,0.953036789895121,8858.44438565235,8633.5804468171,8609.21269082535,6209.24672006063,504.771150878326,7965.63857242192
"100","SP_0228",5670.48133516602,0.304684875967447,0.218304145846667,1.39568982891169,0.162807918487243,0.953036789895121,7233.06314905241,6779.41562764488,5287.6268122347,3876.81118754739,4795.3259333441,6050.64530117264
"101","SP_0234",8407.45589000555,0.370373867188796,0.251623554173415,1.47193639484776,0.141038054346661,0.953036789895121,9814.27653381078,9631.21483183309,11101.7084392591,6771.06690125576,3028.62690526996,10097.8417286046
"102","SP_0236",17818.4179327659,0.216875646186147,0.167649948198809,1.29362190991532,0.195796050656973,0.953036789895121,19639.5511362719,19240.4742102117,19562.433874631,15041.6646179704,14133.5922245931,19292.7915329175
"103","SP_0237",9629.91801394065,0.220409518793213,0.16990726794511,1.29723419991909,0.194550616717907,0.953036789895121,9910.25967839572,10835.5517786398,10936.6742169222,8043.85414582876,7823.95283861406,10229.2154252433
"104","SP_0240",1105.02327265449,-0.232396863515847,0.225244059263821,-1.03175579535995,0.302186532162446,0.953036789895121,1050.81546832061,1029.22881803582,1187.46259713119,1727.2821355488,504.771150878326,1130.57946601218
"105","SP_RS01165",3.27333396771993,-0.222576220225793,0.235463624841806,-0.945267959649092,0.3445220916299,0.953036789895121,2.66619846069296,4.55174035031449,1.74178598772451,4.03099681574982,0,6.64928219183779
"106","SP_RS01175",8.79947136126723,0.237605351575561,0.268389033981959,0.885302011227226,0.375993765538643,0.953036789895121,12.6644426882915,8.03248297114322,15.6760738895206,7.55811902953091,0,8.86570958911706
"107","SP_0243",18.4436503418088,0.287315060690547,0.269962848694752,1.06427629608922,0.287203552834021,0.953036789895121,21.9961373007169,25.9716949400297,28.7394687974545,10.5813666413433,0,23.3732343713086
"108","SP_0246",30.6694857076596,0.541056822507737,0.266567644066362,2.02971678878267,0.0423853353598916,0.953036789895121,59.3229157504183,46.8561506650021,30.481254785179,20.1549840787491,0,27.2016089666092
"109","SP_0247",24.9680792682129,0.239213854825758,0.259366436605255,0.922300733883435,0.356371731337137,0.953036789895121,39.6597021028077,42.8399091794305,23.0786643373498,8.56586823346836,0,35.6643317562209
"110","SP_0251",135.297608362267,0.267130083034968,0.269794207713795,0.990125345160659,0.322112856527389,0.953036789895121,129.977174958782,134.410215050463,124.537698122303,41.3177173614356,252.385575439163,129.157269241455
"111","SP_0254",2529.07835259356,-0.43451580376881,0.251552805235356,-1.72733435972726,0.084107631772844,0.953036789895121,1731.0293506049,1842.11609471551,1799.70037181636,2332.93940711521,5552.48265966159,1916.2022316478
"112","SP_0255",56.9249976823824,-0.561709297217397,0.239685195504721,-2.34352937833548,0.0191022577827143,0.953036789895121,45.6586486393669,48.1948978268593,65.3169745396693,99.767171189808,0,82.6122938985907
"113","SP_0256",82.7379103431282,-0.249572246150863,0.263525177491263,-0.947052758020197,0.343611895911453,0.953036789895121,101.648816313919,61.5823694454313,97.1045688156417,150.658505988649,0,85.433201495128
"114","SP_RS01260",262.990122904764,-0.475990343455385,0.2504799175935,-1.90031339848915,0.0573920040807366,0.953036789895121,217.961724161649,171.627386150093,244.720931275294,438.370903712793,252.385575439163,252.874216689589
"115","SP_0258",12.8942306523339,-0.368139748362538,0.269276426227371,-1.36714436358305,0.171580060134313,0.953036789895121,16.663740379331,7.76473353877178,11.3216089202093,24.6898554964676,0,16.9254455792235
"116","SP_0261",464.183974800447,-0.22368957505473,0.203152559364828,-1.10109159222071,0.27085679593504,0.953036789895121,547.23723405723,483.555474862822,486.829183569002,675.695841240063,0,591.786115073563
"117","SP_0266",16751.6069959707,-0.228538492425457,0.208637708409602,-1.09538440662311,0.273348262670613,0.953036789895121,15572.5986592924,13789.3635165616,16535.6452744627,23906.3304904063,13881.206649154,16824.4973859474
"118","SP_0267",224.884169790861,-0.260177231229338,0.207381375249183,-1.25458340179641,0.209630031999282,0.953036789895121,239.957861462366,231.871008433668,257.784326183228,355.735468989921,0,263.956353675985
"119","SP_0268",1144.57477849795,-0.477013272280616,0.267095622228652,-1.78592695866899,0.074111085328914,0.953036789895121,535.572615791698,627.604669478657,623.123937108445,586.510036691598,3785.78363158745,708.853780329859
"120","SP_0271",7315.97924312596,0.309869825712031,0.26296945785601,1.17834910654036,0.238657458223297,0.953036789895121,8272.54727391507,8980.31596173812,9100.39633936366,7523.35168199507,1766.69902807414,8252.56517366971
"121","SP_0275",53.5284663593545,0.290911451661782,0.229055102457986,1.27005008201091,0.204066791120148,0.953036789895121,64.9885874793908,65.5986109310029,81.8639414230522,49.883585594904,0,58.8360727277768
"122","SP_0277",53.6190829672013,0.283649705301736,0.268694436823105,1.05565901793671,0.291124026924151,0.953036789895121,68.6546103628437,50.3368932858308,100.15269429416,36.2789713417484,0,66.2913285186253
"123","SP_0281",2664.96885524923,-0.380198828369099,0.20770098287275,-1.83051049210504,0.0671736393142941,0.953036789895121,1942.99212822999,1969.56482452432,2492.49574843378,3172.39449399511,4038.16920702661,2374.1967292856
"124","SP_0282",7090.76019333917,-0.217136591172614,0.15538716033344,-1.39739081856357,0.162296078611806,0.953036789895121,6497.19237390115,6574.85506131309,6727.21293108901,8691.83688396054,6814.41053685741,7239.05337291383
"125","SP_0288",131.65663329431,0.254333722806505,0.188174697352492,1.35158300443595,0.176508750234815,0.953036789895121,159.638632833991,182.06961401258,168.517794312347,146.123634570931,0,133.590124036014
"126","SP_0291",220.428506137945,-0.208511503065949,0.173910587071748,-1.19895807711768,0.23054424723465,0.953036789895121,242.624059923059,259.984698832669,233.834768852016,299.805388171393,0,286.32212104853
"127","SP_0299",278.140215594153,0.198531958458485,0.222037816319245,0.894135790693586,0.371249241794162,0.953036789895121,232.292540887874,357.177742783502,318.746835753586,257.983796207988,252.385575439163,250.254802492804
"128","SP_0309",0.726830318515302,-0.16630518492423,0.147937797805362,-1.12415614799832,0.260946789081906,0.953036789895121,0.33327480758662,0.803248297114322,0,2.01549840787491,0,1.20896039851596
"129","SP_0311",18.4778435894127,0.313517691405337,0.269754049505542,1.16223534727287,0.245139880297697,0.953036789895121,28.3283586448627,18.206961401258,31.7875942759724,10.5813666413433,0,21.96278057304
"130","SP_0314",63.5732649732063,0.364630419318194,0.269655107652899,1.35221031966339,0.176308043354282,0.953036789895121,108.647587273238,101.744784301147,63.1397420550137,27.71310310828,0,80.1943731015588
"131","SP_0317",20.974086650819,0.320721294068611,0.250341728282766,1.28113397741806,0.20014661126182,0.953036789895121,30.9945571055556,25.9716949400297,27.8685758035922,20.6588586807178,0,20.3508333750187
"132","SP_0325",10.0475283458503,0.230238603794993,0.246487713753092,0.934077404059271,0.350263966755504,0.953036789895121,16.3304655717444,5.89048751217169,21.3368783496253,12.0929904472495,0,4.63434819431119
