"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.T4.NDC60min.a","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.T4.NDC60min.b","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.T4.NDC60min.c","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.T4.KAN60min.a","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.T4.KAN60min.b","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.T4.KAN60min.c"
"27","SP_1996",799.472518313647,-0.496431239978912,0.170696171919855,-2.90827400752723,0.0036342974792188,0.312553654917901,1037.45782327253,1257.13506102816,668.499919071137,582.527062295009,594.335635343619,656.87960887143
"28","SP_RS00615",2034.89801006318,-0.38422635421431,0.135428194197798,-2.83712233254127,0.00455221665530669,0.316824305259392,2217.32949196387,2758.54755097649,2077.96988118351,1810.07045356758,1630.4501654079,1715.02051727971
"29","SP_0410",2712.01473156342,-0.405202288860475,0.141088233319454,-2.87197790579041,0.00407911485176833,0.316824305259392,3135.80865957004,3683.52488853394,2673.99967628455,2383.06525484322,2035.67900768764,2360.01090246116
"30","SP_0726",1824.61819410334,-0.458003526659016,0.162645780629549,-2.81595701337122,0.00486321732678074,0.316824305259392,2074.91564654505,2873.23878284754,1657.93895858129,1448.90367494468,1397.6422226864,1495.06987901506
"31","SP_1102",2001.74097159097,-0.467099656608241,0.164924141010749,-2.83220912199747,0.00462276044988168,0.316824305259392,2600.40470907145,2955.16109132687,1731.88806467323,1607.77469193422,1388.90199275487,1726.31527978519
"32","SP_1485",2095.90402101005,-0.497102256039874,0.174818218315008,-2.84353805244792,0.00446156814891652,0.316824305259392,2726.59419235394,3436.26846657817,1656.45997645945,1570.70478797,1563.70659138535,1621.69011131336
"33","SP_RS09160",605.564730533072,-0.460268817585261,0.162395970587963,-2.83423791808895,0.00459351190183624,0.316824305259392,664.297494137143,953.277771395764,576.803027517131,476.613050968644,469.588717230052,492.808321949697
"34","SP_1900",8998.5884260239,-0.499165479356114,0.177197106421633,-2.81700694461889,0.00484734775487086,0.316824305259392,9886.94601518361,16205.722113728,7653.73248051578,6926.77634074429,6392.28634537355,6926.06726059822
"35","SP_0313",425.352580743211,-0.406753973846788,0.145790582616235,-2.78998798514639,0.00527099975632128,0.333578984578618,519.179588362272,557.071697659399,417.072958358541,353.75279783006,325.772206538615,379.266235710382
"36","SP_0479",6641.43103717405,-0.360123288868936,0.130577164038558,-2.75793467809269,0.00581678202537297,0.343483500503535,7711.98013546458,8572.05245997284,6503.0843897252,5932.24377438972,5373.65227517232,5755.57318831962
"37","SP_1628",187.33129649268,-0.464036627519196,0.169036931265228,-2.74517896205237,0.00604779075378685,0.343483500503535,228.042423360512,268.109373205058,189.309711595366,133.45165427122,127.925183543212,177.149432980711
"38","SP_2059",4116.00565111616,-0.440897919739489,0.159243765479509,-2.76869815538381,0.00562807497395639,0.343483500503535,4772.66652843443,6278.22782255179,3712.24512581538,3445.38278844666,3291.09385239742,3196.41778905129
"39","SP_2145",648.460596146361,-0.334229318655545,0.121439431425151,-2.75223059539395,0.00591908255751214,0.343483500503535,744.51795136673,768.580203187834,686.247704533202,546.516298444045,552.223618400822,592.677800945534
"40","SP_0225",39168.6348013471,0.352708974612754,0.129130693541651,2.73141082835576,0.00630638043268797,0.349215816460096,32041.3125123299,30126.5565691417,38863.2132155581,43908.7716755712,42676.1590565585,47395.7957789233
"41","SP_RS02945",59.394327397697,0.49151149785406,0.182095183638275,2.69920097848622,0.00695061868280452,0.35262348076463,44.1663191488738,49.1533850875941,38.4535351678088,65.6666870223465,83.4294675281818,75.496570431377
"42","SP_0851",8919.53299036463,-0.485907774760621,0.182632512712905,-2.66057651807298,0.00780070002594442,0.35262348076463,9560.65606555315,17024.9451985212,7125.73586301933,6462.87297113481,6660.05520782114,6682.93263613811
"43","SP_0904",6177.50163001486,-0.331650345425591,0.124580951282979,-2.66212725147897,0.00776485174578334,0.35262348076463,7584.88929873006,7237.46358001877,6124.46496653446,5410.08769855074,5032.78330784289,5675.32092841225
"44","SP_1077",276.375012597035,0.447833884974822,0.167500478417089,2.6736274977059,0.0075035747213028,0.35262348076463,256.885733825082,217.466491599659,180.435818864333,297.618371827086,411.58537313903,294.258286327021
"45","SP_1293",42113.0509402915,-0.492291566716811,0.182618062611227,-2.69574411029014,0.00702315961765066,0.35262348076463,51620.5121970613,74223.1009787848,33725.2293242901,30120.885681105,24553.6895767226,38434.8878837849
"46","SP_1473",452.439150135304,0.350124609498537,0.129309631054749,2.70764525923283,0.00677624096002991,0.35262348076463,378.56844984749,369.395136415858,421.509904724057,489.322732327808,514.878999602493,540.959677894119
"47","SP_1546",2914.6131725785,-0.451660334147153,0.169022947996033,-2.67218350822844,0.00753594246298138,0.35262348076463,3394.49710029916,4690.42453457072,2515.7485892478,2197.71573502208,2172.34442116237,2516.9486551689
"48","SP_RS08505",100.11228373737,0.492344634460382,0.184869562096332,2.66320009025516,0.00774013740920588,0.35262348076463,58.5879743811591,56.6008676766235,103.528748528716,140.865635064066,135.870847117325,105.219629656329
"49","SP_1754",3405.13817178874,-0.358502076612559,0.132901545346286,-2.69750118915813,0.00698620352319527,0.35262348076463,3811.82374858342,4443.16811261494,3431.23852266601,3186.95260081033,2754.76156114482,2802.88448491293
"50","SP_0078",10761.0887292248,-0.348609790532782,0.141979655795551,-2.45535030057247,0.0140747360504339,0.359096518310389,12643.2848714541,14369.1729072733,9929.88596602569,9300.30933456813,8798.23327561483,9525.64602041248
"51","SP_0127",394.778337865689,-0.390246554726316,0.153680236093475,-2.53934119732189,0.0111061452199899,0.359096518310389,480.421389925505,534.729249892311,369.7455304597,302.914072393405,324.183073823792,356.676710699419
"52","SP_0216",31436.0975159246,0.317880207896488,0.120582184365437,2.63621205378997,0.00838373210679557,0.359096518310389,26040.1012287952,25306.5458375219,31293.7827159871,35472.7206734263,35072.9535824902,35430.4810573268
"53","SP_0224",26675.8473801613,0.322902031793807,0.132841383816376,2.43073372556964,0.0150682839018312,0.359096518310389,20118.209049038,22330.5317949458,27186.6493636408,29732.1812595373,29433.1215775851,31254.3912362211
"54","SP_0281",8277.22262969305,-0.43654245738884,0.180551767539978,-2.4178243355728,0.0156136123858713,0.359096518310389,10880.2375193073,13631.8721309594,5981.0037007161,6360.13638014823,5745.50933044078,7064.57671658649
"55","SP_0377",483.880118298343,0.355861155115462,0.141125803006119,2.52158816839493,0.0116826394146043,0.359096518310389,385.779277463633,393.227080700752,459.963439891866,553.93027923689,615.788926993723,494.591705503194
"56","SP_0390",626.676745662208,0.432754791798939,0.16920847106607,2.55752439031236,0.0105420164899027,0.359096518310389,389.384691271704,539.197739445729,569.408116907937,743.516359511084,928.848071813757,589.705495023039
"57","SP_0391",1507.41490628063,0.351382185918497,0.140782331099938,2.49592532793806,0.0125629044364818,0.359096518310389,1212.32039296399,1407.57420932656,1248.26091083195,1585.53274955569,2040.4464058321,1550.35476917347
"58","SP_0405",3545.1705911796,-0.379326041117147,0.156165002313723,-2.4290080075375,0.0151401979431507,0.359096518310389,4245.37475900399,5067.26715357561,3091.07263464309,2934.87725385358,2866.79541753981,3065.63632846151
"59","SP_0463",2285.64568582003,0.308726159524435,0.128297135534878,2.40633711919864,0.0161133876355096,0.359096518310389,1731.49998132626,2088.27411796384,2199.24641517429,2462.50076333799,2704.70388062791,2527.64895648988
"60","SP_0480",4296.56077754079,-0.36625674315531,0.142329849786498,-2.57329536780031,0.0100735197110513,0.359096518310389,4705.06501953309,5996.71298068648,4144.10790539231,3618.02262690864,3637.52478422873,3677.93134849551
"61","SP_0486",1001.36131653067,-0.459664345055162,0.178016367858282,-2.58214652161142,0.00981878884967204,0.359096518310389,1279.92190186532,1622.0617078906,801.608310036629,824.011008119122,629.296555069714,851.268416202613
"62","SP_0517",31425.3374671341,0.385834970885668,0.155456780234591,2.48194366500726,0.0130667931590761,0.359096518310389,20298.4797394416,25933.6238715182,32161.9452215065,35976.8713673398,40614.2593590763,33566.8452439223
"63","SP_0519",7479.7989485339,0.339789657035116,0.130769020098596,2.59839568101776,0.00936604988294403,0.359096518310389,5727.19983412131,6605.91705646908,7062.13963178026,7821.74973645208,9499.83536920897,8161.9520631717
"64","SP_0544",276.415449147367,0.348871862537924,0.137453365961734,2.53811072647758,0.0111452715800989,0.359096518310389,227.141069908494,245.76692543797,239.595103737885,294.440951487295,330.539604683082,321.009039629477
"65","SP_0581",8353.11498007548,-0.263327976362211,0.11019126766131,-2.38973542959494,0.0168605137265375,0.359096518310389,9677.83201431547,9388.29655173047,8505.62618269493,7570.73352960859,7156.65918120317,7819.54242090026
"66","SP_0626",14782.8952187511,-0.380718569862193,0.156102349819911,-2.43890351619571,0.0147319010149878,0.359096518310389,19318.7085370982,19732.8498678923,12694.1035517424,12116.5628957362,11595.9014200599,13239.2450399779
"67","SP_0667",1699.83634371486,0.296201100197726,0.123768853239838,2.39317964450839,0.016703060621208,0.359096518310389,1461.09394572091,1418.0006849512,1628.35931614452,1762.40914847072,2083.35298913231,1845.80197786949
"68","SP_0680",690.604983936724,-0.292945264924105,0.122246320505874,-2.39635241135972,0.0165591607413471,0.359096518310389,784.177503255515,820.71258131104,703.995489995268,619.596966259237,592.746502628796,622.400860170486
"69","SP_RS03435",47.6696141395894,-0.48705254981318,0.186003349253289,-2.61851494485692,0.00883134230743075,0.359096518310389,67.6015089013375,67.0273433012646,47.3274278988415,36.0107638509642,34.166353368684,33.8842875164448
"70","SP_0737",8800.94120216837,-0.391542941069117,0.163505480329359,-2.39467778254532,0.0166349767698065,0.359096518310389,10482.7406469674,13059.905468122,7567.95151744913,7497.6528617934,6405.79397344954,7791.60274522881
"71","SP_0741",1835.50276050322,-0.328007112762231,0.130989144858436,-2.50407858694488,0.0122770761311138,0.359096518310389,2031.6506808482,2328.08305733059,1870.91238412608,1437.25313369878,1647.93062527094,1697.18668174473
"72","SP_0745",1417.68091514373,-0.436022146447285,0.178066214375198,-2.44865174439299,0.0143392015477365,0.359096518310389,1969.45729265896,2100.19009010629,1125.50539471933,915.097057859796,1032.14169827722,1363.69395724078
"73","SP_0771",3622.9736321377,-0.392835490753317,0.154448128145749,-2.54347848348547,0.0109754816452686,0.359096518310389,4426.54680285958,5055.35118143316,3241.92881107065,3076.80202903091,2715.82780963167,3221.38515880025
"74","SP_0776",9577.84606230561,-0.407496591478036,0.169451912598106,-2.40479192727973,0.0161816761907704,0.359096518310389,12357.5558271645,13441.2165766803,8470.1306117708,7416.0990730721,6180.93169430215,9601.14259084386
"75","SP_0783",19566.0532019191,-0.426982311694577,0.176464165433822,-2.41965449837862,0.0155352597706094,0.359096518310389,22450.9117828602,33320.0371033175,15461.2791017028,15044.0261687969,15741.9486730318,15378.1163818054
"76","SP_0788",25570.9216502226,-0.409993631801183,0.170722904567059,-2.40151509160939,0.0163273355718717,0.359096518310389,33535.7565357755,37958.3292597651,20222.1225519019,20171.3234571063,18808.1802462818,22729.817850505
"77","SP_0793",301.795285058341,0.344584366550798,0.139048768393009,2.4781547548617,0.0132063850893501,0.359096518310389,262.293854537189,230.871960259912,283.964567393049,353.75279783006,332.128737397905,347.759792931933
"78","SP_RS03970",380.758129257414,-0.395086387882907,0.156360512689078,-2.52676574851436,0.0115118257885489,0.359096518310389,396.595518887846,560.050690695011,384.535351678088,306.091492733196,328.155905610848,309.119815939496
"79","SP_0905",6460.52307347126,-0.302784683633844,0.121501683343791,-2.4920204831822,0.0127018712069422,0.359096518310389,7567.76358314173,7583.02677214974,6520.83217518726,5771.25447717364,5218.71183547712,6101.54959769806
"80","SP_0925",985.546539416946,-0.393849134037039,0.158848783898177,-2.47939659575548,0.0131604883212371,0.359096518310389,1142.01482370659,1374.80528593483,956.901432829702,872.73145332925,655.517244864285,911.308995837015
"81","SP_1208",2528.0996244545,-0.433145576979329,0.175608363946246,-2.46654297805494,0.0136424355685596,0.359096518310389,3333.20506556195,3917.37584182947,1962.60927568009,1979.53287168977,1742.48402180288,2233.39067016286
"82","SP_RS05960",138.286818350533,-0.440000163396514,0.172258177197662,-2.55430639377791,0.0106399583011538,0.359096518310389,154.131440295049,205.550519457212,143.461265818363,119.682832798793,89.7859983874718,117.108853346309
"83","SP_1362",2884.92355889383,-0.363460989979944,0.1506763577177,-2.41219654818646,0.0158567308780964,0.359096518310389,3231.35212548393,4030.57757718271,2739.07488964545,2592.77499726942,2138.17806779369,2577.5836959878
"84","SP_1529",5257.81068910678,-0.38262005169496,0.158686178085506,-2.41117440920903,0.0159012424046895,0.359096518310389,6252.68889664771,7611.32720598805,4587.80254194395,4271.51207679231,4092.81130702537,4730.72210624329
"85","SP_1530",1704.08925369558,-0.366046770026819,0.150484121439434,-2.43246108975121,0.0149966027231045,0.359096518310389,1991.08977550739,2365.32047027574,1555.88919217442,1465.8499167569,1334.0769140935,1512.30925336554
"86","SP_1549",110.055518044033,-0.391606348490848,0.162773153243832,-2.40584113956574,0.0161352794130244,0.359096518310389,127.992190186532,123.628210977888,137.545337331008,83.6720689478286,97.7316619615844,89.7636388593538
"87","SP_1560",1982.12449950935,0.374969444951714,0.146358902766092,2.56198589812458,0.0104075544247849,0.359096518310389,1488.13454928144,1453.74860137854,2069.09598845248,2222.07595762714,2302.65330377782,2357.03859653866
"88","SP_1591",3558.50554144613,-0.444459841707988,0.17131887012579,-2.59434259274325,0.00947719988245381,0.359096518310389,4516.68214806136,5469.43121338319,2957.9642436776,2891.45250920977,2377.34254137447,3138.16059297039
"89","SP_1601",8781.01264663029,-0.346557914162611,0.139609146861845,-2.48234390047208,0.0130521240649719,0.359096518310389,10504.3731298158,11291.8731014864,8295.61072139382,7592.97547198713,6864.25876167583,8136.98469342274
"90","SP_1622",643.578628089038,-0.336960508529866,0.137950355423168,-2.44262153218979,0.0145810193094115,0.359096518310389,729.194942682427,829.649560417875,637.441294512522,586.763622748064,512.495300530259,565.927047643078
"91","SP_1625",2059.6482214016,-0.482837542358381,0.186601598029457,-2.58753165812739,0.00966663123953166,0.359096518310389,2626.54395917996,3892.05440102677,1375.45337331008,1497.6241201548,1392.08025818452,1574.13321655344
"92","SP_1638",2491.23820287827,-0.304393112593035,0.123626912831757,-2.46219132728229,0.0138090980101035,0.359096518310389,2870.8107446768,2993.88800078982,2502.43775015125,2017.66191576726,2235.90972975527,2326.72107612921
"93","SP_1646",1534.33832068041,-0.331897824154083,0.135321191517456,-2.45266702452342,0.0141801531259102,0.359096518310389,1717.97967954599,2007.84130600233,1496.72990730086,1330.27998225915,1258.59311013943,1394.60593883473
"94","SP_1651",906.632940776635,-0.431102114057528,0.173702446495503,-2.48184249994826,0.0130705032836115,0.359096518310389,1220.43257403215,1339.05736950749,732.096150310205,710.683015999911,614.1997942789,823.328740531159
"95","SP_1655",7875.29604606438,-0.463237128360459,0.183292469430855,-2.52731129543328,0.0114939573547563,0.359096518310389,9864.41217888316,13543.9918364089,6139.25478775285,5779.72759807975,4556.04349339614,7368.3463818655
"96","SP_1668",4338.98475469835,-0.398936524115243,0.151404653110722,-2.63490266592732,0.00841614132193177,0.359096518310389,4828.55044245953,6303.54926335449,4110.09131659002,3871.15711397865,3405.51140786464,3515.04898394277
"97","SP_RS08675",3374.39455972221,-0.321641248493263,0.130692126177812,-2.46106064611465,0.0138526947860306,0.359096518310389,3589.18944593501,4408.90969270541,3426.8015763005,3093.74827084313,2939.10095606423,2788.61741648496
"98","SP_1858",457.50186969196,-0.318285965012956,0.125057845546975,-2.54510993389375,0.0109243339484522,0.359096518310389,495.744398609808,533.239753374505,516.164760521741,409.887223833034,377.419019770346,412.556062042328
"99","SP_1885",4465.14073504132,-0.411514202737267,0.161609994468148,-2.54634129585577,0.0108858698360003,0.359096518310389,5506.36823837694,6571.65863655954,3798.02608888203,3582.01186305767,3510.39416704292,3822.38541632877
"100","SP_1972",4680.42827752181,-0.42981954298316,0.170466458576073,-2.52143176184626,0.0116878342300535,0.359096518310389,5777.67562743431,7343.21783278299,3790.63117827284,3509.99033535575,3725.72164990137,3935.33304138359
"101","SP_1975",11811.1841436652,-0.405182647392979,0.15920259060423,-2.54507571676546,0.0109254045131335,0.359096518310389,16510.0911806106,15008.1669134121,10293.715567998,10686.7237428303,8613.89388069542,9754.51357644461
"102","SP_2009",276.726406113998,0.328269795154911,0.135527407639657,2.42216538242745,0.0154283272876124,0.359096518310389,244.266785496833,251.724911509194,223.326300397659,313.505473526041,315.442843892268,312.092121861992
"103","SP_2057",10993.9672579002,-0.432305285391374,0.171604157189832,-2.51920053960668,0.0117621644658874,0.359096518310389,13211.1375462254,17422.6407687754,9185.95795874078,8858.64790733719,7533.28363461611,9752.13573170661
"104","SP_2098",3187.26159569231,-0.320290444255682,0.125451757722489,-2.55309650554434,0.0106769908306693,0.359096518310389,3692.84509291706,3944.18677914997,3131.00515193274,2855.44174535881,2637.16574024796,2862.92506454734
"105","SP_RS00015",119.400180932507,0.428128391882898,0.185588994154447,2.30686304343354,0.0210624563526991,0.36234425281969,88.3326382977476,70.0063363368764,112.402641259749,174.758118688503,171.626333200831,99.2750178113383
"106","SP_0027",2439.29743392352,-0.402395315968406,0.172771706903528,-2.3290579411425,0.0198559964055488,0.36234425281969,3145.72354754224,3649.26646862441,1950.77741870537,1938.22640727248,1698.78287214526,2253.00788925133
"107","SP_0038",364.290482135504,0.3624737788353,0.156110465641751,2.32190569251853,0.020238014234947,0.36234425281969,273.110095961403,265.130380169447,381.57738743441,445.897987683998,430.6549657169,389.372075846866
"108","SP_RS00420",1975.29438925513,-0.336204044893307,0.14422935187296,-2.33103761839991,0.0197513761530211,0.36234425281969,2294.8458888374,2654.28279473008,1808.79513500885,1652.2585766913,1714.67419929349,1726.90974096969
"109","SP_0218",23993.4072463741,0.315463671852501,0.138383304909267,2.27963678175875,0.0226292395713422,0.36234425281969,17954.9607641952,19639.0115872705,25090.9316969952,27725.1107449026,27261.5717227802,26288.8569621007
"110","SP_0373",2080.16668042738,0.263217893802243,0.113745031172693,2.31410454670863,0.0206619880811293,0.36234425281969,1926.19232696211,1699.51552681651,1983.31502538583,2316.33942770761,2293.11850748888,2262.51926820331
"111","SP_RS01935",373.291552508429,0.325440914509531,0.143552039534313,2.26705880017637,0.0233866339580772,0.36234425281969,300.150699521938,318.752254810458,350.518762875795,380.231300661651,479.918079876398,410.178217304332
"112","SP_0436",8753.31715419851,-0.289630566844061,0.127456491887144,-2.27238771878731,0.0230631028301439,0.36234425281969,10158.253404241,10582.8727590108,8535.2058251317,7442.57757590369,7348.9442396967,8452.04912120723
"113","SP_0499",10105.4802059662,-0.394900894495149,0.170771863945582,-2.31244705873205,0.0207530596022131,0.36234425281969,12870.4259413626,14970.9295004669,8193.56095498694,7959.43795117635,7162.22114570505,9476.30574209906
"114","SP_0523",3553.48378175623,-0.360740784152102,0.156335384551987,-2.30748007040046,0.0210280720154257,0.36234425281969,4381.47913025869,4872.14310974303,3095.5095810086,2735.75891256001,2951.0194514254,3284.99250554165
"115","SP_0605",18118.9259561889,-0.407003100749268,0.176639969150381,-2.30413933328288,0.0212148233965742,0.36234425281969,22525.7241193777,28683.2344433878,14245.5557975513,14224.2517211309,12149.7141711755,16885.0754845105
"116","SP_RS03200",294.570267355664,0.323620188065062,0.13940235728975,2.32148289567594,0.0202607961784034,0.36234425281969,281.222277029564,244.277428920164,239.595103737885,319.860314205623,332.923303755316,349.543176485431
"117","SP_0662",2154.02423810412,-0.346452612717229,0.147041578945326,-2.35615405657504,0.0184652579487592,0.36234425281969,2591.39117455127,2862.8123072229,1952.25640082721,1731.69408518607,1963.37346916321,1822.61799167403
"118","SP_0676",1500.24656075661,-0.367929686249408,0.157618904799531,-2.33429921821474,0.0195800596508112,0.36234425281969,1837.85968866436,2091.25311099946,1302.98324933998,1233.89823195216,1173.57450989642,1361.91057368728
"119","SP_0766",4737.40513150691,-0.389391482815302,0.165177085347363,-2.35741829441065,0.0184025045255125,0.36234425281969,6212.1279913069,6732.52426048258,3812.81591010042,3836.20549024095,3840.1392053686,3990.617931542
"120","SP_0775",5169.99710894463,-0.408340838253046,0.174030430818086,-2.34637606959604,0.01895696931986,0.36234425281969,6037.26542161545,8330.75402408829,4244.67868967735,4122.17332082214,3593.0290682137,4692.08212925086
"121","SP_0872",4866.09767142749,-0.36359789320132,0.156212831197421,-2.32758020205016,0.0199344057224607,0.36234425281969,5927.30030046927,6760.82469432089,4238.76276119,4096.75395810381,3749.55864062371,4423.38567385729
"122","SP_1002",326.719452142457,0.315175428102741,0.13629213130789,2.31249907884077,0.0207501960206075,0.36234425281969,263.195207989207,283.004338383117,309.107263464309,380.231300661651,375.829887055524,348.948715300931
"123","SP_1016",2677.15318550606,-0.417826489415946,0.175547942447554,-2.3801275229459,0.017306647680838,0.36234425281969,3294.44686712518,4329.9663772617,2072.05395269616,2090.74258358245,1995.95068981707,2279.75864255379
"124","SP_1113",3477.09675150738,-0.416492697999409,0.178836507458514,-2.32890198941077,0.0198642585267607,0.36234425281969,5511.77635908905,4353.79832154659,2792.31824603165,2813.07614082826,2116.72477614358,3274.88666540516
"125","SP_1128",36236.0318426416,-0.383991881011712,0.168536283855888,-2.27839295032786,0.022703176047651,0.36234425281969,48818.2043147378,49659.8139036481,29863.607004169,27773.8311901128,26099.1211418875,35201.6135012946
"126","SP_1176",51096.0844007519,-0.400489014905097,0.172930789766552,-2.31589189782651,0.0205641718208778,0.36234425281969,64996.5974250059,76424.5768321019,41677.7161934173,39712.4585468207,34624.0235905528,49141.1338166124
