"","Gene","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.KAN45min.a","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.KAN45min.b","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.KAN45min.c","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.NDC45min.a","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.NDC45min.b","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.NDC45min.c"
"41","SP_2007",3534.5056865697,0.938338550726177,0.257457309523522,3.64463744479722,0.000267769006675221,0.0132016347477086,4361.67740891653,2922.04777841161,7240.21375227219,2680.99457310408,1707.62628388036,2294.47432283344
"42","SP_2008",1612.92965238949,0.685311234659625,0.186036071329948,3.68375460608484,0.000229823502974633,0.0132016347477086,1979.28307964641,1691.52172335845,2386.84145181656,1371.93752141787,1154.7655548956,1093.22858320207
"43","SP_2224",1539.05006742382,1.00617869061417,0.274543714448144,3.6649124990411,0.000247423159912421,0.0132016347477086,1594.65061396132,1349.74907271832,3547.61832842405,923.771264421364,1102.74908845886,715.762036559008
"44","SP_0690",2327.997780684,0.632603505289734,0.173942410212292,3.63685604055766,0.000275986072895682,0.0132355828901041,2992.19419924416,2956.0082743526,2646.07201979342,1550.28939920219,1686.81969730567,2136.60309420599
"45","SP_1365",1073.28217746275,0.944517134960789,0.260230011026368,3.62954730407741,0.000283918700219528,0.0132355828901041,1161.42579051174,942.223121426494,2319.63352678552,643.667353798549,710.396313050316,662.346959203858
"46","SP_1690",765.564557842686,0.792191400056217,0.218439661132296,3.62659141636571,0.000287187175917353,0.0132355828901041,925.992395145781,796.987808998024,1261.58876415405,543.058602227906,441.396872334611,624.362904195751
"47","SP_1340",112.372944384661,1.13349209508759,0.315174969802183,3.59638995380573,0.000322663992321192,0.0145542056110836,139.617478647257,98.9912328492559,267.871586909421,61.737188463804,49.0440969260679,56.9760825121598
"48","SP_0463",1527.68820399968,0.785517550596349,0.219180791772977,3.58387951901357,0.00033852828472924,0.0146465298699181,1678.83174079276,1529.6674448312,2735.36254876322,1031.2397035991,1160.71029391694,1030.31749209489
"49","SP_1703",133.501561763186,1.17983075170181,0.328712314341872,3.58925023561711,0.000331630393677536,0.0146465298699181,134.142283406188,158.241459810124,327.398606222625,90.3192201600096,62.4197597240864,28.4880412560799
"50","SP_0217",6262.48367010503,0.870278769759181,0.243599543181541,3.5725796460571,0.000353481924522917,0.0149876335997717,6857.68203943882,5613.59772267058,12657.1725097738,3547.60177413303,4468.95755929352,4429.89041532043
"51","SP_1035",783.026336712356,0.912593232144984,0.255896069479897,3.5662651403744,0.000362105025805181,0.0150482027792066,696.71859442602,1131.5348222039,1366.24110455952,442.449850657262,383.435666876531,677.777981550901
"52","SP_2216",23287.9459252678,0.595323926897107,0.167167573925815,3.56124045421212,0.000369106860622048,0.0150482027792066,29258.074569462,25103.3095740792,30609.3693987787,17515.0690234348,15936.3591314614,21305.4938543908
"53","SP_0615",1085.37031826279,0.859688314265167,0.242766053000973,3.54122128542297,0.000398279396519121,0.0159311758607648,1115.57103036779,1079.51023267729,2146.81314813428,656.24344774488,763.89896424239,750.185086410104
"54","SP_1687",2244.02703762616,0.899662428288876,0.254445619325467,3.53577487666666,0.000406581013217651,0.0159620694078041,2191.44689523783,2130.11791561756,4793.84528114243,1307.91377041837,1472.80909253737,1568.0292708034
"55","SP_0357",9447.97170834476,0.871676319172115,0.247568591553099,3.52094873466676,0.000430005741879808,0.0163002895253739,10604.7687825454,7961.20732505913,19416.3695414667,6377.22291205738,6745.79260446733,5582.46908447266
"56","SP_2014",929.135574949246,0.931945448296871,0.264712204676067,3.52059871752913,0.000430573685575914,0.0163002895253739,1068.34747141357,766.640131774164,1990.31469413344,569.354071388415,532.05414241007,648.102938575818
"57","SP_1771",856.171217648684,0.807017217418005,0.231333882293208,3.48853877096628,0.000485668382291538,0.0180634556220712,981.428746961603,833.83855991271,1548.66261535805,603.652509423861,514.219925346045,655.224948889838
"58","SP_1251",140.065437978081,1.04201335606837,0.299501594214696,3.4791579617483,0.000502992005475296,0.0183852250277177,156.043064370464,159.686587296975,290.914304062919,76.5998449458309,102.546748118142,54.6020790741532
"59","SP_1650",2420.79470549311,0.880587264577807,0.254179423791803,3.46443174447941,0.000531352962369883,0.0190926827156636,2595.24254426667,2268.85015435521,4918.65999905721,1415.3822095961,1306.35639993981,2020.27692574367
"60","SP_RS02600",675.973896614549,0.666920622965819,0.193855567861825,3.44029645535476,0.000581077326050624,0.0205313988537887,825.385682591139,698.719139892193,1005.23853582137,511.046726728155,527.595588144063,487.857706510368
"61","SP_1891",12317.3293144476,0.624940416177957,0.183253160879995,3.41025722654358,0.000649016366114612,0.0225559786256226,14856.9422866405,11823.310533667,18762.5324422362,9518.9598361043,9281.22379706951,9661.0069909681
"62","SP_0281",5485.03956830196,-0.484850291435867,0.143645044504678,-3.37533601042589,0.000737256159556452,0.0243744341267712,4384.26258928594,4989.30264835118,4217.77735230497,6339.49463021839,6424.77669731489,6554.62349233639
"63","SP_0353",5267.66365235685,0.801089471710849,0.2382573354253,3.36228670685362,0.000772998183330351,0.0243744341267712,5607.96872566484,4823.11298736338,10272.2512843867,3762.5386524885,3987.43369856485,3152.67656567284
"64","SP_0355",2083.56390061082,0.978374109258857,0.290854982126044,3.36378666133651,0.000768809477620295,0.0243744341267712,2053.88261480598,1501.48745883762,5262.38052993023,1273.61533238292,1334.59391029118,1075.42355741702
"65","SP_RS01740",5278.42521103388,0.830724173460246,0.247301776419356,3.35915166275056,0.000781821471990773,0.0243744341267712,5994.65438956533,4474.114699289,10515.1599277132,3947.75021787991,3786.79875659457,2952.07327516128
"66","SP_0499",7049.28491336474,-0.448932273922617,0.1334346792728,-3.36443476590368,0.000767006137741905,0.0243744341267712,5649.71708937799,5961.87344700153,6146.64480069574,8103.5776265082,8071.4694062265,8362.42711037846
"67","SP_2093",1255.50824690183,0.665646878793633,0.19705331002333,3.37800404730488,0.000730140060284059,0.0243744341267712,1224.39053578404,1515.2161699627,1959.59107126211,967.215952599596,952.644428169985,913.991323632564
"68","SP_2240",802.411267423974,0.792077946159404,0.235667826546159,3.36099313074569,0.000776627570217357,0.0243744341267712,783.637318877989,908.985189228933,1451.69118067041,554.491414906388,471.120567441319,644.541933418808
"69","SP_0358",7800.49676037347,0.884959656361029,0.264773354645629,3.34232897998915,0.000830785323966193,0.0248179977390704,7767.93324826653,6398.30194803037,17542.2285463155,4838.36632553368,5173.40913332249,5082.74136077226
"70","SP_0529",1106.11719112953,0.658627751967918,0.196680167489408,3.34872478692284,0.000811843945916325,0.0248179977390704,1158.00379348608,1236.30656500056,1736.84480544495,780.861105940336,890.224668445898,834.462208459341
"71","SP_0778",476.898397379258,0.699369622987051,0.209738563580805,3.33448275341892,0.000854581997618935,0.0248179977390704,537.937932435021,547.703317516321,721.045024261559,302.969535979779,402.756068695891,348.978505386979
"72","SP_1040",404.181336633501,0.939920257766851,0.281433758731272,3.33975661627835,0.000838518413369427,0.0248179977390704,364.784882936217,447.98952092364,869.862572544571,238.945784980278,313.584983375767,189.920275040533
"73","SP_1328",28.4695872663981,1.15239252960128,0.34546526551714,3.33576959720169,0.000850636307545593,0.0248179977390704,47.907958359353,46.2440795792144,43.2050946628098,10.289531410634,14.8618475533539,8.30901203302331
"74","SP_1221",2609.18569508538,0.806833934071035,0.24290168013409,3.32164822254681,0.000894874378814965,0.0256369416633476,2545.96578709705,2499.34798850785,5243.17826563565,1823.53362221791,1744.78090276375,1798.30760429004
"75","SP_0359",8724.30475393811,0.885405362628712,0.266951129816022,3.3167320297124,0.000910769256258554,0.0257444109769085,7483.22309573094,8255.2907686332,19766.8108648428,5278.52961365524,6335.60561199477,5226.36856877166
"76","SP_0902",203.351872220822,1.07239015304573,0.324331565397968,3.30646248301446,0.000944820018311722,0.0263555057739586,171.099851283404,170.525043448353,571.267362763818,125.760939463304,87.684900564788,93.773135801263
"77","SP_0300",302.339263987918,0.911264679167992,0.276556086910863,3.29504473883341,0.00098406011607064,0.0270936031957111,347.674897807876,263.735766350207,634.634834935939,178.351877784323,184.286909661588,205.351297387576
"78","SP_RS01915",176.324988945256,0.97742989434755,0.297022331871211,3.29076230797139,0.000999162995969511,0.0271567378391713,223.798605478692,152.460949862723,373.484040529622,77.7431262136791,112.95004140549,117.51317018133
"79","SP_1784",1203.72957715738,-0.516259072849645,0.159060624475436,-3.24567487743878,0.00117172573206412,0.0314437791389359,1032.75870234662,1015.20205951244,887.144610409695,1501.12830468472,1422.27881085597,1363.86497513483
"80","SP_0462",1667.51905283001,0.74815534336519,0.231458995401717,3.23234507290029,0.00122778692660364,0.0314603576515777,1706.2077169981,1677.79301223337,3059.88081534166,1002.65767190289,1264.74322679042,1293.83187371363
"81","SP_1045",381.176444324973,0.88307361944287,0.273853207495284,3.22462397837015,0.00126138226433212,0.0314603576515777,444.859613336849,323.708557054501,788.252949292597,274.387504283573,206.579680991619,249.270360990699
"82","SP_1189",91.3779583400717,0.989680583918191,0.306896718637615,3.2248001487654,0.00126060635810348,0.0314603576515777,166.309055447468,81.6497030070505,144.977095424095,45.7312507139289,60.933574968751,48.6670704791365
"83","SP_1480",371.228643694691,0.855501143540949,0.26473829445196,3.23149752593194,0.00123143389973641,0.0314603576515777,524.249944332349,427.757736107733,545.344305966133,163.489221302296,202.121126725613,364.409527734022
"84","SP_1565",3223.14946221019,-0.527602086949173,0.163126849746555,-3.23430562025131,0.0012193889337014,0.0314603576515777,2667.1044818057,2950.22776440519,2197.69914851493,3781.97443404192,3969.59948150083,3772.29146299258
"85","SP_2012",48946.2566266921,-0.462542012468022,0.143251170444577,-3.22888819011065,0.00124272471252052,0.0314603576515777,39059.3584503805,45455.7625351375,37932.1528875175,56824.5088558602,59017.8828191237,55387.8742121334
"86","SP_0010",491.452816319272,0.983108259710569,0.306064097575652,3.21209925469147,0.00131768842346422,0.03174431201982,400.373652003165,410.416206265528,1298.07306631375,251.521878926609,286.83365777973,301.498436626846
"87","SP_0016",965.245526885516,0.851940413057255,0.264856409627893,3.21661240614935,0.00129713709005953,0.03174431201982,1056.02828212117,783.259097872944,2049.84171344664,597.93610308462,659.866031368913,644.541933418808
"88","SP_1026",1525.69295917713,0.615539666393396,0.191510217122165,3.21413486780573,0.00130838202686856,0.03174431201982,1912.21193794332,1562.90537702876,2147.77326134901,1161.57376813379,992.77141656404,1376.92199404386
"89","SP_RS00120",268.033659140988,0.851855471575039,0.268355722785406,3.17435179966791,0.00150171556454165,0.0357359206393918,323.7209186282,239.16859907375,519.421249168447,192.071252998501,166.452692597564,167.367242379469
"90","SP_0102",1118.38238624678,0.551491195123845,0.173895502396318,3.17139424265824,0.00151709097054022,0.0357359206393918,1249.02891436885,1262.31885976387,1520.8193321309,858.604232154015,995.743786074711,823.779192988311
"91","SP_1878",2356.47912572294,-0.534314629407347,0.169201311290462,-3.15786340739469,0.00158930006997345,0.0370254521796013,1979.28307964641,2076.6481986041,1634.11269146894,3034.26848486918,2933.72870703206,2480.83359271696
"92","SP_0220",12811.8767054362,0.568848392779671,0.180386175253702,3.15350326586626,0.00161323423361484,0.0371745279919942,15242.2591517307,12269.8549271038,18966.0764437588,9779.62796517369,9952.9793064811,10660.4624383689
"93","SP_0011",417.780802601804,1.00196271966455,0.319211769222625,3.13886521823625,0.00169603438324315,0.0382509882178242,345.621699592475,313.592664646548,1168.45778232532,293.823285836993,185.773094416924,199.416288792559
"94","SP_1704",61.4136086417549,1.04106903490954,0.33139103287003,3.1415123876265,0.00168077698419361,0.0382509882178242,95.1315173135724,94.6558503887045,87.3703025403487,49.1610945174736,14.8618475533539,27.3010395370766
"95","SP_0509",179.705397463388,1.02273960245015,0.32632169843393,3.13414525408038,0.00172355514759653,0.0384624938200489,150.567869129395,169.802479704928,478.136380935095,123.474376927608,98.0881938521357,58.1630842311632
"96","SP_0715",4631.29434997553,-0.447102873985852,0.143789750680186,-3.10942102528774,0.00187454390210837,0.0413961778382265,3705.33837939339,4041.29901697728,3914.38157645057,4989.27945288964,5335.40327165405,5802.06440248828
"97","SP_0895",2650.20387233061,0.4776422727009,0.153783067913822,3.10594839328192,0.0018966981434295,0.0414536089079436,2916.22586527433,3000.08466270154,3408.40191228833,2191.67019046504,2028.64219103281,2356.19841222161
"98","SP_0352",3246.25356442418,0.743203892405787,0.240229915707678,3.09371915740148,0.00197664501612387,0.0420651308375982,3649.90202757757,2937.22161702354,5974.78453525923,2803.32566876384,2308.04492503586,1804.24261288506
"99","SP_0461",1147.85318162841,0.704942458648271,0.227681154235792,3.09618273420301,0.00196029515022202,0.0420651308375982,1290.09287867686,1111.303037388,1975.9129959125,748.849230440586,752.009486199707,1008.95146115283
"100","SP_0506",155.806577853237,0.930654876877883,0.30093091680169,3.09258645395738,0.00198420428479237,0.0420651308375982,173.153049498805,145.23531242847,337.959851584646,101.752032838492,105.519117628813,71.2201031401998
"101","SP_RS02605",107.281034718127,0.936245459595659,0.304574669242937,3.07394394262277,0.00211249122696241,0.0431926343507022,134.826682811322,107.661997770359,212.185020455133,80.0296887493756,46.0717274153971,62.9110911071765
"102","SP_1191",169.72592137063,0.820906432920376,0.267380067192837,3.07018560335813,0.00213925783340742,0.0431926343507022,200.529025704149,173.415298422054,305.316002283856,123.474376927608,109.977671894819,105.643152991296
"103","SP_1264",318.259150304731,0.886099600439163,0.288216565810395,3.0744228665263,0.00210910251924246,0.0431926343507022,313.454927551196,280.354732448987,718.164684617372,188.641409194957,191.717833438265,217.221314577609
"104","SP_1662",3429.93855252109,0.639555735211045,0.207908917302843,3.07613422025309,0.00209703423820214,0.0431926343507022,3665.64321389564,3488.53775325699,5615.70219295054,3054.84754769045,2398.70219511132,2356.19841222161
"105","SP_1953",79.2696367430708,0.933199871629034,0.303898464227219,3.07076205206256,0.00213513232047672,0.0431926343507022,85.5499256417018,98.9912328492559,150.73777471247,49.1610945174736,46.0717274153971,45.1060653221265
"106","SP_0626",13723.2561478137,-0.424707372557755,0.138935670937118,-3.05686343682017,0.00223666151374525,0.0433176792647169,10617.7723712429,12460.611755368,11820.9138997448,15649.2339943065,15853.1327851626,15937.8720810577
"107","SP_0819",260.319544880593,0.817429711986842,0.267897704770149,3.05127553327932,0.00227871358869611,0.0433176792647169,290.869747181786,247.116800251427,503.099324518052,184.068284123564,151.59084504421,185.172268164519
"108","SP_1053",57.0619166868727,1.05626969838178,0.346125365418731,3.05169688186227,0.00227551763624408,0.0433176792647169,57.4895500312236,44.0763883489387,168.019812577594,29.7253129640538,19.3204018193601,23.7400343800666
"109","SP_1273",261.252764137593,0.88584285589604,0.291401564197463,3.03993857526367,0.00236626402915218,0.0433176792647169,291.55414658692,234.110652869773,553.985324898695,160.059377498751,118.894780426831,208.912302544586
"110","SP_RS07460",1348.46537898818,0.61005184609504,0.200507548266517,3.04253805589479,0.00234592152148183,0.0433176792647169,1726.73969915211,1308.56293934308,1934.62812767915,942.063764706935,940.754950127302,1238.04279292047
"111","SP_1551",14114.2314478371,-0.523212127691342,0.170659065029278,-3.06583261546393,0.00217064795053257,0.0433176792647169,10874.422148168,13802.4126269087,9566.56807156082,17064.6162039026,17265.0083027312,16112.3613337512
"112","SP_1671",3818.60707833357,-0.446361773050055,0.146685628994877,-3.04298230241521,0.00234246108893126,0.0433176792647169,3046.26175224972,3518.16286673742,3049.31956997964,4234.71381610982,4430.3167556548,4632.86770927
"113","SP_1764",86.6184643897102,0.969518001687876,0.319251219848444,3.0368497954311,0.00239064550659051,0.0433176792647169,114.294700657314,78.7594480333496,182.42151079853,41.158125642536,63.9059444794218,39.1710567271099
"114","SP_1894",7136.49417362732,0.554164090347128,0.180947437743771,3.0625694248948,0.00219445565204892,0.0433176792647169,9155.8952418775,6580.38801137353,10042.7842260665,5491.17992947501,5851.10938175543,5697.60825121598
"115","SP_2191",1176.10624907727,0.72148259881733,0.236644005674095,3.04880994877577,0.00229749776010462,0.0433176792647169,1127.20582025506,1257.98347730332,2133.37156312807,1011.80392204568,777.274627040409,748.998084691101
"116","SP_2203",7011.38825856781,0.572765327164556,0.188387238752068,3.04036160282788,0.0023629426179039,0.0433176792647169,7955.45868527314,6824.61455665125,10717.743816021,5155.05523672763,6020.53444386366,5394.92281287013
"117","SP_2235",132.969633561636,0.914438829374273,0.301070788080782,3.03728845698877,0.00238716894953876,0.0433176792647169,117.716697682982,166.189660987802,273.632266197795,68.5968760708933,98.0881938521357,73.5941065782064
"118","SP_0508",338.92166523854,0.729242567946892,0.240525279454823,3.0318749430405,0.00243039871672264,0.0436640325517805,379.841669849156,393.797240166748,533.822947389383,313.259067390413,199.148757214942,213.660309420599
"119","SP_RS04200",1357.89985922463,0.632820542769436,0.208897726801119,3.02933187670305,0.00245095277059523,0.0436640325517805,1408.49397576498,1387.32238737643,2251.46548853975,1059.8217352953,989.799047053369,1050.49652131795
"120","SP_0240",4119.37652017844,-0.606234645266095,0.200533666379947,-3.02310657462112,0.00250194114567093,0.0442009602401865,3642.3736341211,3588.25154984967,2321.55375321498,5635.23336922389,5192.72953514185,4336.11727951916
"121","SP_0616",534.70521148089,0.920125420000593,0.305159704275311,3.0152258214619,0.00256787988631786,0.0449909533801146,491.398772885935,395.242367653598,1367.20121777425,366.993286979279,258.596147428358,328.799476163922
"122","SP_0024",1817.20095841519,-0.488286166497509,0.162368975234063,-3.00726272241122,0.00263611828665359,0.0452121007240568,1426.28836029845,1706.69556197038,1349.91917990912,2223.68206596479,2160.91263425766,2035.70794809071
"123","SP_0930",2137.20525147746,0.606440421009921,0.201887262082617,3.00385678003673,0.00266580782571089,0.0452121007240568,2569.23536687159,1956.70261719551,3344.07432690148,1549.14611793434,1661.55455646497,1742.51852349689
