,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC30MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC30MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC30MIN.C,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF30MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF30MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF30MIN.C
37,SP_0745,471.9336651,-2.076343508,0.174365958,11.90796377,1.08E-32,6.43E-31,629.4622698,811.925066,866.2863457,189.1319463,174.4252546,160.3711079
38,SP_0556,7607.792778,-1.679657131,0.141853673,11.84077291,2.40E-32,1.40E-30,12742.86804,12550.88529,9641.737288,3762.780072,3771.610698,3176.87528
39,SP_1249,792.5896519,-2.071433051,0.177490882,11.67064484,1.80E-31,1.02E-29,1294.075483,1494.680235,1096.134758,360.2963578,296.5229329,213.8281439
40,SP_0434,1038.045938,-1.703614047,0.148344679,11.48416011,1.58E-30,8.77E-29,1782.933978,1654.850907,1345.951517,463.3732685,492.4159111,488.7500431
41,SP_0459,10916.87127,-1.815244648,0.158568444,11.44770424,2.41E-30,1.30E-28,21664.69831,16156.5707,13435.29824,4859.745361,4768.518115,4616.396891
42,SP_1112,290.1932241,-2.048647691,0.179087903,11.43934157,2.66E-30,1.40E-28,477.7924571,428.8440576,496.6595087,108.7508691,99.28822186,129.8242302
43,SP_0272,7532.460988,-1.848200033,0.164423198,11.24050651,2.58E-29,1.33E-27,13841.00956,12682.26953,9048.210056,3646.463925,3265.77746,2711.035395
44,SP_1074,1352.486512,1.535321148,0.137935849,-11.13068984,8.89E-29,4.47E-27,706.2735912,769.8525853,587.154355,1980.211478,2101.153452,1970.273611
45,SP_1574,2424.778749,-1.290263372,0.117467574,10.98399611,4.56E-28,2.24E-26,3533.97173,3451.419644,3359.780491,1362.695673,1386.009908,1454.79505
46,SP_0979,1662.97995,-1.492936038,0.136283444,10.95463981,6.31E-28,3.01E-26,2806.86795,2209.174293,2374.108926,869.0612934,874.8097386,843.8574963
47,SP_1759,687.6187919,1.545626477,0.141109668,-10.95337052,6.40E-28,3.01E-26,363.2264183,370.5330756,306.3229305,999.5623364,990.1987532,1095.869237
48,SP_0271,5942.668956,-1.572506181,0.143941965,10.92458467,8.79E-28,4.05E-26,9906.707636,9520.190456,7372.568395,3298.461144,2820.322194,2737.763913
49,SP_1068,2563.646917,-1.373534262,0.125930916,10.90704573,1.07E-27,4.82E-26,3921.933997,3430.752461,3786.338359,1398.630743,1526.891844,1317.334101
50,SP_0554,426.5933576,-1.967185371,0.181298177,10.85055243,1.98E-27,8.77E-26,658.1037795,749.9235155,654.7068459,214.6647591,140.8819364,141.2793093
51,SP_1897,481.1040507,1.777122274,0.164704712,-10.78974765,3.85E-27,1.67E-25,235.6415115,236.1963828,173.3422408,826.5066055,735.2695349,679.6680287
52,SP_0641,1346.821301,1.50991975,0.140506654,-10.74625089,6.17E-27,2.63E-25,606.6792507,665.0404404,806.3813066,2090.853667,1995.156566,1916.816575
53,SP_0282,11931.91767,-1.306610064,0.12256583,10.66047579,1.56E-26,6.51E-25,17010.45298,17693.32342,16394.43723,6588.411351,6260.524908,7644.356143
54,SP_0877,338.9720638,1.62192084,0.153397279,-10.57333513,3.96E-26,1.62E-24,174.4528318,165.337468,152.949036,530.5151095,495.0993766,515.4785611
55,SP_2088,174.2288824,2.16059132,0.205951912,-10.49075633,9.53E-26,3.83E-24,78.11320825,45.02493548,60.32989754,275.1869819,296.5229329,290.1953381
56,SP_1758,492.7529047,1.503611672,0.143351798,-10.48896278,9.71E-26,3.84E-24,252.56604,271.6258403,236.6461474,708.2991391,708.4348803,778.9453812
57,SP_0776,2036.022138,-1.373032677,0.130972348,10.48337832,1.03E-25,4.00E-24,3157.0755,2960.574036,2737.362886,1233.14029,1112.296431,1015.683683
58,SP_0122,273.2077406,-2.148999346,0.205162581,10.47461645,1.13E-25,4.31E-24,496.0188724,510.0365642,342.4358973,100.2399316,91.23782549,99.2773525
59,SP_0273,24058.91803,-1.534621382,0.146850485,10.45023029,1.46E-25,5.48E-24,42401.15132,35926.94606,29431.64312,13098.33294,12578.74432,10916.69042
60,SP_0057,618.1122381,1.566742408,0.150817056,-10.38836354,2.80E-25,1.03E-23,363.2264183,276.7926361,284.6551504,890.8114673,976.7814259,916.4063308
61,SP_1895,433.3630828,1.805333122,0.17388031,-10.38261967,2.97E-25,1.08E-23,228.4811341,187.4808789,149.975027,678.0380276,607.8049257,748.3985035
62,SP_1356,827.040083,1.546177963,0.14910306,-10.36986073,3.40E-25,1.21E-23,389.9150978,470.9165383,387.4708913,1062.921538,1333.682332,1317.334101
63,SP_1355,5789.702803,-1.221167593,0.118632551,10.29369747,7.52E-25,2.64E-23,7849.075542,8454.354278,8079.957687,3503.669306,3685.739803,3165.420201
64,SP_0516,273.4538126,-1.983397766,0.19383038,10.23264651,1.42E-24,4.90E-23,419.8584943,450.9874685,463.9454093,135.2293416,101.9716873,68.73047481
65,SP_1357,525.4593971,1.542968855,0.15166218,-10.17372198,2.60E-24,8.84E-23,308.5471726,253.1729979,233.6721384,764.0930632,787.5971113,805.6738992
66,SP_1540,4339.445265,-1.665948679,0.165955195,10.03854492,1.03E-23,3.46E-22,6550.443455,7704.430763,5663.787776,1931.982832,2547.95045,1638.076316
67,SP_1898,591.2394712,1.492557308,0.149134399,-10.00813572,1.40E-23,4.64E-22,307.2452858,306.317184,299.5251956,746.1255283,880.1766695,1008.046964
68,SP_RS00615,491.2242473,1.446210728,0.144896377,-9.980999906,1.85E-23,6.01E-22,267.5377382,238.4107239,272.7591142,708.2991391,677.5750276,782.7637409
69,SP_1626,4810.996602,-1.864342765,0.186828894,9.978878126,1.89E-23,6.05E-22,7111.556667,9772.62534,5929.324297,1896.993422,2547.95045,1607.529439
70,SP_0517,2618.549565,-1.312179942,0.131745426,9.959965864,2.28E-23,7.21E-22,3955.783054,3705.330756,3582.831169,1393.902445,1702.658832,1370.791136
71,SP_0515,450.2255283,-1.494643113,0.150248921,9.947779352,2.58E-23,8.04E-22,638.5754774,702.684239,661.0797224,232.632294,233.4614946,232.9199424
72,SP_1081,928.6891807,-1.281653565,0.128976218,9.937130905,2.87E-23,8.82E-22,1299.28303,1330.818995,1328.107463,522.9498316,548.7686857,542.2070791
73,SP_0897,9534.12957,-1.246065591,0.125660563,9.916122905,3.54E-23,1.07E-21,14453.5473,13922.30054,11978.03381,5317.444671,6057.923266,5475.527827
74,SP_0338,444.1303122,1.413683392,0.142921062,-9.891358011,4.54E-23,1.34E-21,255.1698136,232.5058144,231.5478462,641.1572981,640.0065112,664.3945898
75,SP_0953,564.6346611,1.399278287,0.141464624,-9.89136543,4.54E-23,1.34E-21,290.9717007,312.9602073,313.1206654,780.1692787,774.179784,916.4063308
76,SP_0806,1512.176761,-1.297954957,0.131811872,9.847026184,7.06E-23,2.06E-21,2345.349078,2077.790055,2059.288827,927.6921968,880.1766695,782.7637409
77,SP_1600,1480.811634,1.243592318,0.126748867,-9.811466906,1.00E-22,2.89E-21,905.4622723,918.2134383,796.1847042,2117.332139,1975.030575,2172.646676
78,SP_1298,231.6022301,-1.928433445,0.198003928,9.739369651,2.05E-22,5.81E-21,432.8773624,360.1994838,315.669816,95.5116329,89.89609277,95.45899279
79,SP_1757,494.2362513,1.431241302,0.147344739,-9.713555484,2.64E-22,7.39E-21,291.6226441,268.6733855,236.221289,757.4734451,716.4852767,694.9414675
80,SP_2064,417.3322493,1.399671432,0.144335164,-9.697369612,3.09E-22,8.56E-21,227.8301907,232.5058144,222.2009607,638.3203189,583.6537366,599.4824747
81,SP_1073,2716.356868,1.164126667,0.120068224,-9.695543284,3.15E-22,8.60E-21,1811.575488,1620.159564,1571.551345,3744.812538,3861.506791,3688.535481
82,SP_0852,931.1486233,-1.411782368,0.145830639,9.680972252,3.63E-22,9.80E-21,1465.273598,1416.440183,1208.297385,522.0041719,543.4017548,431.4746474
83,SP_0988,759.4038094,-1.702553995,0.176867637,9.626147706,6.20E-22,1.65E-20,971.8584993,1394.296772,1158.164089,385.8291705,390.4442238,255.8301007
84,SP_0433,1284.411126,-1.488091108,0.155307859,9.581557008,9.56E-22,2.52E-20,2243.801907,1927.952975,1541.386396,692.2229236,674.8915621,626.2109927
85,SP_RS00630,42.13206897,3.399159219,0.355688831,-9.556553144,1.22E-21,3.17E-20,3.905660412,7.381136964,5.523159634,67.14184095,65.74490367,103.0957122
86,SP_0837,362.2101558,1.441802224,0.151195056,-9.536040831,1.48E-21,3.82E-20,188.7735866,183.7903104,201.8077559,519.1671927,503.149773,576.5723165
87,SP_RS09580,805.9265488,1.754769383,0.184131982,-9.529954325,1.57E-21,4.00E-20,356.7169843,312.9602073,406.1646623,1381.608868,877.493204,1500.615367
88,SP_1659,2924.139134,-1.190734128,0.125948003,9.454172355,3.26E-21,8.19E-20,4335.283058,4145.246519,3762.121428,1923.471894,1698.633633,1680.078273
89,SP_1032,667.7124496,-1.561878258,0.165559337,9.43394847,3.95E-21,9.82E-20,932.1509517,862.1167974,1203.623942,317.7416699,312.6237256,378.0176115
90,SP_RS09410,143.4508988,1.982154657,0.210216417,-9.429114457,4.14E-21,1.02E-19,52.72641557,67.90646007,49.70843671,268.5673638,207.9685728,213.8281439
91,SP_1378,410.2230736,-1.469631677,0.157999405,9.301501366,1.38E-20,3.37E-19,571.528307,589.7528434,655.5565627,202.3711826,232.1197619,210.0097841
92,SP_0107,898.4971155,-1.277778783,0.137488133,9.29373869,1.49E-20,3.58E-19,1286.264162,1314.580493,1240.586626,518.221533,576.945073,454.3848057
93,SP_1774,625.1732154,1.447232349,0.155764741,-9.291142132,1.53E-20,3.63E-19,375.594343,346.9134373,274.458548,995.7796975,853.3420149,904.9512517
94,SP_0896,2494.828206,-1.396833764,0.150706447,9.268573385,1.89E-20,4.39E-19,3275.547199,4326.084374,3306.673187,1378.771889,1513.474517,1168.418072
95,SP_2065,846.6559192,1.321676737,0.142592053,-9.268936846,1.88E-20,4.39E-19,525.3113255,499.7029724,416.7861232,1309.738728,1148.523215,1179.873151
96,SP_0447,607.5890671,1.309633638,0.141381614,-9.263111408,1.99E-20,4.58E-19,338.4905691,320.3413442,375.5748551,803.810772,890.9105313,916.4063308
97,SP_2066,1919.719994,1.09534306,0.119053714,-9.200410666,3.57E-20,8.14E-19,1178.858501,1229.697418,1249.508653,2732.010965,2653.947336,2474.297093
98,SP_1985,223.1142074,-1.680812945,0.183277109,9.170883113,4.69E-20,1.06E-18,350.2075503,351.3421195,323.7421263,96.45729263,110.0220837,106.9140719
99,SP_RS09370,943.9314648,1.637538394,0.180055085,-9.094652307,9.49E-20,2.12E-18,456.9622682,422.2010343,466.0697014,1549.9363,992.8822186,1775.537266
100,SP_0954,84.83493055,2.444230103,0.269241646,-9.078202201,1.10E-19,2.44E-18,33.1981135,26.57209307,15.71976204,154.1425363,161.0079273,118.3691511
101,SP_1154,2148.374816,-1.115912344,0.123162249,9.060506418,1.30E-19,2.83E-18,2909.717007,2957.621581,2988.879079,1378.771889,1441.02095,1214.238388
102,SP_1541,1612.197691,-1.246291314,0.137559938,9.059987483,1.30E-19,2.83E-18,2170.245302,2452.013699,2195.243525,818.9413277,1021.058606,1015.683683
103,SP_2087,128.8769089,1.885472901,0.208825193,-9.028953231,1.73E-19,3.72E-18,59.88679299,54.62041353,44.61013551,190.0776061,202.6016419,221.4648633
104,SP_0822,299.2068836,-1.699196543,0.189049093,8.988123202,2.51E-19,5.35E-18,410.7452867,546.942249,419.7601322,117.2618067,151.6157982,148.9160288
105,SP_2216,3867.8448,-1.169752995,0.130231541,8.982102048,2.66E-19,5.60E-18,5083.217027,5834.050656,5212.588119,2608.12954,2384.259057,2084.824403
106,SP_1215,140.043621,-1.984607008,0.221198163,8.972077257,2.91E-19,6.07E-18,238.8962286,212.5767446,227.2992619,62.41354229,45.61891275,53.45703596
107,SP_0754,345.817169,1.442685836,0.161070751,-8.956845527,3.34E-19,6.91E-18,165.3396241,170.5042639,212.8540751,511.6019149,499.1245748,515.4785611
108,SP_0019,2975.539294,-1.239955383,0.138622724,8.944820494,3.73E-19,7.63E-18,3664.811354,4877.455306,4051.874879,1821.340643,1807.313984,1630.439597
109,SP_1072,3427.216762,1.077607575,0.12102113,-8.904292817,5.37E-19,1.09E-17,2355.113229,2220.984112,2005.756664,4694.254908,4823.529157,4463.662503
110,SP_1156,380.3681798,-1.520932498,0.170867047,8.901262843,5.52E-19,1.11E-17,627.5094396,596.3958667,482.2143219,208.9908007,183.8173837,183.2812662
111,SP_1001,628.8046984,-1.271473417,0.143038083,8.889055235,6.16E-19,1.23E-17,900.254725,850.3069782,917.2693577,365.0246564,331.4079838,408.5644892
112,SP_1906,1145.318971,-1.328170441,0.149502733,8.883920798,6.45E-19,1.28E-17,1540.132089,1843.0699,1565.603327,637.3746592,747.3451294,538.3887193
113,SP_0648,3143.162554,1.092923191,0.123196673,-8.871369355,7.23E-19,1.41E-17,2205.396246,1954.525068,1830.71499,4361.382683,4352.580969,4154.375366
114,SP_1358,527.1857572,1.235977451,0.139929583,-8.83285311,1.02E-18,1.98E-17,328.726418,310.7458662,297.8257618,725.3210142,790.2805767,710.2149064
115,SP_1762,302.3734004,1.496067783,0.169982921,-8.801282919,1.35E-18,2.60E-17,152.3207561,156.4801036,159.3219125,389.6118095,532.667893,423.837928
116,SP_1587,368.3527286,1.590859817,0.180846814,-8.796725693,1.41E-18,2.69E-17,184.8679262,192.6476748,156.7727619,458.6449699,503.149773,714.0332661
117,SP_1377,284.9756691,-1.516545641,0.172627006,8.785100734,1.56E-18,2.95E-17,434.8301926,457.6304918,386.196316,151.3055571,146.2488673,133.6425899
118,SP_0555,238.1116132,-1.758759072,0.200840583,8.75699046,2.01E-18,3.76E-17,298.1320781,442.1301041,374.7251383,106.8595497,111.3638164,95.45899279
119,SP_0731,302.5326359,-1.6641708,0.192393594,8.649824396,5.16E-18,9.59E-17,368.4339656,460.5829465,559.5385568,144.685939,136.8567382,145.097669
120,SP_1026,777.4086832,1.254728277,0.145423867,-8.628076691,6.24E-18,1.15E-16,505.7830234,450.9874685,406.5895208,1143.302616,974.0979604,1183.691511
121,SP_1959,266.2608384,1.460418906,0.169545939,-8.613706192,7.07E-18,1.29E-16,130.8396238,160.1706721,127.8823885,399.0684068,359.5843711,420.0195683
122,SP_0605,7021.256709,-1.034481477,0.120188588,8.607152274,7.49E-18,1.36E-16,9771.311408,9998.488131,8613.579879,4774.635985,4635.686575,4333.838273
123,SP_0905,786.6531972,-1.267886866,0.147842479,8.575930806,9.83E-18,1.77E-16,1259.575483,1054.026358,1029.007126,472.8298659,411.9119475,492.5684028
124,SP_0045,417.0670422,1.632915805,0.191779128,-8.514564766,1.67E-17,2.98E-16,247.3584928,210.3624035,144.4518674,714.9187572,650.740373,534.5703596
125,SP_1923,3250.876885,-1.023180136,0.120589427,8.484824578,2.16E-17,3.82E-16,4084.669848,4486.255047,4542.58637,2238.376585,2160.189692,1993.18377
126,SP_0046,237.7367955,1.711289372,0.201944371,-8.47406323,2.37E-17,4.16E-16,136.6981144,113.6695092,78.17395175,376.3725732,393.1276893,328.3789352
127,SP_1882,249.1429078,-1.806136729,0.213258853,8.469222754,2.47E-17,4.30E-16,303.9905688,442.1301041,418.9104153,80.3810772,123.439411,126.0058705
128,SP_1761,276.6737417,1.448320548,0.171327816,-8.453505014,2.83E-17,4.89E-16,156.8773599,128.4317832,148.2755933,352.7310799,407.8867493,465.8398848
129,SP_1277,460.3271593,-1.276192342,0.151167392,8.442246185,3.11E-17,5.34E-16,646.3867982,630.3490967,692.9441049,265.7303846,289.8142692,236.7383021
130,SP_0855,1747.547831,-1.137421186,0.134853546,8.434492202,3.33E-17,5.66E-16,2557.556627,2559.040185,2125.566742,1149.922234,1104.246035,988.9551653
131,SP_1666,3907.387995,-1.164408077,0.139054397,8.373759523,5.58E-17,9.43E-16,5592.254767,6068.770812,4617.361454,2478.574157,2545.266985,2142.099798
132,SP_0960,2569.250849,-1.279005394,0.152980123,8.360598526,6.24E-17,1.05E-15,3284.660407,3916.431273,3784.214066,1631.263037,1661.065117,1137.871194
133,SP_0962,1185.021295,-1.039362529,0.125029261,8.312954271,9.33E-17,1.55E-15,1605.226429,1560.372354,1635.28011,785.8432371,790.2805767,733.1250646
134,SP_0182,828.8355422,1.120572842,0.135038094,-8.298198025,1.06E-16,1.75E-15,526.6132123,531.4418614,494.5352165,1162.21581,1021.058606,1237.148547
135,SP_0480,590.5863965,-1.306653424,0.158006696,8.269607897,1.34E-16,2.20E-15,947.7735934,834.0684769,767.2943307,377.318233,342.1418456,274.9218992
136,SP_0050,572.0298668,1.532676062,0.185534584,-8.260864518,1.45E-16,2.35E-15,365.1792486,300.4122744,202.6574727,894.5941062,856.0254804,813.3106186
137,SP_1599,254.9665815,1.355841115,0.164237359,-8.25537575,1.51E-16,2.45E-15,136.047171,154.2657625,135.5298403,358.4050383,390.4442238,355.1074532
138,SP_0336,1331.531546,-1.044241344,0.12671482,8.240877783,1.71E-16,2.74E-15,1825.245299,1837.16499,1741.06986,929.5835163,846.6333513,809.4922589
139,SP_1472,961.3587994,-1.427592137,0.174371838,8.18705678,2.68E-16,4.26E-15,1673.575487,1478.441734,1072.767544,548.4826444,437.4048693,557.4805179
140,SP_2188,417.1413299,-1.316898218,0.161780418,8.140034714,3.95E-16,6.25E-15,673.7264211,593.4434119,531.0730418,233.5779537,249.5622874,221.4648633
141,SP_1811,180.9355655,1.452934622,0.179108675,-8.112028197,4.98E-16,7.81E-15,89.17924608,95.95478053,98.56715655,261.9477457,253.5874856,286.3769784
142,SP_0346,4563.416253,-0.977220539,0.120652736,8.09944784,5.52E-16,8.60E-15,6470.377416,5686.427917,6030.015745,2885.207841,3032.315965,3276.152633
143,SP_0268,1561.33827,-1.231696079,0.152687907,8.066755907,7.22E-16,1.12E-14,2668.867948,1981.835275,1956.473086,970.2468847,962.0223659,828.5840574
144,SP_0783,1089.258756,1.184324742,0.147180429,-8.04675427,8.50E-16,1.31E-14,701.066044,630.3490967,638.9870838,1382.554528,1349.783124,1832.812662
145,SP_0904,744.3145969,-1.117455914,0.139216589,8.026743951,1.00E-15,1.53E-14,1110.509444,1002.3584,955.9314752,452.9710115,489.7324457,454.3848057
146,SP_1765,182.870908,1.514575114,0.18886214,-8.019474475,1.06E-15,1.61E-14,93.7358499,81.9306203,98.14229812,246.81719,248.2205547,328.3789352
147,SP_0441,22372.0606,1.158649643,0.144546956,-8.015731855,1.09E-15,1.65E-14,12245.54728,16378.74292,12566.03788,28988.25342,28970.69306,35083.08903
148,SP_1531,615.7272402,1.497705993,0.187160911,-8.002237151,1.22E-15,1.83E-14,213.5094359,364.628166,371.3262708,984.4317807,920.4286513,840.0391366
149,SP_1997,1491.209489,1.026179879,0.128311126,-7.997590791,1.27E-15,1.88E-14,977.7169899,1062.145609,892.6275686,2101.255924,1901.235275,2012.275568
150,SP_0916,506.7778103,-1.185031464,0.148397596,7.985516589,1.40E-15,2.06E-14,681.537742,764.6857894,681.8977856,319.6329893,317.9906565,274.9218992
151,SP_1272,604.0476623,-1.374744833,0.172407915,7.973791869,1.54E-15,2.26E-14,1058.433972,682.7551692,887.5292674,328.1439269,331.4079838,336.0156546
152,SP_0262,608.2657841,-1.093304831,0.137232844,7.966786973,1.63E-15,2.37E-14,834.5094414,822.2586578,831.4479542,378.2638927,378.3686293,404.7461294
153,SP_0581,2162.007709,-1.272518209,0.160065608,7.949978909,1.87E-15,2.70E-14,3657.000033,3019.623132,2556.798052,1353.239076,1365.883917,1019.502043
154,SP_0445,553.6666332,1.193354731,0.150182494,-7.946030836,1.93E-15,2.77E-14,307.2452858,382.3428947,316.9443913,775.44098,841.2664204,698.7598272
155,SP_RS00125,165.2324104,1.496554643,0.188827641,-7.925506231,2.27E-15,3.24E-14,87.22641588,75.28759703,93.04399692,248.7085094,265.6630801,221.4648633
156,SP_0579,633.9229769,-1.184446124,0.149541945,7.920494288,2.37E-15,3.36E-14,943.867933,939.6187355,775.366641,408.5250041,381.0520947,355.1074532
157,SP_0198,1318.378533,1.021690272,0.129048426,-7.91710757,2.43E-15,3.43E-14,844.2735925,893.1175726,853.9654511,1803.373108,1587.269817,1928.271654
158,SP_RS10010,559.0399302,1.089315856,0.138899295,-7.842486577,4.42E-15,6.19E-14,374.9433996,337.3179592,356.4562256,803.810772,771.4963185,710.2149064
159,SP_1667,2126.449509,-1.126946039,0.14396444,7.827947205,4.96E-15,6.90E-14,2551.047193,3492.754011,2744.160621,1354.184736,1356.491788,1260.058705
160,SP_0771,808.7181519,-1.105645111,0.141506578,7.813383123,5.57E-15,7.70E-14,1200.339633,1112.33734,1004.365337,510.6562551,470.9481875,553.6621582
