,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC10MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC10MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC10MIN.C,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF10MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF10MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF10MIN.C
333,SP_1572,60090.48585,0.521360475,0.130604311,-3.991908614,6.55E-05,0.00042751,53211.58401,51413.42662,41981.53958,64329.55583,67216.46199,82390.34708
334,SP_RS09360,228.6511262,0.595233689,0.149375549,-3.984813386,6.75E-05,0.000439168,187.166087,174.3173076,176.5507965,278.0188784,270.0475947,285.8060932
335,SP_1153,1324.282876,0.50296534,0.126322837,-3.981586803,6.85E-05,0.000443845,1061.935245,1146.422585,1059.304779,1794.224927,1377.935163,1505.874557
336,SP_0488,3533.447556,0.435640182,0.109471316,-3.979491586,6.91E-05,0.000446442,3116.116235,2950.670338,2897.277623,3931.244265,3810.671614,4494.705259
337,SP_0688,1607.620108,-0.432683316,0.108830456,3.975755807,7.02E-05,0.000452163,1866.351194,1918.762772,1779.342169,1418.182897,1391.783757,1271.297858
338,SP_0235,23434.41753,0.368636235,0.09291985,-3.967249568,7.27E-05,0.000467217,20311.50269,19844.1805,21016.79127,26254.72712,26425.4266,26753.87698
339,SP_1092,1091.03588,0.602382395,0.152605236,-3.947324566,7.90E-05,0.000506348,952.4231731,849.955923,758.2461446,1296.65712,1061.725586,1627.207333
340,SP_1963,5162.323516,-0.412311154,0.104525735,3.944589841,7.99E-05,0.000510654,6208.338928,6136.73266,5401.268583,4390.978575,4491.560849,4345.061502
341,SP_2176,2828.862343,-0.497137321,0.126227609,3.938419862,8.20E-05,0.000522426,3617.880639,3331.11468,3038.254751,2254.532472,2672.778758,2058.612756
342,SP_0954,151.2826692,0.717327326,0.182740519,-3.925387384,8.66E-05,0.000549924,119.4677151,113.2426305,99.47451593,201.2054151,219.2694145,155.0363242
343,SP_1777,316.3149384,-0.597631188,0.152982573,3.906531152,9.36E-05,0.000592903,404.1991027,389.3510665,368.912112,290.6300441,216.9613154,227.8359894
344,SP_0870,780.6504607,0.441639159,0.113097184,-3.904952758,9.42E-05,0.000595051,674.3288807,661.6423353,639.0084798,906.8574551,900.158649,901.906964
345,SP_1025,3090.720519,0.512674538,0.131418482,-3.90108399,9.58E-05,0.00060289,2299.753516,2416.266913,2848.528522,3217.566938,3561.396911,4200.810314
346,SP_0229,21764.36433,0.482453779,0.124436303,-3.877114387,0.000105703,0.000663544,16813.08977,20624.15502,16601.04504,24433.56015,28597.34785,23516.98816
347,SP_1901,399.2872493,-0.520381362,0.134264299,3.875798451,0.000106276,0.000665218,461.9418317,455.5153001,506.5953824,333.6226541,302.3609821,335.6873454
348,SP_0991,1195.34286,-0.522145067,0.134791033,3.873737413,0.000107179,0.000668944,1362.595662,1372.907846,1511.222116,825.4581133,1149.433352,950.4400742
349,SP_0493,3743.310341,-0.475074811,0.122703975,3.871714923,0.000108072,0.000672588,4507.915116,4812.1756,3821.534218,3410.747065,3014.377425,2893.112623
350,SP_1770,507.9071048,0.780429254,0.201711896,-3.869029387,0.000109269,0.000678095,275.4394542,288.8323271,507.2541541,573.8080357,560.8680813,841.2405763
351,SP_1427,1073.333208,-0.486587287,0.125997987,3.861865576,0.000112524,0.000696305,1298.215837,1203.680095,1287.239762,1010.039719,784.753694,856.0701377
352,SP_1317,100.0362108,0.798428888,0.206791618,-3.861031201,0.000112909,0.000696703,80.30885292,68.70901174,62.58330472,157.0663355,106.1725586,125.3772013
353,SP_2045,443.8042956,-0.531284499,0.137803857,3.855367411,0.000115556,0.000711013,552.8700371,503.8660861,521.0883583,328.4635409,415.457838,341.0799131
354,SP_1610,222.1395549,-0.621217494,0.161795716,3.839517572,0.000123276,0.000756373,308.6249307,240.4815411,269.4375961,182.2886667,166.1831352,165.8214598
355,SP_1390,971.4940337,-0.578707592,0.151089965,3.830218584,0.000128029,0.000783324,1147.553774,1408.534741,967.7355225,728.581432,886.3100544,690.248678
356,SP_1179,13425.62265,-0.412208935,0.107742864,3.825858324,0.000130317,0.000793813,15985.44399,15568.95311,14613.53104,12514.86217,11374.31237,10496.63322
357,SP_2187,690.1008164,0.476034795,0.124457724,-3.824871447,0.00013084,0.000793813,591.3651897,559.8512068,571.155002,848.9607402,713.2026219,856.0701377
358,SP_2201,558.6601913,0.515603509,0.134799581,-3.824963736,0.000130791,0.000793813,459.9507031,422.4331833,486.8322336,730.3011364,577.024775,675.4191166
359,SP_2156,2193.34134,-0.470480842,0.12369101,3.803678566,0.000142563,0.000862527,2596.431675,2803.073201,2295.819126,2037.849717,1707.993334,1718.880985
360,SP_RS08875,170.8220366,-0.684447781,0.180001824,3.802449149,0.000143273,0.000864412,173.8918964,223.9404827,244.4042742,122.6722474,129.2535496,130.7697691
361,SP_1361,2064.393979,-0.421493351,0.110895431,3.800817996,0.000144219,0.000866075,2249.975301,2617.304392,2254.316513,1739.767621,1781.852505,1743.14754
362,SP_1470,669.5518454,-0.459305383,0.120850736,3.800600639,0.000144346,0.000866075,769.2393433,818.1461954,754.9522864,591.0050797,544.7113876,539.2567797
363,SP_0825,432.535053,0.508584565,0.134016629,-3.794936247,0.000147681,0.000883647,355.0845976,354.9965607,355.0779078,545.7195305,447.7712254,536.5604958
364,SP_0276,411.5977942,0.577581724,0.152260722,-3.793373089,0.000148615,0.000886788,309.2886402,346.0898369,321.4805548,444.2569707,443.1550272,605.3157352
365,SP_1703,360.0864455,0.659529577,0.174117445,-3.787843182,0.000151961,0.00090427,331.1910546,193.4031442,290.5182882,495.274868,420.0740362,430.0572818
366,SP_0107,2962.763429,-0.431216132,0.114591746,3.763064494,0.000167844,0.000996057,3397.529075,3482.528984,3381.47477,2835.79256,2333.48819,2345.766992
367,SP_1452,98.7067166,-0.790780347,0.210219247,3.76169337,0.000168767,0.000998806,112.8306198,129.7836888,147.5648448,83.69228093,57.7024775,60.66638771
368,SP_1367,1129.900237,-0.50544825,0.134594998,3.75532716,0.000173115,0.001021756,1315.472285,1123.519581,1562.606303,908.5771595,941.7044328,927.5216611
369,SP_1778,7511.568221,0.440233303,0.117459889,-3.747945857,0.000178289,0.001049439,6595.281583,6830.184723,5572.549207,8095.221859,9442.433418,8533.738538
370,SP_2078,5161.760265,-0.407016362,0.108633231,3.746702167,0.000179175,0.001051803,5868.519649,6325.046248,5533.681681,4734.919456,4383.080191,4125.314365
371,SP_2159,102.8029944,0.716709467,0.191691348,-3.738872279,0.000184848,0.001082181,69.68950047,73.79856817,81.02891032,124.9651866,133.8697478,133.466053
372,SP_1207,667.3027091,-0.526203012,0.141159933,3.727707993,0.000193229,0.001128208,779.1949862,857.5902577,737.1654525,481.5172328,650.8839462,497.4643793
373,SP_1095,1241.560406,-0.406110616,0.109067635,3.723475045,0.000196499,0.001144226,1459.497253,1372.907846,1430.851977,1108.636105,1050.185091,1027.284165
374,SP_0236,47352.40603,0.424388326,0.114334544,-3.71181195,0.000205781,0.001189392,40121.90469,38638.63999,41840.56245,47446.07124,60029.04139,56038.2164
375,SP_RS04240,890.6971262,0.504935303,0.135995096,-3.712893464,0.000204903,0.001189392,815.0353007,664.1871135,711.4733589,1188.888977,911.6991445,1052.898862
376,SP_1068,8996.885212,-0.372066697,0.100242468,3.711667362,0.000205898,0.001189392,10069.13725,9630.713146,10836.79329,7786.248301,8041.417265,7617.002013
377,SP_0049,1168.927051,0.615874945,0.166585538,-3.697049283,0.00021812,0.001256649,859.5038391,928.8440476,921.6215085,1042.140868,1401.016154,1860.43589
378,SP_2086,309.6518965,0.570755878,0.154419166,-3.696146613,0.000218897,0.001257787,258.846716,237.9367629,239.7928728,351.9661678,323.133874,446.2349852
379,SP_0224,23320.97055,0.38351936,0.103860453,-3.692640919,0.000221937,0.001271894,18816.82884,20005.77392,21643.94186,27816.79195,25190.59358,26451.89319
380,SP_2058,6909.531552,0.448787423,0.121713769,-3.68723626,0.000226703,0.00129241,5962.102693,6317.411913,5125.243271,7817.20298,8932.343517,7302.884939
381,SP_2139,124.6682463,-0.710793696,0.192771658,3.687231334,0.000226707,0.00129241,177.2104441,133.6008562,165.3516788,96.87668136,73.8591712,101.1106462
382,SP_1659,8669.728582,0.384229056,0.104292163,-3.684160386,0.000229458,0.001304665,7633.986994,7915.532631,6925.666132,10367.52461,9717.097211,9458.563916
383,SP_1247,4152.389421,-0.413512503,0.112266186,3.683321899,0.000230214,0.001305549,4765.434413,4996.672021,4536.960206,3919.206334,3231.33874,3464.724809
384,SP_0342,1305.195253,-0.399713723,0.108565924,3.681760418,0.000231629,0.001310152,1468.125477,1442.889247,1555.359815,1093.158765,1170.206244,1101.431972
385,SP_2158,158.4820639,0.616307536,0.167599708,-3.677259009,0.000235754,0.001330018,113.4943293,127.2389106,127.801696,193.1801279,186.9560271,202.2212924
386,SP_1395,10552.93705,0.473827753,0.129230801,-3.666523386,0.00024587,0.001383499,9059.635061,9523.832461,7704.992969,13103.00108,10432.60793,13493.55277
387,SP_0418,21268.94372,0.416407372,0.113648003,-3.66400957,0.000248298,0.001393546,19361.73436,18583.2429,16417.90653,25515.25422,21968.48723,25767.03708
388,SP_0098,1772.996848,-0.560431944,0.15301,3.662714497,0.000249557,0.001397003,2225.418048,2422.628859,1766.825508,1724.290281,1230.21682,1268.601574
389,SP_2009,185.7942022,-0.630887949,0.172407449,3.659284755,0.00025292,0.001412192,210.3959205,271.0188797,206.8542914,134.7101782,140.7940451,150.9918983
390,SP_1508,28988.84354,0.362935113,0.099346811,-3.653213509,0.000258979,0.001442312,26340.64005,26082.70429,23388.36913,32924.31403,33084.2925,32112.74123
391,SP_1597,334.2997497,0.503273667,0.137801683,-3.65215908,0.000260045,0.001444545,268.802359,272.2912688,277.3428557,366.2970378,408.5335407,412.5314365
392,SP_1290,940.3503354,-0.459871777,0.126509975,3.635063378,0.000277912,0.001539861,1136.934422,1151.512141,1004.626734,876.4760106,743.2079102,729.3447945
393,SP_1730,711.4530546,-0.423192446,0.116644199,3.628062515,0.000285556,0.001578188,826.3183627,830.8700865,801.7250721,608.2021238,574.7166759,626.8860064
394,SP_1396,7964.779513,0.378340804,0.104695389,-3.613729382,0.000301824,0.001663863,6998.816976,7279.338077,6418.411978,9564.422653,8950.80831,8576.879081
395,SP_RS08765,57.99060939,0.887885648,0.246291423,-3.605020575,0.000312128,0.00171631,37.83144311,29.26494945,42.82015586,63.6290629,69.242973,105.155072
396,SP_0897,27615.59836,-0.422680795,0.117331616,3.602445852,0.000315237,0.001729028,32399.64433,35684.15249,27246.13579,23123.1454,23637.24288,23603.26925
397,SP_2114,3629.559089,-0.427632629,0.118762473,3.600738661,0.000317314,0.001736038,4552.383655,4223.059444,3774.102661,3242.216034,3231.33874,2754.254002
398,SP_0036,1584.916455,-0.37106595,0.103179214,3.596324638,0.000322745,0.001761312,1751.529445,1825.878368,1803.716719,1384.362044,1359.47037,1384.541782
399,SP_2206,426.7930058,-0.530846255,0.147919895,3.588741416,0.000332278,0.001808793,528.976494,447.8809654,551.3918532,337.0620629,297.7447839,397.701875
400,SP_2163,35.62059924,0.962287318,0.268234577,-3.587484245,0.000333884,0.00181299,22.56612396,15.26866928,25.03332189,57.89671489,48.4700811,44.48868432
401,SP_1511,4510.552028,0.427992366,0.119447179,-3.583109874,0.000339528,0.001839038,3676.950787,3396.006525,4386.101504,5011.21863,5398.643795,5194.39093
402,SP_0614,960.1677001,-0.41666402,0.116412992,3.579188313,0.000344663,0.001862209,1151.536032,1098.071799,1059.304779,856.9860274,840.1480724,754.9594916
403,SP_1509,16415.52467,0.348658629,0.097481398,-3.576668351,0.000348001,0.00187558,13706.92918,15121.07214,14357.26887,18487.9688,17894.69232,18925.21668
404,SP_0686,202.2604128,0.555219973,0.155311515,-3.574879644,0.000350389,0.001883775,167.9185107,153.9590819,162.7165923,252.7965472,230.80991,245.3618348
405,SP_1493,125.3415244,-0.709029714,0.198482183,3.572258745,0.000353915,0.001898036,181.8564108,151.4143037,148.2236164,112.9272558,80.7834685,76.8440911
406,SP_1080,1473.178617,0.454839152,0.12760633,-3.564393325,0.000364699,0.001951048,1169.456189,1155.329309,1378.809019,1911.164826,1525.653505,1698.658856
407,SP_1266,142.6323074,0.664136235,0.186847869,-3.554422309,0.00037881,0.002021563,118.140296,100.5187394,99.47451593,146.1748742,189.2641262,202.2212924
408,SP_0756,1474.025707,-0.42154003,0.118664549,3.552367006,0.000381782,0.002032427,1599.539963,1720.270072,1774.071996,1285.765658,1105.579469,1358.927085
409,SP_2062,298.8186472,-0.502101427,0.14139986,3.550932997,0.000383868,0.002038537,348.4475024,356.2689498,357.0542227,247.0641992,223.8856127,260.1913962
410,SP_1160,2526.586412,0.38220034,0.107760169,-3.546768184,0.000389988,0.002065983,2211.480148,2117.255473,2227.965648,3031.265627,2615.07628,2956.475295
411,SP_1453,114.8290274,-0.720820647,0.203989326,3.53361943,0.000409911,0.002166244,120.1314246,142.5075799,177.8683397,82.54581133,71.5510721,94.36993644
412,SP_0033,1622.13673,-0.50746012,0.143643114,3.532784163,0.000411208,0.002167825,2031.614866,2019.281512,1710.171148,1470.920499,1458.718631,1042.113727
413,SP_1358,1302.888661,0.389921688,0.110544985,-3.527267099,0.000419873,0.002208145,1065.253793,1211.314429,1092.902132,1485.251369,1502.572514,1460.037731
414,SP_0446,491.4448814,-0.471289361,0.133737528,3.523987373,0.000425105,0.002230258,559.5071323,632.3773859,534.2637908,423.0472831,424.6902344,374.7834619
415,SP_RS08485,2556.250621,-0.395441697,0.11227297,3.522145152,0.00042807,0.002240403,3149.301712,2982.480065,2615.982137,2232.176315,2234.239929,2123.32357
416,SP_1755,249.4041037,0.671860037,0.190812954,-3.521039973,0.000429858,0.002244354,199.776568,150.1419146,204.8779765,236.172738,302.3609821,403.0944428
417,SP_1664,5675.692026,-0.364025567,0.103688955,3.510745834,0.000446851,0.002327485,6491.742896,6519.721781,6220.121718,5347.134223,4653.127786,4822.303752
418,SP_1287,2251.69061,-0.441876873,0.126031327,3.506087603,0.000454746,0.002362936,2649.528437,2803.073201,2374.21295,2061.352344,1998.813821,1623.162907
419,SP_0855,6739.206144,-0.419325247,0.119843355,3.498944498,0.000467104,0.002416705,8081.327216,8280.708304,6889.433692,6353.161299,5613.297011,5217.309343
420,SP_1026,2059.24134,0.508293396,0.145301922,-3.498187687,0.000468431,0.002416705,1786.042341,1705.001403,1550.089642,2820.888455,2612.768181,1880.658019
421,SP_1711,1133.513465,-0.397878278,0.113732613,3.498365744,0.000468119,0.002416705,1199.323118,1296.564499,1385.396735,967.620344,985.5583157,966.6177776
422,SP_RS02430,194.9725731,0.624805936,0.178843603,-3.493588391,0.000476575,0.002448085,139.3790009,142.5075799,161.399049,205.2180587,306.9771803,214.3545699
423,SP_1946,276.574609,-0.741468992,0.212243639,3.493480393,0.000476768,0.002448085,298.6692877,260.8397668,502.6427527,151.3339874,210.0370181,235.9248411
424,SP_0034,5468.856316,-0.523071123,0.149845729,3.490730934,0.000481701,0.002467582,7044.612933,7154.643945,5333.415106,5204.971992,4496.177047,3579.316875
425,SP_1550,3787.258782,0.417227032,0.119804517,-3.482565135,0.000496634,0.002538094,3159.257355,3184.789933,3318.232693,3707.682692,4600.041506,4753.548513
426,SP_2195,566.0244986,-0.462061126,0.132738247,3.480994647,0.000499555,0.002547029,637.1611472,720.1722342,625.1742756,500.4339812,493.9332074,419.2721462
427,SP_0078,5625.558078,-0.379399369,0.109268984,3.472159748,0.000516289,0.002626182,6641.07754,6439.561267,6062.675298,4381.233583,5135.520498,5093.280284
428,SP_1991,314.8269891,-0.506188833,0.145834496,3.470981469,0.00051856,0.00263157,369.0224977,405.8921249,347.1726483,278.0188784,251.5828019,237.2729831
429,SP_0075,405.4440446,-0.497978609,0.143638632,3.466884921,0.000526527,0.002665774,548.8877799,459.3324674,426.2252437,331.3297149,339.2905677,327.5984937
430,SP_0157,12966.52415,0.486718848,0.140939913,-3.45337837,0.000553612,0.002796384,11658.05786,11015.07249,9374.320276,12105.57253,17206.87879,16439.24293
431,SP_1975,6638.815724,-0.644806522,0.18729221,3.442783455,0.00057576,0.00290151,8580.436782,10268.18009,5900.617478,6655.256039,3840.676902,4587.727053
432,SP_0211,19353.37272,0.402522398,0.117231117,-3.433579831,0.000595667,0.002992411,16933.2212,18118.82087,14679.4082,24125.15983,21806.9203,20456.70594
433,SP_1721,697.7456929,-0.440794939,0.128392737,3.433176584,0.000596553,0.002992411,790.4780482,802.8775261,828.0759372,605.9091846,650.8839462,508.2495148
434,SP_1368,3433.613097,0.382483091,0.111467424,-3.431344117,0.000600598,0.003005759,2864.570324,3292.943007,2747.736463,4060.79533,3889.146984,3746.486477
435,SP_RS07950,75.71222097,0.728283013,0.212764099,-3.422960057,0.000619432,0.003092887,61.72498613,50.89556425,49.40787215,94.01050735,103.8644595,94.36993644
436,SP_0088,305.6438901,0.533621368,0.156487945,-3.409983873,0.000649667,0.003236416,203.7588252,287.559938,248.356904,343.3676458,369.295856,381.5241716
437,SP_1996,342.5720588,-0.63002665,0.184828387,3.408711515,0.000652705,0.003244106,491.8087605,488.5974168,295.1296896,291.2032789,228.5018109,260.1913962
438,SP_RS00470,46.73951452,0.865791743,0.254207344,-3.405848666,0.000659587,0.003250535,29.86692877,26.72017123,30.96226655,47.00525368,78.4753694,67.40709746
439,SP_0678,418.5600694,-0.493273126,0.144810439,3.406336786,0.000658409,0.003250535,448.6676411,521.6795336,514.500642,341.0747065,293.1285857,392.3093072
440,SP_0905,3130.907976,-0.377797533,0.110902443,3.406575402,0.000657834,0.003250535,3680.269334,3437.995365,3525.745757,2454.591418,2963.599244,2723.246737
441,SP_RS10010,1476.07422,0.464704846,0.13644977,-3.405684349,0.000659984,0.003250535,1101.094107,1271.116717,1322.154659,1948.998323,1424.097145,1788.984367
442,SP_1881,2180.180751,-0.426842651,0.125477126,3.401756681,0.000669542,0.003290149,2486.919602,2619.84917,2436.796254,2048.741178,1941.111343,1547.666958
443,SP_1375,1261.51776,-0.375547283,0.110581449,3.396114703,0.000683497,0.003351142,1359.940823,1470.881807,1463.131787,1102.903757,1031.720298,1140.528089
444,SP_0127,365.5090719,-0.534710881,0.157773653,3.389101241,0.000701221,0.003430298,457.295865,459.3324674,389.9928042,290.0568093,357.7553605,238.621125
445,SP_2172,306.0645537,-0.550806935,0.163192448,3.37519869,0.000737624,0.003600269,400.8805551,375.3547864,336.6323022,290.6300441,191.5722253,241.3174089
446,SP_0357,19181.84818,0.433311481,0.128478443,-3.372639571,0.000744513,0.003625747,14840.54505,14680.82551,19070.12111,20541.29586,21513.79171,24444.50982
447,SP_1644,875.4667363,0.407683877,0.120914159,-3.371680202,0.000747111,0.00363026,715.4788715,699.8140085,827.4171656,998.5750232,969.401622,1042.113727
448,SP_2209,271.9611023,-0.502251278,0.149074338,3.369133041,0.00075405,0.003655797,318.5805736,324.4592221,324.7744129,244.1980252,221.5775136,198.1768665
449,SP_1222,656.1286222,-0.586048177,0.173993071,3.368227109,0.000756532,0.003659663,675.6562998,647.6460551,1069.186353,463.1737191,521.6303966,559.4789089
450,SP_2092,3308.59833,-0.38278641,0.11379086,3.363946877,0.000768363,0.003708634,3907.257993,4056.376471,3318.891465,2949.866286,2852.810488,2766.38728
451,SP_1113,3129.161768,0.380810167,0.113327852,-3.360252224,0.000778713,0.003750256,2708.598585,2416.266913,2988.188108,3657.811265,3459.840551,3544.265184
452,SP_RS05970,2440.535677,-0.405534241,0.120986876,3.351886214,0.00080263,0.003856886,2721.209066,2487.520703,3175.938022,2192.049879,1984.965226,2081.53117
453,SP_0099,371.557688,-0.533908649,0.159375369,3.350007309,0.000808094,0.003874571,533.6224607,421.1607942,374.8410567,294.6426877,330.0581713,275.0209576
454,SP_0640,126.5122913,0.66418244,0.198318726,-3.349065675,0.000810846,0.0038792,82.29998151,87.79484834,112.6499485,140.4425262,143.1021442,192.7842987
455,SP_2085,232.6511271,0.506342341,0.15127393,-3.347188373,0.000816357,0.003896984,185.8386679,185.7688095,194.3376305,256.235956,300.052883,273.6728157
456,SP_0925,634.0998578,0.460149662,0.137636427,-3.343225865,0.000828105,0.003944393,540.9232656,458.0600783,584.3304346,696.4802831,697.0459282,827.7591568
457,SP_1119,662.1404146,0.40508426,0.12124572,-3.341019055,0.000834715,0.003967179,547.5603608,605.6572146,548.097995,784.7584425,770.9050994,715.863375
458,SP_RS07005,611.5948271,-0.43417678,0.129986299,3.340173404,0.000837261,0.003970591,732.7353192,618.3811057,767.4689474,517.6310252,517.0141984,516.3383665
459,SP_0726,968.0818777,-0.424731323,0.127755631,3.324560496,0.00088558,0.004190589,1242.464237,1117.157635,982.8872699,775.5866856,874.7695589,815.6258793
460,SP_1520,2249.291899,0.440400849,0.132543238,-3.32269573,0.000891521,0.00420953,2174.312415,1847.508982,1650.881701,2462.04347,2945.134452,2415.870373
461,SP_0412,816.2827159,-0.38811163,0.116955283,3.318461722,0.000905147,0.004264598,931.8481777,949.2022733,909.7636192,744.0587716,706.2783246,656.5451293
462,SP_1298,679.4009492,-0.427152002,0.128824182,3.315775008,0.000913894,0.004296487,828.9732008,801.605137,727.283878,636.290629,530.862793,551.3900572
463,SP_RS07630,388.2810482,0.486012552,0.146665866,-3.313740044,0.000920571,0.004318529,282.0765495,314.2801093,359.0305376,410.4361175,489.3170092,474.5459661
464,SP_0945,5829.914356,-0.442291364,0.133513892,3.31269922,0.000924003,0.00432529,7133.55001,7641.968973,5504.036957,5237.073141,4992.418353,4470.438704
465,SP_0992,3729.139381,-0.417908827,0.126506223,3.303464592,0.00095498,0.004460682,4086.459566,4808.358433,3981.615724,3580.997801,2795.10801,3122.296754
466,SP_1812,441.1207328,0.492197777,0.149357071,-3.295443427,0.000982665,0.004580146,390.9249122,391.8958448,307.6463506,582.4065577,510.0899011,463.7608305
467,SP_0871,3440.469935,0.352054228,0.106897041,-3.293395429,0.000989852,0.004603763,2980.055782,3183.517544,2871.585529,3779.337042,3665.261371,4163.062339
468,SP_RS02475,469.2366015,0.428712313,0.13045578,-3.286265379,0.001015253,0.004711816,377.6507216,428.7951288,385.3814028,514.7648512,533.1708921,575.6566123
469,SP_1190,314.7551541,0.494762812,0.150802337,-3.280869651,0.001034876,0.004792643,268.1386494,212.4889808,289.8595166,369.7364466,376.2201533,372.087178
470,SP_1366,1192.427151,-0.442913045,0.13514151,3.277401919,0.001047671,0.004841578,1272.994875,1239.30699,1633.094867,942.3980127,985.5583157,1081.209843
471,SP_1616,52.52808062,0.819123617,0.250060944,-3.27569593,0.00105402,0.004860575,31.19434783,38.17167319,34.25612469,51.01789728,71.5510721,88.97736865
472,SP_1553,8077.484119,0.323345689,0.098769838,-3.273729053,0.001061383,0.004884162,7237.088696,7449.838218,6776.783744,9259.461739,9040.824175,8700.90814
473,SP_0907,174.5828701,-0.712774886,0.218696495,3.259196663,0.001117282,0.005130521,195.1306013,162.8658056,306.9875789,96.30344655,133.8697478,152.3400403
474,SP_1740,78.88759593,-0.690268494,0.211908443,3.257390243,0.001124417,0.005152393,100.8838483,89.06723745,108.0385471,53.31083649,60.0105766,62.01452966
475,SP_0680,320.8661718,-0.58378827,0.179500348,3.25229604,0.001144767,0.005234599,441.3668363,436.4294635,299.741091,298.6553313,240.0423064,208.9620021
476,SP_0417,35732.2444,0.354732765,0.109131679,-3.250502212,0.001152014,0.005241349,31056.95996,33027.40403,29595.97419,36924.34647,39523.88899,44264.89276
477,SP_1783,240.1636076,-0.501511464,0.154304583,3.250139793,0.001153483,0.005241349,270.129778,285.0151598,298.4235478,188.5942495,177.7236307,221.0952797
478,SP_1811,409.796524,0.50493798,0.15535485,-3.250223479,0.001153144,0.005241349,386.2789455,300.2838291,310.2814371,468.9060672,572.4085768,420.6202882
479,SP_0450,542.429517,0.438805149,0.135070007,-3.248723823,0.00115924,0.005253351,431.4111934,418.616016,519.770815,667.2453083,616.2624597,601.2713093
480,SP_1223,73.55189901,-0.735300323,0.226364549,3.248301578,0.001160962,0.005253351,94.91046255,73.79856817,113.9674918,47.57848848,53.0862793,57.97010382
481,SP_0826,424.1260944,0.504048977,0.155420879,-3.243122678,0.001182273,0.005327587,312.6071878,297.7390509,424.9077005,483.2369372,487.0089101,539.2567797
482,SP_2217,3255.986458,0.511022023,0.157567765,-3.243188874,0.001181998,0.005327587,2684.041332,2456.983364,2793.850477,2930.949537,3702.190956,4967.903083
483,SP_1393,498.993653,-0.52408282,0.16165011,3.242081428,0.001186601,0.00533602,626.5417947,694.7244521,471.0217145,462.0272495,371.6039551,368.0427521
484,SP_1099,1391.231988,-0.358019674,0.110677235,3.234808631,0.001217243,0.005462503,1645.99963,1517.960204,1544.819469,1292.071241,1181.746739,1164.794644
485,SP_1410,1469.303209,0.34547022,0.106842558,-3.233451402,0.001223041,0.005477208,1255.738428,1295.29211,1319.519572,1677.858262,1557.966893,1709.443992
486,SP_0902,340.5149084,0.548587445,0.169727353,-3.232168747,0.001228545,0.005490534,223.670111,249.3882648,337.9498455,359.991455,417.7659371,454.3238369
487,SP_1964,2283.091326,0.436883041,0.135326658,-3.22835904,0.001245026,0.005552765,1940.022951,1974.747893,1859.053536,3087.442638,2700.475947,2136.804989
488,SP_1622,399.2180913,0.428928389,0.132887001,-3.227767837,0.001247602,0.005552851,340.482988,342.2726696,326.7507278,439.0978575,503.1656038,443.5387013
489,SP_RS11125,487.2158156,0.598120771,0.185780027,-3.219510622,0.001284096,0.005703592,447.3402221,358.813728,331.3621292,804.2484257,528.5546939,452.9756949
490,SP_1908,91.52799496,0.686229406,0.21321385,-3.218502951,0.001288616,0.00571199,61.72498613,82.70529191,58.63067495,102.0357946,103.8644595,140.2067627
491,SP_0775,2915.368047,-0.315266645,0.098032942,3.215925571,0.001300245,0.005751799,3209.035569,3285.308673,3226.004665,2537.710464,2601.227686,2632.921227
492,SP_1869,222.5975584,0.531463463,0.165425914,-3.212697766,0.001314946,0.005801444,193.8031823,170.5001403,169.9630802,272.2865304,309.2852794,219.7471377
493,SP_1887,12184.07489,0.366342501,0.114044003,-3.212290791,0.00131681,0.005801444,11153.63862,11298.81526,9334.793978,14683.40943,12962.28455,13671.50751
494,SP_1011,31.1185107,-0.884475783,0.275786972,3.207097771,0.001340814,0.00589524,43.80482887,44.53361872,43.47892749,21.78292243,11.5404955,21.57027119
495,SP_1749,2946.355471,-0.360408206,0.112424663,3.205775296,0.001346991,0.005910435,3469.209704,3317.1184,3193.066084,2836.93903,2506.595623,2355.203985
496,SP_2105,356.93987,-0.471487977,0.14710427,3.205127731,0.001350026,0.005911805,446.012803,452.9705219,355.7366795,287.1906353,297.7447839,301.9837966
497,SP_1229,3809.852599,0.417841175,0.130407384,-3.204122065,0.00135475,0.005920558,3577.394357,3435.450587,2697.669819,4345.693026,4796.22993,4006.677873
498,SP_0221,30542.33225,0.33505498,0.104623178,-3.202492846,0.001362437,0.005942194,25315.20883,25863.85336,29555.13035,34587.84142,34914.61509,33017.34448
499,SP_0741,736.2354444,-0.41698624,0.130499195,3.195316563,0.001396775,0.006079752,876.7602869,858.8626468,807.6540167,694.1873439,639.3434507,540.6049216
500,SP_1959,524.0389038,0.421383692,0.131963667,-3.19317962,0.001407154,0.006112676,477.8708604,464.4220238,394.6042056,627.692107,577.024775,602.6194513
