,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC60MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC60MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC60MIN.C,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC60MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC60MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC60MIN.C
612,SPT_2248,2442.710516,-0.555119136,0.087620859,6.335467826,2.37E-10,8.33E-10,2996.080142,2808.780017,2920.04668,1940.263999,1912.707134,2078.385128
613,SPT_0413,3912.845609,0.681611164,0.108018179,-6.310152326,2.79E-10,9.80E-10,3065.493637,2600.722238,3333.540847,4802.059935,4419.416094,5255.840904
614,SPT_0813,389.0509358,-1.015066277,0.160888782,6.309117786,2.81E-10,9.83E-10,464.9089876,593.389278,508.6797055,236.4579921,329.410673,201.4589784
615,SPT_1958,2655.440494,-0.526674566,0.083476229,6.309275986,2.80E-10,9.83E-10,3126.835795,3068.852241,3213.791298,2197.283555,2141.169375,2184.7107
616,SPT_1394,674.2472905,-0.684770987,0.108547935,6.308466298,2.82E-10,9.86E-10,826.5048668,851.3384632,819.8238312,548.6199264,530.2449221,468.9517332
617,SPT_0910,859.9236731,-0.75024822,0.118952512,6.307123804,2.84E-10,9.93E-10,1180.836543,1051.965607,1008.147907,738.34709,598.2522868,581.9926044
618,SPT_0339,277.1365161,0.857811977,0.136303211,-6.293409887,3.11E-10,1.08E-09,205.819083,197.4425862,185.2535748,339.2658148,383.6040418,351.4339957
619,SPT_0253,299.4951913,0.848477804,0.134854616,-6.2917965,3.14E-10,1.09E-09,232.4544938,193.1965091,212.888086,397.2120421,396.3554227,364.8645943
620,SPT_1712,174.1733793,1.044014828,0.166093474,-6.285706483,3.26E-10,1.13E-09,110.5773113,131.6283908,97.23253928,249.5426241,221.0239354,235.0354748
621,SPT_1393,3003.992649,-0.543104242,0.086537104,6.275969658,3.47E-10,1.21E-09,3631.294332,3377.754351,3685.624989,2495.426241,2480.143583,2353.712398
622,SPT_0099,215.565278,1.069302183,0.171081216,-6.250260614,4.10E-10,1.42E-09,154.1625289,114.6440823,144.3135583,282.254204,245.4640822,352.5532123
623,SPT_0460,6033.493793,-0.521229645,0.083510998,6.241449155,4.34E-10,1.50E-09,6818.665151,7238.499976,7289.369945,4929.167788,4747.764152,5177.495746
624,SPT_1919,553.188622,-0.68447426,0.109783311,6.234775161,4.52E-10,1.56E-09,662.656734,700.6027253,685.745277,433.6620883,433.5469503,402.9179569
625,SPT_1640,7828.240883,-0.55814177,0.089637042,6.226686585,4.76E-10,1.64E-09,9053.618253,8838.209532,10096.83158,6060.053837,6231.174796,6689.557301
626,SPT_0334,256.0671453,-0.936809486,0.150738383,6.214803886,5.14E-10,1.77E-09,373.7028841,319.5173035,317.2851282,161.6886665,159.3922611,204.8166281
627,SPT_1100,462.2834974,-0.78874951,0.126915423,6.214764863,5.14E-10,1.77E-09,670.7280706,562.6052188,525.0557121,331.7888822,342.1620539,341.3610468
628,SPT_0917,765.9775302,-0.670168143,0.107962087,6.207439654,5.39E-10,1.85E-09,969.3675244,912.9065815,941.6203804,555.1622424,563.1859894,653.6224634
629,SPT_0469,2582.627998,-0.615707565,0.099331863,6.198490051,5.70E-10,1.95E-09,2932.316583,2944.654485,3508.559417,2105.691131,2059.348014,1945.198359
630,SPT_1856,170.0567783,1.015213637,0.164167674,-6.184004528,6.25E-10,2.13E-09,108.1559103,117.8286402,109.5145442,201.877179,241.2136219,241.7507741
631,SPT_2157,57.22351624,1.623392872,0.262512004,-6.184071005,6.25E-10,2.13E-09,28.24967806,25.47646274,27.63451116,79.44240842,103.0736622,79.46437483
632,SPT_1023,246.5025145,-0.872642953,0.141298239,6.175894053,6.58E-10,2.24E-09,309.9393251,329.070977,319.332129,158.8848168,183.8324078,177.955431
633,SPT_0092,161.6397174,1.102688838,0.178707662,-6.170350088,6.81E-10,2.32E-09,106.541643,77.4909075,120.7730488,205.6156453,221.0239354,238.3931245
634,SPT_0947,437.7322861,-0.772672716,0.125275021,6.167811506,6.92E-10,2.35E-09,569.8363632,532.882679,556.7842249,328.9850325,358.10128,279.8041367
635,SPT_0959,3130.372712,0.71448709,0.115933182,-6.162921396,7.14E-10,2.42E-09,2579.599174,2394.787497,2122.739858,4405.782509,3993.307449,3286.019782
636,SPT_1134,776.1583942,0.713931815,0.115844269,-6.162858294,7.14E-10,2.42E-09,648.9354618,506.3446969,602.8417435,938.3550359,931.9134201,1028.560007
637,SPT_0406,2744.849636,-0.61585143,0.100057819,6.154955546,7.51E-10,2.54E-09,3306.019467,3293.894328,3375.504364,2261.772098,2350.504544,1881.403015
638,SPT_1723,948.3756227,0.6229507,0.101289722,-6.150186691,7.74E-10,2.61E-09,747.4057682,771.7245171,718.4972902,1169.205329,1214.56903,1068.851802
639,SPT_1176,354.7236648,0.778096601,0.126734479,-6.139581016,8.27E-10,2.79E-09,263.1255728,242.026396,276.3451116,435.5313214,478.1767834,433.1368037
640,SPT_0137,4093.357872,0.503967007,0.082094356,-6.138875238,8.31E-10,2.80E-09,3362.518823,3267.356346,3519.817922,4755.329106,4860.40135,4794.723687
641,SPT_1435,6170.120727,-0.553264521,0.090129827,6.138528621,8.33E-10,2.80E-09,6995.427422,7054.85714,7980.232724,4741.309858,5185.561562,5063.335658
642,SPT_1460,1299.187865,0.652864483,0.106357327,-6.138406266,8.34E-10,2.80E-09,906.411099,1042.411934,1078.769436,1584.175085,1717.18596,1466.173676
643,SPT_1078,2024.030237,-0.601476166,0.09820342,6.12479858,9.08E-10,3.04E-09,2645.784134,2304.558359,2374.520959,1611.278966,1716.123345,1491.915657
644,SPT_1006,157.7618886,-1.088217573,0.177752919,6.122079914,9.24E-10,3.09E-09,254.2471026,208.057779,183.206574,97.20012324,102.0110471,101.8487058
645,SPT_0433,93.81630814,1.345724619,0.220004298,-6.116810582,9.55E-10,3.19E-09,42.77808393,44.58380979,69.59802812,139.2578689,141.3278049,125.3522533
646,SPT_1154,33.72936994,-2.167816457,0.356172886,6.086416289,1.15E-09,3.85E-09,51.65655418,55.1990026,62.43352522,17.75771482,6.375690446,8.953732375
647,SPT_0029,403.9424516,0.762726416,0.125543843,-6.075378924,1.24E-09,4.12E-09,316.3963943,309.96363,269.1806087,479.4583002,547.2467632,501.409013
648,SPT_RS00285,120.0137626,-1.156597154,0.190907337,6.058421701,1.37E-09,4.57E-09,173.5337367,183.6428356,142.2665575,76.63855871,70.1325949,73.8682921
649,SPT_0257,17289.55036,-0.737706459,0.121855293,6.05395499,1.41E-09,4.69E-09,19385.73622,18724.13859,26831.06334,12386.4734,12780.0715,13629.81911
650,SPT_1570,3205.285339,-0.603200699,0.100020232,6.030786864,1.63E-09,5.41E-09,3639.365668,3594.304285,4373.417267,2500.099324,2465.266972,2659.258515
651,SPT_0499,2186.648146,-0.800225157,0.132767619,6.027261488,1.67E-09,5.52E-09,2729.726035,2891.578521,2727.628602,1426.224885,2028.532177,1316.198659
652,SPT_1512,62650.02486,0.670035313,0.111603246,-6.00372604,1.93E-09,6.37E-09,44953.30914,53178.93141,46684.92436,81412.58015,85332.24092,64338.1632
653,SPT_1214,436.2184598,-0.719949381,0.120034472,5.997855184,2.00E-09,6.60E-09,539.9724179,544.559391,546.5492208,327.1157994,359.1638951,299.9500346
654,SPT_1513,1860.217292,-0.553205599,0.092442094,5.984347344,2.17E-09,7.16E-09,2368.937289,2159.130217,2112.504853,1456.132615,1551.418008,1513.180771
655,SPT_2214,351.8213151,0.762092987,0.127486428,-5.977836204,2.26E-09,7.44E-09,241.332964,285.5486865,254.851603,428.0543889,459.0497121,442.090536
656,SPT_1438,497.7271757,-0.71227827,0.11918274,5.976354204,2.28E-09,7.50E-09,575.4862989,639.034607,642.7582597,354.2196799,413.3572639,361.5069446
657,SPT_0276,22919.72437,-0.645748289,0.108314038,5.9618153,2.49E-09,8.18E-09,30384.54659,23860.83039,29734.73401,18106.3268,16099.68099,19332.22741
658,SPT_0848,817.0827538,-0.611361792,0.102664537,5.954946159,2.60E-09,8.52E-09,1003.267138,928.8293707,1032.711917,623.3892519,645.0073501,669.291495
659,SPT_0817,1774.311251,-0.533730861,0.089662684,5.952653182,2.64E-09,8.63E-09,2092.897578,2064.655001,2143.209866,1468.282631,1504.662945,1372.159487
660,SPT_1563,1442.559587,0.595551023,0.100286612,-5.938489788,2.88E-09,9.39E-09,1043.623821,1178.286402,1222.059494,1650.532862,1837.261463,1723.593482
661,SPT_0773,253.713275,-0.976996618,0.16468816,5.932403496,2.99E-09,9.73E-09,292.1823846,295.1023601,425.776172,171.0348322,164.7053365,173.4785648
662,SPT_0312,394.7832844,0.719853445,0.121487862,-5.925311638,3.12E-09,1.01E-08,315.5892607,298.2869179,278.3921125,504.6929476,499.4290849,472.3093828
663,SPT_0490,1357.583115,-0.595575605,0.100764907,5.910545865,3.41E-09,1.11E-08,1665.923872,1550.879669,1687.752182,1037.424392,1012.672166,1190.846406
664,SPT_0643,1102.467399,0.619089678,0.104752835,-5.910004046,3.42E-09,1.11E-08,878.9685546,835.415674,889.4218593,1274.817001,1245.384867,1490.79644
665,SPT_0037,1484.596827,0.623250557,0.105462835,-5.909670057,3.43E-09,1.11E-08,1050.08089,1123.087399,1329.527037,1768.29455,1802.195166,1834.39592
666,SPT_1269,1219.775234,-0.731247228,0.123997038,5.897295913,3.70E-09,1.20E-08,1635.252793,1484.003955,1455.417588,988.8243307,1025.423547,729.7291886
667,SPT_1453,359.2321952,-0.787799669,0.13372817,5.891052485,3.84E-09,1.24E-08,475.4017251,486.1758306,406.3296641,291.6003697,250.7771575,245.1084238
668,SPT_1628,48.32020001,1.666331802,0.282926142,-5.889635337,3.87E-09,1.25E-08,25.82827709,18.04582777,22.5170091,74.76932557,64.81951953,83.94124102
669,SPT_0868,1205.733338,0.556939303,0.094875457,-5.870214722,4.35E-09,1.40E-08,1032.32395,927.7678514,963.1138891,1443.047983,1415.403279,1452.743078
670,SPT_1701,605.8735349,0.671349253,0.114487656,-5.863944454,4.52E-09,1.45E-08,516.5655418,454.3302522,426.7996724,715.9162923,744.8931671,776.7362836
671,SPT_1285,86.87761436,-1.278215674,0.218236395,5.857023416,4.71E-09,1.51E-08,132.3699201,108.2749666,131.0080529,56.07699418,51.00552356,42.53022878
672,SPT_1954,46.98873901,1.682207218,0.287739529,-5.846284739,5.03E-09,1.61E-08,23.40687611,24.41494346,16.37600662,76.63855871,61.63167431,79.46437483
673,SPT_0398,3911.406438,-0.575860082,0.098604917,5.840074706,5.22E-09,1.67E-08,4725.767573,5023.109237,4308.936741,3405.74278,3146.403235,2858.479061
674,SPT_0983,338.9905542,-0.791692663,0.135741189,5.83236869,5.46E-09,1.75E-08,481.0516608,390.6390953,419.6351695,262.6272561,255.0276178,224.9625259
675,SPT_2247,1520.731712,-0.678499616,0.116499,5.82408101,5.74E-09,1.83E-08,1783.765386,2126.223119,1714.363193,1274.817001,1214.56903,1010.652542
676,SPT_0136,1504.179185,0.584545225,0.100384816,-5.823044268,5.78E-09,1.84E-08,1175.993741,1306.730235,1124.826954,1943.067848,1736.313031,1738.143297
677,SPT_0308,1327.4705,0.557099789,0.096579272,-5.768316285,8.01E-09,2.55E-08,1038.781019,1141.133227,1040.89992,1648.663629,1604.548762,1490.79644
678,SPT_0462,15535.46708,-0.445412065,0.077355336,5.758000544,8.51E-09,2.71E-08,18246.87063,17553.28283,17964.47926,13178.09363,12820.45087,13449.62524
679,SPT_0729,6925.441148,-0.529121984,0.091919737,5.756347872,8.60E-09,2.73E-08,7777.539938,7870.103948,8911.6181,5285.256701,5841.195063,5866.933139
680,SPT_1638,3467.631699,-0.477548229,0.082966741,5.755899592,8.62E-09,2.73E-08,4034.054028,3933.990455,4147.223675,2956.19221,2930.692375,2803.63745
681,SPT_2052,2947.180438,0.528331934,0.091811759,-5.754512725,8.69E-09,2.75E-08,2223.653231,2550.830832,2461.518494,3524.439084,3608.640792,3314.000195
682,SPT_0213,115.1139483,1.176018006,0.20583984,-5.713267187,1.11E-08,3.50E-08,62.9564254,78.55242678,68.5745277,174.7732985,183.8324078,121.9946036
683,SPT_1860,401.349956,0.697358334,0.122338607,-5.700231097,1.20E-08,3.78E-08,313.9749933,325.8864192,276.3451116,491.6083156,488.8029342,511.4819619
684,SPT_RS00555,182.2909613,1.158551236,0.203546285,-5.691831889,1.26E-08,3.96E-08,113.8058459,88.10610031,132.0315533,252.3464738,180.6445626,326.8112317
685,SPT_RS01985,405.2147808,0.825728001,0.145430367,-5.677823802,1.36E-08,4.29E-08,276.0397114,301.4714757,295.7916195,409.3620575,603.5653622,545.0584583
686,SPT_0597,248.8723062,-0.834366061,0.14698562,5.676514894,1.37E-08,4.32E-08,316.3963943,304.6560336,337.7551364,168.2309825,206.1473244,160.0479662
687,SPT_1539,119.0130412,-1.168854857,0.206004841,5.673919375,1.40E-08,4.38E-08,168.6909347,201.6886633,126.9140513,79.44240842,69.06997983,68.27220936
688,SPT_0555,293.3850224,0.81742058,0.144077186,-5.673490727,1.40E-08,4.38E-08,180.7979396,217.6114526,237.4520959,352.3504467,360.2265102,411.8716893
689,SPT_2223,4891.377245,0.513333562,0.090486385,-5.673047531,1.40E-08,4.39E-08,4285.879729,4132.49456,3661.060979,5896.495938,5799.753075,5572.579187
690,SPT_1953,923.6639574,0.567707841,0.100196745,-5.665930973,1.46E-08,4.57E-08,721.5774911,737.7559001,771.7193117,1143.970681,1131.685054,1035.275306
691,SPT_1682,947.244413,0.557235419,0.098360229,-5.665251337,1.47E-08,4.58E-08,796.6409214,727.1407073,772.7428122,1165.466862,1116.808443,1104.666732
692,SPT_0696,1263.732857,-0.517708059,0.091518017,5.65689769,1.54E-08,4.80E-08,1476.247462,1457.465973,1533.203619,1033.685926,1028.611392,1053.182771
693,SPT_1815,359.2341327,0.769057074,0.136104057,-5.650508067,1.60E-08,4.97E-08,230.0330928,299.3484372,267.1336079,488.8044659,453.7366367,416.3485554
694,SPT_1955,6637.58049,0.677512962,0.119925569,-5.649445482,1.61E-08,5.00E-08,4400.492709,5950.877088,4939.412995,7180.659104,9234.124995,8119.916048
695,SPT_RS04535,618.8172153,-0.625905666,0.110977257,5.63994534,1.70E-08,5.27E-08,707.0490853,775.9705943,772.7428122,465.4390517,523.8692316,467.8325166
696,SPT_2199,153.5299973,-0.988839395,0.175630918,5.630212529,1.80E-08,5.57E-08,212.2761523,225.0420875,177.0655715,99.06935638,92.44751146,115.2793043
697,SPT_0560,229.5063765,0.929932893,0.165234923,-5.627943979,1.82E-08,5.64E-08,148.5125933,176.2122006,146.3605591,239.2618418,321.9723675,344.7186964
698,SPT_0405,13007.67358,-0.451392089,0.0802464,5.625075883,1.85E-08,5.72E-08,15547.81567,14663.82734,14885.79001,11213.5296,11222.2778,10512.80103
699,SPT_1336,1658.859706,-0.513336994,0.091346179,5.619687627,1.91E-08,5.90E-08,1883.84996,1906.488628,2066.447335,1355.194026,1403.714513,1337.463774
700,SPT_1708,1514.704876,0.81385029,0.144841947,-5.618885323,1.92E-08,5.92E-08,1061.380762,1308.853273,913.9858692,2287.006746,1988.152804,1528.849803
701,SPT_1447,3622.566096,-0.630735531,0.112259458,5.618551346,1.93E-08,5.92E-08,4963.064869,4203.616352,4054.085138,3201.061751,2824.430867,2489.1376
702,SPT_0651,6348.558015,-0.578956506,0.103240181,5.607860226,2.05E-08,6.29E-08,7921.209729,7048.488024,7865.600677,5149.737299,4437.48055,5668.83181
703,SPT_0093,176.4013759,0.973023399,0.173969115,-5.593081289,2.23E-08,6.84E-08,90.39896981,134.8129487,131.0080529,220.5695104,245.4640822,236.1546914
704,SPT_0538,1434.221629,0.619266231,0.110759403,-5.59109397,2.26E-08,6.91E-08,1167.115271,1090.180301,1128.920956,1579.502003,1619.425373,2020.185867
705,SPT_1409,232.7000594,0.801552307,0.143478971,-5.586549033,2.32E-08,7.08E-08,175.148004,178.3352392,153.525062,300.9465354,302.8452962,285.4002195
706,SPT_1467,2202.281224,0.536074639,0.095962936,-5.586267561,2.32E-08,7.08E-08,1845.914678,1671.892867,1868.911755,2576.737882,2437.63898,2812.591182
707,SPT_0215,119.3078571,1.116758599,0.200437149,-5.571614873,2.52E-08,7.69E-08,63.76355906,90.22913887,70.62152853,187.8579305,166.8305667,136.5444187
708,SPT_1455,2931.253283,-0.568649579,0.102377503,5.554438817,2.79E-08,8.48E-08,3402.875506,3466.921971,3644.684972,2393.553035,2625.721849,2053.762364
709,SPT_0598,221.1706058,-0.801539154,0.144451618,5.548841658,2.88E-08,8.74E-08,276.0397114,282.3641287,286.5801158,154.211734,170.0184119,157.8095331
710,SPT_1705,1148.842894,0.626045719,0.112831645,-5.548494144,2.88E-08,8.75E-08,772.4269117,945.8136792,989.7248998,1388.840222,1483.410644,1312.84101
711,SPT_1177,535.5568941,0.771132546,0.139031045,-5.546477385,2.91E-08,8.83E-08,407.6024978,359.8550362,414.5176675,535.5352944,745.9557821,749.8750864
712,SPT_RS00720,50.60700438,1.535431143,0.277202316,-5.539027111,3.04E-08,9.21E-08,23.40687611,31.84557842,20.47000827,82.24625813,80.75874564,64.91455972
713,SPT_0208,80.32014226,1.240136948,0.224337954,-5.52798546,3.24E-08,9.79E-08,40.35668295,53.07596404,48.10451943,107.4809055,103.0736622,129.8291194
714,SPT_1446,13947.49444,-0.533117934,0.096493031,5.524937194,3.30E-08,9.95E-08,16498.61912,14967.42186,18054.54729,11166.79877,10717.53564,12280.04395
715,SPT_0173,93.11994969,2.819702829,0.510410497,-5.524382522,3.31E-08,9.97E-08,12.91413854,19.10734705,18.42300744,116.8270712,89.25966624,302.1884677
716,SPT_1345,996.1516595,-0.632032137,0.114430298,5.523293635,3.33E-08,1.00E-07,1382.619958,1111.410687,1142.226461,845.8279955,743.830552,750.994303
717,SPT_1700,390.8981478,0.72255356,0.130975458,-5.516709541,3.45E-08,1.04E-07,318.8177953,271.7489359,291.6976178,542.0776104,484.5524739,436.4944533
718,SPT_1143,595.1850693,-0.607281136,0.11025837,5.507800779,3.63E-08,1.09E-07,737.7201643,685.7414554,734.8732969,501.8890979,444.173101,466.7133001
719,SPT_1715,220.9215665,0.897931552,0.16302535,-5.507925928,3.63E-08,1.09E-07,160.6195981,140.1205451,158.6425641,230.8502927,323.0349826,312.2614166
720,SPT_0036,1046.893136,0.639717462,0.116168915,-5.506786906,3.65E-08,1.09E-07,780.4982482,765.3554014,904.7743655,1128.0822,1265.574553,1437.074046
721,SPT_2133,56.05035742,1.460086926,0.265223609,-5.505116722,3.69E-08,1.10E-07,35.513881,24.41494346,26.61101075,87.85395754,70.1325949,91.77575685
722,SPT_RS03585,105.6315634,-1.083420779,0.197121756,5.496200917,3.88E-08,1.16E-07,129.9485191,151.7972572,151.4780612,72.90009243,61.63167431,66.03377627
723,SPT_1772,293.2125015,0.780902108,0.142331695,-5.486494829,4.10E-08,1.22E-07,205.0119494,220.7960104,219.0290885,315.9004005,410.1694187,388.3681418
724,SPT_0927,16639.13174,-0.747522015,0.136521795,5.475477491,4.36E-08,1.30E-07,16544.62574,23879.93774,22259.08699,13432.30934,13734.29983,9984.530815
725,SPT_1846,502.6836525,0.668871893,0.1223954,-5.464845007,4.63E-08,1.38E-07,429.3951066,355.6089591,375.6246517,600.9584543,674.7605722,579.7541713
726,SPT_0986,5566.960487,0.510941531,0.093504065,-5.464377736,4.65E-08,1.38E-07,4963.064869,4333.121704,4463.485303,6678.770006,6040.966697,6922.354343
727,SPT_0090,75.19506161,1.239181879,0.226874077,-5.461980921,4.71E-08,1.40E-07,39.54954929,52.01444476,40.94001654,104.6770558,100.9484321,113.0408712
728,SPT_0399,4043.059,-0.620317244,0.113721234,5.454717862,4.91E-08,1.45E-07,4900.108444,5423.302006,4391.840274,3626.31229,3161.279846,2755.511138
729,SPT_1947,1618.606701,0.550648582,0.101113914,-5.445824024,5.16E-08,1.52E-07,1361.634483,1183.593998,1388.890061,1825.30616,1886.141757,2066.073746
730,SPT_0907,765.7573202,-0.62874815,0.11557325,5.440256723,5.32E-08,1.57E-07,1013.759876,848.1539053,931.3853762,646.7546662,619.5045883,534.9855094
731,SPT_0332,814.9106273,0.598635708,0.110173082,-5.433593176,5.52E-08,1.63E-07,642.4783926,597.6353551,701.0977832,950.5050513,925.5377297,1072.209452
732,SPT_0032,656.7950821,0.703269726,0.129724151,-5.421270588,5.92E-08,1.74E-07,512.5298735,470.2530414,511.7502067,757.0394214,708.7642545,980.4336951
733,SPT_1236,776.7655334,-0.630750507,0.116516468,5.413402204,6.18E-08,1.82E-07,847.4903419,1063.642319,925.2443738,606.5661537,652.4456556,565.2043562
734,SPT_1468,922.0971772,-0.580722009,0.107322674,5.410990856,6.27E-08,1.84E-07,988.7387323,1193.147672,1138.13246,729.0009243,766.1454685,717.4178066
735,SPT_0886,1874.282546,-0.554633713,0.102557416,5.408031301,6.37E-08,1.87E-07,2028.326885,2160.191736,2508.599513,1506.60191,1576.92077,1465.05446
736,SPT_0489,1373.911673,-0.58873987,0.108869421,5.407761554,6.38E-08,1.87E-07,1519.025546,1651.724001,1784.984721,1014.058978,1040.300158,1233.376635
737,SPT_1135,660.5665717,0.650487992,0.120378195,-5.403702809,6.53E-08,1.91E-07,555.3079574,488.2988692,495.3742001,900.0357565,819.2762223,705.1064245
738,SPT_2125,523.327095,0.69526296,0.128936959,-5.392270489,6.96E-08,2.03E-07,414.8667007,366.2241519,413.494167,592.5469051,594.0018265,758.8288188
739,SPT_1206,626.1947417,0.782759208,0.146641508,-5.337910262,9.40E-08,2.74E-07,426.9737056,453.2687329,495.3742001,593.4815217,911.7237337,876.3465562
740,SPT_RS08360,608.9562628,0.7700629,0.144740654,-5.320294447,1.04E-07,3.02E-07,409.2167651,453.2687329,483.0921952,613.1084697,745.9557821,949.0956318
741,SPT_1914,59.67784489,1.369973213,0.25754143,-5.319428454,1.04E-07,3.03E-07,29.86394538,31.84557842,35.82251447,76.63855871,77.57090042,106.325572
742,SPT_0222,829.4488027,0.682381748,0.128749511,-5.300072526,1.16E-07,3.36E-07,519.7940764,686.8029747,702.1212836,1130.886049,1013.734781,923.3536512
743,SPT_2086,1303.979878,0.594269747,0.112151954,-5.298790844,1.17E-07,3.38E-07,1011.338475,959.6134298,1141.202961,1494.451895,1437.718195,1779.55431
744,SPT_0031,400.8871289,0.648791784,0.122471361,-5.297497966,1.17E-07,3.40E-07,326.8891319,323.7633806,283.5096145,476.6544505,513.2430809,481.2631152
745,SPT_1005,57.69178574,-1.385017894,0.261534102,5.295744925,1.19E-07,3.43E-07,94.4346381,76.42938822,81.88003308,32.71157994,37.1915276,23.50354748
746,SPT_0781,1318.765157,-0.589491503,0.111358833,5.293621421,1.20E-07,3.46E-07,1577.946303,1400.143931,1780.890719,1140.232215,989.2946341,1024.08314
747,SPT_1238,1033.076779,-0.579723409,0.109675804,5.285791297,1.25E-07,3.61E-07,1389.077027,1125.210438,1201.589485,843.9587624,775.7090042,862.9159577
748,SPT_0549,613.8333314,0.6065713,0.114972273,-5.275805045,1.32E-07,3.80E-07,429.3951066,514.8368512,514.820708,714.9816758,772.521159,736.4444879
749,SPT_1430,97.67252944,1.128994671,0.21398952,-5.275934414,1.32E-07,3.80E-07,62.14929174,44.58380979,74.71553018,149.5386511,128.576424,126.4714698
750,SPT_1480,5957.01481,-0.418540107,0.079504979,5.264325718,1.41E-07,4.04E-07,6626.56734,6989.042945,6838.006262,5012.348663,5136.681269,5139.442383
751,SPT_1515,684.5400385,-0.61254564,0.116577116,5.254424377,1.48E-07,4.26E-07,813.5907283,815.2468076,856.6698461,528.9929784,476.0515533,616.6883173
752,SPT_0680,555.4169335,0.676649759,0.128789681,-5.25391285,1.49E-07,4.27E-07,467.3303886,364.1011133,446.2461803,651.427749,632.2559692,771.1402008
753,SPT_1355,1955.127528,-0.516278456,0.098539418,5.239308991,1.61E-07,4.61E-07,2494.85014,2089.069945,2323.345939,1612.213583,1529.103092,1682.18247
754,SPT_0933,25879.64229,0.528083893,0.101054201,-5.225749029,1.73E-07,4.96E-07,22807.1758,18748.55354,21959.20137,33311.60377,27920.21108,30531.10818
755,SPT_RS03570,203.1893597,-0.831317249,0.159413298,5.214855094,1.84E-07,5.25E-07,300.2537211,239.9033575,241.5460976,139.2578689,159.3922611,138.7828518
756,SPT_1746,50.97286215,1.396309418,0.267881023,-5.212423792,1.86E-07,5.31E-07,26.63541075,31.84557842,23.54050951,71.03085929,73.32044012,79.46437483
757,SPT_1476,2700.820532,-0.523222319,0.100460508,5.208238829,1.91E-07,5.43E-07,3393.189902,2920.239541,3247.566812,2095.410349,2100.790002,2447.726588
758,SPT_1711,771.501938,0.562997164,0.108166395,-5.204917498,1.94E-07,5.52E-07,683.6422092,600.8199129,580.3247344,965.4589164,900.0349679,898.7308872
759,SPT_0971,334.2061881,-0.726021125,0.139518158,5.203775166,1.95E-07,5.54E-07,429.3951066,383.2084604,440.1051778,277.5811212,265.6537686,209.2934943
760,SPT_0922,126.9371482,-0.971781585,0.186965036,5.197664798,2.02E-07,5.72E-07,169.4980684,191.0734705,146.3605591,93.46165696,82.88397579,78.34515828
761,SPT_2087,2161.048634,0.469225355,0.090281054,-5.197384552,2.02E-07,5.72E-07,1788.608188,1773.798718,1870.958756,2392.618418,2463.141742,2677.16598
762,SPT_1948,300.5659367,0.715353881,0.137724354,-5.194098661,2.06E-07,5.82E-07,234.0687611,209.1192983,236.4285955,332.7234988,382.5414267,408.5140396
763,SPT_1502,1563.619863,0.503889205,0.097024532,-5.193420604,2.06E-07,5.83E-07,1202.629152,1313.09935,1361.25555,1768.29455,1776.692404,1959.748174
764,SPT_RS01980,329.3567234,0.717861223,0.138308044,-5.190307097,2.10E-07,5.92E-07,234.0687611,248.3955117,263.0396063,390.6697261,472.863708,367.1030274
765,SPT_0306,372.3395592,0.640030323,0.123578149,-5.179154464,2.23E-07,6.28E-07,279.268246,282.3641287,310.1206253,442.0736374,479.2393985,440.9713195
766,SPT_0321,255.9834881,0.90068715,0.174260389,-5.168628151,2.36E-07,6.63E-07,175.148004,219.7344911,138.1725558,364.5004621,370.8526609,267.4927547
767,SPT_1949,490.5527792,0.628708557,0.122134271,-5.147683374,2.64E-07,7.41E-07,380.967087,378.9623832,393.0241588,523.385279,608.8784376,658.0993296
768,SPT_0911,1252.60298,-0.50053859,0.097300662,5.144246477,2.69E-07,7.53E-07,1369.705819,1494.619147,1543.438623,1074.809055,1040.300158,992.7450771
769,SPT_1675,2854.332854,-0.684738571,0.133106117,5.144305819,2.69E-07,7.53E-07,2976.708934,3825.715488,3773.646024,2050.548754,2666.101221,1833.276704
770,SPT_RS07555,64.11641987,-1.340997541,0.260825884,5.141351461,2.73E-07,7.63E-07,108.963044,77.4909075,91.0915368,24.30003081,41.4419879,41.41101224
771,SPT_0447,1406.019311,0.632079874,0.123113315,-5.134130875,2.83E-07,7.92E-07,1016.181277,1184.655517,1101.286445,1571.090454,1504.662945,2058.23923
772,SPT_1350,111.1890852,-1.079326752,0.21114079,5.111881763,3.19E-07,8.90E-07,144.476925,160.2894114,151.4780612,83.1808747,81.82136072,45.88787842
773,SPT_2084,3207.181464,0.431822909,0.08450838,-5.109823525,3.22E-07,8.99E-07,2615.113055,2868.225097,2705.111593,3674.912352,3705.338764,3674.387923
