,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC90MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC90MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC90MIN.C,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC90MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC90MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC90MIN.C
334,SPT_0916,2590.117218,-0.978836984,0.085079442,11.50497652,1.25E-30,8.03E-30,3206.42619,3605.138083,3506.218137,1761.725733,1751.928763,1709.266402
335,SPT_1815,400.2891433,1.429944856,0.12436406,-11.4980554,1.35E-30,8.68E-30,212.5385028,225.1326821,209.0065072,625.9182663,550.6610978,578.4778038
336,SPT_1143,477.0806481,-1.352174006,0.117786051,11.47991624,1.66E-30,1.07E-29,724.0070582,683.4384991,651.135657,282.0890146,249.8636744,271.9499853
337,SPT_0422,2061.465823,1.068500618,0.093187537,-11.46613218,1.95E-30,1.25E-29,1311.163785,1398.033753,1276.815393,2629.282513,2697.566669,3055.932825
338,SPT_1200,892.8116468,-1.287841926,0.112427986,11.45481631,2.22E-30,1.42E-29,1394.497227,1169.885901,1240.64119,483.2770287,489.1561933,579.4123398
339,SPT_1875,1029.985032,-1.526111207,0.133289803,11.44957211,2.36E-30,1.50E-29,1373.090471,1645.277681,1578.267086,568.4359765,404.5869497,610.2520289
340,SPT_0330,2441.548407,1.17129157,0.102341387,-11.44494525,2.49E-30,1.58E-29,1672.785051,1329.689903,1488.501471,3578.804781,3100.231591,3479.277647
341,SPT_RS05630,610.4230965,-1.28468548,0.112521756,11.41721854,3.43E-30,2.17E-29,870.031713,898.520615,830.6668875,364.0545018,381.5226105,317.7422509
342,SPT_2204,3292.333854,-0.940961719,0.082448581,11.41270964,3.61E-30,2.28E-29,4116.977833,4448.380584,4432.009781,2323.774788,2149.788614,2283.071526
343,SPT_0914,1334.953198,-1.154583216,0.101245861,11.40375716,4.00E-30,2.52E-29,1844.803623,1919.658137,1768.516599,767.495017,779.3824613,929.8633518
344,SPT_1543,1691.709041,-1.054528148,0.092488532,11.40171785,4.10E-30,2.57E-29,2389.146839,2129.71497,2337.925353,1094.292479,1160.905072,1038.269532
345,SPT_2226,344.8685159,1.83232431,0.16083064,-11.39288081,4.54E-30,2.83E-29,171.2540454,170.8596248,101.823683,591.8546872,536.2458858,497.173169
346,SPT_0059,6890.581864,-1.099507387,0.096639106,11.37745822,5.42E-30,3.37E-29,8669.73605,10550.0793,8995.318521,4102.53231,4276.512889,4749.312114
347,SPT_1355,1754.573275,-1.103179084,0.096975292,11.37587794,5.51E-30,3.42E-29,2279.81948,2387.009464,2525.495295,1055.970953,1044.622362,1234.522098
348,SPT_1001,1044.489481,-1.06452578,0.093621934,11.37047414,5.87E-30,3.63E-29,1436.546212,1425.170282,1381.318647,661.0463323,655.4116382,707.4437762
349,SPT_1368,602.3143569,-1.227662675,0.108008093,11.36639522,6.15E-30,3.80E-29,824.1600937,876.4093694,834.6862434,369.3769361,370.951455,338.3020436
350,SPT_0106,198.7602696,1.883206384,0.165700578,-11.36511656,6.24E-30,3.84E-29,77.98175283,81.40958592,93.78497117,299.1208041,343.0820452,297.1824582
351,SPT_1435,6364.584631,-0.95468817,0.084387226,11.31318342,1.13E-29,6.93E-29,8581.815447,7785.16855,8839.903426,4416.55593,4476.403828,4087.660604
352,SPT_0927,19504.30035,-1.285503226,0.11372571,11.30354098,1.26E-29,7.72E-29,27381.5341,25153.55194,30560.50275,11581.6169,13028.46859,9320.127847
353,SPT_1861,338.2977429,1.796636708,0.15909151,-11.29310239,1.42E-29,8.66E-29,115.4435753,158.7989454,179.5312305,490.7284367,485.3121368,599.9721325
354,SPT_1320,1323.821278,-1.023732103,0.09091818,11.25992732,2.07E-29,1.26E-28,1746.179642,1862.36991,1718.944543,902.6848466,872.6008321,840.1478927
355,SPT_0283,18133.10384,-0.975561499,0.087198254,11.18785582,4.68E-29,2.84E-28,26694.98886,23382.64218,22090.38007,12468.33444,11933.87349,12228.40398
356,SPT_1412,5339.06458,-1.054493449,0.09454745,11.15306073,6.92E-29,4.19E-28,6581.048318,7325.857676,7737.260122,3501.097241,3144.438241,3744.68588
357,SPT_1214,378.4955604,-1.377419818,0.123970114,11.11090221,1.11E-28,6.70E-28,538.227,570.8721581,533.2345504,212.8973695,198.9299254,216.8123594
358,SPT_1023,230.7540898,-1.684223052,0.151604819,11.1092976,1.13E-28,6.80E-28,341.7435639,376.8962311,340.3054668,100.0617637,112.4386535,113.0788599
359,SPT_0095,1066.908966,1.068038484,0.096199197,-11.10236376,1.22E-28,7.33E-28,694.9550326,689.4688388,677.931363,1531.796573,1456.897424,1350.404566
360,SPT_0799,302.7100015,-1.514826781,0.136819918,11.07168314,1.72E-28,1.03E-27,451.8354502,416.0934392,480.9829236,149.0281586,156.6453036,161.6747335
361,SPT_0965,5816.557904,-0.90773715,0.082184347,11.04513433,2.31E-28,1.38E-27,7156.73714,7860.547796,7762.716042,4001.40606,4260.175648,3857.76474
362,SPT_RS08490,1240.806218,1.240349327,0.112381624,-11.0369408,2.54E-28,1.51E-27,762.2334076,753.7924622,688.6496455,1900.109023,1866.289445,1473.763322
363,SPT_0469,2516.115392,-0.917774879,0.083251966,11.02406251,2.93E-28,1.74E-27,3282.114362,3268.444116,3326.686906,1783.015469,1802.862512,1633.568984
364,SPT_1329,1157.440189,-1.093055758,0.099154391,11.02377567,2.93E-28,1.74E-27,1615.445527,1520.65066,1595.684295,782.3978329,768.8113058,661.6515106
365,SPT_1113,132.5957137,-2.323178856,0.210815919,11.01994035,3.06E-28,1.80E-27,230.1226236,235.1832482,200.9677954,41.51498705,31.71346636,56.07216192
366,SPT_1952,4139.324473,1.039579592,0.09433412,-11.02018642,3.05E-28,1.80E-27,2831.807966,2557.869089,2723.78352,5061.63496,6196.619125,5464.232179
367,SPT_0032,839.0205129,1.605459343,0.14590856,-11.0031882,3.69E-28,2.17E-27,495.4134886,360.8153253,376.47967,1292.287033,1013.86991,1495.257651
368,SPT_0261,19023.86975,-0.894419195,0.08144923,10.98130938,4.70E-28,2.75E-27,25702.63283,24020.85313,24534.14846,14117.22457,13480.14523,12288.21428
369,SPT_0279,2381.722421,-1.14822345,0.104667972,10.9701509,5.32E-28,3.11E-27,2941.135325,3607.148196,3310.609482,1484.959152,1624.113884,1322.368485
370,SPT_0458,5234.690346,-0.983557779,0.089675518,10.9679632,5.45E-28,3.17E-27,6714.076014,7190.175033,6970.902929,3524.515952,3168.463594,3840.008555
371,SPT_1367,551.3798613,-1.277959045,0.116563976,10.96358488,5.72E-28,3.32E-27,827.9827286,734.6963865,782.4346166,329.9909227,289.2652538,343.9092598
372,SPT_1472,2779.218976,-0.933497179,0.085151371,10.96279679,5.77E-28,3.34E-27,3633.796777,3814.189859,3502.198781,2001.235273,1924.911307,1798.981862
373,SPT_1524,9267.3998,-0.881633888,0.080716606,10.92258381,8.99E-28,5.19E-27,11509.95381,11840.572,12713.22274,6879.778495,6368.640654,6292.231103
374,SPT_1140,1159.077949,-1.095860441,0.100911826,10.85958396,1.80E-27,1.03E-26,1675.078632,1526.681,1539.413313,771.7529644,662.1387371,779.4030507
375,SPT_0163,25516.10129,-0.810608396,0.074750526,10.84418321,2.13E-27,1.22E-26,32677.41255,33189.98464,31680.56326,18752.0003,19172.23194,17624.41503
376,SPT_RS06650,186.5097743,-1.85780557,0.171418406,10.83784183,2.28E-27,1.31E-26,308.8689034,307.5473246,262.5979193,90.48138203,69.19301752,80.37009875
377,SPT_2125,569.2889512,1.302602507,0.120328264,-10.82540766,2.61E-27,1.49E-26,360.8567386,318.6029474,298.7721224,847.3315306,731.3317546,858.8386134
378,SPT_0253,380.3033662,1.412913402,0.130758012,-10.80555889,3.24E-27,1.85E-26,211.0094488,183.9253608,226.4237161,509.8891999,582.3745641,568.1979074
379,SPT_0438,13784.40161,-0.881649547,0.081696937,10.79170866,3.77E-27,2.14E-26,18784.42811,16415.58971,18440.8049,9397.289889,9906.133675,9762.16339
380,SPT_0207,649.7615681,1.408082193,0.130598439,-10.78176892,4.20E-27,2.38E-26,349.3888338,363.8304951,348.3441786,1028.294295,760.1621786,1048.549428
381,SPT_1182,438.4543986,-1.347701365,0.125105113,10.77255223,4.64E-27,2.62E-26,601.68274,696.5042351,593.524889,244.8319749,230.6433917,263.539161
382,SPT_0979,655.9244304,-1.247360282,0.116208647,10.73379918,7.06E-27,3.98E-26,835.6279985,954.8037855,984.7421973,347.0227123,418.0411475,395.3087415
383,SPT_0026,188.694706,1.837756928,0.171265966,-10.73042692,7.33E-27,4.12E-26,73.3945909,84.42475577,88.42582996,273.5731198,279.6551125,332.6948274
384,SPT_0273,10771.27893,-0.893997044,0.083457849,10.71195881,8.94E-27,5.02E-26,14360.87495,13690.88123,13991.37791,7133.126365,7217.216133,8234.196978
385,SPT_1162,185.277018,-1.88767971,0.176257074,10.70980966,9.15E-27,5.12E-26,341.7435639,266.3400033,269.2968458,80.90100041,72.07605992,81.30463478
386,SPT_1235,418.1374917,-1.299163819,0.121587218,10.68503616,1.20E-26,6.66E-26,618.5023338,585.9480073,581.4668213,244.8319749,256.5907733,221.4850396
387,SPT_1393,2861.856069,-0.875221972,0.081909763,10.68519724,1.19E-26,6.66E-26,3812.696092,3623.229102,3681.730011,2122.586774,1975.845056,1955.049379
388,SPT_0258,9742.427239,-0.857352915,0.080325201,10.67352342,1.35E-26,7.52E-26,12741.60679,11900.87539,13042.80992,7201.253523,7036.545476,6531.472327
389,SPT_0787,2455.161083,-1.007575037,0.094504878,10.66161938,1.54E-26,8.53E-26,3444.194084,3032.255811,3368.22025,1786.20893,1534.739569,1565.347854
390,SPT_0666,1979.122879,1.060874061,0.099544103,-10.65732703,1.61E-26,8.91E-26,1291.286084,1153.804996,1397.39607,2705.925566,2863.822114,2462.502444
391,SPT_0109,843.4989444,1.221481768,0.114854257,-10.63505875,2.05E-26,1.13E-25,486.2391647,489.4625721,541.2732622,1021.907374,1213.760849,1308.350445
392,SPT_1356,1852.007941,-1.131681678,0.106641649,10.61200465,2.62E-26,1.44E-25,2570.339736,2610.132033,2458.50603,1058.099926,1056.154531,1358.81539
393,SPT_1265,218.4276641,-1.658301376,0.156716401,10.58154325,3.63E-26,1.99E-25,347.0952528,347.7495892,302.7914784,98.99727681,98.98445562,114.9479319
394,SPT_0694,1600.074517,-1.229438453,0.11651359,10.55188885,4.98E-26,2.72E-25,2374.620827,1951.819949,2414.293115,826.0417936,1089.790026,943.8813923
395,SPT_1392,4433.832078,-0.983186244,0.093209177,10.54817003,5.18E-26,2.83E-25,6307.347656,5485.599012,5885.676834,3107.237108,3141.555198,2675.57666
396,SPT_1346,701.3813002,-1.106475401,0.105050695,10.53277561,6.10E-26,3.32E-25,975.5364374,994.0009935,905.6948645,471.5676734,435.3394019,426.1484306
397,SPT_2014,1742.681318,0.986335054,0.093686565,-10.52803089,6.42E-26,3.48E-25,1106.270552,1270.391563,1125.419654,2304.614025,2207.449462,2441.942652
398,SPT_0172,423.3340408,1.821872454,0.173155529,-10.52159559,6.87E-26,3.72E-25,168.9604645,257.2944938,124.6000331,623.7892926,678.4759774,686.8839835
399,SPT_0528,4107.715755,0.939255561,0.089480112,-10.49680808,8.94E-26,4.83E-25,3132.267072,2664.40509,2634.017905,5383.109988,5437.41796,5395.076513
400,SPT_0025,173.5381404,1.786920584,0.17096721,-10.45183218,1.44E-25,7.74E-25,83.33344175,67.33879329,80.38711815,258.6703039,275.811056,275.6881294
401,SPT_1448,3591.94613,-0.857545926,0.082092564,10.44608535,1.53E-25,8.21E-25,4652.911252,4545.871076,4695.947485,2656.959171,2619.724525,2380.263273
402,SPT_1138,600.3306618,-1.2890453,0.123702606,10.42051853,2.00E-25,1.07E-24,913.6097513,793.9947269,850.7636671,407.6984626,320.9787202,314.9386428
403,SPT_2217,355.4343274,1.389542441,0.1333465,-10.42053927,2.00E-25,1.07E-24,199.541544,201.0113233,184.8903717,459.8583181,524.7137162,562.5906912
404,SPT_0445,1906.157401,1.066656421,0.10246297,-10.41016498,2.23E-25,1.19E-24,1363.916148,1072.39541,1250.019687,2539.865618,2467.884292,2742.863254
405,SPT_1185,424.1540084,-1.395835998,0.134111022,10.40806325,2.28E-25,1.21E-24,659.7867911,571.8772147,614.9614538,250.1544092,255.6297592,192.5144226
406,SPT_1173,17270.50081,-0.884480628,0.085035906,10.40126067,2.45E-25,1.30E-24,23646.05523,21470.01944,22138.61234,12426.81946,11077.6099,12863.88848
407,SPT_0262,28923.55508,-0.830550155,0.07988758,10.39648657,2.57E-25,1.36E-24,36189.64953,35208.13833,39742.05143,21540.95585,20819.41016,20041.12521
408,SPT_0224,353.7731844,1.547780464,0.149487951,-10.35388107,4.02E-25,2.12E-24,194.9543821,158.7989454,182.2108011,632.3051874,482.4290944,471.9406961
409,SPT_0572,444.6526899,-1.225359849,0.118355649,10.35320119,4.05E-25,2.13E-24,665.903007,603.0339698,601.5636008,265.057225,259.4738157,272.8845213
410,SPT_0269,7356.968757,-0.956013682,0.092446557,10.34125785,4.58E-25,2.41E-24,9984.722471,10117.90496,9044.890577,5106.343407,5413.392607,4474.558521
411,SPT_2245,2404.522487,1.215616182,0.117928146,-10.30810902,6.48E-25,3.40E-24,1719.421197,1291.497752,1311.649811,3683.124492,3434.664509,2986.777158
412,SPT_1371,674.5281995,-1.109604007,0.107950113,10.27885912,8.78E-25,4.59E-24,858.5638082,985.9605406,924.4518587,446.0199891,422.8462182,409.326782
413,SPT_2221,5133.460813,0.862174075,0.084208267,-10.23859188,1.33E-24,6.95E-24,3724.010961,3852.38201,3338.744974,6457.177217,6583.90782,6844.541898
414,SPT_0266,11243.85927,-0.813923132,0.079529117,10.23427848,1.39E-24,7.25E-24,15059.65262,14473.82033,13487.61864,8495.66953,7917.795436,8028.599051
415,SPT_1522,1022.261208,-1.088481218,0.10643069,10.22713675,1.50E-24,7.78E-24,1565.751273,1320.644394,1287.533676,657.8528717,677.5149632,624.2700694
416,SPT_1192,842.981425,-1.048887659,0.102570606,10.22600623,1.52E-24,7.86E-24,1096.331702,1190.99209,1125.419654,591.8546872,511.2595184,542.0308985
417,SPT_RS01980,409.6941175,1.272669008,0.124537262,-10.21918252,1.63E-24,8.41E-24,223.2418807,226.1377387,270.6366311,576.9518713,594.8677479,566.3288354
418,SPT_0714,509.3693765,-1.204407961,0.117938278,10.21218881,1.75E-24,9.02E-24,662.8448991,774.8986512,696.6883573,320.4105411,288.3042397,313.0695707
419,SPT_1167,251.8806962,-1.759731901,0.172343222,10.21062434,1.78E-24,9.14E-24,409.7864659,388.9569105,372.4603141,80.90100041,147.0351622,112.1443238
420,SPT_0743,101.6315043,2.907763537,0.285031454,-10.20155319,1.95E-24,1.00E-23,23.70033665,15.07584924,29.47527665,128.8029085,157.6063177,255.1283367
421,SPT_1166,246.8571719,-1.485608442,0.146057004,10.17142896,2.66E-24,1.36E-23,386.8506562,359.8102686,347.0043933,121.3515006,127.8148796,138.3113327
422,SPT_0456,3163.699971,-1.106880584,0.108921215,10.16221293,2.92E-24,1.49E-23,4004.592366,4294.606922,4681.209847,1979.945536,1715.410226,2306.434927
423,SPT_2109,6165.093344,-0.778753195,0.076759687,10.14534088,3.48E-24,1.77E-23,7701.080356,8033.417534,7644.814936,4663.516879,4596.530595,4351.199765
424,SPT_0046,1302.557852,0.946221458,0.093572958,-10.11212508,4.88E-24,2.48E-23,873.8543479,904.5509547,888.2776555,1675.502298,1847.069162,1626.092696
425,SPT_1270,550.669653,-1.14405305,0.113174103,10.1087883,5.05E-24,2.56E-23,786.6982712,787.9643872,702.0474985,333.1843833,330.5888615,363.5345164
426,SPT_0808,806.3299021,1.099827224,0.108881211,-10.10116632,5.46E-24,2.76E-23,449.5418693,550.7710257,538.5936916,1101.743887,1059.998588,1137.330351
427,SPT_2256,20836.14962,-0.813051188,0.080576213,10.09046164,6.09E-24,3.07E-23,28123.12527,25667.13587,25919.48646,16043.94576,14859.20051,14404.00386
428,SPT_1401,862.4707008,1.143626498,0.113371877,-10.08739143,6.28E-24,3.16E-23,503.0587585,562.8317051,543.9528328,1047.455058,1183.008397,1334.517454
429,SPT_0276,25219.30996,-0.871159499,0.086768921,10.03999459,1.02E-23,5.11E-23,34464.87664,32042.20998,31384.47071,18620.00394,16054.70209,18749.59641
430,SPT_1110,1505.982867,-1.012089732,0.100939274,10.02671896,1.16E-23,5.83E-23,2266.822521,1918.653081,1858.282215,1014.455966,957.1700757,1020.513347
431,SPT_1926,209.9689348,-1.597053117,0.159428751,10.01734697,1.28E-23,6.39E-23,299.6945795,314.5827209,336.2861109,88.35240834,114.3606817,106.5371076
432,SPT_1283,585.687278,-1.089518491,0.108847997,10.00954103,1.38E-23,6.90E-23,784.4046903,780.9289909,829.3271022,351.2806597,372.8734833,395.3087415
433,SPT_1269,1169.39078,-0.994724407,0.099789445,9.968232708,2.10E-23,1.04E-22,1613.916473,1549.797302,1511.277821,782.3978329,853.3805494,705.5747041
434,SPT_2118,2921.510582,0.971296144,0.097819754,-9.929447827,3.10E-23,1.54E-22,2056.577599,1859.35474,1993.60053,4274.979179,3426.976396,3917.575046
435,SPT_1011,1685.355728,-1.056499947,0.106447902,9.925042474,3.24E-23,1.60E-22,2389.911366,2073.431799,2372.759771,1081.518637,1229.137075,965.375721
436,SPT_0582,1690.670598,-0.919063342,0.092625937,9.922310818,3.33E-23,1.65E-22,2104.7428,2125.694744,2411.613544,1209.257059,1130.15262,1162.562824
437,SPT_0917,735.4710242,-1.007340289,0.101658822,9.909029699,3.80E-23,1.88E-22,989.2979232,965.8594083,994.1206944,516.276121,462.2477976,485.0242006
438,SPT_1382,873.9632373,1.033419238,0.10446747,-9.892258672,4.50E-23,2.21E-22,613.1506448,582.9328375,517.1571267,1249.707559,1139.762761,1141.068495
439,SPT_1177,708.64224,1.085746647,0.109843043,-9.884528077,4.86E-23,2.39E-22,445.7192343,439.2097413,474.2839971,1058.099926,951.4039909,883.1365502
440,SPT_1142,495.2322743,-1.132195731,0.114752506,9.866414004,5.82E-23,2.85E-22,677.3709119,671.3778197,695.348572,283.1535014,314.2516212,329.8912193
441,SPT_1591,1354.915398,-0.925664185,0.094070977,9.840061371,7.57E-23,3.70E-22,1834.864773,1625.176549,1870.340282,937.8129126,938.9108072,922.3870635
442,SPT_2203,1059.390555,-0.920696524,0.093787191,9.816868524,9.53E-23,4.64E-22,1329.512433,1377.932621,1456.346624,743.0118195,714.9945144,734.5453211
443,SPT_0256,11499.30281,-0.804574758,0.081996298,9.812330328,9.96E-23,4.85E-22,15243.90363,14174.31346,14479.05976,9010.881164,8194.567506,7893.091326
444,SPT_0993,1241.264931,-0.967039215,0.098559669,9.811713261,1.00E-22,4.87E-22,1650.613768,1583.969227,1696.168193,927.1680441,814.9399841,774.7303705
445,SPT_0983,291.0306759,-1.314088898,0.134256328,9.787910287,1.27E-22,6.14E-22,400.612142,416.0934392,431.4108674,168.1889219,169.1384873,160.7401975
446,SPT_1447,3441.122139,-0.943527501,0.096446251,9.782935988,1.33E-22,6.44E-22,4531.351461,4885.580212,4176.110788,2440.868341,2508.246885,2104.575144
447,SPT_1206,838.7800632,1.083901019,0.111012893,-9.763739992,1.61E-22,7.77E-22,543.5786889,481.4221192,585.4861772,1249.707559,1108.049294,1064.43654
448,SPT_1958,2877.584381,-0.928789135,0.095171704,9.759089039,1.69E-22,8.11E-22,3420.493747,3664.436423,4247.119409,1954.397852,1994.104324,1984.954532
449,SPT_1490,3996.914403,-0.792190559,0.081178123,9.75867062,1.69E-22,8.13E-22,4780.58726,5152.925272,5278.754092,3012.497778,2848.445888,2908.276131
450,SPT_1523,1203.713488,-0.915653314,0.093858456,9.755682735,1.74E-22,8.35E-22,1671.255997,1538.74168,1512.617606,807.9455172,821.6670831,870.0530458
451,SPT_0257,21316.82309,-0.781266772,0.080209672,9.740306274,2.03E-22,9.70E-22,27951.87123,25044.00077,27901.02892,15407.38263,15229.19095,16367.46406
452,SPT_1196,153.6719643,-1.734199155,0.178139157,9.735081176,2.14E-22,1.02E-21,250.0003253,220.107399,241.1613544,71.32061878,74.95910232,64.48298621
453,SPT_1291,546.149003,1.241717317,0.12765019,-9.727500745,2.30E-22,1.10E-21,298.9300525,330.6636268,342.9850374,670.6267139,750.5520373,883.1365502
454,SPT_0272,19983.16069,-0.849510748,0.087604046,9.697163365,3.10E-22,1.47E-21,26188.10747,25724.42409,25241.5551,15906.62696,13678.11414,13160.1364
455,SPT_1786,930.918121,1.280386294,0.132698965,-9.648803908,4.97E-22,2.36E-21,619.2668607,548.7609125,448.8280763,1371.05906,1104.205238,1493.388579
456,SPT_2006,1271.879046,0.877678627,0.090969526,-9.648050973,5.01E-22,2.37E-21,901.3773195,903.5458981,880.2389437,1659.534995,1723.098339,1563.478781
457,SPT_1772,377.4887978,1.400777282,0.145375808,-9.635559742,5.66E-22,2.67E-21,181.1928963,205.0315497,235.8022132,457.7293444,583.3355783,601.8412046
458,SPT_0189,226.8405002,1.5227095,0.158045767,-9.634611087,5.71E-22,2.69E-21,109.3273594,107.5410579,133.9785302,312.9591332,375.7565257,321.480395
459,SPT_2018,533.1011526,1.148559767,0.119252369,-9.631337129,5.90E-22,2.77E-21,362.3857926,327.6484569,297.4323371,798.3651356,703.4623448,709.3128483
460,SPT_0215,191.7726132,1.646334419,0.171140556,-9.619779518,6.60E-22,3.09E-21,94.80134658,83.41969915,97.80432708,283.1535014,335.3939322,256.0628728
461,SPT_0270,13609.73778,-0.876293691,0.091172893,9.61134015,7.16E-22,3.35E-21,17649.87006,16475.89311,18773.07166,10642.7395,9020.078645,9096.773735
462,SPT_1859,851.7523533,1.082068467,0.112590476,-9.610657172,7.21E-22,3.36E-21,487.7682187,583.9378941,566.7291829,1037.874676,1245.474315,1188.729833
463,SPT_0213,181.5123159,1.607872375,0.16738052,-9.606090213,7.54E-22,3.51E-21,86.39154971,89.45003885,91.10540057,266.1217119,303.6804658,252.3247286
464,SPT_0223,788.7064092,1.257649849,0.13118743,-9.58666425,9.10E-22,4.23E-21,490.8263267,412.0732127,486.3420648,1226.288848,1220.487948,896.2200547
465,SPT_1236,644.2326655,-1.225930983,0.128349092,9.551536053,1.28E-21,5.92E-21,747.7073948,1035.208315,931.1507852,361.9255281,396.8988366,392.5051334
466,SPT_1959,3422.183999,0.811987924,0.085070492,-9.544883414,1.36E-21,6.30E-21,2540.523183,2273.438066,2631.338334,4348.428772,4394.717627,4344.658013
467,SPT_0318,69200.11243,-0.719757168,0.075557508,9.525951592,1.64E-21,7.55E-21,88285.28306,84539.33222,85622.99911,53745.94093,49173.17112,53833.94812
468,SPT_0431,600.879904,1.042081371,0.109585464,-9.509302884,1.92E-21,8.84E-21,411.3155199,405.0378164,356.3828905,833.4932016,782.2655037,816.7844919
469,SPT_1858,1982.745535,0.920515779,0.097044417,-9.485509884,2.41E-21,1.11E-20,1230.888452,1401.048923,1479.122974,2445.126289,2760.032588,2580.253984
470,SPT_0895,1259.195331,-0.870761476,0.091875459,9.477628526,2.60E-21,1.19E-20,1578.748231,1583.969227,1726.983255,860.1053727,910.0803832,895.2855186
471,SPT_0267,10774.87877,-0.845897924,0.08932385,9.470011947,2.80E-21,1.28E-20,14640.69183,13193.3782,13730.11978,8258.288963,7916.834421,6909.95942
472,SPT_0713,324.9187822,-1.260739905,0.133411811,9.449987169,3.39E-21,1.55E-20,446.4837613,493.4827986,438.1097939,185.2207115,178.7486286,207.4669991
473,SPT_0706,3174.157731,-0.942460447,0.100006905,9.423953746,4.34E-21,1.98E-20,3980.89203,4023.241635,4535.173249,2221.584051,2379.470991,1904.584433
474,SPT_0188,319.4193732,1.363069757,0.145550099,-9.364952423,7.61E-21,3.46E-20,168.1959375,153.7736623,214.3656484,503.5022788,443.9885291,432.6901828
475,SPT_0096,15953.4095,1.035463912,0.110698534,-9.353908121,8.45E-21,3.83E-20,10954.14269,9681.710385,10675.40929,23475.12845,17382.82362,23551.24254
476,SPT_2007,1164.88615,0.930245139,0.099564759,-9.343116491,9.35E-21,4.23E-20,741.5911789,784.9492173,878.8991584,1613.762061,1498.221032,1471.89425
477,SPT_1628,61.11021513,2.703703328,0.289884818,-9.326819355,1.09E-20,4.93E-20,16.81959375,14.07079263,14.73763833,110.7066321,103.7895263,106.5371076
478,SPT_1237,1448.762737,-0.822995106,0.088320629,9.31826587,1.18E-20,5.33E-20,1918.198214,1776.940098,1860.961785,1075.131716,1042.700333,1018.644275
479,SPT_0534,4327.498971,0.781781055,0.084107038,-9.295072913,1.47E-20,6.62E-20,3318.04713,2947.831056,3273.095494,5600.265304,5599.829349,5225.925491
480,SPT_0268,15651.91842,-0.731168336,0.079012428,9.25383963,2.17E-20,9.72E-20,20483.9716,19245.82915,18903.03083,11334.65595,11474.50874,12469.51427
481,SPT_1860,482.9328048,1.138679025,0.123215328,-9.241374806,2.43E-20,1.09E-19,285.1685667,336.6939665,280.0151282,606.7575031,687.1251046,701.83656
482,SPT_RS00955,46.31439059,3.373301775,0.365410137,-9.231549523,2.67E-20,1.19E-19,8.409796874,7.035396314,5.35914121,96.86830312,82.64721537,77.56649065
483,SPT_1819,237.9981556,1.367159894,0.148451393,-9.209478358,3.28E-20,1.46E-19,139.9084389,136.6876998,117.9011066,368.3124492,331.5498756,333.6293634
484,SPT_1937,38321.17195,-0.661150259,0.071788564,9.209687722,3.27E-20,1.46E-19,45961.06897,47566.31448,47378.82765,30322.97234,28716.06329,29981.78498
485,SPT_1493,6640.187332,-0.804120934,0.087470406,9.193062759,3.82E-20,1.70E-19,8419.735725,8747.007732,8180.729057,5044.60317,4339.939821,5109.108487
486,SPT_0669,291.3456811,1.365323382,0.148838254,-9.173202113,4.59E-20,2.04E-19,187.3091122,134.6775866,162.1140216,444.9555022,386.3276812,432.6901828
487,SPT_0214,108.8969568,1.977717071,0.215661312,-9.170476872,4.71E-20,2.08E-19,37.46182244,46.23260435,46.89248559,182.0272509,191.2418123,149.5257651
488,SPT_1657,422.5683135,-1.221531063,0.133227368,9.168769787,4.78E-20,2.11E-19,574.9242954,603.0339698,600.2238155,253.3478697,209.5010808,294.3788501
489,SPT_2191,2509.234673,0.751598229,0.08207913,-9.156995544,5.34E-20,2.35E-19,1821.103287,1842.268778,1944.028474,3216.879253,3039.6877,3191.440549
490,SPT_0379,408.3525574,1.183182851,0.129708894,-9.121832882,7.39E-20,3.25E-19,271.4070809,224.1276254,249.2000663,623.7892926,520.8696597,560.7216192
491,SPT_0430,450.4378978,1.144845009,0.125523584,-9.120557023,7.47E-20,3.28E-19,296.6364716,261.3147202,280.0151282,618.4668584,559.310225,686.8839835
492,SPT_2193,227.5975143,1.386144066,0.152012454,-9.118621718,7.61E-20,3.33E-19,130.734115,130.6573601,112.5419654,329.9909227,305.6024941,356.0582282
493,SPT_1008,13050.43316,-0.805916003,0.088623745,9.093680275,9.57E-20,4.19E-19,18133.81564,14993.4346,16713.82165,9723.022865,9026.805744,9711.698444
494,SPT_0391,1463.693752,0.82891661,0.091183134,-9.090679135,9.84E-20,4.29E-19,991.5915042,1072.39541,1098.623948,1788.337904,1885.509727,1945.704019
495,SPT_2119,1467.7921,1.031253194,0.113713473,-9.068874309,1.20E-19,5.24E-19,1083.334743,898.520615,900.3357233,2183.262524,1708.683127,2032.61587
