,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC60MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC60MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC60MIN.C,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN60MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN60MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN60MIN.C
444,SP_1294,572.9595269,0.463808117,0.148011207,-3.133601353,0.001726753,0.008279857,404.4887067,548.2288065,482.0921894,658.8537939,721.1840192,622.9096458
445,SP_1400,2700.654423,-0.31894305,0.102048516,3.125406066,0.001775598,0.008494938,3020.734076,3048.021113,2941.185243,2354.890545,2410.250286,2428.845272
446,SP_0771,3414.273769,0.410812497,0.131579171,-3.122169671,0.001795234,0.008569628,3092.114436,2887.483993,2766.74399,3403.446123,3828.550205,4507.303868
447,SP_2219,1668.942478,-0.455316955,0.145918814,3.120344403,0.001806397,0.008603623,1807.267955,2031.286016,1985.458622,1677.840559,1340.078529,1171.723184
448,SP_1157,3858.27284,0.353293373,0.113258143,-3.119363997,0.001812419,0.008613036,3578.328482,3185.624359,3368.302007,4105.515873,4682.108883,4229.757433
449,SP_0664,20531.02617,-0.426793262,0.1369335,3.116792173,0.001828304,0.008669175,22487.9169,24206.15836,24255.79189,20538.95199,17116.73108,14580.60683
450,SP_1190,209.1104806,-0.502323145,0.161399054,3.11230539,0.001856324,0.008772865,272.0729664,226.062476,242.1033144,170.5893022,166.7576874,177.0771372
451,SP_1258,316.7651319,0.44086274,0.141666622,-3.111973256,0.001858413,0.008772865,274.1419623,278.4827603,248.4466327,366.9565434,369.6175546,362.945338
452,SP_1127,270.4333621,0.653935161,0.210387253,-3.108245159,0.001882019,0.008864642,181.0371449,227.1545652,208.2722836,446.5648845,333.5153748,226.0559198
453,SP_RS09370,805.1334371,-0.61080811,0.196721626,3.104936263,0.0019032,0.008944621,723.1140818,997.0774906,1239.061504,761.2073752,634.3668727,475.9732979
454,SP_1012,2967.806908,-0.526817531,0.169813422,3.102331526,0.001920028,0.009003832,2768.316571,3624.64424,4207.73446,2809.037176,2445.49289,1951.616108
455,SP_1207,700.2309195,-0.378659745,0.122218722,3.098213916,0.001946908,0.009089842,830.7018708,790.6726213,760.140974,576.2127542,625.7711156,617.8861809
456,SP_2081,1266.011652,-0.368071507,0.118798057,3.098295672,0.001946371,0.009089842,1519.67752,1408.79514,1363.81343,1045.522879,1184.495326,1073.765619
457,SP_1648,2578.802912,-0.445628969,0.144319988,3.087784138,0.002016549,0.009394382,3530.741575,2899.496974,2536.270093,1960.639713,2362.973622,2182.695493
458,SP_0951,487.4404203,-0.442011037,0.143328546,3.083900946,0.002043056,0.009488182,542.0769369,548.2288065,602.6152367,452.6302819,355.8643432,423.2269166
459,SP_1291,852.9885134,0.471424315,0.152884562,-3.083531187,0.002045597,0.009488182,873.1162876,614.8462511,638.560707,962.8818392,1058.997273,969.5287228
460,SP_0446,386.4380842,-0.438328853,0.142250873,3.081379002,0.002060442,0.009536263,498.6280221,410.6255602,431.3456431,335.113207,318.9025878,324.0134851
461,SP_1368,2319.063217,0.375881336,0.122037312,-3.080052554,0.002069641,0.009558059,2240.722605,1966.85275,1824.761226,2781.742888,2554.659005,2545.640831
462,SP_0343,210.4091512,0.511736274,0.166323669,-3.076749551,0.00209271,0.009643681,193.4511206,150.7083173,170.2123739,234.275975,263.8897424,249.917378
463,SP_1630,494.0901888,-0.44023519,0.143361533,3.070804137,0.002134831,0.009816536,545.1804308,593.0044659,579.356403,470.0682994,417.7537942,359.1777393
464,SP_0585,278.5048585,0.621047141,0.202564317,-3.065925686,0.002169972,0.009956619,290.6939299,173.6421917,178.6701316,290.3809011,339.5324048,398.1095921
465,SP_0761,3259.959124,0.343807076,0.112220832,-3.063665377,0.002186433,0.010010573,2838.662433,2836.155798,2917.926409,3316.256035,3851.758749,3798.995319
466,SP_1371,1661.703177,0.389919565,0.127393122,-3.060758375,0.002207772,0.01008658,1530.022499,1305.046661,1458.963205,1693.762227,1920.292132,2062.132335
467,SP_1637,311.4341263,0.524664362,0.172738977,-3.037324696,0.002386882,0.010881524,290.6939299,244.6279933,219.9017004,310.0934427,368.7579789,434.5297126
468,SP_1570,546.2647025,0.44106618,0.145723507,-3.026733219,0.00247212,0.011246035,464.489589,437.9277916,479.9777499,696.004353,670.4690525,528.7196792
469,SP_0426,8140.245742,0.313386404,0.103823953,-3.0184403,0.002540795,0.011515253,7412.177963,7018.857648,7297.987682,8994.984362,9536.132908,8581.33389
470,SP_1018,825.7358534,-0.57581517,0.190775769,3.018282533,0.002542118,0.011515253,1299.329452,882.4081188,816.1736188,498.1207625,737.5159577,720.867211
471,SP_0897,27000.36759,-0.390133444,0.129358942,3.015898543,0.00256219,0.011556996,34741.54536,29379.38516,28093.49945,21103.79212,22813.1393,25870.84416
472,SP_1026,1139.731,-0.457926245,0.15183241,3.015997992,0.00256135,0.011556996,1485.539086,1172.903861,1319.410202,940.8947736,799.4054087,1120.232669
473,SP_0762,6291.981305,0.328526076,0.108985097,-3.014412844,0.002574772,0.011589195,5832.499561,5427.683602,5428.823229,6504.38055,7141.354984,7417.145903
474,SP_1032,2519.733493,-0.538364971,0.178645916,3.013586776,0.002581792,0.011596276,2350.37939,3185.624359,3504.68335,2473.923969,2041.492307,1562.297579
475,SP_1041,88.48030958,-0.659346318,0.21903913,3.010175931,0.002610964,0.011702616,93.1048174,132.1428,105.7219714,72.78476895,59.31072387,67.81677595
476,SP_0159,259.2451886,-0.486844665,0.16236844,2.99839466,0.00271406,0.012139145,336.2118406,279.5748495,297.0787395,184.9946211,227.7875627,229.8235185
477,SP_RS07950,49.18207596,0.842295824,0.28136096,-2.993648528,0.002756633,0.012303714,30.00044116,28.39432065,40.17434911,91.73913586,53.29369391,51.49051507
478,SP_0571,321.7671066,-0.42122507,0.140846211,2.990673784,0.002783627,0.012398204,373.4537676,358.2052759,379.5418772,287.3482024,273.3450752,258.7084416
479,SP_1083,3461.340654,-0.318377607,0.106964872,2.976468834,0.002915887,0.012960175,3952.816748,3855.075073,3741.500566,3005.404418,3273.264297,2939.982824
480,SP_1359,3073.331187,-0.35665719,0.120228386,2.966497355,0.00301213,0.013360049,3734.537676,3341.793123,3304.868824,2642.238748,2465.263131,2951.28562
481,SP_0627,2128.64673,0.378576355,0.127934362,-2.959145203,0.003084937,0.013637327,2013.133052,1780.105487,1732.78311,2197.190213,2339.765078,2708.903439
482,SP_1203,322.1344284,-0.487962845,0.164913944,2.958893793,0.003087455,0.013637327,324.8323629,444.4803271,366.8552406,279.008281,233.8045927,283.825766
483,SP_0986,792.423982,0.389893739,0.132273266,-2.94763826,0.003202115,0.0141145,715.872596,689.1083205,643.8468055,872.6590527,1011.720609,821.3365087
484,SP_0894,6934.924982,0.412216713,0.140291743,-2.938282077,0.003300366,0.014517519,6907.342953,5204.897394,5632.866634,6956.252657,8557.935752,8350.254505
485,SP_0293,272.3011202,0.533739374,0.182030942,-2.932135435,0.003366399,0.014777451,244.1415212,234.79919,177.6129119,275.9755823,309.447255,391.830261
486,SP_1420,1265.909423,0.477029139,0.162797195,-2.930204897,0.003387386,0.014834195,1270.363508,922.8154212,950.4405225,1215.354006,1664.138571,1572.344509
487,SP_2091,2522.988941,0.380454899,0.129862876,-2.929666364,0.003393261,0.014834195,2471.415653,2014.904677,2058.406782,2593.715568,2908.804197,3090.686771
488,SP_2086,172.4132087,0.527117674,0.180027483,-2.927984473,0.003411671,0.014884113,133.4502383,133.2348892,152.2396387,205.4653373,235.5237441,174.5654048
489,SP_RS05180,94.11732608,0.620082112,0.211972224,-2.925298893,0.003441255,0.014982479,83.79433566,62.24908759,70.83372081,122.0661229,101.4299336,124.3307559
490,SP_0800,1811.007161,0.483816443,0.165448553,-2.92427123,0.003452638,0.015001358,1424.503706,1785.565933,1276.064194,2306.367366,2398.216226,1675.325539
491,SP_RS09360,103.7670508,-0.578094331,0.198060763,2.918772609,0.003514125,0.015237416,136.5537322,122.3139967,119.4658276,87.1900878,84.23841941,72.84024083
492,SP_0345,351.2675659,-0.408574029,0.140747111,2.902894601,0.00369731,0.015999134,415.8681844,388.7837751,401.7434911,275.2174076,312.0259821,313.9665553
493,SP_0042,250.6186335,-0.500818048,0.172735883,2.899328386,0.00373963,0.016086936,336.2118406,294.8640991,255.8471707,172.8638262,216.6130785,227.3117861
494,SP_0911,25.63547037,0.944124068,0.325641458,-2.899274786,0.003740269,0.016086936,10.34497971,13.10507107,22.20161398,45.49048059,27.50642267,35.1642542
495,SP_2013,473.0220289,-0.398311119,0.137374668,2.899451004,0.003738168,0.016086936,512.0764957,568.9785023,541.2964933,438.9831377,412.59634,364.2012042
496,SP_1039,12.57033142,-1.092592151,0.377590639,2.893589081,0.003808662,0.016348069,9.31048174,28.39432065,23.2588337,7.581746765,6.876605666,0
497,SP_0400,19078.12892,-0.292941142,0.101373593,2.889718448,0.00385587,0.016517399,20422.02445,20424.25326,22285.13434,16993.7272,17462.28051,16881.35375
498,SP_1595,227.9072159,0.441132668,0.152911921,-2.884880825,0.003915619,0.016739663,192.4166226,194.3918875,188.185109,253.9885166,262.170591,276.2905687
499,SP_1561,1735.113919,0.343325808,0.119130093,-2.881940242,0.003952347,0.016862818,1639.679284,1436.097371,1495.965895,1940.168997,1810.266442,2088.505526
500,SP_0987,1522.79386,0.363964613,0.126599366,-2.874932343,0.004041141,0.017207178,1239.328569,1335.62516,1405.044999,1931.070901,1619.440634,1606.252897
501,SP_0002,1256.14115,-0.374801712,0.130548326,2.870980615,0.004092006,0.017388984,1418.296718,1332.348892,1519.224728,969.7054113,1219.73793,1077.533218
502,SP_1547,408.1839509,0.418872374,0.146104707,-2.86693279,0.00414471,0.017577865,311.3838893,380.047061,350.9969449,509.4933826,470.1879124,426.9945152
503,SP_2189,3434.255357,-0.523546342,0.182854936,2.863178616,0.004194141,0.017752138,5273.870657,3461.922941,3532.171063,2164.588701,2851.212624,3321.766155
504,SP_0495,205.5202269,0.503147717,0.175959118,-2.859458062,0.004243655,0.017926075,188.2786307,161.6292099,153.2968585,205.4653373,270.7663481,253.6849767
505,SP_1169,402.1045736,0.434235993,0.152072056,-2.855462104,0.004297425,0.018054247,336.2118406,369.1261685,311.8798155,460.9702033,405.7197343,528.7196792
506,SP_2134,3648.973775,-0.90347349,0.316418327,2.855313407,0.004299438,0.018054247,7155.622466,3906.403268,4070.295897,1451.146331,2406.811983,2903.562704
507,SP_RS11130,49.25503643,0.762888526,0.267081368,-2.856389919,0.004284886,0.018054247,36.20742899,39.31521321,28.54493227,81.12469039,57.59157245,52.74638129
508,SP_0665,1477.594259,0.386090209,0.135623225,-2.846785355,0.004416313,0.018508524,1487.608082,1163.075058,1171.399443,1586.101423,1658.981117,1798.400429
509,SP_0553,5191.312283,-0.332034983,0.116806692,2.842602392,0.004474686,0.018716317,6485.267781,5369.802871,5547.231837,4554.355282,4735.402577,4455.813353
510,SP_1949,118.9283958,0.684050366,0.241230157,-2.835675166,0.004572893,0.019089587,55.86289044,113.5772826,95.14977422,183.4782717,148.7065975,116.7955586
511,SP_1529,2493.520253,0.333581634,0.117735269,-2.833319496,0.004606732,0.019193213,2142.445298,2271.545652,2183.158708,2491.361987,2987.885162,2884.72471
512,SP_1022,1530.321742,0.343594467,0.121420785,-2.82978295,0.004657959,0.01933518,1298.294954,1345.453963,1387.072264,1530.754672,1776.742989,1843.611613
513,SP_RS07545,433.2037393,-0.398428585,0.140801739,2.829713524,0.00465897,0.01933518,446.9031235,522.0186643,516.9804399,387.4272597,386.8090687,339.0838797
514,SP_RS06760,116.4455966,0.685878625,0.24290395,-2.823661888,0.004747844,0.019665681,75.51835189,78.63042642,104.6647516,206.223512,130.6555077,102.9810301
515,SP_1571,961.0823385,0.370497708,0.131417384,-2.819244287,0.004813687,0.019899688,802.7704256,893.3290113,805.6014217,1019.74494,1014.299336,1230.748897
516,SP_RS00120,85.19010205,-0.61006222,0.216474102,2.818176464,0.004829726,0.019927299,107.587789,105.9326578,101.4930925,68.99389556,75.64266233,51.49051507
517,SP_0670,2089.998306,-0.605140569,0.215384998,2.809576226,0.004960677,0.020428011,1642.782778,2249.703867,3794.361552,1778.677791,1438.07016,1636.393686
518,SP_1163,1664.775097,-0.358187089,0.127569065,2.807789559,0.004988281,0.020462525,2134.169314,1751.711166,1742.298088,1364.714418,1486.2064,1509.551198
519,SP_RS10660,211.7130232,0.474065862,0.168803993,-2.80838061,0.004979134,0.020462525,146.8987119,187.839352,191.3567681,255.504866,231.2258655,257.4525754
520,SP_1899,487.9908116,-0.393960088,0.140382567,2.806331989,0.005010904,0.020515796,537.938945,583.1756626,550.8114707,470.8264741,413.4559157,371.7364015
521,SP_0078,4392.753346,0.307518751,0.109701083,-2.803242619,0.00505916,0.02067361,3945.575262,3817.944039,3984.6611,4479.295989,5190.977702,4938.065982
522,SP_0973,96.38987239,-0.567044361,0.202492859,2.800317821,0.005105232,0.020782099,113.7947768,125.5902644,111.0080699,84.15738909,72.2043595,71.58437461
523,SP_1474,3756.863848,-0.292648952,0.104486655,2.800826111,0.005097198,0.020782099,4206.26875,4092.058442,4132.67186,3428.465887,3177.851394,3503.866757
524,SP_0204,124.6990323,-0.524622312,0.187466968,2.798478673,0.005134396,0.020860933,146.8987119,155.0766743,143.781881,90.22278651,111.7448421,100.4692977
525,SP_1923,10413.58788,-0.27866722,0.099628874,2.797052801,0.00515711,0.020913311,11479.82399,11760.7092,11060.63264,9104.91969,9574.813815,9500.627964
526,SP_RS01935,217.1157967,0.570380875,0.204141758,-2.794043124,0.005205354,0.021068817,140.6917241,138.6953355,234.7027764,294.1717745,243.2599254,251.1732443
527,SP_0570,360.0079769,-0.504032485,0.181581942,2.775785294,0.005506856,0.022246863,315.5218812,497.9927007,466.2338937,331.3223336,280.2216809,268.7553714
528,SP_2113,2472.689526,-0.306127349,0.110329007,2.774676919,0.005525657,0.022280538,2706.246692,2659.237338,2852.378787,2053.137024,2274.437324,2290.699988
529,SP_RS04170,340.8453939,0.488131894,0.176199287,-2.770339786,0.005599784,0.02253675,265.8659786,252.2726181,324.5664521,453.3884566,437.5240355,311.4548229
530,SP_0586,130.5736224,0.524737077,0.190040017,-2.761192536,0.005759071,0.023134081,121.0362626,95.01176526,100.4358728,170.5893022,144.408719,151.9598128
531,SP_2231,1154.19142,-0.478303385,0.173633318,2.754675139,0.005875044,0.023555495,1305.53644,1294.125768,1467.420962,1147.87646,1035.788728,674.4001608
532,SP_1386,1338.173363,-0.338698461,0.123158153,2.750109938,0.005957527,0.023841308,1653.127758,1374.940373,1467.420962,1109.967726,1215.440052,1208.143305
533,SP_1965,843.7917362,-0.38607282,0.140456158,2.748706974,0.005983085,0.023898663,818.2878951,1027.65599,1032.90366,700.5534011,683.3626881,799.986783
534,SP_1730,633.1084738,0.359703968,0.130932227,-2.747253107,0.006009674,0.023959916,593.8018354,507.821504,555.0403496,689.9389556,767.6011075,684.4470906
535,SP_1272,1958.834628,0.330727056,0.120521966,-2.744122634,0.006067287,0.024144399,1796.922976,1726.593114,1666.178269,2162.314177,2417.986467,1983.012763
536,SP_0837,364.344559,-0.446920808,0.163570757,2.732278162,0.006289801,0.024983185,405.5232047,442.2961486,423.9451051,372.2637662,287.0982866,254.9408429
537,SP_1408,1054.896534,0.340748266,0.124763773,-2.731147502,0.006311422,0.025022378,862.7713079,1020.011365,898.6367565,1162.281779,1126.044178,1259.63382
538,SP_0686,94.06446278,-0.644722331,0.236440258,2.726787462,0.006395422,0.025308277,107.587789,111.3931041,134.2669036,80.36651571,86.81714654,43.95531775
539,SP_2084,230.8058647,0.473176022,0.173727002,-2.723675756,0.006455985,0.025500544,189.3131287,186.7472628,197.7000864,318.4333641,222.6301084,270.0112376
540,SP_0893,3787.259724,0.437166384,0.160580626,-2.722410517,0.006480758,0.025550989,3859.71193,2925.707117,2783.659506,3627.865827,4400.168051,5126.445915
541,SP_1558,1271.152866,0.342198558,0.125766848,-2.720896356,0.006510517,0.025574518,1000.359538,1252.626377,1097.394063,1381.394261,1448.385068,1446.757887
542,SP_2187,429.2887089,-0.374059547,0.137477188,2.720884486,0.006510751,0.025574518,443.7996296,515.4661288,501.1221442,393.4926571,360.1622218,361.6894717
543,SP_2197,731.6957628,-0.378762912,0.139273851,2.719555104,0.00653698,0.025630259,812.0809073,788.4884428,889.1217791,627.7686322,551.8476047,720.867211
544,SP_0276,332.6292138,0.453082948,0.166831586,-2.71581035,0.006611378,0.025874308,223.4515618,338.5476693,272.7626861,398.0417052,379.9324631,383.0391975
545,SP_1373,2229.747819,0.30993663,0.114163716,-2.714843557,0.006630709,0.025902346,2084.513412,2035.654373,1835.333423,2348.825148,2466.982283,2607.178275
546,SP_1100,1189.322534,-0.358384086,0.132137359,2.712208631,0.006683651,0.026061343,1473.125111,1202.390271,1347.955135,988.6597782,1149.252722,974.5521877
547,SP_1099,1078.338281,-0.320777285,0.118564117,2.705517435,0.006819807,0.026495198,1200.017646,1155.430433,1248.576482,1008.37232,974.7588532,882.8739536
548,SP_1811,205.012229,-0.445534744,0.164645844,2.706018771,0.00680952,0.026495198,240.0035293,209.6811371,264.3049284,169.0729529,176.2130202,170.7978061
549,SP_0484,557.3553153,-0.341658445,0.126490211,2.701066292,0.006911756,0.026803513,642.42324,599.5570015,632.2173887,462.4865527,508.8688193,498.5788899
550,SP_0592,1100.715177,-0.466542621,0.172768489,2.700391851,0.006925785,0.026809084,1598.299365,1142.325362,1118.538457,739.9784843,932.6396435,1072.509753
551,SP_0865,3436.205852,0.275078017,0.101891229,-2.699722231,0.006939739,0.026814345,3103.493913,3192.176895,3015.190623,3840.154737,3693.596818,3772.622129
552,SP_1260,749.5456183,0.411628581,0.152913233,-2.69190948,0.007104422,0.027400934,579.3188638,615.9383403,719.9666249,907.5350878,710.009535,964.5052579
553,SP_1399,3786.64947,-0.293406159,0.109277218,2.684970969,0.007253611,0.027925745,4293.16658,4143.386637,4097.78361,3122.921493,3547.468948,3515.169553
554,SP_1967,1749.651618,0.295768443,0.110518252,-2.676195458,0.00744632,0.028615914,1572.436916,1550.766743,1576.314593,1825.684621,1916.853829,2055.853004
555,SP_1360,1608.225413,-0.352151593,0.131715246,2.673582628,0.007504579,0.028736057,2056.581967,1638.133884,1732.78311,1285.864251,1441.508463,1494.480803
556,SP_1577,2624.756157,-0.396753667,0.148392466,2.673677972,0.007502446,0.028736057,2685.556733,3114.638558,3190.689095,1902.260263,2135.186059,2720.206235
557,SP_0599,296.9633101,-0.432268008,0.161917376,2.669682636,0.007592297,0.029019749,351.7293102,351.6527404,328.7953309,274.4592329,274.2046509,200.9385954
558,SP_2196,485.8578128,-0.359711977,0.135028581,2.66396917,0.007722464,0.029464383,501.731516,546.0446279,597.3291381,442.0158364,418.6133699,409.4123881
559,SP_0595,262.7278364,-0.529873331,0.199134363,2.660883447,0.007793593,0.029682575,254.4865009,328.718866,361.569142,263.0866128,214.0343514,154.4715452
560,SP_0043,174.6503543,-0.499524741,0.187912772,2.658279877,0.007854064,0.029859468,251.383007,181.2868165,186.0706696,127.3733457,143.5491433,158.2391439
561,SP_1361,2426.480813,-0.318907408,0.120008297,2.657378008,0.007875109,0.029886107,2943.146728,2635.211374,2522.526236,1987.175827,2301.943747,2168.880964
562,SP_1151,1936.193471,-0.311515955,0.117269899,2.65640167,0.007897948,0.029919451,2256.240075,2150.323745,2043.605706,1702.860323,1870.436741,1593.694235
563,SP_0630,8460.731323,-0.300090491,0.113105034,2.653201892,0.007973217,0.030150938,9783.247313,9185.562731,9101.604514,6880.435189,7608.96417,8204.574024
564,SP_2133,423.3064376,-0.399987215,0.151214426,2.64516571,0.008165092,0.030821775,525.5249693,440.1119701,486.3210682,399.5580545,310.3068307,378.0157326
565,SP_1687,66.17544087,0.625574361,0.236608314,-2.643923836,0.008195109,0.030880333,45.51791073,54.60446279,51.80376596,88.70643715,91.11502508,65.30504351
566,SP_0996,109.8260499,-0.529209763,0.200332245,2.641660421,0.008250073,0.031011071,138.6227281,137.6032462,118.4086079,102.3535813,79.08096516,82.8871706
567,SP_1475,1335.170241,-0.332867359,0.126024224,2.641296645,0.008258937,0.031011071,1632.437798,1438.28155,1406.102219,1149.39281,1092.520725,1292.286342
568,SP_1164,1056.145822,-0.351521025,0.133322456,2.636622792,0.008373589,0.031386216,1305.53644,1088.812988,1168.227783,853.7046858,884.5034038,1036.089633
569,SP_0613,5341.801643,0.268833796,0.102182101,-2.630928439,0.008515196,0.031860902,4742.138699,4979.927007,4786.033643,5590.02189,5937.089417,6015.5992
570,SP_0760,101.5366319,-0.5215374,0.198409665,2.628588689,0.008573999,0.032003595,115.8637728,126.6823537,120.5230473,86.43191312,73.0639352,86.65476927
571,SP_RS11120,192.3861596,0.506254433,0.192622835,-2.628216087,0.008583397,0.032003595,182.0716429,165.9975669,120.5230473,211.5307347,205.4385943,268.7553714
572,SP_0378,359.798396,-0.383152854,0.146106454,2.622422506,0.008730712,0.032382728,440.6961357,394.2442214,392.2285137,332.0805083,276.7833781,322.7576189
573,SP_1405,737.5144022,-0.41296132,0.157417303,2.623354052,0.008706874,0.032382728,688.9756487,902.0657254,952.5549619,677.8081608,666.1711739,537.5107427
574,SP_1606,3404.848596,0.302170283,0.115202809,-2.622941973,0.008717412,0.032382728,2932.801748,2985.772026,3206.547391,4098.692301,3736.575604,3468.702503
575,SP_1020,2784.076163,-0.435265938,0.166358778,2.616429041,0.008885483,0.032898864,4036.611083,2891.85235,2737.141838,2006.130194,2289.909687,2742.811827
576,SP_1292,819.1250662,0.438643308,0.167687232,-2.615842018,0.008900773,0.032898864,595.8708313,777.5675502,695.6505715,1162.281779,922.324735,761.0549301
577,SP_1673,1734.478429,-0.321854152,0.123096036,2.614658955,0.008931659,0.032955809,2097.961885,1868.564717,1828.990104,1388.976007,1588.495909,1633.881954
578,SP_RS04645,42.64800708,0.767798724,0.293819458,-2.613164995,0.008970798,0.033042958,19.65546145,31.67058842,37.00268997,60.65397412,70.48520808,36.42012042
579,SP_0629,1526.372401,0.353180186,0.135290758,-2.610527072,0.009040282,0.033157732,1357.261338,1372.756195,1270.778096,1689.213179,1480.18937,1988.036228
580,SP_1171,219.1768902,0.433306627,0.166004545,-2.610209416,0.009048681,0.033157732,191.3821247,178.0105487,183.9562302,216.8379575,267.3280453,277.5464349
581,SP_2110,1130.347687,-0.450554463,0.172607662,2.610280784,0.009046793,0.033157732,1692.438681,1131.404469,1122.767336,893.1297689,1093.380301,848.9655656
582,SP_0728,80.21715904,0.637838311,0.244701722,-2.606595107,0.009144742,0.033452159,48.62140464,84.0908727,48.63210682,99.32088262,85.09799512,115.5396924
583,SP_0710,33.97130857,0.749195037,0.287593682,-2.605046927,0.009186168,0.033546057,21.72445739,25.11805289,24.31605341,41.69960721,53.29369391,37.67598664
584,SP_0581,6387.495346,-0.367520479,0.141136561,2.604006187,0.009214109,0.033590477,8596.67814,6580.929856,6499.786799,4942.540716,5798.697728,5906.338839
585,SP_0746,4364.74175,0.263907796,0.101590032,-2.59777255,0.009383062,0.034147931,3956.954739,4016.704283,3903.255182,4696.133946,4643.427976,4971.97437
586,SP_0578,135.0982433,0.533746649,0.206075058,-2.590059434,0.009595936,0.03480366,91.03582146,135.4190677,99.37865307,190.3018438,151.2853247,143.1687492
587,SP_RS08120,41.56283274,0.730650703,0.282047234,-2.590526034,0.009582937,0.03480366,20.68995942,37.1310347,30.65937169,54.58857671,63.60860241,42.69945152
588,SP_1139,404.4953914,-0.522190969,0.201872928,2.586731045,0.009689119,0.03508186,377.5917594,524.2028428,548.6970313,432.9177403,297.4131951,246.1497794
589,SP_0454,1081.445982,-0.287457304,0.111434334,2.579611637,0.009891148,0.035752555,1176.224193,1178.364307,1218.97433,948.4765203,997.1078216,969.5287228
590,SP_0545,145.2535808,0.482722724,0.187304763,-2.57720474,0.009960293,0.035924368,111.7257809,122.3139967,125.8091459,188.7854945,182.2300502,140.6570168
591,SP_0989,1488.198782,0.347021155,0.134672202,-2.576783847,0.009972429,0.035924368,1247.604553,1343.269785,1323.639081,1953.057967,1572.16397,1489.457338
592,SP_0077,108.7087328,0.510701849,0.198870139,-2.56801675,0.010228221,0.036783587,90.00132348,88.45922973,85.6347968,110.6935028,141.8299919,135.6335519
593,SP_0313,253.3210719,0.398958829,0.155465937,-2.566213771,0.010281544,0.036912998,238.9690313,206.4048694,206.1578441,298.7208225,303.430225,266.2436389
594,SP_1221,1905.437271,0.283307323,0.110459907,-2.564797773,0.010323595,0.037001574,1760.715547,1749.526988,1635.518897,2128.196317,2178.164845,1980.501031
595,SP_1122,330.9954026,-0.352810959,0.13781897,2.559959337,0.010468441,0.037457666,379.6607554,377.8628825,360.5119223,294.1717745,283.6599837,290.1050971
596,SP_0997,38.56519922,0.771694382,0.301728909,-2.557575224,0.010540476,0.037652136,28.96594319,22.93387437,26.43049284,31.08516174,70.48520808,51.49051507
597,SP_2185,224.5493856,0.451882578,0.177111865,-2.551396422,0.010729221,0.038262163,232.7620435,156.1687636,173.384033,253.9885166,264.7493182,266.2436389
598,SP_0418,15859.02742,-0.44455395,0.174509169,2.54745325,0.010851239,0.038632589,13308.8164,19171.62689,22792.5998,15149.84639,13016.55495,11714.72011
599,SP_RS08365,142.4516753,0.456710242,0.179865248,-2.539180011,0.011111264,0.039492288,123.1052586,108.1168363,124.7519262,155.4258087,178.7917473,164.518475
600,SP_1374,1514.384105,0.285490863,0.112575128,-2.536003007,0.011212577,0.039785961,1408.986237,1405.518872,1269.720876,1622.493808,1661.559844,1718.024991
601,SP_1320,11.68672712,0.937316927,0.369852704,-2.534297889,0.01126729,0.039913579,3.103493913,5.460446279,9.514977422,19.71254159,19.77024129,12.55866221
602,SP_1636,557.0718553,0.379121161,0.149682036,-2.532843432,0.011314148,0.040012991,444.8341276,517.6503073,479.9777499,633.0758549,537.2348177,729.6582746
603,SP_0577,127.4929366,0.490226175,0.193605992,-2.532081621,0.011338759,0.04003353,88.96682551,115.7614611,108.8936305,165.2820795,134.0938105,151.9598128
604,SP_0741,723.2219367,0.361590327,0.143297093,-2.52336121,0.011623893,0.0409723,726.2175757,542.7683602,619.5307521,761.9655499,875.048071,813.8013114
605,SP_0631,36670.60811,-0.340099687,0.13504888,2.518345112,0.011790773,0.041380309,33964.63739,42478.99579,46906.72425,34053.4156,31770.77775,30849.09786
606,SP_0950,1564.219513,-0.295196118,0.117228278,2.518130625,0.011797956,0.041380309,1688.300689,1748.434899,1747.584186,1539.094593,1316.869985,1345.032723
607,SP_1969,463.4789205,0.407524504,0.161835875,-2.518134515,0.011797825,0.041380309,460.3515971,394.2442214,329.8525506,517.0751294,472.7666396,606.5833849
608,SP_0886,300.4086257,0.418381667,0.16626014,-2.516427975,0.011855113,0.041512393,248.2795131,243.5359041,273.8199058,325.2569362,415.1750671,296.3844282
609,SP_0005,201.8695376,-0.49853907,0.198280802,2.514308319,0.011926612,0.041694181,202.7616023,288.3115636,227.3022384,205.4653373,136.6725376,150.7039466
610,SP_0793,377.8290076,0.36629637,0.145863236,-2.511231621,0.012031073,0.041990417,294.8319218,353.8369189,335.1386492,412.447024,402.2814315,468.4381005
611,SP_1582,748.9469149,-0.875595609,0.34905561,2.50847024,0.012125518,0.042250783,535.869949,1094.273434,1537.197463,558.7747366,476.2049424,291.3609633
