,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC45MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC45MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC45MIN.C,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN45MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN45MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN45MIN.C
438,SP_0766,3376.584193,-0.341787009,0.134618676,2.538927125,0.011119298,0.049630657,4476.450793,3380.409047,3547.340482,2662.416241,3158.223738,3034.664855
439,SP_2217,1280.240205,-0.333845483,0.131595755,2.536901605,0.011183838,0.04980502,1367.059823,1426.055219,1517.928248,1301.384721,1092.552243,976.4609751
440,SP_1189,75.82155976,-0.605337721,0.238873925,2.534130597,0.011272671,0.050086527,72.1675623,112.3292726,103.6487373,79.52906626,36.3491716,50.90554846
441,SP_1193,70.15275762,-0.52652393,0.207955113,2.531911446,0.011344264,0.05029033,70.10563195,96.53296864,87.8761034,62.0567714,48.81174471,55.5333256
442,SP_0217,6479.780911,-0.332487982,0.131722363,2.524157437,0.011597598,0.051181272,7148.712529,7431.283441,7226.11958,6690.683945,4784.58953,5597.296442
443,SP_0665,1468.30966,0.316087842,0.12519346,-2.524795167,0.011576574,0.051181272,1433.041594,1318.113808,1151.402278,1494.78495,1648.175295,1764.340032
444,SP_0562,1162.888353,0.336985852,0.133575454,-2.522812703,0.011642039,0.051261681,1059.832201,1028.514902,969.6414486,1188.11605,1190.175733,1541.049785
445,SP_0258,64.90696099,0.642482604,0.254937732,-2.520155011,0.011730316,0.051534311,63.9198409,33.3477528,40.55820157,48.80192702,88.27655959,114.537484
446,SP_RS06655,516.8663547,-0.350834743,0.139440404,2.516019274,0.011868869,0.051793838,542.2876825,557.2585008,649.6823029,480.1868622,390.4939577,481.2888218
447,SP_1473,742.1534717,-0.306950879,0.121954222,2.516935249,0.011838058,0.051793838,777.3477425,881.082732,812.666187,645.8724169,611.7046306,724.2471213
448,SP_RS07255,811.2436503,-0.452493213,0.179840807,2.516076418,0.011866945,0.051793838,674.251225,1076.781387,1105.586532,801.9180848,609.627535,599.2971387
449,SP_1648,2515.63869,-0.405902539,0.161389998,2.515041487,0.011901838,0.051822033,2562.979427,2699.412832,3434.678811,1676.135321,2199.644155,2520.981593
450,SP_0828,795.6284915,-0.285102778,0.113615711,2.509360508,0.012094998,0.052545938,892.8158422,900.3893257,838.2028324,664.5496976,737.3689095,740.4443413
451,SP_1201,867.8602758,-0.286162724,0.11407372,2.508577117,0.012121851,0.052545938,975.2930563,960.0642518,936.5940251,753.7186507,731.137623,850.3540482
452,SP_0391,759.2808644,0.407958117,0.162769112,-2.506360765,0.012198109,0.052683183,583.5262895,651.1587521,690.9915823,1078.462338,679.210235,872.3359896
453,SP_1203,337.2858715,-0.340932875,0.13608402,2.505311606,0.012234356,0.052683183,340.218508,410.7039029,384.5518371,294.6190409,313.6414235,279.9805166
454,SP_2229,2235.200891,-0.260126214,0.103823695,2.505460965,0.01222919,0.052683183,2546.483984,2365.057732,2422.977005,2150.899747,1895.349662,2030.437217
455,SP_0262,2091.626091,0.319848688,0.127794122,-2.502843508,0.012320001,0.052935387,1977.391207,1666.510068,1900.977929,2079.805581,2638.949858,2286.121904
456,SP_1600,1554.763893,-0.273367182,0.109751868,2.490774754,0.01274649,0.05464778,1682.535167,1786.737492,1650.869019,1298.372256,1509.009895,1401.059527
457,SP_1637,302.3642309,0.442330611,0.177656641,-2.489806222,0.012781276,0.054677012,278.3605975,243.0875665,231.3319645,260.879437,386.3397667,414.1860534
458,SP_1727,1660.808893,0.309867891,0.124589827,-2.487104279,0.012878764,0.054973765,1377.369475,1509.424601,1529.194415,1650.228125,2103.059214,1795.577528
459,SP_1511,3632.609867,-0.309649582,0.12482084,2.480752278,0.013110545,0.055841211,3497.033876,4055.262255,4568.055221,3452.88696,3102.142159,3120.278732
460,SP_1018,774.820304,-0.385493612,0.15591761,2.472418676,0.013420224,0.057035954,1026.841315,745.0590034,890.0272011,545.2560982,729.0605274,712.6776785
461,SP_0405,2339.315155,0.272759737,0.111100538,-2.455071246,0.014085667,0.059734227,2288.74269,1983.313719,2060.957502,2373.219636,2682.568864,2647.08852
462,SP_0286,1550.389453,0.29462902,0.120378488,-2.44752219,0.014384227,0.060868319,1443.351246,1366.380293,1345.180352,1512.859738,1902.619496,1731.945592
463,SP_1426,32.49882925,-0.64840133,0.265272203,2.444286741,0.014513886,0.061284335,24.74316422,50.89920165,52.57544648,30.72713924,18.69385968,17.35416425
464,SP_1272,2037.714986,0.30739609,0.125840982,-2.442734347,0.014576463,0.061415914,1839.241874,1847.289991,1744.002667,2249.106094,2589.099565,1957.549727
465,SP_0606,491.2480147,0.326497606,0.134131418,-2.434162046,0.014926311,0.062754706,426.8195828,475.6442637,395.0669264,550.6785345,597.1649619,502.1138189
466,SP_1367,1276.631541,0.286217849,0.117930037,-2.427013983,0.015223669,0.063867539,1068.079922,1142.59932,1220.501436,1523.102117,1425.926074,1279.580377
467,SP_RS11120,171.95781,0.431028812,0.177940428,-2.422320861,0.015421727,0.064559907,142.2731943,117.5947073,169.7435843,201.8351303,223.2877684,177.0124753
468,SP_0680,272.2707413,0.407767086,0.168882712,-2.414498682,0.01575688,0.065822009,257.7412939,209.7398137,223.8211864,256.6619866,379.0699324,306.5902351
469,SP_RS00105,1053.338831,-0.299997899,0.12434395,2.412645713,0.015837206,0.066016497,1317.573495,1151.375044,1042.495996,983.2684556,885.8812392,939.438758
470,SP_RS10200,1113.14649,-0.261441649,0.108747874,2.404108142,0.016211977,0.067434924,1282.520679,1238.254716,1136.380722,1035.68534,967.9265122,1018.110969
471,SP_1665,5719.628178,0.25266608,0.105375416,-2.39777065,0.01649519,0.068467296,5072.348665,5360.212477,5172.672856,6809.375052,5759.785876,6143.374144
472,SP_0439,1858.641274,-0.247724116,0.103943434,2.383258911,0.017160121,0.071076347,2024.815605,1899.944337,2144.327139,1632.75583,1735.413307,1714.591428
473,SP_1988,1015.955171,0.258189969,0.108516784,-2.379263013,0.017347294,0.071699702,954.6737528,911.7977674,900.5422904,1097.742112,1052.048881,1178.926225
474,SP_0506,305.944774,-0.480250632,0.202141555,2.37581348,0.017510312,0.0722208,294.8560403,341.37568,458.90854,332.5760953,217.0564818,190.8958067
475,SP_0240,1213.370259,-0.311342649,0.131222666,2.372628587,0.017662014,0.072693132,1449.537037,1314.603518,1290.351672,924.8266417,1078.012575,1222.890107
476,SP_0746,4384.294278,0.24525247,0.103692422,-2.365191841,0.018020733,0.073880648,4247.576524,3866.58418,3886.82765,4445.795302,5037.995183,4820.986828
477,SP_1044,111.8663351,-0.453689215,0.191828184,2.365081116,0.018026122,0.073880648,134.0254729,119.3498521,144.2069389,110.2562055,89.31510735,74.04443413
478,SP_RS06435,38.43453347,-0.59608686,0.252482595,2.360902778,0.018230509,0.07456202,68.0437016,45.63376699,35.30065692,24.09971705,33.23352832,24.29582995
479,SP_0429,58.60369209,-0.582763352,0.247009374,2.359276262,0.018310619,0.074723296,49.48632844,101.7984033,70.60131384,58.44181384,34.27207608,37.02221706
480,SP_0613,5378.791579,0.238960173,0.101316471,-2.358552091,0.018346385,0.074723296,5365.142775,4739.76876,4660.437791,5830.92654,5820.021646,5856.451962
481,SP_0662,1041.919792,0.292867724,0.124342974,-2.355321844,0.018506669,0.075219413,977.3549866,955.6763896,860.7351666,1021.828003,1253.527146,1182.397057
482,SP_1887,6564.139973,-0.236894363,0.100657443,2.353470909,0.018599063,0.075438109,7627.08037,7023.212255,6713.133438,5767.664783,6013.19153,6240.557464
483,SP_RS04155,30.27595004,0.642731445,0.273389235,-2.350975687,0.018724257,0.07578866,20.61930352,22.8168835,17.27478956,53.62187043,48.81174471,18.51110853
484,SP_1010,1990.705314,0.312291363,0.133159877,-2.345236197,0.019015029,0.076806575,1872.232759,1861.33115,1556.233216,1907.492604,2445.779975,2301.162179
485,SP_RS00115,134.3682606,-0.41595053,0.178230501,2.333778608,0.019607318,0.078873057,140.2112639,160.5957569,166.7392731,124.7160357,122.5486357,91.39859838
486,SP_1466,1116.124889,0.353734024,0.151531336,-2.334395199,0.019575038,0.078873057,1117.566251,897.7566084,893.7825901,1033.877861,1286.760674,1467.005351
487,SP_0292,1236.487032,0.316827344,0.135840275,-2.332352045,0.019682179,0.079011621,1282.520679,1013.596171,987.667316,1238.725456,1466.429437,1429.983134
488,SP_0974,1158.117625,-0.263428052,0.113266965,2.32572712,0.020033113,0.080255605,1296.954191,1187.355514,1322.648018,1101.959562,1074.896931,964.8915322
489,SP_2084,209.6893178,0.374464726,0.161087128,-2.324609867,0.020092831,0.080330233,148.4589853,201.8416617,184.7651405,219.9099181,264.8296788,238.3305224
490,SP_0335,461.7993981,0.277951253,0.119813437,-2.319867112,0.020348067,0.081184635,430.9434435,414.2141927,403.3287823,525.3738316,490.1945427,506.7415961
491,SP_1705,168.0805368,0.417851682,0.18064172,-2.313151595,0.020714306,0.082309894,138.1493336,148.3097427,137.4472387,235.5747341,196.2855266,152.7166454
492,SP_2077,899.8485804,-0.283223705,0.122407141,2.313784173,0.020679564,0.082309894,997.9742901,905.6547603,1074.792342,863.9748562,745.6772916,811.0179426
493,SP_0002,1403.134451,-0.30277877,0.131021959,2.310900954,0.020838326,0.082634742,1538.200042,1502.404021,1637.349619,1406.820983,1284.683579,1049.348465
494,SP_RS00120,101.774117,-0.427139798,0.185130574,2.307235319,0.021041705,0.083272335,107.2203783,120.2274246,126.1810715,74.10662992,90.35365511,92.55554266
495,SP_RS06385,50.01588793,0.514667453,0.22378953,-2.299783432,0.021460493,0.084611632,41.23860703,33.3477528,42.81143499,56.63433506,61.27431783,64.78887986
496,SP_1940,2949.006225,-0.213373248,0.092814902,2.298911509,0.021509965,0.084611632,3115.576761,3225.078725,3177.059123,2783.517319,2646.219692,2746.585728
497,SP_1975,8884.682156,0.416277039,0.181055611,-2.299166732,0.021495473,0.084611632,10274.59894,6299.21499,5780.294801,9171.147323,10403.13291,11379.70397
498,SP_0964,276.6199103,-0.337242868,0.146754469,2.298007489,0.021561363,0.084643503,321.6611348,336.9878178,275.6455551,226.5373403,261.7140355,237.1735781
499,SP_1922,4733.292249,-0.275887327,0.120388645,2.291639103,0.021926477,0.085904334,5835.262895,4868.771909,4924.066102,4655.462841,3915.325055,4200.864693
500,SP_1461,1157.986356,0.301466036,0.131728355,-2.288543245,0.022105905,0.086434088,1101.070808,974.1054108,1016.208273,1094.127154,1434.234456,1328.172037
501,SP_0479,3077.819165,0.310788384,0.136158171,-2.282554037,0.022456651,0.087630245,2806.287208,2766.108338,2605.488912,2873.288765,4061.760289,3353.981477
502,SP_1744,1074.963763,-0.274692659,0.120412784,2.281258267,0.022533169,0.087753675,1197.981534,1122.415154,1225.758981,977.2435263,861.9946407,1064.388741
503,SP_1458,2444.137907,0.225327021,0.098831829,-2.27990339,0.022613419,0.087891121,2288.74269,2317.66882,2137.567438,2617.831764,2561.058776,2741.957951
504,SP_0100,67.7481053,0.543286726,0.238468377,-2.278233839,0.022712649,0.087927186,32.99088562,66.69550561,51.07329087,59.64679969,96.58494167,99.49720836
505,SP_1646,746.4045359,0.389208561,0.170835195,-2.278269184,0.022710544,0.087927186,812.4005585,575.6875221,523.5012314,707.9291883,915.9991242,942.9095909
506,SP_0151,1070.606685,0.279338211,0.122969289,-2.271609552,0.023110103,0.089289036,1030.965176,960.0642518,896.7869014,1048.337692,1268.066815,1219.419275
507,SP_0458,484.1615248,0.270344825,0.119169652,-2.268571064,0.023294423,0.089823662,433.0053738,427.3777794,448.3934507,507.9015368,551.4688605,536.8221474
508,SP_1554,2529.675787,0.250459063,0.110573414,-2.265092963,0.023506975,0.090464836,2509.369238,2317.66882,2083.489836,2647.956411,2778.115258,2841.45516
509,SP_1374,1403.305998,0.30421803,0.134413038,-2.263307446,0.023616744,0.090691349,1428.917734,1245.275295,1071.036953,1424.293278,1558.860188,1691.452542
510,SP_1399,3694.405162,-0.267682849,0.118306153,2.262628288,0.023658613,0.090691349,4525.937122,3877.992622,3757.642268,3086.571261,3604.799275,3313.488427
511,SP_0762,6455.468502,0.26013367,0.115025425,-2.261531914,0.023726339,0.090772979,6620.858359,5537.48211,5396.494042,6715.386155,7168.056639,7294.533706
512,SP_0266,18363.1577,-0.36970748,0.163576455,2.260150945,0.023811884,0.090922331,25928.77417,16773.04209,20110.10828,12984.92755,16754.89101,17627.2031
513,SP_0626,4102.084247,-0.339036674,0.150376082,2.254591746,0.024158966,0.092067795,5226.993441,4386.984639,4251.100387,3031.744405,4394.095572,3321.587037
514,SP_0115,93.907209,-0.53045296,0.235939625,2.248257195,0.024559794,0.093413226,113.4061693,126.3704317,109.6573598,110.2562055,54.00448351,49.74860418
515,SP_2114,3249.044881,-0.28998981,0.12923764,2.243849468,0.024842088,0.094303462,4084.684026,3319.856549,3378.347975,2550.352557,3041.906389,3119.121788
516,SP_1698,1340.717875,-0.293154839,0.130861273,2.240195533,0.025078232,0.095015393,1608.305674,1388.319604,1457.090945,1021.828003,1245.218764,1323.54426
517,SP_0373,1250.240875,-0.228371703,0.102124666,2.236205148,0.025338336,0.095775454,1299.016121,1379.543879,1375.974542,1155.581432,1111.246103,1180.083169
518,SP_1011,47.15234979,0.503045141,0.225013932,-2.235617749,0.025376821,0.095775454,37.11474633,37.73561501,36.05173473,52.41688458,57.12012679,62.4749913
519,SP_0203,430.7465115,-0.389572652,0.174592486,2.231325413,0.025659581,0.096656034,550.5354039,528.2986102,408.5863269,353.6633477,288.7162772,454.6791033
520,SP_2188,1137.766227,-0.333835145,0.149795052,2.228612628,0.02583969,0.097147296,1362.935962,1250.54073,1223.505747,775.408396,1138.248345,1075.958183
521,SP_1564,1806.523165,0.315609429,0.142015845,-2.222353633,0.026259416,0.098535813,1882.542411,1483.097427,1427.047833,1829.168524,1916.120617,2301.162179
522,SP_0288,219.9141741,-0.38103669,0.171682943,2.219420774,0.026458112,0.098931291,193.821453,286.0886162,272.6412439,197.0151869,205.6324565,164.2860882
523,SP_0410,1207.003833,0.35721467,0.161065799,-2.21781826,0.026567227,0.098931291,1160.866788,1025.882185,947.1091144,1073.039902,1690.755753,1344.369257
524,SP_0676,784.4510283,0.346644602,0.156275273,-2.218166675,0.02654347,0.098931291,820.6482799,626.5867237,604.6176345,748.8987073,1020.892448,885.0623767
525,SP_1848,405.4161266,-0.283153945,0.127592398,2.219207009,0.026472644,0.098931291,484.5536326,444.9292282,415.3460272,353.0608548,375.9542891,358.6527278
526,SP_0592,1064.350978,-0.312927309,0.141271013,2.215085047,0.026754228,0.099438241,1369.121753,1029.392475,1166.423834,818.1853938,991.8131107,1011.169304
527,SP_RS11130,36.39930442,0.549758575,0.248614961,-2.211285166,0.027016096,0.100221001,22.68123387,35.98047013,22.53233421,51.81439165,42.58045816,42.80693848
528,SP_0165,65.69027448,-0.529468185,0.239526769,2.210476048,0.027072141,0.100238704,76.29142301,80.73666468,87.8761034,74.70912285,36.3491716,38.17916135
529,SP_0036,1526.455414,0.257066987,0.116399355,-2.208491503,0.027210029,0.100452061,1499.023366,1305.827794,1351.940052,1514.667216,1773.839574,1713.434484
530,SP_RS07630,341.0242547,0.364802478,0.165205905,-2.208168517,0.027232528,0.100452061,257.7412939,266.7820224,354.5087248,440.4223291,394.6481488,332.0430093
531,SP_0711,38.68830526,0.532488058,0.241378658,-2.20602792,0.027382045,0.100813367,37.11474633,28.95989059,24.03448982,42.77699776,52.96593575,46.27777133
532,SP_2058,5116.342059,0.275518083,0.124990674,-2.204309124,0.027502612,0.101066928,4837.288605,4515.987788,4456.144628,4827.173325,5660.085291,6401.372719
533,SP_1784,865.7669926,0.251199265,0.114090858,-2.201747528,0.027683147,0.1015395,744.3568569,802.9787846,809.6618758,876.6272076,994.928754,966.0484765
534,SP_1639,429.6106903,0.304391146,0.138404489,-2.199286658,0.027857546,0.101987831,445.3769559,348.3962596,356.0108804,447.0497512,499.5414725,481.2888218
535,SP_0376,7062.100056,0.304452445,0.138652617,-2.195793,0.028106763,0.102516271,7540.479296,5582.238305,5693.169776,7282.934492,7660.328277,8613.450189
536,SP_1731,329.9710318,0.324139096,0.147581096,-2.196345639,0.028067213,0.102516271,280.4225278,268.5371673,318.4569901,321.7312226,391.5325055,399.1457777
537,SP_RS01935,209.8612762,0.455332673,0.207543113,-2.193918494,0.02824127,0.10281505,142.2731943,162.3509018,207.2974747,343.4209679,202.5168132,201.3083053
538,SP_0951,528.4811446,-0.279909727,0.12765834,2.192647402,0.028332793,0.102956525,585.5882198,573.0548048,590.3471562,515.1314519,418.5347472,488.2304875
539,SP_0881,1335.838039,0.270377015,0.12343,-2.190529172,0.028485881,0.103320776,1239.220141,1253.173447,1120.608088,1285.719905,1526.665207,1589.641445
540,SP_0166,48.43524829,-0.52710461,0.240844283,2.188570153,0.028628097,0.103405272,41.23860703,67.57307805,69.85023604,47.59694117,34.27207608,30.08055136
541,SP_RS06760,104.8933393,0.495631779,0.226426558,-2.18892953,0.028601962,0.103405272,49.48632844,82.49180957,112.661671,159.0581325,111.1246103,114.537484
542,SP_1559,3698.836302,0.2407531,0.110047853,-2.187712823,0.028690527,0.103405272,3536.210553,3370.75575,3232.638881,4243.357679,3606.87637,4203.178581
543,SP_2045,481.0487496,0.314518962,0.14379335,-2.187298389,0.028720748,0.103405272,465.9962594,379.111295,431.8697389,478.3793834,613.7817261,517.1540946
544,SP_0007,100.4855745,-0.537550506,0.246508772,2.180654679,0.029208968,0.104969727,90.72493547,107.0638379,177.2543624,112.6661772,55.04303127,60.16110273
545,SP_2011,1376.72028,0.25416469,0.116831577,-2.175479407,0.02959421,0.106159046,1383.555266,1256.683737,1116.852699,1503.822344,1456.043959,1543.363674
546,SP_0641,1766.722932,-0.603469764,0.277552666,2.174253174,0.029686127,0.106293733,1643.35849,2422.09994,3008.817694,1724.334755,615.8588216,1185.86789
547,SP_0263,3450.102953,0.211832012,0.097632175,-2.169694688,0.030029983,0.107328366,3177.434672,3170.669234,3217.617325,3480.601635,3887.284265,3767.010586
548,SP_RS08875,126.1412673,0.375670937,0.173471755,-2.165602909,0.030341544,0.108244012,113.4061693,101.7984033,110.4084376,158.4556396,144.3581386,128.4208154
549,SP_2110,1893.051228,-0.355752736,0.164463532,2.163110161,0.030532708,0.108727584,2659.890153,1921.006076,1869.432661,1399.591068,1974.279292,1534.10812
550,SP_0194,2980.305752,0.224717257,0.104155154,-2.157524124,0.03096485,0.110065965,2831.030373,2748.556889,2643.79388,3242.616929,2978.554975,3437.281466
551,SP_1610,199.3558804,-0.339716531,0.157814406,2.152633208,0.031347517,0.111223947,237.1219904,212.372531,226.0744199,176.5304274,148.5123297,195.5235839
552,SP_0937,171.9265903,-0.371137882,0.172634838,2.149843481,0.031567598,0.111398291,179.3879406,211.4949586,199.0356188,177.7354132,130.8570177,133.0485926
553,SP_1583,967.8943222,-0.236844231,0.110129971,2.150588337,0.031508707,0.111398291,997.9742901,1036.413054,1114.599465,918.8017125,846.4164243,893.1609867
554,SP_RS09360,125.7404713,-0.357723343,0.166344233,2.150500423,0.031515653,0.111398291,144.3351246,142.1667356,142.7047833,112.0636843,109.0475148,104.1249855
555,SP_0785,865.6683045,-0.228764017,0.106990255,2.138176207,0.032502445,0.114490593,954.6737528,921.4510643,936.5940251,829.6327594,769.5638901,782.0943355
556,SP_1598,267.8672253,-0.306809352,0.143649045,2.135825918,0.032693606,0.114956833,327.8469259,305.3952099,264.379388,230.7547907,234.7117937,244.1152438
557,SP_1867,49.70117332,0.475841744,0.222982229,-2.133989537,0.032843637,0.115277039,39.17667668,41.24590478,39.05604596,66.87671481,54.00448351,57.84721416
558,SP_1360,1512.978379,-0.304565385,0.142827895,2.132394271,0.032974448,0.115528756,1925.842948,1607.712714,1519.430403,1120.636843,1478.89201,1425.355357
559,SP_1944,223.6469702,-0.335915782,0.1576085,2.131330373,0.033061935,0.115628054,220.6265476,260.6390153,273.3923217,220.512411,193.1698833,173.5416425
560,SP_1738,2150.940505,-0.22951998,0.108550705,2.114403406,0.034480827,0.12037503,2521.74082,2268.524763,2199.155818,1932.797307,1887.04128,2096.383041
561,SP_0409,1698.529215,0.340827296,0.161397396,-2.111727362,0.034709841,0.120958536,1880.480481,1265.459462,1299.364606,1646.010674,2002.320081,2097.539986
562,SP_RS04045,259.8591256,-0.300718899,0.142719708,2.107059373,0.035112433,0.122143785,284.5463885,304.5176374,278.6498663,251.2395502,228.4805072,211.7208038
563,SP_1566,1353.308887,0.307889969,0.146556319,-2.100830393,0.035655857,0.123813857,1251.591723,1197.886384,1144.642578,1185.103586,1619.095958,1721.533094
564,SP_2199,72.11795527,-0.467024463,0.222431271,2.099634918,0.035760969,0.123958677,57.73404984,88.63481666,110.4084376,66.27422188,52.96593575,56.69026988
565,SP_0440,530.803181,-0.398209332,0.190178305,2.093873595,0.036271242,0.125007242,402.0764186,713.4663955,723.287928,521.1563812,426.8431293,397.9888334
566,SP_1070,246.6224453,-0.288292895,0.137666438,2.094140735,0.036247445,0.125007242,274.2367368,267.6595949,276.3966329,215.6924676,230.5576027,215.1916367
567,SP_1088,921.4336565,0.27830489,0.132948075,-2.093335232,0.03631924,0.125007242,866.0107476,716.9766853,899.0401348,910.9693044,1066.588549,1069.016518
568,SP_2209,253.2472066,-0.298825501,0.142725396,2.093709387,0.036285876,0.125007242,276.2986671,265.0268775,301.1822005,221.1149039,212.9022908,242.9582995
569,SP_1882,969.2103307,-0.259727579,0.124249322,2.090374214,0.036584197,0.125697901,1084.575365,983.7587077,1116.852699,968.2061324,787.219202,874.6498781
570,SP_1371,1482.562806,0.269312691,0.129538853,-2.079010926,0.037616346,0.129017468,1499.023366,1286.5212,1228.012214,1427.908235,1701.141231,1752.770589
571,SP_1951,91.84635134,-0.499254521,0.240317432,2.077479431,0.037757332,0.129274227,74.22949266,130.7582939,131.4386162,103.6287833,61.27431783,49.74860418
572,SP_0101,1643.490255,0.339391709,0.163511706,-2.075641666,0.037927105,0.129628479,1736.145356,1311.970801,1252.046704,1480.927613,2177.834652,1902.016402
573,SP_RS09885,345.7717371,0.27383152,0.132041796,-2.073824563,0.038095607,0.129977159,280.4225278,323.8242312,324.4656126,371.7381355,373.8771936,400.302722
574,SP_0505,299.685631,-0.398128517,0.193079174,2.061996169,0.039208101,0.133539785,255.6793636,361.5598462,422.1057274,320.5262367,225.3648639,212.8777481
575,SP_0055,189.4653498,0.35153327,0.170776792,-2.058437009,0.039548202,0.134230443,150.5209157,197.4537995,143.4558611,237.3822129,206.6710042,201.3083053
576,SP_1903,2299.839002,0.229984219,0.111723427,-2.058513816,0.039540836,0.134230443,2321.733576,2025.437197,1988.102955,2544.93012,2592.215209,2326.614954
577,SP_0337,2764.08483,0.223623268,0.108799666,-2.055367217,0.039843549,0.134859674,2608.341895,2489.673019,2526.625742,2690.733408,3067.870083,3201.264832
578,SP_RS03110,28.23722527,-0.545523541,0.265451614,2.055077127,0.039871556,0.134859674,20.61930352,39.4907599,46.56682402,25.3047029,16.61676416,20.8249971
579,SP_0205,210.2148473,-0.333252122,0.162424942,2.05172998,0.040195911,0.135721946,261.8651546,210.6173861,240.3448982,194.6052152,153.7050685,200.151361
580,SP_0966,1770.437829,0.193834219,0.094956987,-2.041284429,0.041222564,0.13894847,1672.225515,1636.672605,1637.349619,1915.325012,1889.118375,1871.93585
581,SP_0897,28257.12477,-0.253833212,0.124608494,2.037045822,0.04164545,0.140132281,35964.18919,28114.78833,28533.44588,24055.13257,26878.65457,25996.53805
582,SP_1191,155.8585808,-0.320087062,0.157327021,2.03453329,0.041897856,0.14073936,167.0163585,170.2490538,185.5162183,137.3683872,135.0112088,139.9902583
583,SP_2135,28973.37786,-0.354020507,0.174245827,2.031730191,0.042180978,0.141447361,43661.37519,30686.07559,24428.80567,26539.8134,22238.42318,26285.77412
584,SP_0348,3641.796422,-0.335535146,0.165807377,2.023644259,0.043006768,0.143723472,3478.476503,4544.070106,4297.667211,4043.330028,2548.596203,2938.638479
585,SP_1552,2356.919657,0.242536185,0.119849854,-2.023666923,0.043004434,0.143723472,2455.759049,1984.191292,2015.892834,2420.816577,2642.065501,2622.79269
586,SP_1071,226.2492736,-0.302963268,0.149962617,2.020258605,0.04335657,0.144153222,228.874269,275.5577469,247.8556763,185.5678213,216.0179341,203.6221939
587,SP_1602,1105.427333,-0.230920922,0.114239273,2.021379484,0.043240497,0.144153222,1173.23837,1227.723847,1188.20509,921.2116842,1021.930996,1100.254013
588,SP_2092,3500.117496,0.29261272,0.144822894,-2.020486628,0.043332936,0.144153222,3657.864444,3034.645505,2674.58807,4142.741361,3291.157851,4199.707748
589,SP_0143,374.1666941,0.263748526,0.131263325,-2.009308581,0.044504418,0.147235374,315.4753438,372.9682879,322.9634569,403.0677676,417.4961995,413.0291091
590,SP_RS02245,1671.212034,-0.271250696,0.135047987,2.008550461,0.04458483,0.147235374,1934.09067,1641.060467,1938.531819,1341.751747,1749.952975,1421.884524
591,SP_0607,57.53482447,-0.437241388,0.217632845,2.009078122,0.044528849,0.147235374,82.47721406,63.18521584,60.83730235,49.40441995,48.81174471,40.49304991
592,SP_1603,2238.499647,-0.208555309,0.103782453,2.009543071,0.044479572,0.147235374,2266.061456,2396.65034,2552.162388,2176.806942,2015.821202,2023.495551
593,SP_RS03990,561.6267662,0.298089468,0.148512769,-2.007163892,0.044732215,0.147472985,552.5973342,451.9498077,498.7156637,722.3890185,620.0130126,524.0957603
594,SP_0382,809.2046593,0.245424066,0.122383104,-2.005375405,0.044922929,0.14760391,719.6136927,768.7534594,719.532539,794.6881697,879.6499526,972.9901422
595,SP_1670,1104.997908,0.246843694,0.123072406,-2.00567862,0.044890548,0.14760391,1006.222012,1019.739178,989.1694716,1045.92772,1314.801464,1254.127603
596,SP_RS07275,39.29036517,-0.560833153,0.279872511,2.003887951,0.045082065,0.147878249,51.54825879,59.67492607,43.5625128,7.229915114,33.23352832,40.49304991
597,SP_1551,6678.711623,-0.2757152,0.1378241,2.000486131,0.045447796,0.148601833,8255.969128,6933.699866,6884.379178,4974.181599,6725.635293,6298.404678
598,SP_2086,181.6009572,0.328904467,0.164417514,-2.000422339,0.045454678,0.148601833,189.6975923,157.0854672,134.4429274,195.2077081,211.863743,201.3083053
599,SP_0228,6769.239893,-0.300216087,0.150209313,1.998651624,0.045646061,0.148978378,8218.854381,6743.266646,7621.937584,4668.717685,6820.143139,6542.519922
600,SP_0098,1330.204775,0.319012387,0.159832805,-1.995913088,0.045943384,0.14962194,1523.76653,1005.698019,989.1694716,1461.647839,1442.542838,1558.40395
601,SP_1241,9170.263238,-0.182900968,0.091660057,1.995427171,0.04599631,0.14962194,9808.602682,9555.008751,9935.257229,8210.773598,8906.585589,8605.351579
602,SP_1994,2093.471611,0.291272502,0.146039665,-1.994475278,0.046100139,0.149710585,2000.072441,1787.615065,1813.101826,1862.908128,2763.575589,2333.556619
603,SP_2061,241.9076381,0.33975403,0.170641121,-1.991044288,0.046476018,0.150680955,187.635662,211.4949586,231.3319645,325.9486731,275.2151564,219.8194138
604,SP_0557,2084.958402,-0.206563675,0.103943422,1.987270285,0.046892453,0.151779379,2319.671645,2107.929006,2293.040544,1942.437194,2021.013941,1825.658079
605,SP_1246,632.7724501,-0.265579387,0.133951801,1.982648872,0.047406664,0.152670017,614.4552448,666.9550561,798.3957087,602.4929262,546.2761217,568.0596431
