,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC20MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC20MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC20MIN.C,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN20MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN20MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN20MIN.C
368,SP_1713,420.4173066,-0.197222187,0.116094808,1.698802821,0.089356342,0.464750104,464.958491,495.0850198,405.6486482,347.5887907,422.3974935,386.8253966
369,SP_1706,373.6344728,0.20344331,0.120146769,-1.693289888,0.090400302,0.467638319,327.1001783,292.0794468,403.4500105,417.8017264,405.832886,395.5425886
370,SP_1755,198.3531472,0.23876858,0.140938046,-1.694138568,0.090238955,0.467638319,157.9104309,130.5035826,234.1549107,255.1301724,204.2968269,208.1229598
371,SP_RS01250,64.36190205,0.25141054,0.148702688,-1.690692638,0.090895521,0.468769916,46.37052336,64.21604859,52.76730383,84.81166493,67.17868634,70.82718529
372,SP_1572,37609.39121,0.156811897,0.092811328,-1.689577119,0.091108886,0.468769916,33389.28333,38268.62199,34309.74068,43609.88003,38711.48794,37367.33331
373,SP_1278,148.0741027,-0.232427738,0.137806872,1.686619351,0.091676569,0.47006112,145.377857,161.5758642,187.9835199,137.6451611,107.6699493,148.1922646
374,SP_1724,688.0002306,-0.170906861,0.101385482,1.685713354,0.091851023,0.47006112,766.9935215,683.5901946,754.1327172,621.4887577,658.9032797,642.8929126
375,SP_1093,780.4343723,0.183261316,0.108840081,-1.68376681,0.092226744,0.470725301,607.8298332,764.3781267,791.5095575,821.6999012,825.4696116,871.7192036
376,SP_0014,69.85688841,-0.247312803,0.14718813,1.680249649,0.092908753,0.471690593,88.98127455,72.50199034,78.05163692,54.91902893,62.57740645,62.10999325
377,SP_1269,4982.717233,0.169597206,0.100859843,-1.68151368,0.092663181,0.471690593,4517.992884,4150.221076,5272.333108,5723.397027,4939.934086,5292.425215
378,SP_0455,182.4436713,0.215568686,0.129082081,-1.670012484,0.094916894,0.478725291,147.8843718,178.1477477,167.0964621,212.7243399,190.4929873,198.3161188
379,SP_0669,1341.882343,0.162623186,0.097458227,-1.668645033,0.095187749,0.478725291,1337.225633,1307.107312,1124.603163,1459.177743,1415.353693,1407.826514
380,SP_RS05970,2488.637835,0.188679829,0.113237977,-1.666223948,0.095668818,0.478725291,2171.895054,1978.268594,2728.509336,3058.781358,2501.255746,2493.116922
381,SP_1424,49.46449504,0.250056233,0.149777334,-1.669519856,0.095014399,0.478725291,42.61075119,35.21525245,46.17139085,63.2611599,56.13561461,53.39280122
382,SP_1589,2783.757192,-0.146897061,0.088195205,1.665590113,0.095795082,0.478725291,2981.499326,3068.905677,2770.283451,2569.376341,2714.755133,2597.723227
383,SP_1649,5657.261341,-0.189704771,0.113730645,1.668018076,0.095312139,0.478725291,6995.68274,5276.073411,6048.452202,4374.057342,6057.124842,5192.177506
384,SP_0281,3695.856563,0.153456291,0.092378284,-1.661172788,0.096678749,0.481883141,3405.100323,3690.351308,3334.234011,4260.048219,3726.116452,3759.289065
385,SP_0240,1328.445292,-0.211212355,0.127553667,1.655870508,0.097748045,0.484715215,1635.500891,1692.403603,1037.756975,1047.632615,1201.854306,1355.523362
386,SP_0861,585.8096956,0.19352951,0.116876663,-1.655843904,0.097753434,0.484715215,473.7312927,650.4464276,486.9982416,615.2321595,624.8538085,663.5962437
387,SP_0099,350.1787802,0.208606077,0.126462291,-1.649551625,0.099034676,0.489799406,350.9120687,288.9722186,311.1072288,304.4877806,426.0785175,419.5148667
388,SP_0272,25503.11391,-0.169434644,0.10342148,1.638292595,0.101360672,0.500011149,29922.7734,29314.62618,22476.67279,22635.67723,24390.46442,24278.46947
389,SP_1463,238.1984059,-0.206961074,0.126605859,1.634687967,0.102114476,0.502434723,271.9568532,280.6862769,229.7576354,244.0073311,203.376571,199.4057678
390,SP_0434,3407.821385,0.151119297,0.092621738,-1.631574845,0.102769081,0.504359028,3173.247707,3508.06059,2942.876507,3678.184583,3482.248618,3662.310304
391,SP_0557,3199.940271,0.165801434,0.102154855,-1.623040176,0.104580817,0.508413006,2818.575866,2996.403687,3150.647766,3927.058157,3261.387183,3045.568967
392,SP_1007,214.7690449,-0.210025543,0.129288159,1.624476247,0.104274206,0.508413006,201.7744395,238.2208254,264.935838,177.2702832,189.5727313,216.8401519
393,SP_1473,532.1096607,-0.182959844,0.112648786,1.624161698,0.104341303,0.508413006,562.7125672,591.4090926,561.751922,438.6570538,469.3305484,568.7967803
394,SP_1745,852.4282166,0.177424796,0.109340535,-1.62268088,0.104657641,0.508413006,740.6751164,734.3415879,897.0441651,992.7135862,930.378793,819.4160513
395,SP_0102,1204.478275,0.159749609,0.098658676,-1.619215011,0.105401009,0.508480042,1159.263084,1008.813408,1218.045263,1288.859236,1267.192481,1284.696176
396,SP_1567,1727.905787,0.16521496,0.102096638,-1.618221346,0.105614904,0.508480042,1658.059524,1707.939744,1477.484507,2033.394425,1850.63477,1639.921752
397,SP_1602,1395.478392,-0.161487061,0.099627522,1.620908128,0.105037343,0.508480042,1491.376292,1582.614875,1380.74445,1290.944769,1426.396765,1200.793203
398,SP_2217,1775.131518,0.16264184,0.100540906,-1.617668332,0.105734094,0.508480042,1622.968318,1549.471108,1810.578113,2084.837567,1846.03349,1736.900513
399,SP_1106,10998.46716,-0.169101413,0.104841226,1.612928612,0.106760018,0.512127004,11991.16669,13554.76497,9701.488673,10249.69826,10338.15565,10155.52872
400,SP_0050,1871.470232,-0.186339616,0.116645998,1.597479722,0.110158814,0.519078616,2234.557923,2258.95487,1566.529332,1765.055879,1848.794258,1554.929129
401,SP_0804,1086.336526,-0.177730711,0.111176291,1.598638606,0.109900926,0.519078616,1160.516341,1350.608506,988.287628,1087.952915,942.3421207,988.311647
402,SP_1395,7092.485143,0.139420543,0.087395743,-1.595278429,0.110649987,0.519078616,6851.558141,7117.623966,6174.873867,7503.746813,7496.405191,7410.702879
403,SP_1406,1558.898675,0.14546927,0.090726204,-1.603387601,0.108849107,0.519078616,1518.947954,1480.076346,1414.823334,1599.603615,1627.012568,1712.928235
404,SP_1460,841.0554795,-0.179691664,0.11259579,1.595900373,0.110511038,0.519078616,862.241083,935.2756754,916.831904,927.3668935,715.9591503,688.6581708
405,SP_1488,58.65371705,0.239401727,0.149838444,-1.597732338,0.110102559,0.519078616,35.09120687,47.64416508,63.76049213,82.72613218,49.69382277,73.0064833
406,SP_1569,3067.614995,0.174772226,0.109500837,-1.596081192,0.110470667,0.519078616,2764.685798,3388.950177,2387.720498,3497.438412,3125.189299,3241.705788
407,SP_1873,898.1584411,0.160389134,0.100167747,-1.601205361,0.109331442,0.519078616,813.3640449,805.8078355,904.7393969,1018.435157,931.299049,915.3051637
408,SP_1966,2433.798252,-0.179596417,0.11211704,1.601865488,0.109185358,0.519078616,2862.439874,2925.973182,2057.924849,2142.537306,2283.15508,2330.75922
409,SP_0664,26211.86504,-0.180543337,0.113497346,1.59072739,0.11167094,0.520044231,24407.18763,24731.46465,35438.74112,24050.3636,25192.00738,23451.42587
410,SP_1232,1220.141429,0.170488512,0.107132029,-1.591386944,0.111522521,0.520044231,1134.197936,991.2057822,1280.706437,1310.409741,1195.412514,1408.916163
411,SP_1862,636.0617564,-0.179729468,0.11290645,1.591844117,0.111419735,0.520044231,701.8241373,763.342384,585.9369363,561.0083082,644.1791841,560.0795883
412,SP_0091,60.39229566,-0.236300857,0.149674986,1.578759843,0.114391153,0.526309294,70.18241373,70.4305049,68.15776745,37.53958939,68.09894232,47.9445562
413,SP_0133,44.85486857,0.235417448,0.14874969,-1.582641603,0.113503176,0.526309294,37.59772164,20.71485438,51.667985,52.1383186,57.97612657,49.0342052
414,SP_0159,246.0495468,-0.197415939,0.124841352,1.581334515,0.113801572,0.526309294,309.5545749,253.7569662,240.7508237,228.0182467,232.8247622,211.3919069
415,SP_1025,2300.488906,0.177352857,0.112185641,-1.580887324,0.113903803,0.526309294,2040.303028,1904.730861,2449.282353,2854.399149,2423.954244,2130.263804
416,SP_1384,536.1652971,-0.171039524,0.10832579,1.578936312,0.114350666,0.526309294,632.894981,557.2295829,530.9709948,472.0255777,517.1838592,506.6867871
417,SP_0042,689.5621892,-0.173370921,0.110162644,1.573772336,0.115540092,0.528396201,815.8705596,765.4138695,635.4062836,606.1948509,684.6704471,629.8171246
418,SP_0523,1456.268784,0.149102369,0.094766804,-1.573360743,0.115635312,0.528396201,1446.259026,1368.216132,1299.394857,1443.188659,1563.514905,1617.039123
419,SP_1382,907.1101398,0.162222565,0.103135331,-1.572909723,0.115739723,0.528396201,907.358349,861.7379423,775.019775,900.9501454,1046.331046,951.2635809
420,SP_1964,1561.560308,0.15460298,0.098347536,-1.572006647,0.11594901,0.528396201,1546.519617,1504.934171,1346.665566,1605.860213,1559.833881,1805.5484
421,SP_1191,158.2512894,-0.210873323,0.134660594,1.565961635,0.117357599,0.531077614,150.3908866,166.7545778,205.5726212,148.7680024,135.2776287,142.7440196
422,SP_1603,2169.712403,0.153439094,0.097936156,-1.566725705,0.11717882,0.531077614,1941.295694,2120.165346,2055.726212,2567.290808,2236.222025,2097.574334
423,SP_RS09160,364.8189787,-0.180380723,0.115192308,1.565909448,0.117369818,0.531077614,360.9381278,419.4758013,396.8540976,351.0646786,306.4452404,354.1359264
424,SP_1639,515.3401398,0.173307888,0.110976232,-1.561666713,0.118366524,0.534324358,517.5953013,483.6918498,435.3302566,577.6925701,579.7612657,497.969595
425,SP_1360,1402.125597,-0.152233475,0.097604664,1.559694683,0.118832049,0.534746517,1572.838022,1559.828535,1325.778509,1290.249591,1344.493983,1319.564944
426,SP_1483,2290.801389,0.135214651,0.08673693,-1.558905209,0.119018817,0.534746517,2194.453687,2095.307521,2228.319268,2419.913161,2354.01479,2452.799909
427,SP_2143,171.536149,-0.209543948,0.134533359,1.557561251,0.11933729,0.534921718,209.2939838,206.1128011,151.7059985,164.7570868,154.6030042,142.7440196
428,SP_0312,594.658996,-0.200333879,0.129545764,1.546433266,0.121999965,0.545579284,581.5114281,507.5139324,859.6673249,570.7407943,513.5028353,535.0176612
429,SP_0004,2183.481988,-0.156197362,0.10122831,1.543020551,0.12282579,0.547991985,2134.297332,2267.240812,2558.114917,2258.631962,2011.679566,1870.927341
430,SP_0746,3170.250928,0.148089976,0.096218771,-1.53909652,0.123780735,0.549689852,3049.175225,2917.68724,2994.544492,3699.735088,3385.62174,2974.741782
431,SP_2053,41.22993964,-0.228503999,0.148360732,1.540191905,0.123513583,0.549689852,55.14332508,60.07307771,30.78092723,27.11192567,40.491263,33.77911914
432,SP_0024,966.7685366,-0.157764902,0.103883233,1.51867531,0.128844244,0.554879392,1032.684088,1075.100942,978.3937585,972.5534363,949.7041685,792.1748262
433,SP_RS00415,614.9609228,-0.187851596,0.122812081,1.529585641,0.126119326,0.554879392,721.8762555,763.342384,511.1832559,508.8699896,591.7245934,592.7690584
434,SP_0203,565.0804224,-0.170814192,0.112384953,1.519902695,0.128535433,0.554879392,635.4014958,667.0183111,513.3818935,532.5060273,500.6192516,541.5555552
435,SP_0215,44102.2722,-0.149457523,0.09813444,1.522987468,0.127761841,0.554879392,48300.53974,51618.30989,40184.5005,39679.34599,41452.01024,43378.92687
436,SP_0314,107.9123293,-0.215456579,0.140986724,1.528204739,0.126461713,0.554879392,131.5920257,126.3606117,102.2366512,98.71521655,100.3079015,88.26156936
437,SP_0357,13426.39384,-0.139738652,0.09160791,1.525399408,0.127159506,0.554879392,13889.85163,12973.7133,15590.53964,12164.9125,12879.90266,13059.44332
438,SP_0430,374.1763601,-0.199349808,0.130891632,1.523014154,0.127755164,0.554879392,352.165326,338.6878692,535.3682701,344.1129028,318.4085681,356.3152245
439,SP_0648,4185.74899,-0.139676298,0.092220884,1.514584239,0.129877726,0.554879392,4664.623998,4386.370416,4184.007466,3694.173667,3889.922016,4295.396375
440,SP_0690,2147.505801,-0.143970215,0.094471107,1.523960295,0.12751863,0.554879392,2170.641796,2450.567274,2181.048558,1976.389864,1932.537552,2173.849764
441,SP_0762,7463.507848,0.159908591,0.105047879,-1.522244834,0.127947745,0.554879392,7588.473485,7646.888496,5708.762683,7751.230032,8285.984819,7799.707574
442,SP_0835,1642.913981,-0.141033089,0.092664424,1.52197665,0.128014932,0.554879392,1645.526951,1734.869055,1816.074707,1466.824697,1578.239001,1615.949474
443,SP_RS08480,1877.2941,0.149312632,0.098399037,-1.517419644,0.129160767,0.554879392,1778.372234,1668.581521,1851.252909,1781.044963,2017.201102,2167.31187
444,SP_1933,38.71429767,-0.225387913,0.148589613,1.516848373,0.129304971,0.554879392,50.13029552,31.07228157,56.06526032,36.14923423,29.44819127,29.42052312
445,SP_2006,71.00122509,-0.224390814,0.148124824,1.514876499,0.129803683,0.554879392,81.46173022,70.4305049,90.14414404,70.9081133,48.77356679,64.28929126
446,SP_2030,3116.366157,-0.136992916,0.09024294,1.518045796,0.129002854,0.554879392,3456.483876,3035.76191,3351.823112,3078.941508,2876.720185,2898.466352
447,SP_2059,2146.84904,0.158476262,0.103396002,-1.532711696,0.125346906,0.554879392,2020.25091,1869.515608,2139.274443,1960.400779,2479.169603,2412.482896
448,SP_2206,657.3070406,0.179997211,0.118161996,-1.523308827,0.12768146,0.554879392,562.7125672,570.6942383,688.1735875,824.4806115,698.4742867,599.3069524
449,SP_0680,294.9516111,0.186747931,0.123545103,-1.51157696,0.130641517,0.556899472,278.2231402,307.6155876,225.3603601,306.5733134,311.9667763,339.9704894
450,SP_0687,59.38732761,0.223121337,0.148786283,-1.499609592,0.133715562,0.568736856,50.13029552,48.6799078,54.96594149,72.99364604,59.81663852,69.73753628
451,SP_0186,2481.969533,-0.153523194,0.102503849,1.497731017,0.13420315,0.569545075,2801.030262,2866.935847,2234.915181,2264.193383,2273.032264,2451.71026
452,SP_1985,655.2286384,-0.17131167,0.114638591,1.494363016,0.135080763,0.572001283,734.4088294,748.8419859,622.2144577,531.1156722,596.3258732,698.4650118
453,SP_0979,4923.793752,-0.138087165,0.092858969,1.487063305,0.136998092,0.577564643,5021.802354,4986.06545,5552.659409,4260.048219,4745.760075,4976.427003
454,SP_2127,424.3489951,-0.198240589,0.13330352,1.487136939,0.136978647,0.577564643,431.1205415,343.8665828,617.8171823,374.7007164,399.3910941,379.1978535
455,SP_0236,34583.35638,-0.130629616,0.088120555,1.482396647,0.138234786,0.578620962,36560.02452,33178.98227,39200.61015,32530.13974,33453.14528,32577.23629
456,SP_0885,413.9580825,0.173256134,0.116930445,-1.481702511,0.138419469,0.578620962,364.6978999,447.4408547,337.4908807,437.9618763,459.2077326,436.9492508
457,SP_1378,1485.969719,0.137759186,0.092982636,-1.481558195,0.13845789,0.578620962,1411.167819,1394.1097,1415.922653,1679.549037,1533.146458,1481.922646
458,SP_1758,809.8594643,0.146000288,0.098442385,-1.483103925,0.138046801,0.578620962,792.0586693,785.0929811,712.3586017,850.202182,846.6354991,872.8088526
459,SP_1621,52.24573095,0.221412137,0.149600105,-1.480026613,0.138866145,0.579062747,47.62378075,40.39396605,46.17139085,55.61420651,68.09894232,55.57209923
460,SP_RS02315,125.2121566,-0.206055054,0.139712739,1.474847995,0.140253414,0.580944298,145.377857,111.8602137,158.3019115,116.0946561,115.0319972,104.6063044
461,SP_0730,38388.4386,-0.126428464,0.085842545,1.472794913,0.140806344,0.580944298,40689.50762,39746.62685,40269.14805,33593.76144,37547.36413,38484.22354
462,SP_1044,160.2826563,-0.193854214,0.131261667,1.476853208,0.13971499,0.580944298,185.4820934,158.468636,180.2882881,140.4258714,144.4801884,152.5508606
463,SP_1469,20741.3639,0.120402618,0.081577708,-1.475925478,0.139963899,0.580944298,19628.51721,19202.67001,20571.55326,22025.31131,22005.16093,21014.9707
464,SP_1470,1067.616325,0.152998356,0.10389049,-1.47268875,0.140834981,0.580944298,1002.60591,1063.707773,937.7189618,1001.750895,1228.54173,1171.37268
465,SP_0561,99.01893331,-0.209165429,0.142193857,1.470987803,0.141294415,0.581586045,93.99430411,119.1104127,116.527796,93.1537959,87.42431784,83.90297334
466,SP_0049,367.4271641,0.174993821,0.119537358,-1.463925787,0.143214227,0.583120345,339.6327522,332.4734128,348.484069,462.2930916,353.3782953,368.3013635
467,SP_0055,309.7058173,0.197439316,0.135109003,-1.461333532,0.143923932,0.583120345,284.4894271,354.22401,202.2746647,362.8826975,357.9795751,296.3845292
468,SP_0274,2998.193611,-0.140376814,0.096212724,1.459025455,0.144558102,0.583120345,3343.690711,3321.6269,2824.150074,2873.864121,2652.177726,2973.652133
469,SP_0527,1087.810794,0.158209708,0.108005234,-1.464833718,0.14296629,0.583120345,1064.015522,1052.314603,937.7189618,1323.618115,1015.962599,1133.234965
470,SP_1067,2436.355592,-0.171508881,0.117200484,1.463380318,0.143363341,0.583120345,2843.641014,2153.309113,2845.037132,1853.343432,2363.21735,2559.585511
471,SP_1140,108.9132386,-0.204923873,0.140613567,1.457354918,0.145018435,0.583120345,114.0464223,109.7887282,137.4148537,102.886282,90.18508577,99.1580594
472,SP_1189,80.58700375,-0.217206705,0.148238047,1.465256119,0.142851054,0.583120345,68.92915634,82.85941753,120.9250713,63.2611599,74.54073416,73.0064833
473,SP_1283,3300.417225,0.139092215,0.095311281,-1.459346816,0.144469676,0.583120345,3035.389394,3406.557803,2921.98945,3762.30107,3392.063532,3284.202099
474,SP_1317,55.1706754,-0.21882386,0.149561267,1.463105147,0.14343861,0.583120345,63.91612679,63.18030587,62.6611733,55.61420651,49.69382277,35.95841715
475,SP_1805,1836.782412,-0.189378896,0.129538005,1.461956245,0.1437532,0.583120345,1893.671913,1922.338487,2172.254008,1497.41251,1259.830433,2275.187121
476,SP_1864,1786.840494,0.166886745,0.114468622,-1.457925695,0.144861025,0.583120345,1675.605128,1416.89604,1894.126344,2192.590092,1909.531153,1632.294209
477,SP_1582,1607.476002,0.171608693,0.118433471,-1.448988125,0.147340899,0.59121694,1402.395017,1293.642656,1773.201272,1992.378948,1738.363541,1444.87458
478,SP_0127,314.9097186,-0.165699384,0.114877833,1.44239649,0.149190554,0.593362932,332.1132078,346.9738109,331.9942866,309.3540237,276.9970491,292.0259332
479,SP_RS04435,141.4889073,-0.195439251,0.135775275,1.439431816,0.150028215,0.593362932,137.8583127,151.218437,174.7916939,120.2657216,124.2345569,140.5647216
480,SP_1020,3250.193966,-0.152067907,0.105231694,1.445077058,0.148436242,0.593362932,3774.811253,3629.242488,2945.075145,2727.181652,3236.540272,3188.312987
481,SP_1117,1473.258688,-0.129609865,0.089856747,1.442405488,0.149188017,0.593362932,1522.707727,1580.543389,1536.847724,1389.659985,1446.642396,1363.150905
482,SP_1400,3175.178709,-0.128440848,0.089301959,1.438275816,0.150355811,0.593362932,3297.320188,3548.454556,3149.548447,3097.016125,2885.922745,3072.810193
483,SP_1776,3076.143271,0.147057628,0.102147478,-1.4396599,0.149963644,0.593362932,3036.642651,2525.140749,3126.462752,3516.208207,3297.277166,2955.1281
484,SP_1996,388.9819391,-0.176750276,0.122883275,1.438359096,0.150332192,0.593362932,472.4780353,456.7625391,328.6963301,354.5405665,360.7403431,360.6738205
485,SP_2079,1478.18888,-0.138569119,0.095995458,1.443496622,0.148880623,0.593362932,1587.877111,1484.219317,1601.707535,1275.650862,1447.562652,1472.115805
486,SP_0115,86.40088375,-0.211328859,0.14720737,1.435586138,0.151120142,0.595152163,105.2736206,110.8244709,74.75368043,78.55506669,60.7368945,88.26156936
487,SP_1246,615.2197968,-0.149031743,0.103931111,1.433947366,0.151587283,0.595766038,667.9861878,648.3749422,639.8035589,587.4250563,530.9876989,616.7413365
488,SP_0447,762.6488348,-0.14476277,0.10147118,1.426639268,0.153683899,0.602768409,768.2467789,771.6283258,880.5543827,738.2785914,718.7199182,698.4650118
489,SP_0571,436.9719718,-0.168708178,0.118381162,1.425126896,0.154120523,0.603244747,459.9454614,397.7252042,548.5600961,405.2885299,422.3974935,387.9150456
490,SP_1040,379.1208672,-0.191484372,0.134574531,1.422887161,0.154768869,0.604546152,359.6848704,321.0802429,560.6526032,323.9527529,355.2188072,354.1359264
491,SP_0021,365.8021255,0.159945443,0.112631703,-1.4200748,0.155585906,0.605278789,327.1001783,332.4734128,364.9738515,410.154773,375.4644387,384.6460986
492,SP_0154,330.4055991,0.169773103,0.119571989,-1.419840091,0.15565424,0.605278789,333.3664652,261.0071652,324.2990548,334.3804166,358.8998311,370.4806615
493,SP_0350,2812.691917,-0.162844821,0.114841382,1.417997747,0.156191422,0.605278789,2814.816094,2554.141545,3649.738515,2930.173505,2563.833153,2363.448691
494,SP_0606,560.1412613,0.161321327,0.113802926,-1.417549915,0.156322212,0.605278789,526.368103,467.1199663,574.943748,674.3222539,555.8346102,562.2588863
495,SP_1909,1025.269624,0.135079444,0.09534035,-1.416812966,0.156537618,0.605278789,948.7158428,987.0628114,978.3937585,1142.871944,1046.331046,1048.242342
496,SP_1102,1256.634295,0.165225378,0.116775514,-1.414897456,0.157098564,0.606223087,1244.484586,1138.281248,1120.205888,1149.82372,1216.578402,1670.431924
497,SP_0226,30584.0796,-0.116356102,0.083032527,1.401331571,0.161114944,0.606797332,32859.15546,32062.45161,30865.57478,27798.06595,30454.03105,29465.19873
498,SP_0490,415.7922434,0.1606779,0.114691636,-1.400955692,0.161227323,0.606797332,354.6718408,379.0818352,429.8336624,485.2339518,424.2380055,421.6941647
499,SP_0641,1970.353915,-0.167990628,0.11940801,1.406862304,0.159468223,0.606797332,1832.262301,1810.478273,2696.629089,1817.889375,1957.384464,1707.47999
500,SP_0845,5365.999363,-0.119610812,0.085193551,1.403989033,0.160322115,0.606797332,5584.514921,5800.159227,5444.926164,5247.200384,4856.190792,5263.004691
501,SP_1051,167.8136788,-0.186777249,0.132596576,1.408612908,0.15894966,0.606797332,157.9104309,178.1477477,211.0692153,148.0728248,153.6827482,157.9991056
502,SP_RS05675,771.0961107,-0.162597604,0.116101104,1.40048284,0.161368778,0.606797332,694.304593,972.5624133,803.6020646,674.3222539,687.431215,794.3541242
503,SP_1281,55.62120361,0.21084061,0.149612927,-1.409240598,0.158764037,0.606797332,38.85097903,47.64416508,57.16457915,59.785272,73.62047818,56.66174823
504,SP_1297,2625.949467,0.172327826,0.122970021,-1.401380793,0.161100233,0.606797332,2411.267215,2686.716613,2184.346515,3660.109966,2360.456582,2452.799909
505,SP_RS08365,153.7319989,-0.195793763,0.139330352,1.405248461,0.159947408,0.606797332,169.1897474,140.8610098,195.6787517,118.1801888,130.6763488,167.8059467
506,SP_1714,1341.091426,-0.182472386,0.130091364,1.402647953,0.160721845,0.606797332,1655.55301,1460.397234,1244.428915,939.88009,1122.712292,1623.577017
507,SP_1850,203.3828841,0.192508109,0.137187159,-1.403251667,0.160541805,0.606797332,172.9495196,146.0397234,234.1549107,253.7398172,210.7386188,202.6747148
508,SP_2115,874.5086242,0.178360702,0.126775133,-1.406906053,0.159455248,0.606797332,837.1759352,880.3813113,696.9681381,1219.341478,790.4998844,822.6849984
509,SP_2128,232.3905528,-0.205172344,0.145681899,1.408358526,0.159024934,0.606797332,213.053756,180.2192331,383.6622716,185.6124142,241.107066,190.6885758
510,SP_0403,1841.97678,0.148556434,0.106259032,-1.398059359,0.162095243,0.608333912,1570.331507,2037.305929,1583.019115,1883.931245,1905.850129,2071.422757
511,SP_0071,6291.834212,-0.149293423,0.107311323,1.391217808,0.164159389,0.614874892,5919.134644,6105.703329,7998.643806,5586.447044,6309.27498,5831.801472
512,SP_0409,811.8295277,-0.135392007,0.097423043,1.389732895,0.164610002,0.615358484,855.9747961,861.7379423,846.4754989,728.5461053,784.9783486,793.2644752
513,SP_0749,3679.229114,0.12864593,0.092713753,-1.387560375,0.165270955,0.615425305,3574.290071,3449.023255,3466.15227,4266.999994,3742.681059,3576.228033
514,SP_0860,928.6542555,-0.142917672,0.102992151,1.387655959,0.165241833,0.615425305,988.8200792,958.0620152,1000.380135,908.5970988,947.8636565,768.2025481
515,SP_0946,2491.807304,-0.123689915,0.089333901,1.384579792,0.166180994,0.617612472,2688.237097,2567.606201,2574.604699,2260.022317,2530.703937,2329.669571
516,SP_2126,7170.620812,-0.153373718,0.111324105,1.377722448,0.168288998,0.624234771,8322.882314,8523.126836,6033.061738,6167.615502,6931.368021,7045.670463
517,SP_2153,108.7256088,0.193418255,0.140640313,-1.375268939,0.169048082,0.625837582,106.526878,83.89516025,103.33597,113.3139458,117.7927651,127.4889335
518,SP_1161,2194.927382,-0.125956835,0.091863072,1.37113676,0.170332327,0.629374662,2384.94881,2357.350429,2164.558776,2207.188821,1972.108559,2083.408896
519,SP_0085,21197.46366,-0.13659924,0.09974122,1.369536487,0.170831638,0.629874895,22711.53039,24062.37485,20260.44603,17642.91184,20409.43706,22098.08181
520,SP_0519,1060.991738,-0.141041891,0.103214448,1.366493683,0.171784062,0.629874895,1150.490282,1205.604525,1005.876729,966.2968381,946.9434006,1090.738653
521,SP_0613,5527.809639,0.13093588,0.095685687,-1.368395661,0.171188262,0.629874895,5158.407409,5833.302994,4742.461432,6083.499015,5851.907759,5497.279227
522,SP_1557,2583.994521,0.126545758,0.092551376,-1.367302823,0.171530407,0.629874895,2519.04735,2349.064487,2505.347613,2793.918699,2861.996089,2474.592889
523,SP_0445,819.2227866,-0.136771627,0.100241306,1.364423832,0.172434211,0.631049867,931.1702393,849.3090297,811.2972964,758.4387413,808.905004,756.2164091
524,SP_0058,6661.871557,-0.131785489,0.096746857,1.362168169,0.173144819,0.63123654,7528.31713,6113.989271,7379.727304,6618.785752,6316.637028,6013.772855
525,SP_2228,3416.616705,-0.118000578,0.086561908,1.363192892,0.172821727,0.63123654,3594.342189,3588.848522,3527.714125,3318.777773,3068.133428,3401.884192
526,SP_0103,5821.818516,0.119929959,0.08813887,-1.360693175,0.173610672,0.63173161,5810.101251,5649.976533,5204.17534,6337.934009,5758.04165,6170.682312
527,SP_1524,181.5518827,0.177822049,0.130929171,-1.358154539,0.174414652,0.632253115,195.5081525,154.3256652,150.6066797,202.9918538,188.6524753,197.2264698
528,SP_1549,90.41751538,-0.195163023,0.14367529,1.35836178,0.174348916,0.632253115,102.7671058,98.39555832,98.93869468,80.64059944,92.02559772,69.73753628
529,SP_RS01365,427.470481,0.146085922,0.107656811,-1.356959403,0.17479411,0.632430864,386.0032755,418.4400585,401.2513729,457.4268485,452.7659408,448.9353898
530,SP_0032,7040.318182,-0.124807006,0.092828161,1.344495092,0.178788342,0.637241787,7940.638811,7394.167272,6808.081513,6176.65281,6985.663123,6936.705562
531,SP_0222,10620.77111,-0.113560441,0.084371893,1.345951089,0.178318291,0.637241787,11502.39631,11140.44869,10590.83761,9724.839186,10201.95776,10564.1471
532,SP_RS01950,48.6135211,0.193120908,0.1438695,-1.342333907,0.179487754,0.637241787,25.06514776,36.25099517,58.26389798,95.23932865,44.17228691,32.68947013
533,SP_0406,3039.853021,0.130410187,0.096885876,-1.346018554,0.178296533,0.637241787,2893.771309,3207.695201,2550.419685,3207.54936,3144.514674,3235.167894
534,SP_0451,512.8784967,-0.175643215,0.129980887,1.351300326,0.176599248,0.637241787,444.9063728,539.6219567,677.1803992,383.0428473,553.0738423,479.445562
535,SP_RS02330,85.3797018,-0.197396945,0.146300433,1.349257423,0.177254296,0.637241787,76.44870067,90.10961657,117.6271148,70.9081133,75.46099013,81.72367533
