,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.45MINPEN3.A,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.45MINPEN3.B,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.45MINPEN3.C,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.45MINNDC.A,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.45MINNDC.B,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.45MINNDC.C
546,SPT_1716,83.98453941,0.300581791,0.160038751,-1.87818131,0.060356366,0.219622777,90.36087506,84.50333398,114.0298839,68.0758142,60.92802671,86.00930262
547,SPT_2083,152.3119225,0.249285173,0.132780337,-1.877425362,0.060459818,0.219622777,160.5347461,175.5069244,168.9331613,133.0217059,144.0865497,131.7884476
548,SPT_2079,916.2377777,0.16536104,0.088166036,-1.875563953,0.06071518,0.220147925,1024.730775,949.8499752,946.0257035,915.5023289,867.8127048,793.505179
549,SPT_0504,1476.143188,-0.181336737,0.097528029,1.859329459,0.062980454,0.22794565,1509.218871,1326.86485,1290.930908,1762.146363,1565.191605,1402.506531
550,SPT_RS00695,300.6112376,0.235663518,0.127632992,-1.846415371,0.064831917,0.233794953,372.0176452,347.7637206,266.0697291,243.3514738,291.4665062,282.9983506
551,SPT_1541,4427.844482,-0.141296648,0.076500871,1.846993968,0.064748014,0.233794953,4276.760991,4064.285351,4254.300113,4611.940792,4314.362973,5045.416672
552,SPT_0533,4282.307888,-0.125334701,0.06792975,1.845063471,0.065028306,0.234078341,4105.6521,4174.789711,3984.007055,4289.558775,4688.16465,4451.675034
553,SPT_0154,75.68203962,0.313259108,0.169863782,-1.844178345,0.065157153,0.234118017,95.16730459,74.75294929,95.72879142,66.51085296,38.69753048,83.23480899
554,SPT_1674,4313.758209,-0.114288425,0.06204814,1.84193153,0.065485166,0.234448693,4143.14225,4211.353654,4054.395872,4477.354125,4468.329743,4527.973609
555,SPT_2147,14811.53193,-0.174514768,0.094711359,1.842595969,0.065388023,0.234448693,12974.47586,12444.74099,16106.36916,16617.54099,15926.91552,14799.14904
556,SPT_1481,262.1062307,0.213958328,0.116238153,-1.840689337,0.065667097,0.234677199,277.8116265,284.3862201,292.8174796,262.9134893,231.3618312,223.3467375
557,SPT_1356,3246.299338,0.121942226,0.066453115,-1.835011434,0.066503995,0.236613795,3401.990817,3374.445635,3388.517661,2975.773809,3188.01783,3149.050273
558,SPT_1564,1168.213652,0.190156623,0.103693338,-1.833836449,0.066678275,0.236613795,1300.619829,1338.240299,1123.405523,1157.288841,1169.982783,919.7446393
559,SPT_1585,2680.914128,-0.126076527,0.068751926,1.833789027,0.066685317,0.236613795,2484.924064,2636.666526,2552.298513,2713.642801,2820.802966,2877.149897
560,SPT_1731,1956.498412,0.200468913,0.109183925,-1.836066189,0.066347868,0.236613795,2024.468116,1993.141137,2305.937652,1738.671944,1522.377316,2154.394306
561,SPT_1380,5862.564214,-0.123047693,0.06724975,1.829712277,0.067292974,0.238344277,5444.723365,5575.594978,5785.960776,5909.293665,6032.697996,6427.114501
562,SPT_2255,1304.914113,0.169110851,0.092476082,-1.828698275,0.067444821,0.238457045,1320.806833,1334.99017,1511.951794,1349.779075,1145.282232,1166.674573
563,SPT_0823,221.1983248,0.235623349,0.129052642,-1.825792521,0.06788152,0.239149966,241.2827621,260.8227904,228.0597678,215.964652,217.3648521,163.6951243
564,SPT_1524,18246.70537,-0.127188915,0.06964246,1.826312784,0.067803161,0.239149966,17128.19225,18602.10892,16490.6921,18800.66193,19761.26445,18697.31259
565,SPT_0749,52.10690346,-0.306273694,0.168095846,1.822018219,0.068452221,0.239993818,45.18043753,42.25166699,42.23329033,52.42620174,62.57473014,67.97509401
566,SPT_1073,911.95124,0.165290421,0.090728541,-1.821812835,0.06848339,0.239993818,966.0923344,999.4144307,937.5790454,780.9156618,930.3874349,857.3185326
567,SPT_2111,186.1246193,0.260418509,0.142851327,-1.823003777,0.068302819,0.239993818,198.9861823,232.3841684,192.8653592,196.4026364,171.2571562,124.8522135
568,SPT_1601,2341.812977,0.123511633,0.067841662,-1.82058678,0.068669694,0.240223031,2413.788907,2419.720467,2507.249669,2205.812876,2293.034519,2211.271425
569,SPT_1439,868.5218607,-0.179355726,0.09861926,1.818668341,0.068962045,0.240821762,808.441446,732.0913838,889.7146497,961.6686857,839.8187466,979.3962524
570,SPT_0366,21.64620751,-0.313093621,0.172299731,1.817145158,0.06919489,0.241210958,14.41928857,19.50076938,14.07776344,30.5167443,22.23049623,29.13218315
571,SPT_0501,2336.969563,-0.138169772,0.076264019,1.811729499,0.070028003,0.24368764,2236.912301,2145.897164,2276.374349,2594.705746,2288.91776,2479.010061
572,SPT_0041,99.51457902,0.284385607,0.157195811,-1.809116954,0.070432836,0.24466791,127.8510254,121.8798086,90.09768605,96.24511663,93.03874349,67.97509401
573,SPT_0807,1550.071176,0.13979395,0.077422926,-1.805588565,0.07098263,0.246147445,1627.457037,1581.999916,1683.700508,1491.408067,1535.550943,1380.310582
574,SPT_0335,1633.243961,-0.137106297,0.076065521,1.802476284,0.071470503,0.246977198,1600.541032,1595.812961,1455.64074,1687.810704,1764.44272,1695.21561
575,SPT_0603,181.6118709,0.252398554,0.140018861,-1.80260397,0.071450433,0.246977198,160.5347461,201.5079502,243.5453076,156.4961246,159.7302322,167.8568648
576,SPT_0285,844.9711809,-0.200906897,0.111881564,1.795710477,0.072540575,0.250239795,859.389599,839.3456154,634.9071314,933.4993833,981.4352411,821.2501154
577,SPT_1100,509.4759702,0.176948408,0.098667138,-1.79338746,0.072910991,0.250647301,558.5071107,543.5839464,526.5083528,433.4942652,498.127786,496.6343603
578,SPT_1258,2885.925946,-0.132461686,0.073856675,1.793496474,0.072893574,0.250647301,2832.909562,2682.980854,2729.678332,3152.61443,3104.035955,2813.336544
579,SPT_1261,893.7324925,-0.160235981,0.089395853,1.792431934,0.073063803,0.25073882,823.8220205,812.5320575,888.3068734,899.8527165,1025.072882,912.8084052
580,SPT_1551,234.5538582,0.26139448,0.146080154,-1.789390778,0.073551904,0.251978676,307.6114896,285.1987522,192.8653592,218.3120938,235.4785897,167.8568648
581,SPT_0637,1954.596133,0.136739532,0.076526026,-1.786836965,0.073963843,0.252953797,2040.809976,2077.644471,2041.275699,1845.089309,1985.92433,1736.833014
582,SPT_1017,906.8847124,0.215694194,0.120789848,-1.785698028,0.074148165,0.25314846,906.4926083,1021.352796,1026.268955,634.5917853,932.8574901,919.7446393
583,SPT_0139,501.4374711,-0.180601182,0.101317143,1.782533299,0.074662306,0.254030825,422.9657982,503.7698756,473.0128517,510.9598468,554.1157024,543.8007521
584,SPT_1499,1003.752071,0.156912006,0.088003148,-1.78302719,0.074581877,0.254030825,1075.678928,1087.167893,1023.453402,883.4206234,1031.659696,921.1318861
585,SPT_0687,1399.525647,0.173745965,0.09770388,-1.77829135,0.075356016,0.255952828,1586.121743,1525.935204,1362.727501,1485.930703,1204.563555,1231.875173
586,SPT_1592,1630.379294,-0.136818211,0.077078088,1.775059742,0.075888023,0.25731997,1574.586312,1627.501711,1440.1552,1689.375665,1724.921837,1725.73504
587,SPT_0723,26.32456693,-0.308698857,0.174002583,1.774105029,0.076045779,0.25741561,17.30314629,26.00102584,16.89331613,32.86418617,28.81730993,36.06841723
588,SPT_2199,137.9130436,-0.253613485,0.143087091,1.772441403,0.076321314,0.257908931,135.5413126,121.8798086,111.2143312,169.0158146,162.2002873,127.6267071
589,SPT_1276,756.2466588,0.179015053,0.101169452,-1.769457581,0.076817544,0.259145093,809.4027319,718.2783388,896.7535314,654.9362815,700.6723072,757.4367618
590,SPT_0594,279.1630659,0.203641376,0.115149749,-1.768491709,0.076978737,0.25924873,331.6436372,295.7616689,277.3319399,263.69597,261.0024928,245.5426865
591,SPT_0843,127.2539908,0.284170058,0.160845908,-1.766722336,0.077274741,0.259366402,154.7670307,140.5680459,139.3698581,135.3691478,69.98489555,123.4649667
592,SPT_2158,604.545498,-0.164606671,0.093155181,1.767015739,0.077225592,0.259366402,587.3456879,522.4581129,594.0816174,647.1114752,633.9808185,642.295276
593,SPT_2210,1180.700214,0.143212322,0.081262209,-1.762348386,0.078010453,0.261394217,1265.052251,1277.300394,1183.939906,1172.938454,1061.300357,1123.669921
594,SPT_1305,7095.443771,-0.12920744,0.073573539,1.756167259,0.079059853,0.264020048,6502.137861,6670.07566,7113.493869,7025.111034,7321.243426,7940.600778
595,SPT_2062,1261.355236,-0.133728024,0.076141496,1.756309395,0.079035594,0.264020048,1223.716957,1193.609592,1183.939906,1367.776129,1325.596257,1273.492578
596,SPT_0865,1339.722174,0.158249199,0.090279731,-1.752876269,0.079623248,0.265455358,1505.373727,1450.369723,1302.193119,1342.736749,1295.955595,1141.70413
597,SPT_0813,348.0222464,-0.222386957,0.127223986,1.747995507,0.080464805,0.266689162,343.179068,334.7632077,271.7008345,419.4096139,412.4992079,306.5815464
598,SPT_1815,465.8425735,-0.176478948,0.100982564,1.747618009,0.080530195,0.266689162,471.0300934,429.8294584,399.8084818,500.7875987,477.5439931,516.0558157
599,SPT_1922,114.428337,0.26017806,0.148815992,-1.748320575,0.080408532,0.266689162,143.2315998,119.4422124,119.6609893,104.8524035,85.62857808,113.754239
600,SPT_1975,48.78730659,-0.294797268,0.168590368,1.748600889,0.080360033,0.266689162,41.33529391,39.00153876,42.23329033,54.77364361,54.34121301,61.03885992
601,SPT_0523,249.5919338,0.220659085,0.126319821,-1.746828674,0.080667061,0.266697921,245.1279057,273.0107713,299.8563614,202.6624814,257.709086,219.184997
602,SPT_1040,105.8809747,-0.25668284,0.1473579,1.741900773,0.081525809,0.268198314,97.08987639,84.50333398,99.95212046,109.5472872,123.5027568,120.690473
603,SPT_1476,3624.308709,-0.122852732,0.070514253,1.742239711,0.081466508,0.268198314,3419.293964,3430.510347,3539.14973,3550.114587,3918.330799,3888.452827
604,SPT_2242,1332.170839,0.15040615,0.086343029,-1.741960558,0.081515346,0.268198314,1454.425574,1392.679946,1375.397489,1383.425742,1225.9707,1161.125585
605,SPT_RS01650,111.0319418,0.264889437,0.152598172,-1.735862448,0.082588159,0.271244086,121.122024,134.8803215,118.2532129,82.94294604,120.20935,88.78379625
606,SPT_0977,336.6589238,0.191303746,0.110781193,-1.726861217,0.084192591,0.276057225,365.2886439,330.7005474,392.7696001,329.4243423,306.286837,295.4835719
607,SPT_0144,1131.592197,-0.140733193,0.081712392,1.72229928,0.085015318,0.27783789,1037.227491,1042.47863,1140.298839,1143.20419,1188.919873,1237.42416
608,SPT_1043,6126.482546,-0.12845214,0.074578588,1.722372913,0.085001987,0.27783789,5698.502844,5848.60575,5968.971701,6128.38824,6124.090036,6990.336708
609,SPT_0474,4160.355689,-0.108078884,0.062791422,1.721236449,0.085207926,0.278010098,3941.27221,3960.281248,4098.036939,4369.371799,4264.96187,4328.210067
610,SPT_1536,570.2161102,-0.192056332,0.111631924,1.720442724,0.085351997,0.278023635,530.6298195,593.960934,456.1195356,606.4224828,679.2651627,554.8987266
611,SPT_1271,423.6336433,0.185643861,0.107961664,-1.719535006,0.085516999,0.2781052,429.6947995,511.8951962,419.5173507,409.2373658,392.7387668,378.7183809
612,SPT_0039,155.0497649,0.253125315,0.147518573,-1.715887766,0.086182586,0.279377524,193.2184669,173.0693282,153.4476215,169.7982952,132.5596257,108.2052517
613,SPT_RS09360,36.37220361,0.298865546,0.174179264,-1.715850314,0.086189443,0.279377524,54.79329658,32.5012823,43.64106668,31.29922492,29.64066164,26.35768951
614,SPT_1422,1289.611746,-0.134214153,0.078322601,1.713606953,0.086600936,0.280254168,1216.987956,1278.925458,1178.3088,1306.74264,1348.650105,1408.055519
615,SPT_1792,1664.378514,0.145805971,0.085226332,-1.710808945,0.087116388,0.281463842,1788.953069,1890.762098,1579.525058,1554.006517,1640.116611,1532.907732
616,SPT_RS02535,67.44528913,-0.279003579,0.163252459,1.709031405,0.087445132,0.282067334,53.83201067,56.06471196,63.3499355,64.16341109,79.8651161,87.39654944
617,SPT_0201,182.8894162,-0.228324135,0.133721174,1.707464332,0.087735782,0.282546189,150.9218871,172.2567962,171.748714,171.3632564,213.2480935,217.7977502
618,SPT_1981,264.2643611,-0.19490144,0.114250902,1.705907236,0.088025352,0.283020025,248.0117635,238.8844249,246.3608603,278.5631018,304.6401336,269.1258824
619,SPT_0703,76.01600071,0.270559255,0.159016184,-1.701457355,0.088857139,0.285232852,93.24473278,77.19054546,87.28213336,57.9035661,68.33819212,72.13683446
620,SPT_0824,155.6164945,0.228968453,0.134706718,-1.699755264,0.08917697,0.285349768,171.1088911,182.0071809,157.6709506,151.0187602,127.6195154,144.2736689
621,SPT_1473,1639.231255,-0.136663307,0.080402713,1.699735024,0.089180778,0.285349768,1625.534465,1447.932126,1599.233927,1780.143417,1635.999852,1746.543742
622,SPT_1255,3379.151573,-0.134896877,0.079402746,1.698894359,0.08933909,0.285396739,3235.688356,3385.008551,3015.45693,3509.425594,3809.648373,3319.681632
623,SPT_0849,30.49810402,0.295055116,0.174246082,-1.693324254,0.090393764,0.288302422,40.37400801,32.5012823,39.41773765,31.29922492,25.52390308,13.87246816
624,SPT_RS00155,498.096683,-0.202557236,0.119726471,1.691833352,0.090677752,0.288307437,454.688233,489.1442986,427.9640087,450.7088389,638.9209288,527.1537903
625,SPT_0535,659.8953933,-0.152122555,0.089917971,1.691792574,0.09068553,0.288307437,598.8811188,601.2737225,670.10154,701.1026382,691.6154383,696.3979019
626,SPT_1247,1002.12469,-0.15440866,0.091388387,1.68958732,0.091106933,0.289184468,900.7248929,1036.790905,889.7146497,1018.007291,1034.129751,1133.380649
627,SPT_1914,56.65534184,0.280854733,0.166311004,-1.688732117,0.091270778,0.289242481,73.05772877,56.06471196,66.16548819,46.94883738,47.75439931,49.94088539
628,SPT_0322,78.65239074,0.268541957,0.15919855,-1.686836705,0.091634756,0.289933534,89.39958916,96.69131484,81.65102798,69.64077545,79.04176438,55.48987266
629,SPT_0181,38.41764345,0.293579508,0.174248411,-1.684833204,0.092020757,0.290691962,48.06429525,30.06368613,61.94215916,35.99410866,19.7604411,34.68117041
630,SPT_1133,3059.495218,-0.12301616,0.073179518,1.681019005,0.092759223,0.292559645,2954.992872,2815.423579,2995.748061,3072.801407,3108.152714,3409.852675
631,SPT_1864,1199.073107,0.157798438,0.093930502,-1.679948849,0.092967268,0.292751129,1241.020103,1364.241324,1203.648775,1028.962019,1252.317954,1104.248466
632,SPT_1651,516.2199631,0.191192283,0.114065262,-1.67616572,0.093705737,0.29460965,492.1783833,587.4606775,588.450512,448.361397,550.8222955,430.0465131
633,SPT_1594,516.70977,-0.16533204,0.099000717,1.670008508,0.09491768,0.297948548,496.9848128,488.3317665,468.7895227,600.1626379,532.7085579,513.2813221
634,SPT_RS06915,265.9253132,-0.205106406,0.123045209,1.666919076,0.095530497,0.299399208,259.5471943,203.9455464,270.2930581,286.387908,284.0563408,291.3218315
635,SPT_1542,1798.246299,0.154436743,0.09271457,-1.665722478,0.095768703,0.299673091,1896.61709,2037.8304,1773.798194,1660.423882,1892.062235,1528.745992
636,SPT_0996,1643.412772,0.15799993,0.094960704,-1.663845384,0.096143332,0.300372327,1775.495066,1577.937256,1868.119209,1443.676749,1459.802586,1735.445767
637,SPT_0777,1848.073801,-0.119191793,0.071761179,1.660950871,0.096723314,0.30170993,1842.78508,1720.942898,1740.011562,1946.029309,1889.59218,1949.081777
638,SPT_0311,9458.117567,0.114893921,0.069386453,-1.655855214,0.097751143,0.303409965,9857.986955,10327.28245,9364.528243,8795.082203,9517.122443,8886.703106
639,SPT_0583,8813.950699,-0.12946302,0.078214812,1.655223806,0.097879108,0.303409965,7888.312136,8309.765352,8991.467512,8588.507318,9274.233688,9831.418188
640,SPT_1504,1642.520112,-0.122676296,0.074105189,1.655434638,0.097836365,0.303409965,1637.069896,1533.247992,1537.291768,1768.406208,1671.403976,1707.700831
641,SPT_1615,316.7736256,-0.182256163,0.11005745,1.656009317,0.097719932,0.303409965,269.1600534,296.574201,318.1574538,341.1615516,330.1640366,345.4244573
642,SPT_0706,2888.368248,0.14976879,0.090622113,-1.65267378,0.098397273,0.303595314,2779.077551,3136.373742,3232.254487,2423.34249,2830.683187,2928.47803
643,SPT_1382,738.9484371,-0.187738497,0.113561256,1.653191453,0.098291905,0.303595314,692.1258515,602.8987866,760.199226,879.5082203,669.3849421,829.5735963
644,SPT_1934,212.1331255,-0.201018392,0.121624733,1.652775613,0.098376539,0.303595314,206.6764696,188.5074373,188.6420302,231.6142644,217.3648521,239.9936993
645,SPT_0294,50.0949401,0.276452258,0.168064066,-1.644921874,0.099985923,0.308018651,55.75458248,60.93990431,56.31105378,46.16635676,41.16758562,40.23015768
646,SPT_1183,2309.227982,0.120069015,0.073033105,-1.644035472,0.100168876,0.308104575,2449.356486,2378.281332,2398.850891,2237.894582,2075.669667,2315.314937
647,SPT_1302,27391.7501,-0.123872712,0.075433308,1.642148737,0.100559184,0.308827044,24585.8483,25473.69253,28410.33441,27160.68491,29023.14786,29696.7926
648,SPT_1445,9828.315369,-0.109345236,0.066680525,1.63983764,0.10103893,0.30934415,9355.234426,9429.434527,9543.315839,10004.79725,10854.24562,9782.86455
649,SPT_2112,428.3940011,-0.16476715,0.100461851,1.6400967,0.100985062,0.30934415,379.7079324,393.2655158,433.5951141,445.2314745,463.547014,455.0169558
650,SPT_1107,50.74952629,0.276446235,0.16877216,-1.63798481,0.101424862,0.30988764,57.67715429,62.56496842,54.90327743,49.29627925,37.05082705,43.00465131
651,SPT_2237,1491.019282,-0.138133616,0.08435698,1.637488877,0.101528361,0.30988764,1312.15526,1414.618312,1521.806228,1503.927757,1660.700404,1532.907732
652,SPT_0140,316.2392626,-0.196339692,0.120043246,1.635574666,0.101928636,0.310632209,276.8503406,278.6984957,318.1574538,351.3337997,292.2898579,380.1056277
653,SPT_0633,412.5046173,0.214407409,0.13117212,-1.634550156,0.102143384,0.31080996,377.7853606,459.8931445,508.2072604,308.2973655,367.2148637,453.629709
654,SPT_0096,18350.75035,0.148196249,0.090839724,-1.631403565,0.102805193,0.312345442,21608.74586,17206.99138,19283.72037,18246.66565,15793.53255,17964.84627
655,SPT_0927,24515.6137,-0.149186832,0.091534986,1.62983399,0.103136588,0.312421366,21918.27992,21637.72869,25887.5992,23272.53869,26005.56383,28371.97189
656,SPT_1809,8324.989058,-0.122352777,0.075072455,1.629795864,0.103144648,0.312421366,8247.833064,7779.181918,7837.09091,9456.278329,8170.119041,8459.431087
657,SPT_1044,12126.57009,-0.11868078,0.072955193,1.626762597,0.103787528,0.313413099,11438.34098,11903.59464,11463.52277,12050.20159,12139.49765,13764.26291
658,SPT_1522,870.9875279,-0.144901381,0.08904772,1.627232922,0.103687638,0.313413099,839.202595,783.2809034,850.2969121,964.7986082,846.4055603,941.9405884
659,SPT_0274,13076.63473,-0.160443365,0.098730816,1.62505864,0.104150065,0.313694193,11298.95453,11912.53249,13628.68279,12079.15338,13746.68019,15793.80501
660,SPT_1177,574.0151741,-0.179507613,0.110519113,1.624222347,0.104328363,0.313694193,566.197398,485.8941704,549.0327743,661.1961265,522.8283373,658.9422378
661,SPT_1407,49.71587802,0.280716136,0.172844004,-1.6241011,0.104354233,0.313694193,53.83201067,44.68926316,76.0199226,32.08170554,40.3442339,51.32813221
662,SPT_1270,1105.736459,0.1388706,0.085649281,-1.621386627,0.104934747,0.314918453,1131.43351,1231.798599,1120.58997,1079.82326,974.8484274,1095.924985
663,SPT_1436,714.9312153,-0.152500899,0.094094747,1.620716389,0.105078477,0.314918453,625.7971241,669.5264153,729.2281464,716.7522507,801.9445678,746.3387873
664,SPT_1171,87.55910318,0.249938691,0.154310842,-1.619709211,0.105294757,0.315091388,98.0511623,95.06625072,101.3598968,71.2057367,88.92198493,70.74958764
665,SPT_0436,165.5740299,0.250100403,0.154855205,-1.615059714,0.106297764,0.317614522,205.7151836,223.4463158,125.2920947,154.1486827,161.3769356,123.4649667
666,SPT_1184,4427.487417,0.116080072,0.07192011,-1.614014106,0.106524367,0.317813688,4478.631031,4546.116861,4814.595098,4028.210247,4199.917085,4497.454179
667,SPT_0795,2093.822385,-0.169766448,0.105294235,1.612305259,0.10689553,0.317966193,1815.869074,1835.509918,2218.655519,1975.763573,2138.244397,2578.891832
668,SPT_1169,531.4592768,-0.153162786,0.094954648,1.613009882,0.106742361,0.317966193,503.7138142,524.0831771,473.0128517,586.8604673,543.4121301,557.6732202
669,SPT_0816,167.9840297,-0.231774861,0.143908907,1.610566483,0.107274244,0.318615729,146.1154575,168.1941359,139.3698581,195.6201558,215.7181486,142.8864221
670,SPT_1672,2656.756054,-0.136317448,0.084684905,1.609701856,0.10746296,0.318699852,2425.324338,2762.608995,2376.326469,2593.923265,2942.65902,2839.694233
671,SPT_0680,583.4568343,-0.169561165,0.105416606,1.608486281,0.107728719,0.319011869,516.2105309,533.8335618,584.227183,550.8663586,615.0437291,700.5596423
672,SPT_1309,170.7179554,0.229025622,0.142471278,-1.607521357,0.107940048,0.319162018,177.8378924,186.0698412,199.9042409,180.7530239,120.20935,159.5333839
673,SPT_0494,740.9922834,0.165971047,0.103378887,-1.60546367,0.108391802,0.319546752,722.8870005,794.6563522,844.6658067,609.5524053,701.4956589,772.6964768
674,SPT_0636,172.1927015,0.22234103,0.13846378,-1.605770331,0.108324382,0.319546752,192.257181,164.9440077,211.1664517,142.4114734,179.4906733,142.8864221
675,SPT_0638,4815.681289,0.110796627,0.06908426,-1.603789735,0.108760408,0.320158416,5090.008866,5165.266289,4769.546255,4615.070715,4810.844055,4443.351553
676,SPT_0825,317.1102048,0.180429624,0.112677757,-1.60128874,0.109312982,0.320834409,338.3726385,312.0123101,371.6529549,290.3003111,312.8736507,277.4493633
677,SPT_1800,10909.42472,-0.100739602,0.062904616,1.601465966,0.109273752,0.320834409,10673.1574,10525.54027,10349.97168,11777.89834,11242.86763,10887.11302
678,SPT_1371,844.9997891,0.136429965,0.085342648,-1.598614152,0.109906363,0.322100212,901.6861788,929.5366737,829.1802669,791.8703905,820.0583055,797.6669195
679,SPT_0924,66.38957809,-0.257577025,0.161442459,1.595472627,0.110606586,0.323674944,58.6384402,62.56496842,52.08772475,77.46558168,78.21841267,69.36234082
680,SPT_1584,563.7809071,0.153646278,0.096366632,-1.594392951,0.11084805,0.323904523,621.9519805,624.8371522,539.1783399,517.2196918,538.4720199,541.0262584
681,SPT_0449,887.663087,-0.166063998,0.104208256,1.59357813,0.111030556,0.323961402,769.0287239,751.5921531,975.5890067,918.6322514,908.1569387,1002.979448
682,SPT_0143,247.4392709,0.20692923,0.130026792,-1.59143533,0.111511639,0.324373066,308.5727755,249.4473416,249.176413,261.3485281,210.7780384,205.3125288
683,SPT_1046,8255.067519,0.148217036,0.093096826,-1.592074008,0.111368077,0.324373066,7763.344968,8287.014454,10095.16417,7459.387779,7804.550881,8120.942864
684,SPT_2020,113.1787105,0.230595776,0.144958607,-1.590769819,0.111661388,0.324373066,132.6574549,117.8171483,123.8843183,93.11519414,110.3291295,101.2690176
685,SPT_1384,398.074238,0.237124096,0.149147154,-1.589866718,0.111864851,0.324489722,391.2433633,354.2639771,577.1883012,323.9469779,288.1730993,453.629709
686,SPT_0973,163.5797363,0.208161656,0.131075929,-1.588099791,0.112263776,0.32517219,169.1863193,176.3194565,187.2342538,148.6713184,139.1464394,160.9206307
687,SPT_0211,1839.70262,0.111539073,0.070447911,-1.583284314,0.113356677,0.327724524,1868.739799,1955.764662,1917.391381,1734.759541,1808.08036,1753.479976
688,SPT_1234,2078.576337,0.110090379,0.069555691,-1.58276594,0.113474823,0.327724524,2147.512712,2227.962902,2106.033411,1957.766519,2030.385323,2001.797156
689,SPT_0556,516.0241415,0.162850641,0.102941503,-1.581972635,0.113655818,0.327770841,547.9329658,602.0862546,489.9061679,463.2285288,482.4841034,510.5068285
690,SPT_2219,565.833968,0.17138528,0.108453896,-1.580259317,0.114047493,0.328423722,673.8614193,584.2105493,553.2561034,593.1203123,502.2445445,488.3108794
691,SPT_2168,2468.026219,0.208541911,0.132033694,-1.579459797,0.114230631,0.328475056,2234.989729,2587.914603,3225.215605,1722.239851,2271.627374,2766.170152
692,SPT_1058,2423.498487,-0.137848717,0.087321187,1.578639977,0.11441866,0.328540284,2164.815858,2227.150369,2505.841893,2417.865125,2427.240848,2798.076829
693,SPT_1818,162.2306073,-0.203673559,0.129372765,1.574315573,0.115414511,0.33041487,150.9218871,145.4432383,149.2242925,178.4055821,170.4338045,178.9548393
694,SPT_1871,11886.18433,-0.101056782,0.064176178,1.574677474,0.11533091,0.33041487,11896.87436,10998.43393,11473.37721,12483.69586,12537.17652,11927.54813
695,SPT_1904,606.0294704,0.143524132,0.091205106,-1.573641407,0.115570375,0.33041487,610.4165496,638.6501972,668.6937636,561.0386067,596.9299914,560.4477139
696,SPT_1952,3445.661884,0.120655763,0.076835003,-1.570322874,0.116340015,0.332137371,3569.254565,3490.637719,3729.199536,3069.671484,3255.532671,3559.675331
697,SPT_0922,80.59256291,0.25190441,0.160645556,-1.568075804,0.116863443,0.333153028,97.08987639,79.62814163,95.72879142,82.16046542,56.81126815,72.13683446
698,SPT_1212,2982.68651,0.157363552,0.100560175,-1.564869511,0.117613509,0.334810949,3320.281516,3485.762527,2677.590607,2958.559236,2936.072206,2517.852972
699,SPT_0089,1059.738594,0.143386846,0.091886415,-1.560479262,0.118646667,0.337268851,1118.936793,1161.920842,1065.686693,895.9403134,1081.060798,1034.886125
700,SPT_1199,652.1016829,0.153105197,0.098208393,-1.558982818,0.119000447,0.337791269,758.454579,683.3394603,627.8682496,651.0238784,609.2802671,582.6436629
701,SPT_0854,1542.897774,0.185600634,0.119222808,-1.556754417,0.119528803,0.338807036,1490.954439,1634.8145,1842.779235,1208.150082,1305.012464,1775.675925
702,SPT_RS11255,92.80609092,0.239370237,0.153928426,-1.555074933,0.119928224,0.339454959,97.08987639,114.5670201,98.54434411,79.81302355,94.68544692,72.13683446
703,SPT_1274,1205.20756,0.155950809,0.100571679,-1.550643382,0.12098717,0.341479413,1190.07195,1186.296804,1454.232964,1075.910857,1067.887171,1256.845616
704,SPT_1324,597.3779205,-0.142797761,0.092062229,1.551100408,0.120877623,0.341479413,594.0746892,546.8340747,553.2561034,615.8122503,612.573674,661.7167315
705,SPT_0742,1729.838654,-0.200179561,0.129311651,1.548039632,0.121612755,0.342583185,1415.974138,1491.808857,1849.818117,1574.351014,1631.883094,2415.196707
706,SPT_1323,3698.196882,0.115116715,0.074384908,-1.547581601,0.121723064,0.342583185,3771.124605,4022.033684,3760.170616,3305.198152,3590.636817,3740.017417
707,SPT_0174,283.8239083,0.186749407,0.120784786,-1.546133529,0.122072323,0.343080205,326.8372077,318.5125665,270.2930581,260.5660475,292.2898579,234.444712
708,SPT_RS10325,779.9371709,-0.136845519,0.088560077,1.545228086,0.122291103,0.343209635,741.1514327,723.9660632,753.1603443,769.9609331,807.7080298,883.6762221
709,SPT_0783,5287.193173,0.093233028,0.060480565,-1.541536991,0.123186147,0.345233956,5475.484514,5485.40392,5426.977808,5051.694902,5084.196824,5199.401068
710,SPT_0979,1149.943683,-0.129074542,0.083840434,1.539526163,0.123675896,0.346118317,1145.852799,1053.041546,1085.395562,1122.077213,1257.258065,1236.036913
711,SPT_2141,143.2254976,0.214820013,0.14001293,-1.534286963,0.124959072,0.349217546,168.2250334,136.5053857,164.7098323,130.674264,117.7392949,141.4991753
