,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC60MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC60MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC60MIN.C,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF60MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF60MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF60MIN.C
507,SPT_0731,786.9727844,-1.037555329,0.157633822,6.58206033,4.64E-11,1.97E-10,1233.567016,973.3171554,950.0446805,549.1715834,438.3667677,577.3695036
508,SPT_1705,458.3679482,0.960452037,0.146062793,-6.575610535,4.85E-11,2.05E-10,263.9811346,321.6712112,338.0033871,613.0287442,554.5054957,659.0177162
509,SPT_1689,527.9415216,-0.92975185,0.141476676,6.57176769,4.97E-11,2.10E-10,672.7795061,667.8919649,742.4190219,293.7429399,382.5746336,408.2410631
510,SPT_0993,363.109734,-1.057168391,0.161026319,6.565190069,5.20E-11,2.19E-10,522.1695798,440.8086969,519.0641466,276.7143637,239.109146,180.7924708
511,SPT_RS00600,67.01504952,1.550497534,0.23619552,-6.564466319,5.22E-11,2.20E-10,39.16961454,32.85306422,31.10889498,102.1714574,109.3070382,87.48022781
512,SPT_1701,246.3736981,1.036642649,0.158054814,-6.558754041,5.43E-11,2.28E-10,176.5391078,154.5177086,145.7574068,302.2572281,314.2577347,384.9130024
513,SPT_1799,192.0595468,-1.444996458,0.220524679,6.552538545,5.66E-11,2.38E-10,262.0502381,272.9331489,284.5240508,136.2286098,68.31689886,128.3043341
514,SPT_2051,164.7062922,1.094947543,0.167428393,-6.539796062,6.16E-11,2.58E-10,105.0959376,101.4473741,100.666986,242.6572113,199.2576217,239.1126227
515,SPT_0908,228.1826451,-1.12265406,0.172242226,6.517879423,7.13E-11,2.98E-10,333.7692507,321.3101885,300.6028055,136.2286098,160.5447123,116.6403038
516,SPT_1360,197.5813187,-1.197414231,0.183960288,6.509090858,7.56E-11,3.16E-10,304.5299609,270.0449674,260.7554568,110.6857455,128.6634928,110.8082886
517,SPT_RS07270,29.53618712,2.193686087,0.337637226,-6.497168902,8.18E-11,3.41E-10,12.13706366,8.66454441,11.53475881,42.57144057,61.48520897,40.82410631
518,SPT_1904,278.0233293,-1.047778632,0.161543546,6.486044523,8.81E-11,3.66E-10,390.8686183,344.0546176,386.2396512,200.0857707,171.9308621,174.9604556
519,SPT_0656,1834.671774,-0.919115843,0.142273665,6.460196584,1.05E-10,4.34E-10,2423.275097,2193.212804,2571.552139,1055.771726,1201.238805,1562.98007
520,SPT_1272,105.3612707,-1.531224832,0.238107046,6.430825366,1.27E-10,5.26E-10,147.8515028,151.9905499,170.5746152,63.85716086,51.23767414,46.6561215
521,SPT_0482,191.3754948,0.998982562,0.15584891,-6.409942562,1.46E-10,6.02E-10,129.6459073,124.1918032,128.9795758,234.1429231,263.0200606,268.2726986
522,SPT_0965,1988.27131,-0.676938904,0.105812986,6.397503109,1.58E-10,6.52E-10,2396.794231,2345.925399,2580.290593,1524.057572,1443.763796,1638.796268
523,SPT_1758,119.1948094,-1.574721881,0.246503903,6.388222904,1.68E-10,6.91E-10,154.7475617,168.2365706,211.4705783,46.82858463,58.06936403,75.81619744
524,SPT_1546,576.9909966,-0.8743766,0.137420536,6.36277972,1.98E-10,8.14E-10,747.8086269,794.6109269,722.8448857,357.6001008,460.0004523,379.0809872
525,SPT_0347,62.49806503,1.699649459,0.267200409,-6.360953797,2.01E-10,8.23E-10,24.54996968,34.65817764,23.76859392,85.14288114,78.56443369,128.3043341
526,SPT_1744,41.83893398,1.840131207,0.289694629,-6.351968669,2.13E-10,8.71E-10,17.92975313,19.13420224,16.42829286,89.4000252,61.48520897,46.6561215
527,SPT_0907,233.4663773,-1.174575829,0.184928402,6.351516664,2.13E-10,8.71E-10,346.457999,288.4571243,318.0797128,140.4857539,120.693188,186.624486
528,SPT_0022,15.96890115,3.086768514,0.486832228,-6.340518013,2.29E-10,9.34E-10,2.206738847,2.166136103,3.844919605,17.02857623,23.9109146,46.6561215
529,SPT_0031,168.6508406,1.076989503,0.17000846,-6.334917135,2.37E-10,9.67E-10,111.7161541,110.1119185,96.82206641,246.9143553,207.2279265,239.1126227
530,SPT_2035,885.6434421,-0.895051978,0.141408789,6.329535697,2.46E-10,9.99E-10,1166.261481,1113.032934,1144.38789,642.8287526,506.6836665,740.6659288
531,SPT_RS06655,251.5480107,-1.124842275,0.177804646,6.326281679,2.51E-10,1.02E-09,308.6675963,363.1888199,375.7535068,178.8000504,166.2377872,116.6403038
532,SPT_1198,1340.45576,-0.766911417,0.121543593,6.309764247,2.79E-10,1.13E-09,1590.231182,1680.19957,1770.061171,1030.228862,875.5949204,1096.418855
533,SPT_RS02465,651.9097458,-0.912316291,0.14461155,6.308737363,2.81E-10,1.14E-09,954.4145515,818.4384241,784.3635994,378.8858211,467.9707572,507.3853213
534,SPT_0471,26.16946239,2.252189479,0.357215777,-6.304843245,2.88E-10,1.16E-09,8.275270678,10.83068051,6.990762918,46.82858463,43.26736928,40.82410631
535,SPT_0516,52.13730852,1.625855732,0.258162107,-6.297809343,3.02E-10,1.22E-09,27.30839324,27.07670128,23.41905577,68.11430491,91.08919848,75.81619744
536,SPT_1036,161.6353179,1.099014991,0.174858154,-6.285180096,3.27E-10,1.32E-09,105.9234647,92.06078436,101.0165242,229.8857791,190.1487018,250.7766531
537,SPT_1592,651.859407,0.757438023,0.12054803,-6.283288274,3.31E-10,1.33E-09,513.6184667,444.4189237,488.3047898,842.9145233,787.9215668,833.9781718
538,SPT_0415,301.0925248,-1.062420937,0.169103255,6.282675855,3.33E-10,1.33E-09,358.5950627,440.4476742,434.1263772,170.2857623,210.6437715,192.4565012
539,SPT_1295,373.5671571,-1.044705551,0.166352178,6.280083379,3.38E-10,1.35E-09,549.477973,486.6585777,505.0826208,225.628635,293.7626651,180.7924708
540,SPT_0121,107.5543821,1.299467127,0.207001801,-6.277564355,3.44E-10,1.37E-09,60.6853183,58.48567477,62.56732811,204.3429147,130.9407228,128.3043341
541,SPT_2116,1162.469747,-1.044792357,0.166641008,6.269719387,3.62E-10,1.44E-09,1452.310004,1303.652911,1932.24687,800.3430827,658.119459,828.1461566
542,SPT_0771,1250.416016,-0.824849659,0.131972825,6.250147773,4.10E-10,1.63E-09,1727.324833,1687.059001,1393.25905,979.1431331,910.8919848,804.8180959
543,SPT_0111,1798.932176,0.772119921,0.123551342,-6.249385137,4.12E-10,1.63E-09,1372.867405,1264.301439,1364.94646,2171.143469,2619.953071,2000.381209
544,SPT_1226,633.0996015,-0.883822527,0.141611545,6.241175674,4.34E-10,1.72E-09,820.0793242,865.0103503,767.9353065,536.4001512,395.0993984,414.0730783
545,SPT_0485,159.8619251,1.15484444,0.185098264,-6.239088445,4.40E-10,1.74E-09,110.0611,99.28123803,82.49100243,200.0857707,210.6437715,256.6086683
546,SPT_1945,982.0772547,0.658581526,0.105595243,-6.236848412,4.46E-10,1.76E-09,753.8771587,737.5693429,785.761752,1243.086065,1159.110051,1213.059159
547,SPT_0439,993.0286809,0.74796359,0.120611176,-6.201445114,5.59E-10,2.20E-09,706.7081159,696.0517343,815.1229562,1145.171751,1247.922019,1347.195508
548,SPT_1674,1476.390405,0.657825502,0.106236814,-6.192067289,5.94E-10,2.33E-09,1124.609285,1088.483392,1226.878892,1873.143385,1842.279039,1702.948435
549,SPT_2114,2147.630711,1.118141916,0.181107485,-6.173913343,6.66E-10,2.61E-09,1191.087293,1032.885898,1822.841431,2967.229408,3008.22078,2863.519457
550,SPT_RS09005,416.5194318,0.876287979,0.142150406,-6.164512688,7.07E-10,2.77E-09,270.0496664,330.6967783,281.7277456,591.7430239,540.842116,484.0572606
551,SPT_2133,28.16048759,2.13820161,0.347347977,-6.155791164,7.47E-10,2.92E-09,12.13706366,8.303521726,9.087991793,55.34287274,43.26736928,40.82410631
552,SPT_0610,103.682719,-1.450086316,0.235612436,6.154540657,7.53E-10,2.94E-09,160.5402511,151.2685045,145.0583305,38.31429651,56.93074905,69.98418225
553,SPT_0098,43.78481456,1.780139794,0.289631349,-6.146226218,7.93E-10,3.09E-09,20.68817669,17.6901115,21.67136504,93.65716926,74.00997376,34.99209113
554,SPT_0188,94.89617383,1.396320132,0.227332756,-6.14218627,8.14E-10,3.16E-09,55.16847118,41.51760863,53.12979817,170.2857623,109.3070382,139.9683645
555,SPT_1708,545.6446301,0.93660063,0.152551694,-6.139562292,8.27E-10,3.21E-09,362.732698,445.1409691,312.1375643,710.9430575,713.9115931,729.0018985
556,SPT_2125,200.9209129,1.015703477,0.165595818,-6.133630004,8.59E-10,3.33E-09,141.7829709,124.5528259,141.2134109,259.6857875,310.8418898,227.4485923
557,SPT_1296,410.953066,-1.018319941,0.166243318,6.125478916,9.04E-10,3.50E-09,607.1290254,521.677778,546.328122,315.0286602,300.594355,174.9604556
558,SPT_1201,64.11613077,-1.969293449,0.32157992,6.123807265,9.14E-10,3.53E-09,115.5779471,92.78282973,95.77345197,42.57144057,20.49506966,17.49604556
559,SPT_0768,97.78846768,1.255937083,0.205301476,-6.117525843,9.50E-10,3.66E-09,62.06453008,49.82113036,58.02333222,131.9714658,133.2179528,151.6323949
560,SPT_1526,658.7937111,-0.808336354,0.132282006,6.110705279,9.92E-10,3.82E-09,867.248367,774.032634,864.7573729,540.6572953,439.5053827,466.561215
561,SPT_0126,48.41235173,-2.255085786,0.369381473,6.105032205,1.03E-09,3.95E-09,86.61449976,79.06396774,75.50023951,29.8000084,13.66337977,5.832015188
562,SPT_1343,112.1777109,-1.821497515,0.298859602,6.094826812,1.10E-09,4.20E-09,135.9902815,240.0800847,156.5930894,68.11430491,48.96044418,23.32806075
563,SPT_1258,605.6506214,-0.747620105,0.12287886,6.084204445,1.17E-09,4.48E-09,753.0496317,738.652411,787.5094427,425.7144057,456.5846074,472.3932302
564,SPT_2189,135.5154675,1.207137722,0.199094543,-6.063138162,1.33E-09,5.10E-09,86.61449976,91.69976167,64.31501884,195.8286266,182.178397,192.4565012
565,SPT_2061,1228.592663,0.741758274,0.122597973,-6.050330641,1.45E-09,5.51E-09,989.9982154,851.652511,897.2644205,1626.22903,1361.783517,1644.628283
566,SPT_2155,17.76807869,2.90068604,0.480422275,-6.037784237,1.56E-09,5.95E-09,5.241004763,2.166136103,4.893534042,12.77143217,52.37628912,29.16007594
567,SPT_0618,433.3135276,-0.818163541,0.135553413,6.035728098,1.58E-09,6.01E-09,551.9605542,537.5627761,563.105953,349.0858127,294.9012801,303.2647898
568,SPT_0645,171.1847453,0.992938392,0.164614012,-6.031919029,1.62E-09,6.14E-09,122.1981637,108.3068051,115.3475881,217.1143469,242.5249909,221.6165771
569,SPT_1929,22.68668263,2.429688629,0.403239712,-6.025420015,1.69E-09,6.39E-09,5.792689474,4.332272205,8.738453647,46.82858463,29.60398951,40.82410631
570,SPT_2190,828.6591794,0.977671799,0.16291665,-6.00105515,1.96E-09,7.41E-09,583.6824251,513.3742563,590.3699284,1115.371743,1352.674597,816.4821263
571,SPT_0212,34.76314233,1.846727834,0.308483805,-5.986466078,2.14E-09,8.09E-09,13.51627544,15.16295272,15.03014027,68.11430491,50.09905916,46.6561215
572,SPT_2247,493.7893783,-0.878891667,0.147185531,5.971318399,2.35E-09,8.86E-09,609.6116066,723.1284356,585.4763944,370.371533,335.8914194,338.2568809
573,SPT_1476,868.8506961,-0.73315036,0.122958916,5.962563637,2.48E-09,9.33E-09,1159.641264,993.173403,1109.084537,621.5430323,670.6442238,659.0177162
574,SPT_0880,222.1377484,-1.12610614,0.189380493,5.946262586,2.74E-09,1.03E-08,333.7692507,287.3740563,275.436059,153.2571861,113.8614981,169.1284404
575,SPT_0638,1148.612865,-0.663695088,0.1116267,5.945666092,2.75E-09,1.03E-08,1355.765179,1507.99175,1369.839994,889.7431079,905.1989099,863.1382478
576,SPT_0637,439.7551124,-0.854311931,0.143723746,5.94412513,2.78E-09,1.04E-08,610.1632913,546.5883432,562.7564149,327.8000924,340.4458793,250.7766531
577,SPT_0059,1728.025921,0.612967113,0.103232649,-5.937725298,2.89E-09,1.08E-08,1326.250047,1391.020401,1363.548307,2192.429189,1925.397933,2169.50965
578,SPT_0505,169.2711365,1.024832272,0.173055005,-5.922003081,3.18E-09,1.19E-08,102.6133564,115.5272588,118.4934315,268.2000756,230.0002262,180.7924708
579,SPT_1184,1644.293957,0.804927662,0.136204659,-5.909692567,3.43E-09,1.28E-08,1190.811451,1155.633611,1254.841944,2324.400655,2295.447802,1644.628283
580,SPT_0170,209.1405345,-1.233361265,0.209119106,5.897888955,3.68E-09,1.37E-08,243.5688003,306.5082585,327.1677045,170.2857623,108.1684232,99.14425819
581,SPT_1489,189.0566128,0.93770842,0.159145591,-5.892142008,3.81E-09,1.41E-08,135.7144391,124.1918032,132.8244954,263.9429315,261.8814456,215.7845619
582,SPT_0208,36.1475674,1.784189077,0.303120833,-5.886065492,3.95E-09,1.46E-08,13.7921178,18.05113419,16.42829286,51.08572869,59.20797901,58.32015188
583,SPT_1507,482.5732684,-0.779570387,0.13252969,5.882232014,4.05E-09,1.50E-08,632.5065221,627.8184471,573.5920974,344.8286686,360.940949,355.7529264
584,SPT_2082,12.77689037,3.108600829,0.530250715,-5.862511342,4.56E-09,1.68E-08,1.37921178,1.805113419,3.844919605,34.05715246,23.9109146,11.66403038
585,SPT_0569,93.5377104,-1.698160638,0.289793172,5.859905628,4.63E-09,1.71E-08,132.4043308,184.4825914,118.1438933,59.6000168,43.26736928,23.32806075
586,SPT_1665,291.8424116,-0.919263869,0.157015401,5.854609579,4.78E-09,1.76E-08,398.316362,356.3293889,383.7928842,178.8000504,194.7031617,239.1126227
587,SPT_1601,840.2965289,-0.931288358,0.159183961,5.850390658,4.90E-09,1.80E-08,1343.076431,954.9049985,1006.320322,621.5430323,538.564886,577.3695036
588,SPT_0917,430.6040733,0.730971829,0.1249952,-5.847999177,4.98E-09,1.82E-08,331.2866695,310.479508,321.5750942,549.1715834,511.2381265,559.873458
589,SPT_1443,3912.657303,-0.696444654,0.119123019,5.846432174,5.02E-09,1.84E-08,4503.678145,5208.835281,4790.769828,3299.286644,2629.061991,3044.311928
590,SPT_1260,795.4119208,-0.919943393,0.157780542,5.830525002,5.53E-09,2.02E-08,1135.642979,895.3362557,1074.829799,651.3430407,455.4459924,559.873458
591,SPT_0481,389.0657477,0.899942596,0.154610143,-5.820721587,5.86E-09,2.14E-08,283.0142572,237.9139486,276.8342115,532.1430071,421.287543,583.2015188
592,SPT_1892,43.22346577,1.635722944,0.281188412,-5.817177635,5.98E-09,2.18E-08,18.48143785,20.21727029,23.06951763,76.62859303,62.62382395,58.32015188
593,SPT_RS10855,67.91320056,1.370487504,0.235643669,-5.815931775,6.03E-09,2.19E-08,33.37692507,40.0735179,35.65289088,102.1714574,85.39612357,110.8082886
594,SPT_1164,751.3709628,-0.719902553,0.123922638,5.809290077,6.27E-09,2.28E-08,976.2060976,879.4512576,942.7043795,515.1144309,559.0599557,635.6896555
595,SPT_1563,297.0813991,-0.917997576,0.15820283,5.802662164,6.53E-09,2.36E-08,356.6641662,400.735179,417.3485462,200.0857707,215.1982314,192.4565012
596,SPT_0706,896.0646047,-0.889009132,0.153252387,5.800948037,6.59E-09,2.38E-08,1065.579021,1162.854064,1233.170579,642.8287526,502.1292066,769.8260048
597,SPT_2174,17.74380456,2.592900071,0.448177907,-5.785425903,7.23E-09,2.61E-08,6.06853183,3.610226838,3.495381459,17.02857623,29.60398951,46.6561215
598,SPT_1337,78.26512989,-1.632157818,0.282390557,5.779788942,7.48E-09,2.69E-08,139.0245474,104.3355556,121.2897366,25.54286434,44.40598426,34.99209113
599,SPT_1954,21.09310326,2.347020686,0.40632037,-5.776281125,7.64E-09,2.75E-08,7.999428322,8.303521726,5.592610334,25.54286434,55.79213407,23.32806075
600,SPT_1914,28.1473572,1.93909947,0.337019341,-5.75367414,8.73E-09,3.13E-08,10.20616717,10.83068051,12.23383511,46.82858463,42.1287543,46.6561215
601,SPT_1950,1379.684994,0.620707018,0.107907811,-5.752197284,8.81E-09,3.16E-08,1077.1644,1141.553726,1029.38984,1762.45764,1558.763909,1708.78045
602,SPT_2180,20.53195089,2.281581952,0.396919343,-5.748225662,9.02E-09,3.23E-08,6.344374186,5.77636294,6.990762918,25.54286434,31.88121947,46.6561215
603,SPT_2137,890.0736058,0.72704871,0.126729293,-5.737021749,9.64E-09,3.44E-08,636.9199998,663.9207154,723.543962,1162.200328,1214.902185,938.9544452
604,SPT_RS10325,230.8371957,0.942080859,0.164726916,-5.719046292,1.07E-08,3.82E-08,178.1941619,156.6838447,142.2620254,340.5715246,316.5349647,250.7766531
605,SPT_1019,197.9336875,-1.041167071,0.182193648,5.714617834,1.10E-08,3.91E-08,257.0850757,249.8276972,293.2625044,110.6857455,130.9407228,145.8003797
606,SPT_0274,2245.560252,-1.058555195,0.18569868,5.700391595,1.20E-08,4.25E-08,3096.330445,3068.331789,2938.567192,1996.600563,1055.496087,1318.035432
607,SPT_1099,60.88060339,1.416357595,0.248637106,-5.696485207,1.22E-08,4.33E-08,35.85950627,37.18533643,27.96305167,89.4000252,99.05950334,75.81619744
608,SPT_1270,194.4199456,-1.010469899,0.177376411,5.696754685,1.22E-08,4.33E-08,264.5328193,246.9395157,274.3874445,144.7428979,130.9407228,104.9762734
609,SPT_1856,67.80177934,1.313515726,0.231204281,-5.681191189,1.34E-08,4.73E-08,36.96287569,40.0735179,37.40058161,114.9428895,89.9505835,87.48022781
610,SPT_1745,22.17585976,2.203269565,0.389406975,-5.658012585,1.53E-08,5.41E-08,9.930324813,5.77636294,7.340301064,46.82858463,39.85152433,23.32806075
611,SPT_1035,94.98164596,1.217978483,0.215411557,-5.654192848,1.57E-08,5.52E-08,65.65048071,54.51442525,49.63441672,110.6857455,137.7724127,151.6323949
612,SPT_1483,154.3081462,-1.389619187,0.245955779,5.649874113,1.61E-08,5.65E-08,201.9166045,226.0002,217.7622649,93.65716926,52.37628912,134.1363493
613,SPT_0030,140.2641787,1.038603904,0.18386836,-5.648627654,1.62E-08,5.68E-08,79.99428322,91.33873899,99.61837158,183.0571945,177.623937,209.9525468
614,SPT_1156,141.0660347,-1.135268529,0.201413395,5.636509575,1.74E-08,6.09E-08,195.8480727,209.3931566,187.7019843,93.65716926,95.6436584,64.15216706
615,SPT_1956,908.8890921,-0.668439717,0.118768928,5.628068966,1.82E-08,6.38E-08,1067.78576,1160.326906,1111.531304,779.0573625,658.119459,676.5137618
616,SPT_1062,149.9691266,-1.178174375,0.20947558,5.624399632,1.86E-08,6.51E-08,206.8817669,190.619977,209.0238112,85.14288114,74.00997376,134.1363493
617,SPT_0863,385.3576148,-0.888343328,0.158445307,5.606624433,2.06E-08,7.20E-08,536.2375399,469.3294889,514.1706126,208.6000588,309.7032748,274.1047138
618,SPT_1591,306.7646382,-0.858665888,0.153602539,5.590180304,2.27E-08,7.91E-08,402.4539973,411.5658595,388.3368801,242.6572113,232.2774561,163.2964253
619,SPT_2115,976.7380763,1.077969292,0.193141332,-5.58124604,2.39E-08,8.31E-08,491.8269206,522.7608461,857.0675337,1443.171835,1221.733875,1323.867448
620,SPT_1855,1444.892982,0.659235903,0.118234754,-5.575652502,2.47E-08,8.57E-08,1020.340875,1083.790097,1257.288711,1822.057656,1788.764135,1697.11642
621,SPT_0906,198.879524,-1.118791986,0.200795508,5.571797884,2.52E-08,8.75E-08,279.4283065,255.2430374,297.107424,72.37144897,149.1585625,139.9683645
622,SPT_0829,1173.947041,-0.688258052,0.123631743,5.567001115,2.59E-08,8.97E-08,1487.893668,1296.79348,1570.474889,949.3431247,905.1989099,833.9781718
623,SPT_1773,29.97359103,1.83291487,0.330168048,-5.551460474,2.83E-08,9.79E-08,11.03369424,12.99681662,13.63198769,38.31429651,45.54459924,58.32015188
624,SPT_1889,64.63521738,1.5394673,0.277467862,-5.548272468,2.89E-08,9.96E-08,23.1707579,43.32272205,33.55566201,85.14288114,109.3070382,93.312243
625,SPT_0475,124.659493,-1.207459802,0.2177543,5.545056063,2.94E-08,1.01E-07,164.9537288,169.3196387,182.4589122,102.1714574,64.90105392,64.15216706
626,SPT_0599,2026.479685,0.63582509,0.114844648,-5.536392873,3.09E-08,1.06E-07,1418.657237,1572.253788,1761.322717,2490.429273,2396.784535,2519.430561
627,SPT_0846,678.220067,-0.843051543,0.1524063,5.531605614,3.17E-08,1.09E-07,842.1467126,835.0454675,927.324701,366.1143889,480.495522,618.1936099
628,SPT_0967,522.6094474,-0.717723807,0.129860233,5.526894514,3.26E-08,1.12E-07,653.7463835,637.5660595,650.4904895,447.000126,367.7726389,379.0809872
629,SPT_0002,849.2781988,0.730759575,0.132312465,-5.522983618,3.33E-08,1.14E-07,623.6795667,692.4415074,591.4185428,906.7716842,1056.634702,1224.723189
630,SPT_0799,86.80461718,-1.453006526,0.26337712,5.516828978,3.45E-08,1.18E-07,145.6447639,128.5240754,111.1531304,34.05715246,48.96044418,52.48813669
631,SPT_0517,18.94868718,2.356981612,0.427917895,-5.508023006,3.63E-08,1.24E-07,4.689320051,6.137385624,5.243072188,46.82858463,21.63368464,29.16007594
632,SPT_0593,361.696606,-0.778710809,0.141474257,5.504258007,3.71E-08,1.26E-07,455.4157296,441.5307422,464.885734,251.1714994,253.9111408,303.2647898
633,SPT_0326,692.0182846,-0.725984148,0.132304447,5.48722407,4.08E-08,1.39E-07,883.523066,815.5502426,866.8546018,578.9715918,453.1687624,554.0414428
634,SPT_0117,66.73831979,-1.558326798,0.284050897,5.486083008,4.11E-08,1.40E-07,97.37235164,104.6965783,101.0165242,46.82858463,33.01983445,17.49604556
635,SPT_1235,140.6987675,-1.156707684,0.211246779,5.475622825,4.36E-08,1.48E-07,213.5019835,172.2078202,189.7992132,85.14288114,78.56443369,104.9762734
636,SPT_RS04525,657.3971576,-0.67378873,0.1236473,5.449279764,5.06E-08,1.71E-07,829.1821219,754.8984317,837.8429357,527.8858631,493.0202868,501.5533061
637,SPT_1659,154.8114167,0.945570662,0.173578213,-5.447519272,5.11E-08,1.73E-07,94.88977044,110.4729412,108.7063634,217.1143469,193.5645468,204.1205316
638,SPT_1933,239.4307152,0.871487649,0.160075373,-5.444233137,5.20E-08,1.76E-07,177.3666349,150.1854364,182.109374,349.0858127,315.3963497,262.4406834
639,SPT_1306,617.3833817,-0.796403939,0.146318801,5.442936465,5.24E-08,1.77E-07,717.7418101,745.1508193,870.6995214,493.8287106,392.8221684,484.0572606
640,SPT_1724,83.57453615,-1.505834978,0.2770464,5.435316895,5.47E-08,1.84E-07,148.4031875,118.776463,113.9494356,21.28572029,52.37628912,46.6561215
641,SPT_2235,501.5885948,0.889724507,0.163785897,-5.432241256,5.57E-08,1.87E-07,402.4539973,339.3613227,324.3713994,549.1715834,799.3077166,594.8655491
642,SPT_0712,412.1874678,-0.749475284,0.138032571,5.429698784,5.64E-08,1.89E-07,523.8246339,526.7320956,489.3534042,327.8000924,284.6537452,320.7608353
643,SPT_2039,670.1670164,0.683306286,0.125863451,-5.428949248,5.67E-08,1.90E-07,515.8252056,509.0419841,512.4229219,966.371701,770.8423421,746.497944
644,SPT_1359,173.9552287,-1.020889844,0.188193608,5.424678634,5.81E-08,1.94E-07,245.2238544,242.6072435,216.3641123,89.4000252,121.831803,128.3043341
645,SPT_1308,487.4509781,-0.770084066,0.142355962,5.409566659,6.32E-08,2.11E-07,671.951979,571.1378857,612.0412934,315.0286602,387.1290935,367.4169568
646,SPT_1217,152.2251567,-1.05075001,0.194424907,5.404400205,6.50E-08,2.16E-07,198.3306539,213.7254288,216.7136504,106.4286014,108.1684232,69.98418225
647,SPT_1516,349.2822315,-0.799801673,0.147985815,5.404583378,6.50E-08,2.16E-07,411.2809527,444.057901,477.1195691,259.6857875,252.7725258,250.7766531
648,SPT_0045,392.9468115,0.74670915,0.138238352,-5.401606285,6.60E-08,2.20E-07,300.1164832,311.5625761,263.9013001,451.2572701,488.4658268,542.3774124
649,SPT_0118,116.6020544,-1.157914641,0.214467204,5.399028951,6.70E-08,2.22E-07,169.3672065,167.5145253,156.5930894,68.11430491,79.70304867,58.32015188
650,SPT_1861,85.98079993,1.237664161,0.229245738,-5.398853539,6.71E-08,2.22E-07,43.30724988,55.95851598,47.53718784,102.1714574,103.6139633,163.2964253
651,SPT_1640,2628.991839,-0.625137696,0.115798048,5.398516714,6.72E-08,2.22E-07,3094.123706,3005.874865,3448.193809,2056.20058,1877.576104,2291.981969
652,SPT_2134,74.30214799,1.219645608,0.2259756,-5.397244703,6.77E-08,2.24E-07,40.27298396,46.5719262,43.34273009,89.4000252,97.92088836,128.3043341
653,SPT_0013,13.71528455,2.746804332,0.509076847,-5.395657545,6.83E-08,2.25E-07,2.758423559,2.88818147,2.446767021,25.54286434,13.66337977,34.99209113
654,SPT_1473,448.5830773,-0.826875816,0.153268405,5.39495284,6.85E-08,2.26E-07,497.6196101,608.6842448,601.2056109,332.0572365,290.3468201,361.5849416
655,SPT_0345,50.86747388,1.832325227,0.340543172,-5.38059599,7.42E-08,2.44E-07,14.89548722,26.7156786,22.37044134,29.8000084,83.11889361,128.3043341
656,SPT_1366,168.6749974,0.907300618,0.168641196,-5.380065122,7.45E-08,2.44E-07,117.2330013,110.1119185,114.2989737,221.371491,192.4259318,256.6086683
657,SPT_1380,1112.730943,-0.675623804,0.125930865,5.365037418,8.09E-08,2.65E-07,1364.592135,1328.202454,1386.268287,804.6002268,766.2878822,1026.434673
658,SPT_0389,375.0873892,-0.852833723,0.159448513,5.348646463,8.86E-08,2.90E-07,417.9011692,492.7959633,537.5896684,251.1714994,265.2972906,285.7687442
659,SPT_1769,51.64662206,1.423218308,0.266659705,-5.337207983,9.44E-08,3.09E-07,29.79097444,29.24283738,24.46767021,51.08572869,81.98027863,93.312243
660,SPT_1269,410.2387603,-0.812914882,0.152586587,5.327564479,9.95E-08,3.25E-07,558.8566131,504.7097119,497.0432435,366.1143889,266.4359055,268.2726986
661,SPT_0928,96.82257632,-1.274816229,0.239318431,5.326861899,9.99E-08,3.26E-07,127.4391684,133.2173703,152.3986316,59.6000168,55.79213407,52.48813669
662,SPT_0017,18.17771616,2.382654526,0.447418105,-5.325342221,1.01E-07,3.28E-07,4.137635339,4.693294889,5.592610334,42.57144057,17.07922471,34.99209113
663,SPT_1893,42.24535979,1.527947596,0.287241901,-5.319375733,1.04E-07,3.38E-07,20.13649198,24.91056518,18.52552173,72.37144897,59.20797901,58.32015188
664,SPT_0551,292.1055652,0.94878936,0.17856865,-5.313303081,1.08E-07,3.49E-07,179.2975313,224.917132,179.3130688,429.9715498,301.73297,437.4011391
665,SPT_0552,537.8725876,0.809447719,0.152510829,-5.307477027,1.11E-07,3.60E-07,381.4899782,353.4412074,418.7466988,762.0287862,553.3668808,758.1619744
666,SPT_0276,7769.413044,-0.668466028,0.126081136,5.301871855,1.15E-07,3.70E-07,10384.08549,8115.067885,10154.78221,5662.001596,6561.838135,5738.702945
667,SPT_1509,823.7278553,-0.616466616,0.116269171,5.302064251,1.15E-07,3.70E-07,966.8274575,975.1222688,1057.352891,634.3144645,667.2283788,641.5216706
668,SPT_1213,242.0086765,-0.936329914,0.176662328,5.300110797,1.16E-07,3.73E-07,362.732698,299.6488275,290.1166611,161.7714742,162.8219423,174.9604556
669,SPT_1720,30.60303701,1.816756223,0.342938552,-5.297614439,1.17E-07,3.78E-07,15.17132958,9.025567094,13.28244954,46.82858463,40.99013931,58.32015188
