,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC10MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC10MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC10MIN.C,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF10MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF10MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF10MIN.C
18,SPT_2035,3108.182087,-1.704077257,0.08286917,20.56346477,5.83E-94,6.98E-92,4765.361652,4746.056396,4771.873952,1541.769316,1450.285376,1373.745828
19,SPT_0705,12536.34835,-1.827838017,0.089283658,20.47225737,3.81E-93,4.32E-91,18779.22361,18307.31285,21698.47552,5549.719686,5480.442768,5402.91569
20,SPT_2043,13957.89801,1.773048008,0.086763211,-20.43548159,8.09E-93,8.72E-91,6707.616834,6461.340106,5681.724158,21630.25992,21923.71863,21342.72839
21,SPT_2045,12245.90823,1.866006918,0.095925609,-19.45264599,2.77E-84,2.84E-82,5247.419572,5760.33016,4696.859707,18575.96455,18692.06214,20502.81325
22,SPT_0760,941.6073709,-2.081735714,0.107042919,19.44767325,3.05E-84,2.99E-82,1584.655852,1586.035001,1408.331968,370.4145458,373.9321291,326.2747293
23,SPT_1734,1928.173031,2.001426109,0.104433645,-19.16457198,7.32E-82,6.85E-80,805.4749602,765.6342997,717.4749629,3189.139269,3347.861094,2743.453602
24,SPT_1045,778.9283299,-2.484874192,0.131028702,18.96435025,3.36E-80,3.02E-78,1264.744687,1335.20488,1368.40503,290.8079109,224.6189526,189.7885183
25,SPT_1141,1630.579616,1.762454015,0.093009795,-18.94912275,4.49E-80,3.87E-78,725.7162862,749.2043791,741.6731067,2326.463287,2638.298911,2602.121727
26,SPT_1733,3786.566228,1.524532198,0.080848857,-18.85657083,2.60E-79,2.15E-77,1988.708036,1932.158662,1916.492987,5479.860802,5482.390331,5919.786548
27,SPT_1517,1560.595957,-1.869934728,0.099808367,18.73525013,2.55E-78,2.04E-76,2529.489374,2612.357374,2222.599506,692.0903355,677.1027963,629.9363585
28,SPT_2046,2373.971924,2.130004757,0.114254514,-18.64263116,1.45E-77,1.12E-75,808.9808359,887.2157121,925.5789994,3354.85104,4435.899719,3831.305237
29,SPT_2041,43513.55306,2.057483296,0.11050538,-18.61885188,2.26E-77,1.68E-75,18143.78362,18042.24347,13842.54815,65813.56688,72760.96013,72478.2161
30,SPT_1485,1262.266049,-1.781889126,0.095861826,18.5880991,4.01E-77,2.88E-75,2100.89606,1844.532419,1931.011873,576.7419463,561.5473814,558.8666155
31,SPT_1898,20322.33012,1.384406028,0.074774805,-18.51433807,1.58E-76,1.10E-74,11058.40868,11687.15018,10924.25201,30304.13387,29045.95716,28914.07885
32,SPT_2044,3803.642455,1.767634489,0.09605841,-18.40166302,1.27E-75,8.58E-74,1800.267212,1789.766017,1553.52083,5934.755858,5463.563887,6279.980928
33,SPT_1245,10113.20384,1.632071423,0.089276435,-18.28109989,1.17E-74,7.64E-73,4893.326118,5131.611865,4702.909243,13895.41934,16162.17758,15893.77889
34,SPT_0757,3875.389288,-1.391139616,0.077872177,17.86439858,2.23E-71,1.42E-69,5529.642572,5674.894573,5653.896293,2089.268008,2213.730139,2090.904144
35,SPT_0769,2131.206556,-1.506051538,0.086053611,17.50131705,1.40E-68,8.62E-67,3013.300232,3175.355987,3281.268296,1138.862266,1117.252073,1061.200481
36,SPT_0706,3360.300161,-1.399078584,0.08004964,17.47763751,2.12E-68,1.27E-66,5067.743438,4889.544369,4677.501192,1873.192856,1832.656945,1821.162165
37,SPT_1050,4697.799956,-1.652371558,0.094787938,17.4322977,4.69E-68,2.73E-66,7029.280936,6654.11784,7736.146565,2399.571421,2292.931042,2074.751929
38,SPT_0102,1417.227143,1.794269397,0.103298171,-17.36980808,1.40E-67,7.92E-66,711.6927831,589.2864853,584.3851722,2139.631389,2200.097197,2278.26983
39,SPT_0438,13903.42625,-1.867272982,0.107897684,17.30595982,4.24E-67,2.34E-65,20197.35036,23027.08138,22399.01179,6878.6631,5320.0934,5598.357483
40,SPT_0097,1275.994193,1.602967938,0.092689664,-17.29392326,5.23E-67,2.77E-65,656.4752396,637.480919,589.2248009,1969.045743,1939.77292,1863.965533
41,SPT_1135,3576.815062,1.765086558,0.102067227,-17.2933724,5.28E-67,2.77E-65,1674.055684,1502.79007,1661.20257,6235.31152,5050.031306,5337.499222
42,SPT_0670,4345.211895,1.30233948,0.075463617,-17.25784608,9.77E-67,5.01E-65,2471.642424,2533.493756,2496.03853,6191.44664,6309.455491,6069.194531
43,SPT_0141,2283.471601,-1.63117523,0.094802656,17.20600767,2.39E-66,1.20E-64,3519.899282,3256.410262,3591.004536,1216.844275,1032.857669,1083.813581
44,SPT_0585,839.5268142,-2.005654724,0.11727746,17.10179197,1.44E-65,7.05E-64,1377.809181,1475.406869,1192.968488,324.9250401,358.3516237,307.6996828
45,SPT_1008,10765.14796,-1.526386798,0.09000647,16.95863423,1.66E-64,7.96E-63,16272.52243,15421.12347,16321.64798,6115.089256,5313.601522,5146.903093
46,SPT_1727,2764.635009,1.494296094,0.088381254,-16.90738731,3.97E-64,1.86E-62,1521.550088,1349.444145,1451.888627,4251.64415,4129.483113,3883.799933
47,SPT_1044,8908.501854,-1.319629309,0.078196397,16.87583273,6.78E-64,3.11E-62,12451.11783,12348.72832,13404.56174,5245.914773,5016.922732,4983.765728
48,SPT_1246,2475.6636,1.445570614,0.085845316,-16.83924847,1.26E-63,5.65E-62,1296.297569,1294.677743,1385.343731,3434.457674,3675.700894,3767.50399
49,SPT_1215,1069.192894,-1.769746364,0.105133965,16.83325044,1.39E-63,6.12E-62,1639.873396,1570.700409,1764.044681,474.3905586,525.1928689,440.9554509
50,SPT_1384,375.5027082,-2.4291875,0.144475198,16.81387213,1.93E-63,8.32E-62,674.0046185,682.3893687,549.2978637,120.2222649,101.9224727,125.179661
51,SPT_0248,13019.42897,1.50669437,0.089779222,-16.78221689,3.29E-63,1.39E-61,7255.409924,6610.304719,6372.581163,17875.75108,19512.63543,20489.89148
52,SPT_0189,504.5346759,2.32105334,0.138402046,-16.77036874,4.02E-63,1.67E-61,188.4408231,132.5346928,173.016728,796.0663484,807.5895289,929.5599341
53,SPT_0582,1245.493215,-2.108619958,0.12658532,16.65769741,2.66E-62,1.08E-60,1780.108427,1988.020392,2312.132638,518.255439,397.9520749,476.4903224
54,SPT_0080,10734.52306,1.420497559,0.085316113,-16.64981579,3.04E-62,1.21E-60,5796.9656,5757.044176,5894.667824,15305.59402,14620.35674,17032.51
55,SPT_1272,451.4200534,-1.988938706,0.119663994,16.62102891,4.91E-62,1.92E-60,679.2634321,743.7277389,746.5127355,185.2072729,185.0185014,168.7906396
56,SPT_0119,6941.409236,-1.48735019,0.090402198,16.45258873,8.04E-61,3.09E-59,9964.575432,9806.471938,10971.43839,3912.097483,3375.776166,3618.096008
57,SPT_0742,1144.380556,-1.804587914,0.110750605,16.29415852,1.09E-59,4.11E-58,2038.666765,1662.707964,1650.313405,500.3845618,510.2615512,503.9490868
58,SPT_1117,10455.39116,1.154112442,0.071881263,-16.05581763,5.20E-58,1.93E-56,6556.864175,6370.427878,6480.262903,14225.21826,14393.79022,14705.78353
59,SPT_1056,2296.455512,-1.421500427,0.089361524,15.90729846,5.64E-57,2.06E-55,3284.129136,3326.511256,3433.716602,1322.444913,1269.162001,1142.769163
60,SPT_1456,9265.754639,-1.14607943,0.072069916,15.90232774,6.11E-57,2.19E-55,12707.92323,12580.93786,13039.16977,5819.407469,5755.049175,5692.040326
61,SPT_0584,1328.507251,-1.79163638,0.113027441,15.85133987,1.38E-56,4.86E-55,2054.443206,2180.798127,1960.049646,657.9732063,618.6759011,499.1034225
62,SPT_0103,776.0464775,1.64357165,0.103857283,-15.82529023,2.08E-56,7.24E-55,361.1052052,396.5087503,362.9721566,1197.348773,1114.006135,1224.337845
63,SPT_1897,23399.53874,1.199407952,0.076162729,-15.74796438,7.09E-56,2.43E-54,14727.30768,14016.91292,13738.49613,31290.28137,33205.3029,33418.93143
64,SPT_0191,2801.755312,1.349925946,0.085971173,-15.70207662,1.46E-55,4.93E-54,1588.161728,1600.274266,1532.952408,3754.508839,4113.25342,4221.381213
65,SPT_1116,23245.97401,1.252491133,0.079852658,-15.68502741,1.91E-55,6.35E-54,13282.01039,13437.48439,14393.05592,33572.87977,30993.52033,33796.89324
66,SPT_0100,794.4599271,1.750848028,0.112163716,-15.60975416,6.25E-55,2.04E-53,368.9934257,384.4601419,329.0947553,1135.613015,1205.541604,1343.056621
67,SPT_0223,687.0326233,-1.670608283,0.107813098,15.49541113,3.73E-54,1.20E-52,1064.033299,969.365315,1114.324521,310.3034133,336.2792411,327.8899507
68,SPT_1676,2316.44967,-1.506543485,0.098432176,15.30539656,7.04E-53,2.23E-51,3220.146903,3520.384319,3555.917228,1289.952409,1240.597741,1071.69942
69,SPT_2013,3639.975061,1.234188169,0.08073006,-15.28783909,9.22E-53,2.88E-51,2179.778265,2201.60936,2116.127673,4851.130849,5214.275801,5276.928418
70,SPT_0101,525.2078743,1.851934305,0.121162114,-15.28476392,9.66E-53,2.97E-51,251.5465871,228.9235603,193.5851502,794.4417232,848.4883555,834.2618696
71,SPT_1190,763.7795478,-1.793690488,0.117856658,15.21925457,2.64E-52,8.00E-51,1160.444883,1113.948616,1284.921434,393.1592986,326.5414253,303.6616292
72,SPT_0089,8946.358609,1.163867846,0.076497479,-15.21446021,2.84E-52,8.49E-51,5339.448811,5413.111172,5771.25729,12678.57507,12177.46333,12298.29598
73,SPT_1959,10413.22955,1.135658568,0.075107461,-15.12044952,1.19E-51,3.50E-50,6236.076541,6701.216946,6562.536592,14033.51248,14374.31459,14571.72015
74,SPT_0067,2648.411146,1.616499537,0.107274883,-15.06876063,2.60E-51,7.57E-50,1257.732936,1497.31343,1122.793871,4038.818249,3947.061363,4026.74703
75,SPT_0586,25165.64489,-1.22312232,0.081519402,15.00406386,6.91E-51,1.98E-49,33055.14978,35972.76348,36813.84603,15789.73233,14564.52659,14797.85115
76,SPT_0029,598.4065988,-1.734470003,0.11596021,14.95745827,1.39E-50,3.95E-49,883.4806962,898.1689925,980.0248229,313.5526637,261.6226528,253.5897648
77,SPT_1655,4102.076436,1.209156932,0.081243976,-14.88303501,4.25E-50,1.19E-48,2461.124797,2603.59475,2344.800132,5643.947947,5680.392587,5878.598402
78,SPT_2101,1867.668083,-1.332310458,0.090047304,14.79567301,1.56E-49,4.32E-48,2571.559884,2713.127554,2741.64969,1142.111516,1006.240972,1031.318884
79,SPT_1855,5894.865425,1.140852568,0.077165011,-14.78458366,1.84E-49,5.02E-48,3745.151801,3636.489091,3623.67203,8313.207152,7759.740867,8290.93161
80,SPT_1072,2535.171321,-1.650525437,0.112138594,14.71862075,4.90E-49,1.32E-47,3576.869763,3667.158277,4316.948849,1351.688167,1231.509113,1066.853756
81,SPT_0224,298.766544,-2.18125884,0.149013496,14.63799516,1.61E-48,4.28E-47,532.8931184,442.512528,494.8520402,126.7207657,105.1684113,90.45240019
82,SPT_0810,330.6570881,-1.945379795,0.13367468,14.55309109,5.58E-48,1.47E-46,521.4990221,532.3294272,520.2600912,160.8378949,124.644043,124.3720503
83,SPT_0535,1291.678387,1.316142412,0.090612488,-14.52495608,8.42E-48,2.19E-46,695.0398731,760.1576595,757.4019002,1882.940608,1846.289888,1808.240393
84,SPT_1675,2497.779257,-1.693081286,0.116750187,14.50174368,1.18E-47,3.03E-46,3420.858291,4245.491481,3803.948201,1356.562043,1104.268319,1055.547206
85,SPT_1731,4307.188042,1.6136019,0.111922405,-14.41714819,4.04E-47,1.02E-45,2112.290157,2293.616915,1903.184008,7483.023675,5855.024084,6195.989413
86,SPT_1083,780.4560276,-1.825782127,0.127698918,14.29755359,2.27E-46,5.68E-45,1310.321072,1335.20488,1019.95176,337.9220418,366.7910642,312.5453471
87,SPT_2226,595.6004266,1.493406411,0.104515925,-14.2887929,2.57E-46,6.37E-45,304.1347238,322.0264436,304.8966116,874.048358,877.7018031,890.7946197
88,SPT_2109,5484.064571,-1.183078743,0.083123676,14.23275292,5.74E-46,1.41E-44,7407.915521,7316.791304,8146.305102,3455.577802,3343.31678,3234.480918
89,SPT_1732,4054.156066,1.347027065,0.094783322,-14.21164642,7.76E-46,1.88E-44,2420.807225,2199.418703,2214.130155,5258.911775,5971.877875,6259.79066
90,SPT_2225,485.1988986,1.911637153,0.135445688,-14.1136804,3.13E-45,7.49E-44,188.4408231,244.2581528,170.5969136,714.8350883,805.6419657,787.4204481
91,SPT_1302,23916.47016,-0.980889603,0.069865759,14.03963276,8.92E-45,2.11E-43,31608.97602,31658.26633,32052.86124,16350.22802,15916.13543,15912.35394
92,SPT_0172,2439.461602,2.05157116,0.146165322,-14.0359637,9.39E-45,2.20E-43,918.539454,1116.139272,757.4019002,3283.367531,4703.365062,3857.95639
93,SPT_0729,8503.247256,-1.173643525,0.083975768,13.97597846,2.18E-44,5.06E-43,11042.63223,11787.92036,12562.46634,5426.24817,5162.340783,5037.875646
94,SPT_0081,8991.027999,1.373959552,0.098369702,-13.96730413,2.47E-44,5.66E-43,4909.979028,4884.067729,5146.945181,13853.17909,11286.12858,13865.86838
95,SPT_1057,8834.573336,-1.342889656,0.096404812,13.92969526,4.18E-44,9.49E-43,12430.95904,12625.84631,13022.23107,5606.581568,4850.081487,4471.740534
96,SPT_1136,2035.420927,1.381463793,0.099501138,-13.88389938,7.93E-44,1.78E-42,1204.26833,1145.713129,1019.95176,2708.25021,3022.618044,3111.724089
97,SPT_1665,1689.816438,-1.200385336,0.08673007,13.84047461,1.45E-43,3.23E-42,2391.007281,2323.190772,2366.578461,963.402744,1069.861369,1024.857999
98,SPT_1724,296.0669188,-2.082561437,0.150838214,13.80659044,2.33E-43,5.11E-42,501.3402364,533.4247553,406.5288154,121.8468901,112.3094763,100.9513395
99,SPT_0548,3053.257985,1.359730299,0.09907258,-13.72458752,7.23E-43,1.57E-41,1695.090939,1671.470588,1745.896073,4323.127659,4923.4397,3960.522951
100,SPT_0384,1190.243999,-1.331584893,0.097092521,13.71459794,8.30E-43,1.79E-41,1722.261476,1613.418202,1789.452732,641.7269543,721.2475616,653.3570692
101,SPT_0818,1147.586237,-1.33940185,0.098214935,13.63745595,2.40E-42,5.12E-41,1597.802886,1588.225657,1755.575331,683.9672095,658.2763523,601.6699834
102,SPT_1516,1339.720172,-1.201951872,0.08814967,13.63535304,2.47E-42,5.21E-41,1915.084644,1867.534307,1829.379669,804.1894744,838.7505396,783.3823945
103,SPT_1662,2938.430077,-1.284044532,0.094418414,13.59951396,4.03E-42,8.43E-41,3932.716155,3949.752911,4639.994069,1676.613207,1684.642144,1746.861979
104,SPT_0196,1052.606757,-1.425216547,0.104829322,13.59559067,4.25E-42,8.81E-41,1399.720905,1530.173271,1679.351178,599.4866991,540.7733742,566.1351119
105,SPT_2089,3663.692567,-1.153007013,0.084837591,13.5907561,4.54E-42,9.33E-41,4722.414674,5061.510871,5401.025691,2271.226031,2259.822468,2266.155669
106,SPT_0276,47271.43103,1.285711609,0.095347221,-13.48452106,1.93E-41,3.89E-40,29287.20979,26570.46758,26280.39405,61373.46621,65567.31095,74549.73758
107,SPT_1353,939.9346334,-1.277487524,0.094735263,13.48481524,1.92E-41,3.89E-40,1297.174038,1331.918896,1370.824845,552.3725683,564.79332,522.5241333
108,SPT_0784,1413.127154,-1.327029571,0.098417076,13.48373298,1.95E-41,3.89E-40,1900.184672,2006.640969,2163.314053,841.555854,740.0740056,826.9933732
109,SPT_0911,1803.568878,-1.196719237,0.089052737,13.43832062,3.61E-41,7.13E-40,2633.789179,2475.441369,2434.333264,1119.366763,1129.58664,1028.896052
110,SPT_0069,1180.181256,1.581291516,0.117795246,-13.4240691,4.37E-41,8.56E-40,638.0693917,605.7164059,509.3709265,1959.297992,1574.929419,1793.7034
111,SPT_2247,1592.080296,-1.298931431,0.097201346,13.36330702,9.91E-41,1.92E-39,2362.960275,2357.145941,2083.460179,930.91024,962.745395,855.2597482
112,SPT_0896,1108.026182,-1.188337254,0.089152466,13.32926958,1.56E-40,2.99E-39,1556.608846,1515.934007,1557.150552,656.3485811,676.4536086,685.6614979
113,SPT_1217,682.7950879,-1.665078518,0.12491988,13.32917159,1.57E-40,2.99E-39,1089.450898,940.886786,1098.595727,305.4295377,373.2829414,289.1246363
114,SPT_1394,981.6308222,-1.425756925,0.107181675,13.30224525,2.25E-40,4.25E-39,1464.579607,1391.06661,1444.629183,555.6218187,571.934385,461.9533296
115,SPT_0222,1268.071819,-1.380461704,0.104584581,13.1994763,8.83E-40,1.66E-38,1815.167184,1670.37526,2019.335098,750.5768427,690.7357385,662.2407871
116,SPT_2036,1340.887486,-1.272238137,0.096400189,13.19746523,9.07E-40,1.69E-38,1888.790576,1959.541863,1851.157999,799.3155988,834.2062256,712.3126515
117,SPT_0046,1011.354873,-1.501603653,0.11400343,13.17156556,1.28E-39,2.36E-38,1653.896899,1558.6518,1281.291713,537.7509414,518.0518039,518.4860797
118,SPT_0117,261.6707474,-1.850253946,0.140517676,13.16741062,1.35E-39,2.47E-38,426.8403761,408.5573588,398.0594651,116.9730145,119.4505412,100.1437288
119,SPT_2169,2637.708323,-1.100028992,0.083599866,13.15826259,1.53E-39,2.76E-38,3617.187335,3410.851515,3778.54015,1658.74233,1652.831946,1708.096664
120,SPT_RS02065,7544.102572,1.014999245,0.077286435,-13.13295465,2.13E-39,3.83E-38,5069.496376,4954.168723,4930.371794,9739.628078,10618.7636,9952.186853
121,SPT_0846,2296.492125,-1.071857432,0.081636316,13.12966443,2.23E-39,3.97E-38,3060.629555,3098.683024,3194.154978,1419.922425,1513.905773,1491.656992
122,SPT_1067,1165.460803,-1.372934354,0.104691874,13.11404893,2.74E-39,4.83E-38,1783.614302,1618.894843,1652.73322,661.2224567,700.4735544,575.8264405
123,SPT_0087,2041.656595,1.214279509,0.092654467,-13.10546109,3.06E-39,5.37E-38,1220.92124,1336.300208,1116.744335,2883.709731,2855.127611,2837.136445
124,SPT_1115,26607.25326,1.15969632,0.088793543,-13.06059293,5.53E-39,9.61E-38,15942.09363,16577.78988,16684.62013,33009.13483,39053.83511,38376.046
125,SPT_0555,205.2310681,-2.210666686,0.170404201,12.9730762,1.74E-38,3.00E-37,295.3700344,323.1217717,401.6891867,68.23425843,72.70902511,70.26213229
126,SPT_1158,1344.948126,-1.314946377,0.101676807,12.93260884,2.95E-38,5.04E-37,2050.060862,2008.831625,1710.808765,737.5798411,779.025269,783.3823945
127,SPT_1393,4382.541681,-1.120380833,0.086874479,12.89654735,4.71E-38,7.99E-37,5773.300939,6068.117339,6188.67527,2945.445489,2770.084019,2549.62703
128,SPT_1071,903.5992107,-1.553818692,0.120541825,12.89028672,5.11E-38,8.60E-37,1272.632908,1233.339373,1545.05148,510.132313,442.0968402,418.3423509
129,SPT_1334,1137.019207,-1.238826695,0.096124465,12.88773569,5.28E-38,8.82E-37,1707.361504,1540.031224,1547.471294,713.2104631,655.0304137,659.0103443
130,SPT_1333,2366.310936,-1.097651926,0.085469492,12.84261666,9.46E-38,1.57E-36,3409.464195,3050.48859,3230.452194,1473.535057,1500.272831,1533.65275
131,SPT_1189,1453.422816,-1.238838267,0.096485033,12.8396937,9.83E-38,1.62E-36,1968.54925,1932.158662,2234.698578,874.048358,828.363536,882.7185126
132,SPT_0997,307.7174627,-1.883175005,0.146838781,12.82477966,1.19E-37,1.94E-36,432.9756587,460.0377766,565.0266571,138.0931421,129.8375448,120.3339967
133,SPT_1385,781.7608773,-1.403316442,0.109483841,12.81756679,1.31E-37,2.12E-36,1107.856746,1170.905674,1136.10285,417.5286766,474.5562264,383.6150901
134,SPT_1351,2866.733576,-1.179657612,0.092073557,12.81212157,1.40E-37,2.26E-36,3755.669428,3840.220107,4359.295601,1722.102713,1825.51588,1697.597725
135,SPT_0098,418.309329,1.556889406,0.122153326,-12.74537056,3.31E-37,5.28E-36,211.2290157,219.0656079,202.0545005,581.6158219,676.4536086,619.4374192
136,SPT_1419,2076.181975,1.447236184,0.113613807,-12.7382069,3.63E-37,5.75E-36,1050.009796,1305.631023,963.0861222,2953.568615,3001.194849,3183.601442
137,SPT_1735,1042.076723,1.472672509,0.115693481,-12.72908806,4.08E-37,6.41E-36,481.1814506,533.4247553,632.7814597,1501.153685,1646.989256,1456.929732
138,SPT_2156,518.4098008,1.538270377,0.120853848,-12.72835252,4.11E-37,6.42E-36,287.4818139,237.6861846,261.3399528,836.6819784,772.5333918,714.7354837
139,SPT_0431,2089.615442,1.061728485,0.083821918,-12.66647812,9.07E-37,1.41E-35,1392.709153,1337.395536,1321.21865,2719.622586,2927.187448,2839.559277
140,SPT_1073,1013.553282,-1.505280264,0.118973578,12.65222316,1.09E-36,1.67E-35,1404.103249,1760.19216,1349.046515,495.5106862,532.9831215,539.4839583
141,SPT_1010,5531.616761,-1.176745801,0.093063632,12.64452908,1.20E-36,1.83E-35,7833.879428,7475.61387,7731.306936,3696.022332,3431.60631,3021.271689
142,SPT_1435,6654.494661,-0.971674652,0.07706893,12.60786486,1.91E-36,2.90E-35,8548.201618,8992.643205,8924.275424,4682.169829,4394.351705,4385.326188
143,SPT_2008,62830.34965,1.065642331,0.084876254,-12.55524692,3.72E-36,5.61E-35,42010.90946,41484.45417,38050.37118,81031.43114,83018.12617,91386.80579
144,SPT_1767,240.3711974,-1.870770885,0.149856995,12.48370744,9.16E-36,1.37E-34,399.6698388,396.5087503,346.033456,86.10513564,112.958664,100.9513395
145,SPT_1234,1941.456367,-1.181059188,0.094712898,12.46988757,1.09E-35,1.62E-34,2690.75966,2615.643359,2785.206349,1280.204658,1206.839979,1070.084199
146,SPT_0190,793.0860277,1.36907969,0.109963848,-12.45027088,1.39E-35,2.04E-34,472.4167612,434.8452317,412.5783514,1059.255631,1124.393138,1255.027053
147,SPT_1392,6672.630172,-0.952665869,0.076515337,12.4506525,1.39E-35,2.04E-34,9039.900696,8947.734755,8433.053106,4612.310945,4572.229141,4430.552388
148,SPT_2009,3152.93367,0.978114947,0.0789053,-12.39606137,2.74E-35,4.00E-34,2174.519452,2069.074667,2113.707859,4063.187627,4211.929954,4285.182459
149,SPT_1848,1841.531783,-1.385926798,0.111831901,12.39294683,2.85E-35,4.13E-34,3017.682577,2647.407872,2339.960503,1086.874259,934.8303228,1022.435166
150,SPT_0780,669.1476313,-1.535740381,0.12464308,12.32110422,6.97E-35,1.00E-33,975.5099354,945.2680982,1064.718326,411.0301758,315.505234,302.8540185
151,SPT_0843,501.2144018,-1.613664565,0.1313268,12.2873973,1.06E-34,1.51E-33,823.0043391,770.0156118,688.4371904,206.3274005,280.4490968,239.0527719
152,SPT_1019,746.9769019,-1.200544591,0.097717265,12.28590047,1.08E-34,1.53E-33,1040.368637,1014.273765,1073.187676,459.7689318,455.7297824,438.5326188
153,SPT_0088,1848.245839,1.395026413,0.113630711,-12.27684315,1.21E-34,1.70E-33,1072.797988,1115.043944,845.7251249,2484.051932,2805.789344,2766.066702
154,SPT_1100,495.6202422,-1.414482477,0.115342501,12.26332413,1.43E-34,1.99E-33,737.1103825,753.5856912,676.3381185,277.8109093,281.7474723,247.1288791
155,SPT_0385,356.3428949,-1.525098974,0.124480622,12.25169786,1.65E-34,2.29E-33,539.028401,537.8060674,511.7907408,198.2042745,185.6676891,165.5601968
156,SPT_0274,11694.96514,1.308681068,0.106982845,-12.23262542,2.08E-34,2.87E-33,6485.870191,6094.405212,7489.325498,15633.76831,15703.20186,18763.21976
157,SPT_1613,532.2466264,-1.332086548,0.109007348,12.22015376,2.43E-34,3.33E-33,763.4044508,733.8697865,794.909023,298.9310369,314.8560462,287.5094149
158,SPT_0950,1361.91533,-1.243471521,0.101986062,12.19256336,3.41E-34,4.64E-33,1905.443486,1801.814625,2042.323335,891.9192352,789.4122726,740.5790266
