,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.NV60min.a,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.NV60min.b,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.NV60min.c,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.NV60min.d,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.024V60min.a,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.024V60min.b,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.024V60min.c,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.024V60min.d
381,SP_0557,1901.641878,-0.945885207,0.062095857,-15.23266217,2.15E-52,1.25E-51,2343.310711,2695.241271,2431.750339,2544.466015,1239.041122,1333.852806,1303.475328,1321.99743
382,SP_1577,2904.467921,-0.921340999,0.060718881,-15.17387969,5.27E-52,3.05E-51,4026.572794,3945.004943,3618.847397,3617.382519,2142.159778,1881.752683,1972.807289,2031.215966
383,SP_0950,1594.054675,-1.069537499,0.0705213,-15.16616261,5.92E-52,3.43E-51,1984.288445,2116.783045,2328.149141,2217.92621,1073.696108,1002.593799,940.3589962,1088.641654
384,SP_0536,111.7101254,3.657486249,0.241216026,15.16270005,6.24E-52,3.60E-51,16.57025841,16.69914046,8.633433155,21.20388346,189.4142256,191.4500722,198.4037691,251.3062207
385,SP_0438,758.1387015,-1.302696524,0.086126793,-15.12533417,1.10E-51,6.34E-51,1104.683894,1061.397368,1056.156656,1083.518445,463.5939335,492.4801199,431.2474377,372.0317582
386,SP_0346,14292.43884,-0.89815862,0.05945097,-15.10755195,1.44E-51,8.29E-51,20527.78846,16905.54184,19121.61553,17883.35531,10098.60374,9814.33528,10132.06871,9856.20182
387,SP_0494,4610.169058,-0.840926598,0.055682335,-15.10221507,1.57E-51,8.96E-51,5842.396945,5494.017213,6066.425697,6276.349505,3240.971585,3438.54406,3337.675482,3184.971977
388,SP_1465,805.8876935,1.294019198,0.085793884,15.08288401,2.10E-51,1.20E-50,488.8226232,423.4902022,474.8388235,481.3281546,1189.856213,1206.639271,1176.197439,1005.928822
389,SP_0870,912.3942903,-1.24025474,0.082256507,-15.0778922,2.26E-51,1.29E-50,1437.469917,1123.51817,1292.137162,1284.955338,563.0102397,505.0755194,555.5305535,537.4574217
390,SP_2075,1684.194992,0.891961383,0.059173523,15.07365678,2.41E-51,1.37E-50,1168.203218,1121.514274,1185.658153,1255.269901,2181.926301,2137.439293,2255.064727,2168.48407
391,SP_1380,2095.924331,0.980751948,0.065114876,15.06187237,2.88E-51,1.63E-50,1318.716399,1376.67714,1535.312196,1401.576697,2890.398294,2930.949461,2686.312164,2627.452294
392,SP_0889,861.8883529,1.444840997,0.095941873,15.05954549,2.99E-51,1.69E-50,473.6332196,518.34132,440.3050909,404.9941741,1180.437826,1264.578108,1144.752313,1468.064771
393,SP_0729,986.5804098,1.571869379,0.10451431,15.03975273,4.03E-51,2.27E-50,376.9733789,551.0716353,538.1506666,511.0135914,1297.644419,1423.280142,1684.560304,1509.949141
394,SP_0099,836.4117315,1.520454635,0.101146777,15.03216097,4.52E-51,2.54E-50,396.305347,396.7715774,490.6667843,443.1611643,1259.970871,1321.257406,1365.616886,1017.543815
395,SP_2021,782.2753728,1.321195204,0.087895246,15.0314752,4.57E-51,2.56E-50,470.8715099,466.2400018,424.4771301,419.8368925,1106.137218,1114.692855,998.0083933,1257.938982
396,SP_1002,253.8204578,-1.860050891,0.123969112,-15.00414795,6.90E-51,3.86E-50,399.0670568,428.8339271,391.382303,366.8271839,121.3925424,114.6181353,119.0422615,89.4002522
397,SP_0098,3603.174248,1.088876565,0.072665771,14.98472464,9.24E-51,5.16E-50,2317.074468,2217.645854,2295.054314,2381.196113,4677.798832,5121.289431,5522.363022,4292.971953
398,SP_0004,2958.136182,-0.878203301,0.058627553,-14.97936142,1.00E-50,5.58E-50,3787.684902,3908.9348,3808.782927,3835.782518,1998.791,2053.050116,1987.781158,2284.282034
399,SP_1583,946.4061518,-1.134783895,0.075786012,-14.97352699,1.09E-50,6.07E-50,1206.867154,1352.630378,1319.476367,1333.72427,615.3346115,515.151839,607.1904028,620.8741924
400,SP_1130,541.9418241,1.304960242,0.087286852,14.95024988,1.55E-50,8.59E-50,301.0263612,346.0061904,300.7312549,288.3728151,795.3304502,754.4644293,751.6882422,797.9148493
401,SP_0673,684.6890866,-1.223280625,0.082114821,-14.89719651,3.44E-50,1.90E-49,903.0790835,978.5696312,994.2837183,954.1747558,430.1063356,450.9153016,361.6189452,404.7649214
402,SP_0185,5483.387104,-0.823276243,0.055269582,-14.89564811,3.52E-50,1.94E-49,7181.826167,6803.229825,7413.241269,6626.213582,4043.627447,3995.260717,4089.363724,3714.3341
403,SP_1983,2181.329807,-1.039024938,0.069811497,-14.88329254,4.23E-50,2.33E-49,2934.316594,2669.858577,3066.307675,3074.563102,1356.247715,1488.776219,1544.554625,1316.013949
404,SP_2026,46314.97206,0.982217797,0.066100403,14.85948268,6.04E-50,3.31E-49,28314.42906,34674.76323,32045.86497,29373.73976,59376.65054,60840.81768,66859.07541,59034.43583
405,SP_2221,1208.162862,-1.174530598,0.079044743,-14.85906023,6.08E-50,3.32E-49,1471.991289,1746.062127,1712.297576,1762.042716,724.1693047,830.0368262,740.4578402,678.2452204
406,SP_2153,335.5452643,1.602524535,0.107854985,14.85814064,6.16E-50,3.36E-49,176.7494231,144.2805736,159.7185134,192.9553395,504.4069434,508.8541393,481.4099001,515.9872824
407,SP_1144,432.3703622,1.808413694,0.121816999,14.84533113,7.46E-50,4.06E-49,198.843101,189.0342701,228.7859786,139.9456308,809.9812743,619.6936548,652.8607044,619.8182839
408,SP_1226,3111.857635,-0.904889141,0.06117577,-14.79162653,1.66E-49,9.01E-49,3855.346791,3858.837379,3990.085023,4539.751449,2229.018235,2134.920213,2130.032917,2156.869077
409,SP_0948,3700.268614,-0.700042644,0.047367068,-14.77910016,2.00E-49,1.08E-48,4424.258996,4696.466264,4614.570021,4588.520381,2839.12041,2796.178686,2818.830908,2824.203243
410,SP_2079,1754.280061,-1.031734359,0.069908092,-14.75843964,2.71E-49,1.47E-48,2306.027629,2315.8368,2441.822677,2381.196113,1040.20851,1086.982976,1179.940906,1282.224877
411,SP_0313,644.867818,1.284174367,0.087162242,14.73314985,3.95E-49,2.13E-48,375.592524,359.3655028,365.4820036,402.8737858,829.8645355,1007.631959,945.5998505,872.5323827
412,SP_1364,2415.147613,-0.869579022,0.059043323,-14.72781296,4.27E-49,2.30E-48,3279.530311,3061.28643,3017.384888,3133.933976,1842.864372,1603.394355,1701.780253,1681.006317
413,SP_0097,2564.991363,1.071209968,0.072735761,14.72741815,4.30E-49,2.31E-48,1822.728425,1620.484591,1542.506724,1619.976696,3239.925097,3801.291565,3670.095382,3202.922421
414,SP_0336,5248.994905,-0.713828736,0.048520405,-14.7119285,5.40E-49,2.89E-48,6244.225712,6599.500312,6522.558748,6734.353387,3978.745226,3812.627425,4069.897694,4030.050739
415,SP_0255,366.9402146,1.515082447,0.103336951,14.66157485,1.14E-48,6.06E-48,183.6536974,193.0420638,200.0078681,175.9922327,539.9875162,599.5410156,536.8132168,506.484106
416,SP_0177,430.8632975,1.510744409,0.103321498,14.62178186,2.04E-48,1.09E-47,248.5538762,219.0927229,187.0577184,237.4834948,654.0546465,694.0065117,625.9077395,580.7496698
417,SP_0192,1228.254271,1.244206296,0.085152,14.61159217,2.37E-48,1.26E-47,745.6616286,835.6249888,687.7968413,623.3941738,1761.238352,1769.653628,1563.271962,1839.39259
418,SP_RS04700,1772.07222,-0.991950088,0.068007324,-14.58593027,3.45E-48,1.83E-47,2510.39415,2268.411241,2365.560684,2296.380579,1088.346932,1175.150772,1314.70573,1157.627675
419,SP_1249,2815.710789,-0.967555044,0.066367842,-14.57867268,3.84E-48,2.03E-47,3489.420251,3856.833482,3437.545301,4128.39611,1836.585448,2005.187598,1837.293771,1934.424355
420,SP_2222,619.7332079,-1.148845586,0.07883999,-14.57186361,4.24E-48,2.24E-47,832.6554852,814.9180547,900.7548591,875.720387,383.014401,387.9383042,361.6189452,401.2452264
421,SP_1691,99.59559404,4.236508894,0.290825653,14.56717745,4.54E-48,2.39E-47,11.04683894,14.02727799,1.438905526,4.240776692,158.0196026,219.1599511,210.3828646,178.4485349
422,SP_0044,225.3397674,-4.904288929,0.33685279,-14.55914593,5.11E-48,2.68E-47,447.3969771,364.0412621,430.2327522,515.2543681,4.185949738,8.816779641,12.72778896,20.06226132
423,SP_1278,346.5255911,-1.725203556,0.118651336,-14.54011066,6.75E-48,3.53E-47,544.0568179,477.5954173,528.078328,591.5883486,121.3925424,163.7401933,160.9690957,184.7839858
424,SP_0624,832.0549436,-1.074257265,0.074391742,-14.44054459,2.88E-47,1.50E-46,1148.87125,1078.096508,1126.663027,1168.333979,528.4761544,496.2587398,588.4730661,521.2668248
425,SP_1776,5763.516483,1.017798588,0.070653702,14.40545313,4.78E-47,2.49E-46,3715.880449,3782.021332,3423.156246,4321.351449,7230.181685,8246.208044,7292.274381,8097.058275
426,SP_2220,1023.245174,-1.122103783,0.077904069,-14.40366074,4.91E-47,2.55E-46,1241.388526,1531.645163,1474.878164,1357.048542,688.5887319,625.9913545,642.3789958,624.0419179
427,SP_0972,1416.356933,-0.939289403,0.065275213,-14.38967962,6.01E-47,3.12E-46,1764.732521,1915.725394,1815.898774,1948.63689,1051.719872,949.6931213,959.8250264,924.6238682
428,SP_1471,1178.033136,1.459812111,0.101455037,14.38875938,6.09E-47,3.15E-46,586.8633188,760.8128396,577.0011158,564.0233001,1646.124734,1671.409512,2045.430555,1572.599712
429,SP_1115,1331.377534,-1.005728776,0.069981679,-14.37131528,7.83E-47,4.04E-46,1662.549261,1798.163445,1808.704246,1851.099026,827.7715607,911.9069229,830.3010564,960.5247569
430,SP_2229,2059.695706,-0.855501655,0.059543296,-14.36772429,8.25E-47,4.25E-46,2513.155859,2808.795426,2708.0202,2576.271841,1471.361333,1522.783798,1392.569851,1484.607338
431,SP_1623,7080.324439,-0.731311884,0.051121733,-14.30530314,2.03E-46,1.04E-45,8910.656461,8177.235103,8978.770481,9304.264063,5372.666489,5269.915145,5304.493223,5324.594548
432,SP_1507,14882.14262,-0.692239901,0.048418635,-14.29697258,2.29E-46,1.17E-45,18046.39227,19051.71537,17944.59081,18506.74949,10703.47348,11854.79,11604.74876,11344.68082
433,SP_1576,1744.67373,-0.816575724,0.057134955,-14.2920517,2.45E-46,1.25E-45,2169.322997,2178.235882,2305.126652,2253.972812,1321.71363,1221.75375,1269.035429,1238.22869
434,SP_1748,3721.880373,-1.038926427,0.072718009,-14.28705825,2.64E-46,1.34E-45,5196.156867,4977.67979,5331.144973,4514.306789,2495.872531,2674.003311,2456.46327,2129.415456
435,SP_0838,15712.26132,-1.057445391,0.074122309,-14.26622297,3.55E-46,1.81E-45,23069.94228,19632.84546,18412.23511,23845.88734,10135.2308,9630.442448,10358.92283,10612.58427
436,SP_0592,1544.834064,-0.985866731,0.069202978,-14.24601599,4.75E-46,2.41E-45,2188.654965,2069.357486,1945.400271,2010.128152,948.1176156,1132.326414,989.7727651,1074.914843
437,SP_RS02605,114.3014063,2.851378703,0.200336813,14.23292433,5.72E-46,2.90E-45,26.23624249,28.05455598,21.58358289,33.92621354,196.7396377,175.0760529,221.6132666,211.1816981
438,SP_1260,1067.979583,1.002835489,0.070511174,14.22236265,6.66E-46,3.36E-45,642.0975135,712.0513494,745.3530624,744.2563095,1453.571046,1471.14266,1343.904776,1431.459944
439,SP_2170,1569.658354,-0.90595392,0.063699672,-14.22226981,6.67E-46,3.36E-45,1869.677491,2138.157945,2128.141273,2046.174754,1098.811806,1141.143194,1067.636886,1067.523484
440,SP_1906,9023.058833,-0.784043374,0.055294054,-14.17952425,1.23E-45,6.18E-45,10364.69664,11653.32818,11672.40163,11984.43493,6416.014461,6904.797999,6661.874481,6526.922349
441,SP_0589,1614.169344,-0.838898753,0.059282301,-14.15091417,1.84E-45,9.26E-45,2098.899399,2073.36528,2113.752217,1993.165045,1151.136178,1153.738593,1224.113821,1105.18422
442,SP_0603,495.8214627,1.351513395,0.0955274,14.14791358,1.92E-45,9.64E-45,254.0772957,296.5767346,283.4643886,275.650485,739.8666162,659.9989331,785.3794483,671.5578
443,SP_0590,3070.916688,-0.83106264,0.058751852,-14.14530111,2.00E-45,9.98E-45,3826.348838,3904.259041,4005.912984,4007.533974,2023.906698,2147.515613,2353.143571,2298.712784
444,SP_1504,3789.052303,0.691834147,0.049052983,14.10381403,3.60E-45,1.79E-44,2887.367528,2994.489868,2918.100406,2771.347568,4666.28747,4716.977108,4769.926087,4587.922391
445,SP_0604,1446.898122,0.990335659,0.070269074,14.09347815,4.17E-45,2.07E-44,1063.258248,953.8549033,859.0265989,998.702911,1881.584407,1930.874741,2025.964525,1861.918638
446,SP_0245,215.6643365,1.922393012,0.136445228,14.08911866,4.43E-45,2.20E-44,69.04274339,90.84332413,106.4790089,91.17669888,310.806768,353.9307256,367.6084929,335.4269305
447,SP_2084,493.310507,1.452583159,0.103188385,14.07700259,5.26E-45,2.61E-44,236.1261824,256.4987975,246.0528449,324.419417,801.6093748,652.4416934,682.8084431,746.5273028
448,SP_0910,1751.101527,1.413069954,0.100592974,14.04740213,7.99E-45,3.95E-44,922.4110516,1041.358399,949.677647,896.9242704,2777.377651,2015.263918,2377.101762,3028.69752
449,SP_1602,826.0086238,-1.261010478,0.089852554,-14.03421971,9.62E-45,4.75E-44,1141.966976,1090.787855,1142.490987,1308.27961,438.478235,440.838982,486.6507544,558.5755915
450,SP_0011,1420.725433,-0.858250026,0.061177269,-14.02890391,1.04E-44,5.11E-44,1893.152024,1824.214104,1764.098175,1846.858249,1051.719872,1002.593799,950.8407048,1032.326534
451,SP_0947,431.3250944,-1.411248539,0.100742232,-14.00850968,1.38E-44,6.79E-44,611.7187064,590.4816068,588.5123601,723.052426,210.3439743,265.7629292,217.8697993,242.8589528
452,SP_1924,2951.632928,-1.10514417,0.07921598,-13.95102564,3.10E-44,1.52E-43,4124.61349,3697.857664,4188.653986,4132.636887,1630.427423,1730.60789,2162.226736,1946.039348
453,SP_1111,875.7939097,1.024993701,0.073472758,13.95066318,3.12E-44,1.52E-43,546.8185276,586.4738131,631.6795258,538.5786399,1165.787002,1122.250094,1205.396484,1209.367191
454,SP_1071,326.9554813,-1.498021022,0.107642185,-13.91667231,5.02E-44,2.45E-43,434.9692833,469.5798299,482.0333511,547.0601933,195.6931502,163.7401933,161.7177892,160.8500601
455,SP_0905,4964.617889,0.790337181,0.05685322,13.90136186,6.21E-44,3.03E-43,3818.063709,3643.752449,3538.268688,3543.168926,5994.280025,6128.92139,6850.545235,6199.942687
456,SP_0447,1718.048404,-0.817707258,0.058850018,-13.8947664,6.81E-44,3.31E-43,2282.553096,2061.341899,2238.936998,2196.722327,1233.808685,1210.417891,1280.265831,1240.340507
457,SP_RS04695,3453.036971,-0.891711399,0.064302961,-13.86734586,9.99E-44,4.84E-43,4469.827207,4305.706377,4375.711704,4802.679604,2463.431421,2448.54566,2592.725481,2165.668314
458,SP_0527,1486.416957,0.857997973,0.061947019,13.85051263,1.26E-43,6.11E-43,1070.162522,1060.061437,1041.767601,1051.71262,2057.394296,1851.523725,1855.262414,1903.451039
459,SP_1157,4327.057424,-0.645663623,0.046638896,-13.84388746,1.39E-43,6.68E-43,5230.678239,5196.104547,5244.810642,5455.759215,3454.455021,3301.254206,3389.335331,3344.062189
460,SP_2157,135.0411011,2.536890695,0.183539015,13.82207859,1.88E-43,9.03E-43,42.8065009,38.74200588,27.33920499,48.76893196,269.9937581,212.8622513,203.6446234,236.1715324
461,SP_0412,1143.106098,-0.973384593,0.070644514,-13.77862964,3.43E-43,1.65E-42,1503.750951,1437.462011,1470.561447,1651.782522,730.4482293,818.7009667,801.1020111,731.0406449
462,SP_0742,6892.95164,0.893003006,0.064848326,13.77064076,3.83E-43,1.84E-42,5283.150724,4343.112452,4621.764549,5052.885429,9449.781533,9024.603732,8932.66177,8435.652931
463,SP_0526,1112.029187,0.998716578,0.072688612,13.73965673,5.88E-43,2.81E-42,799.5149684,753.4652178,689.2357469,712.4504843,1505.895418,1563.089076,1504.125178,1368.457404
464,SP_0419,4718.330531,-0.861391926,0.062840196,-13.70765807,9.14E-43,4.36E-42,6100.616806,5438.576066,6639.110096,6185.172806,3503.639931,3238.277208,3284.518246,3356.733091
465,SP_0252,218.4607515,1.881266731,0.137305635,13.70130752,9.97E-43,4.75E-42,100.8024053,106.874499,67.62855971,89.05631054,373.5960141,332.5185465,324.1842718,353.0254053
466,SP_0945,7774.459137,-0.877612831,0.064076879,-13.69624807,1.07E-42,5.08E-42,9356.672584,10762.26205,10139.96724,10033.67765,4873.491982,5602.433692,5554.556841,5872.611055
467,SP_0791,822.0000875,1.062960774,0.077669341,13.68571897,1.24E-42,5.86E-42,526.1057046,535.7084261,490.6667843,578.8660185,1067.417183,1162.555373,1043.678695,1171.002516
468,SP_RS04295,370.0375194,-1.466315038,0.10736032,-13.65788623,1.81E-42,8.57E-42,608.9569967,495.630489,513.6892727,561.9029117,175.809889,215.3813312,176.6916585,212.2376066
469,SP_1970,8393.277972,0.860100827,0.063062535,13.63885586,2.35E-42,1.11E-41,5571.749391,5719.121626,5921.096239,6638.935912,11213.11286,10986.96697,11157.03006,9938.210713
470,SP_RS04535,768.6865498,-1.176645637,0.086455983,-13.60976534,3.50E-42,1.65E-41,1071.543377,1022.655362,1044.645412,1134.407765,442.6641848,502.5564395,407.2892468,523.7306113
471,SP_0867,2698.543003,-0.893451361,0.065705355,-13.59784688,4.12E-42,1.94E-41,3312.670828,3303.089984,3463.445601,3971.487372,1893.095769,1914.500722,1793.86955,1936.184202
472,SP_0743,306.578236,1.408391732,0.103672398,13.5850213,4.91E-42,2.31E-41,165.7025841,167.6593703,162.5963244,173.8718444,440.5712099,458.4725413,434.9909051,448.7611085
473,SP_0310,96.83611887,2.992082539,0.220702828,13.55706477,7.20E-42,3.37E-41,24.85538762,16.69914046,20.14467736,25.44466015,189.4142256,152.4043338,178.1890455,167.5374805
474,SP_1662,4460.764462,-0.765591796,0.056476496,-13.55593651,7.31E-42,3.41E-41,5620.079312,5902.812171,5554.17533,5392.147564,3558.057277,3109.804133,3202.161964,3346.877945
475,SP_2010,2748.355339,0.750242009,0.055498066,13.51834515,1.22E-41,5.68E-41,1919.388266,2112.775252,1987.128531,2179.75922,3384.340363,3436.02498,3488.911562,3478.514537
476,SP_1207,808.3440254,-1.018878228,0.075715911,-13.45659335,2.82E-41,1.31E-40,1079.828507,1121.514274,1089.251483,1041.110678,474.0588078,546.6403377,577.2426641,537.1054522
477,SP_2081,1670.485914,-1.005093815,0.07489725,-13.41963583,4.64E-41,2.15E-40,2207.986933,2262.39955,2040.368036,2421.483491,1128.113454,981.18162,1231.600755,1090.753471
478,SP_0148,4674.926753,0.686407294,0.051154284,13.41837354,4.72E-41,2.19E-40,3677.216513,3549.569297,3728.204217,3367.176694,5634.288347,5753.578486,5984.306892,5705.073574
479,SP_0974,761.7492933,-1.38448304,0.103208953,-13.41436956,4.98E-41,2.30E-40,1351.856916,1038.686537,1067.6679,952.0543674,469.8728581,401.7932436,372.1006538,439.961871
480,SP_0816,909.9319725,1.218864701,0.090902435,13.40849341,5.39E-41,2.49E-40,642.0975135,529.0287699,492.1056898,515.2543681,1412.758037,1328.814646,1185.930454,1173.466302
481,SP_1230,1367.05959,0.886102907,0.066102127,13.40505894,5.65E-41,2.60E-40,944.5047295,953.1869377,935.2885918,1007.184464,1907.746593,1692.821691,1807.346033,1688.397676
482,SP_1243,12945.61269,0.739363709,0.055397042,13.34662805,1.24E-40,5.70E-40,9532.041152,9443.697915,9174.461632,10646.46989,16486.36304,16167.45478,16692.86957,15421.5435
483,SP_1299,39387.93492,-1.027883329,0.077053736,-13.33982469,1.36E-40,6.23E-40,53958.28481,51956.36971,55097.13149,50503.40963,29275.48598,28581.48052,22944.46003,22786.85719
484,SP_RS03410,551.2716751,-1.212319961,0.090884856,-13.33907549,1.37E-40,6.28E-40,780.1830003,822.2656765,752.54759,727.2932027,311.8532555,356.4498055,294.236533,365.3443377
485,SP_1032,4052.788158,-0.873147869,0.065710979,-13.28770149,2.73E-40,1.25E-39,5223.773965,5290.287699,5046.241679,5432.434943,2621.451023,2879.308323,2706.526888,3222.280744
486,SP_0515,2643.683146,-1.124792799,0.084883471,-13.2510227,4.45E-40,2.03E-39,2862.512141,3815.419613,3739.715462,4094.469896,1650.310684,1685.264451,1641.884776,1659.888147
487,SP_0047,497.0938223,-2.775215643,0.209575578,-13.2420756,5.01E-40,2.28E-39,1059.115684,615.8643003,802.9092834,1005.064076,137.0898539,129.7326147,128.7752766,98.19948962
488,SP_0593,2929.280936,-0.752804851,0.056950606,-13.21855739,6.86E-40,3.11E-39,3639.933431,3788.033023,3597.263814,3695.836887,2126.462467,2020.302078,2266.295129,2300.120662
489,SP_1051,877.4847505,1.052925029,0.079731674,13.20585629,8.12E-40,3.68E-39,508.1545913,593.1534693,627.3628092,544.939805,1252.645459,1202.860651,1097.584625,1193.176594
490,SP_1397,9171.174296,-0.667789596,0.050568172,-13.20572933,8.13E-40,3.68E-39,11176.6393,10691.45769,11732.83566,11443.7359,6917.281942,6953.920057,7499.662472,6953.861349
491,SP_0486,656.3928407,-1.320524094,0.10012601,-13.1886219,1.02E-39,4.60E-39,951.4090039,947.1752471,1043.206506,805.7475715,414.4090241,398.0146238,304.7182416,386.4625075
492,SP_1102,3589.768702,0.937033543,0.071067726,13.18507851,1.07E-39,4.81E-39,2488.300472,2810.799323,2228.864659,2294.260191,5040.929972,4666.59551,4620.187393,4568.212099
493,SP_1246,646.5811688,-1.141950449,0.086882358,-13.14364017,1.85E-39,8.32E-39,860.2725826,854.9959918,859.0265989,1000.823299,356.8522152,389.1978441,413.2787945,438.2020236
494,SP_0055,325.0135935,-1.689422564,0.128546204,-13.14253174,1.88E-39,8.42E-39,499.8694621,388.75599,571.2454937,527.9766982,177.9028639,157.4424936,134.0161308,142.8996157
495,SP_1467,1045.117593,1.083717858,0.082499308,13.13608422,2.05E-39,9.15E-39,611.7187064,752.7972521,582.7567379,725.1728144,1345.782841,1442.173241,1435.994072,1464.545076
496,SP_0348,4033.939726,-0.947687105,0.072226767,-13.12099574,2.50E-39,1.11E-38,4998.694621,5745.840251,5816.056135,4692.41941,2785.749551,2830.186265,2535.076084,2867.495491
497,SP_1505,2558.706614,0.798778268,0.060957264,13.10390613,3.13E-39,1.39E-38,2024.333236,1921.737085,1824.532207,1681.467958,3346.666815,3242.055828,3175.957693,3252.90209
498,SP_0010,1640.416845,-0.95882829,0.073803586,-12.99162197,1.37E-38,6.07E-38,2152.752739,2369.942015,2141.091422,2001.646599,977.4192638,1173.891232,1132.773218,1173.818272
499,SP_1926,2010.337054,-0.892677114,0.068926322,-12.95117879,2.31E-38,1.03E-37,2794.850252,2331.200009,2579.957608,2767.106792,1399.1537,1309.921547,1447.224474,1453.282052
500,SP_0520,1660.584652,0.966872779,0.074731448,12.93796388,2.75E-38,1.22E-37,1249.673655,1201.002182,1018.745112,1007.184464,2348.317803,2138.698833,2142.012013,2179.043155
501,SP_RS11120,413.0850364,1.764984848,0.136706955,12.91071729,3.92E-38,1.73E-37,161.5600195,251.1550726,187.0577184,127.2233008,631.031923,711.640071,646.8711566,588.1410292
502,SP_2139,336.7152104,1.31931977,0.102387376,12.88557068,5.43E-38,2.39E-37,212.6516496,186.3624076,184.1799073,186.5941745,505.4534309,448.3962217,489.6455283,480.4383632
503,SP_1709,7218.714501,-0.623928622,0.048533813,-12.85554505,8.01E-38,3.53E-37,8648.294037,8443.085419,8954.309087,8981.965034,5916.839955,5709.494587,5668.358249,5427.369641
504,SP_1925,2338.945745,-0.919976324,0.071574791,-12.8533567,8.24E-38,3.62E-37,3033.738144,2742.66683,3011.629265,3477.436888,1641.938785,1502.631159,1614.183118,1687.341768
505,SP_0461,511.0033067,1.211152102,0.094255593,12.84965764,8.64E-38,3.79E-37,309.3114904,279.2096286,351.0929483,296.8543685,663.4730335,702.8232914,776.3951266,708.8665666
506,SP_1865,4939.629289,0.686784458,0.053605168,12.81190755,1.41E-37,6.16E-37,3869.155339,3888.895831,3532.513066,3840.023295,6214.042386,6078.539792,6315.229405,5778.635199
507,SP_0254,7244.588824,-0.714895099,0.056032603,-12.7585559,2.79E-37,1.22E-36,8867.849961,8531.25688,9101.077451,9543.867946,5179.066313,5263.617446,5770.18056,5699.794032
508,SP_0938,1077.723496,-0.93360121,0.073290598,-12.73834888,3.62E-37,1.58E-36,1295.241866,1518.953817,1345.376667,1505.475726,701.1465811,739.3499499,741.2065336,775.036832
509,SP_1491,8701.321532,-0.825168179,0.064966378,-12.70146512,5.80E-37,2.53E-36,10926.70457,10358.81081,10452.20974,12790.1825,6249.622959,6088.616112,6435.02036,6309.4052
510,SP_0554,1524.555931,-1.024039757,0.080726924,-12.68523191,7.14E-37,3.10E-36,1727.44944,2237.684822,2152.602667,2067.378637,950.2105905,963.5480608,1009.987489,1087.585745
511,SP_RS05450,499.2220329,-1.117275778,0.088137504,-12.6765081,7.98E-37,3.46E-36,686.2848693,746.7855616,682.0412192,614.9126204,326.5040796,297.2514279,331.6712065,308.3252792
512,SP_0550,2005.51676,-0.805332583,0.063758358,-12.63101196,1.42E-36,6.16E-36,2435.827987,2733.983277,2497.939993,2531.743685,1417.990474,1467.36404,1576.748444,1382.536184
513,SP_0528,119.766222,2.265489889,0.17953447,12.61869038,1.67E-36,7.19E-36,51.09163011,38.07404026,30.21701604,44.52815527,217.6693864,186.4119124,196.9063822,193.2312538
514,SP_1019,610.3202733,-1.064056033,0.085024446,-12.51470705,6.20E-36,2.67E-35,755.3276126,875.0349603,886.3658039,786.6640764,359.9916775,416.907723,390.8179905,411.4523418
515,SP_0648,6831.811708,0.587396257,0.046937795,12.51435557,6.23E-36,2.68E-35,5196.156867,5513.388216,5526.836125,5599.945622,8110.277617,8261.322523,8427.293679,8019.273016
516,SP_1661,10388.2492,-0.665679987,0.053197515,-12.5133662,6.31E-36,2.71E-35,12300.65516,13404.06607,13137.20745,12132.86212,8398.061662,7858.26974,7636.673377,8238.198043
517,SP_1470,1086.602591,1.22843259,0.098234105,12.50515381,7.00E-36,3.00E-35,669.7146108,681.324931,713.6971408,517.3747565,1413.804524,1522.783798,1796.864324,1377.256641
518,SP_2017,2389.259913,-1.077933286,0.0862937,-12.49144822,8.31E-36,3.55E-35,3416.234943,2775.397145,3167.031062,3621.623295,1748.680503,1495.073919,1537.06769,1352.970746
519,SP_2175,4802.468424,0.679733857,0.054479995,12.47676061,1.00E-35,4.27E-35,3668.931384,3532.870157,3617.408492,3965.126207,5790.214975,5640.21989,6119.071717,6085.90457
520,SP_0450,482.3398872,-1.042893946,0.083843042,-12.4386463,1.61E-35,6.87E-35,650.3826427,647.92665,625.9239037,674.2834941,320.2251549,331.2590065,291.2417592,317.4764861
521,SP_1890,11000.4413,-0.611203097,0.049166764,-12.43122472,1.77E-35,7.52E-35,13390.14965,13192.98893,12534.30604,14089.98056,8739.216565,8418.765017,8782.923077,8855.200571
522,SP_1493,271.3428799,1.607176396,0.129607724,12.40031341,2.60E-35,1.10E-34,157.4174549,133.5931237,115.1124421,122.9825241,384.0608885,483.6633403,411.0327141,362.8805512
