"","Gene","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN20min.b","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN20min.c","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC20min.a","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC20min.b","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC20min.c"
"356","SPT_0526",744.514389880759,-0.100013872657904,0.150313032780602,0.665370598994463,0.505813485168084,0.998951180742606,713.518336593815,713.886448076832,713.949865623077,829.896797367578,751.320501742493
"357","SPT_0528",5098.18775298447,-0.325134769833155,0.186006451444137,1.74797576809212,0.080468223487557,0.998951180742606,4781.30844109257,4069.52137010408,5420.06939652186,6932.28686481939,4287.75269238447
"358","SPT_0529",1446.4305620107,-0.0287828716308053,0.155452156631186,0.185155820636785,0.853106819898292,0.998951180742606,1334.08536223492,1524.84179356859,1423.14006547533,1653.90780184602,1296.17778692861
"359","SPT_0530",1047.85169169096,0.00864937167985283,0.15210026095166,-0.0568662514168974,0.95465173825877,0.998951180742606,1035.83870982551,1066.5291513437,1128.04078768446,1094.75747737851,914.092332222622
"360","SPT_0531",1099.99318816392,-0.094093620257,0.156892173829057,0.599734314087077,0.548683315777665,0.998951180742606,987.022553713655,1127.9651623658,1166.11811385103,1233.66218956202,985.1979213271
"361","SPT_0532",8050.63486865548,-0.0345588380180313,0.1533205208783,0.225402560727424,0.821666119726624,0.998951180742606,9143.33291119703,6723.55704625891,7722.55771315628,8298.96797367578,8364.7586989894
"362","SPT_0533",4125.82852810831,0.0585873446610344,0.124299495988143,-0.471340162687569,0.637397839231531,0.998951180742606,4247.6742961986,4205.90931457314,4170.65713168147,3870.49740389304,4134.40449419529
"363","SPT_0534",5074.38164017181,-0.164573911863154,0.125808192939861,1.30813350082711,0.190828032383884,0.998951180742606,4744.52914539186,4718.28564649748,4982.18014560637,5550.30269445125,5376.61056891207
"364","SPT_0535",1124.60607317204,0.053524421412262,0.140552672470826,-0.38081397152638,0.703341291274329,0.998951180742606,1183.62460709564,1115.67796016138,1100.67270950224,1047.67113426545,1175.38395483546
"365","SPT_0536",3252.65854106802,-0.0648457890288089,0.147121783541197,0.440762662523398,0.659384826638282,0.998951180742606,2763.79689329169,3570.6609606046,3203.25506376221,3331.35877524858,3394.22101243302
"366","SPT_0538",2066.2801168484,0.00243258863360455,0.142715649793843,-0.0170450026827367,0.986400714028679,0.998951180742606,1862.3697913906,2276.81856847912,2094.25293916103,2112.9996471983,1984.95963801295
"367","SPT_0539",19644.3701812134,0.00690714500195603,0.128954067487153,-0.0535628316078061,0.95728347005967,0.998951180742606,18772.8212401107,20630.2125012221,18550.7973417729,21102.921824693,19165.0979982683
"368","SPT_0542",1541.76675131491,-0.0935353086265088,0.146687035284546,0.63765218545093,0.523700117146543,0.998951180742606,1479.8651161032,1485.52274651444,1620.66619496438,1391.40143899075,1731.3782600018
"369","SPT_0544",736.647421247945,0.0652424572806433,0.144260787790988,-0.45225357687059,0.65108631516302,0.998951180742606,774.371353116811,738.460852485674,727.038946492833,716.889573896248,726.476380248157
"370","SPT_0545",2398.07972939421,0.00355113833997016,0.129053129220383,-0.0275168712407267,0.978047483638192,0.998951180742606,2496.97982084471,2305.07913354929,2319.1471468323,2437.89541467837,2431.29713106636
"371","SPT_0548",6888.25142478102,-0.0706844919741339,0.166192526068006,0.425316911936279,0.670605666653162,0.998951180742606,5690.0914021338,7685.64497886504,7127.59949180372,7852.82487267959,6085.09637842295
"372","SPT_0549",5362.01404327845,-0.0231547067768343,0.164288151249055,0.140939602769847,0.887917655903615,0.998951180742606,5827.17786792737,4793.23757994445,4792.98343121626,4962.9005641159,6433.77077318828
"373","SPT_0550",37129.1025647639,-0.0614906286263019,0.146782062867694,0.418924679384892,0.675271179925935,0.998951180742606,39345.8218261545,33020.6272041597,36331.7187451157,34288.275054926,42659.0699934634
"374","SPT_0551",2232.23876822808,-0.27930451475207,0.151986410983806,1.83769399477319,0.0661075092698075,0.998951180742606,1703.8844626439,2257.15904495205,2395.30179916542,2415.52940169967,2389.31913267938
"375","SPT_0552",8597.98293237297,-0.0163312625511613,0.120825806520116,0.135163695749404,0.892482450230875,0.998951180742606,8834.38682731104,8243.48395894573,8630.4639589403,8670.95008426891,8610.62983239885
"376","SPT_0554",572.135484559953,-0.0800515583229386,0.159395405108713,0.502219987259611,0.615512784883453,0.998951180742606,590.47487461325,514.83377236522,550.931312972474,585.047813179697,619.389649669125
"377","SPT_0556",642.658218010094,-0.157445011293583,0.18958539615233,0.830470144267219,0.406273021141966,0.998951180742606,714.1870510611,484.115766854169,731.798612263654,679.220499405805,603.969160465744
"378","SPT_0557",1383.49952204272,-0.169779037178143,0.158282271890825,1.07263457334785,0.283435106182239,0.998951180742606,1223.74747513278,1350.36352226582,1468.35689029813,1636.25042317863,1238.77929933825
"379","SPT_0559",907.036666727115,0.00743894215996031,0.148707201067262,-0.0500240883196746,0.960103192646067,0.998951180742606,973.648264367942,844.13079144369,860.309588075808,955.852765194998,901.241924553138
"380","SPT_0560",1116.56238471572,0.0210379117084579,0.541994800472691,-0.0388157076232283,0.969037321399829,0.998951180742606,1586.19071640162,665.966359479592,928.13482531,907.589263504117,1494.9307588833
"381","SPT_0561",2931.65699119483,0.143942019343553,0.126785125146944,-1.13532261120319,0.256240171665024,0.998951180742606,3207.82329956938,3009.13581986259,2773.69522794565,2755.72823069149,2911.90237790505
"382","SPT_0562",4260.23951638104,-0.102226029828113,0.12904906565516,0.792148546826966,0.428274065992385,0.998951180742606,4159.40398651689,4000.71303775932,4121.87055753056,4688.62261548236,4330.58738461608
"383","SPT_0563",925.460814383574,0.0651875361564772,0.148724599013528,-0.438310384353752,0.661161299260244,0.998951180742606,1025.13927834894,873.620076734299,923.37515953918,938.195386527602,866.974170767848
"384","SPT_0564",3029.27558577384,0.0243146625992662,0.189848966754038,-0.128073715727763,0.898090636533323,0.998951180742606,3141.6205673081,2979.64653457198,2855.79946249231,2310.76228827313,3858.5490762237
"385","SPT_0565",15298.3091574171,-0.0347663915250624,0.189331756689292,0.183626836474753,0.854306208634772,0.998951180742606,17246.8148257648,12907.7059157438,12398.9293329874,14646.2070253155,19291.8886872739
"386","SPT_RS11220",1618.420319896,0.205804532651357,0.150498043486473,-1.36748975523961,0.17147184624873,0.998951180742606,1674.46102608333,1845.53777110396,1480.25605472518,1369.03542601205,1722.81132155548
"387","SPT_RS11225",991.224572872405,0.218403593732168,0.191596989976006,-1.13991140340733,0.254323213710455,0.998951180742606,1149.52016926407,1016.15162230558,899.576830685077,727.484001096685,1163.39024101061
"388","SPT_0568",7835.89468140182,-0.193173820076471,0.222072730659158,0.869867360585385,0.384372894352362,0.998951180742606,9477.69014483986,4949.28504794059,9803.72157144755,7283.08012101164,7665.69652176947
"389","SPT_0569",5067.2892950193,0.101124580341424,0.172653593897264,-0.585707937256126,0.558071799288748,0.998951180742606,6353.45615368119,4205.90931457314,5264.19034252749,4831.05880339935,4681.83186091531
"390","SPT_RS02835",11538.8410668663,-0.0404005003003199,0.156225481728262,0.258603781235844,0.795940965468289,0.998951180742606,10046.7661565,12645.9885087896,13263.9985868341,11374.883337536,10362.5687446718
"391","SPT_0570",4290.7481861702,0.0989950442965904,0.122673122124246,-0.80698234937174,0.419676652342189,0.998951180742606,4478.38078741216,4459.02567998421,4036.19657365579,4209.51907430703,4270.61881549182
"392","SPT_0571",610.423760486923,-0.341241013111477,0.175083793132295,1.94901542288173,0.0512935829170934,0.998951180742606,533.634144893968,517.291212806104,696.1011189825,753.381489808865,551.710835943176
"393","SPT_0572",2368.13870184914,0.0477054136411127,0.183906034608949,-0.259401023694256,0.795325839946931,0.998951180742606,2196.05831056615,2634.37615262776,2689.21116051359,2548.54832099405,1772.49956454415
"394","SPT_RS02860",1348.77612480878,0.0352414681808162,0.177179981257112,-0.198902087757172,0.842339336351984,0.998951180742606,1610.2644372239,1124.27900170448,1180.39711116349,1381.98417036814,1446.95590358389
"395","SPT_0576",3222.22162979065,0.000982259452973577,0.170514415914447,-0.0057605654495888,0.995403759186656,0.998951180742606,3433.18007504465,3012.82198052391,3761.32587539091,2562.67422392797,3341.10599406582
"396","SPT_RS02870",5520.27423938396,0.0112006772046993,0.197345752269194,-0.0567566166279615,0.954739073112039,0.998951180742606,5194.57398187512,5896.62833790141,6254.20082285815,6411.98277342014,3843.98528086495
"397","SPT_0577",132745.235926399,-0.0376368827941346,0.183944613774796,0.204609866099224,0.837876946454116,0.998951180742606,144317.944042791,117024.542515122,141739.276905707,159384.917120532,101259.499047844
"398","SPT_RS02880",20946.8329029713,0.295600573560193,0.15779290326838,-1.87334517229476,0.061020735852101,0.998951180742606,21407.5562412163,25725.7152553953,21629.1111790511,19872.7911108645,16098.9907283294
"399","SPT_0579",48364.970594561,-0.120713390588293,0.164763516131325,0.732646361419467,0.46377414678462,0.998951180742606,48414.9274314828,43499.1532440895,52406.2999696193,57729.0338151821,39775.4385124312
"400","SPT_0580",20956.0992948416,-0.0218076649979911,0.129304124139472,0.168654056033578,0.866068758958081,0.998951180742606,22448.7446667801,19080.7963032446,21523.2086156504,21061.7212744691,20666.025614064
"401","SPT_0581",9472.07727114568,0.00422847432700875,0.121704281301992,-0.034743842055288,0.972284001109954,0.998951180742606,9870.89425160384,9104.81683347561,9438.41722353708,9599.7282021739,9346.52984493797
"402","SPT_0582",4120.17372410687,0.000927678482892025,0.132118443115213,-0.00702156686847308,0.994397646237954,0.998951180742606,4336.6133203476,3906.10158078528,3965.99150353619,3977.61883447524,4414.54338139004
"403","SPT_0583",13630.9394523324,-0.0343724297499759,0.125935438112756,0.272936913271391,0.784901710694314,0.998951180742606,14196.1394260076,12675.4777940802,13361.5717351359,13576.1698780713,14345.3384283672
"404","SPT_0584",3687.8755219234,0.0772563438031214,0.146112560453575,-0.528745397132839,0.596982080462189,0.998951180742606,3879.2126247242,3732.85202970295,4094.50247934835,3565.61333223602,3167.19714360547
"405","SPT_0585",2372.26394215639,0.190337034732397,0.152457856368656,-1.24845671627538,0.211863849955817,0.998951180742606,2716.31816611441,2408.29163206642,2188.25633813473,1983.5122036374,2564.94137082899
"406","SPT_0586",93631.8229471345,0.10560472802653,0.130293335646156,-0.810515192529302,0.417644136912209,0.998951180742606,100444.925273112,95100.487621774,90939.3641337394,83060.3092514274,98614.0284556196
"407","SPT_0587",3899.8838762794,0.0366138688729816,0.151269207550045,-0.242044428380234,0.80874573765517,0.998951180742606,3404.42535295137,4518.00425056543,3694.69055459942,4011.75643323221,3870.54279004855
"408","SPT_0593",2290.87764665165,0.0641566405295496,0.127662387055063,-0.502549278683608,0.615281197647859,0.998951180742606,2425.42737284514,2278.04728869956,2284.63956999385,2207.17233342441,2259.10166829527
"409","SPT_0594",522.2711573481,-0.0327393854372374,0.178695089186877,0.183213683074408,0.854630358546091,0.998951180742606,586.462587809536,441.110559138697,493.815323722628,576.807703134912,513.159612934724
"410","SPT_0599",6165.94735802323,-0.191601538436182,0.151249274410932,1.26679310814819,0.205229277039892,0.998951180742606,6380.87344683991,4980.00305345164,5865.09814609358,6656.83175760802,6946.930386123
"411","SPT_0602",723.61646242255,-0.112611496752598,0.152018901892991,0.740772991715646,0.458831093691985,0.998951180742606,700.812761715387,678.253561684013,719.899447836603,815.770894433662,703.345646443086
"412","SPT_0609",1569.88319284034,0.00984425646954433,0.135863406071002,-0.0724570121876655,0.942238214811142,0.998951180742606,1645.70630399004,1505.18227004151,1526.66279599068,1650.37632611255,1521.4882680669
"413","SPT_0610",464.057570052155,0.128873106265547,0.181235432246749,-0.711081186873482,0.477033927364031,0.998951180742606,425.971115660975,554.152819419366,424.800170045731,495.583761264894,419.779983869808
"414","SPT_0611",6284.89627463968,0.0154566985415422,0.128244126336201,-0.120525586497594,0.904066812284797,0.998951180742606,5908.76103293622,6744.44529000643,6345.82438894645,6076.49257873963,6348.95808256969
"415","SPT_0612",544.533106645061,0.185575237641418,0.204711285201609,-0.906521775087561,0.364659744776591,0.998951180742606,567.738582725538,608.216509118816,381.963178108346,527.367042866206,637.380220406402
"416","SPT_RS03055",587.625068228611,0.144765688411307,0.180148526976635,-0.80359074171105,0.421633371778246,0.998951180742606,689.44461577153,556.61025986025,523.563234790256,509.70966419881,658.797566522209
"417","SPT_0617",10764.6565452795,0.0770608454057703,0.129544203280099,-0.594861394447349,0.551936124744016,0.998951180742606,11986.0381116284,10234.0107160619,10386.7806283731,10773.3553042668,10443.0979660673
"418","SPT_0618",2390.84775909549,-0.0515871593447121,0.144865559659668,0.356103683069361,0.721762919103919,0.998951180742606,2517.04125486328,2161.31886775757,2384.59255118108,2229.53834640311,2661.74777527243
"419","SPT_0619",3063.52915699052,0.0621717166606007,0.149193676106465,-0.416718176554849,0.676884557638376,0.998951180742606,2929.63808117854,3356.86364224769,3267.51055166828,3152.43067141897,2611.20283843913
"420","SPT_0620",4311.9567948998,-0.0157480407875793,0.132625916154096,0.118740297856129,0.905481109304932,0.998951180742606,3986.2069394899,4583.12642224886,4276.55969508223,4552.0722204545,4161.81869722352
"421","SPT_0621",2664.16151158827,0.0554377230929727,0.144537434375611,-0.383552699219124,0.701310003839452,0.998951180742606,2690.90701635755,2762.16305555373,2696.35065916982,2286.04195813878,2885.34486872145
"422","SPT_0622",2865.55935991387,-0.0290094506299312,0.152628058152472,0.190066302232263,0.84925717563669,0.998951180742606,2539.10883228371,3124.63552058414,2886.73729000264,3190.09974590941,2587.21541078943
"423","SPT_0628",1290.37744244281,-0.0753965381477026,0.136253769475109,0.553353778307588,0.580021182811356,0.998951180742606,1284.60049165578,1215.20429801719,1255.36184705391,1333.72066867726,1362.99990680993
"424","SPT_0630",810.432147384086,0.0785909128428286,0.143997343950793,-0.545780294876028,0.585216969992207,0.998951180742606,809.144505415666,866.247755411647,765.116272659398,796.93635718844,814.71584624528
"425","SPT_0631",6647.62768766966,-0.172293099934146,0.138107480578054,1.2475290926531,0.212203559711618,0.998951180742606,5601.82109245209,6755.5037719904,7375.10211188639,6913.45232757416,6592.25913444525
"426","SPT_0632",1118.97070424111,0.115151838557601,0.151442558996877,-0.760366434114309,0.447035581286059,0.998951180742606,1156.87602840422,1190.62989360835,961.452485705744,1077.10009871111,1208.79501477612
"427","SPT_0633",764.109485226587,0.0883330953565257,0.149498021989418,-0.590864642762822,0.554611118078698,0.998951180742606,796.438930537238,788.838381523798,684.201954555449,756.912965542344,794.155193974106
"428","SPT_0637",4613.8572203648,-0.00481759184422416,0.131062180918994,0.0367580625504912,0.970677912669527,0.998951180742606,4466.34392700102,4742.86005090632,4902.45574394513,4701.57135983845,4256.05502013307
"429","SPT_0638",9472.84639014748,-0.149563564390727,0.131768170912643,1.13505077405895,0.256354045074392,0.998951180742606,8248.59295396879,9533.64019040988,9913.19388417642,10343.6924233602,9325.11249882216
"430","SPT_0639",1297.0345289252,-0.149844899525326,0.145021169411555,1.03326224807967,0.301481189177819,0.998951180742606,1305.99935460892,1126.73644214536,1268.45092792367,1349.023730189,1434.96218975904
"431","SPT_0640",2620.90111419771,0.0722921685243554,0.143031790720988,-0.505427277110553,0.613258764410081,0.998951180742606,2999.85310024354,2397.23315008244,2604.72709308153,2521.47367370405,2581.218553877
"432","SPT_0641",1006.23951315121,0.127531375305274,0.148730432499056,-0.857466580056393,0.391187076961845,0.998951180742606,962.280118424085,1159.9118880973,981.681065231731,984.10457106283,943.219922940119
"433","SPT_0642",5712.25042468387,-0.175579226566984,0.154154520680367,1.1389820148774,0.254710655699466,0.998951180742606,4731.15485604615,5873.28265371301,5209.45418616305,6541.47021698104,6205.8902105161
"434","SPT_0643",2019.17119777455,0.0545494082297004,0.141193093910684,-0.38634614993427,0.699240325946857,0.998951180742606,2143.22986765059,1986.8405964548,2035.94703346847,1788.10387971823,2141.73461158065
"435","SPT_0644",1277.76695421507,0.140805855292608,0.142055817782416,-0.991200906028905,0.321587488261952,0.998951180742606,1332.74793330035,1373.70920645421,1164.92819740832,1345.49225445552,1171.95717945693
"436","SPT_0645",743.48463299394,-0.164189182303075,0.171735895656394,0.956056284421646,0.339043799182074,0.998951180742606,752.303775696384,631.562193307215,786.53476862809,880.514616214111,666.507811123899
"437","SPT_0646",910.086341554668,0.072644388954001,0.142819494258227,-0.508644771018829,0.611001241105966,0.998951180742606,903.433245302946,973.146414590105,850.790256534167,925.246642171513,897.815149174609
"438","SPT_0647",6472.00710057746,0.00771321226061445,0.126305458611392,-0.0610679248974184,0.951305113680649,0.998951180742606,6103.35694291635,6884.51939513682,6514.79252381058,6341.35325875056,6516.01338227298
"439","SPT_0651",13260.8740822523,-0.093396487519264,0.143561992921405,0.650565554424946,0.515326971875821,0.998951180742606,11145.4640262503,14356.3670556449,13635.2525169581,14065.8678464471,13101.4189659612
"440","SPT_0652",2313.43655818443,-0.0317947068843284,0.13605367786523,0.233692373357397,0.815223809014403,0.998951180742606,2391.32293501357,2172.37734974155,2517.86319276405,2262.49878658225,2223.12052682072
"441","SPT_0653",893.277554673316,0.158346892699122,0.156121038240698,-1.01425723581849,0.310460023932441,0.998951180742606,842.58022877995,1065.30043112326,866.259170289333,856.971444657584,835.276498516454
"442","SPT_0654",1991.63958443042,0.0927756783824596,0.129848850954165,-0.714489791020241,0.474924366722709,0.998951180742606,2139.88629531416,1996.67035821834,1911.00580698444,1997.63810657132,1912.99735506384
"443","SPT_0656",10851.0333075198,0.134186346330879,0.179374381265571,-0.748079772507818,0.45441204197655,0.998951180742606,9135.97705205688,13791.1557542416,11721.8668770882,9223.03745726947,10383.129396943
"444","SPT_0657",74406.6247323217,-0.165080876446729,0.130806909383246,1.26201954640687,0.206941753008521,0.998951180742606,67429.823308751,71295.2620709296,76279.5935596122,71792.5473444736,85235.8973778422
"445","SPT_0661",752.026191191778,0.17521733496621,0.167561688477213,-1.04568852557271,0.295704862207402,0.998951180742606,832.549511770665,780.237339980703,790.104517956205,759.267282697997,597.972303553318
"446","SPT_0662",614.076877081214,-0.0748492099854513,0.164523054290855,0.454946635339797,0.649147631139792,0.998951180742606,649.32174773439,538.179456553619,618.756550206667,681.574816561458,582.551814349937
"447","SPT_0663",818.095425009152,-0.0797069848312741,0.161043582079618,0.494940461470037,0.620642148445309,0.998951180742606,820.512651359522,760.57781645363,748.457442461526,958.20708235065,802.722132420428
"448","SPT_0666",1701.07638805322,-0.00557266361884161,0.142594022200178,0.0390806257713841,0.968826107562365,0.998951180742606,1785.46762765275,1608.39476855865,1626.61577717791,1613.88441019993,1871.01935667686
"449","SPT_0670",1790.45681579063,0.148177621862523,0.138119705170833,-1.07282028787456,0.283351756293907,0.998951180742606,1884.43736881103,1920.48970455093,1726.56875836514,1570.32954282035,1850.45870440568
"450","SPT_0676",478.209241620796,0.0330095163909089,0.186040047184661,-0.177432315732236,0.859168825714795,0.998951180742606,450.044836483259,519.748653246988,562.830477399526,453.206052463145,405.216188511059
"451","SPT_0679",1650.79925735402,0.0737050239768051,0.141493025443911,-0.520909237367479,0.602430000141474,0.998951180742606,1791.48605785832,1609.62348877909,1570.68970437077,1759.8520738504,1522.34496191153
"452","SPT_0680",778.332951855169,-0.173628995062872,0.171864066152327,1.01026933058235,0.312366270719727,0.998951180742606,819.175222424951,622.961151764121,849.600340091462,873.451664747153,726.476380248157
"453","SPT_0686",1599.16048341443,-0.0833360902426468,0.149390386616656,0.557841050753097,0.576952928204831,0.998951180742606,1702.54703370933,1383.53896821775,1606.38719765192,1547.96352984165,1755.3656876515
"454","SPT_0687",3903.21965563437,-0.0656461565782541,0.15791721166614,0.415699820720236,0.677629672456829,0.998951180742606,4365.36804244088,3225.39057866039,4257.52103199895,3673.91192139604,3993.9067036756
"455","SPT_0688",138950.226384373,0.133281796526311,0.123146848714279,-1.0822996927477,0.279119382477779,0.998951180742606,146663.794394029,146774.316492464,132450.789153951,126293.812339256,142568.419542167
"456","SPT_0689",3570.08353235207,0.0675248688861269,0.147919912600504,-0.456496138342749,0.648033247109415,0.998951180742606,4118.61240401247,3220.47569777862,3382.93244661068,3394.9253384512,3733.47177490739
"457","SPT_0690",743.044564383415,0.0214637238227672,0.158690943031307,-0.135254876004693,0.892410360886335,0.998951180742606,667.377038351103,834.301029680154,738.938110919885,759.267282697997,715.339360267938
"458","SPT_0691",1839.42281752189,-0.0900799458273588,0.128490637902614,0.701062328724936,0.483264118538194,0.998951180742606,1767.41233703604,1774.27199831832,1903.86630832821,1910.52837181217,1841.03507211473
"459","SPT_0692",3068.54580226717,-0.080776977043116,0.175615167916521,0.459965833256005,0.645540744918804,0.998951180742606,2347.85649464,3587.86304369079,3249.66180502771,3217.17439319942,2940.17327477792
"460","SPT_0693",1651.22521617441,0.0160055513723933,0.136934468716128,-0.116884751680555,0.906951381716161,0.998951180742606,1681.81688522347,1641.57021451058,1780.11499828687,1598.58134868819,1554.04263416292
"461","SPT_0695",1413.19390851934,-0.138523972193532,0.168379299389568,0.822690037883095,0.410684281910303,0.998951180742606,1477.19025823405,1184.48629250614,1559.98045638642,1611.53009304428,1232.78244242582
"462","SPT_0696",3987.69558291988,0.0535071580034137,0.130970895924608,-0.408542353059985,0.682875543083906,0.998951180742606,4360.68704116988,3790.60188006373,4010.01841191628,3808.10799926825,3969.06258218127
"463","SPT_0697",775.939520297328,0.144277565825924,0.169581154421465,-0.850787732387687,0.394887277483202,0.998951180742606,695.463045977101,953.486891063033,724.659113607423,761.62159985365,744.466950985435
"464","SPT_0698",3336.66090038567,0.0592428006196344,0.129117702083455,-0.45882787304674,0.646357777128979,0.998951180742606,3225.20987571881,3614.89488854052,3252.04163791312,3372.5593254725,3218.5987742834
"465","SPT_0699",2426.27046500919,0.0024897393011007,0.129123956811603,-0.0192817766941058,0.984616321318564,0.998951180742606,2309.73977000472,2549.59445741726,2408.39088003518,2433.18678036707,2430.44043722172
"466","SPT_0700",1378.67418463069,0.22194886010509,0.140573568211711,-1.57888046044918,0.114363478617395,0.998951180742606,1491.90197651434,1524.84179356859,1201.81560713218,1268.97694689681,1405.83459904154
"467","SPT_0702",524.559863087505,0.123661878392049,0.18027535656699,-0.685961080576735,0.492737651177474,0.998951180742606,532.965430426682,571.354902505554,580.679224040103,414.359819394876,523.439939070311
"468","SPT_0705",22216.9940939182,0.0706954705167052,0.135714073133057,-0.520914809235694,0.602426118475704,0.998951180742606,22033.4729825957,23714.3002545316,23867.3440077795,19519.6435375166,21950.2096871678
"469","SPT_0706",4741.50373582705,0.0260769860990076,0.155421698362319,-0.16778214608244,0.866754668738289,0.998951180742606,5440.66090583625,4142.01586311016,4330.10593500396,5158.30888803507,4636.4270871498
"470","SPT_0710",1351.18703705625,0.0374816134613977,0.148008317712947,-0.253239912733087,0.800082825547959,0.998951180742606,1275.90720358107,1469.54938364869,1401.72156950664,1400.81870761336,1207.93832093149
"471","SPT_0711",867.125765856877,0.091768920547841,0.178879592329906,-0.513020626626834,0.607936892246722,0.998951180742606,728.898769341385,1075.1301928868,853.170089419577,862.857237546716,815.572540089912
"472","SPT_0713",574.021861058735,-0.145950857582819,0.170701431776132,0.855006639746455,0.392547471962722,0.998951180742606,567.069868258252,509.918891483452,615.186800878551,663.917437894062,514.016306779357
"473","SPT_0714",1063.51187521722,-0.141484421511409,0.147271978393967,0.960701574422553,0.336702239375929,0.998951180742606,1042.52585449837,959.630492165243,1006.66931052854,1192.46163933809,1116.27207955584
"474","SPT_0718",706.137791133867,-0.115988362149894,0.194069276481565,0.597664732165433,0.550063662326548,0.998951180742606,606.524021828107,738.460852485674,777.015437086449,847.554176034973,561.134468234131
"475","SPT_0729",10346.6828531074,-0.0777928509568807,0.147428463651607,0.527665072470101,0.597731819439609,0.998951180742606,11089.2920109983,8936.48216327505,9844.17873049953,10154.1698923301,11709.2914684337
"476","SPT_0730",775.387030464692,-0.0179617357642846,0.151227967973226,0.118772578941645,0.905455533710035,0.998951180742606,808.47579094838,728.631090722137,809.143181039487,811.062260122356,719.622829491099
"477","SPT_0731",2058.30229670221,-0.228342028944416,0.175860891302815,1.29842415361829,0.194141623702435,0.998951180742606,1480.53383057048,2255.93032473161,2271.55048912409,2177.74336897875,2105.7534701061
"478","SPT_0732",934.427263446208,-0.120269407174891,0.145883348609672,0.824421761092733,0.409699954363889,0.998951180742606,867.991378536805,908.024242906677,991.200396773372,1018.24216981979,886.67812919439
"479","SPT_0733",1443.74403528675,0.0215577052581416,0.138026350259364,-0.156185432836794,0.875886858734134,0.998951180742606,1398.95066556163,1515.01203180505,1431.46948057427,1519.71172397382,1353.57627451897
"480","SPT_0734",721.622203651112,-0.00455260561904347,0.151816480520322,0.0299875586855938,0.976076975440282,0.998951180742606,768.35292291124,670.881240361361,692.531369654385,721.598208207554,754.747277121022
"481","SPT_0735",591.884812527951,-0.131379718374985,0.198928801141678,0.660435882692602,0.508974151625169,0.998951180742606,672.058039622103,444.796719800023,528.322900561077,676.866182250152,637.380220406402
"482","SPT_0736",1119.54918189554,0.0930357167564714,0.14003350445905,-0.664381835731877,0.506445955532547,0.998951180742606,1201.01118324507,1124.27900170448,1035.22730515346,1150.08393053635,1087.14448883834
"483","SPT_0737",600.300464885693,-0.115987017737466,0.15889942010284,0.729939842841462,0.465426956762304,0.998951180742606,605.855307360821,535.722016112735,581.869140482808,669.803230783194,608.252629688905
"484","SPT_0738",586.057189615765,-0.239836980950506,0.194575623772189,1.23261576296581,0.217719153090989,0.998951180742606,609.867594164535,446.025440020465,565.210310284936,563.858958778823,745.323644830067
"485","SPT_0740",544.051119467646,0.0305901229644372,0.161079180309746,-0.18990736671005,0.849381719721365,0.998951180742606,518.253712146398,584.870824930417,509.284237477795,582.693496024044,525.153326759576
"486","SPT_0741",508.595767049331,0.121180236292877,0.159629165715088,-0.759135937032733,0.447771243589642,0.998951180742606,526.947000221111,541.865617214945,533.082566331898,467.331955397062,473.75169608164
"487","SPT_0742",3847.28028235594,-0.0746038482579589,0.132255365489138,0.56408938860092,0.572693299373418,0.998951180742606,3488.68337582936,3971.22375246871,3742.28721230763,3924.64669847306,4109.56037270096
"488","SPT_0746",50728.0874414416,-0.107861816196108,0.131759818202233,0.818624506832236,0.413000680430266,0.998951180742606,52505.4538278693,44432.9806116255,52938.1926195085,49630.1827997368,54133.6273484679
"489","SPT_0747",712.201276431324,-0.00692399976033492,0.169003229906035,0.0409696297768074,0.967320107452399,0.998951180742606,681.420042164102,738.460852485674,738.938110919885,801.644991499746,600.542385087215
"490","SPT_RS03755",715.58164214087,-0.0978984934524273,0.150096067192609,0.652238897950604,0.514247070318776,0.998951180742606,645.978175397961,728.631090722137,731.798612263654,760.444441275823,711.055891044777
"491","SPT_RS03760",1062.93862409898,-0.0268978285655846,0.180106279577267,0.149344201816379,0.881282038328764,0.998951180742606,1245.14633808593,853.960553207226,959.072652820333,1135.95802760243,1120.555548779
"492","SPT_0756",943.709411503651,0.0412908646763376,0.146490038131803,-0.281868072415862,0.778044671817725,0.998951180742606,901.427101901089,1019.8377829669,904.336496455898,989.990363951962,902.955312242403
"493","SPT_0757",6380.78585270985,0.101019424253139,0.139555154976225,-0.72386737896102,0.469147158609454,0.998951180742606,5905.41746059979,7399.35316750204,6164.95708965527,6121.22460469703,6312.97694109513
"494","SPT_0760",1026.7097333916,-0.115229679166018,0.158740402383458,0.725900132769385,0.467899995118528,0.998951180742606,847.261230050949,1111.99179950006,1053.07605179404,1041.78534137632,1079.43424423665
"495","SPT_0761",3200.29635179579,-0.0772668787711005,0.127712343499712,0.605007132856148,0.545174257321597,0.998951180742606,2953.04308753354,3245.05010218746,3184.21640067892,3277.20948066856,3341.96268791045
