"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN30min.a","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN30min.b","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN30min.c","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC30min.a","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC30min.b","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC30min.c"
"11","SPT_0245",4285.45858537378,-0.235291117516489,0.0711813747919302,-3.30551521664574,0.000948019562028073,0.184154432011851,3875.36879111823,3881.46127410703,3832.93501034264,4856.53055587507,4421.36218150344,4845.09369929627
"12","SPT_0569",3890.59643633418,-0.295668341257465,0.0900552922108549,-3.28318674004398,0.00102640649518914,0.184154432011851,4189.13986647611,2516.94756846734,3106.33047979625,4691.38565075768,4552.15547731539,4287.61957519231
"13","SPT_RS02835",7820.41527161607,-0.262100315247824,0.0805534898694004,-3.25374252155631,0.00113895459871776,0.188628403926103,6104.91948884987,6995.96714181834,7547.33224453795,9685.11351242257,7993.02525944529,8596.13398262241
"14","SPT_0816",486.216384768476,-0.280291072390012,0.0882408935321898,-3.17643057736902,0.00149099470815765,0.219665011088168,459.408215995684,353.466404686722,431.861952017877,609.76580351034,548.783059350861,514.012873049371
"15","SPT_1501",4139.07707378321,0.259200142088321,0.0817961700413455,3.16885426245878,0.0015304111315943,0.219665011088168,4102.70481552847,4668.4242128435,5133.0060795478,4014.29153977641,3275.32022589239,3640.71556911067
"16","SPT_0266",15336.4806278995,0.228057811219167,0.072644652775564,3.13936129509425,0.00169316549785041,0.227836582304495,15679.0814335434,17900.0722675314,16873.3718760219,14326.955691645,13099.451626705,14139.95087195
"17","SPT_0306",602.029016105976,-0.260012124827254,0.0861981436723917,-3.01644691810844,0.00255755993265286,0.323907443235389,516.242222098243,460.173243837431,592.04813600077,713.93412827669,640.246902576004,689.529463846717
"18","SPT_0864",725.94330044656,0.260672003071844,0.0885520631222904,2.94371462257019,0.00324298879979055,0.387897493663836,749.498455477495,919.012652185478,807.979112009708,510.67886043991,701.52767753685,666.963045029915
"19","SPT_1696",2399.2759989268,0.250958703002414,0.0875221981448631,2.86737203043092,0.00413896152532449,0.469009692843349,2288.7527874218,3149.18559043529,2680.23523040175,1850.89328273868,2426.53576076306,2000.05334180024
"20","SPT_0042",364.089524263025,-0.247458009942391,0.0885886478711281,-2.79333770058636,0.00521671997603246,0.488330352539039,333.899785852533,322.788188430894,295.383323264453,445.891243816936,417.989763538906,368.584840674427
"21","SPT_RS04175",232.611920987024,0.258841415880621,0.0914589148403714,2.83013871673846,0.00465278263654968,0.488330352539039,247.464734904892,268.100933366156,283.849918017685,188.011122749022,217.683946875841,190.560870008547
"22","SPT_1056",2924.03590107577,-0.218639515266664,0.0779061602059358,-2.80644707284656,0.00500911406471004,0.488330352539039,2724.48016754142,2418.24374225294,2772.5024723759,3492.17957052068,2971.66026638491,3165.14918737881
"23","SPT_2168",2575.32765057648,0.221113634016102,0.0784097317049243,2.81997692388757,0.00480271031083099,0.488330352539039,3071.40441312579,2855.74178277084,2562.97894372627,2451.76666828116,2347.87685558943,2162.1972399654
"24","SPT_0329",3330.32629714288,0.201972280298659,0.0742685201847384,2.71948706930292,0.00653832513427546,0.511040977689239,3586.46259343023,3445.29706907851,3822.04234983181,3158.07872401397,2840.86697057296,3129.21007592983
"25","SPT_0933",10664.7819359184,0.206566081998753,0.0756089142362501,2.7320334392491,0.00629447520508561,0.511040977689239,10519.0272961486,11925.8231105811,12420.1959612975,9283.68435844493,10353.7070530862,9486.2538359518
"26","SPT_1453",959.97891497413,-0.231055343502311,0.0851323117414392,-2.71407340850867,0.00664614369498313,0.511040977689239,870.270718445433,951.024703930691,738.778680529099,1086.14533750279,1143.29804031429,970.356009122471
"27","SPT_2005",524.400045340822,0.254318963791103,0.0920030124687202,2.76424604985155,0.00570544988733901,0.511040977689239,462.960341377094,617.565831584726,722.76006213081,389.996045161822,488.416922822266,464.701068968212
"28","SPT_2256",9263.09519701888,-0.239998384319625,0.0875410513739576,-2.74155245513789,0.0061149596105724,0.511040977689239,9420.23651149914,7850.95569051339,7127.64444250277,12383.3271929558,8864.67568538091,9931.73165926126
"29","SPT_1657",365.986267033387,-0.240377452336003,0.0898067096731557,-2.67660905527925,0.00743713579331235,0.552143219413845,313.771075357877,364.137088601793,280.646194338027,447.161589240916,411.587294513146,378.614360148561
"30","SPT_RS03930",53.48355475454,-0.233401414775915,0.0881657997502489,-2.6473010559319,0.00811370846138195,0.582293810578511,37.8893374017059,38.6812291921319,44.2113867792782,71.139343742873,61.2807749608461,67.6992564504049
"31","SPT_0868",1475.3359385448,-0.207761543504812,0.0791668849751411,-2.62434910215363,0.00868147516863837,0.602942452841239,1459.92353175948,1220.45947278623,1332.10830600173,1542.19934471157,1591.4708721175,1705.8541038923
"32","SPT_0542",937.361987988563,-0.229695598576977,0.0892830141630011,-2.57266850509358,0.0100917816355684,0.639047231217022,943.681309661238,852.320877716286,677.267185879668,1159.82537209363,894.516386741903,1096.56079583866
"33","SPT_2021",2770.45896594178,0.230694596620794,0.0892032474964917,2.58616813956092,0.00970495755344667,0.639047231217022,2674.75041220168,3165.1916163079,3481.80689505214,2514.01359405617,1924.39926145702,2862.59201657576
"34","SPT_2208",18704.2925463241,0.193244737142969,0.0751030456100066,2.57306125967842,0.0100803363628388,0.639047231217022,21478.518139592,19983.523301949,19347.2873014537,15667.1701139438,18643.075164581,17106.1812564252
"35","SPT_0039",298.052853262546,-0.230687021350993,0.0900668832127084,-2.56128571481913,0.0104285552540164,0.641505127482777,254.568985667712,256.096413961701,269.75353382719,367.129827530184,345.733327391042,295.035031197444
"36","SPT_1475",1026.06079496858,-0.201964539476514,0.0795965836030907,-2.53735186027094,0.011169462907697,0.667995934451991,931.840891723205,911.009639249175,950.865188122448,1227.15367956456,1057.32202768266,1078.17334346941
"37","SPT_1060",11376.2558970781,-0.187900407779672,0.0748808404776015,-2.50932557088322,0.0120961939738202,0.703867719611755,11610.7138300353,10007.7676768471,9743.80519931137,11989.5201115221,12302.801552214,12602.927012539
"38","SPT_2166",109.641930722796,0.232828385075504,0.0935960352144002,2.48758811783175,0.0128612587852511,0.72869184643804,129.060555524561,117.37752306578,137.760118225287,82.5724525586919,93.2931200896463,97.7878148728071
"39","SPT_RS00155",844.158944011502,-0.201979389113349,0.0823738186852005,-2.45198525863215,0.0142070482046422,0.728853175803765,689.112323993527,773.624583842638,827.842198823587,907.026632721631,981.40703780579,885.940886881843
"40","SPT_0766",726.596419374206,-0.205155275285679,0.0828024191901307,-2.47764832588528,0.0132251426099376,0.728853175803765,648.854903004214,702.931302905293,618.318670173964,857.483161186416,794.820797626497,737.169681348854
"41","SPT_1439",1459.27828258754,-0.212260913886095,0.0865769515282534,-2.4517023311548,0.0142182226585035,0.728853175803765,1547.54262450093,1129.75865950813,1235.996595612,1723.85874034069,1436.896977067,1681.61609849648
"42","SPT_1669",356.772146084079,-0.224496245763002,0.0910590178339078,-2.46539278704373,0.0136863127075635,0.728853175803765,380.077415810863,289.442301196297,269.112789091259,402.699499401621,381.404226248848,417.896644755586
"43","SPT_0073",1512.08319717507,-0.182533392162833,0.0750869654475208,-2.4309597687818,0.0150588865597785,0.736858699163706,1347.43956134817,1472.55438027978,1360.30107438272,1600.63523421464,1621.65394038179,1669.91499244332
"44","SPT_1911",5.48941580625725,0.0971765721170123,0.039959153831288,2.43189764546323,0.0150199511342125,0.736858699163706,8.28829255662317,14.6721903832224,5.12595788745255,1.27034542397988,2.7439152967543,0.835793289511172
"45","SPT_0257",22330.7668874331,0.168586669935991,0.07057437186319,2.38878031054673,0.0169044073137395,0.742758958091454,23409.6903052852,23590.2144652429,24701.9910596338,22016.3565429952,20733.0239822755,19533.3249691656
"46","SPT_RS02145",177.057161873045,-0.223320312009497,0.0931733607096829,-2.39682576981779,0.0165377853142018,0.742758958091454,144.453098844004,162.727929704831,151.21575767985,180.389050205142,230.488884927362,193.068249877081
"47","SPT_0479",1345.91969159489,-0.196353976542096,0.0819906520156005,-2.39483370012395,0.016627905015045,0.742758958091454,1225.48325658643,1100.41427874168,1336.59351915325,1600.63523421464,1463.4214916023,1348.97036927103
"48","SPT_0745",456.369122006479,0.208881659149696,0.0866911188189022,2.40949317525882,0.0159746948368915,0.742758958091454,461.776299583291,490.85146009326,556.166430788602,431.917444153158,389.635972139111,407.867125281452
"49","SPT_1477",13390.1100156233,0.179452522507435,0.0747752538021126,2.39989185436058,0.0163999162194292,0.742758958091454,13036.3001497744,15400.464560426,14844.7740420626,12351.5685573563,11787.8601148565,12919.6926692637
"50","SPT_0478",19344.8661163571,0.216513484704276,0.0912714067605265,2.37219401331628,0.0176828028066135,0.754862941426371,15017.2020708074,25078.7748713953,25003.7818302576,16383.6449330685,16373.8572141652,18211.9357784484
"51","SPT_1262",1921.07339428689,0.218220469569024,0.0926542491954292,2.35521275563678,0.0185121031959291,0.754862941426371,1534.51816476909,2268.85416744194,2710.99097772647,1590.4724708228,1947.2652222633,1474.33936269771
"52","SPT_1394",447.856834524336,-0.213686955589332,0.090783599487922,-2.35380571815465,0.0185823204345553,0.754862941426371,342.188078409157,358.801746644258,477.99557300495,553.870604855226,472.868069473992,481.416934758435
"53","SPT_1779",4322.19935125425,-0.175680312603732,0.0746048699546142,-2.35481025180538,0.0185321661232981,0.754862941426371,3736.83590124325,4288.28109836911,3960.44321279303,4777.76913958831,4367.3985140006,4802.4682415312
"54","SPT_0318",75708.8870617916,0.168951094076414,0.0724061497289031,2.33338044777946,0.0196281865335401,0.769730477471452,75370.1803845497,81067.8533737721,86929.1975791,66799.8437745578,71937.2273350076,72149.0199237624
"55","SPT_1423",749.89300905229,-0.200341762001252,0.0858836783388193,-2.33271054379953,0.0196633424342452,0.769730477471452,640.566610447591,613.564325116575,766.971448910088,912.108014417551,783.84513643948,782.302518982457
"56","SPT_0862",2370.78522371071,-0.186312106916944,0.0805185852744532,-2.3139018933565,0.0206731042432703,0.794807025638589,2224.81453055642,2019.42693092716,2256.70295995099,2924.33516600167,2427.45039919531,2371.98135563271
"57","SPT_RS04130",512.975919011973,0.213623707403525,0.093386048773814,2.28753341862587,0.0221647071389481,0.827060378500338,453.488007026668,558.877070051837,734.293467377578,351.885682442426,530.490290705832,448.820996467499
"58","SPT_1105",108.298514492685,-0.213549525161877,0.0934344299583249,-2.28555496359455,0.0222803074561169,0.827060378500338,76.9627165972151,97.3699907250217,98.6746893334616,111.790397310229,136.281126405464,128.712166584721
"59","SPT_RS00900",189.02155658627,0.20838090616205,0.0930612630071419,2.2391798631194,0.0251442155250932,0.89400202943514,217.863690059809,190.738474981892,230.027360199433,160.063523421464,187.500878611544,147.935412243477
"60","SPT_0752",233.611817397388,0.206616497093531,0.0923236973823715,2.23795734953941,0.0252238365766101,0.89400202943514,261.673236430532,293.443807664449,234.512573350954,176.578013933203,223.17177746935,212.291495535838
"61","SPT_1586",1137.13969401304,-0.180300191740477,0.0806228104633567,-2.23634218038608,0.0253293654414972,0.89400202943514,1141.41628922639,981.70292018652,1008.53221435629,1171.25848090945,1192.68851565587,1327.23974374374
"62","SPT_0111",9261.38857302383,-0.164107668160476,0.0737945079355517,-2.22384663508834,0.0261587645280012,0.908384194012688,9301.8323321188,8159.07168856106,8370.04848547408,10513.3787288575,9461.93458164109,9762.06562149049
"63","SPT_0640",1953.45450549617,-0.166624819031892,0.0754150903374688,-2.20943604637051,0.0271443261323162,0.924294558705666,1739.35739509706,1902.04940786138,1794.08526060839,2235.80794620458,2016.77774311441,2032.64928009117
"64","SPT_2020",49.3119477467314,0.189641466146281,0.0860171216432706,2.20469439715456,0.0274755465662622,0.924294558705666,63.9382568653787,49.3519131072028,66.6374525368831,30.488290175517,41.1587294513146,44.2970443440921
"65","SPT_0339",317.565042715041,-0.203969116049476,0.0933245665910745,-2.18558867723671,0.0288457117483877,0.926816140681669,369.421039666633,234.755046131559,228.105125991638,337.911882778647,364.940734468322,370.256427253449
"66","SPT_0577",127375.289783106,-0.165797719534109,0.0764632198444399,-2.16833295630782,0.030133362678921,0.926816140681669,131605.061339444,109405.188345732,113337.49187052,142777.93323737,127514.317032334,139611.746873236
"67","SPT_1447",2077.90595184665,-0.17694822489311,0.0812272887192362,-2.17843322956076,0.029373798213058,0.926816140681669,1686.07551437591,1939.39680156413,2093.95379702437,2447.95563200922,2199.7054295647,2100.34853654158
"68","SPT_RS07675",119.262458888732,-0.203521387291042,0.0936981664735873,-2.17209572983921,0.0298484430051112,0.926816140681669,94.7233435042648,101.371497193173,109.567349844298,141.008342061766,123.476188353944,145.428032374944
"69","SPT_2060",3712.14398393442,-0.163098412745525,0.0745608427579859,-2.18745398673832,0.028709398750189,0.926816140681669,3601.85513674967,3314.58119111889,3434.39178459321,4311.5523689877,3826.84720054,3783.63622161708
"70","SPT_2079",758.672294425079,0.184634278537463,0.0849725612971833,2.1728694030032,0.0297901479072514,0.926816140681669,725.817619601429,925.681829632398,830.405177767313,652.957547925656,742.686406988165,674.485184635516
"71","SPT_0016",50.6082426143161,-0.177682085819748,0.0847831061190501,-2.09572512677528,0.0361065815665403,0.93463137828677,52.0978389273456,26.6767097876772,39.7261736277573,74.9503800148127,56.707582799589,53.490770528715
"72","SPT_0216",469.043446785857,0.176428345019832,0.0875927374630814,2.01418919113235,0.0439896740803697,0.93463137828677,499.665636984997,537.535702221695,498.49940455476,388.725699737842,491.16083811902,398.673399096829
"73","SPT_0220",10056.4121873551,0.142447246449393,0.0724273660083406,1.96676000108839,0.0492108859176107,0.93463137828677,11056.5822705353,10414.5875011092,10519.1063297886,9184.5974153745,10215.5966498163,8948.00295750661
"74","SPT_0240",5990.03468899119,0.167816980979305,0.0833976504223256,2.01225070645852,0.0441935157768879,0.93463137828677,5488.03371427834,7429.46367586809,6488.18119604307,5048.35271489603,5563.74558338548,5922.43124947617
"75","SPT_0253",801.040543627349,-0.16468256559027,0.0792246214558216,-2.07867910965157,0.0376468543267699,0.93463137828677,737.658037539462,764.287735416951,723.400806866741,884.160415089994,825.003865890794,871.732400960153
"76","SPT_0278",4495.18527073212,-0.166924638405191,0.0824018329782576,-2.02573938433185,0.0427914984746606,0.93463137828677,3436.08928561721,4325.62849207185,4665.26242231775,4847.63813790721,4950.02319534476,4746.47009113395
"77","SPT_0316",25042.9417008065,0.151292564289376,0.0701444891206287,2.15687028569266,0.0310157727598078,0.93463137828677,25746.988806253,27159.5582348341,26955.4902959052,22059.5482874105,23662.6108807769,24673.4536996593
"78","SPT_0370",19.7378543212206,0.130040662502336,0.0632628074916819,2.05556262294294,0.0398246936607836,0.93463137828677,16.5765851132463,34.6797227239803,27.5520236450575,19.0551813596981,15.5488533482744,5.01475973706703
"79","SPT_0383",63.117861995208,-0.176213254776741,0.0889773498742003,-1.98042822163032,0.0476554314044562,0.93463137828677,62.7542150715754,45.3504066390512,48.6965999307992,60.976580351034,73.1710745801148,87.7582953986731
"80","SPT_RS02140",123.304348916459,0.183374356873916,0.0937053867783942,1.9569243901376,0.0503563585142895,0.93463137828677,143.269057050201,136.051219917154,136.478628753424,113.060742734209,110.671250302424,100.295194741341
"81","SPT_0440",4331.3657028872,0.172304837224746,0.0810163624830298,2.1267905882696,0.0334374866556698,0.93463137828677,5014.41699675702,4840.48899097402,4176.37418880196,3504.88302476048,4281.42250136897,4170.60851466075
"82","SPT_0449",592.245101375027,0.180370538048328,0.0895783723666438,2.01355007110502,0.0440567929705202,0.93463137828677,749.498455477495,625.56884452103,577.311007074343,449.702280088876,548.783059350861,602.606961737555
"83","SPT_0488",481.961324267939,0.182829698662616,0.093256088935514,1.96051218477586,0.0499359552138199,0.93463137828677,396.654000924109,584.21994435013,630.492820156664,360.778100410285,516.770714222061,402.852365544385
"84","SPT_RS02550",158.616475720084,0.185540714332903,0.0937014567098917,1.98012625254434,0.047689343926853,0.93463137828677,151.557349606824,209.412171833266,176.204802381181,162.604214269424,110.671250302424,141.249065927388
"85","SPT_0534",4078.54694920616,0.148540182956063,0.0727645770514728,2.0413804212864,0.0412130289820627,0.93463137828677,4004.42934664279,4479.019573351,4523.01709094094,3755.14107328451,3862.51809939781,3847.15651161993
"86","SPT_0550",17902.8449204562,0.160355744082708,0.0790276367924252,2.02910969619274,0.0424471185274174,0.93463137828677,18160.8330333552,20861.1870539635,18567.500957825,15117.1105453605,15997.0261800776,18713.4117521551
"87","SPT_0580",15329.1955542504,-0.152670013176265,0.0743504462181284,-2.05338395318252,0.0400353543658979,0.93463137828677,13392.6967297092,13713.1626663554,15855.8692353626,16177.8489743837,16043.6727401224,16791.922979569
"88","SPT_0677",342.928877641086,-0.189815869784221,0.089279983543725,-2.12607420218955,0.0334970815912218,0.93463137828677,330.347660471124,274.770110813075,319.731623229853,356.967064138345,360.367542307065,415.389264887053
"89","SPT_0691",1594.74949730454,0.15564571314329,0.0747352663896868,2.08262739483282,0.0372852001421936,0.93463137828677,1766.59035635454,1691.30340053873,1649.91769502379,1457.08620130492,1451.53119198303,1552.06813862225
"90","SPT_RS03755",694.899106203816,-0.183496770105536,0.0895721963148614,-2.04859071960806,0.0405021528814352,0.93463137828677,760.154831621725,536.201866732311,583.077709697728,858.753506610396,711.588700291616,719.618022269119
"91","SPT_0848",792.321373627901,0.175277890738218,0.0852020480886666,2.05720278643786,0.0396667236352751,0.93463137828677,814.620754136677,785.629103247093,974.572743351916,777.451399475684,737.198576394656,664.455665161382
"92","SPT_0892",2799.0159391511,0.151242943866414,0.0744852721516432,2.03050803866973,0.0423049248929685,0.93463137828677,2728.03229292283,3109.17052575377,3105.04899032438,2658.83297238988,2620.43910840036,2572.57174511539
"93","SPT_0937",1111.55297213168,-0.168803446748081,0.0845677707271374,-1.99607303464029,0.0459259736740832,0.93463137828677,1159.17691613344,945.689361973156,957.913380217695,1288.13025991559,1065.55377357292,1252.85414097725
"94","SPT_0954",635.496368192302,-0.176051011454113,0.0827275149141037,-2.12808291941209,0.0333302092264225,0.93463137828677,607.413440221098,529.532689285392,608.70749913499,712.66378285271,676.832439866062,677.828357793561
"95","SPT_0979",1545.67655419768,-0.158541490855396,0.0807623549803718,-1.96306176180632,0.0496389979877122,0.93463137828677,1268.10876116334,1451.21301244964,1577.51353986352,1619.69041557434,1601.53189487226,1756.00170126297
"96","SPT_0998",188.003303387439,0.184461635925307,0.092765776939592,1.98846645833006,0.0467601250486219,0.93463137828677,188.262645214726,238.756552599711,201.193847082513,162.604214269424,169.208109966515,167.994451191746
"97","SPT_1059",5547.19212149335,0.147777003786793,0.0728234901720743,2.02924912603902,0.0424329221660597,0.93463137828677,6198.45879056033,6022.26723456812,5470.67855538373,4981.02440742509,5297.58579960031,5313.13794142252
"98","SPT_RS05675",480.741328338393,0.188995873765601,0.0935585746629673,2.02008072960105,0.0433750143663341,0.93463137828677,410.862502449749,497.520637540179,709.304422676247,349.344991594466,491.16083811902,426.254577650698
"99","SPT_1153",8720.11655780019,0.163411933598955,0.0763118414820015,2.14137059760897,0.0322441640678836,0.93463137828677,8926.49108348316,9903.72850867515,9206.22036586478,7238.42822583733,8656.13812282758,8389.69304011315
"100","SPT_1217",556.997403090982,-0.163222955214434,0.0825803166441297,-1.97653583623111,0.0480941211264535,0.93463137828677,502.033720572603,528.198853796008,511.955044009323,628.820984870039,591.771065666678,579.204749631242
"101","SPT_1269",3147.56524449666,0.153320796210608,0.0732319119262995,2.09363366567447,0.0362926261926595,0.93463137828677,3145.9990461354,3427.95720771652,3483.72912925994,2970.06760126495,3039.34351037152,2818.29497223167
"102","SPT_1272",950.718058762221,-0.160731019192017,0.077394301681879,-2.07678105104798,0.0378217719007359,0.93463137828677,904.607930465729,878.997587503963,865.646138243549,1050.57566563136,1001.52908331532,1002.95194741341
"103","SPT_1291",1332.89619138065,0.162597123785537,0.0818844252100922,1.98569048226642,0.0470677024814085,0.93463137828677,1236.13963273066,1508.56793849314,1555.08747410592,1195.39504396506,1277.74988985525,1224.43716913387
"104","SPT_1329",1856.35378925667,0.149963426950352,0.0751871662031796,1.99453489901593,0.0460936300175384,0.93463137828677,2025.89550919746,1967.40734684119,1940.17506040079,1629.85317896618,1853.05746374141,1721.73417639301
"105","SPT_1332",3098.93394736276,-0.151509614878109,0.074392075867249,-2.03663647118108,0.0416864851365189,0.93463137828677,2853.54072306598,2935.77191213387,2903.85514324187,3013.25934568027,3473.79676569095,3413.37979436363
"106","SPT_1359",1013.46692137451,-0.168971584414929,0.0822085226278448,-2.05540227477214,0.03984016597304,0.93463137828677,942.497267867435,836.314851843679,1017.50264065933,1114.09293683035,1016.16329823134,1154.23053281493
"107","SPT_1362",223.044603046598,0.195269570041026,0.0919918476126217,2.12268342368019,0.0337803889785938,0.93463137828677,284.170030512794,222.750526727104,238.357041766544,196.903540716881,192.988709205053,203.097769351215
"108","SPT_1460",1535.45113578552,0.183432596226874,0.0911468876545716,2.01249434782729,0.0441678519007632,0.93463137828677,1660.02659491224,1683.30038760243,1735.13674490269,1421.51652943348,1713.11778360694,999.608774255362
"109","SPT_1544",934.660215293244,-0.165410160622439,0.0839909479425069,-1.96938080441317,0.0489093783617207,0.93463137828677,995.779148588584,816.307319502921,772.738151533472,990.869430704303,994.21197585731,1038.05526557288
"110","SPT_1588",3039.60759281583,-0.145656933988554,0.0734616197262428,-1.98276235306748,0.0473939810292569,0.93463137828677,2704.35145704676,2933.1042411551,2912.18482480898,3376.57813693851,3048.48989469403,3262.93700225162
"111","SPT_1714",264.465221865178,-0.189534917862436,0.093088160612342,-2.0360797400621,0.0417423487872541,0.93463137828677,287.722155894204,200.075323407579,212.727252329281,321.397392266909,250.610930436893,314.258276856201
"112","SPT_1721",52.7144946521494,0.169382094408643,0.0864223519601298,1.95993386626166,0.0500035206336774,0.93463137828677,63.9382568653787,77.3624583842638,48.0558551948677,45.7324352632755,40.2440910190631,40.9538711860474
"113","SPT_1737",75.5797271830705,-0.182348969244049,0.0914791325888773,-1.99333950906112,0.0462242828629817,0.93463137828677,55.6499643087556,72.0271164267284,63.4337288572253,78.7614162867523,84.146735767132,99.4594014518295
"114","SPT_1781",853.208014387743,-0.169858461322901,0.0812661820017646,-2.09014939718975,0.0366043815167958,0.93463137828677,793.308001848218,740.278696608041,822.716240936134,923.54112323337,986.894868399298,852.509155301396
"115","SPT_1787",2212.41269909437,-0.167366538839159,0.0808010838736045,-2.07134026940736,0.0383270085450304,0.93463137828677,2288.7527874218,1971.40885330934,1870.97462892018,2267.56658180408,2275.62041944157,2600.15292366926
"116","SPT_1973",21731.6426877983,0.181368373986778,0.0847881858112433,2.13907600748225,0.0324295131640094,0.93463137828677,20556.1495822193,27020.8393439382,23350.0196668182,21933.7840904365,20567.474426038,16961.5890173397
"117","SPT_0125",6388.64967134587,-0.14437954146821,0.0767648254456066,-1.88080335791962,0.0599986732256333,0.952953230096915,5277.27427498135,6166.32146742158,6502.27758023356,6652.79898538261,6964.97166159468,6768.25405846147
"118","SPT_0207",390.590981989043,-0.174029858991834,0.0909034180737988,-1.9144479127347,0.0555629485138431,0.952953230096915,415.598669624962,306.782162558287,337.672475835937,383.644318041922,413.416571377648,486.431694495502
"119","SPT_0256",10291.3543999908,0.153548151372534,0.0798656739343318,1.922580049832,0.0545328114754678,0.952953230096915,9407.2120517673,11613.7056060653,12003.0711382061,10128.4640653915,9279.92153362306,9315.75200489152
"120","SPT_0305",129.627620492636,-0.177738363609216,0.0936943458994729,-1.89700202187137,0.0578276712444301,0.952953230096915,104.195677854691,122.712865023315,114.693307731751,156.252487149525,144.512872295727,135.39851290081
"121","SPT_RS01985",245.341585834185,-0.172365957159603,0.0915514214640764,-1.88272289390108,0.0597379311856725,0.952953230096915,192.99881238994,249.427236514782,221.697678632323,269.313229883734,285.367190862448,253.245366721885
"122","SPT_0587",2746.2111497247,0.169459610166059,0.0897387586581298,1.88836588225646,0.0589768482971876,0.952953230096915,2253.2315336077,3334.58872345965,3399.15082411697,2291.7031448597,2801.53751798614,2397.05515431804
"123","SPT_0646",630.867775683643,-0.159345221546379,0.082490990683601,-1.93166817643829,0.0534004750786626,0.952953230096915,538.739016180506,626.902680010413,585.640688641454,689.797565221073,661.283586517787,682.843117530628
"124","SPT_0753",424.086438515924,0.170772032423059,0.0888178448834562,1.92272209089446,0.0545149609799397,0.952953230096915,534.002849005293,453.504066390512,401.106204693162,391.266390585802,376.831034087591,387.808086333184
"125","SPT_1046",5696.61286495752,0.175824211077227,0.0922540773807641,1.90586926962091,0.0566671689554241,0.952953230096915,4288.59937715559,7332.09368514307,7234.64881340334,4452.56071104946,5436.61084130253,5435.16376169115
