"","Gene","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.W19F.KAN240min.a","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.W19F.KAN240min.b","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.W19F.KAN240min.c","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.W19F.NDC240min.a","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.W19F.NDC240min.b","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.W19F.NDC240min.c"
"303","SPT_1611",1389.55171242824,-0.888399296509034,0.256663636567314,-3.46133682352014,0.000537499856277447,0.00381926465533116,772.346671270864,1105.01953049368,984.244707235524,1889.07931929676,2208.84692169937,1377.77312457323
"304","SPT_0283",12342.4388724268,-0.65856374448352,0.190412499772322,-3.45861613744355,0.000542958131081996,0.00384535807966953,10349.7092948034,8708.35412742619,9452.19790305024,16225.6596668246,12644.4901405811,16674.2221018754
"305","SPT_RS03300",164.271789776243,1.24103510110957,0.360577384240697,3.44179961181687,0.000577858147020543,0.00407911013290239,242.787791880135,214.178439350212,257.745962982839,51.0561978188313,135.929041335346,83.9333052900934
"306","SPT_0960",3960.8268211309,1.0838069651798,0.315427713809596,3.43599156868639,0.000590389345411141,0.0041404177871993,5930.26774985482,5022.20981501971,5516.12663031583,1889.07931929676,1634.23779241814,3773.03961988014
"307","SPT_1164",3872.18157745995,-0.687452509185505,0.200064167082161,-3.43616010408894,0.000590022184135642,0.0041404177871993,2879.14653196986,2898.86202710268,3039.85951764443,4886.07813126216,5631.7873262349,3897.35593054566
"308","SPT_1301",487.413394076928,0.89267613170058,0.260844269632523,3.4222570154912,0.000621035787428903,0.00434120146212476,623.243299083607,648.419341109707,656.616916260859,234.858509966624,423.233605975963,338.10869206481
"309","SPT_0935",652.954581625786,-1.41225262526493,0.414846424702693,-3.40427816456908,0.000663391599904677,0.00462227221551705,445.990617692856,203.194929639945,302.216217159456,1501.05221587364,423.233605975963,1042.03990341286
"310","SPT_0593",2120.0636953023,-0.644593673889378,0.189419030497289,-3.40300376470675,0.000666493621747079,0.00462890570200471,1528.85935611476,1694.59864101266,1697.58388647676,2711.08410417994,2885.40283198211,2202.85335204755
"311","SPT_0282",28225.6543980849,-0.656548560539207,0.193589330677864,-3.39145012920011,0.000695238144605622,0.00480939610125432,23047.6867433169,20072.7562637174,22106.7078849207,40548.8323077158,34621.7446873914,28956.1985014474
"312","SPT_RS02230",347.677271936501,0.899101388617078,0.265224462974822,3.38996402719621,0.000699017956459984,0.00480939610125432,431.476130134805,458.953798607597,476.467009035178,245.06974953039,290.393861034602,183.703083276431
"313","SPT_RS05395",288.622067747758,0.813580046680045,0.240001242517046,3.38989931113487,0.000699182991032328,0.00480939610125432,341.750207048668,375.792939372716,397.055840862648,188.907931929676,225.518636760915,202.706850511924
"314","SPT_RS06870",630.942242438624,-0.857669707899077,0.253310524126564,-3.38584316958955,0.000709599245354847,0.00486550055811779,502.289236099844,459.738335015473,362.114926866735,648.413712299158,979.306956893287,833.790287457249
"315","SPT_1603",6650.94071497334,-0.681916292902205,0.201661323646397,-3.38149269563415,0.000720931495115197,0.00492750955232705,5402.4682022893,4453.42091930944,5330.53138584403,9634.30452841347,6935.47040449662,8149.44884948719
"316","SPT_2092",2611.78194770941,-0.616640428219377,0.182785612434545,-3.37357202247084,0.000741996326938845,0.00505543699968143,1985.40596475893,2007.62866775528,2145.91665307367,3482.0326912443,3348.79729107988,2700.91041834442
"317","SPT_1543",2480.23102607924,-0.637629516879916,0.189454375644155,-3.36560987156902,0.000763746438320803,0.00518721161421037,1676.2033964768,1920.93739468496,2179.9500108619,3318.65285822404,2956.45664904377,2829.185847184
"318","SPT_RS01190",24.0200191531655,1.88979612865173,0.561864352311655,3.36343838308414,0.000769780181167276,0.00521175072343756,31.6679728539306,53.740743939522,43.1089198650875,0,9.2678891819554,6.33458907849762
"319","SPT_1410",81.7092424535883,1.51836860545619,0.451722511263856,3.36128611613357,0.000775804158025365,0.00523607006968216,138.987214192251,119.641802201126,129.326759595263,30.6337186912988,15.4464819699257,56.2194780716664
"320","SPT_1238",3363.43028622971,-0.945402974711161,0.281717311460246,-3.35585686875537,0.000791195048967929,0.00532325918883735,2922.25016168771,1866.8043825415,1920.38893546369,5953.15266567573,3966.65656987691,3551.32900213273
"321","SPT_RS06880",56.4827523389781,1.48732149308284,0.443383265593229,3.35448269815249,0.000795135254733445,0.00533310343751124,74.3317696154761,106.30468326723,85.764061626332,15.3168593456494,24.7143711518811,32.4647690273003
"322","SPT_1799",4696.96981757952,-0.990629008178856,0.295811839705249,-3.34884840703446,0.000811481820232698,0.00542583962410248,3631.70072020702,2587.00880497188,2928.68388220289,4544.00160587599,5298.1433156845,9192.28057653486
"323","SPT_1754",6268.90594611681,-0.557628446339824,0.166902908821884,-3.34103491830041,0.000834667249798221,0.0055635869622773,5160.56007632178,4969.645875692,5009.25648832317,7821.80950584496,8112.49233060496,6539.67139991398
"324","SPT_1929",12.4860883381243,2.00518603388742,0.600781044481834,3.33763199139691,0.000844955791070932,0.00561478338943123,21.9916478152296,41.5804296174404,11.3444525960757,0,0,0
"325","SPT_1070",3605.14841813614,-1.18506714646855,0.355347434423662,-3.33495343336477,0.000853136845335984,0.005651703470795,1920.31068722585,2327.71952216879,1970.75830499026,2726.40096352559,4269.40761648745,8416.2934144189
"326","SPT_0374",38.0878769864101,1.81558797554641,0.546234147028382,3.32382730999803,0.000887911597769932,0.00586402966257259,54.0994536254648,71.0005449127991,70.3356060956691,20.4224791275325,0,12.6691781569952
"327","SPT_0048",3737.92590283121,0.82411562740156,0.248036703335831,3.32255515541884,0.000891970354087968,0.00587282009893393,5650.09415668879,4037.61662313504,4767.84653707868,3374.81467582475,2514.6872647039,2082.49615955609
"328","SPT_RS08885",21.7266481210394,1.87801857347579,0.565405766833828,3.32154124283585,0.000895217508115727,0.005876229557845,32.9874717228444,30.204651703235,52.6382600457911,5.10561978188313,3.08929639398513,6.33458907849762
"329","SPT_0189",1421.17944757112,-1.95831298119114,0.590651322749033,-3.31551442579809,0.000914746196881195,0.00594999565524233,227.393638409474,278.118156592125,241.40995124449,352.287764949936,1671.30934914596,5756.55782508471
"330","SPT_1507",3150.60237908311,-0.732701143668777,0.220880443826366,-3.31718431462747,0.000909296088089061,0.00594999565524233,2050.0614093357,2603.48406953728,2375.52837361824,3165.48426476754,3991.37094102879,4717.6852162111
"331","SPT_2034",348.16176281357,0.930316434902048,0.280524127112176,3.31635087676446,0.000912012452696126,0.00594999565524233,498.330739493103,459.738335015473,441.979873143108,163.37983302026,228.6079331549,296.933863054576
"332","SPT_0799",433.240876960617,-0.945568774639971,0.286662711191477,-3.29854123931862,0.000971886030560945,0.00630262236083649,325.476387665398,240.068140810128,304.485107678671,428.872061678183,549.894758129354,750.648805801968
"333","SPT_1675",19120.5844599112,-0.706412328796123,0.21474959482681,-3.28946990268283,0.00100376291022795,0.00648979443159393,14988.6274849479,15154.4975227413,12998.0200064796,21806.1020884229,29768.4600524407,20007.7996044347
"334","SPT_1448",9091.77903743586,-0.836237867604244,0.254397388785959,-3.28713227598348,0.00101213279667044,0.00652431709949537,6461.58596107076,6512.82898998455,6246.7093775031,13616.6879582823,13914.190958509,7798.67097926538
"335","SPT_2079",1490.84918816373,-0.810254836215501,0.246728108606111,-3.28399889576032,0.00102345323381578,0.00657759645494142,1206.02196618719,957.134417609005,1034.6140767621,2062.67039188079,1399.45126647527,2285.20301006802
"336","SPT_2131",446.500299460218,-1.2073456196879,0.368518252249541,-3.2762166115733,0.00105207836394298,0.00674144261181322,243.667457792744,272.626401736991,243.678841763705,285.914707785455,769.234802102298,863.879585580113
"337","SPT_2090",1201.41051332479,-0.824579776448148,0.252039383557979,-3.27163066663533,0.00106929163437439,0.00683140916560257,690.977574354514,893.194700367092,967.001139289489,1633.7983302026,1838.13135442115,1185.35998131387
"338","SPT_1260",3635.5709434747,-0.607012518126143,0.185996626277802,-3.2635673575042,0.00110019028533246,0.00700801681751709,2653.5122253856,2927.8898741941,3007.18749416774,4150.86888267099,5125.14271762134,3948.82446680845
"339","SPT_1723",846.606731835191,-1.23174952741902,0.377972500770714,-3.25883371120225,0.00111871219344234,0.00710497744094797,607.849145612946,329.505291308018,471.475449892904,1235.55998721572,611.680686009056,1823.5698309725
"340","SPT_RS11210",48.8721507663165,-1.29921129308367,0.398813684055381,-3.25768985625692,0.0011232309353397,0.00711269471701875,26.8298103345801,23.536092236287,26.7729081267386,71.4786769463639,74.1431134556432,70.472303498286
"341","SPT_2164",284.052895367279,0.939101913261356,0.288601773296576,3.25397138948382,0.00113803740701452,0.00718532122376029,450.388947255902,355.787260971872,333.526906324624,142.957353892728,234.78652594287,186.87037781568
"342","SPT_0859",486.762507588813,0.814988998676468,0.250803067706612,3.24951766391405,0.00115600898587989,0.0072774483818696,587.17699666663,581.341478236289,701.087170437476,439.083301241949,321.286824974454,290.599273976078
"343","SPT_1538",2921.01980955069,0.946716493566592,0.291789575880229,3.24451787117711,0.00117649634635537,0.00738482983586912,3260.48170508594,4168.24193504643,4292.74086235503,1169.18693005124,2409.6511873084,2225.8162374571
"344","SPT_0706",2964.27850007787,-0.571534947981899,0.17629030303693,-3.24201012838563,0.00118689804159529,0.00742846361498447,2659.23005381756,2275.94011924895,2186.3029043157,3323.75847800592,3503.26211077914,3837.17733429993
"345","SPT_1034",192.492234640165,1.18594784837013,0.366325425303,3.23741615092425,0.00120617379220852,0.00752722369456508,285.011755685376,252.620723336147,292.686876978752,112.323635201429,58.6966314857175,153.613785153567
"346","SPT_1062",769.235395297961,0.625720490826422,0.19376609339965,3.2292568831217,0.00124112356859573,0.00772294521152197,916.172047982465,1002.63752926583,892.12775215539,582.040655134677,664.198724706804,558.235662542603
"347","SPT_1171",290.0187754728,-0.890919974618947,0.276286098642332,-3.22462830738471,0.00126136319279582,0.0078262678792202,168.895855220963,184.366055850915,238.687282621432,464.611400151365,336.733306944379,346.818752047745
"348","SPT_0503",4634.11874004984,-1.13683935318215,0.353376707910295,-3.21707494504911,0.00129504764653344,0.0080121769626049,3464.12436385497,1829.93117137132,2908.7176456338,9082.89759197009,3463.10125765733,7055.94040981153
"349","SPT_1536",643.948732149487,0.961689674291873,0.299506131755748,3.21091814933574,0.00132311615422222,0.0081623755875084,758.272016669117,954.780808385376,888.497527324646,408.449582550651,278.036675458662,575.655782508471
"350","SPT_1504",3338.67042726838,-0.87355647047485,0.272440305610912,-3.206414221699,0.00134400368280525,0.00826754265451342,1897.87920645431,2802.36404893391,2215.34470296165,3492.24393080806,5912.91329808754,3711.27737636479
"351","SPT_2050",1954.03392656374,0.685857080444561,0.214690690511749,3.19462888125104,0.00140010754990799,0.00858812408818208,1933.50567591499,2776.08207927005,2570.65295827074,1363.2004817628,1482.86226911286,1597.90009505102
"352","SPT_0670",2826.9086244033,0.991702284206361,0.310785568629972,3.19095345571564,0.00141804122609215,0.00865760266878339,3910.55481450413,3400.1807917356,4159.78387792902,2808.09088003572,1405.62985926324,1277.21152295208
"353","SPT_RS06210",400.058791686378,0.902664885035504,0.282908420143477,3.19066107886685,0.00141947688902951,0.00865760266878339,557.708188594223,594.678597170185,440.618538831579,245.06974953039,216.250747578959,346.026928412932
"354","SPT_RS07785",58.8664920711253,-1.74951897371506,0.548655023190365,-3.18874137621453,0.00142893657020421,0.00869067919675048,18.9128171210975,19.6134101969058,13.1595650114478,219.541650620975,46.339445909777,35.6320635665491
"355","SPT_0280",23259.2860888958,-0.591097429681834,0.185463079830675,-3.1871433938307,0.00143685520169667,0.00871422323733223,19887.0471193121,17979.6131275036,17470.9107760604,31062.590752977,23441.5810375592,29713.9737199627
"356","SPT_1738",130.87753291747,0.993277982843475,0.311808165815979,3.1855419188402,0.00144483170566528,0.00871857939340956,166.69669043944,197.310906580873,169.259232733449,86.7955362920133,74.1431134556432,91.0597180034033
"357","SPT_1954",46.6419520014153,1.82212649565203,0.572029134058461,3.18537358879664,0.00144567247721654,0.00871857939340956,69.4936070961255,86.2990048663857,94.8396237031925,0,3.08929639398513,26.1301799488027
"358","SPT_1227",1300.74763059099,0.871685294653377,0.273794888519905,3.18371646514506,0.00145397355049668,0.00874414819614346,1945.38116573521,1674.59296261182,1474.77883748984,1230.45436743383,809.395655224105,669.882795051123
"359","SPT_1179",3352.84715990551,-0.660656497652307,0.207710025338954,-3.18066735861309,0.0014693624030483,0.008812081486805,2793.81893844677,2368.12314717441,2555.22450274008,4722.6982982419,4371.35439748896,3305.86367534094
"360","SPT_0802",690.166027484183,-1.04331349089666,0.32863813533789,-3.17465740798454,0.00150013501402621,0.00897164079221787,449.069448386989,379.323353208159,460.584775400672,1455.10163783669,778.502691284254,618.41425878833
"361","SPT_2048",829.025122032785,-0.867785161676041,0.274080037462975,-3.16617426686272,0.00154458228534551,0.00921187163531548,617.085637695343,534.661561967653,562.23107066151,1378.51734110845,1149.21825856247,732.436862201287
"362","SPT_2242",1354.43164715573,-1.24013949398759,0.391983919029072,-3.16375094432283,0.00155750015418416,0.00926325367944333,1028.32945184014,444.439875061886,748.733871340993,2634.4998074517,926.78891819554,2343.79795904412
"363","SPT_1605",14290.1964296991,-0.523652441429749,0.165604722576633,-3.16206224848106,0.0015665607281273,0.00929147451145473,10905.6581515724,12350.1721327877,11762.8360078189,18078.9996476482,17633.7038168671,15009.8088215001
"364","SPT_1111",6043.87757258588,-0.729924353042299,0.231099366106238,-3.15848704105379,0.001585903600403,0.00938035838370234,5252.92499714574,3825.00725660058,4388.94182036975,8975.67957655055,5949.98485481537,7870.72693003329
"365","SPT_2159",328.62306259003,0.83499327348455,0.265794176572692,3.1415032648625,0.00168082934723596,0.00991459064273702,375.177511727817,436.202242779186,457.408328673771,270.597848439806,250.233007912796,182.119436006807
"366","SPT_2218",243.967527822773,1.07408048313898,0.342015513260739,3.1404437561876,0.00168692095672382,0.00992333557329616,393.210662936305,358.925406603377,262.737522125112,112.323635201429,216.250747578959,120.357192491455
"367","SPT_0313",14702.4081911275,0.708208015364938,0.225873529930245,3.13541837143843,0.00171609179650657,0.0100674268062089,15032.170947622,22903.7558915388,17166.8794464855,10798.3858386828,12557.9898415496,9755.26718088633
"368","SPT_2032",11.5130037098333,1.88563907695161,0.602192913026319,3.1312873933958,0.00174041751698474,0.010182388353446,31.6679728539306,20.3979466047821,15.4284555306629,0,0,1.5836472696244
"369","SPT_2091",1199.18304963264,-0.552473764452671,0.176903032068662,-3.12303162920485,0.00178998510732558,0.0104440052468075,873.068418264615,1021.46640305486,1007.84116863536,1465.31287740046,1356.20111695947,1471.20831348107
"370","SPT_0197",630.260272798593,0.658150315438239,0.211569624686017,3.11079776416381,0.00186582675553128,0.010857094607186,701.973398262129,785.32094428411,835.405489175011,495.245118842664,534.448276159428,429.168410068214
"371","SPT_0329",9569.28731151572,-0.897021353887351,0.288585825341436,-3.10833476601304,0.00188144819518514,0.0109184850787968,4203.48356340299,6937.2631866456,8394.44114299214,10680.9565836995,15600.9467896249,11598.6326027291
"372","SPT_RS09960",140.177428110096,1.09879115359548,0.354590553293635,3.0987603685132,0.00194332131007261,0.0112472332811461,206.281656506854,216.139780369902,165.629007902705,61.2674373825976,120.48255936542,71.2641271330982
"373","SPT_0279",4057.79244184286,-0.605885798045538,0.195795997750443,-3.09447488716182,0.00197161625069637,0.0113804015757354,3777.72526170014,2851.00530622223,2956.81812464116,5207.7321775208,4448.58680733859,5104.88697363427
"374","SPT_1695",1139.89841871535,0.899290829722073,0.290732846961466,3.09318619867285,0.00198019849824565,0.0113993779858901,1621.66410989503,1391.76758757244,1494.29129595509,796.476685973769,1041.09288477299,494.097948122814
"375","SPT_0588",34.8125114597379,1.76962406996734,0.573224666658472,3.08713873093267,0.00202093255644383,0.0116028474507295,65.5351104893842,71.7850813206754,49.4618133188899,0,3.08929639398513,19.0037672354929
"376","SPT_RS04190",105.372148302863,-1.44923648013189,0.470729087794948,-3.07870602796314,0.0020790171979388,0.011904585178623,80.9292639600449,27.0665060717301,33.579579684384,224.647270402858,95.7681882135391,170.242081484623
"377","SPT_1181",6671.47887703328,-1.15536543254434,0.375635829985023,-3.07575939332092,0.00209967204739912,0.0119909652998682,5193.54754804462,2584.26292754431,3796.7613948546,15097.3176950284,5029.3745294078,8327.60916731993
"378","SPT_0204",42972.3125102608,-0.901445368807942,0.293463630284003,-3.07174476079219,0.00212811611169852,0.0120892717374325,26532.0434231619,29804.1458670142,31104.2201279202,46297.7601821162,84476.8098935235,39618.8955678285
"379","SPT_1000",1781.84629501267,0.772696861104491,0.251514388856338,3.07217755858034,0.00212503279259787,0.0120892717374325,2357.94447874892,2126.09366534459,2323.79766978014,1036.44081572228,1748.54175899559,1098.25938148452
"380","SPT_RS11225",699.631652433847,0.839854373065771,0.275136012700242,3.05250615803895,0.00226939074631097,0.0128108004935019,1043.28377235449,809.249304724335,883.505968182372,433.977681460066,376.894160066186,650.87902781563
"381","SPT_0572",801.984279415359,1.04649539362584,0.342884822394591,3.05203183482276,0.00227297992964131,0.0128108004935019,1382.83481462164,844.553443078766,1092.24389595016,561.618176007145,271.858082670692,658.797264163752
"382","SPT_0610",578.18964602937,-0.922966105894699,0.302281812101519,-3.0533299356586,0.002263169593701,0.0128108004935019,306.563570544301,416.196564378342,439.257204520049,592.251894698443,1075.07514510683,639.79349692826
"383","SPT_1495",6007.01194521968,0.716832625271092,0.234932067544378,3.05123363006067,0.00227903165164229,0.0128113711383442,6832.80497619184,8194.09051206332,7560.8507662325,3390.1315351704,5671.9481793567,4392.24570230329
"384","SPT_1767",161.016934400362,-1.3214373577173,0.434186060743677,-3.04348176321905,0.00233857615003855,0.0131118605495651,106.879408382016,52.5639393277077,82.1338367955878,408.449582550651,151.375523305272,164.699316040938
"385","SPT_0853",1228.71999834422,0.669135728501093,0.219917518045761,3.0426667891089,0.00234491828018254,0.0131132702785273,1432.09610572775,1526.70784972715,1590.94603207365,893.483461829548,1152.30755495645,776.778985750771
"386","SPT_RS03275",56.2694666949996,1.27619046748787,0.419853743447997,3.03960721418682,0.00236886870362964,0.0132128868365664,89.2860901298322,70.2160085049229,90.3018426647622,30.6337186912988,24.7143711518811,32.4647690273003
"387","SPT_0492",2128.25863705649,0.496651490802179,0.163495147591351,3.03771395126379,0.00238380117072928,0.0132618189162278,2344.74949005978,2439.12369208721,2712.23172666977,1741.01634562215,1720.73809144972,1811.69247645032
"388","SPT_0235",13.1223304444732,1.82662604654769,0.602029309857845,3.03411481241503,0.00241242601159279,0.0133635457553105,21.1119819026204,23.9283604402251,28.5880205421107,5.10561978188313,0,0
"389","SPT_0350",444.452315530572,0.957745513015942,0.315685934403196,3.03385551474303,0.00241450037102451,0.0133635457553105,803.57481116849,389.52232651055,601.25598759201,285.914707785455,262.590193488736,323.855866638191
"390","SPT_1142",1323.08395460315,-0.873694824985564,0.288362617824406,-3.02984773677421,0.00244677057199879,0.0135074283115728,858.993763662868,682.546674852323,1187.99107586104,2164.78278751845,1300.59378186774,1743.59564385647
"391","SPT_0192",79.6980305081903,1.62520423760398,0.53713290717797,3.02570223474596,0.00248056456247922,0.0136525741376375,149.543205143561,132.586652931083,119.797419414559,0,21.6250747578959,54.635830802042
"392","SPT_0505",1070.82279965731,-0.703098319144797,0.232423716564305,-3.02507132033693,0.00248574503574264,0.0136525741376375,790.379822479352,862.990048663857,753.725430483267,1562.31965325624,1439.61211959707,1015.90972346406
"393","SPT_0965",10157.7573782865,0.568832119027867,0.188587204812991,3.01628161672971,0.00255895473442344,0.0140189046901111,12752.5167350953,12283.8788063221,11505.0900448361,8633.60305116438,9067.08491634636,6704.37071595492
"394","SPT_1949",551.809584085711,0.771157960326133,0.255841976484116,3.01419638373537,0.00257660962576776,0.0140797982849695,663.268098107325,774.729702777781,658.432028676231,525.878837533963,358.358381702275,330.190455716688
"395","SPT_2107",1608.81712774659,1.05654634759469,0.351658822067478,3.00446421728602,0.00266049051592345,0.0145013571665397,1947.14049756043,2542.29022972294,2202.18513795021,582.040655134677,759.966912920343,1619.27933319095
"396","SPT_1491",607.699776968865,0.943071490284161,0.31458470206269,2.99783010458095,0.00271909208064539,0.0147545925509603,679.981750446899,913.200378767936,844.027273148029,347.182145168053,583.87701846319,277.930095819083
"397","SPT_2217",465.905125749507,1.08860851251524,0.363153392247319,2.99765480856052,0.00272065640628482,0.0147545925509603,627.201795690348,752.370415153308,584.012419645975,127.640494547078,302.751046610543,401.454582849787
"398","SPT_1007",610.625062956595,0.695184814188153,0.232005684527103,2.99641284912975,0.00273176311008826,0.0147776029548242,699.334400524301,746.878660298175,825.876148994308,510.561978188313,509.733905007547,371.365284726923
"399","SPT_1662",295.085719110535,0.776727374806975,0.259406848185816,2.99424390774216,0.00275125909710377,0.0148457665064271,338.671376354536,400.505836220817,390.249169305003,239.964129748507,169.911301669182,231.212501365163
"400","SPT_2045",176.342699079809,-0.9645940099904,0.322397926808343,-2.99193614406777,0.0027721424157652,0.0149210565528562,136.348216454424,96.4979781687767,108.452966818483,296.125947349222,244.054415124825,176.576670563121
"401","SPT_1779",4148.26944012474,0.664556496222478,0.222351381017118,2.98876711798483,0.00280105538111288,0.015039082881636,5413.46402619692,5128.90676649088,4803.24122917843,3824.10921663047,3302.45784517011,2417.43755708165
"402","SPT_0617",8796.24400890828,-0.79047245895818,0.264574300537531,-2.98771444298328,0.00281072034480867,0.01505343508053,6027.47083319813,6890.58327037696,6055.66879578519,10226.5564231119,15499.0000086234,8078.18472235409
"403","SPT_1591",1707.24653999396,0.557155458747859,0.186850726732189,2.98182120290291,0.00286539289930964,0.0153081660352696,2075.57172080137,1983.70030731506,2073.76593456263,1148.7644509237,1495.2194546888,1466.4573716722
"404","SPT_RS04195",33.8105639694231,-1.47829021133335,0.496255464424561,-2.97888953837017,0.0028929504905881,0.0153411881926999,21.551814858925,10.198973302391,10.8906744922326,66.3730571644807,46.339445909777,47.5094180887321
"405","SPT_1477",17274.1687183454,-0.792859689143226,0.266037001815771,-2.98026095517449,0.00288002922321668,0.0153411881926999,9856.65655078591,14202.8548599874,13164.55657059,18109.6333663395,18418.3851009394,29892.9258614303
"406","SPT_2101",3365.10210779406,-0.640331750419042,0.214917496692861,-2.97943052693444,0.00288784707706643,0.0153411881926999,2240.9489123719,3080.48220552603,2493.51068061743,4094.70706507027,4732.80207558522,3548.16170759348
"407","SPT_1789",2166.89090839221,0.779076363671574,0.261661554868474,2.97742006487419,0.00290685434077703,0.0153770451982628,3421.90040004973,2887.48624918848,1992.08587587089,1342.77800263526,1859.75642917905,1497.33849342987
"408","SPT_0622",4026.20251255794,-0.630255870696339,0.212014640666108,-2.97269975656492,0.0029519305500214,0.0155772217504806,2723.00583248173,3046.35487178342,3634.3088336788,4069.17896616086,5508.21547047549,5176.15110076737
"409","SPT_RS02855",58.7194510015764,1.39068029093514,0.467961095456628,2.9717861258918,0.00296072852238079,0.0155854486764935,112.597236813976,100.420660208158,61.2600440188086,15.3168593456494,24.7143711518811,38.0075344709857
"410","SPT_1693",1312.82925117756,0.560734902419682,0.189149198287653,2.96451112400134,0.00303164282140328,0.0159198219377592,1476.95906727082,1700.48266407174,1532.86243478174,1016.01833659474,1189.37911168428,961.273892662014
"411","SPT_0012",107.60096013187,1.3569599955505,0.45811860644493,2.96202768553915,0.00305620302074685,0.0160097447777809,146.904207405734,151.023258516175,185.141466367955,102.112395637663,21.6250747578959,38.7993581057979
"412","SPT_1322",1869.45556735873,0.706554341670328,0.238989305154896,2.95642661169457,0.00311226286372643,0.0162638396737937,2946.88080724077,1765.20691772153,2297.47853975724,1449.99601805481,1346.93322777752,1410.23789360053
"413","SPT_RS01140",11.7015290399473,1.77406233812826,0.602154599791876,2.94619079342985,0.00321713891823049,0.0167711866608965,22.8713137278388,27.4587742756682,16.789789842192,0,3.08929639398513,0
"414","SPT_0611",3378.07009640056,-0.701863544322301,0.238536969020158,-2.94236799941475,0.00325712612557724,0.0169386293438836,2198.72494856666,2925.53626497048,2493.96445872127,3517.77202971748,5381.5543183221,3750.8685581054
"415","SPT_0498",39095.9149800673,-0.796045841292306,0.271014738896081,-2.93727877876614,0.00331106309322828,0.0171776357583626,18269.3415060238,27888.3079589804,37879.1272182966,50423.1009658778,50312.2810724419,49803.3311587831
"416","SPT_1985",24.837500653799,1.69763047224422,0.578208365235122,2.93601852604449,0.00332454466974081,0.0172061170046922,36.9459683295857,53.3484757355839,41.7475855535584,5.10561978188313,0,11.877354522183
"417","SPT_1340",69931.447208046,-0.644105815605027,0.219788491807109,-2.9305711609792,0.00338339491647185,0.0174687032497935,54352.35757534,54984.6264142098,52808.4268347322,71984.1333047703,75057.5451882628,110401.593930961
"418","SPT_1512",46015.380621981,-0.573465066058612,0.195784508330308,-2.92906252363502,0.00339986026532443,0.0175117204575203,29719.5128575013,39427.661714228,41086.4308562591,50887.7123660292,56586.6420486257,58384.3238892429
"419","SPT_0874",4229.41673160455,-0.587719794914354,0.200788149806003,-2.92706414936437,0.00342178294539497,0.0175825744187002,3308.86333027945,3258.17970191,3490.9149528644,5498.75250508813,5755.3591819943,4064.43071749103
"420","SPT_0106",106.068354861055,1.17415126357191,0.402434280156257,2.91762238325228,0.00352711206297224,0.0180806482656648,147.344040362038,162.006768226442,142.940102710553,97.0067758557795,30.8929639398513,56.2194780716664
"421","SPT_RS11135",92.7595360309452,1.34755419184776,0.462662180187092,2.91260934987778,0.00358422683087516,0.0183297870947131,201.003661031199,91.7907597215193,132.049428218321,45.9505780369482,21.6250747578959,64.1377144197884
"422","SPT_RS05205",134.074376703447,-1.12202201538177,0.385362451873806,-2.91160181778477,0.00359580693710286,0.0183454320748399,94.1242526491827,51.7794029198314,92.1169550801343,178.69669236591,135.929041335346,251.79991587028
"423","SPT_0634",210.042177182007,0.836777014142023,0.287719327412475,2.90831005920717,0.0036338784938022,0.0184958401824022,295.127913680381,294.985689361464,228.704164336885,163.37983302026,120.48255936542,157.572903327628
"424","SPT_0032",488.591619013748,1.16541663135979,0.401199273156668,2.9048323597154,0.00367449849523687,0.0186206213179811,732.321872247146,585.26416027567,774.145445156203,485.033879278898,123.571855759405,231.212501365163
"425","SPT_0328",6971.3404185523,-0.704262401082455,0.242453591855918,-2.90473073915512,0.00367569162105989,0.0186206213179811,3969.05259769264,5597.27500199299,6127.81951429623,8301.73776534197,10463.4468864276,7368.71074556235
"426","SPT_RS04795",312.863245644719,0.999594479521673,0.344216733102939,2.90396829494846,0.00368465471168235,0.0186222103151458,452.148279081121,453.854311956401,382.988719643514,97.0067758557795,240.96511873084,250.216268600656
"427","SPT_0988",7776.23300202837,-0.773396980619207,0.266788594735923,-2.89891320648374,0.00374458535583241,0.0188807781524758,7463.08560257632,5154.40419974685,4286.84174700507,11186.4129421059,7778.84832005456,10787.8052006814
"428","SPT_1045",697.311695298022,0.598434679129039,0.206548137162747,2.89731336892915,0.00376373600275535,0.0189329990979726,793.458653173484,919.476670030946,811.355249671331,633.096852953508,522.091090583487,504.391655375373
"429","SPT_0765",661.115552529893,0.660162287211652,0.22801186679484,2.89529793554846,0.00378798817549273,0.0190105793515987,927.16787189008,759.038974620256,766.431217390871,490.139499060781,435.590791551904,588.324960665466
"430","SPT_0165",5620.8023251063,0.595136740466815,0.205903885328861,2.89036187693247,0.00384798586991917,0.0192667757626418,6300.16726610698,7702.9707207328,6379.21258382526,5100.51416210125,4584.51584867394,3657.43336919756
"431","SPT_0958",4210.86858806922,0.58087935163821,0.201059101945908,2.88909751419504,0.00386349243967921,0.0192995341592328,5718.268264916,4478.91835256542,5013.34049125776,3778.15863859352,2832.88479328437,3443.64098779827
