"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.W19F.KAN90min.a","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.W19F.KAN90min.b","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.W19F.KAN90min.c","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.W19F.NDC90min.a","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.W19F.NDC90min.b","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.W19F.NDC90min.c"
"575","SPT_1602",1632.83226639186,-0.166209735977365,0.134906758217435,-1.23203417066384,0.217936319936825,0.724031235145626,1929.26136434632,1334.66802780209,1289.86514447373,1745.12623459313,1714.93217911383,1783.14064802203
"576","SPT_RS11255",191.884210205174,-0.193833724563647,0.15697470106189,-1.23480868733889,0.216901713433209,0.724031235145626,183.515105389041,162.466685188145,175.650834986779,189.859608477947,229.480133320268,210.332893868864
"577","SPT_0634",326.358932151249,0.174043464345981,0.142012962901989,1.22554632189526,0.220369448281785,0.726799064263841,330.562465476413,365.339592599248,358.086466174764,303.775373564715,309.674803566598,290.714891525755
"578","SPT_0959",9400.87849797962,0.132917630293125,0.108687163211689,1.22293770823922,0.221353224770835,0.728780599894288,9125.17097758197,10105.343639073,10435.7704236995,8197.18859603535,8717.77753785491,9824.01981363301
"579","SPT_0088",1465.97386030493,-0.16046389500911,0.131360210296218,-1.22155631943085,0.22187545547914,0.729238327766499,1457.53343318603,1195.77163891067,1448.93092207978,1491.98008995587,1344.80293182308,1856.82414587418
"580","SPT_0203",1803.80791254521,-0.132214245517946,0.108599428214417,-1.21744881802604,0.223433498632849,0.733093013617779,1738.68798567309,1730.73318521671,1662.27506929549,1922.32853583921,1791.42555688725,1977.39714235951
"581","SPT_1449",6641.01116605162,-0.144460259834292,0.118836976779513,-1.21561708947141,0.224130821038738,0.734115236552011,6851.23060119085,6487.72405567374,5426.32922847569,7342.82035788459,7606.15603182501,6131.80672125982
"582","SPT_0294",134.132217542448,0.206575647515586,0.170082112700699,1.21456421392828,0.224532344648651,0.734166755784162,147.047360087372,135.108305558017,172.635370008465,75.9438433911787,115.97383081777,158.084595391885
"583","SPT_0497",6426.2179476869,-0.191019970592636,0.15774051820436,-1.21097592912153,0.225904630144996,0.737386811605365,8880.48417039659,4083.55383340772,4485.50415524179,7521.60482253466,6019.53532510531,7566.62537943532
"584","SPT_1408",295.72215399113,0.175642349501188,0.145529788572592,1.20691681905094,0.227464179729455,0.741206051412933,322.32781331152,294.628703709071,341.501408794038,270.549942081074,280.064463783338,265.26059226774
"585","SPT_0089",7697.16298115664,-0.136658338173073,0.114311888934651,-1.19548665888284,0.231896945603668,0.743821263653353,7614.70049476449,7562.69792606369,6662.66986958435,7156.12507621461,8037.97348699755,9148.81103331512
"586","SPT_0138",1560.04863672885,0.171276432164507,0.143354694926132,1.19477378995339,0.232175423336885,0.743821263653353,1277.54746443909,2031.67536114812,1725.59983384008,1653.36075716212,1489.15333826647,1182.95506551724
"587","SPT_0176",842.568759622885,-0.161250571498094,0.13489961946534,-1.19533748232347,0.231955200852971,0.743821263653353,770.528166857831,843.479888904254,739.542785931461,723.048675620181,982.076269478136,996.736770945446
"588","SPT_0460",19797.517013924,-0.129451675729649,0.107936151012859,-1.19933566756727,0.230397451482303,0.743821263653353,18937.3472214921,20345.795583704,17108.994420708,22618.6080233394,19409.5777279272,20364.7791063733
"589","SPT_0582",3512.98688933677,0.131629389234833,0.110146274911631,1.19504167835397,0.232070746602594,0.743821263653353,3500.90354896016,3556.58935191664,4026.39961229351,3082.05431095867,3552.00700983361,3359.96750205804
"590","SPT_0608",377.059613141124,0.176133652585967,0.147265507288712,1.19602788072199,0.231685679144353,0.743821263653353,436.436564739321,368.285879636339,419.903498230197,280.042922504972,381.233124709477,376.455689026439
"591","SPT_0919",2483.70293375246,0.134352588552787,0.112196612184631,1.19747455771389,0.231121638439649,0.743821263653353,2544.50751895189,2587.2609167138,2712.41074799327,2612.15177997575,2144.28210597111,2301.60453290897
"592","SPT_1398",3621.39273739482,-0.137101936251257,0.113895176262006,-1.20375542451302,0.22868412316384,0.743821263653353,3455.0247726129,3789.76692599496,3027.52683822706,3868.38952273817,4014.66856894705,3572.9797958488
"593","SPT_1811",11422.0195612449,-0.131698397026619,0.110077232609493,-1.19641813211119,0.231533428973506,0.743821263653353,11221.4781429876,10821.7122872342,10453.1093473248,12984.8150564876,12652.2514365556,10398.7510968798
"594","SPT_1814",10166.0719032996,-0.157114074906358,0.130813996438828,-1.20104942271853,0.229732030520759,0.743821263653353,11747.31950266,7365.71759272677,9373.57288508846,11355.1867503852,10257.5152065844,10897.1194823525
"595","SPT_1045",913.737884660714,0.169925693309022,0.142378372488923,1.1934796720776,0.23268156870523,0.744189958396727,771.70454573853,1158.73260187296,1013.95009895802,988.852127489306,758.764956946047,790.422976959426
"596","SPT_1323",6865.97983972053,-0.125106073064299,0.105019189553367,-1.19126869666733,0.233548118604569,0.745708170645124,6850.05422231015,6321.89018530035,6428.97133376503,7845.94832035115,6712.91078169665,7036.10419489984
"597","SPT_0039",513.579278273799,0.187720096411711,0.161000153654528,1.16596221898346,0.243629721117359,0.747023154830268,619.951670128361,492.87173149046,579.723142080829,286.371576120903,624.284663763739,478.2728860585
"598","SPT_0041",655.308382696089,0.196324561541138,0.166051418373812,1.18231186137282,0.237081980839612,0.747023154830268,677.594235282611,728.995592605873,774.974499426648,287.953739524886,662.531352650451,799.800876686064
"599","SPT_0109",1108.67053269212,-0.142468828902577,0.122008074929221,-1.16769999842409,0.242927797445641,0.747023154830268,955.21965112757,1002.158490759,1175.27747529781,1159.72577511946,1227.59533684767,1132.04646700121
"600","SPT_0282",47864.6960699896,-0.113994702441392,0.0964627431245345,-1.18174850464519,0.237305506009029,0.747023154830268,45662.3226332115,45713.326973055,46009.964639112,47477.5594267186,52782.8981919769,49542.1045558637
"601","SPT_0491",770.631037517906,0.164216779045631,0.140335126372423,1.17017587321531,0.241930199978315,0.747023154830268,704.650949538688,864.945694460201,909.162690961612,580.653969261721,831.557042246562,732.815878638655
"602","SPT_RS02540",292.247139774685,0.182580000522501,0.155593565066969,1.17344184795764,0.24061866384469,0.747023154830268,250.568701588882,333.772231487562,369.394459843441,238.906674001416,255.389180630621,305.451591096185
"603","SPT_0760",802.426352903042,-0.165905969519049,0.1403657416753,-1.1819548526508,0.237223615258858,0.747023154830268,748.17696812455,890.19958334955,591.031135749506,944.551552177785,801.946702463302,838.652175553561
"604","SPT_0775",10895.6079233567,-0.11899451089041,0.101769869168773,-1.16925089775906,0.242302559990796,0.747023154830268,10937.9708327391,10069.9881946279,10187.7484292332,11331.4542993255,12147.6418960826,10698.8438881322
"605","SPT_0813",1502.25971571728,0.170077742149903,0.143360862335355,1.18636104289085,0.235479749455267,0.747023154830268,1248.13799242162,1638.55649077059,1962.31383463771,1115.42519980794,1513.82862141919,1535.29615524661
"606","SPT_0814",2162.010376384,-0.147172165325968,0.124239363580472,-1.18458563441241,0.23618131966971,0.747023154830268,2269.23486086833,1785.02904632881,2042.22365656302,2601.07663614787,2236.81441779379,2037.68364060218
"607","SPT_0818",1249.71087788071,-0.168113274156842,0.14438163099519,-1.1643674683412,0.244275125322179,0.747023154830268,1215.19938376204,1182.72379631784,1065.96686983393,1764.11219544092,1020.32295836485,1249.94006356465
"608","SPT_RS04245",459.1202440826,0.163022882164902,0.139921378782392,1.1651034572668,0.243977117606376,0.747023154830268,448.200353546311,480.665685193941,547.306893563956,382.883543763859,474.999200689802,420.665787737729
"609","SPT_0885",1801.40050050403,-0.139763157321599,0.119389274280162,-1.17065086595323,0.241739142476702,0.747023154830268,1709.27851365562,1639.3982870669,1752.7390186449,1626.46397929441,1983.89276547844,2096.6304388839
"610","SPT_0905",4627.40209686394,0.127173733411839,0.109159192365903,1.16502999569244,0.244006851300364,0.747023154830268,4565.52643599273,5375.29025009792,4630.24647420085,4126.28215758738,4509.40799615903,4557.65926714571
"611","SPT_0933",22764.5926803529,-0.126743952832908,0.107387310544378,-1.18025074089671,0.237900503429449,0.747023154830268,22630.0005280062,22491.5343430023,19801.0507800976,25344.6755684019,21545.2234847948,24775.0713778147
"612","SPT_1020",205.887319602168,0.193386502724464,0.165326489935054,1.16972484446039,0.242111716708177,0.747023154830268,285.860068009852,202.872907411103,195.251357345819,229.413693577519,182.597095330106,139.328795938611
"613","SPT_1107",176.517793176253,0.193577726951892,0.165505019566054,1.16961846510422,0.242154543089328,0.747023154830268,197.631651957428,171.305546299417,217.867344683172,126.573072318631,139.415349812851,206.31379398602
"614","SPT_1140",1374.18719640886,-0.14577493462218,0.124303707196184,-1.17273199577313,0.240903296366082,0.747023154830268,1397.53811027039,1227.75989817051,1251.41796600023,1656.52508397009,1447.20535690685,1264.67676313508
"615","SPT_1159",2203.38611613083,0.150375132899119,0.127551539010357,1.17893624856152,0.23842356233211,0.747023154830268,2549.21303447469,2128.48193522396,2349.04721810645,1686.58618864576,2368.82718266083,2138.1611376733
"616","SPT_RS06215",658.597276385758,-0.16320688151192,0.139849686358104,-1.1670164285818,0.243203735083209,0.747023154830268,614.069775724867,699.11182408681,520.92157500371,612.297237341378,803.180466620938,702.002779536847
"617","SPT_1254",4585.97205038807,-0.140921799055722,0.121202232784764,-1.16269969469932,0.244951365535516,0.747023154830268,4102.03315699734,3939.60666673843,4930.28523954307,4800.28376768409,5476.67909574553,4266.94437561995
"618","SPT_1395",2435.71305811383,-0.144565130137925,0.123421938527475,-1.17130821199784,0.241474911746986,0.747023154830268,2430.39876752409,2182.3568981879,2265.36806495825,2110.60598091318,2759.93042063139,2865.61821646816
"619","SPT_1473",6989.20867726828,-0.139040506126821,0.118736050087447,-1.17100498142241,0.241596774843257,0.747023154830268,7637.05169349777,5545.75400010103,6615.93016242049,7504.20102509085,7628.36378666245,7003.95139583709
"620","SPT_1659",1545.39769273161,0.163946847002767,0.13844293236246,1.18421969402913,0.236326108197237,0.747023154830268,1803.38882411153,1830.06514818149,1334.34325290386,1279.97019382216,1284.34848809892,1740.27024927169
"621","SPT_1981",534.433436221856,-0.168141554691991,0.144288039272177,-1.16531873009112,0.243890000228906,0.747023154830268,410.556229363943,561.478129639858,508.105848845876,496.799308850628,563.830220039583,665.830880591246
"622","SPT_2098",329.001827008903,-0.181248396507975,0.153983113991498,-1.17706670432697,0.23916888327383,0.747023154830268,324.680571072918,337.139416672808,238.221733286791,414.526811843517,308.441039408962,351.001389768423
"623","SPT_2105",2402.31026068653,-0.12786426868861,0.109903304129644,-1.1634251554237,0.244657048220608,0.747023154830268,2320.99553161908,2391.12237967319,2133.44147215702,2411.21702766992,2442.85303211898,2714.23212088101
"624","SPT_2137",1613.94741043762,0.144464817810711,0.123069879484273,1.17384382284352,0.240457587327989,0.747023154830268,1888.08810352186,1802.70676855136,1437.62292841111,1531.53417505544,1575.51682930098,1448.21565778498
"625","SPT_RS00155",2560.23191768237,0.164955806385318,0.143889470068024,1.14640637919742,0.25162704442101,0.75220817141231,2440.98617745038,2550.64277782424,3258.96377531264,1691.33267885771,2616.81377834564,2802.65231830359
"626","SPT_0065",5253.20723883395,-0.140783311635749,0.122091650303051,-1.15309532868384,0.24887125878633,0.75220817141231,5794.84236632317,4392.07217600594,4672.46298389724,5936.2770917438,4891.87488502614,5831.71393000743
"627","SPT_0101",90.2211490774138,-0.195782317318608,0.170651587054071,-1.14726338441009,0.25127278214376,0.75220817141231,81.1701427682295,82.075138890384,73.8788919686882,77.5260067951616,106.103717556683,120.572996485336
"628","SPT_0283",19709.8675581299,-0.139725910890102,0.122424442628174,-1.14132364330607,0.253735266709942,0.75220817141231,18562.0823585492,17442.4401577252,19759.5881366458,19856.1507199853,25100.9317871013,17538.0121887726
"629","SPT_RS02145",217.203070842014,0.18569327924782,0.163062984656316,1.13878253632608,0.254793867481383,0.75220817141231,309.387645623831,217.604342596557,189.97429363377,213.59205953769,169.025689596111,203.634394064123
"630","SPT_0444",8111.49978169651,0.114821418417511,0.100103241120415,1.14702997757477,0.25136923158051,0.75220817141231,8366.40659953113,8934.4049909035,8100.29279799546,8064.28687010079,7512.38995584468,7691.2174758035
"631","SPT_0492",5137.87166156165,-0.129090503285174,0.111649747927153,-1.1562095363565,0.247595460074365,0.75220817141231,5433.69404994858,4348.71966674589,4851.12928386233,5499.59999224453,5609.9256247702,5084.16135179834
"632","SPT_0646",1129.45256239753,-0.149913838414681,0.130552948145644,-1.14829914256274,0.250845092971241,0.75220817141231,952.866893366172,1250.48839817093,967.964258038731,1300.53831807394,1210.32263864077,1094.53486809466
"633","SPT_0674",548.968678477127,-0.157388968795178,0.136483277881422,-1.15317400958027,0.248838969055402,0.75220817141231,577.602030423198,463.408861119553,496.043988932621,618.62589095731,615.648314660289,522.48298476979
"634","SPT_0907",2484.11380425075,0.12946934385856,0.113849538181325,1.13719691732396,0.255455975370241,0.75220817141231,2437.45704080828,2774.56059264314,2621.94679864385,2128.00977835699,2365.12589018792,2577.5827248643
"635","SPT_1317",477.555424447026,-0.173602740003986,0.152713636871274,-1.1367861021496,0.25562771459973,0.75220817141231,430.554670335826,427.211620378153,456.089077969963,602.804256917481,590.973031507572,357.699889573164
"636","SPT_1321",2973.4002838826,-0.121689117957227,0.106253454615218,-1.14527210807316,0.25209645622044,0.75220817141231,2913.89048749137,2809.07424079191,2775.73551253786,3336.78261899992,3100.44932813889,2904.46951533566
"637","SPT_1377",437.662673099612,-0.168162585998461,0.147963921417628,-1.13651074118144,0.255742872781799,0.75220817141231,324.680571072918,445.310240748853,438.750154344659,526.860413526302,489.804370581432,400.570288323506
"638","SPT_1441",2231.84036722587,-0.139193099342914,0.120416575425084,-1.15592972854066,0.247709901502384,0.75220817141231,2245.70728325435,1852.37275003374,2222.39768901727,2514.05764892881,2478.63219269042,2077.87463943063
"639","SPT_1445",17881.8262747478,-0.115152047248903,0.099700313794558,-1.15498179359981,0.248097882174444,0.75220817141231,17664.5052725759,16266.871629926,17356.2625489297,18112.6066487961,19862.3691737795,18028.3423744797
"640","SPT_1474",5052.74400279389,-0.138278746247112,0.121079222307502,-1.14205182038525,0.253432480349799,0.75220817141231,5383.10975807852,3911.82738896015,5017.73372391417,5050.26558551339,5630.89961545001,5322.62794484712
"641","SPT_1529",1997.65979746366,-0.122890294446113,0.106895855080404,-1.14962637563148,0.250297789952029,0.75220817141231,1916.32119665864,1855.73993521899,1934.42078358831,2175.47468047647,1991.29535042426,2112.70683841528
"642","SPT_1550",569.184544005632,0.174010218829334,0.152614690554057,1.14019311114548,0.254205856869295,0.75220817141231,561.132726093413,620.403870381672,667.925492696508,376.554890147928,505.843304630698,683.246980083572
"643","SPT_1627",92.1407717422677,0.194062611696209,0.17029264677198,1.13958303764024,0.254460055428613,0.75220817141231,107.050478143607,112.800703705759,90.4639493494142,69.6151897752472,92.5323118226887,80.3819976568908
"644","SPT_1737",156.513286047907,-0.190723987810152,0.167150305928189,-1.14103283718841,0.253856258360937,0.75220817141231,165.869422178556,119.955972224407,134.188191534964,181.948791458032,208.506142640458,128.611196251025
"645","SPT_1761",1405.80708645448,-0.153579192225524,0.13431550645745,-1.14342116019327,0.252863771088706,0.75220817141231,1362.24674384942,1253.01378705986,1325.29685796892,1773.60517586482,1563.17918772462,1157.50076625923
"646","SPT_2040",413.80035111797,-0.168374125255018,0.146811679437716,-1.14687146077128,0.251434749342086,0.75220817141231,461.140521233999,329.984148154159,357.332599930186,465.15604077097,471.297908216894,397.89088840161
"647","SPT_2165",116.676540513961,0.195902259954988,0.169955471885234,1.15266815349891,0.24904661767979,0.75220817141231,176.456832104847,108.170824076045,109.310605463875,98.0941310469392,104.869953399047,103.15689699301
"648","SPT_0581",8783.98513549123,-0.116729710103999,0.102918176264261,-1.13419917006958,0.256711012081339,0.752728899831723,8464.04604662915,8629.67473163869,8073.90747943521,8747.7814606214,8809.07608551996,9979.425009103
"649","SPT_1945",5362.41605818695,-0.120386585156639,0.1061126348859,-1.13451697138694,0.256577758900819,0.752728899831723,4754.92343578527,5383.28731491288,5194.13842514553,5839.76512410085,5186.74451870111,5815.63753047605
"650","SPT_0402",41420.3798187208,-0.111848880636788,0.0989144708995994,-1.1307635740206,0.258154615252038,0.755797281268659,41766.1557803365,38934.3413988574,38260.9735110901,44132.8659906987,44772.0675164473,40655.8747148944
"651","SPT_1129",9290.32013321363,-0.112592988371058,0.0999889689651674,-1.12605409913049,0.260142621124549,0.760447631336432,9281.62936871494,8968.91863905227,8422.19368443046,9303.12081541939,10093.4245736189,9672.63371804586
"652","SPT_RS00570",1508.36474108756,-0.133814441666119,0.119150302336788,-1.12307261535839,0.261406655460469,0.760814189922096,1532.82168155077,1484.50776854556,1264.98755840264,1518.87686782357,1713.69841495619,1535.29615524661
"653","SPT_0523",352.867010856027,-0.173239590508274,0.154533468141042,-1.12104900376764,0.262267003987859,0.760814189922096,409.379850483244,290.419722227513,272.145714292821,422.437628863432,397.272058758743,325.547090510408
"654","SPT_0745",3549.49151969131,0.11791447787603,0.105039368464525,1.12257413196322,0.261618406822353,0.760814189922096,3951.45666026787,3562.90282413898,3622.32730519946,3286.15339007246,3306.48794246407,3567.620996005
"655","SPT_1074",2660.32079462154,-0.139340542265628,0.124136018507566,-1.12248277285561,0.261657228219298,0.760814189922096,2736.25727650582,2333.03843522769,2456.85009108117,3192.80574923747,2909.21588370533,2333.75733197173
"656","SPT_2227",401.284389335533,0.16704613401102,0.148911370786929,1.12178225966397,0.261955030910745,0.760814189922096,334.09160211851,473.510416675293,486.99759399768,397.123014399705,367.661718975483,348.321989846527
"657","SPT_2039",1321.53927564027,-0.1384958527429,0.12369649066748,-1.11964253792134,0.262866120859382,0.76139151901888,1277.54746443909,1150.735537058,1313.98886430024,1256.23774276241,1597.72458413842,1333.00146114344
"658","SPT_0084",4247.05028684574,-0.120635280598734,0.108666875070989,-1.11013848994854,0.266939353492912,0.762258236046172,4167.91037431648,4323.04487970838,3648.7126237597,4510.74786475522,4205.90201338061,4625.98396515407
"659","SPT_0556",631.558815883603,-0.163676801244862,0.146990564466571,-1.11351910130318,0.2654855493152,0.762258236046172,585.836682588091,593.887287047856,571.430613390466,892.34015984635,572.466569143034,573.391583285821
"660","SPT_0738",452.708415815526,0.175051309972927,0.157620317929454,1.11058848422876,0.266745521845656,0.762258236046172,435.260185858622,579.576750010558,460.612275437434,414.526811843517,534.219880256323,292.054591486703
"661","SPT_0798",2293.09673470355,0.148184932405688,0.133609823282987,1.10908710725431,0.267392606192238,0.762258236046172,2543.33114007119,2398.69854633999,2373.92480417754,1794.1733001166,2734.02137332104,1914.43124419495
"662","SPT_0977",1670.00270193486,0.131423171856925,0.118491659571439,1.1091343671973,0.267372221007492,0.762258236046172,1657.51784290486,1788.81712966222,1828.12564310274,1438.18653422045,1517.52991389209,1789.83914782677
"663","SPT_1018",3249.32435161697,-0.118559140058872,0.106937923060833,-1.10867255193864,0.267571466988357,0.762258236046172,3219.7489964731,2996.37391672125,3082.55907408129,3694.35154830005,3260.83866863155,3242.0739054946
"664","SPT_1476",7105.26371045995,-0.121784930597817,0.109294960500586,-1.11427763951811,0.2651600966455,0.762258236046172,6511.25710466884,7296.69029642922,6488.52676708673,8004.16466074944,6675.89785696758,7655.0455768579
"665","SPT_1483",1170.02729217449,0.169269494659512,0.152438469039185,1.11041193031138,0.266821559570992,0.762258236046172,1516.35237722098,1233.6524722447,1045.61248123031,781.588721567548,1427.46513038468,1015.49257039872
"666","SPT_1891",170.592687801088,0.18560650295407,0.166022327463833,1.11796109468772,0.263583609916536,0.762258236046172,159.987527775061,171.305546299417,233.69853581932,120.2444187027,178.895802857198,159.424295352833
"667","SPT_1958",5412.46400526032,-0.141894555804637,0.127123465108085,-1.1161948400635,0.264338742725033,0.762258236046172,6001.88504932619,4595.36598156519,4689.04804127797,4930.02116681069,5645.70478534164,6612.75900724022
"668","SPT_1969",834.561127803316,0.161291657761959,0.145466634496645,1.10878799334345,0.267521651282035,0.762258236046172,798.761259994606,811.070731496257,1078.02872974719,613.879400745361,933.959467330338,771.667177506152
"669","SPT_0217",382.092210562434,-0.161265984867141,0.145718059430537,-1.10669868578655,0.268424223776318,0.763085604256396,417.614502648137,330.405046302315,316.62382272295,378.137053551911,400.973351231651,448.79948691764
"670","SPT_0419",6943.02779345016,-0.124272239888105,0.112441318420559,-1.10521862989276,0.269064866240694,0.763085604256396,7468.82951355781,6068.08860196239,6273.67488738187,7459.90044977933,7669.07800386444,6718.59530415512
"671","SPT_1189",2287.2375912263,-0.128927812453841,0.116567919812997,-1.10603168230738,0.268712806549427,0.763085604256396,2005.72599159176,2217.29144448484,2283.46085482813,2493.48952467703,2609.41119339982,2114.04653837623
"672","SPT_0010",87.0195579714453,0.186692682194236,0.171092322185631,1.0911809472764,0.275193269770206,0.769387917447249,95.2866893366172,95.1229814832143,103.279675507248,71.1973531792301,56.753151251249,100.477497071114
"673","SPT_0085",3675.86188288255,-0.118371424753396,0.108702253481953,-1.08895097352373,0.27617550604158,0.769387917447249,3679.7131388264,3521.65480561971,3317.76534238976,3555.12116874955,3787.65596394206,4193.2608777678
"674","SPT_0201",304.828524708397,-0.165226134791393,0.153733693478587,-1.0747555142452,0.282484202058528,0.769387917447249,329.386086595714,261.377750004761,252.545191933781,357.568929300133,361.492898187304,266.600292228688
"675","SPT_0207",429.231483146977,-0.167246270712324,0.15449118797757,-1.08256187878241,0.279002935650245,0.769387917447249,372.912105181576,419.635453711348,388.994982202481,591.729113089601,331.882558404043,470.234686292811
"676","SPT_0208",108.631409796733,0.186121529794756,0.171045708661317,1.08813913690925,0.276533688526178,0.769387917447249,105.874099262908,122.060462965187,137.203656513278,129.737399126597,60.4544437241566,96.458397188269
"677","SPT_0305",220.821365730445,0.170514304424521,0.158713130264351,1.07435537400412,0.282663435488713,0.769387917447249,195.27889419603,249.592601856399,273.653446781978,178.784464650067,199.869793537007,227.748993361191
"678","SPT_0428",1459.42052367634,-0.135492675236645,0.123915374980477,-1.09342908624529,0.274205448687266,0.769387917447249,1474.00273751582,1359.08012039513,1302.68087063156,1561.59527973111,1318.89388451272,1740.27024927169
"679","SPT_0457",30316.9938959393,-0.113005415082079,0.103125879176215,-1.09580074356489,0.273165983030481,0.769387917447249,29494.1712968848,27910.5980005084,29586.2346347259,34752.2191684842,29369.7557725214,30788.9845025111
"680","SPT_RS02945",81.7820201455811,-0.186575065969004,0.170808043433658,-1.09230843125646,0.274697555700985,0.769387917447249,47.0551552279591,78.7079537051375,84.4330193927865,123.408745510665,74.0258494581509,83.0613975787872
"681","SPT_0710",1318.28859532786,-0.131164206331936,0.119763578985305,-1.09519277432441,0.273432190606487,0.769387917447249,1129.32372547102,1333.82623150578,1280.06488329421,1321.10644232571,1327.53023361617,1517.88005575429
"682","SPT_0770",3056.63732766792,-0.120908978252677,0.110162178271946,-1.09755435258552,0.272399134658646,0.769387917447249,3252.68760513267,2778.76957412469,2706.37981803664,3218.1203637012,3180.64399838522,3203.2226066271
"683","SPT_0782",1997.30292072247,-0.165420732913284,0.152329739074038,-1.08593852992083,0.277506188916111,0.769387917447249,2422.1641153592,1452.94040743388,1647.95161064849,2817.83302249353,1775.38662283799,1867.54174556176
"684","SPT_0889",3941.5252388815,-0.127492190157964,0.118341913441541,-1.07732067574642,0.281337028502436,0.769387917447249,3650.30366680893,3996.00701859131,3569.55666807897,4499.67272092734,3480.44868869073,4453.16267019175
"685","SPT_RS05205",109.547316625163,0.185339419310886,0.171166728266232,1.08280050210816,0.278896982646652,0.769387917447249,88.2284160524234,107.749925927889,174.143102497622,107.587111470837,108.571245871955,71.0040979302536
"686","SPT_1054",133.527480402596,0.179717800661605,0.165722225396061,1.08445201138288,0.278164433380809,0.769387917447249,152.929254490867,127.532138891212,160.57351009521,123.408745510665,129.545236551764,107.175996875854
"687","SPT_1114",487.774459933502,-0.156816198914346,0.145703123772165,-1.07627204451401,0.281805607384305,0.769387917447249,451.729490188408,430.157907415244,476.443466573581,651.851322440951,482.401785635617,434.06278734721
"688","SPT_1115",9192.48834438055,-0.108897385998352,0.100921409786136,-1.07903155761615,0.28057365988713,0.769387917447249,8781.66834441787,8684.39149089894,8959.70031681489,10293.5551063127,9439.52957007188,8996.08523776703
"689","SPT_1224",4904.42454995896,-0.118341350839497,0.109400285419736,-1.08172798988099,0.279373412146429,0.769387917447249,4510.23662859988,4949.76222231239,4568.42944214542,5719.52070539815,4814.14774309508,4864.45055820284
"690","SPT_1362",395.012070458206,0.160858644402867,0.149938115866063,1.07283357186213,0.283345794990171,0.769387917447249,387.028651749964,484.8746666755,401.810708360315,303.775373564715,442.92133259127,349.661689807475
"691","SPT_1369",829.380979935104,-0.134625468286964,0.123899462887238,-1.08657023323408,0.27722678619037,0.769387917447249,730.531284914065,779.50337038457,840.560862704973,835.382277302966,946.297108906696,844.010975397354
"692","SPT_1378",925.789452640978,0.135493968381571,0.123572590322104,1.09647267268893,0.272871976001697,0.769387917447249,924.633800229397,1009.31375927765,997.365041577291,811.649826243223,977.141212847592,834.633075670716
"693","SPT_1456",26777.885958709,0.109196057379366,0.100996761133044,1.08118375435349,0.27961538301858,0.769387917447249,27984.877192948,28534.3690560754,27177.6319832977,23493.5443857419,26211.3195289736,27265.5736052174
"694","SPT_1585",4325.12429407394,-0.115907577976494,0.106726979425125,-1.08601947324678,0.277470376928685,0.769387917447249,4130.26625013411,4170.25885192782,4089.7243768381,4746.49021194867,4757.39459184383,4056.61148175109
"695","SPT_1673",3126.07878564384,-0.129537861079074,0.118005558379689,-1.09772677539713,0.272323814266427,0.769387917447249,2648.0288604534,3161.78688894649,3076.52814412466,3730.74130659165,3063.43640340981,3075.95111033702
"696","SPT_1756",5085.47918913151,-0.142777072015495,0.130613378942174,-1.09312746651096,0.274337838013066,0.769387917447249,4616.11072786279,4925.77102786751,4796.09704800811,6749.50908139101,5126.29007497695,4299.09717468271
"697","SPT_1822",1957.49815430451,0.133118416302521,0.124029375908481,1.07328135232049,0.283144899353207,0.769387917447249,2212.76867459478,1992.95273151779,1987.94528695338,1859.0419996799,1559.47789525171,2132.8023378295
"698","SPT_1893",157.704519988125,0.175590926099921,0.163694156826315,1.07267681085421,0.28341614825566,0.769387917447249,157.634770013663,182.248898151468,176.404701231358,174.037974438118,124.610179921221,131.290596172922
"699","SPT_2089",4648.23243305544,-0.13637806852658,0.127060435535134,-1.07333229224505,0.283122051392451,0.769387917447249,3989.10078445024,4723.31901860456,4440.27218056708,5926.78411131991,4742.5894219522,4067.32908143868
"700","SPT_2159",546.593795659249,-0.151018638971973,0.140215645789276,-1.07704556165531,0.281459911516872,0.769387917447249,501.137403177765,465.092453712176,564.64581718926,656.597812652899,605.778201399202,486.311085824189
"701","SPT_2214",638.800443321725,0.163782552502684,0.150321212870222,1.08955049906419,0.275911198423877,0.769387917447249,715.238359464979,641.027879641307,709.388136148323,409.780321631569,730.388381320422,626.979581723748
"702","SPT_1658",852.389628730099,-0.138611579151999,0.129569717249636,-1.06978375884654,0.284716654412521,0.771817369440211,774.057303499928,763.088342606494,871.46937873269,961.955349621597,973.439920374685,770.327477545204
"703","SPT_1680",5633.82844889988,-0.129726171891439,0.121435906786449,-1.06826864742377,0.285399346825527,0.772567506413909,5518.39332935891,5550.38387973074,4943.10096570091,5059.75856593728,5708.62675738107,7022.70719529036
"704","SPT_0874",8160.78237664443,-0.119685425396829,0.112369573956364,-1.06510526989545,0.286828294763519,0.775332734282636,7812.33214672191,8130.48952792589,7382.61213315677,8542.10021810362,9612.2565521409,7484.90368181748
