"","Gene","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.W19F.KAN150min.a","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.W19F.KAN150min.b","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.W19F.KAN150min.c","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.W19F.NDC150min.a","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.W19F.NDC150min.b","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.W19F.NDC150min.c"
"11","SPT_0745",847.540051885784,1.69899176034716,0.262038012284118,6.48376067860341,8.94640938904937e-11,1.54528889447216e-08,1262.63601391161,1399.95727131391,1266.87304853346,348.477228344995,447.467255245203,359.829493965524
"12","SPT_0892",872.918182968735,2.04515746207224,0.326158680213052,6.27043701776177,3.6003616142084e-10,5.70057255582997e-08,1784.68744274046,1320.90086069854,1177.58545335756,408.956747313961,268.480353147122,276.898240554776
"13","SPT_0226",37.1452579673053,2.99141278646177,0.483630373369125,6.18532861288802,6.19732337595936e-10,9.05762647255599e-08,93.4836279530715,52.7042737435825,57.2788346411403,9.59992364586763,4.27613759278692,5.52875022738321
"14","SPT_1417",21112.7169390897,2.55851495633438,0.417326926804661,6.13072100552942,8.74816992845206e-10,1.18725163314707e-07,38249.3727098898,42449.9984833467,30435.2772537306,8673.53101404141,3140.82306190199,3727.29911162751
"15","SPT_RS00900",551.568261144339,2.67822857446028,0.440110386181839,6.0853564436303,1.16232429420478e-09,1.47227743932605e-07,1329.41003387809,678.567524448625,934.992741936261,194.878450011113,106.598001420188,64.9628151717527
"16","SPT_0135",4664.95308820981,2.57053811087367,0.431341853802,5.95939876507702,2.53167638382612e-09,3.00636570579352e-07,10057.3814800421,7773.88037717842,6801.01927783187,1919.98472917353,660.663258085579,776.789406947341
"17","SPT_1324",1707.31820129433,2.06674170815111,0.351979473866989,5.87176770692066,4.31172627048785e-09,4.81898818466289e-07,3518.38381568833,2552.86325945478,2356.85557832222,849.593242659285,481.065479188528,485.147832452877
"18","SPT_2055",397.585582003759,1.65032737598877,0.283958301225687,5.81186522410242,6.17805720830251e-09,6.52128260876376e-07,577.898790982624,569.864959852486,683.976672479499,158.398740156816,179.292340497566,216.08198805356
"19","SPT_1562",20962.3623414021,2.50152703590872,0.431978686328135,5.7908575470979,7.00279529657038e-09,7.00279529657038e-07,42170.8287915576,37594.6172647192,30214.5852732015,9149.68722687644,3260.86035289951,3383.59513915852
"20","SPT_0445",1758.64442179594,2.24602159394172,0.391387184261519,5.73861813635923,9.54521696586365e-09,9.06795611757047e-07,3298.63658634409,2846.03078215346,2778.02348009531,870.713074680194,392.182904938457,366.279702564138
"21","SPT_1353",1288.79834144846,1.97374607720218,0.348377775160379,5.6655338484022,1.46567486815015e-08,1.26935116193153e-06,2821.50586185634,1936.88206007666,1521.2584612044,605.755182054248,391.266589740003,456.121893759115
"22","SPT_1447",936.791259207334,-1.85597968111088,0.327619012752886,-5.66505486209615,1.46977502960492e-08,1.26935116193153e-06,290.163468581611,447.986326820451,407.690528916352,1760.62599665212,1591.94493811467,1122.33629615879
"23","SPT_0744",135.6407515252,1.80729385829757,0.321789162331228,5.61639132034304,1.94986794977874e-08,1.610760480252e-06,229.45981406663,210.81709497433,202.160592851084,66.2394731564867,60.4768030979864,44.6907310046809
"24","SPT_0552",9075.58231204018,1.49147649770503,0.26640141294545,5.59860580773432,2.16082504348523e-08,1.71065315942581e-06,16035.4773766775,12886.1949303059,11666.3508791146,4392.92506034903,4386.09541660144,5086.45020919255
"25","SPT_1385",1177.98233359327,1.94905789080474,0.351011346497311,5.55269198632494,2.81303492187181e-08,2.13790654062258e-06,2571.40680525461,1775.47522173694,1374.69203138737,555.835579095736,350.948721008012,439.535643076965
"26","SPT_0498",11336.6296299756,-1.73322018834106,0.321968027060211,-5.38320591695562,7.31707499998235e-08,5.34709326921787e-06,4620.76218168039,5010.20002274931,5254.49074252108,11985.5046718657,18492.4624584065,22656.3577026308
"27","SPT_1449",1676.96837691132,-1.52657435630054,0.28624057882124,-5.33318637974771,9.65041685220054e-08,6.79103408117816e-06,661.669834213298,807.034191698607,1032.70369514762,2438.38060605038,2609.66568519796,2512.35624916005
"28","SPT_0743",63.6110788298692,2.11138543044588,0.403639936361096,5.23086355002552,1.6872001551429e-07,1.14488581956125e-05,129.90582066206,79.0564106153737,107.818982853911,27.8397785730161,21.3806879639346,15.6647923109191
"29","SPT_0497",912.647457401789,1.4572446423409,0.281557576326974,5.17565416406552,2.27113807218558e-07,1.48798701281124e-05,1585.57945593132,1083.73162885242,1389.8540758512,500.156021949704,489.006877575133,427.556684250968
"30","SPT_1012",299.472887969202,1.82297889347375,0.356336466099668,5.11589204839861,3.12261623385844e-07,1.97765694811035e-05,596.109887337118,474.338463692243,357.150380703581,164.158694344337,99.5729182320383,105.506983505896
"31","SPT_0874",1221.11838239644,-1.60370141125001,0.319184509011508,-5.02437106429932,5.05084989633627e-07,3.09568219452868e-05,523.26550191914,540.218805871721,663.760613194391,1317.10952421304,2183.27367951721,2099.08216966316
"32","SPT_0633",160.068869813765,1.55349773636738,0.310775425892954,4.99877920496353,5.76944203628306e-07,3.42560620904306e-05,293.80568785251,200.935043647408,230.800010171654,80.6393586252881,74.5269694742863,79.7061491114413
"33","SPT_0548",12794.7499120244,1.83174853324374,0.371600949455194,4.92934298453564,8.25066151263057e-07,4.75038087090851e-05,29640.3804265751,17102.5368297925,14521.8692531362,6700.74670481561,4383.65190940556,4419.31434842165
"34","SPT_0430",838.938215953904,1.60183429808271,0.32554772157789,4.92042853293157,8.63549285367454e-07,4.82571659470048e-05,1675.42086461349,1057.37949198062,1113.56793228805,444.476464803671,312.46348267293,430.32105936466
"35","SPT_0313",33525.499583993,1.98776061201319,0.408502888075911,4.8659646480732,1.13899877508913e-06,6.01138242408154e-05,55234.2552431816,59648.0618092995,50184.6825036744,20091.6801984364,8354.04566430822,7640.27208505798
"36","SPT_1660",2445.64517320187,2.18782902164507,0.449355674673585,4.86881360346528,1.12270243046472e-06,6.01138242408154e-05,5381.98600929826,3191.90257859572,3862.95199506279,1314.22954711928,472.20776560347,450.593143531732
"37","SPT_1061",7055.58110630629,1.36858450515808,0.287351541888523,4.76275330267417,1.90969251919094e-06,9.80652915260212e-05,12202.6486306016,8386.56755944757,10291.6588477272,4483.16434262018,3448.09409178368,3521.35316565749
"38","SPT_0753",440.059208992423,1.63907627484789,0.344606342743552,4.75637291466702,1.97102222685397e-06,9.85511113426983e-05,891.129648279928,507.278634781982,635.121195873821,254.397976615492,169.518311714053,182.909486689261
"39","SPT_0133",230.592062577272,1.65083087859079,0.347911616025704,4.7449720059615,2.08535173101191e-06,9.87391664074723e-05,429.781873966069,322.813676679443,316.718262133364,85.4393204482219,87.3553822526471,141.443859983887
"40","SPT_0137",4332.87335259245,1.6822233963756,0.355357910601634,4.73388475727904,2.20262819870015e-06,9.87391664074723e-05,8541.00419025789,5929.23079615303,5746.41485179205,2715.81839941595,1449.91608235425,1614.85579558151
"41","SPT_0207",652.426982168851,2.10017198263195,0.443921042741164,4.7309583922033,2.23462323974806e-06,9.87391664074723e-05,1301.4863528012,965.147012929355,1010.80296425542,376.317006918011,130.422196580001,130.386359529121
"42","SPT_0877",2943.3843628931,-1.12635137514567,0.237868596514524,-4.73518317108702,2.18857348052696e-06,9.87391664074723e-05,1861.17404742933,1742.5350506472,1853.1387678016,3721.89039750288,4076.07544112439,4405.49247285319
"43","SPT_1188",781.771862409847,-1.22776178245954,0.258667814290358,-4.74648067765156,2.06986487633152e-06,9.87391664074723e-05,399.430046708578,467.750429474295,507.086153734801,1108.79118109771,1055.28967021991,1152.28369322378
"44","SPT_0089",788.423110037619,1.32648717085028,0.281577696356387,4.71090994782262,2.46613195630564e-06,0.000106492061749562,1233.49825974442,1159.49402235882,1027.64968032634,454.076388449539,503.362482350917,352.45782699568
"45","SPT_1399",1577.01011846843,1.44531455174263,0.311462424821229,4.64041385593208,3.47712103761958e-06,0.000146811777143938,2848.21546984293,2137.81710372407,2033.39862976048,1033.91177665994,690.901659634572,717.816071188587
"46","SPT_0807",1189.78958089351,1.32923093721408,0.289112141466775,4.59763097623777,4.27321995319421e-06,0.000176502563284109,1891.52587468682,1699.71282823054,1575.16795263136,822.713456450856,557.119640660239,592.497732701234
"47","SPT_1664",8565.22119046807,1.97700601404791,0.432466491826483,4.57146634805902,4.84323076976934e-06,0.000195790180054505,15898.2871174736,14905.4274181069,11469.2443010848,5278.99801286261,1840.2663568958,1999.10393638465
"48","SPT_1467",4677.79973719731,2.0457729800113,0.451770175692802,4.52834890411711,5.9446366214778e-06,0.000235308532933496,9098.26373870542,7381.89234121052,6900.41490265032,2842.53739154141,901.959593678555,941.730455397607
"49","SPT_1340",18176.5277302776,-1.14627117752982,0.253734319017924,-4.51760401181226,6.25433080028956e-06,0.00024251486776633,9921.40529392857,11120.6017598959,12249.2472551686,22251.6630187566,25921.3352106753,27594.9138432408
"50","SPT_1450",598.343608389315,-1.54297843772832,0.34584855892311,-4.46142798030672,8.14153084286421e-06,0.00030937817202884,197.89391371884,263.521368717913,406.005857309259,874.553044138541,966.712534369329,881.374932082007
"51","SPT_2137",2908.96426229566,2.09385372829454,0.473554094214712,4.42157243253646,9.79852058700931e-06,0.000365042923829759,5877.32783014051,4160.34360863404,4653.06297878911,1747.18610354791,527.492115910215,488.372936752183
"52","SPT_0272",8500.37733766541,-1.13266072367675,0.257098077499531,-4.40555890068381,1.05511476242752e-05,0.000385522701656211,4624.40440095129,5135.37267289032,5906.45865446582,10639.5953767151,11661.9435307284,13034.4893902415
"53","SPT_1973",25671.5628271975,1.75544668703968,0.400804873117522,4.37980375184947,1.18786237238509e-05,0.000425837454251259,40358.2176677403,48748.1591957048,32883.1050988358,16730.7469300181,6286.22769979626,9022.9203710894
"54","SPT_2058",2754.21966523981,1.72692801810192,0.395973084378191,4.36122576566984,1.2933582757329e-05,0.000455070504424538,3129.88042679244,4562.21369592886,5328.61629323314,637.434930085611,1358.28456250882,1508.88808289
"55","SPT_1168",160.165721077223,-1.74936789331821,0.403223953943722,-4.33845230723166,1.43489613990054e-05,0.000495691393783823,53.4192159731837,72.4683763974259,75.8102223191563,148.798816510948,295.358932301782,315.138762960843
"56","SPT_1868",50.965223136466,1.92973707755738,0.448322709229153,4.30434826929773,1.67478027113333e-05,0.000567209223728123,129.90582066206,59.2923079615303,60.6481778553251,19.1998472917353,20.1589343659955,16.5862506821496
"57","SPT_1955",34960.9864260539,1.9644453115084,0.45676002441208,4.30082583088776,1.70162767118437e-05,0.000567209223728123,82051.9157348102,46185.4138849231,44775.2019733008,21299.3505930865,6903.82414355448,8550.21222664813
"58","SPT_1291",1430.39013566057,1.88370538952139,0.441706747548608,4.26460632529526,2.00254966436329e-05,0.000656007648670734,3114.09747661855,2022.52650490998,1839.66139494486,918.712692909532,339.95293862656,347.389805953912
"59","SPT_1800",502.864141807282,1.33548170129257,0.31425338414269,4.24969711920803,2.14059762788699e-05,0.000689344998811066,724.801634908879,563.276925634538,902.983981401507,288.957701740616,309.103660278597,228.060946879557
"60","SPT_0878",2097.34432593614,-0.993499752416561,0.234657662313406,-4.23382617308125,2.2974855477223e-05,0.00072753709011206,1333.05225314899,1380.19316866007,1437.02488084979,2838.69742208306,2626.15935877014,2968.93887210478
"61","SPT_RS08120",375.682630460203,1.94678111465903,0.464672772358274,4.18957432082552,2.79478237220269e-05,0.000870505984784444,728.443854179778,520.454703217877,606.481778553251,244.798052969625,76.0541614717102,77.8632323689802
"62","SPT_0245",1505.71127056724,1.18885388035097,0.286121759913405,4.15506279812752,3.2519821282641e-05,0.000996575168339,2587.18975542851,1979.70428249332,1782.38256030372,1012.79194463904,865.001547340897,807.197533197948
"63","SPT_2138",8342.69624818052,1.9181815271787,0.462974468299181,4.14316913462955,3.42539127496008e-05,0.0010330545114959,16167.8113435202,12477.7368087932,12421.083759092,5584.2755848012,1692.73960994465,1712.53038293195
"64","SPT_RS06380",32.5583177956781,1.7800146335041,0.430948372752907,4.13045911307967,3.62039483221065e-05,0.00105826925864619,46.1347774313859,46.1162395256347,64.0175210695098,11.5199083750412,14.6610431752694,12.9004171972275
"65","SPT_1657",276.136010203206,1.38405964102141,0.334942503464647,4.13223053719577,3.59259819667339e-05,0.00105826925864619,535.406232822137,293.167522698678,387.474469631243,162.238709615163,147.221308551664,131.307817900351
"66","SPT_1448",1725.70064611292,-1.54312150119633,0.375089465371578,-4.11400917289867,3.88845972772013e-05,0.00111940507313155,456.491481952661,866.326499660137,1150.63070764408,2771.49795656199,2640.20952514644,2469.04770571222
"67","SPT_RS08360",1577.89145865468,1.83440072283407,0.44673114716023,4.10627451095574,4.02091599424718e-05,0.00114025975956263,2644.25119067259,1956.6461627305,3045.88626562299,1055.99160104544,315.823305067262,448.75022678927
"68","SPT_0431",860.817541928235,1.25133988695486,0.305658212620124,4.09391874744109,4.24142998295502e-05,0.0011851054364139,1555.22762867383,1011.26325245499,1116.93727550224,553.915594366562,417.534292095694,510.027208476101
"69","SPT_0259",14887.6411974886,-1.35896477948884,0.332697595924362,-4.08468469906767,4.41367073874273e-05,0.00121535860921901,6642.19387702927,8103.28208807581,9243.79310811579,14561.164186052,24545.6406593959,26229.7732662628
"70","SPT_0106",51.8902001736751,1.82076313664176,0.446640883323626,4.07657069610996,4.57047639390713e-05,0.00124055787834622,97.1258472239704,49.4102566346086,102.764968032634,28.7997709376029,15.271919974239,17.9684382389954
"71","SPT_1979",688.099013219376,1.77798557604743,0.437977446563435,4.05953683231475,4.91701517063573e-05,0.00131582096115604,1221.35752884143,988.205132692172,1089.98252978876,476.156212835035,141.417978961453,211.474696197408
"72","SPT_0801",481.765774967013,-1.11773954116166,0.275656459934247,-4.05482803279225,5.01711988157013e-05,0.00132396219096989,263.45386059502,329.401710897391,301.556217669533,581.755372939578,686.014645242816,728.412842457738
"73","SPT_1658",1580.97426390023,1.88023739703387,0.471541441199745,3.98742768451055,6.67935541512331e-05,0.00171673435661308,3638.57705162799,2249.81368542918,1863.24679744415,1045.43168503499,330.789786642017,357.986577223063
"74","SPT_2103",1545.69742451432,1.72533637515667,0.432720574563449,3.98718359277758,6.68622854680885e-05,0.00171673435661308,3324.13212124039,1614.06838339721,2407.39572653499,1045.43168503499,448.689008843142,434.467622035197
"75","SPT_0726",1655.92333008972,1.81153800207921,0.454882295028163,3.9824324267601,6.82135225753726e-05,0.00172807590524277,2880.99544328102,1969.8222311664,3158.75926329818,1135.67096730614,330.484348242532,459.807727244037
"76","SPT_1610",2964.80645229103,1.79241489840403,0.450615007266827,3.97770795357171,6.95827606423812e-05,0.00173956901605953,6121.35652129073,4410.68890891606,3756.81768381597,2071.66352277823,702.202880415509,726.109196529661
"77","SPT_1765",503.004834482595,1.04025146107751,0.263191238828271,3.95245474624733,7.73535611532023e-05,0.00190872423624785,770.936412340265,652.215387576833,625.013166231267,308.157549032351,310.630852276021,351.075639438834
"78","SPT_0174",319.820777378728,1.78000629969749,0.451954722709263,3.93846155435032,8.20057306903397e-05,0.00197228972546387,622.81949532371,527.042737435825,387.474469631243,221.758236219542,89.7988894485253,70.0308362135206
"79","SPT_0556",1033.83821588499,1.77461958764136,0.450307926754647,3.94090239634684,8.11756533837884e-05,0.00197228972546387,2076.06498441237,1396.66325420494,1494.30371549093,734.394158908874,242.21265079143,259.390531501396
"80","SPT_0200",681.754249659645,1.64748881828464,0.419355812975121,3.92861805490791,8.54354071861345e-05,0.00202909092067069,1255.35157536982,994.79316691012,940.046756757538,502.076006678877,185.401108487261,212.856883754254
"81","SPT_0176",1229.15733126781,1.90181147540039,0.485318090357578,3.91869067563328,8.90312836813559e-05,0.00203806553005514,2468.21059257915,2075.23077865356,1519.57378959731,839.993319013418,247.099665183187,224.83584258025
"82","SPT_0283",4479.479401413,-1.72589462377586,0.439809724692399,-3.92418477100055,8.70239264508587e-05,0.00203806553005514,1125.44575470776,2111.46496685227,2318.10813135909,3368.61320733495,9465.23056163385,8488.01378659007
"83","SPT_0651",12924.0730365111,1.82130049094386,0.464722431610492,3.91911465222833,8.88748326218037e-05,0.00203806553005514,25548.9541122654,20063.8582107601,17129.7409009151,9160.24714288689,2789.26346409501,2852.37438814412
"84","SPT_2104",1256.13906542854,1.72888512423178,0.441893023401517,3.91245173079111,9.13638038923047e-05,0.00206656223089737,2559.26607435162,1551.48205832671,1871.67015547962,892.79289906569,298.107877897145,363.515327450446
"85","SPT_0447",2596.97095277105,1.72763986176073,0.441934144811239,3.90926992640194,9.25754770747247e-05,0.00206933419343502,5125.81658724504,3814.47181219178,3428.30672043296,1863.34517966291,583.692781415415,766.19263567819
"86","SPT_0281",4098.42632574973,-1.41747142835207,0.363291182277952,-3.90175015937374,9.54996986508981e-05,0.00210987706321752,1566.15428648652,2371.69231846121,2395.60302528534,3784.28990120102,7344.8771924105,7127.9412306538
"87","SPT_1699",11900.4078016804,1.73591879719235,0.44688214757922,3.88451140103916,0.000102535881479465,0.00223928936564348,22725.0201042285,18113.8000822475,15974.0561784498,8709.05073153112,2831.41396322391,3049.10575040184
"88","SPT_0443",5519.31083857697,1.63942369494284,0.422394038181464,3.88126617979993,0.000103914030005204,0.00224359837511237,9282.80284843097,9104.66328920388,7432.7711304915,4167.32685467114,1595.91563730798,1532.38527135638
"89","SPT_0131",1052.09441023856,1.14876857559166,0.296292057999768,3.87714940233921,0.00010568746437953,0.002256249239563,1736.12451912847,1330.78291202546,1335.94458442424,519.355869241439,623.705211747921,766.653364863805
"90","SPT_0933",21371.2791534592,1.56472883239143,0.404063834609721,3.87247929254241,0.00010773383159386,0.00227438088920371,39683.1930295337,30733.1796267265,27987.4494086254,16166.2714196411,6779.81615336366,6877.76528286471
"91","SPT_0270",3208.38979433051,-1.48048718606332,0.384414652867502,-3.8512766748608,0.00011750365513779,0.00240061230926668,1028.31990748379,1782.06325595488,1935.68767654912,3024.93594081289,5945.05300757176,5534.27897761059
"92","SPT_RS08420",1370.98609196287,1.45128212027772,0.376797614383018,3.8516223693563,0.000117337870810806,0.00240061230926668,2554.40978199042,1910.52992320487,1691.41029352073,1021.43187592032,469.458820008107,578.675857132776
"93","SPT_1949",334.090902955005,1.04180629099821,0.270207785128913,3.85557466636714,0.000115458082623687,0.00240061230926668,514.766990287043,431.516241275582,414.429215344721,229.438175136236,210.752495644498,203.642300041948
"94","SPT_0387",1403.37614835003,1.15215841260824,0.299836833209132,3.84261800085323,0.000121728855639764,0.00243457711279528,2066.35239968997,1903.94188898692,1907.04825922855,1107.83118873312,699.759373219631,735.323780241967
"95","SPT_1861",444.714215139641,1.60853521372863,0.418372375475945,3.84474527482543,0.000120677727935699,0.00243457711279528,811.000824320152,718.095729756312,537.410242662464,328.317388688673,147.221308551664,126.239796858583
"96","SPT_0314",1063.17664030198,1.62409753443967,0.427956284576597,3.79500802528577,0.000147638680553131,0.00292201555261404,2305.524798479,1347.25299757033,1310.67451031786,767.033899304824,324.681018652321,323.892617487533
"97","SPT_1187",1143.63537520414,-1.08312339828858,0.285604750398438,-3.79238579462545,0.000149206875109484,0.00292260889389711,600.966179698317,724.683763974259,825.489087475258,1311.34957002552,1739.77712346531,1659.54652658619
"98","SPT_1355",6059.06152886122,1.66835857429031,0.440538032794711,3.78709316811191,0.000152419959939028,0.00295508085596074,12043.6050557723,7951.75730106301,8578.34782331431,4526.36399902659,1530.24638141875,1724.04861257233
"99","SPT_1926",80.5266159525867,-1.44110614055965,0.380837612102851,-3.78404363109614,0.000154300755425932,0.00296132762938657,38.8503388895881,39.5282053076869,43.8014617844014,91.1992746357425,146.30499335321,123.475421744892
"100","SPT_1741",187.921137462007,1.64030554405781,0.433823267734073,3.78104556868372,0.000156171082464772,0.00296725056683068,350.867123096593,260.227351608939,267.862785527686,139.198892865081,50.3973359149887,58.9733357587542
"101","SPT_0704",229.719826363007,1.38692481271346,0.367398751269716,3.77498510248144,0.000160017226241361,0.00301022504810481,356.937488548091,388.694018858921,271.23212874187,171.838633261031,91.0206430464644,98.5960457216672
"102","SPT_0432",278.568531209023,1.10397556044385,0.29419899696637,3.75247900851968,0.000175094497422873,0.00326156416768097,461.347774313859,365.635899096104,326.826291775918,157.438747792229,186.928300484685,173.234173791341
"103","SPT_0333",4160.50968112197,1.59372857398533,0.425468404796114,3.74582120792036,0.000179804620141487,0.00331678425503714,7628.02122635257,5655.8273761082,6036.17836821194,3216.93441373024,1140.20154527668,1285.89515705221
"104","SPT_RS11195",284.889881366759,1.84870753273959,0.493866971440551,3.74333097705873,0.000181596773080714,0.0033176333543592,564.543986989328,352.459830660208,478.446736414231,201.59839656322,50.0918975155039,62.1984400580611
"105","SPT_1180",480.317343590308,-1.17149405960036,0.313668363986321,-3.73481738710329,0.000187851446701715,0.00339921665460246,258.597568233821,273.403420044834,326.826291775918,505.915976137224,715.03129319387,802.129512156181
"106","SPT_0261",4468.28032430352,-1.39796860470518,0.376750736390581,-3.71059289252694,0.000206774403246046,0.00370486391235336,1606.21869846641,2467.21881462146,2870.68041848539,4198.04661033792,6984.15444261898,8683.36296129094
"107","SPT_2087",4019.7539658048,1.67558362607509,0.451844909743601,3.70831581797811,0.000208642336116742,0.00370486391235336,8357.67915362265,4993.72993720444,5667.23528625871,3011.49604770868,1030.54915986165,1057.83421017265
"108","SPT_0165",7477.68159575956,1.34400568488433,0.363010908733602,3.70238373709765,0.000213583244327574,0.00375748300205918,14027.4004853219,8515.03422669755,10291.6588477272,5701.39465328079,3141.43393870096,3189.16742282888
"109","SPT_1186",698.02891558828,-1.27672095583271,0.345333080886863,-3.6970711075635,0.000218101266223618,0.00376720368931704,318.087149658503,349.165813551234,503.716810520616,715.194311617139,1112.40665092357,1189.60275725862
"110","SPT_1860",512.886096726386,1.62052898258829,0.438069898152753,3.69924751602818,0.000216239638350761,0.00376720368931704,917.83925626652,764.211969281946,714.300761407162,396.476846574333,152.71919974239,131.768547085966
"111","SPT_0271",4469.12216049903,-0.879810003603784,0.238441716947581,-3.6898325295871,0.000224401729283534,0.00384111068142986,3001.18867922068,3300.60514319185,3027.35487794498,5329.87760818571,6323.79662293288,5831.91003151805
"112","SPT_0700",2000.23103459519,1.70757138623541,0.463250003730466,3.68606880190967,0.000227744804735182,0.00386352793747184,3797.62062645724,3086.49403110855,2649.98843795629,1514.86795131791,422.115868087966,530.299292643173
"113","SPT_1023",121.41556433069,-1.44508934909779,0.392500871857132,-3.68174812519599,0.000231640199233575,0.00389483520835215,48.5629236119852,62.5863250705042,72.4408791049716,118.079060844172,212.585126041407,214.239071311099
"114","SPT_RS02145",145.339778819683,1.33706405094793,0.363553785373137,3.67776132374918,0.000235289968980256,0.00392149948300427,214.890936983034,223.993163410226,197.106578029806,111.359114292065,57.4224191031386,67.266461099829
"115","SPT_0557",2094.56399312045,1.71096290217248,0.469070807893755,3.64755783855988,0.000264744727583618,0.00437404332529456,4058.64634087166,3066.72992845471,2875.73443330666,1601.26726413072,449.910762441081,515.095229517869
"116","SPT_0324",806.546363946234,1.27065619320469,0.349149167011896,3.63929321120618,0.000273387373054161,0.00443962400686244,1489.66768179765,895.972653640903,1095.03654461004,599.03523550214,414.479908100846,345.086160025835
"117","SPT_1952",5249.42322601282,1.58933617057039,0.436504684933882,3.64105180408575,0.000271526489225977,0.00443962400686244,10459.2396729313,7421.42054651821,6524.73313426872,4068.4476411187,1530.85725821772,1491.84110302224
"118","SPT_0277",729.623724354806,-1.35535219839427,0.373080954159889,-3.63286354685747,0.000280293260660975,0.00451319656996485,320.515295839102,441.398292602503,402.636514095075,628.79499880433,1174.10520761949,1410.29203716833
"119","SPT_1201",92.7986721785769,-1.4902916065168,0.410713026477069,-3.62854721044503,0.000285020633388638,0.00452883394195978,31.5659003477904,62.5863250705042,43.8014617844014,103.67917537537,133.171142175364,181.988028318031
"120","SPT_2105",2351.86583777256,1.62066783701739,0.44675630297451,3.62763284194753,0.000286031617386934,0.00452883394195978,4808.94351067683,3043.67180869189,3160.44393490527,1812.46558433981,642.031515717007,643.638672304529
"121","SPT_1179",1068.17010766739,-1.46323775230096,0.404674328819091,-3.61584031428664,0.000299374889492231,0.00469679697978498,454.063335772061,559.982908525564,567.734331590126,776.633822950691,1964.88522388559,2085.72102328032
"122","SPT_1782",1780.18299048794,1.67709893275721,0.464064399798219,3.61393576729098,0.000301583806070404,0.00469679697978498,3700.49477923327,2174.05129192278,2569.12420081585,1355.50921879651,423.03218328642,458.886268872806
"123","SPT_1368",293.726029846535,-1.30507395855251,0.361334302913808,-3.61181860683683,0.000304057224505022,0.00469681891511822,120.193235939663,177.876923884591,186.998548387252,291.837678834376,474.040396000378,511.409396032947
