"","Gene","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.19F.NDC120min.a","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.19F.NDC120min.b","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.19F.NDC120min.c","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.19F.KAN120min.a","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.19F.KAN120min.b","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.19F.KAN120min.c"
"11","SPT_2146",2600.64281508355,-1.20444801236015,0.113354471479723,-10.6255006673963,2.26791924405248e-26,4.35646669334809e-24,3269.07816563124,4158.64381344775,3641.62381517309,1493.96362343635,1724.41131575201,1316.13615706086
"12","SPT_0436",482.339847328236,1.26137705984688,0.121447697124767,10.3861751989503,2.86617432220635e-25,5.04685528568501e-23,307.780231551452,286.303632482205,221.181428264607,657.075114469757,735.762102968093,685.936574233301
"13","SPT_2056",553.092089685089,1.5869677687618,0.155297121498718,10.2189129679065,1.63160224821275e-24,2.65198119267196e-22,342.557658845401,207.20807642681,186.388844043209,820.083518826704,892.074214153466,870.240225814946
"14","SPT_1243",7721.02376665169,-0.646182387326852,0.0636930483159398,-10.1452576758701,3.47859179815672e-24,5.2501889067894e-22,9160.37434922626,9466.95824448941,9732.81123850514,6088.44792768268,6115.0890885386,5762.46175146806
"15","SPT_0433",165.550800519621,1.41187391698539,0.140279807667122,10.0646981234513,7.91297125370337e-24,1.11467388393835e-21,86.9435682348734,82.4376218042147,80.3543016541832,254.595600619356,254.87834690099,234.095363904106
"16","SPT_1858",2050.57003594392,0.82172092881341,0.0834316922636531,9.84902626949821,6.92112356791815e-23,9.1402088118819e-21,1611.93375507455,1369.13293509973,1414.89842500356,2533.35226358864,2668.25769411974,2705.8451427773
"17","SPT_1865",2183.27620443701,1.25684378416374,0.12850138841597,9.78077980056702,1.36157414041957e-22,1.69235656394503e-20,1497.16824500452,1048.29462321305,1105.07874646062,2928.26953187609,3615.09092811522,2905.75515195255
"18","SPT_0430",765.653779094496,0.85435462888115,0.0877049702976047,9.74123388882196,2.01097549779506e-22,2.36066179268942e-20,551.222222609097,521.362256815844,539.285055431683,1023.42389951939,1021.50462468912,937.124615501834
"19","SPT_2055",1077.66634493898,1.38658246676703,0.144682015352162,9.58365463317629,9.36704289097799e-22,1.04171376992824e-19,725.109359078844,406.617999439708,510.291235247184,1575.46782561483,1594.98090521635,1653.53074503694
"20","SPT_0432",655.145482064744,0.932083769053861,0.0985862564244013,9.45450007799626,3.24569189370579e-21,3.42907348570016e-19,436.456712539064,409.960065188527,473.013466438543,840.249506994574,935.881430027073,835.311711200683
"21","SPT_RS02190",238.053189685053,1.19923698625599,0.127037339166322,9.4400354582829,3.72653273614067e-21,3.74960174831677e-19,140.848580540495,125.884476538868,143.312311197667,314.253315615971,364.396386585009,339.624067632306
"22","SPT_1365",16868.057161834,-0.768193386266606,0.0832236555974639,-9.23046915869934,2.69449086976086e-20,2.58793600354759e-18,22257.5534681276,20472.3807553521,21486.9059413011,11820.6300643997,11512.3372078756,13658.5355339478
"23","SPT_1860",424.653933857285,0.955071458764235,0.105846649022844,9.02316197613504,1.82737093168443e-19,1.67879772984748e-17,285.174903810385,294.101785896117,265.914750834978,574.730662784289,600.357981176942,527.643518641001
"24","SPT_2234",10359.9067709289,0.648224616138329,0.0735459944581743,8.81386703536894,1.20901440219817e-18,1.06443642993531e-16,8064.88538946685,8171.35075586372,7795.19565531819,12275.2050476837,13741.5271247167,12111.2766525245
"25","SPT_0079",1187.98299068579,0.937063422825605,0.107103496919987,8.74913938174821,2.14985991837055e-18,1.81706160300679e-16,653.815633126248,871.16513852562,848.276339112203,1671.25626941221,1512.34456618205,1571.03999775644
"26","SPT_0694",1083.49151828879,-0.943732158030416,0.109728474966221,-8.60061308899936,7.9291372914994e-18,6.44394888343779e-16,1484.99614545164,1564.08677044753,1292.29598536625,622.624884682979,747.709525479077,789.235798305271
"27","SPT_0340",26922.6108183543,-0.745001623951808,0.0889037259370571,-8.37986952851966,5.29864059882765e-17,4.1466768834529e-15,31374.4560332364,36897.5198888837,33693.3042389752,21521.310622652,19888.4760066179,18160.5981197608
"28","SPT_1859",917.723198238925,0.768715212634222,0.0925987735622736,8.30157012951423,1.02744374087756e-16,7.75353080169384e-15,702.504031337777,680.667390842908,627.094910847595,1072.15837092508,1191.75539547065,1232.15909000955
"29","SPT_1046",7044.96527056394,-0.804498771016288,0.100270597542499,-8.0232769199895,1.02960882248757e-15,7.50194290315941e-14,7797.09919930344,10399.3945884101,8969.0311753592,4982.67957647782,5204.09812207608,4917.48896175704
"30","SPT_0435",214.003988363838,1.03149503278571,0.128719487795639,8.01351101103942,1.11479279522113e-15,7.85185725434085e-14,139.109709175797,135.910673785327,128.40120367421,282.323834350177,319.59355216882,278.684957028698
"31","SPT_1259",5072.17278592403,-0.517303524727713,0.0646514599920176,-8.00142061434628,1.22991872367144e-15,8.38328471973472e-14,5837.3911712894,6042.45487386568,6089.53063360723,4043.28062765789,4087.01411729908,4333.36529182489
"32","SPT_0132",1486.43202851343,0.668519094133708,0.0840215294491075,7.95652136442762,1.76943592483699e-15,1.16838065911893e-13,1239.81528302929,1052.75071087815,1121.64664370891,1854.43066193702,1882.71466402255,1767.23420750465
"33","SPT_0745",2095.05415872612,0.865039450505011,0.111147802446137,7.78278500759576,7.09451407702328e-15,4.54263886204551e-13,1705.83280876822,1219.85399831912,1421.52558390287,2645.94569752591,2654.31903452359,2922.84782931698
"34","SPT_1288",377.301759617807,0.920610824883995,0.121208229958906,7.59528313544483,3.0712017027365e-14,1.90866152878889e-12,269.525061528107,221.690361338361,265.086355972563,447.852987228108,553.563909675588,506.091881964115
"35","SPT_0552",9735.22659752838,1.15525768954548,0.153092851943503,7.54612429567789,4.48402121289998e-14,2.70706766367362e-12,3769.87311866411,6457.98504863558,6417.57499912327,13369.2099057907,15995.6075051223,12401.1090078343
"36","SPT_1732",762.309125968801,0.695466002340221,0.094302430016344,7.37484709799829,1.64533774776397e-13,9.65721850284799e-12,537.311251691517,573.721286880684,605.556644424824,951.162441917858,1019.51338760396,886.589743293963
"37","SPT_0568",2916.88386578938,0.764790229267754,0.103775143878457,7.36968604123052,1.71030336980689e-13,9.76721897405936e-12,1843.20364657932,2282.63090644373,2227.55378503195,4155.03381208817,3433.88835336529,3558.99269122782
"38","SPT_0611",4332.29685205535,-0.503392151063111,0.0691570052901615,-7.27897555643181,3.36364616097752e-13,1.87036429951197e-11,4825.36803703547,5367.35759260414,5097.94198329736,3650.04385838443,3536.43706325124,3516.63257775946
"39","SPT_0744",265.021664483554,1.01365687486853,0.140190781357307,7.23055300109213,4.81031208218736e-13,2.5768830863392e-11,184.320364657932,148.164914864332,166.507367345266,346.182796881764,429.111591852839,315.842951299191
"40","SPT_1291",513.639284136257,0.696969494884844,0.0964176428260433,7.22865104825593,4.87815066036764e-13,2.5768830863392e-11,389.507185692233,388.793648779337,380.233241848145,619.263886655001,684.985557296411,619.052184546414
"41","SPT_RS00405",592.207764099883,-0.860506618010661,0.122564583186086,-7.02084236442252,2.20534559338302e-12,1.13655981434593e-10,869.435682348734,746.394683903025,720.703530300406,433.5687456092,333.532211764968,449.611730672965
"42","SPT_0743",112.998950224293,1.15909075691222,0.166345973810733,6.96795197598844,3.21587954896267e-12,1.61789368737098e-10,78.249211411386,47.9029423997464,64.6147992683123,167.20965189192,148.347162844717,171.669933529678
"43","SPT_1149",902.022372091281,-0.598092928947759,0.086340284390772,-6.92715958915329,4.2937412548151e-12,2.10992448172658e-10,1034.62846199499,1085.05734645007,1155.61083306789,724.295075029323,737.753340053257,674.789175952153
"44","SPT_0170",1388.32838480822,-0.81912361903564,0.118477299108129,-6.91376006375753,4.71973204637611e-12,2.26654404863471e-10,1571.93971368651,1706.6815757305,2117.37726833085,993.174917267586,1074.27240744597,866.524426387897
"45","SPT_0551",3684.03172622991,1.40471986946286,0.205429775090273,6.83795651747939,8.03307696102322e-12,3.77197591525379e-10,1105.92218794759,1890.49519191557,1519.27617766775,5237.27517709718,7370.56407073449,4980.65755201688
"46","SPT_0341",48180.3849499136,-0.665133156218235,0.0986454784123744,-6.74266237969604,1.55510287711036e-11,7.14333125942215e-10,51387.1265695396,64218.9073854833,63293.5094627616,37153.3124507791,39269.186556519,33760.2672743991
"47","SPT_0478",20244.2970500965,-0.4780407849358,0.0712595857761223,-6.7084418149394,1.96713576367945e-11,8.8437401460738e-10,24721.5341919039,23901.3402136409,22336.0106752757,15935.3319001521,17126.6301694954,17444.9351501111
"48","SPT_1289",95.416479852958,1.08504013577273,0.162747154721387,6.66702983305764,2.61032048715787e-11,1.14908483111762e-09,55.643883670319,56.8151177299318,54.6740609193412,134.439921119132,139.386595961479,131.539299717545
"49","SPT_1973",22475.3011228989,-0.660879294901787,0.0993295433559194,-6.65340111887671,2.86396253613029e-11,1.23501078343741e-09,32257.8026865027,25087.7735544718,26028.9949719185,16421.836364702,18123.24433062,16932.1548291783
"50","SPT_1686",3339.09556757523,-0.448905199740131,0.0688575746080799,-6.51932924293641,7.0622484813338e-11,2.98450620821167e-09,3935.06589831037,3876.79626863064,3789.07810068283,2955.15751609992,2789.72315631474,2688.75246541287
"51","SPT_1938",47691.447461552,-0.398889374877144,0.0618492638072198,-6.44937951275307,1.12309005121345e-10,4.65311623179219e-09,51670.5626019852,55460.4670797436,55960.5581406705,41692.3402875638,40678.9824128151,40685.7742465336
"52","SPT_0554",480.335646837694,0.69502291208033,0.109014654763511,6.37549982236851,1.82367201172764e-10,7.41042107842404e-09,346.035401574796,373.197341951513,357.86658056296,585.653906375218,673.038134785427,546.222515776247
"53","SPT_0133",325.081793465241,0.769047249383339,0.121283782778837,6.34089102238596,2.28440092145956e-10,9.10743235291329e-09,253.87521924583,197.181879180351,251.003643311521,394.91726828745,441.059014363823,412.453736402472
"54","SPT_0599",5143.75042455727,-0.486812242637707,0.0774780759993922,-6.28322575590966,3.31618950954186e-10,1.29761267290036e-08,5503.52786926748,6424.56439114738,6153.31703801313,4295.35547975626,4338.90560857232,4146.83216058702
"55","SPT_0787",3383.26025442958,-0.527059463656415,0.0843203665754833,-6.25067803974255,4.08674564545851e-10,1.57005337251888e-08,4016.79285245115,3970.37410959758,4064.10519500436,2840.04333364166,2451.21285183687,2957.03318404583
"56","SPT_2211",673.960504164847,0.564455321272621,0.0907389847625047,6.22064840983173,4.9510449943777e-10,1.86813537020001e-08,585.999649903047,516.906169150752,516.918394146498,793.195534602878,833.332720141128,797.41055704478
"57","SPT_2210",1517.68699386081,0.647134105679256,0.10468965367087,6.18145234975901,6.35145324373058e-10,2.35449486035136e-08,1262.42061077036,1030.47027255268,1200.34415563826,1859.47215897899,2073.87342419829,1679.54134102628
"58","SPT_0241",1024.0580912669,0.55517069951653,0.0911798259865058,6.08874488967212,1.13799283224133e-09,4.14582561125161e-08,829.441640960692,753.078815400664,878.92694902153,1177.1895592994,1306.25152786757,1199.46005505151
"59","SPT_0030",452.522910884955,0.667687158097511,0.110220769440867,6.05772543128292,1.38059785683593e-09,4.94441232456666e-08,309.519102916149,347.57483787723,366.978924049517,543.641431025489,621.265970571164,526.157198870181
"60","SPT_1485",2414.54379677138,-0.676732793955496,0.112616863242017,-6.00916039102578,1.86486564057072e-09,6.56743516420989e-08,2575.26849111695,3609.43100872508,2836.42400890643,1828.38292722019,1767.22291308304,1870.53343157662
"61","SPT_1478",15776.9034371856,-0.380654842960653,0.0637974226149928,-5.9666178876511,2.42221752147566e-09,8.39040266045585e-08,17105.277614529,18660.9811194919,17894.1574230104,13601.1187697212,13392.0650162704,14007.8206800905
"62","SPT_1120",263.473752414707,0.747827099386865,0.126078933081303,5.93141995343999,3.00325970164567e-09,1.02353028218989e-07,219.097791951881,187.155681933893,170.649341657338,349.543794909743,347.470871361115,306.925032674272
"63","SPT_1699",7039.85515796095,-0.50200993814367,0.0847094800496071,-5.92625450952698,3.09922129457143e-09,1.0394689834015e-07,7365.85910085847,8897.69304527383,8618.62014855796,5748.14687734988,5966.74192569388,5642.06985003166
"64","SPT_1660",1647.38445400006,0.616844079465686,0.104676870614641,5.89284027926804,3.796132974847e-09,1.25331702747683e-07,1471.08517453406,1106.22376285926,1271.58611380589,1981.30833749321,1908.60074612968,2145.50258917827
"65","SPT_0452",4941.60381373646,0.343195546521073,0.0592936303259499,5.78806770026483,7.12007163186573e-09,2.3145709781742e-07,4322.8342126379,4378.10613095357,4337.47549960107,5615.38745524474,5574.46821991658,5421.35136406493
"66","SPT_0131",1881.63432650876,0.53164556844393,0.0921485622655357,5.76943964586162,7.95355566029555e-09,2.54634289548553e-07,1714.5271655917,1425.94805282966,1438.92187601357,2104.82501502141,2336.71671943994,2268.8671301563
"67","SPT_0927",15810.2242487727,-0.471540164943118,0.0820310493368513,-5.7483132149973,9.0138147658825e-09,2.8427150149716e-07,19098.0241984723,18569.6313223575,17706.1117892424,13207.8820004477,14328.94206484,11950.754117276
"68","SPT_0569",1982.12287039828,0.69377867398677,0.120995710774808,5.73391130598011,9.81406658466813e-09,3.04957686667702e-07,1312.84788034659,1638.72623883784,1477.85643454704,2914.82553976418,2466.1471299756,2082.33399891843
"69","SPT_1861",395.227476213666,0.774695576697539,0.137850319901092,5.61983154811236,1.91143734658215e-08,5.85343059902621e-07,358.207501127678,252.88297499401,237.749325512893,555.404924123413,472.918807726447,494.201323797557
"70","SPT_2021",2849.60570620235,-0.645971843307005,0.115166942081259,-5.60900403912105,2.03494275177753e-08,6.14262004929416e-07,2895.22082222128,3652.87786345973,4010.25952894743,2380.42685331563,2160.49223740292,1998.35693186711
"71","SPT_0252",322.584526835103,0.66165438218931,0.11823116031444,5.59627749934636,2.1900306793633e-08,6.51765468379529e-07,276.480546986897,251.768953077737,210.412295053222,402.479513850401,401.234272660543,393.131579381816
"72","SPT_0060",2204.41060905223,0.455102157412677,0.0814801480942271,5.58543606089643,2.33114544310892e-08,6.84126433512383e-07,1963.18577074344,1897.17932341321,1689.92551932509,2547.63650520755,2652.32779743843,2476.20873818565
"73","SPT_1479",5169.31360663932,-0.635019059611648,0.113763403194193,-5.58192741938,2.37867648034403e-08,6.88512794926979e-07,6167.77673058192,7512.96380334627,5418.53079505168,4139.90932096227,3597.16979434874,4179.53119554505
"74","SPT_0796",1403.18745954918,-0.532385955440156,0.0954784431271515,-5.57598069263825,2.46139227244511e-08,7.02827279956285e-07,1702.35506603882,1647.63841416802,1665.07367345266,1288.10249422268,1026.48271740203,1089.47239201085
"75","SPT_0632",742.678320825629,0.496432645674475,0.0890856452669075,5.57253241178334,2.51062763120637e-08,7.07327491298541e-07,594.694006726534,653.930864852352,584.846772864468,852.013000092498,860.214420790842,910.370859627079
"76","SPT_0548",9297.55843035417,1.1009382902184,0.199079390793421,5.53014697217358,3.19962598959792e-08,8.89580225792158e-07,3366.4549620543,5632.49480867716,5726.69368386978,12859.178455045,16309.2273460356,11891.3013264432
"77","SPT_2261",981.668819474425,0.544566161949237,0.0990660841429634,5.49699896448282,3.86308967820534e-08,1.06009201169453e-06,827.702769595994,697.377719587006,842.477575075303,1125.93433937273,1265.43116762171,1131.08934559381
"78","SPT_1340",57741.8448994328,-0.325644282401023,0.0594054688193418,-5.48172228707328,4.21205059727159e-08,1.14103370667114e-06,62644.579784591,65710.5827313731,64673.6153035437,50035.1776425129,50474.8732532793,52912.2406812966
"79","SPT_0582",2500.74075186351,-0.425353472186353,0.0778228522466891,-5.46566284718059,4.61180175998757e-08,1.233511027703e-06,2698.72835801047,3015.65732735148,2915.9499156982,2015.75856727998,2126.64120695514,2231.70913588581
"80","SPT_1512",49286.9686805334,-0.315943038036763,0.0582184846707316,-5.4268509361529,5.73569909163803e-08,1.51494152257889e-06,53565.9323895055,54245.0691690896,56439.370371146,42987.1647778424,44852.6153433188,43631.6600322983
"81","SPT_1591",821.140709476299,-0.480184606614172,0.0889411489785067,-5.39890266911452,6.70497350990637e-08,1.74908753412743e-06,923.340694654355,965.85700140884,994.073834897112,627.666381724947,715.849732116453,700.056612056088
"82","SPT_1295",1488.16746568172,-0.381921326766386,0.0709351604788283,-5.3840905439324,7.28118470403118e-08,1.87623698531926e-06,1707.57168013291,1718.9358168095,1641.87861730506,1262.05475950585,1297.29096098434,1301.27295935267
"83","SPT_1446",18915.1938807883,-0.396021962321137,0.0735911565022096,-5.38137978996493,7.39170573522427e-08,1.88176797813601e-06,19809.2225866336,22104.4228626923,22774.2315574928,15927.7696545891,16208.6698732348,16666.8467500869
"84","SPT_2006",1059.97929163626,0.468016161866445,0.0871402047160104,5.37084074327927,7.83703984637534e-08,1.97138871373703e-06,867.696810984036,832.174371456059,945.198538014671,1206.59829204421,1310.2340020379,1197.97373528069
"85","SPT_1469",1350.29665902154,-0.623450591636469,0.116396189563721,-5.35628008075952,8.49527883592013e-08,2.11182637415285e-06,1883.19768796736,1702.22548806541,1394.1885534432,920.913459666053,1096.17601538277,1105.07874960446
"86","SPT_1379",657.293167359207,-0.60743100449096,0.114870863287997,-5.28794671776818,1.2369699551245e-07,3.03920641299775e-06,653.815633126248,870.051116609347,880.583738746359,514.232698280679,522.699734855546,502.376082537065
"87","SPT_1399",2136.16123312923,0.708534448956402,0.134101790379718,5.28355696780887,1.26699440137416e-07,3.07719444839494e-06,1881.45881660266,1669.91885249348,1167.20836114169,2647.6261965399,2586.61697362802,2864.1381983696
"88","SPT_1570",4845.47124163737,-0.359299079431611,0.0682282908804758,-5.26613043936628,1.39329304711629e-07,3.34548660063264e-06,5263.56362093923,5390.75205284588,5720.89491983288,4374.33893341375,4088.00973584166,4235.26818695079
"89","SPT_0609",998.099250578364,-0.535147384223847,0.102896510303139,-5.20083122981794,1.98399199350391e-07,4.71030908120648e-06,1048.53943291257,1254.38867772359,1264.95895490658,767.147799886046,891.078595610883,762.482042430516
"90","SPT_0584",2375.76012483808,-0.391044469239032,0.0753908405185805,-5.18689626683042,2.13827754977605e-07,5.02020051408533e-06,2510.93025062314,2758.31826469237,2838.90919349367,2018.27931580097,2106.7288361035,2021.39488831482
"91","SPT_0640",1056.65653060138,0.426386579993393,0.0826475534666477,5.15909500171062,2.48146380784416e-07,5.76190442414802e-06,890.302138725103,940.234497334557,859.873867186002,1269.6170050688,1158.89998356544,1221.0116917284
"92","SPT_RS10940",725.862554238694,0.487538691415583,0.0946553662297549,5.15067143929475,2.59555547503093e-07,5.96131382471778e-06,638.165790843971,618.28216353161,544.255424606169,859.575245655449,884.10926581281,810.787434982157
"93","SPT_0265",18749.4757838192,-0.425100094193403,0.0828424959102606,-5.13142547822188,2.87556072131645e-07,6.53339763886199e-06,19977.8931090092,22402.9807362535,22374.9452338092,14576.6484473419,16943.4363576604,16220.950818841
"94","SPT_0726",502.173791376328,-0.645563220680538,0.126003970321556,-5.12335618499237,3.00144592871452e-07,6.74686728444019e-06,763.364529102188,543.642695141308,564.965296166525,375.591529626575,369.374479297919,396.104218923455
"95","SPT_1774",132.135106455388,0.930663696442655,0.181734339921186,5.12101178481879,3.03900651523571e-07,6.75939028072953e-06,123.45986689352,65.7272930601171,61.3012198186553,188.215889566785,180.206956207341,173.899413185907
"96","SPT_1733",365.740334021266,0.591953138047299,0.115752768302145,5.11394368126167,3.1550145857008e-07,6.94431856206854e-06,302.563617457359,266.251237989288,290.766596707405,452.894484270075,485.861848780012,396.104218923455
"97","SPT_1443",14395.6040690109,-0.47432184113068,0.0934075657252827,-5.07798096918284,3.81466893789433e-07,8.30968604718631e-06,18779.8107387326,16008.4949368455,15754.4134933944,10875.3493690308,12855.4266218187,12100.1292542433
"98","SPT_0257",25673.182339873,-0.42159330033343,0.0831196399195619,-5.07212616346055,3.93395424010275e-07,8.48208705034398e-06,26474.3165275189,29831.278873963,32271.7786550723,22112.0060260692,21226.5873278481,22123.1266287661
"99","SPT_1962",1490.45621711914,-0.392429810495128,0.0780204854228899,-5.02983041400041,4.90913841067904e-07,1.0477787335116e-05,1617.15036916864,1697.76940040031,1776.07858501617,1230.96552774705,1279.36982721786,1341.4035931648
"100","SPT_0907",946.467691637723,0.393220385772871,0.0783114879780523,5.02123501832931,5.13402946859938e-07,1.08482042671505e-05,822.486155501902,784.271429056313,835.850416175989,1083.08161451601,1079.25050015888,1073.86603441725
"101","SPT_0046",892.7529954323,0.49927624277763,0.0999284601292026,4.9963368006681,5.84295782406811e-07,1.2223930576491e-05,723.370487714147,699.605763419552,769.578827182848,1017.54215297043,1181.79921004483,964.621531261998
"102","SPT_2122",3395.36617323046,-0.365067599545642,0.0731139792139264,-4.99312995231022,5.9408554641026e-07,1.23068897996557e-05,3566.42516899451,4020.50509582988,3910.85214545772,3012.29448257555,2878.33320660454,2983.78693992059
"103","SPT_2220",1086.39925276882,0.586942800527138,0.117882299510734,4.97905794986373,6.38945110315728e-07,1.31076797873508e-05,1031.1507192656,822.148174209601,711.59118681385,1368.76644689416,1307.24714641016,1277.49184301955
"104","SPT_0280",23214.1686796586,-0.3635832211249,0.0732782741872318,-4.96167827582723,6.98866845292789e-07,1.4199092731766e-05,24019.0301605661,27706.8390796301,26873.957731581,19930.7183059113,20261.8329600861,20492.6338401769
"105","SPT_0549",6670.13790364256,0.995863739407982,0.201366985944091,4.9455164397429,7.594226081772e-07,1.52824759150326e-05,2537.01332109361,4742.39129757489,3970.49657555155,9785.54575845881,10799.4743313869,8185.90613778961
"106","SPT_0391",1326.22326090263,0.538017201061444,0.10932406055438,4.92130641995155,8.59684082310671e-07,1.71369100558721e-05,886.824395995708,1154.12670525901,1149.81206903099,1579.6690731498,1715.45074886877,1471.45657311152
"107","SPT_1071",1116.90583317018,-0.421140016811185,0.085612214452238,-4.91915808399202,8.69172525313068e-07,1.71641265980048e-05,1295.45916669961,1316.77390503489,1245.07747820863,935.197701284961,884.10926581281,1024.8174819802
"108","SPT_0316",30362.4466954872,-0.505296433859745,0.102795796388068,-4.91553596172533,8.85398950877018e-07,1.71943963669085e-05,29774.6943777147,39465.3404058934,38502.9648101524,24885.6696486583,25510.7339165784,24035.2770139257
"109","SPT_2219",288.456036005545,0.565727309417246,0.11509783398134,4.91518641010191,8.86980219589697e-07,1.71943963669085e-05,245.180862422343,216.120251756995,226.980192301507,329.377806741873,341.497160105623,371.57994270493
"110","SPT_1450",927.6850751966,-0.517005779760151,0.105601582931737,-4.89581467821704,9.78992945244812e-07,1.88055644845663e-05,1171.99929980609,1188.66138466347,949.340512326742,765.467300872057,699.919835435141,790.722118076091
"111","SPT_1128",866.563994151018,0.475029557352963,0.0973303044806459,4.88059253372029,1.05767571764951e-06,2.01339530756163e-05,822.486155501902,675.097281261542,665.201074518651,1009.97990740748,993.627305496829,1032.99224071971
"112","SPT_1477",21450.4723038629,-0.38740673617549,0.079975946910085,-4.84404062900364,1.27224899113583e-06,2.40023403416964e-05,26456.927813872,22873.0979849208,23893.3930166145,17938.4867248272,17843.4755201545,19697.4527627883
"113","SPT_1657",627.074332680409,-0.683046783608903,0.142190527979949,-4.80374321210216,1.55726523895994e-06,2.911948185772e-05,921.601823289658,855.568831697796,595.615906075853,516.753446801663,455.993292502553,416.912695714932
"114","SPT_0652",2133.90462207974,-0.411403223138093,0.085727366104077,-4.79897192500503,1.59482145756773e-06,2.9560155612637e-05,2314.43778641233,2571.16258275848,2452.87718760862,1670.41601990521,1969.33347722718,1825.20067856662
"115","SPT_1214",449.764725134042,0.537501623638882,0.112051647843988,4.79690958572299,1.61132287486541e-06,2.96063063877445e-05,321.691202469032,404.389955607161,354.553001113303,562.967169686365,561.528858016244,493.458163912147
"116","SPT_1448",4173.67879145749,-0.431840091724583,0.0901089332654521,-4.79242263863478,1.64779318913058e-06,3.00154052468354e-05,4296.75114216744,5244.81518181409,4911.55313925415,3298.8195644607,3691.75355589403,3598.38016515454
"117","SPT_RS02860",734.160755996757,-0.437702818552083,0.0914910004727216,-4.78410790449915,1.71748406138633e-06,3.10174685616181e-05,857.263582795851,821.034152293328,870.643000397388,669.678857074675,575.467517612392,610.877425806905
"118","SPT_1011",2186.46235368118,0.343275279188382,0.0718625853112635,4.77682896741788,1.78081114255604e-06,3.17527709716211e-05,1964.92464210814,1862.64464400874,1935.95879346213,2338.4143779659,2551.77032463765,2465.06133990451
"119","SPT_1561",440.837072835603,0.471174821501638,0.0986549029364036,4.77598991512235,1.78825354738424e-06,3.17527709716211e-05,382.551700233443,375.425385784059,342.955473039504,524.315692364614,501.791745461324,517.982440130673
"120","SPT_0877",11147.7924537195,-0.359060899565626,0.075250920816897,-4.77151502822543,1.8284533518433e-06,3.21960161037074e-05,11563.4945752382,13245.720584488,12887.3388745786,9590.60787283607,9470.32357703992,10129.2692381364
